SA1_7DIGITCODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
1129148,3,3,3,0,3,0,0,0,0,17,6,3,0,3,4,0,0,0,0,16,6,3,8,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,47,52,15,6,19,14,3,0,4,159
1129149,5,6,3,0,3,7,0,0,0,30,3,0,0,5,9,0,0,0,0,22,8,4,26,0,13,0,3,3,5,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,4,4,0,0,0,4,0,3,0,0,4,0,0,0,3,12,68,142,35,14,54,20,5,8,15,358
1129401,4,0,3,0,6,0,0,0,0,19,0,3,0,0,8,0,0,0,0,21,10,5,22,3,6,4,0,3,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,73,32,18,43,22,7,4,4,244
1129402,4,3,3,0,4,0,0,0,0,15,0,4,3,0,4,0,0,0,0,18,4,3,8,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,49,16,3,29,4,3,3,0,142
1129403,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,4,5,7,0,0,0,0,44
1129404,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,17,0,0,5,0,0,0,0,34
1129405,0,3,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,7,3,5,11,5,0,0,0,0,3,26,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,14,13,5,0,0,3,0,85
1129406,0,3,0,0,3,0,0,0,0,8,3,0,3,0,7,0,0,0,0,13,3,4,8,0,6,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,47,15,11,22,7,3,0,0,139
1129407,0,3,0,3,6,0,0,0,0,16,0,3,0,3,3,3,0,0,0,15,3,0,3,3,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,40,9,8,29,15,3,0,0,118
1129408,3,7,0,0,3,0,0,0,0,11,6,4,0,0,3,0,0,0,0,15,6,0,14,6,9,9,0,6,3,47,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,40,63,16,9,35,19,0,6,7,204
1129409,0,3,0,0,5,0,0,0,0,12,3,3,0,3,4,0,0,0,0,14,6,0,11,3,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,41,20,12,19,11,0,0,4,131
1129410,3,6,0,0,0,0,0,0,0,13,0,4,0,0,3,0,0,0,0,6,11,0,3,0,0,3,0,0,0,20,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,41,44,9,3,14,5,0,8,0,111
1129411,4,3,4,0,0,0,0,0,0,12,3,0,0,0,6,3,0,0,0,11,6,0,4,0,3,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,7,5,13,3,3,3,0,82
1129412,4,10,3,0,3,0,0,0,0,15,0,0,3,0,5,0,0,0,0,18,9,0,10,3,0,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,32,60,16,7,24,7,0,0,0,159
1129413,8,4,3,0,10,0,0,0,0,32,9,3,0,6,5,3,0,0,0,26,5,0,14,0,3,0,0,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,5,60,74,25,20,29,13,3,11,0,239
1129414,0,3,0,0,3,3,0,0,0,17,0,6,0,4,0,3,0,0,0,19,3,3,13,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,26,57,14,12,14,11,3,3,7,145
1129415,3,4,0,0,3,3,0,0,0,17,3,0,0,0,9,0,0,0,0,13,7,0,12,0,0,4,4,3,3,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,28,32,12,8,25,13,5,7,4,127
1129416,3,0,0,4,6,0,0,0,0,13,0,4,0,6,0,4,0,0,0,16,7,0,19,3,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,56,20,10,24,14,0,0,0,170
1129601,4,5,0,0,3,0,0,0,0,17,0,0,0,0,3,0,0,0,0,8,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,29,65,3,0,22,10,0,4,7,141
1129602,0,0,0,0,0,3,0,0,0,7,0,3,0,0,4,0,0,0,0,11,0,0,10,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,26,52,11,9,15,6,0,0,3,121
1129603,3,0,0,0,4,0,0,0,0,9,4,0,0,0,4,0,0,0,0,8,3,5,9,0,3,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,65,12,8,18,8,0,0,3,159
1129604,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,59,7,3,9,3,3,3,0,101
1129605,4,5,0,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,5,0,7,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,38,63,12,3,22,9,3,0,3,158
1129606,4,0,0,0,0,0,0,0,0,6,6,0,3,4,3,3,0,3,0,14,3,0,8,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48,102,17,6,23,18,6,3,0,218
1129607,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,52,4,4,14,11,0,0,0,112
1129608,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,51,8,0,13,3,4,5,3,111
1129609,3,8,0,0,3,0,0,0,0,15,3,0,0,0,0,0,0,0,0,10,0,0,9,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,40,67,11,3,18,5,0,0,0,147
1129610,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,11,9,16,9,6,4,0,0,0,47,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,13,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,49,80,24,20,39,15,9,4,8,234
1129611,0,3,4,0,0,0,0,0,0,7,0,3,0,5,6,0,0,0,0,16,4,3,9,0,6,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,25,70,22,9,33,11,0,0,0,174
1129612,4,7,0,0,0,0,0,0,0,11,6,0,0,3,3,0,0,0,0,9,3,0,5,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,59,15,4,22,6,0,5,0,131
1129613,3,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,3,3,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,11,6,24,6,3,0,5,134
1129614,9,6,0,0,10,0,0,0,0,25,3,4,0,3,3,3,0,0,0,14,3,7,3,3,3,6,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,50,124,7,11,39,17,0,7,3,257
1129615,6,6,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,9,3,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,35,62,11,10,28,4,4,3,3,153
1129616,4,3,0,3,5,0,0,0,0,11,4,0,0,0,3,3,3,0,0,15,3,0,8,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39,67,14,13,24,10,3,4,0,176
1129617,4,3,0,0,5,3,0,0,0,16,0,3,0,3,4,3,0,0,0,15,0,3,9,0,3,0,0,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,27,71,11,10,28,11,3,3,0,153
1129618,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,3,4,4,4,0,0,0,57
1129619,5,0,0,0,0,0,0,0,0,12,0,3,3,0,4,0,0,0,0,9,0,0,10,0,3,3,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,78,16,6,26,14,3,3,3,181
1129620,3,3,0,0,3,0,0,0,0,15,3,0,0,3,5,0,0,0,0,14,5,0,9,3,6,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,88,14,18,33,11,0,3,4,217
1129621,3,3,0,0,4,0,0,0,0,10,3,3,0,0,0,0,0,0,0,9,3,0,11,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,62,14,10,21,0,0,3,0,138
1129622,6,3,0,0,0,4,0,3,0,15,3,3,3,0,9,0,0,0,0,16,3,3,17,3,3,3,3,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,33,87,27,12,32,12,3,8,6,211
1129623,0,4,0,0,3,0,0,0,0,8,0,7,0,0,3,0,0,0,0,11,0,3,8,3,4,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,44,18,5,21,8,0,0,0,119
1129624,3,0,0,0,5,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,8,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,29,32,4,4,24,9,0,0,3,100
1129625,5,5,3,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,11,3,3,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,36,86,10,12,22,16,0,0,3,183
1129626,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,7,3,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,33,43,5,4,14,6,0,0,0,98
1129627,4,7,0,0,0,0,0,0,0,17,5,0,4,4,3,0,0,0,0,15,3,0,14,4,3,5,0,3,0,25,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,37,44,21,8,26,9,3,4,0,156
1129628,3,0,0,3,0,0,0,0,0,16,3,4,3,0,0,3,0,0,0,18,3,7,4,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,88,17,8,18,19,3,7,3,205
1129629,5,3,0,3,7,3,0,0,0,23,3,0,0,0,3,4,0,0,0,14,4,3,12,3,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,49,70,23,7,29,12,3,5,3,195
1129630,3,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,8,5,0,7,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,48,8,4,21,10,0,0,0,120
1129631,3,3,0,0,0,0,0,0,0,6,3,3,0,0,3,0,0,0,0,11,5,0,5,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,31,74,9,3,28,5,0,0,0,151
1129632,0,3,0,3,3,3,0,0,0,13,0,0,0,0,5,0,0,0,0,10,0,0,4,0,4,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,37,79,4,3,25,12,0,0,3,174
1129701,3,3,0,0,4,0,0,0,0,12,3,0,4,0,3,0,0,0,0,12,4,0,15,3,6,5,3,0,0,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,37,41,24,11,24,13,3,3,5,160
1129702,0,4,0,0,0,0,0,0,0,5,0,4,0,4,0,4,0,0,0,12,12,0,21,3,4,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,30,8,14,16,0,0,3,122
1129703,4,0,0,0,0,3,0,0,0,6,3,0,3,3,3,0,0,0,0,13,3,3,29,0,3,3,3,5,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,34,39,29,3,25,8,3,4,0,155
1129704,3,0,0,0,0,0,0,0,0,5,6,4,0,0,0,3,0,0,0,12,7,0,20,4,3,0,3,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,10,21,35,26,6,18,10,4,0,0,114
1129705,0,0,3,4,0,0,0,0,0,9,5,0,0,3,0,0,0,0,0,11,11,3,23,3,3,3,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,15,32,12,9,4,3,12,0,109
1129706,3,0,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,0,9,6,0,16,3,6,0,3,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,10,25,8,22,3,3,9,0,94
1129707,0,3,0,3,3,0,0,0,0,6,3,3,0,3,3,0,0,0,0,9,5,3,18,5,4,3,3,3,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,15,25,17,13,4,3,4,0,91
1129708,4,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,11,3,0,17,0,4,7,5,0,0,38,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,29,17,4,16,8,6,3,0,96
1129709,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,8,3,26,3,3,3,4,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,45,45,28,7,17,7,6,3,0,164
1129710,0,0,3,0,3,0,0,0,0,13,4,3,0,4,0,0,0,0,0,14,10,3,11,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,29,53,14,7,15,10,3,3,3,140
1129711,3,0,3,3,3,0,0,0,0,9,4,0,0,0,4,0,0,0,0,10,4,3,7,0,0,4,0,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,31,10,4,13,3,3,3,0,94
1129712,3,3,0,0,3,0,0,0,0,9,4,3,0,3,0,0,0,0,0,12,12,0,13,3,3,3,3,5,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,43,17,12,13,7,3,7,3,135
1129713,3,3,3,0,0,0,0,0,0,10,0,0,0,3,3,4,0,0,0,14,3,0,15,3,4,0,4,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,44,19,13,14,10,9,7,4,138
1129714,0,7,0,0,4,0,0,0,0,10,3,0,4,0,0,3,0,4,0,9,15,0,17,3,4,3,0,3,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7,3,3,0,0,3,0,0,0,0,12,34,50,25,3,28,10,0,12,3,170
1129715,3,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,8,7,0,4,0,8,0,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,16,38,11,15,16,6,3,5,4,118
1129716,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,4,0,13,0,3,0,3,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,27,15,0,10,4,5,8,0,77
1129717,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,17,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,18,21,19,6,14,6,3,3,0,84
1129718,4,3,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,7,8,0,24,9,6,0,5,3,0,51,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,26,23,29,14,13,3,6,11,0,121
1129719,0,0,0,0,8,0,0,0,0,14,3,0,3,0,0,0,0,0,0,12,8,0,14,3,4,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,26,24,10,18,14,3,3,0,121
1129720,3,0,0,0,0,0,0,0,0,12,3,0,3,0,4,0,0,0,0,16,8,0,11,0,3,0,3,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,29,15,3,17,5,0,4,5,111
1129721,0,0,0,0,3,0,0,0,0,4,3,3,0,5,5,0,0,0,0,14,5,8,4,0,3,0,4,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,16,14,7,3,14,4,7,10,0,79
1129722,4,3,0,0,3,0,0,0,0,13,3,3,0,7,4,3,0,0,0,21,15,3,13,3,5,3,3,3,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,41,17,16,26,21,3,7,3,175
1129723,3,3,0,0,0,0,0,0,0,11,0,0,0,3,6,0,0,0,0,12,4,3,9,3,0,5,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,24,7,8,6,10,4,7,4,86
1129724,3,7,0,0,3,0,0,0,0,12,0,4,3,3,0,0,0,4,0,7,4,3,17,0,10,0,8,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,14,25,23,6,7,0,6,8,0,95
1129725,0,3,4,0,3,0,0,0,0,16,3,0,0,6,3,0,0,0,0,16,13,0,23,3,6,3,6,3,0,54,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,30,14,13,6,6,7,0,118
1129726,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,8,8,6,5,5,9,3,0,63
1129727,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,3,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,10,12,7,3,0,7,3,49
