SA1_7DIGITCODE_2016,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
1115309,0,0,4,34,46,27,46,30,31,202
1115310,0,3,5,30,40,30,29,30,15,176
1115311,0,3,3,59,90,50,47,82,52,379
1115312,3,0,9,42,51,36,43,41,36,252
1115313,0,0,4,66,101,55,46,68,39,385
1115314,0,4,9,22,72,22,22,28,21,183
1115315,3,0,4,65,112,52,46,75,43,396
1115316,7,3,11,80,144,81,77,104,42,520
1115401,109,16,138,61,83,45,40,252,72,556
1115402,0,0,0,0,0,0,0,0,0,0
1115403,0,0,0,0,0,0,0,4,0,3
1115404,6,4,9,36,51,34,24,43,22,216
1115405,6,3,18,82,163,75,60,136,51,562
1115406,0,3,9,56,87,24,34,69,44,318
1115407,3,0,11,39,58,21,11,46,20,198
1115408,13,3,28,60,80,65,48,91,60,403
1115409,40,6,51,38,44,37,34,121,27,300
1115410,6,6,24,33,67,42,40,81,32,294
1115411,4,11,25,50,95,25,35,62,41,308
1115412,10,3,22,51,74,47,39,91,35,332
1115413,11,9,36,78,145,71,59,162,98,606
1115414,0,4,11,50,79,42,54,78,36,338
1115415,9,4,20,54,54,26,31,92,47,302
1115416,8,4,13,59,77,50,25,67,36,309
1115417,0,0,0,3,0,0,0,5,0,9
1115418,6,4,11,58,64,20,12,58,47,257
1115419,5,3,27,44,61,39,29,49,20,238
1115501,3,3,8,64,126,50,67,64,37,402
1115502,4,0,9,44,50,40,32,57,33,258
1115503,0,0,0,44,70,26,29,18,18,211
1115504,0,0,7,74,94,61,41,73,23,373
1115505,0,0,3,35,27,18,15,48,31,169
1115506,0,0,0,20,37,20,20,79,64,240
1115507,0,0,3,40,31,30,19,46,55,227
1115508,4,0,3,36,41,30,36,68,47,257
1115509,0,0,4,57,65,56,39,42,28,280
1115510,0,4,3,64,90,49,56,49,25,319
1115511,5,0,12,62,97,52,46,98,58,403
1115512,10,0,9,63,92,64,55,90,65,433
1115513,0,3,7,27,55,28,23,40,13,188
1115514,3,4,16,44,90,38,38,97,62,365
1115515,3,3,12,59,85,45,40,71,31,336
1115516,0,37,42,35,48,22,28,54,100,279
1115517,0,53,53,26,33,17,21,86,157,342
1115518,3,0,10,36,61,26,23,40,22,202
1115519,52,0,54,45,68,52,35,148,46,391
1115520,4,0,8,28,42,28,26,64,39,226
1115521,3,4,10,57,93,59,57,105,74,456
1115522,13,4,22,70,81,58,53,133,73,465
1115523,7,0,7,31,48,32,21,63,28,219
1115524,0,4,7,42,70,36,32,66,41,282
1115525,0,3,7,39,39,18,17,35,44,191
1115526,3,3,10,33,66,45,39,91,53,326
1115527,73,5,83,47,67,27,25,189,35,398
1115528,5,3,4,50,60,26,33,45,18,222
1115529,3,0,5,39,67,38,38,80,35,294
1115530,0,0,4,46,85,38,38,46,39,302
1115531,3,0,3,30,46,20,29,43,40,204
1115532,3,4,10,92,112,70,49,124,50,501
1115533,0,0,4,22,38,27,27,46,17,174
1115534,0,0,8,53,64,34,29,43,23,242
1115535,0,0,0,0,0,0,6,3,540,543
1115536,4,0,3,33,55,30,28,53,16,212
1115537,0,0,0,10,0,3,3,56,17,94
1115538,0,0,6,48,61,47,34,116,69,380
1115539,0,0,0,9,15,6,20,65,4,117
1115540,8,3,19,56,85,48,46,69,27,339
1115601,7,3,11,45,38,24,45,66,25,244
1115602,3,0,4,39,68,43,38,62,36,286
1115603,5,0,14,49,65,48,33,53,19,272
1115604,4,0,6,50,58,30,27,67,30,265
1115605,0,3,3,40,60,27,29,49,41,245
1115606,7,0,4,41,55,21,29,61,19,222
1115607,0,0,3,30,58,37,40,38,31,236
1115608,0,0,10,41,63,26,34,51,53,270
1115609,0,0,5,41,82,45,52,70,41,327
1115610,0,0,3,34,50,31,30,40,31,222
1115611,4,3,12,46,69,40,37,65,37,289
1115612,4,0,8,57,75,49,45,93,39,364
1115613,0,4,8,48,46,25,24,46,30,210
1115614,5,3,10,59,80,33,29,39,35,264
1115615,4,3,10,71,99,49,34,50,48,350
1115616,0,0,9,25,44,18,21,45,16,170
1115617,6,0,3,17,48,22,19,40,21,165
1115618,4,3,9,32,36,29,24,43,17,183
1115619,0,0,8,44,78,41,33,50,46,281
1115620,3,3,12,70,99,62,45,91,63,428
1115621,0,0,0,31,47,38,29,45,34,217
1115622,0,0,4,51,65,51,54,65,39,328
1115623,0,0,0,37,81,44,45,38,43,281
1115624,3,3,9,78,139,54,80,84,75,504
1115625,4,0,3,41,58,51,30,47,23,258
1115626,4,0,8,33,48,42,33,51,15,222
1115627,0,0,0,39,49,47,36,44,29,242
1115628,0,0,3,37,66,46,49,50,22,275
1115701,7,7,39,64,100,45,52,117,54,429
1115702,0,0,0,33,50,15,21,41,31,192
1115703,0,0,0,29,56,43,26,26,16,195
1115704,3,3,23,42,92,36,46,75,27,319
1115705,6,3,14,38,50,23,33,46,25,218
1115707,0,0,0,29,47,33,32,33,15,186
1115708,0,0,0,33,62,36,16,41,12,197
1115709,4,0,15,80,95,72,35,60,24,363
1115710,40,30,75,42,34,16,23,97,75,290
1115711,6,10,16,39,73,35,36,65,51,307
1115712,4,0,6,35,35,37,22,40,16,188
1115713,3,0,8,34,87,51,43,59,29,306
1115714,3,0,5,79,108,54,56,63,23,374
1115715,3,0,5,28,46,23,18,33,13,161
1115716,4,3,9,37,43,32,15,57,36,221
1115801,7,4,22,65,79,59,41,80,55,379
1115802,8,9,20,78,113,64,47,131,44,480
1115803,7,3,14,51,56,47,43,54,28,279
1115804,4,0,13,57,113,68,62,85,46,431
1115805,19,14,53,74,98,69,64,136,83,511
1115806,9,3,21,51,68,49,44,109,41,361
1115807,0,0,0,0,0,0,0,0,0,0
1115808,0,0,0,0,0,0,0,0,0,0
1115809,8,13,23,15,42,32,17,60,40,213
1115810,3,0,3,35,59,47,30,28,25,234
1115811,4,0,9,79,104,55,36,57,29,356
1115812,0,0,0,0,0,0,0,3,0,7
1115813,8,0,11,41,69,39,34,44,25,249
1115814,7,3,18,87,98,41,69,123,62,479
1115815,0,3,7,44,65,31,35,69,18,269
1115816,7,3,18,64,110,62,33,113,63,437
1115817,40,23,86,47,72,45,30,121,66,377
1115818,3,7,14,90,112,56,46,65,54,419
1115819,10,36,53,40,61,30,41,82,98,354
1115901,0,0,9,36,51,24,37,57,23,218
1115902,0,0,3,38,76,31,21,32,13,211
1115903,0,4,9,78,98,72,48,51,33,383
1115904,0,0,6,35,41,33,51,24,20,201
1115906,0,0,3,50,84,54,34,66,36,332
1115907,0,0,3,31,53,28,19,31,13,177
1115908,3,0,9,54,76,46,45,38,33,295
1115909,4,4,11,74,120,87,78,52,32,441
1115910,3,0,6,28,42,45,37,40,11,210
1115911,0,0,0,63,92,45,44,56,31,334
1115912,3,4,13,42,41,33,36,64,50,264
1115913,0,0,0,16,34,11,13,28,11,108
1115914,3,3,3,41,64,37,53,60,24,281
1115915,5,3,10,45,77,36,43,64,56,323
1115916,3,0,3,45,92,63,71,58,47,363
1115917,0,0,0,38,56,37,51,31,22,239
1115918,3,4,10,23,39,29,28,85,41,247
1115919,0,0,0,5,3,5,7,27,5,49
1115920,4,6,8,80,110,101,69,87,57,505
1115921,5,0,9,31,44,28,20,45,20,192
1115922,0,0,0,25,39,26,21,17,13,137
1115923,0,0,0,73,128,64,56,57,39,422
1115924,3,0,3,73,77,41,36,50,32,305
1116001,6,3,19,70,124,66,44,101,58,460
1116002,15,0,23,37,68,37,24,74,19,266
1116003,5,0,11,35,59,27,28,55,22,229
1116004,36,3,44,45,45,34,19,97,19,269
1116005,8,3,8,32,58,38,30,58,30,255
1116006,10,4,21,62,83,44,44,64,53,361
1116007,3,4,10,61,74,51,41,58,30,321
1116008,3,0,6,33,42,28,14,29,8,154
1116009,0,0,0,64,82,72,40,50,41,355
1116010,0,0,0,0,0,0,0,0,0,0
1116011,0,0,0,12,27,17,14,22,12,108
1116012,0,0,0,0,0,0,0,0,0,0
1116013,4,0,4,77,104,77,60,89,33,436
1116014,4,0,7,50,69,29,27,67,29,265
1116015,12,7,22,40,87,37,26,116,47,358
1116016,9,0,11,30,60,34,36,53,21,232
1116017,4,3,12,63,108,50,66,78,38,400
1116101,3,5,10,68,102,39,27,55,41,327
1116201,0,3,3,45,93,47,24,80,17,305
1116202,0,0,0,24,48,21,31,23,18,165
1116203,0,0,3,54,74,53,57,39,15,288
1116204,3,0,11,80,124,87,53,96,27,476
1116205,6,4,12,34,51,32,23,44,22,202
1116206,5,0,9,73,111,51,55,72,25,383
1116207,0,3,8,43,80,29,31,52,20,252
1116208,4,3,17,45,69,35,17,66,57,285
1116209,0,0,0,26,46,28,26,27,24,180
1116210,0,3,7,83,148,72,45,76,26,446
1116211,0,0,0,60,61,35,38,62,27,291
1116212,0,4,5,23,44,22,26,36,26,169
1116213,51,9,70,34,44,22,14,114,28,255
1116214,3,0,7,30,43,27,42,45,32,215
1116215,0,0,5,40,67,45,42,51,28,274
1116216,0,0,3,43,91,77,43,81,11,356
1116217,0,0,3,36,104,67,41,36,39,322
1116218,11,0,10,82,99,67,63,83,61,447
1116219,3,0,4,35,50,47,48,38,21,238
1116220,3,3,7,35,72,38,53,47,55,299
1116221,3,0,9,34,36,44,28,42,18,197
1116222,3,4,4,49,63,43,20,30,18,220
1116223,5,4,13,59,57,31,32,54,32,264
1116224,6,7,19,43,88,45,42,55,36,298
1116225,5,0,15,50,52,44,25,73,16,261
1116226,0,0,0,0,8,3,0,0,3,12
1116227,3,0,5,35,60,37,25,48,9,220
1116228,3,3,11,30,52,42,31,49,24,224
1116229,7,7,15,90,123,68,54,64,40,446
1116230,0,0,3,69,127,51,32,62,35,371
1116231,8,0,16,45,63,60,37,69,33,307
1116232,10,5,22,68,92,53,50,127,42,435
1116233,0,0,0,6,5,7,3,3,3,27
1116234,3,0,6,54,65,40,29,52,19,265
1116235,0,0,9,47,53,32,32,34,16,217
1116236,0,0,7,78,91,35,27,46,15,285
1116237,3,0,6,103,147,65,52,79,27,469
1116238,0,0,0,13,28,10,11,38,26,123
1116239,8,0,15,66,98,38,44,81,29,358
1116240,0,0,0,0,0,0,0,0,0,0
1116241,4,0,9,41,80,49,15,59,27,267
1116242,0,9,11,59,69,44,30,109,68,380
1116243,3,7,16,48,84,52,44,82,27,339
1116244,8,8,21,70,120,71,57,84,79,481
1116245,0,0,3,39,64,41,18,30,12,199
1116246,0,0,6,35,52,47,52,57,28,273
1116247,21,66,102,50,103,75,45,110,118,504
1116248,0,3,13,46,85,51,60,71,18,325
1116249,21,19,66,104,133,73,76,143,93,623
1116250,0,0,0,0,0,0,0,0,0,0
1116251,0,0,13,18,43,24,21,13,12,128
1116301,3,0,5,54,108,51,31,62,17,325
1116302,5,0,5,52,92,48,22,48,7,271
1116303,5,9,25,116,160,61,33,127,66,564
1116304,5,5,17,99,106,38,34,91,35,404
1116305,3,0,9,100,100,36,32,66,45,378
1116306,8,12,38,60,81,33,35,42,51,311
1116308,3,0,7,81,125,59,34,73,21,409
1116309,3,5,10,82,104,53,35,60,18,357
1116310,6,0,11,67,75,51,32,49,25,303
1116311,0,0,9,84,141,51,57,77,18,435
1116312,10,0,10,72,111,58,31,66,11,353
1116313,3,0,7,71,87,47,34,31,32,299
1116314,0,0,3,55,69,25,31,39,21,232
1116315,6,3,16,110,155,59,25,104,85,541
1116316,9,7,21,77,97,32,38,138,71,452
1116317,53,4,57,32,67,36,23,134,26,319
1116318,4,0,10,98,89,46,27,69,35,362
1116319,0,0,0,0,0,0,0,0,0,0
1116320,46,22,124,67,114,60,42,115,70,462
1116321,0,0,7,53,97,47,22,45,15,282
1116322,0,3,12,74,86,31,28,53,22,296
1116323,9,8,24,49,57,25,24,46,30,232
1116324,3,0,9,70,62,41,24,35,18,240
1116325,0,0,0,0,0,0,0,0,0,0
1116326,0,0,7,73,146,74,50,91,15,446
1116327,0,0,6,59,122,45,35,53,20,336
1116328,0,0,4,51,76,29,32,27,4,218
1116329,3,3,12,48,80,43,17,40,16,246
1116330,7,0,9,51,74,35,22,52,5,239
1116331,3,0,8,44,55,40,27,36,3,207
1116332,0,0,4,83,88,42,24,37,13,287
1116333,0,0,11,56,69,36,23,48,15,256
1116334,0,0,3,69,91,29,29,54,37,315
1116335,6,3,12,96,86,22,15,72,48,336
1116336,0,0,0,59,83,35,16,88,17,299
1116337,0,0,0,89,96,46,34,40,20,313
1116338,0,0,11,63,94,47,34,52,14,294
1116339,5,3,10,81,126,62,28,63,18,374
1116340,3,0,3,43,67,37,22,38,9,217
1116341,9,3,26,117,158,85,87,117,29,590
1116342,4,0,14,85,129,81,52,77,15,432
1116343,0,0,7,66,94,43,46,46,18,315
1116344,0,0,3,29,42,34,21,21,17,164
1116345,7,0,12,67,113,54,47,59,7,349
1116346,6,0,8,110,149,61,36,95,37,487
1116347,3,4,3,61,66,31,19,41,19,240
1116348,0,0,0,37,81,27,20,32,10,208
1116349,8,3,12,99,157,79,56,81,26,488
1116350,10,0,9,85,151,72,55,82,11,462
1116351,4,4,9,50,89,47,41,75,73,385
1116352,3,0,11,76,100,73,41,45,11,346
1116353,3,0,8,61,84,31,25,38,13,248
1116354,3,7,13,121,123,66,56,77,38,478
1116355,3,0,11,63,97,40,34,56,28,314
1116356,0,3,7,38,59,28,18,60,29,229
1116357,3,3,8,59,117,61,26,77,39,385
1116358,3,0,9,93,121,69,39,55,17,393
1116359,5,3,8,89,141,58,46,81,24,443
1116360,3,10,20,70,93,57,38,65,21,347
1116361,3,0,9,92,146,68,44,50,19,431
1116362,105,15,141,37,52,30,26,152,41,343
1116364,0,3,9,75,137,59,43,69,15,398
1116365,3,0,3,54,87,49,18,42,15,261
1116366,4,0,13,64,97,58,40,56,29,343
1116368,0,0,3,61,77,34,27,49,17,262
1116369,16,8,47,38,100,83,70,113,95,507
1116370,67,0,67,0,0,0,0,112,0,117
1116371,0,0,0,0,0,0,0,0,0,3
1116372,0,0,8,74,115,64,38,71,15,384
1116373,3,0,9,58,97,58,43,42,9,303
1116374,0,0,12,61,73,44,26,55,20,280
1116401,6,0,18,73,78,51,55,61,25,340
1116402,10,7,27,109,177,102,74,102,41,610
1116403,0,0,0,12,6,3,3,3,0,26
1116404,3,0,4,52,82,41,21,53,16,265
1116405,0,0,17,183,238,92,91,145,68,830
1116406,134,15,173,47,79,32,31,270,80,534
1116407,7,4,17,92,110,67,60,101,36,467
1116408,6,3,8,64,103,39,48,94,38,382
1116409,3,0,3,58,72,32,24,56,32,272
1116410,27,8,58,108,176,97,63,152,67,653
1116411,6,4,21,113,130,44,28,140,124,591
1116412,0,4,8,80,86,25,16,64,60,328
1116413,5,0,18,93,109,56,32,109,46,450
1116414,3,3,16,50,71,36,28,91,71,353
1116415,3,0,3,42,41,26,22,48,19,197
1116416,3,0,6,57,92,44,37,105,25,359
1116417,0,0,3,37,49,29,26,37,17,196
1116418,3,0,19,71,106,55,34,47,28,342
1116419,12,7,34,87,132,72,55,102,39,486
1116420,9,12,39,52,89,53,40,91,78,405
1116421,130,9,144,110,128,51,30,337,65,721
1116422,11,11,24,84,126,75,43,136,53,520
1116423,9,0,7,74,117,58,56,77,25,413
1116424,3,3,8,89,135,61,59,68,19,421
1116425,3,0,13,76,135,71,49,93,33,451
1116426,0,0,0,91,76,35,29,57,30,309
1116427,11,8,28,80,99,41,33,92,43,389
1116428,4,0,11,50,82,47,30,96,48,353
1116429,8,14,37,59,84,30,24,63,40,301
1116430,0,0,0,49,47,34,31,93,55,309
1116431,0,3,11,34,47,21,21,55,26,205
1116432,28,7,47,28,55,11,15,90,29,227
1116433,3,3,9,124,221,101,75,143,38,705
1116434,20,16,64,64,106,69,62,146,90,543
1116435,0,0,0,5,5,0,0,5,4,18
1116436,0,0,4,83,139,62,39,61,27,410
1116437,0,0,0,4,3,0,0,0,0,7
1116438,4,3,5,60,73,38,28,59,25,275
1116501,3,0,5,41,84,43,35,51,50,303
1116502,0,0,3,32,75,28,26,48,49,264
1116503,3,0,6,27,37,34,15,27,32,165
1116504,0,0,3,42,53,29,29,54,32,242
1116505,0,0,0,81,89,55,36,53,30,340
1116506,4,0,3,75,92,36,54,39,39,343
1116507,0,0,4,70,85,60,45,48,48,362
1116508,0,0,0,25,25,14,16,18,18,115
1116509,0,0,9,65,99,76,65,58,24,386
1116510,0,0,5,38,35,28,21,37,32,184
1116511,0,0,0,44,52,29,27,27,32,205
1116512,0,0,3,40,63,31,37,36,28,234
1116513,3,0,6,55,74,44,40,46,35,286
1116514,0,3,5,40,74,44,47,46,30,288
1116515,0,0,4,56,68,44,36,41,59,299
1116516,4,4,13,57,105,63,70,61,41,401
1116601,0,3,4,30,32,26,18,35,15,155
1116602,4,0,14,59,75,54,42,72,20,320
1116603,29,0,32,49,60,32,28,100,29,296
1116604,4,7,13,66,73,39,47,83,45,359
1116605,3,0,10,61,88,48,35,65,39,338
1116606,3,3,8,67,94,39,38,53,26,322
1116607,6,0,7,55,101,58,37,48,34,342
1116608,3,3,18,64,77,46,44,64,27,317
1116609,81,7,101,40,57,29,28,179,35,368
1116610,0,4,11,32,48,28,32,62,29,233
1116611,3,0,7,97,125,60,55,66,45,452
1116612,5,0,4,54,95,59,39,82,34,363
1116613,0,3,8,32,41,31,13,24,22,164
1116614,3,0,9,85,138,68,67,76,51,476
1116615,3,0,8,43,77,52,49,59,17,307
1116616,0,0,3,31,73,28,30,36,19,209
1116617,0,0,0,19,19,10,14,18,7,92
1116618,4,0,4,81,114,55,64,58,33,407
1116619,0,0,6,118,128,98,59,66,44,507
1116620,0,0,0,83,125,84,50,60,41,440
1116621,0,0,4,70,85,51,45,30,33,315
1116622,0,0,0,57,109,59,39,51,44,354
1116623,0,0,3,32,67,38,24,34,14,199
1116624,3,0,3,34,68,29,29,60,24,251
1116625,0,3,7,22,56,35,29,46,32,227
1116626,3,0,3,54,91,35,31,72,46,335
1116627,0,0,3,41,79,36,39,57,20,261
1116628,0,0,6,33,41,29,18,29,17,165
1116629,0,0,6,49,58,47,37,78,37,303
1116701,0,0,9,29,56,37,36,66,25,252
1116702,10,3,18,65,84,51,43,86,43,366
1116703,23,3,30,40,59,34,36,70,22,265
1116704,15,3,21,30,43,39,32,61,18,225
1116705,3,0,11,36,61,38,22,47,19,225
1116706,8,0,11,37,60,31,32,53,20,230
1116707,0,0,3,3,0,3,0,4,3,17
1116708,3,4,7,83,131,75,83,77,30,473
1116709,0,0,4,33,50,33,32,52,28,232
1116710,3,0,3,37,60,35,30,38,12,203
1116711,0,0,3,38,97,52,58,46,28,311
1116712,0,0,5,20,36,22,17,46,16,160
1116713,9,3,13,55,114,68,66,74,56,433
1116714,8,9,29,57,96,54,51,97,39,409
1116715,0,0,5,59,102,57,67,50,73,409
1116801,3,6,15,88,136,84,66,71,46,489
1116802,3,4,13,29,43,39,24,55,37,225
1116803,3,0,7,64,105,59,63,75,42,401
1116804,0,0,3,45,51,47,35,48,17,239
1116805,0,0,0,82,121,69,70,68,29,440
1116806,8,0,13,86,131,91,96,95,26,527
1116807,0,3,3,45,47,14,41,56,19,214
1116808,3,0,3,59,97,45,40,43,14,302
1116809,9,4,22,65,115,102,61,86,37,469
1116810,0,0,0,20,27,28,15,9,14,118
1116811,3,0,3,34,54,32,27,25,3,179
1116812,0,0,7,71,97,73,71,75,28,419
1116813,3,0,8,64,99,52,42,53,22,336
1116814,3,0,3,32,46,29,35,34,11,184
1116815,0,0,4,120,173,76,61,67,18,515
1116816,8,0,8,75,89,58,51,59,34,368
1116817,0,6,9,21,40,23,16,36,26,165
1116818,14,48,79,32,71,41,27,49,111,328
1116819,3,6,15,61,126,46,41,92,47,421
1116820,10,3,16,36,78,60,48,90,18,335
1116821,0,0,0,48,75,21,23,21,3,188
1116822,5,0,8,75,123,72,54,67,26,418
1116823,3,0,10,32,53,40,34,35,22,210
1116824,0,0,8,57,80,48,43,55,18,301
1116825,3,0,9,64,120,65,57,62,15,388
1116826,3,0,6,30,38,36,24,41,14,180
1116827,0,0,0,47,36,33,10,15,13,157
1116828,0,0,0,0,0,0,0,0,0,0
1116829,0,0,3,44,67,54,32,38,18,242
1116901,15,9,34,77,111,62,38,105,32,427
1116902,0,0,0,31,41,30,27,74,36,248
1116903,47,30,83,50,56,32,37,142,58,380
1116904,8,3,10,51,78,28,40,67,46,312
1116905,3,6,15,40,57,31,30,45,23,216
1116906,3,0,3,12,5,0,0,78,0,103
1116907,4,0,9,70,86,63,51,69,42,381
1116908,3,0,6,37,76,47,24,57,27,274
1116909,0,0,4,50,84,68,28,49,50,335
1116910,0,0,6,32,30,31,30,43,33,207
1116911,0,0,4,40,72,42,44,49,41,289
1116912,0,0,3,70,83,38,28,48,35,299
1116913,0,0,5,51,106,46,35,46,26,313
1116914,0,0,6,40,65,37,20,58,26,245
1116915,6,5,16,104,121,80,48,102,41,495
1116916,5,3,7,71,115,56,71,100,40,464
1116917,0,0,0,24,38,21,26,65,29,193
1116918,0,0,4,75,97,55,48,100,15,386
1116919,6,4,23,57,85,45,26,54,16,291
1116920,3,0,11,39,67,21,24,65,19,234
1116921,8,0,16,19,38,33,26,76,26,220
1116922,5,5,15,77,100,52,46,105,26,410
1116923,4,3,16,41,66,29,28,70,51,286
1116924,4,0,15,41,67,33,21,37,19,218
1116925,5,0,10,30,51,25,15,32,9,155
1116926,3,3,3,46,71,35,40,74,21,293
1116927,4,0,9,16,33,20,21,30,4,124
1116928,0,0,0,30,42,32,41,109,31,280
1116929,3,3,8,66,77,50,43,96,43,383
1116930,3,0,6,37,47,23,12,65,38,229
1116931,8,9,19,35,74,47,48,122,40,371
1116932,4,3,16,43,49,20,26,55,18,208
1116933,3,0,3,43,64,34,31,76,15,257
1116934,0,0,3,50,61,25,23,51,40,254
1116935,3,8,19,67,80,41,44,75,31,339
1116936,0,0,3,44,54,18,31,39,12,202
1116937,7,3,12,45,73,38,32,55,18,260
1116938,0,0,7,45,58,38,33,32,24,228
1116939,0,0,4,43,64,41,27,31,10,213
1116940,0,3,3,41,43,38,19,83,41,267
1116941,3,0,5,59,64,17,27,72,36,276
1116942,8,0,11,46,77,36,24,54,13,257
1116943,3,3,18,68,112,64,39,57,41,375
1116944,3,0,11,39,67,25,14,42,24,213
1116945,0,3,10,38,47,28,18,31,10,175
1116946,3,0,3,41,40,25,34,88,30,258
1116947,0,0,0,13,29,23,11,47,15,153
1116948,8,3,14,68,84,35,53,116,41,400
1116949,4,3,12,75,107,74,62,90,38,445
1116950,34,28,66,37,55,30,39,94,72,328
1116951,0,0,0,12,23,9,9,4,4,56
1116952,79,39,132,39,47,25,22,198,83,423
1116953,0,0,0,7,12,9,10,17,9,54
1116954,0,0,7,52,88,50,64,67,41,363
1116955,3,0,3,47,78,43,36,34,31,272
1116956,0,0,3,48,69,49,44,76,14,300
1116957,0,3,12,48,89,29,31,51,26,275
1116958,6,6,14,45,85,34,20,67,27,272
1116959,0,0,8,50,72,33,48,84,37,329
1116961,0,0,3,3,12,12,5,23,4,59
1116962,37,28,77,26,43,23,25,95,71,273
1117001,8,3,27,144,299,215,190,236,103,1184
1117002,0,0,0,0,0,0,0,0,0,0
1117003,0,0,0,14,30,29,37,17,26,156
1117004,4,0,3,48,76,45,36,68,32,299
1117005,6,3,12,53,97,48,34,88,36,357
1117006,9,3,21,49,71,38,34,81,38,312
1117007,0,0,3,27,45,34,21,47,25,207
1117008,14,3,19,60,107,85,52,94,30,426
1117009,0,0,0,0,0,0,0,0,3,3
1117010,0,0,5,25,63,33,30,64,35,258
1117011,0,0,0,0,0,0,0,0,0,3
1117012,0,7,10,49,93,59,74,78,56,415
1117013,3,0,3,39,63,39,36,44,66,291
1117014,0,0,4,46,91,72,48,47,39,345
1117015,3,0,9,72,117,67,77,85,50,472
1117016,3,0,7,17,50,24,34,42,23,196
1117017,3,0,5,66,69,41,56,38,15,293
1117018,0,0,0,0,0,0,0,0,0,0
1117019,0,0,3,28,65,46,31,27,21,221
1117020,7,0,7,56,69,43,54,56,34,306
1117021,3,0,3,59,80,43,38,50,57,322
1117022,0,0,3,28,71,49,62,38,76,324
1117023,0,0,0,49,73,51,37,30,33,270
1117024,0,0,0,44,58,33,34,53,37,258
1117025,5,0,3,42,53,41,34,36,31,242
1117026,4,0,5,25,46,30,37,34,22,196
1117027,3,0,14,41,90,69,54,49,47,353
1117028,3,0,4,48,55,39,41,47,21,247
1117029,0,0,0,21,27,18,19,15,17,115
1117030,0,0,0,22,42,29,21,27,30,168
1117031,0,0,7,52,75,68,40,56,40,326
1117032,3,0,4,61,105,54,61,88,28,402
1117033,0,0,8,62,69,47,38,42,36,288
1117034,0,6,13,72,124,71,70,73,59,464
1117035,0,0,0,3,4,5,0,4,0,19
1117036,0,5,3,18,23,18,12,33,28,129
1117037,8,3,16,50,79,38,49,80,31,334
1117038,0,0,3,27,44,31,25,30,25,187
1117039,0,0,3,42,72,34,55,59,32,286
1117101,4,0,7,38,59,38,25,44,25,225
1117102,0,3,3,60,74,52,37,84,38,353
1117103,3,4,10,57,78,51,28,60,22,292
1117104,3,5,22,45,85,37,45,65,45,315
1117105,9,6,18,51,87,40,28,80,39,323
1117106,6,3,13,61,94,40,60,117,41,418
1117107,3,3,3,66,85,59,57,59,21,351
1117108,3,0,8,72,98,63,75,59,22,397
1117109,3,5,5,48,80,38,51,66,36,303
1117110,0,0,6,39,43,24,24,41,29,207
1117111,3,3,14,41,64,42,36,88,42,319
1117112,0,3,7,33,47,16,16,27,9,152
1117113,3,3,12,43,70,43,35,69,34,288
1117114,39,24,63,30,40,18,21,113,44,270
1117115,9,0,15,47,49,29,34,52,11,226
1117201,0,0,3,61,109,65,37,38,21,327
1117202,0,0,6,64,116,55,35,64,14,358
1117203,3,3,6,96,85,43,29,77,18,348
1117204,0,0,0,87,85,30,37,56,12,309
1117205,0,0,4,101,112,51,34,44,9,358
1117206,0,0,5,113,147,76,52,68,25,472
1117207,6,3,7,79,100,38,31,51,34,335
1117208,6,4,14,110,106,54,37,82,28,413
1117209,0,0,0,43,85,33,15,44,21,246
1117210,0,3,3,61,83,40,42,76,18,318
1117211,0,0,0,70,65,48,34,65,9,289
1117212,0,0,0,88,107,66,41,86,35,421
1117213,0,0,4,67,89,34,17,32,10,248
1117214,0,3,13,98,131,64,25,68,33,420
1117215,3,0,10,58,67,32,13,37,25,234
1117216,3,0,3,66,96,28,21,24,28,264
1117217,0,0,9,102,139,70,30,73,18,442
1117218,0,0,0,58,62,29,20,39,15,215
1117219,35,13,81,60,79,43,18,84,36,325
1117220,0,0,9,126,141,53,38,75,29,466
1117222,37,0,35,71,91,34,31,101,29,356
1117224,0,3,5,76,79,35,29,74,40,329
1117225,0,0,3,29,37,17,12,32,19,145
1117226,0,0,0,28,42,23,15,20,8,136
1117227,0,4,4,190,254,122,75,137,47,831
1117228,5,0,14,195,247,110,81,143,54,829
1117229,0,0,3,108,121,59,27,113,55,487
1117230,0,0,0,0,0,0,0,4,0,4
1117231,0,0,0,22,32,15,10,14,4,101
1117232,0,0,0,139,121,46,29,69,28,430
1117233,46,0,49,248,289,94,75,187,53,953
1117234,0,0,0,47,80,25,20,15,17,210
1117235,0,0,0,54,71,32,21,40,0,208
1117301,0,0,0,12,21,13,13,15,7,82
1117302,0,0,0,65,76,29,26,46,13,239
1117303,3,0,4,36,48,28,19,44,26,207
1117304,3,0,0,43,54,24,29,94,76,333
1117305,13,0,19,66,64,45,34,70,10,290
1117306,4,3,6,91,81,59,49,101,75,447
1117307,3,6,12,94,92,55,42,105,63,452
1117308,0,5,10,33,47,12,19,49,60,223
1117309,7,3,11,82,112,54,27,114,80,467
