SA1_7DIGITCODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1101229,0,0,0,0,3,4,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,3,0,0,0,21,16,24,68,67,63,56,10,3,3,316
1101230,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,0,3,9,0,0,0,0,0,17,17,13,43,32,25,29,6,3,0,171
1101231,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,3,0,20,4,21,29,42,64,34,36,13,3,249
1101232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,11,31,46,64,95,44,11,0,0,314
1101301,0,0,0,0,0,4,8,5,5,20,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,4,5,4,28,10,11,23,20,38,49,41,25,15,232
1101302,0,0,0,0,0,6,11,9,11,41,0,0,0,0,0,0,3,0,0,3,4,0,6,7,6,4,9,6,6,45,13,26,51,46,56,59,55,34,38,376
1101303,0,0,0,0,0,12,11,0,3,24,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,7,0,21,6,23,34,33,49,43,31,17,7,231
1101304,0,0,0,0,3,6,17,3,0,34,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,7,3,3,3,27,10,10,44,52,47,70,67,33,12,341
1101305,0,0,0,0,0,3,6,5,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,17,11,11,20,34,40,41,42,14,3,222
1101306,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,17,0,6,12,8,22,35,34,9,5,128
1101307,0,0,0,0,0,3,3,4,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,23,13,10,21,22,63,51,45,19,11,255
1101308,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,11,3,10,16,13,27,36,29,6,3,146
1101401,0,0,0,0,0,0,3,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,17,16,53,7,8,39,20,18,24,24,29,27,206
1101402,0,0,0,0,0,11,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,3,4,6,3,41,11,25,47,53,36,50,34,21,12,283
1101403,0,0,0,0,4,9,7,7,4,28,0,0,0,0,0,0,5,0,0,7,0,0,0,8,12,10,8,5,0,41,8,22,34,44,61,61,52,39,15,338
1101404,0,0,0,0,7,5,7,11,3,37,0,0,0,0,3,3,0,0,3,7,0,3,4,0,3,4,10,9,0,36,10,30,60,36,71,58,51,44,13,386
1101405,0,0,0,3,3,3,6,6,5,22,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,7,5,0,29,14,16,41,53,57,49,55,20,14,326
1101406,0,0,0,0,0,3,9,16,3,39,0,0,0,0,0,0,0,0,0,3,3,0,4,5,3,3,3,3,0,28,10,26,42,56,63,78,65,47,14,408
1101407,0,0,0,0,0,0,3,4,5,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,12,9,0,38,10,21,32,45,66,69,52,38,9,347
1101408,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,3,0,19,6,11,33,19,41,24,29,13,8,178
1101409,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,34,28,89,4,18,39,31,44,43,52,63,42,345
1101410,0,0,0,0,0,6,6,5,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,9,7,3,5,36,19,27,33,30,56,64,47,29,17,319
1101411,0,0,0,0,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,3,9,63,67,50,18,9,0,0,226,17,32,92,101,99,67,46,27,8,484
1101412,0,0,0,0,7,3,7,5,0,20,0,0,0,0,0,0,0,3,0,3,4,0,4,7,10,4,10,9,4,47,20,39,67,64,79,65,51,36,9,426
1101413,0,0,0,3,0,3,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,4,37,11,19,38,33,38,44,35,29,9,260
1101414,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,12,9,9,18,12,21,24,27,14,7,129
1101415,0,0,3,0,0,6,0,3,13,23,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,4,3,3,3,31,11,15,53,50,53,61,45,19,26,341
1101417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,3,5,0,0,0,20
1101418,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,3,0,18,12,16,25,52,62,46,45,18,4,275
1101419,0,0,0,0,0,6,6,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,6,3,24,7,24,49,44,73,70,61,33,7,379
1101501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
1101503,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,3,11,8,0,26,3,3,19,12,23,46,44,17,3,170
1101505,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,21,20,16,9,0,77
1101511,0,0,0,0,0,3,4,5,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,17,8,12,12,10,26,45,39,21,4,182
1101512,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,15,0,7,3,19,11,39,34,10,7,127
1101514,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,9,10,6,13,30,19,23,17,0,128
1101515,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,3,6,0,32,6,9,11,29,48,44,30,19,5,201
1101516,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,15,0,5,19,13,28,21,10,11,3,120
1101517,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,3,3,3,0,27,5,9,12,17,36,26,20,11,0,139
1101518,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,7,0,0,0,3,20,17,14,19,29,58,32,35,22,5,230
1101519,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,15,13,10,24,35,44,64,35,10,4,238
1101520,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,14,0,3,18,19,17,22,27,3,5,123
1101521,0,0,0,0,0,6,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,10,6,4,0,35,6,6,22,36,61,63,45,16,0,261
1101522,0,0,0,0,0,0,4,0,3,10,0,0,0,0,0,0,0,0,0,0,3,3,4,4,7,5,6,0,0,36,8,11,25,53,58,64,36,10,3,261
1101523,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,3,17,10,4,8,28,40,19,30,9,3,153
1101524,0,0,0,0,3,0,3,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,4,9,7,0,40,0,4,10,17,34,36,50,31,6,195
1101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,19,4,16,30,17,4,13,6,0,0,92
1101602,0,0,3,0,0,0,7,4,5,21,0,0,0,0,0,0,0,0,0,4,0,0,5,7,0,5,7,4,0,32,12,26,55,50,64,63,43,26,12,345
1101603,0,0,0,0,0,0,7,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,12,9,6,9,42,41,41,54,22,7,225
1101604,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,3,0,0,18,5,6,24,29,28,30,33,13,0,172
1101605,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,3,4,0,6,3,3,0,0,23,6,13,34,25,39,41,15,8,3,179
1101606,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,5,6,3,12,11,0,0,35,6,15,44,61,91,87,53,9,4,368
1101607,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,3,14,8,21,34,38,32,15,3,170
1101608,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,16,7,9,30,44,62,37,34,16,0,240
1101609,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,3,7,8,6,3,0,0,0,0,24,9,31,73,49,36,21,13,3,0,238
1101610,0,0,0,3,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,4,3,0,16,6,7,11,3,0,43,15,36,51,136,116,121,72,21,5,575
1101611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,11,28,18,25,14,6,0,0,105,8,36,80,71,73,50,17,4,3,340
1101612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,16,8,5,11,17,12,13,0,0,0,62
1101613,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,9,5,9,26,52,24,20,9,0,152
1101614,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,3,8,0,0,0,0,22,17,48,68,38,50,25,22,3,0,274
1101615,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,4,7,3,3,3,6,3,0,0,34,9,32,63,50,49,52,32,9,3,292
1101616,0,0,3,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,3,13,9,3,4,3,0,4,0,40,15,79,94,52,55,37,22,22,6,388
1101617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,4,10,4,3,0,0,41,8,51,105,57,57,36,24,3,4,346
1101618,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,10,6,3,7,3,0,0,29,4,31,56,99,99,97,44,20,10,457
1101619,0,0,0,0,0,4,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,3,8,7,35,3,15,62,66,79,78,59,27,7,389
1101620,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,7,3,0,0,0,31,3,13,49,28,38,15,11,3,3,167
1101701,0,0,0,0,4,0,3,3,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,16,42,34,113,5,23,38,49,70,83,90,85,56,506
1101702,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,9,10,13,23,22,32,26,28,17,3,173
1101703,0,0,0,0,0,0,10,10,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,7,28,6,13,17,26,33,63,84,44,53,344
1101704,0,0,0,3,4,4,9,8,3,33,0,0,0,3,0,0,0,0,0,3,3,3,4,7,7,6,14,12,0,59,10,18,48,55,46,52,78,36,7,347
1101705,0,0,0,3,4,5,0,4,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,3,6,3,3,6,4,25,15,8,15,23,41,35,34,22,7,196
1101706,0,0,0,0,7,6,10,9,10,43,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,10,20,21,14,88,8,16,53,50,47,62,83,74,53,448
1101707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
1101708,0,0,0,0,0,3,7,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,3,27,10,4,36,28,37,77,62,27,12,289
1101709,0,0,0,0,0,5,4,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,17,14,10,0,47,16,16,54,77,90,141,100,31,4,510
1101710,0,0,0,0,3,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,8,5,0,26,8,13,52,51,43,116,113,37,0,429
1101711,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,7,6,0,0,29,11,5,16,40,48,75,38,18,10,257
1101712,0,0,0,0,3,10,8,3,0,21,0,0,0,0,0,0,0,0,0,0,3,3,3,3,5,0,10,6,0,40,17,25,47,52,62,74,77,43,3,396
1101713,0,0,0,0,3,0,6,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,8,0,20,8,15,40,37,47,57,64,34,16,305
1101714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101716,0,0,0,0,3,0,14,3,0,19,0,0,0,0,0,0,0,3,0,3,4,0,10,4,3,8,10,6,6,48,15,19,57,44,46,73,62,24,8,337
1101717,0,0,0,0,0,0,3,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,0,24,9,15,18,24,15,25,60,36,10,212
1101718,0,0,0,3,0,10,9,5,3,26,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,12,12,4,5,50,3,9,32,38,52,69,58,44,16,318
1101719,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,20,4,9,27,33,43,68,69,30,12,300
1101720,0,0,0,0,0,6,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,5,0,18,7,10,15,23,28,41,52,26,0,204
1101721,0,3,0,0,0,4,9,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,10,3,0,30,4,25,31,37,45,55,50,14,4,268
1101722,0,0,0,0,0,5,12,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,12,3,4,28,4,19,43,35,48,68,106,53,20,401
1101801,0,0,0,0,0,3,0,4,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,3,7,0,28,5,8,22,36,34,63,65,26,3,264
1101802,0,0,0,0,0,5,3,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,3,0,19,12,12,20,29,33,48,77,16,6,247
1101803,0,0,0,0,0,0,3,7,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,7,3,0,21,6,8,21,51,63,65,43,17,3,287
1101804,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,16,0,7,10,8,10,43,29,26,11,143
1101805,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,8,4,3,0,29,10,3,18,25,32,68,61,17,4,237
1101806,0,0,0,3,3,3,11,9,3,24,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,4,11,11,3,41,10,27,29,48,37,73,86,42,12,370
1101807,0,0,4,3,0,6,3,6,0,29,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,5,6,0,30,7,18,39,53,47,72,70,25,17,349
1101808,0,0,0,0,3,7,8,6,3,32,0,0,0,0,0,0,0,0,0,0,5,3,3,7,12,0,16,4,3,52,6,22,42,39,64,66,105,49,19,409
1101809,0,0,0,0,0,3,5,6,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,29,37,89,3,0,13,15,23,36,70,75,65,302
1101810,0,0,0,0,4,0,5,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,21,4,12,29,23,45,44,50,28,0,244
1101811,0,0,0,0,0,3,7,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,4,0,18,8,13,15,20,36,47,71,50,6,259
1101812,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,9,9,3,35,12,12,29,42,48,64,75,54,10,356
1101813,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,9,0,0,26,9,4,9,17,48,61,56,23,9,230
1101814,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,3,0,28,3,16,24,27,30,27,62,24,4,221
1101815,0,0,0,0,0,0,4,6,0,18,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,5,11,6,0,38,5,17,23,30,28,58,76,30,6,275
1101816,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,5,10,6,3,41,10,18,30,39,46,56,67,30,11,310
1101817,0,0,0,0,0,0,9,4,0,17,0,0,0,0,0,0,0,3,0,3,0,3,0,8,10,6,0,7,4,37,8,15,44,79,81,119,107,37,13,506
1101818,0,0,0,0,0,4,12,8,0,23,0,0,0,0,0,0,0,4,0,4,0,0,3,5,4,0,3,10,0,30,13,13,30,50,56,64,86,78,12,394
1101819,0,0,0,3,0,5,8,9,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,11,13,12,26,40,59,77,56,33,14,321
1101820,0,0,0,3,4,7,8,3,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,11,3,0,30,12,11,14,23,52,54,51,15,10,245
1101821,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,11,3,11,18,14,14,54,22,21,3,156
1101822,0,0,0,0,3,3,0,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,15,28,58,115,6,17,35,36,46,51,78,62,69,395
1101823,0,0,0,3,3,7,7,10,5,37,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,6,13,8,8,62,11,18,36,41,69,83,66,37,22,384
1101824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101901,0,0,0,0,0,4,5,11,18,42,0,0,0,0,0,0,0,4,0,8,0,3,3,0,12,12,6,10,19,66,10,23,38,39,62,71,40,43,56,389
1101902,0,0,3,0,3,6,3,11,14,39,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,8,3,31,7,15,30,50,53,50,42,54,43,343
1101903,0,0,0,0,9,3,10,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,19,10,11,22,25,35,44,41,30,8,217
1101904,0,0,0,0,4,3,8,4,3,25,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,4,8,9,0,40,19,22,50,26,64,57,45,41,12,325
1101905,0,0,3,3,3,3,7,4,3,24,0,0,0,0,0,0,0,0,0,0,5,3,5,3,3,9,7,3,0,49,17,24,38,35,44,60,45,31,5,299
1101906,0,0,3,0,0,3,0,8,3,19,0,0,0,0,0,0,0,0,0,0,3,3,5,4,5,0,3,3,0,28,22,35,56,47,59,58,31,19,6,335
1101907,0,0,0,0,0,3,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,0,18,4,33,47,35,27,40,30,29,0,241
1101909,0,0,0,3,5,3,4,3,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,7,7,3,37,3,15,31,41,39,38,30,27,13,241
1101911,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,9,0,25,9,15,48,42,58,61,59,32,12,342
1101912,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,7,0,4,24,8,13,26,35,67,86,46,28,8,313
1101913,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,3,0,3,5,6,4,5,3,0,36,13,14,36,50,62,67,66,40,14,351
1101914,0,0,0,0,0,0,9,3,3,13,0,0,0,0,0,0,0,0,0,0,0,4,8,14,10,13,11,3,0,67,13,21,63,92,90,108,101,30,10,526
1101915,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,4,3,4,34,10,4,18,11,39,45,19,4,5,168
1101916,0,0,0,4,4,3,3,4,0,16,0,0,0,0,0,0,0,0,0,0,4,0,3,8,10,13,9,7,0,56,9,13,26,65,75,129,73,22,4,412
1101917,0,0,0,0,0,4,9,3,0,27,0,0,0,0,0,0,0,0,0,0,4,4,0,5,13,9,9,3,0,48,29,22,66,84,121,121,63,35,7,543
1101918,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,17,3,11,13,25,53,47,57,15,4,225
1101919,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,0,8,7,4,3,0,26,7,16,21,21,49,58,40,7,0,220
1101920,0,0,0,0,0,4,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,3,22,17,12,32,24,50,47,22,26,9,237
1101921,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,3,5,36,44,23,35,30,13,7,207
1101922,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,5,3,3,3,5,12,10,7,8,57,8,9,13,30,41,80,48,33,17,287
1101923,0,0,0,3,3,10,0,7,3,23,0,0,0,0,0,0,0,0,0,0,0,3,7,4,12,11,0,6,3,46,12,24,51,55,58,76,50,25,7,356
1102001,0,0,0,3,0,0,3,12,0,25,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,3,0,0,26,14,19,33,59,73,50,38,26,0,317
1102002,0,3,0,0,0,4,4,3,0,23,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,3,12,4,0,34,14,24,22,57,75,132,66,17,3,408
1102003,0,0,0,0,0,5,3,0,0,8,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,6,10,3,3,38,20,19,39,37,52,63,45,11,6,296
1102004,0,0,0,0,4,0,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,3,4,0,34,6,9,30,24,53,86,39,15,3,280
1102005,0,0,0,3,3,6,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,5,3,0,28,3,3,9,17,43,86,58,12,6,242
1102006,0,0,0,4,4,3,11,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,6,0,0,19,11,0,12,28,59,80,62,14,7,275
1102007,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,3,7,0,0,24,5,10,30,41,70,59,43,10,3,269
1102008,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,3,0,0,30,7,16,19,34,76,78,41,13,3,287
1102009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,8
1102010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102011,0,0,0,0,0,8,8,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,13,7,16,29,28,55,61,36,14,4,251
1102012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102013,0,0,0,0,0,0,4,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,8,14,11,25,37,28,8,0,135
1102014,0,0,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,12,11,6,18,16,43,63,33,8,0,190
1102015,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,5,6,3,20,3,4,17,12,26,40,37,17,4,161
1102016,0,0,0,0,4,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,13,5,4,14,19,54,80,35,15,0,220
1102017,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,3,0,0,14,15,15,12,28,38,51,24,8,3,195
1102018,0,0,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,5,0,0,24,7,11,27,36,76,106,65,9,0,341
1102019,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,8,0,3,0,25,9,0,13,14,45,95,47,19,4,246
1102020,0,0,0,0,0,4,10,4,0,19,0,0,0,0,0,0,0,0,0,3,3,0,0,3,10,10,6,7,0,43,9,12,22,32,82,129,83,35,9,420
1102021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102022,0,0,0,0,3,5,8,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,8,3,0,30,7,10,25,33,49,62,42,17,3,254
1102023,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,6,0,25,8,12,22,37,54,54,35,18,0,233
1102024,0,0,0,0,0,3,6,3,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,20,12,0,6,22,34,68,44,11,0,203
