SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
1114328,0,3,0,0,0,4,0,0,4,3,6,0,23,0,0,0,0,0,0,4,0,0,0,0,7,0,9,0,0,0,0,5,3,6,3,0,14,19,56,4,99
1114329,0,0,0,0,0,3,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,7,8,40,9,58
1114330,0,6,0,0,0,8,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,13,13,49,5,85
1114331,0,0,0,3,0,4,0,0,0,6,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,15,42,7,70
1114332,0,5,0,3,0,3,0,0,0,4,14,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,4,5,12,15,54,5,100
1114333,3,0,0,0,0,8,3,0,3,3,13,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,3,14,19,44,9,93
1114334,0,8,3,0,0,10,0,0,8,9,6,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,5,12,4,0,24,30,81,11,147
1114335,0,0,0,0,0,6,0,0,0,5,12,3,22,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,3,0,3,0,0,7,15,40,6,75
1114336,0,0,0,7,0,11,0,0,0,8,7,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,0,4,22,45,6,80
1114337,0,0,0,0,0,0,0,0,3,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,9,30,4,55
1114338,0,0,4,0,0,3,0,0,5,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,26,0,42
1114339,3,3,0,0,0,9,0,3,3,4,13,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,3,3,8,6,18,48,3,85
1114340,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,34,3,53
1114341,0,0,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,19,5,31
1114342,0,0,0,0,0,7,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,3,3,9,6,50,3,77
1114343,3,5,0,0,0,8,0,0,8,3,12,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,3,3,14,18,46,14,97
1114344,3,3,3,0,0,12,3,0,8,3,13,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,21,13,77,5,129
1114345,0,3,0,0,0,8,0,0,3,9,12,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,16,21,59,4,99
1114346,3,0,0,5,0,11,0,0,7,7,3,0,21,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,21,23,63,4,118
1114347,3,0,4,3,0,8,0,0,6,4,14,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,3,0,6,17,23,74,10,125
1114348,0,3,3,3,0,10,4,0,9,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,3,0,0,19,12,44,0,86
1114349,0,0,0,0,0,3,0,0,3,8,7,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,4,0,4,0,0,5,20,61,10,95
1114350,3,5,0,0,0,12,0,4,0,9,13,0,25,0,0,0,0,0,0,0,0,0,3,0,15,0,18,0,0,0,0,3,0,4,0,6,27,28,76,0,138
1114401,0,17,0,3,0,29,3,0,10,5,6,0,19,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,6,15,7,37,27,60,3,141
1114402,6,13,0,3,0,38,6,3,14,3,4,3,40,0,0,0,0,0,0,0,0,0,4,3,7,0,11,0,0,0,0,3,0,6,44,18,73,35,48,6,222
1114403,0,3,0,0,0,9,3,0,9,3,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,25,0,22,7,15,0,60
1114404,9,22,5,3,0,46,9,3,10,8,4,3,32,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,32,13,60,33,36,8,191
1114405,0,9,0,3,0,17,0,0,5,3,7,4,24,0,0,0,0,3,0,6,0,0,0,0,8,0,6,0,0,0,3,3,3,3,10,0,37,21,59,7,128
1114406,0,3,3,3,0,11,0,0,3,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,32,18,41,4,100
1114407,0,8,5,5,0,24,5,0,23,9,6,0,46,0,0,0,0,0,0,3,0,0,0,3,4,0,7,0,0,0,0,3,0,3,11,8,54,29,90,6,199
1114408,0,6,6,3,0,19,0,0,7,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,12,3,35,25,34,3,101
1114409,4,9,4,0,0,12,0,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,3,0,0,9,3,7,35,16,23,0,90
1114410,0,4,0,0,0,10,0,0,5,8,3,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,3,3,0,5,13,3,33,19,35,3,108
1114411,0,7,0,0,0,23,14,3,17,3,0,3,40,0,0,3,0,0,0,3,0,0,4,0,4,0,10,0,0,0,0,0,0,3,34,3,61,17,23,3,147
1114412,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,7,3,16
1114413,0,7,0,0,0,9,0,3,9,5,3,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,0,0,0,0,12,4,32,21,54,9,128
1114414,0,6,3,3,0,23,7,0,9,4,9,0,32,0,0,0,0,3,0,3,0,0,3,0,6,0,8,0,0,0,0,3,0,5,19,5,32,23,54,7,141
1114415,0,0,0,0,0,8,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,3,24
1114416,0,3,0,3,0,6,0,0,7,8,0,0,15,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,3,22,20,33,3,87
1114417,4,22,7,4,0,49,4,6,19,5,8,0,49,0,0,9,0,3,0,12,0,0,0,0,7,0,10,0,0,0,0,0,3,3,29,18,100,40,65,13,265
1114418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,16
1114419,0,6,0,0,0,7,0,0,0,0,3,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,5,12,0,22,4,30,9,78
1114420,0,0,0,3,0,6,0,0,0,0,4,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,23,0,36
1114421,0,7,3,4,4,26,0,0,6,3,7,0,26,0,0,0,0,0,0,0,0,0,0,0,11,3,14,0,0,0,0,4,0,4,13,4,43,20,58,12,152
1114422,3,3,5,0,0,16,4,0,11,6,0,0,27,0,0,0,0,0,0,0,0,0,3,0,5,0,15,0,0,3,0,3,0,6,10,7,29,31,70,3,155
1114423,4,17,5,4,3,40,5,3,12,3,15,0,40,0,0,0,3,0,0,3,0,0,0,3,7,0,7,0,0,0,0,0,0,3,28,13,72,40,75,10,225
1114424,4,12,0,0,4,30,3,0,9,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,3,3,0,7,17,10,50,25,51,6,159
1114425,0,8,3,4,0,18,3,0,12,9,8,3,32,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,5,8,5,36,24,78,10,164
1114426,3,18,9,9,0,39,0,0,7,12,9,3,40,0,0,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,9,13,9,50,38,86,9,205
1114427,3,9,0,0,0,10,3,0,3,4,9,0,14,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,3,3,3,23,16,53,8,104
1114428,4,16,3,3,0,27,0,5,5,0,10,0,25,0,0,0,0,0,0,4,0,0,0,3,3,0,6,0,0,0,0,3,0,3,10,13,41,27,67,7,169
1114429,0,8,0,0,0,20,0,0,4,3,3,0,12,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,4,0,4,10,0,29,21,65,3,127
1114430,0,8,3,0,0,19,3,0,5,11,7,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,5,23,7,37,29,47,5,143
1114431,3,11,0,3,3,23,0,0,10,5,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,15,10,43,29,60,9,162
1114432,3,14,0,0,0,32,7,0,7,0,9,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,24,3,50,25,39,3,142
1114433,0,8,0,6,0,17,0,3,7,3,7,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,4,0,9,7,6,30,39,79,7,169
1114434,0,4,0,0,0,14,0,0,3,4,3,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,5,25,19,61,4,121
1114435,0,10,0,7,0,24,0,0,12,4,4,0,19,0,0,0,0,0,0,0,3,0,4,0,7,0,15,0,0,3,0,0,0,3,26,3,46,31,55,6,167
1114436,3,3,3,5,0,23,4,3,21,3,11,0,38,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,3,0,4,0,6,17,4,59,26,71,3,183
1114437,3,9,3,0,0,26,0,0,10,8,13,0,32,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,20,3,42,25,60,3,154
1114438,4,9,0,0,0,19,11,0,11,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,23,11,26,17,26,0,108
1114439,3,11,0,3,0,19,0,0,12,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,36,20,39,0,105
1114440,0,5,0,4,0,15,5,0,7,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,3,13,3,47,29,44,5,140
1114441,4,14,0,4,0,29,0,0,12,5,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,22,4,39,14,35,0,113
1114442,0,3,0,4,0,16,0,0,12,6,7,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,4,0,8,12,3,24,22,44,0,114
1114443,0,16,0,5,0,29,3,0,9,10,5,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,5,0,13,12,4,42,31,61,7,152
1114444,4,18,6,7,0,34,0,0,10,3,8,0,26,0,0,0,0,3,0,7,0,0,0,0,3,0,4,0,0,0,3,3,0,3,13,5,59,29,74,3,185
1114445,7,15,0,3,0,22,0,0,9,6,6,3,30,0,0,0,0,0,0,3,0,0,0,3,3,0,9,0,0,0,0,3,0,4,12,8,51,30,75,4,181
1114446,0,0,0,3,0,12,4,3,3,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,6,19,4,24,24,27,9,102
1114447,5,9,3,0,0,38,4,3,14,5,4,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,4,0,4,24,10,50,15,42,0,140
1114448,3,10,0,3,0,21,0,0,4,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,24,4,27,13,12,3,82
1114501,3,6,0,0,0,6,3,0,3,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,8,3,15,17,40,4,84
1114502,0,7,3,0,0,12,0,0,6,0,5,3,16,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,0,7,9,6,21,14,63,11,126
1114503,3,4,5,3,0,21,0,0,7,3,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,10,3,38,34,71,4,160
1114504,0,8,5,0,0,11,3,0,6,5,5,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,3,0,3,11,3,30,23,57,3,126
1114505,3,7,0,3,0,21,0,0,8,9,7,0,22,0,0,4,0,0,0,3,0,0,0,0,7,0,7,0,0,0,0,3,0,7,3,9,48,23,59,4,141
1114506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1114507,4,6,3,0,0,14,3,0,9,5,4,0,22,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,3,5,3,24,17,45,3,101
1114508,3,15,0,3,0,23,5,0,3,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,3,35,12,50,3,127
1114509,0,10,0,3,0,21,3,0,9,3,4,0,21,0,0,0,0,0,0,0,0,0,3,3,7,0,14,0,0,0,0,4,0,4,13,4,41,28,66,8,155
1114510,0,15,0,5,0,23,3,0,3,3,6,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,9,7,0,35,21,62,13,136
1114511,3,3,0,3,0,14,0,0,3,7,3,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,5,7,17,12,53,9,96
1114512,0,3,7,5,0,19,3,0,7,3,8,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,3,0,3,6,0,29,22,51,3,114
1114513,0,3,0,0,0,4,0,0,5,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,0,10,9,23,0,47
1114514,0,11,0,3,0,15,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,3,0,3,15,4,25,16,45,0,106
1114515,4,15,0,3,0,19,0,0,10,4,5,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,3,30,17,66,4,133
1114517,0,6,0,5,0,17,0,0,3,3,6,0,18,0,0,0,0,0,0,0,0,0,0,4,4,0,9,4,0,0,0,0,0,3,12,3,23,35,56,3,136
1114518,4,11,0,3,0,24,3,3,9,7,7,0,31,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,5,0,0,7,14,13,60,30,66,9,187
1114519,0,6,3,3,0,23,3,0,3,3,6,3,22,0,0,0,0,0,0,5,0,0,0,3,3,0,3,0,0,0,0,0,0,3,11,4,33,17,43,8,120
1114520,4,5,3,3,0,23,0,0,5,3,10,0,22,0,0,0,0,0,0,3,0,0,3,0,3,0,5,0,0,4,0,0,0,3,10,6,32,27,61,8,142
1114521,0,3,0,0,0,8,0,3,0,4,12,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,7,7,15,10,34,0,74
1114522,3,11,0,0,0,14,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,3,0,0,0,4,9,3,38,17,44,4,116
1114523,0,12,0,3,0,25,0,0,10,8,17,0,33,0,0,0,0,0,0,3,0,0,0,4,6,0,13,0,0,0,0,0,0,6,12,12,43,29,80,0,174
1114524,0,9,0,0,0,15,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,6,0,20,16,31,3,86
1114525,3,0,3,3,0,10,0,0,3,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,3,5,0,18,24,53,7,108
1114526,0,9,3,4,0,27,0,5,8,10,4,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,16,8,50,36,47,3,154
1114527,0,4,0,3,0,4,0,0,3,5,6,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,0,4,3,0,6,14,37,3,65
1114528,0,4,3,0,0,6,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,5,0,0,0,10,23,8,47
1114531,0,6,0,0,0,14,0,0,4,7,7,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,28,23,38,0,88
1114532,0,4,0,4,0,9,0,0,6,4,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,5,18,16,41,3,89
1114533,3,13,3,9,0,30,3,0,9,10,3,0,29,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,8,3,37,33,62,3,160
1114534,7,18,0,5,0,30,0,0,9,11,10,0,27,3,0,0,4,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,3,12,9,42,29,64,6,151
1114535,0,10,3,6,0,30,7,3,8,13,11,3,49,0,0,0,0,0,0,0,0,0,0,3,11,0,15,0,0,0,0,3,0,10,19,7,39,39,100,9,211
1114536,0,0,3,0,0,3,0,0,3,5,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,3,4,15,10,36,0,69
1114537,0,0,3,4,0,9,0,0,5,4,6,0,22,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,3,7,3,19,17,48,8,101
1114538,0,4,3,3,0,12,3,0,8,10,13,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,5,12,0,28,35,64,7,144
1114539,0,14,5,3,0,19,3,0,5,7,4,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,5,0,32,27,70,0,134
1114540,0,3,0,0,0,4,0,0,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,3,0,5,0,0,13,7,36,3,63
1114541,5,13,4,4,0,37,8,0,7,10,0,4,29,0,0,0,0,0,0,7,0,0,3,3,6,0,12,0,0,0,0,3,0,3,22,7,66,45,86,8,228
1114601,0,11,3,3,0,20,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,11,27,0,76
1114602,0,8,0,0,0,23,0,0,0,4,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,26,4,16,5,25,0,81
1114603,8,13,4,3,0,41,3,0,10,8,8,0,30,3,0,0,0,4,0,7,0,0,3,0,3,0,10,0,0,6,0,3,0,11,26,8,66,31,59,5,201
1114604,0,7,0,0,0,16,0,0,8,6,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,14,0,35,12,25,0,95
1114605,3,22,3,4,0,56,4,6,9,6,5,0,31,0,0,0,0,3,0,5,0,0,3,0,6,0,10,3,0,0,0,0,0,6,44,11,75,25,42,3,200
1114606,3,15,3,8,0,38,3,3,6,3,3,0,18,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,0,3,7,19,4,57,28,58,3,168
1114607,0,12,3,8,0,32,0,0,9,4,8,0,17,0,0,3,0,0,0,3,0,0,0,0,6,0,5,0,0,0,0,3,0,3,21,8,44,27,57,4,158
1114608,0,5,0,0,0,14,5,3,8,7,8,0,26,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,3,7,4,31,30,47,0,120
1114610,0,11,0,0,0,16,3,3,14,7,3,0,29,0,0,0,0,3,0,3,0,0,0,0,7,0,7,0,0,3,0,0,0,3,21,9,60,23,47,7,167
1114611,0,3,3,4,0,11,4,0,14,6,14,0,32,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,0,0,0,4,0,4,11,3,30,19,73,5,141
1114612,0,4,0,0,0,8,3,0,13,5,8,0,34,0,0,0,0,3,0,5,0,0,0,3,3,0,9,0,0,0,0,4,0,4,9,7,41,28,45,3,124
1114613,0,5,0,0,0,13,0,0,3,5,0,0,10,0,0,0,0,3,0,5,0,0,0,0,3,0,3,0,0,0,0,0,0,3,5,4,15,19,46,6,93
1114615,3,20,0,4,0,42,0,0,3,3,3,0,15,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,3,33,7,54,16,33,3,147
1114616,3,14,0,0,0,39,3,0,10,0,4,0,25,0,0,0,0,0,0,0,0,0,3,0,5,0,5,0,0,5,0,0,0,7,35,10,47,12,28,0,135
1114617,7,19,0,0,0,49,3,0,7,3,4,0,25,0,0,0,0,0,0,0,0,0,3,0,3,0,12,0,0,0,0,0,0,3,33,11,63,17,28,5,148
1114618,3,16,0,0,0,30,3,0,4,8,3,0,17,0,0,0,0,3,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,25,3,50,10,31,4,121
1114619,0,8,0,0,0,14,0,0,3,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,23,15,20,8,71
1114620,3,15,4,0,0,20,7,3,7,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,0,3,16,5,29,15,21,0,92
1114621,0,14,3,0,0,16,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,27,17,23,0,79
1114622,7,11,4,3,0,38,0,3,10,9,9,0,30,0,0,0,0,0,0,3,0,0,0,0,5,0,4,0,0,3,0,0,0,3,14,15,49,32,65,4,180
1114623,3,5,0,3,0,17,0,0,10,8,3,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,0,7,17,3,42,21,55,7,142
1114624,0,16,3,4,0,31,3,0,13,5,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,11,15,0,50,27,42,3,135
1114625,5,13,4,0,0,36,8,7,14,3,3,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,26,10,62,20,44,3,172
1114627,3,13,4,0,0,35,6,0,23,3,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,31,7,62,23,50,8,175
1114628,8,13,0,0,0,32,4,3,7,3,3,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,18,11,60,23,42,0,149
1114629,0,10,0,3,0,22,0,0,10,5,9,0,28,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,16,6,39,19,51,4,134
1114631,0,9,6,3,0,26,4,0,8,10,4,0,34,4,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,3,27,8,29,31,34,3,126
1114632,4,9,0,0,0,16,0,0,5,9,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,26,22,27,4,84
1114633,0,3,3,0,0,12,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,18,18,20,0,66
1114634,0,21,3,0,0,38,3,3,6,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,4,0,6,25,9,52,25,50,0,160
1114635,0,23,10,0,0,53,3,3,18,3,4,0,38,0,0,3,3,0,0,5,0,0,0,0,7,0,9,3,0,4,0,3,0,7,36,9,94,28,58,8,239
1114636,3,6,0,4,0,28,4,0,17,4,8,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,8,0,7,21,6,47,19,57,0,161
1114637,6,10,3,5,0,28,0,0,6,0,0,0,12,0,0,0,0,0,0,4,0,0,3,0,3,0,8,0,0,0,0,0,0,3,11,11,41,16,28,4,105
1114639,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,32,5,43
1114640,0,7,3,3,0,12,3,0,15,3,9,0,28,0,0,0,0,0,0,4,0,0,0,0,7,0,4,0,0,0,0,3,0,3,7,0,30,32,76,10,152
1114641,0,10,6,0,0,24,0,0,4,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,16,7,24,23,32,6,110
1114642,0,9,3,4,0,21,0,3,9,3,5,3,28,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,7,0,8,10,3,34,19,44,5,113
1114643,5,15,4,4,0,25,3,0,8,5,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14,9,43,28,47,3,135
1114644,0,13,3,3,0,22,0,0,8,3,8,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,15,7,45,24,52,4,137
1114646,3,14,0,0,0,36,3,0,4,8,4,0,24,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,3,0,4,27,8,53,22,46,9,171
1114647,0,16,0,4,0,24,10,0,17,3,0,3,32,0,0,0,0,0,0,3,0,0,3,3,3,0,4,0,0,0,0,0,0,3,27,3,73,35,52,3,191
1114648,0,10,0,0,0,19,0,0,10,3,4,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,17,3,39,18,37,3,115
1114649,5,15,0,3,0,25,4,0,13,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,6,0,10,12,5,46,16,38,3,126
1114650,3,6,0,0,0,18,0,0,9,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,15,8,38,20,42,3,118
1114651,0,7,0,3,0,14,3,0,6,6,5,0,23,0,0,0,0,0,0,3,0,0,0,0,5,0,10,0,0,0,0,3,0,7,6,3,26,20,44,3,103
1114652,4,14,3,0,0,39,4,0,6,4,3,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,3,0,0,0,3,33,5,47,16,36,0,131
1114653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
