SA3_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
12503,1398,3375,6984,5764,4922,3504,678,31,4,26666,3205,1907,4522,4359,3836,4371,5007,3060,1334,31591,395,447,1196,1000,701,585,434,366,392,5512,4995,5728,12703,11124,9457,8457,6116,3460,1734,63769,282,2226,7667,7007,5839,3929,780,26,0,27762,1295,2676,3933,3225,2487,1946,594,57,3,16213,558,1062,2001,1597,1309,1162,299,27,3,8028,71,267,581,347,261,169,37,9,7,1754,2203,6231,14181,12182,9904,7209,1717,116,17,53754,143,467,917,623,450,346,39,0,0,2987,370,403,395,213,206,198,36,4,0,1826,516,866,1311,835,657,537,75,5,0,4813,2719,7100,15492,13017,10560,7744,1787,124,17,58568,6847,4100,8322,7655,6867,7772,9453,5845,2238,59101,822,1074,2615,2169,1506,1189,895,706,596,11572,10387,12272,26432,22842,18924,16710,12144,6672,2852,129241
12504,1091,3286,11052,9752,5586,3571,842,79,3,35272,1853,1070,3182,2897,1900,2739,4114,2942,1283,21986,138,298,1014,783,389,322,266,246,202,3658,3083,4660,15251,13423,7877,6639,5218,3268,1489,60914,183,2184,14032,15589,7664,4455,870,48,0,45028,1148,2920,5471,4161,2563,1841,705,111,8,18920,466,934,1893,1483,996,862,272,35,0,6948,27,174,611,414,135,109,31,12,7,1518,1822,6212,22013,21641,11361,7268,1880,206,11,72415,43,314,1048,831,396,260,53,3,0,2955,265,402,527,311,158,158,52,4,3,1875,307,716,1580,1136,556,416,99,8,3,4822,2132,6933,23595,22777,11914,7685,1979,210,15,77246,3971,2297,5168,4471,3230,4568,7258,5320,2111,38395,287,693,2177,1671,844,677,512,408,323,7585,6392,9918,30934,28922,15987,12934,9750,5936,2452,123226
12601,615,1270,2853,3468,2843,2048,524,69,0,13684,1008,328,561,800,780,1242,2009,1366,634,8732,23,56,140,132,78,64,59,59,76,695,1639,1646,3555,4403,3706,3357,2588,1494,714,23104,73,810,3719,4713,3913,2564,535,48,5,16389,637,1079,1129,1528,1391,1261,569,110,7,7713,243,400,413,412,337,334,103,19,0,2268,10,21,92,78,53,38,11,3,0,308,966,2316,5353,6727,5693,4195,1225,180,10,26674,16,76,191,202,148,97,19,0,0,751,152,113,90,103,83,73,31,3,0,643,171,188,285,304,230,166,51,3,0,1392,1141,2501,5638,7034,5925,4365,1275,190,10,28070,2033,728,931,1107,1119,1940,3600,2426,1078,14972,59,97,277,251,165,161,116,115,113,1351,3227,3328,6842,8397,7206,6460,4994,2728,1209,44393
12602,1357,3398,10404,9275,6999,4976,1273,119,12,37812,1915,1089,2040,2218,1903,3279,5099,3448,1937,22923,95,191,599,458,288,292,260,312,508,3002,3367,4680,13036,11950,9190,8547,6632,3885,2461,63745,171,2449,13486,12759,9292,5825,1207,95,4,45291,1431,2679,4380,4284,3335,3102,1369,211,22,20820,649,1088,1683,1252,831,828,321,48,3,6709,26,136,369,281,134,114,35,4,3,1107,2277,6352,19920,18572,13596,9872,2935,361,33,73919,37,232,634,546,401,295,48,0,0,2193,303,362,328,243,164,183,58,9,0,1642,345,589,966,786,564,468,106,9,0,3836,2625,6940,20884,19363,14158,10343,3041,369,33,77755,4286,2299,3422,3270,2946,5340,8919,6136,3159,39780,189,382,1209,952,610,592,491,534,730,5682,7101,9618,25511,23590,17711,16274,12449,7042,3920,123220
12701,1777,3174,8027,7120,5491,3357,542,38,4,29538,2797,1283,3213,3308,2695,3501,3770,1785,567,22912,222,260,587,570,397,312,265,160,71,2853,4796,4720,11831,11000,8584,7171,4580,1990,643,55312,477,2600,9265,9168,6702,4085,643,40,0,32977,1686,2008,3683,3708,2837,1965,540,48,0,16466,753,1082,2102,1571,1307,1050,248,20,0,8144,76,173,438,297,190,157,33,5,3,1364,2986,5865,15490,14737,11030,7256,1465,118,9,58947,149,330,514,439,343,264,31,0,0,2067,394,255,214,206,179,162,25,5,0,1438,543,584,729,642,518,423,50,4,0,3501,3527,6452,16217,15378,11551,7683,1517,124,9,62451,5858,2589,4889,5215,4597,5828,6849,3449,967,40237,466,490,1139,1109,781,692,515,336,207,5735,9851,9538,22244,21702,16927,14207,8881,3908,1179,108424
12702,1609,4019,6909,5929,6369,4740,897,54,5,30535,4590,2344,4690,5661,6317,7984,8531,4536,1979,46641,330,321,787,761,682,695,579,485,469,5106,6536,6677,12388,12358,13375,13419,10009,5081,2452,82287,334,2827,8201,6337,6768,5516,1035,49,0,31066,1444,2617,3253,3131,3434,2817,810,64,10,17577,730,1463,2103,1721,1962,1786,463,42,3,10283,82,233,432,323,346,211,46,9,0,1682,2592,7135,13998,11517,12508,10335,2353,162,11,60601,168,514,757,591,626,469,62,0,0,3184,499,438,356,300,368,411,65,0,0,2446,662,951,1112,885,991,881,131,6,0,5623,3253,8084,15109,12404,13502,11210,2481,164,9,66225,9568,4935,8394,9345,10678,13802,15584,8541,3292,84135,715,718,1620,1538,1431,1468,1118,879,746,10243,13538,13743,25122,23288,25610,26474,19190,9592,4051,160601
12703,1404,2953,6641,6415,5503,3248,627,29,0,26825,2562,1347,3157,3222,2645,3359,3824,2338,907,23359,239,280,820,688,459,377,296,307,321,3782,4211,4578,10616,10323,8602,6983,4750,2678,1228,53965,395,2398,7685,8084,6891,4168,724,37,0,30387,1347,1887,3086,3278,2539,1734,499,58,8,14431,607,1008,1805,1538,1229,983,258,21,4,7451,59,159,361,266,210,110,36,4,0,1202,2409,5447,12942,13167,10865,7001,1513,122,13,53471,104,366,625,507,419,292,30,0,0,2336,367,277,268,219,167,151,40,6,0,1497,471,641,894,726,592,442,64,6,0,3835,2881,6090,13831,13891,11455,7441,1580,123,16,57306,5334,2678,5191,5135,4573,5825,7013,4274,1475,41497,516,646,1617,1448,947,780,590,585,474,7606,8735,9410,20641,20472,16980,14042,9182,4980,1966,106411
12801,1691,2752,6110,6430,6797,4955,1369,150,23,30275,1539,417,840,1144,1250,2434,4686,3815,2076,18198,76,102,312,280,258,188,196,257,315,1978,3301,3266,7256,7852,8296,7573,6255,4223,2413,50448,514,2511,7811,7960,8451,5357,1104,102,5,33816,1751,1878,2699,3600,3761,3443,1499,278,31,18940,780,780,1212,990,913,969,378,62,6,6096,26,59,201,162,120,108,35,11,7,725,3072,5229,11924,12709,13238,9881,3020,457,49,59583,48,131,226,177,263,212,21,0,0,1072,281,109,97,96,102,137,65,5,4,897,331,236,320,270,366,348,85,3,4,1967,3406,5458,12245,12981,13610,10228,3104,461,50,61548,3218,906,1294,1626,1999,4181,8400,6774,3391,31795,187,212,647,598,564,405,392,423,445,3877,6813,6573,14190,15203,16171,14811,11899,7656,3890,97216
12802,1841,2543,5275,6795,6849,4712,1102,88,3,29209,1573,428,757,1015,1101,2224,4424,2971,1135,15638,58,49,172,190,154,127,168,236,429,1575,3469,3020,6205,8002,8102,7061,5690,3298,1575,46424,581,2335,6834,8329,8906,5560,989,61,4,33608,1961,1934,2260,3738,3499,2990,1183,140,3,17715,761,773,1127,975,847,805,315,40,3,5641,31,49,142,143,94,66,29,9,0,555,3340,5094,10372,13186,13345,9426,2507,241,9,57516,56,137,201,167,179,147,17,3,0,900,308,131,87,94,93,126,31,4,0,866,359,265,286,258,269,277,40,8,0,1768,3704,5357,10651,13443,13615,9700,2544,255,9,59283,3369,856,1171,1470,1689,3674,8139,5527,1939,27827,125,133,331,379,338,287,295,404,597,2872,7186,6343,12152,15291,15642,13658,10979,6182,2542,89982
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,95,154,428,259,226,183,41,0,0,1382,105,130,265,203,242,371,298,88,19,1722,87,134,331,282,204,147,61,21,7,1273,279,418,1022,749,666,698,404,104,32,4381,31,112,408,278,214,148,25,4,0,1229,66,97,287,141,133,136,50,0,0,910,17,24,91,51,49,39,5,0,0,284,6,10,23,15,18,9,6,5,0,87,123,245,809,492,412,338,86,6,0,2511,22,50,98,111,85,47,8,0,0,419,26,41,48,35,32,36,7,0,0,224,46,86,148,147,116,80,18,4,0,647,169,336,963,640,530,423,103,8,0,3161,186,224,484,446,514,772,759,216,33,3630,175,266,745,770,637,460,190,58,18,3319,532,829,2187,1859,1678,1648,1055,277,49,10112
