SA3_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
12501,66,812,4862,3710,2026,1471,319,20,3,13279,258,1298,2268,1130,629,571,226,23,4,6398,73,364,1017,706,491,391,116,4,0,3169,10,158,379,165,97,56,16,0,0,885,405,2629,8525,5713,3240,2488,680,44,9,23727,27,166,537,330,229,203,25,0,0,1525,73,259,241,82,51,64,19,0,0,794,106,426,778,411,283,271,47,0,0,2317,509,3058,9305,6124,3517,2760,723,44,9,26045,1542,1712,3569,2339,1865,1898,2183,1245,370,16731,109,413,1057,626,403,318,199,122,93,3342,2161,5182,13927,9090,5783,4980,3102,1406,475,46110,35,851,3939,2245,1470,950,154,9,0,9658,278,1288,2215,1335,867,664,204,12,5,6864,105,328,809,484,342,295,61,0,0,2430,13,86,214,103,63,44,8,0,0,526,426,2552,7171,4171,2746,1952,426,22,5,19483,21,99,281,139,130,85,12,0,0,770,86,192,208,125,92,85,12,0,0,793,101,282,490,265,225,165,19,0,0,1559
12502,55,605,2373,3245,2402,1682,385,31,0,10783,332,553,613,727,601,588,260,50,10,3740,151,307,426,447,388,403,131,16,0,2261,9,22,98,90,48,36,14,4,0,316,544,1486,3511,4509,3438,2711,790,99,16,17103,17,85,133,143,120,118,20,0,0,636,80,79,45,39,21,51,15,5,4,321,98,159,176,178,144,163,31,5,4,955,644,1646,3687,4683,3575,2879,823,103,18,18055,1490,608,709,722,823,1313,2117,1491,583,9853,76,88,298,263,189,179,109,63,45,1313,2206,2344,4698,5667,4596,4374,3051,1657,643,29225,54,546,1953,2193,1889,1120,161,7,0,7927,415,589,903,1389,1227,880,286,37,0,5736,143,214,391,395,305,294,89,10,0,1843,8,20,51,63,38,26,11,8,0,218,618,1374,3308,4035,3462,2324,542,62,0,15722,10,39,84,113,65,54,3,0,0,367,76,59,64,103,77,58,15,0,0,450,85,99,141,216,142,115,18,0,0,815
12503,166,1047,4251,4258,3305,2326,518,23,0,15896,570,1342,1867,1291,963,819,311,39,3,7201,286,652,1202,960,803,677,201,17,3,4809,31,149,343,223,180,97,25,8,3,1051,1055,3192,7660,6728,5249,3914,1059,84,10,28953,98,302,667,448,308,236,30,0,0,2095,166,226,181,80,84,90,23,4,0,849,266,529,849,526,394,328,55,5,0,2945,1327,3724,8507,7252,5641,4242,1111,91,10,31901,3641,2200,3804,3297,3027,3406,4446,2788,907,27512,425,626,1415,1171,803,608,464,339,208,6058,5391,6547,13729,11716,9473,8252,6025,3217,1122,65469,108,1181,3420,2748,2536,1604,263,4,0,11870,728,1330,2063,1936,1523,1130,283,20,3,9012,275,411,797,643,506,482,96,5,0,3219,40,119,238,125,90,71,13,4,0,703,1147,3041,6523,5456,4651,3290,659,31,4,24798,46,160,251,176,147,102,10,0,0,893,204,172,213,135,119,109,13,0,0,973,246,339,467,310,264,211,17,0,0,1867
12504,110,1098,7866,10006,4445,2591,540,35,0,26690,540,1532,2678,1559,910,710,360,65,3,8354,240,487,908,734,573,509,145,24,0,3622,15,105,384,256,84,67,15,6,5,938,902,3222,11837,12553,6010,3877,1060,130,9,39605,23,193,474,405,253,175,39,3,0,1571,118,226,224,70,55,63,34,0,0,796,141,419,700,475,312,236,76,6,0,2370,1044,3643,12538,13029,6330,4112,1139,134,7,41969,2117,1223,1987,1575,1332,1826,3145,2373,823,16412,151,392,1159,889,449,355,247,159,122,3929,3306,5261,15688,15494,8107,6296,4533,2662,958,62314,73,1088,6165,5589,3215,1869,328,13,0,18339,611,1386,2797,2601,1657,1124,347,47,6,10573,228,445,988,745,425,358,128,14,0,3326,12,71,224,154,52,47,12,7,3,582,923,2991,10177,9089,5348,3397,815,78,3,32815,25,119,573,429,144,86,9,0,0,1378,142,176,306,236,97,91,17,0,0,1073,172,296,882,662,240,180,26,0,0,2458
12601,41,422,1935,2806,2347,1572,359,33,5,9523,283,502,481,434,423,448,292,69,7,2935,109,188,177,168,160,171,56,15,0,1046,6,15,49,40,38,22,9,3,0,179,440,1131,2648,3450,2965,2218,713,117,8,13685,9,43,93,100,90,66,22,0,0,422,74,61,40,20,23,34,23,6,0,278,84,111,137,116,118,94,39,6,0,707,524,1236,2787,3571,3079,2316,750,121,8,14388,1032,402,369,301,340,700,1595,1056,446,6237,32,49,130,122,82,91,56,55,40,660,1587,1685,3288,3990,3505,3103,2406,1236,498,21287,32,387,1780,1911,1566,989,174,16,0,6860,360,576,644,1090,966,813,280,47,0,4773,129,210,237,246,180,163,48,8,0,1230,5,10,42,33,16,15,6,0,0,129,531,1190,2703,3283,2728,1984,511,70,0,12993,7,35,99,102,59,29,0,0,0,332,78,47,49,82,57,36,10,0,0,367,83,84,150,189,111,66,13,0,0,696
12602,118,1363,7102,7603,5333,3431,805,81,4,25833,639,1259,1982,1442,1094,1182,699,130,18,8448,297,510,673,498,384,417,165,32,3,2984,14,86,232,162,80,66,20,6,0,667,1064,3216,9994,9714,6884,5100,1693,241,21,37928,26,133,357,316,233,195,41,0,0,1306,174,193,131,57,36,71,37,6,0,705,202,325,489,374,269,264,77,6,0,2008,1268,3540,10482,10086,7159,5366,1770,253,21,39943,2374,1205,1384,1055,1041,2062,3819,2690,1221,16853,96,193,606,496,324,296,231,219,216,2682,3735,4941,12475,11637,8523,7725,5814,3157,1465,59476,56,1083,6382,5151,3958,2393,400,23,0,19452,791,1422,2397,2844,2244,1914,672,83,5,12377,358,577,1007,753,451,410,152,13,0,3729,13,47,135,121,54,47,13,6,0,437,1215,3138,9924,8867,6708,4771,1238,121,12,35993,11,96,274,226,166,95,13,0,0,886,131,162,200,186,126,109,23,0,0,935,145,261,472,409,292,202,35,0,0,1820
12701,305,1356,5167,5589,3902,2578,461,27,0,19389,734,908,1391,1309,1046,776,292,36,0,6488,405,589,974,867,743,622,160,16,0,4370,37,89,247,175,103,101,20,4,0,771,1474,2943,7773,7936,5794,4078,937,80,5,31017,98,222,342,273,211,171,17,0,0,1334,185,113,68,45,56,71,20,0,0,557,272,334,413,320,264,243,39,4,0,1890,1752,3274,8190,8254,6064,4323,975,77,5,32912,3060,1310,1681,1904,1894,2333,3077,1667,398,17323,240,231,546,540,386,381,249,170,136,2884,5052,4815,10411,10702,8345,7036,4301,1919,535,53112,170,1252,4094,3580,2799,1508,181,13,0,13589,951,1099,2295,2396,1790,1183,242,22,0,9976,352,498,1127,706,561,432,88,8,0,3773,36,82,195,117,88,55,19,4,0,593,1508,2924,7711,6802,5238,3178,531,40,4,27931,55,116,174,165,131,92,10,0,0,727,211,140,151,157,123,90,3,0,0,879,268,256,318,324,250,183,16,0,0,1607
12702,211,1388,4531,3671,3981,3530,718,39,0,18065,659,1215,1488,1159,1308,1220,441,43,0,7534,350,766,1216,928,1130,1097,311,27,3,5822,60,127,269,208,202,137,24,5,0,1031,1278,3495,7505,5958,6618,5979,1495,110,4,32448,122,352,525,387,384,296,49,0,0,2104,249,220,170,125,130,199,43,4,0,1136,367,574,695,511,516,487,96,4,0,3244,1646,4069,8200,6473,7132,6469,1584,111,7,35690,4978,2590,3702,3685,4359,5819,7048,4002,1308,37494,379,400,828,776,752,772,544,396,282,5136,7003,7058,12733,10930,12240,13057,9178,4511,1603,78318,117,1438,3675,2673,2781,1984,317,8,0,13000,787,1399,1767,1971,2127,1593,373,21,5,10045,381,698,888,791,840,697,152,20,0,4454,24,108,166,119,141,74,21,0,0,656,1310,3641,6494,5555,5891,4349,859,53,5,28152,45,160,232,204,244,172,17,0,0,1075,252,213,189,175,239,219,22,0,0,1305,300,375,420,378,481,389,38,4,0,2380
12703,249,1243,4243,4887,3823,2545,484,28,0,17506,630,865,1286,1171,922,698,227,43,6,5856,313,579,968,870,765,591,175,13,4,4283,34,91,216,159,127,67,26,0,0,728,1234,2774,6717,7088,5644,3909,904,91,14,28371,65,214,384,325,258,215,27,0,0,1481,179,143,99,67,46,73,24,0,0,630,242,364,476,387,301,289,46,0,0,2108,1474,3138,7193,7477,5952,4190,952,98,15,30480,2774,1331,2038,1912,1936,2461,3189,1940,570,18139,280,370,799,758,494,406,299,275,152,3832,4527,4837,10026,10148,8375,7057,4433,2307,730,52446,152,1157,3444,3196,3066,1624,236,10,0,12881,712,1025,1792,2101,1617,1039,269,16,0,8578,290,426,839,665,464,390,87,8,0,3166,18,68,145,111,77,44,12,0,0,483,1177,2673,6227,6081,5216,3096,606,26,0,25100,38,148,245,180,162,82,4,0,0,860,189,136,171,157,123,74,18,0,0,869,226,279,417,337,287,153,23,0,0,1726
12801,381,1346,4304,4958,5042,3359,742,77,8,20210,778,839,1087,1001,1110,1197,716,191,20,6938,367,350,440,361,396,435,190,36,4,2577,15,32,112,95,72,59,22,4,3,419,1539,2564,5941,6411,6615,5053,1672,310,31,30146,33,86,155,111,167,152,18,0,0,726,145,61,43,27,28,64,46,5,0,405,181,145,192,139,198,215,60,5,0,1132,1722,2708,6139,6548,6810,5272,1732,308,31,31279,1687,490,456,482,753,1747,3717,2959,1309,13597,109,108,340,322,309,217,195,164,134,1898,3513,3303,6935,7351,7878,7240,5644,3432,1478,46768,134,1166,3508,3002,3409,2004,364,26,0,13610,970,1036,1613,2594,2649,2244,782,95,6,11999,418,430,776,629,521,532,185,28,3,3523,12,27,87,69,46,48,12,10,4,313,1534,2660,5986,6297,6626,4824,1346,150,19,29440,13,39,71,62,97,60,4,0,0,351,136,51,51,72,71,74,21,0,0,482,154,93,129,135,170,134,30,0,0,833
12802,437,1320,3942,5237,5338,3484,677,42,3,20483,893,939,795,856,890,927,565,89,4,5950,297,367,396,341,357,392,166,27,3,2340,22,34,84,90,51,27,17,5,0,325,1649,2647,5221,6521,6635,4834,1422,158,8,29099,47,90,134,100,110,107,11,0,0,596,163,72,27,22,26,49,12,3,0,379,209,164,160,125,127,153,29,7,0,973,1857,2812,5376,6647,6765,4991,1447,163,8,30074,1792,427,411,452,587,1448,3716,2556,804,12190,66,88,160,191,182,159,128,170,161,1298,3721,3322,5950,7289,7535,6594,5290,2886,972,43558,142,1019,2888,3089,3570,2078,306,18,0,13122,1066,1000,1461,2889,2613,2062,615,56,0,11761,465,402,732,634,486,417,148,10,0,3296,10,19,61,52,41,36,14,0,0,235,1688,2442,5151,6667,6709,4588,1082,89,3,28415,7,47,73,64,67,46,0,3,0,307,145,55,56,69,68,79,15,5,0,485,153,106,127,130,138,121,13,4,0,793
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,23,70,243,184,129,102,17,4,0,762,22,48,133,69,54,61,26,0,0,410,10,10,51,33,34,14,6,0,0,152,4,11,23,14,7,10,6,5,0,66,57,128,435,295,228,187,52,6,0,1388,13,36,75,70,57,33,6,0,0,285,9,15,25,13,17,23,3,0,0,106,24,49,97,83,79,56,12,0,0,392,78,181,530,377,303,237,61,4,0,1775,83,92,218,241,274,401,459,127,13,1917,90,136,412,483,435,312,131,39,8,2040,253,411,1164,1108,1010,949,648,166,19,5734,9,48,170,97,85,52,9,0,0,470,48,50,160,75,75,78,24,0,0,506,6,21,43,23,19,22,3,0,0,136,0,0,6,9,6,0,0,0,0,20,66,122,369,195,189,156,34,0,0,1128,9,16,28,37,24,12,0,0,0,135,19,19,28,24,14,19,4,0,0,124,27,37,57,62,40,30,6,0,0,252
