SA3_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
11601,0,6,16,42,28,41,96,89,65,378,0,7,7,21,17,53,125,135,37,400,0,19,24,126,86,136,101,19,3,504,157,945,2494,11576,1747,900,547,192,47,18608,5,13,39,243,143,112,88,27,11,673,0,34,65,308,97,96,67,26,4,701,4,24,42,110,80,53,24,10,4,343,0,13,0,46,27,38,40,39,5,209,0,4,7,36,37,84,193,165,88,612,0,10,12,19,12,8,5,0,0,70,3,30,76,345,237,223,132,60,16,1124,0,24,31,224,206,265,232,76,22,1075,4,23,29,196,78,112,111,47,10,621,0,0,0,18,31,138,433,288,106,1012,0,0,11,43,33,45,60,36,16,244,0,11,30,185,138,88,73,21,6,556,3,46,226,1100,98,46,20,3,0,1542,0,6,0,5,9,20,51,60,33,193,36,224,453,946,426,319,165,33,3,2603,0,0,0,10,10,15,26,15,4,83
11602,0,11,16,57,30,31,62,38,12,256,0,7,0,11,8,19,26,25,4,103,5,24,50,181,80,127,63,3,0,539,186,2213,1742,15478,3042,1379,973,267,58,25340,0,23,48,353,194,65,78,25,4,789,3,40,81,629,199,167,61,22,3,1199,0,6,16,107,42,37,15,6,3,234,0,27,27,132,35,36,30,15,0,301,0,7,6,56,20,80,95,81,29,374,0,9,7,34,17,7,6,0,0,80,0,34,90,369,245,120,58,24,4,945,0,3,6,95,79,64,42,17,4,310,9,54,74,293,150,115,130,33,3,864,0,0,0,17,32,94,192,123,41,497,0,3,5,57,31,49,32,19,5,202,4,0,3,60,47,35,26,13,9,198,5,34,135,1169,152,57,26,4,0,1590,0,4,4,31,18,13,36,24,5,134,21,261,463,862,383,239,116,31,7,2386,0,0,0,9,13,6,10,0,0,45
11603,0,0,3,12,12,26,68,59,14,196,0,0,14,12,10,30,43,45,23,169,0,0,11,26,10,37,20,3,0,110,22,284,363,2746,580,310,189,75,26,4595,0,13,23,160,76,84,70,12,0,436,0,21,29,116,29,37,27,6,4,267,4,115,209,610,278,234,121,32,8,1606,0,5,5,10,13,18,26,26,10,102,0,4,3,18,20,55,56,63,25,246,3,8,5,6,4,0,3,0,0,35,0,0,13,45,28,30,14,8,0,137,6,15,26,194,114,146,134,36,12,678,0,18,8,71,32,52,41,12,3,245,0,3,4,20,16,87,219,143,40,529,0,0,13,35,26,65,45,22,12,210,0,3,9,96,51,27,16,10,0,215,5,15,54,532,21,15,8,0,0,660,0,0,0,10,7,13,36,30,13,103,37,368,601,1520,471,272,150,41,11,3468,0,0,0,21,8,21,23,18,4,95
11701,0,0,16,60,23,7,15,25,0,150,0,4,11,28,28,71,176,311,126,752,5,15,113,244,66,92,66,10,5,621,11,46,112,679,81,48,45,28,8,1057,7,34,690,1582,334,210,155,55,12,3077,0,5,3,135,19,28,11,3,0,206,0,23,25,115,75,77,33,12,4,368,9,13,70,1075,64,41,17,6,4,1304,4,4,16,139,50,35,74,83,44,455,0,5,19,97,39,18,3,4,0,186,0,5,20,149,48,24,8,6,0,269,0,6,0,42,32,51,44,36,8,218,0,10,62,338,52,81,67,22,4,630,0,0,0,5,3,16,58,63,18,160,0,0,3,29,4,15,3,0,0,63,0,0,10,19,8,4,3,0,0,50,0,6,48,90,5,0,0,0,0,146,0,0,3,22,7,8,12,0,3,55,5,26,100,383,222,157,86,30,13,1030,0,0,0,23,7,9,18,11,4,75
11702,0,3,12,89,46,34,14,21,4,230,0,6,13,36,54,111,275,608,274,1368,0,5,18,130,32,24,22,0,5,235,0,14,31,244,40,20,18,13,5,384,3,0,20,161,60,35,42,13,0,334,0,0,0,55,6,5,0,0,0,73,0,0,3,21,6,3,4,3,0,37,0,4,8,173,63,40,18,7,0,308,0,5,7,107,50,32,64,87,72,423,0,0,18,101,37,20,0,0,5,184,0,5,4,93,28,12,0,0,0,143,0,3,8,36,50,84,121,82,50,429,7,5,25,139,45,26,26,16,0,289,0,0,0,0,0,8,16,11,10,59,0,0,0,14,9,4,4,7,0,32,0,0,0,16,6,14,6,4,0,38,0,0,61,142,19,0,3,0,0,224,0,6,8,29,9,7,10,0,0,73,3,13,54,475,242,207,115,21,3,1120,0,3,0,22,16,38,68,47,23,209
11703,7,14,86,622,180,116,126,92,21,1263,0,0,12,89,36,77,130,246,112,711,22,51,512,1148,252,271,228,45,22,2553,21,56,543,2860,183,143,81,41,9,3935,10,30,1497,3491,372,172,172,55,11,5804,0,4,32,690,81,60,43,16,0,917,0,0,0,87,23,12,12,0,0,138,4,0,77,1869,216,134,59,34,9,2402,3,6,92,1161,121,104,120,82,30,1722,17,25,136,880,333,134,47,20,4,1602,5,24,236,1641,261,96,57,30,11,2364,0,4,9,120,67,86,82,41,19,433,4,21,350,1552,341,245,220,75,15,2824,0,0,5,17,9,23,37,36,16,136,0,0,10,74,25,21,14,13,4,158,0,0,95,114,18,18,18,10,0,270,0,0,163,249,18,4,3,0,0,443,3,16,28,275,60,40,45,32,6,502,15,39,517,2628,1023,933,514,158,38,5864,0,0,0,67,17,35,28,22,9,176
11801,0,18,28,392,126,96,125,107,63,969,0,4,6,32,15,49,94,123,82,398,18,159,125,232,127,97,72,28,11,873,0,26,12,262,57,86,79,79,32,643,0,13,26,136,50,51,43,22,9,353,0,0,10,148,35,31,33,22,6,278,0,0,0,15,7,3,15,17,15,82,0,7,22,1063,195,93,62,35,19,1507,0,6,47,701,94,73,121,137,89,1268,6,21,27,164,123,60,35,23,8,469,0,12,22,164,71,30,10,8,0,319,0,0,4,24,37,50,20,24,11,174,0,16,13,140,103,92,84,36,8,499,0,0,0,3,9,12,34,30,14,98,0,0,3,26,3,15,0,0,3,53,0,0,0,11,0,3,4,6,12,34,0,7,22,35,8,4,0,0,0,65,6,19,8,165,42,19,34,31,17,354,23,38,175,1224,606,521,358,185,47,3171,0,0,0,17,6,16,9,0,0,48
11802,9,24,48,321,146,64,71,75,46,800,0,5,11,48,43,103,289,565,355,1426,11,57,171,347,183,267,203,55,24,1310,7,50,267,778,156,102,102,87,34,1584,5,30,272,760,330,284,235,107,24,2058,0,3,18,227,49,39,25,9,0,365,0,4,9,48,52,57,42,17,9,231,10,22,109,2557,303,155,77,57,25,3319,0,13,23,405,82,86,176,189,120,1102,0,23,27,191,107,72,19,10,0,457,3,7,50,202,83,51,22,14,6,435,3,0,3,73,56,75,69,51,33,367,6,6,272,434,194,222,289,112,24,1564,0,0,3,5,7,18,81,84,31,223,0,0,4,46,14,23,30,16,0,131,0,0,25,27,9,10,9,3,0,83,0,3,54,118,3,0,0,0,0,191,3,14,13,116,34,32,27,29,14,282,15,57,184,964,495,448,289,99,28,2570,0,0,3,24,13,14,10,0,3,57
11901,0,3,9,70,28,25,97,105,50,380,3,21,57,90,125,241,457,639,228,1856,3,15,41,353,117,274,169,26,9,1014,21,96,206,1212,334,251,156,71,37,2385,10,30,101,588,317,205,154,36,17,1441,0,7,30,164,28,26,16,6,0,284,0,49,96,476,265,190,74,30,11,1203,0,14,6,76,54,27,39,36,14,269,0,4,11,71,70,195,310,408,265,1336,0,0,11,50,45,26,11,9,3,156,5,11,54,288,216,230,129,105,44,1079,29,187,459,3102,2689,2926,2049,876,237,12548,15,25,69,387,124,124,114,27,4,881,0,0,0,7,10,30,106,99,38,283,0,0,3,49,34,68,62,36,20,262,0,5,15,75,37,24,24,13,0,186,0,7,148,485,53,31,10,0,0,734,0,0,0,21,10,11,16,23,13,97,12,151,351,762,317,304,143,40,15,2083,0,3,21,171,235,368,435,222,74,1536
11902,0,0,5,47,26,28,26,29,17,182,4,49,77,210,199,489,1142,1714,778,4661,3,21,50,313,144,199,211,46,13,1004,80,262,319,2382,292,164,92,46,14,3656,20,76,191,940,444,328,232,71,15,2321,0,0,11,90,22,16,12,3,0,156,0,12,32,155,92,54,16,8,3,370,0,5,8,90,34,31,22,25,4,217,4,3,20,143,83,205,357,452,266,1538,4,6,16,67,52,22,11,0,0,178,3,21,70,372,273,334,246,150,76,1547,19,85,178,1189,1244,1735,1440,809,236,6930,12,87,188,901,303,152,111,42,7,1804,0,0,0,0,3,16,39,53,20,125,0,0,0,36,28,43,47,47,18,213,0,34,103,699,153,98,29,7,0,1126,6,39,929,2030,116,45,7,10,0,3190,0,0,0,12,3,6,8,9,0,42,15,62,184,451,256,176,98,29,5,1283,0,0,3,49,37,74,79,45,17,302
11903,3,8,8,50,21,39,38,59,18,240,4,20,38,100,95,252,443,568,213,1737,19,79,138,932,474,885,616,110,35,3302,8,64,86,691,220,141,107,77,35,1411,5,16,97,684,337,171,174,91,11,1585,0,6,6,69,20,26,9,7,0,142,0,0,4,43,29,27,8,6,0,122,0,7,3,74,38,44,41,22,11,242,0,3,8,74,42,114,221,250,139,854,4,14,11,103,64,45,17,3,0,258,0,18,25,154,83,67,49,30,3,430,6,14,43,360,388,404,298,171,40,1716,5,28,89,509,208,214,233,84,15,1383,0,0,0,0,5,22,57,49,24,156,0,0,9,30,19,16,21,16,6,114,0,5,3,34,21,33,8,11,3,119,10,50,2325,4520,136,26,11,0,0,7086,4,0,3,17,9,11,15,25,7,85,9,71,246,560,306,294,144,62,12,1707,6,9,17,195,224,370,381,181,59,1439
11904,5,7,9,96,57,41,43,52,15,317,12,52,75,224,181,459,987,1372,681,4037,5,26,114,631,213,370,348,77,24,1802,52,231,139,1743,237,156,96,67,25,2743,0,20,172,850,268,147,143,44,16,1664,4,4,15,146,32,34,17,11,0,262,0,6,8,101,49,25,15,8,0,215,5,26,13,293,75,54,39,25,16,539,4,3,19,234,76,159,266,392,305,1464,7,6,24,183,115,59,24,11,4,419,0,6,25,262,94,51,27,5,4,483,20,61,116,814,848,875,519,206,61,3525,5,15,74,469,130,125,161,47,18,1042,0,0,0,11,12,37,117,97,48,322,0,0,9,44,15,28,22,15,3,136,0,0,15,31,19,21,7,13,4,107,11,69,1935,4084,175,44,18,3,0,6329,0,5,0,27,16,7,19,21,10,108,10,48,162,640,428,383,194,51,11,1925,0,26,49,436,352,697,950,555,184,3254
12001,0,9,6,63,43,37,52,43,12,266,0,4,4,17,30,76,143,251,111,629,8,47,103,468,168,214,214,50,8,1277,23,70,85,1200,203,114,108,69,20,1899,4,8,40,243,60,43,42,10,6,455,3,5,14,321,49,33,27,10,0,455,0,0,0,35,19,14,5,0,0,73,0,9,10,272,108,86,48,33,11,577,3,24,39,279,192,450,880,947,613,3432,0,12,22,89,45,27,14,4,0,213,12,52,151,1189,377,277,159,75,25,2317,0,6,14,114,102,118,103,65,13,537,0,8,38,301,121,93,124,57,20,756,0,0,0,4,11,15,46,38,16,131,0,0,0,33,6,17,17,9,5,84,0,0,7,34,15,9,9,0,3,71,0,0,177,178,11,0,0,0,0,368,0,6,5,21,17,11,18,15,3,103,8,32,65,343,274,209,123,70,12,1141,0,0,0,21,15,13,13,4,0,68
12002,0,18,12,103,70,40,50,44,13,336,0,5,5,13,10,29,40,93,47,241,12,27,20,106,39,19,25,3,0,255,0,13,13,211,37,31,18,21,4,346,0,4,13,74,32,8,23,5,0,154,0,4,3,82,12,16,8,0,0,127,0,4,0,9,4,5,3,0,0,34,0,13,9,286,143,75,36,14,7,588,0,10,15,145,57,81,141,162,131,755,4,9,6,69,47,26,11,4,0,179,0,0,6,89,32,9,13,3,3,157,0,0,0,29,22,23,14,10,0,98,0,7,13,87,75,32,28,9,5,250,0,0,0,0,3,17,31,22,15,89,0,0,0,6,0,9,3,0,0,26,0,0,3,8,4,3,4,3,0,28,0,3,7,31,3,0,0,0,0,49,0,8,12,37,29,17,27,18,5,146,4,16,51,432,386,279,194,60,13,1426,0,0,4,15,10,5,10,3,7,48
12003,3,5,14,144,46,40,82,55,19,409,0,5,14,44,51,152,342,666,349,1626,13,56,222,783,302,413,377,78,29,2271,166,647,528,5164,672,407,275,130,64,8056,3,17,126,691,160,94,89,60,19,1264,0,3,20,164,35,21,16,12,0,276,0,0,7,45,23,18,10,5,3,108,0,12,14,299,145,100,66,37,19,698,0,19,24,317,157,406,766,938,652,3274,3,19,33,235,107,57,19,11,7,487,7,79,317,1872,695,571,311,211,111,4179,0,10,30,257,326,448,441,300,106,1923,4,18,210,1088,225,169,182,99,29,2029,0,0,0,7,9,12,37,52,19,139,0,0,6,57,21,35,22,7,6,155,0,6,24,76,50,74,28,25,9,284,6,47,4175,4371,111,33,8,3,0,8753,0,8,9,28,23,19,24,11,9,123,14,68,195,696,366,345,187,62,15,1952,0,0,3,20,17,17,18,16,3,95
12101,5,17,16,130,77,44,63,49,32,432,0,0,0,11,7,25,47,88,31,223,42,283,249,1161,557,536,560,172,54,3604,42,394,142,2208,362,158,130,66,23,3524,5,17,80,525,165,92,78,30,16,1005,0,33,29,564,141,138,135,58,27,1125,0,0,6,25,5,15,6,0,4,64,0,18,20,184,130,83,45,27,12,521,0,7,10,156,45,72,115,163,103,668,41,168,112,737,467,233,86,31,10,1883,10,93,159,972,378,204,116,45,13,1987,0,3,5,46,55,70,75,53,20,325,13,45,97,678,344,234,245,114,27,1788,0,0,0,0,4,8,8,6,0,32,0,0,0,27,15,8,9,8,0,70,0,0,5,21,15,9,12,3,3,66,0,9,211,435,23,7,3,0,0,680,0,21,6,53,50,20,35,37,20,235,14,84,161,588,496,384,261,103,24,2108,0,5,5,17,19,19,10,14,15,98
12102,3,6,11,70,54,55,61,66,15,343,0,0,0,6,3,10,9,12,6,56,8,68,77,364,167,275,215,47,22,1254,58,508,205,2576,560,300,174,89,30,4509,0,3,28,179,74,42,39,28,4,404,4,99,64,711,221,115,97,43,13,1368,0,0,0,14,0,5,4,0,0,32,0,9,6,70,67,32,26,19,7,240,0,4,3,31,34,56,82,60,44,316,5,32,34,114,142,55,28,16,5,425,4,77,152,596,427,206,116,62,11,1640,0,0,6,35,32,59,52,60,16,258,0,38,50,277,131,152,137,55,14,853,0,0,0,0,3,3,9,6,0,33,0,0,8,21,12,10,7,0,0,63,0,0,8,32,23,14,17,7,8,107,0,18,348,1081,73,20,8,5,0,1553,0,8,8,17,32,22,30,44,27,186,8,70,90,307,296,244,140,66,21,1232,0,0,0,0,0,9,0,0,0,14
12103,7,27,28,93,116,63,87,103,48,577,0,6,0,4,12,18,24,32,19,116,27,378,269,940,576,636,618,117,41,3594,9,125,103,1071,496,382,235,162,54,2634,0,19,31,198,144,71,90,67,15,626,4,47,62,673,274,202,156,66,22,1508,0,0,0,9,11,7,8,0,0,40,0,14,27,84,88,88,51,32,12,405,0,10,5,47,35,41,99,78,63,382,18,78,63,231,168,133,93,33,14,839,13,140,205,822,660,344,221,91,27,2531,0,3,4,28,31,42,37,5,8,161,4,38,80,369,349,261,260,148,31,1539,0,0,0,3,3,12,8,3,0,30,0,0,0,12,4,20,11,5,6,67,0,0,0,21,19,14,14,11,10,78,0,0,27,74,13,4,0,0,0,119,3,19,31,25,43,43,52,54,28,296,6,87,222,304,442,441,257,191,88,2056,0,0,0,6,8,5,3,0,4,26
12104,8,17,21,216,93,68,78,89,25,619,0,4,3,24,11,19,26,26,15,133,15,134,120,389,187,194,189,45,10,1275,18,89,62,1070,174,118,73,65,17,1693,4,3,19,147,50,24,39,19,7,312,0,8,6,287,54,50,45,24,5,476,0,0,0,21,9,6,5,4,0,50,0,15,11,265,119,100,51,35,11,611,0,24,8,251,71,59,65,57,34,575,12,52,48,363,236,122,60,35,0,931,0,17,27,306,122,47,37,16,5,574,0,0,0,21,17,30,11,5,0,86,3,17,28,284,146,116,118,52,11,763,0,0,0,3,0,9,15,5,0,39,0,0,0,24,8,15,7,0,0,54,0,0,3,7,3,10,0,4,9,32,0,3,136,231,9,3,0,0,0,382,3,15,12,92,44,32,52,43,12,303,7,60,129,696,506,481,325,171,45,2418,0,0,7,18,6,14,17,9,4,70
12201,0,10,11,179,78,37,38,37,4,406,0,0,0,3,8,8,19,32,23,97,5,32,24,48,25,28,16,4,0,195,0,7,10,67,31,19,18,5,6,160,0,0,4,14,11,13,8,3,0,56,0,0,0,23,9,6,12,3,0,58,0,0,0,5,3,3,0,0,0,10,3,17,12,140,89,64,30,15,8,378,3,11,15,143,31,35,35,24,18,296,4,6,15,54,37,30,7,7,4,157,0,0,4,36,24,7,4,6,0,78,0,0,0,12,10,4,3,0,0,31,0,0,3,25,21,22,24,13,0,118,0,0,0,3,0,3,0,3,0,12,0,0,0,5,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,29,0,29,14,92,47,23,17,23,8,249,4,35,59,406,242,200,129,55,15,1163,0,0,0,5,0,0,6,0,0,14
12202,3,29,22,94,100,81,105,93,24,549,0,0,0,4,4,3,14,14,6,40,6,19,18,21,25,16,12,8,5,129,0,8,15,68,21,33,11,17,6,184,0,4,12,29,16,14,15,5,3,93,0,0,0,24,20,13,7,0,5,75,0,0,0,0,9,10,5,0,0,21,0,8,18,48,71,50,36,24,7,263,0,0,5,31,26,48,79,68,28,286,0,6,11,32,23,25,16,10,0,126,0,6,0,27,13,13,10,3,0,68,0,0,0,3,10,25,9,0,0,48,4,3,0,12,21,22,29,10,0,101,0,0,0,0,0,4,5,7,0,27,0,0,0,5,0,12,3,0,0,23,0,0,0,0,0,8,3,0,0,16,0,0,9,16,3,0,0,0,0,29,0,4,14,25,52,40,67,69,32,312,4,26,57,245,250,295,218,85,22,1207,0,0,0,4,0,0,3,0,0,15
12203,7,39,57,342,183,138,134,145,56,1096,0,0,3,15,10,28,60,52,20,183,10,66,60,156,116,140,144,35,12,746,13,129,182,775,185,133,86,63,13,1588,0,5,33,152,85,56,55,23,12,427,0,9,15,216,98,114,100,52,30,626,0,0,3,9,8,17,9,3,6,46,4,54,34,290,248,138,75,62,22,921,0,6,17,284,112,260,474,392,233,1777,0,35,43,182,171,117,57,12,10,629,4,12,32,235,97,82,57,22,4,557,0,5,0,22,47,64,28,25,8,205,0,6,27,82,101,92,89,52,10,463,0,0,0,3,7,18,19,17,3,68,0,4,0,16,6,10,11,10,0,50,0,0,0,9,0,0,9,0,0,20,4,7,308,607,21,4,0,0,0,956,3,32,21,118,98,90,74,119,87,638,9,60,174,1066,827,661,357,156,61,3364,0,0,0,8,11,18,12,10,4,68
12301,0,6,4,43,23,32,69,38,6,212,0,4,6,7,10,18,21,10,3,90,0,10,0,26,20,12,5,3,0,75,4,45,36,398,110,64,47,21,3,717,0,0,5,30,19,16,10,7,0,88,0,0,0,43,20,7,7,0,5,81,0,3,29,125,59,35,17,5,0,274,4,13,9,92,49,47,17,24,9,265,0,3,5,19,33,90,96,75,38,359,0,0,0,7,3,4,0,0,3,18,0,0,3,24,11,0,0,0,0,48,0,5,0,48,45,31,19,9,0,172,5,0,10,43,12,23,18,4,0,120,0,0,6,14,5,35,77,45,12,193,0,0,3,18,18,33,17,8,3,96,0,0,0,11,0,8,4,0,0,17,0,0,16,62,10,0,0,0,0,85,0,0,0,8,10,26,36,16,7,95,5,43,94,329,222,157,85,25,3,953,0,0,0,12,20,13,8,0,0,57
12302,0,5,20,52,32,60,131,106,29,439,0,0,16,26,41,71,91,86,8,342,0,9,28,108,38,82,54,10,4,335,47,490,587,3551,1110,586,321,126,32,6856,4,25,60,383,161,120,84,25,3,856,0,6,44,129,38,36,23,11,3,295,0,43,153,655,248,166,77,25,17,1381,0,17,15,60,37,43,58,48,7,285,3,0,7,51,44,94,147,117,53,522,0,12,17,39,21,9,7,0,0,112,0,5,13,113,37,22,14,12,0,208,5,16,42,438,323,341,206,77,15,1452,0,19,22,134,67,94,94,33,7,479,0,0,0,8,7,31,110,54,25,231,0,6,19,71,59,108,98,54,12,428,0,0,3,55,22,18,10,9,4,129,13,112,370,2735,270,113,50,6,0,3667,0,4,0,11,14,27,99,33,20,202,43,415,743,1705,634,452,245,89,20,4342,0,5,4,64,49,56,59,20,0,259
12303,0,0,3,20,12,25,60,34,11,165,0,0,0,0,3,13,23,6,6,50,0,0,0,5,0,7,0,0,0,14,0,4,7,41,7,6,13,9,3,84,0,0,0,7,6,3,4,3,3,20,0,0,0,8,0,0,0,0,0,15,0,4,0,18,3,4,10,0,0,39,0,0,4,32,22,30,24,12,0,125,0,0,0,6,19,39,53,38,14,173,0,0,0,4,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,4,0,0,0,21,35,31,17,8,0,120,0,0,0,8,6,7,4,4,0,26,0,0,0,10,12,30,64,40,0,145,0,0,0,4,5,7,12,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,11,3,19,40,23,9,106,0,16,30,110,115,87,73,16,5,441,0,0,0,0,4,11,6,0,0,30
12401,0,5,12,71,70,86,149,125,29,538,0,0,0,5,12,11,14,24,5,65,0,0,4,21,25,14,16,6,0,93,3,16,14,141,41,30,38,36,11,331,0,6,5,38,17,11,14,9,3,105,0,0,0,20,8,6,4,0,0,35,0,0,0,16,9,5,0,0,0,27,0,10,3,59,63,62,70,35,9,310,0,0,0,20,17,31,48,23,11,158,0,9,3,32,32,20,16,9,0,119,0,5,8,25,14,25,5,4,0,81,0,0,5,13,10,22,7,11,0,65,0,7,0,30,52,36,36,10,3,170,0,5,0,0,6,13,34,19,4,86,0,0,0,12,3,18,15,4,5,44,0,0,0,4,0,0,4,0,6,16,0,0,5,33,4,4,0,0,0,48,0,8,3,22,40,40,118,81,21,330,0,21,32,230,245,312,217,85,24,1170,0,0,0,0,5,0,3,0,0,9
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,8,6,57,43,68,193,139,35,553,0,4,8,21,19,38,67,75,23,241,0,3,3,47,24,24,14,8,0,125,23,314,403,3115,662,317,264,114,31,5250,0,5,21,116,61,18,27,15,0,259,4,20,22,207,60,41,38,20,3,430,0,13,15,108,46,48,28,23,3,280,0,50,10,126,75,69,91,74,21,505,0,4,0,50,25,115,161,132,57,548,0,9,4,31,23,4,8,0,0,76,5,14,25,183,98,44,22,10,4,407,0,7,9,109,101,93,57,27,0,399,0,14,19,102,61,50,60,14,3,329,0,0,4,41,43,134,304,202,46,776,0,0,3,33,23,33,46,10,4,163,0,3,0,41,8,4,8,3,0,66,0,29,92,453,52,39,19,4,0,691,0,0,3,17,23,68,128,69,34,341,22,161,296,907,470,357,205,45,12,2478,0,0,0,15,12,16,17,11,0,72
