region_id,C06_AI_NS_R650m,C06_AI_NS_R_NS,C06_AI_NS_R_Tot,C06_Tot_R0_74,C06_Tot_R75_99,C06_Tot_R100_149,C06_Tot_R150_199,C06_Tot_R200_224,C06_Tot_R225_274,C06_Tot_R275_349,C06_Tot_R350_449,C06_Tot_R450_549,C06_Tot_R550_649,C06_Tot_R650m,C06_Tot_R_NS,C06_Tot_R_Tot,C11_N_inc_R0_74,C11_N_inc_R75_99,C11_Ne_Ni_inc_R100_149,C11_Ne_Ni_inc_R150_199,C11_Ne_Ni_inc_R200_224,C11_Ne_Ni_inc_R225_274,C11_Ne_Ni_inc_R275_349,C11_Ne_Ni_inc_R350_449,C11_Ne_Ni_inc_R450_549,C11_Ne_Ni_inc_R550_649,C11_Ne_Ni_inc_R650me,C11_Ne_Nil_inc_R_NS,C11_N_inc_Re_Tot,C11_1_199_R0_74,C11_1_199_R75_99,C11_1_199_R100_149,C11_1_199_R150_199,C11_1_199_R200_224,C11_1_199_R225_274,C11_1_199_R275_349,C11_1_199_R350_449,C11_1_199_R450_549,C11_1_199_R550_649,C11_1_199_R650m,C11_1_199_R_NS,C11_1_199_R_Tot,C11_200_299_R0_74,C11_200_299_R75_99,C11_200_299_R100_149,C11_200_299_R150_199,C11_200_299_R200_224,C11_200_299_R225_274,C11_200_299_R275_349,C11_200_299_R350_449,C11_200_299_R450_549,C11_200_299_R550_649,C11_200_299_R650m,C11_200_299_R_NS,C11_200_299_R_Tot,C11_300_399_R0_74,C11_300_399_R75_99,C11_300_399_R100_149,C11_300_399_R150_199,C11_300_399_R200_224,C11_300_399_R225_274,C11_300_399_R275_349,C11_300_399_R350_449,C11_300_399_R450_549,C11_300_399_R550_649,C11_300_399_R650m,C11_300_399_R_NS,C11_300_399_R_Tot,C11_400_599_R0_74,C11_400_599_R75_99,C11_400_599_R100_149,C11_400_599_R150_199,C11_400_599_R200_224,C11_400_599_R225_274,C11_400_599_R275_349,C11_400_599_R350_449,C11_400_599_R450_549,C11_400_599_R550_649,C11_400_599_R650m,C11_400_599_R_NS,C11_400_599_R_Tot,C11_600_799_R0_74,C11_600_799_R75_99,C11_600_799_R100_149,C11_600_799_R150_199,C11_600_799_R200_224,C11_600_799_R225_274,C11_600_799_R275_349,C11_600_799_R350_449,C11_600_799_R450_549,C11_600_799_R550_649,C11_600_799_R650m,C11_600_799_R_NS,C11_600_799_R_Tot,C11_800_999_R0_74,C11_800_999_R75_99,C11_800_999_R100_149,C11_800_999_R150_199,C11_800_999_R200_224,C11_800_999_R225_274,C11_800_999_R275_349,C11_800_999_R350_449,C11_800_999_R450_549,C11_800_999_R550_649,C11_800_999_R650m,C11_800_999_R_NS,C11_800_999_R_Tot,C11_1000_1249_R0_74,C11_1000_1249_R75_99,C11_1000_1249_R_100_149,C11_1000_1249_R_150_199,C11_1000_1249_R_200_224,C11_1000_1249_R_225_274,C11_1000_1249_R_275_349,C11_1000_1249_R_350_449,C11_1000_1249_R_450_549,C11_1000_1249_R_550_649,C11_1000_1249_R650m,C11_1000_1249_R_NS,C11_1000_1249_R_Tot,C11_1250_1499_R0_74,C11_1250_1499_R75_99,C11_1250_1499_R_100_149,C11_1250_1499_R_150_199,C11_1250_1499_R_200_224,C11_1250_1499_R_225_274,C11_1250_1499_R_275_349,C11_1250_1499_R_350_449,C11_1250_1499_R_450_549,C11_1250_1499_R_550_649,C11_1250_1499_R650m,C11_1250_1499_R_NS,C11_1250_1499_R_Tot,C11_1500_1999_R0_74,C11_1500_1999_R75_99,C11_1500_1999_R_100_149,C11_1500_1999_R_150_199,C11_1500_1999_R_200_224,C11_1500_1999_R_225_274,C11_1500_1999_R_275_349,C11_1500_1999_R_350_449,C11_1500_1999_R_450_549,C11_1500_1999_R_550_649,C11_1500_1999_R650m,C11_1500_1999_R_NS,C11_1500_1999_R_Tot,C11_2000_2499_R0_74,C11_2000_2499_R75_99,C11_2000_2499_R100_149,C11_2000_2499_R150_199,C11_2000_2499_R200_224,C11_2000_2499_R225_274,C11_2000_2499_R275_349,C11_2000_2499_R350_449,C11_2000_2499_R450_549,C11_2000_2499_R550_649,C11_2000_2499_R650m,C11_2000_2499_R_NS,C11_2000_2499_R_Tot,C11_2500_2999_R0_74,C11_2500_2999_R75_99,C11_2500_2999_R_100_149,C11_2500_2999_R_150_199,C11_2500_2999_R_200_224,C11_2500_2999_R_225_274,C11_2500_2999_R_275_349,C11_2500_2999_R_350_449,C11_2500_2999_R_450_549,C11_2500_2999_R_550_649,C11_2500_2999_Re_650mo,C11_2500_2999_R_NS,C11_2500_2999_Re_Tot,C11_3000m_R0_74,C11_3000m_R75_99,C11_3000m_R100_149,C11_3000m_R150_199,C11_3000m_R200_224,C11_3000m_R225_274,C11_3000m_R275_349,C11_3000m_R350_449,C11_3000m_R450_549,C11_3000m_R550_649,C11_3000m_R650m,C11_3000m_R_NS,C11_3000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650me,C11_PI_S_R_NS,C11_PI_S_Re_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99
112031253,0,3,41,79,36,99,178,169,299,279,81,6,3,4,40,1273,3,0,0,0,0,7,3,4,0,0,0,5,22,3,3,3,4,3,4,3,5,0,0,0,3,31,4,8,12,6,5,14,4,8,0,0,0,0,61,12,9,19,8,9,17,29,12,3,0,0,5,123,3,0,13,18,19,35,60,43,3,0,4,7,205,3,0,8,15,10,26,46,69,6,0,0,6,189,8,0,3,3,8,22,49,48,4,0,0,0,145,3,0,4,4,7,20,46,59,3,0,4,3,153,5,0,0,4,3,19,29,54,5,0,0,0,119,4,0,0,0,3,12,28,69,17,0,0,3,136,0,0,0,6,3,4,12,41,10,4,0,0,80,3,0,0,0,0,0,9,25,7,3,0,3,50,0,0,0,0,0,0,3,19,5,3,3,0,33,3,6,3,0,5,8,28,31,8,0,5,4,101,5,4
112031254,4,14,93,169,54,198,447,307,481,284,108,28,3,4,72,2155,10,0,0,0,5,8,13,5,0,0,0,6,47,3,8,8,3,3,11,7,6,3,0,0,3,55,19,22,11,12,11,17,22,9,0,0,0,6,129,13,37,40,28,18,44,36,18,0,0,4,14,252,17,14,41,46,47,93,116,34,8,0,9,13,438,9,13,16,27,29,63,122,58,4,0,0,6,347,7,0,12,11,19,46,102,49,13,0,3,8,270,4,0,4,6,12,38,89,56,12,0,4,4,229,5,0,0,7,5,15,66,52,13,7,7,0,177,4,3,3,4,5,14,58,63,14,7,0,5,180,4,0,0,0,3,0,30,36,9,0,0,0,82,0,0,0,0,0,3,12,16,19,0,0,6,56,0,0,6,0,0,0,5,8,11,0,0,0,30,5,0,0,9,4,12,40,55,22,5,4,4,160,7,7
112031255,0,16,80,207,81,195,334,312,457,528,148,13,10,15,83,2383,4,3,0,0,3,3,7,6,0,0,0,3,29,3,5,6,4,4,9,3,3,3,3,0,4,47,16,43,23,22,3,8,15,5,0,0,0,10,145,23,66,41,22,8,21,39,21,3,3,6,8,261,10,9,57,53,25,43,82,55,4,3,0,14,355,12,3,17,29,14,56,114,76,6,3,0,8,338,9,3,3,14,17,21,81,74,17,3,0,8,250,6,0,6,6,10,21,88,93,21,3,0,5,259,5,0,7,6,6,20,46,83,17,0,3,4,197,5,0,0,3,0,9,45,101,36,3,0,6,208,0,0,5,0,3,8,25,54,12,0,0,0,107,0,0,0,0,0,0,5,18,9,3,7,3,45,0,0,0,0,0,0,3,18,13,3,0,0,37,0,0,7,7,9,3,43,59,16,6,6,7,163,0,17
113011256,3,14,83,222,104,438,548,305,221,68,9,9,3,24,82,2033,3,0,9,11,3,3,0,3,3,0,0,4,39,8,6,12,12,8,3,0,0,0,0,0,3,52,18,20,43,41,3,12,0,0,0,0,0,4,141,30,39,50,37,15,7,7,3,0,0,0,9,197,22,13,67,72,46,34,4,5,0,3,5,7,278,14,6,48,96,40,48,6,3,0,0,0,8,269,8,0,31,56,35,40,7,7,0,0,0,4,188,14,3,20,51,46,40,24,10,0,0,0,4,212,8,0,23,31,18,53,27,8,0,0,0,5,173,8,0,14,37,33,73,22,11,0,0,4,6,208,4,0,3,10,17,24,23,10,0,0,0,0,91,0,0,3,5,9,13,20,14,0,0,0,6,70,0,0,0,0,13,10,12,17,0,0,0,0,52,11,3,9,24,15,34,20,8,0,3,0,8,135,12,12
113011257,0,11,51,468,77,313,276,63,18,6,3,0,0,11,71,1306,8,0,4,8,0,0,0,0,0,0,0,0,20,3,0,3,10,3,0,0,0,0,0,0,0,19,15,3,11,11,0,3,0,0,0,0,0,4,47,33,16,31,23,3,3,0,0,0,0,0,8,117,37,5,32,45,15,5,0,0,0,0,0,8,147,31,4,34,50,14,3,3,0,0,0,0,9,148,36,6,23,40,13,7,0,0,0,0,0,13,138,36,3,27,36,11,3,5,0,0,0,0,5,126,40,3,17,15,12,7,0,0,0,0,0,4,98,51,4,17,17,10,8,3,0,0,0,0,7,117,21,0,9,15,7,6,3,0,0,0,0,5,66,14,0,3,9,3,0,3,3,3,0,0,4,42,11,3,6,8,0,0,0,0,0,0,0,3,31,22,3,16,19,9,6,3,0,0,0,0,16,94,14,3
113011258,3,6,38,178,85,236,331,76,25,0,0,0,4,6,24,965,0,3,4,3,0,0,3,0,0,0,0,0,13,0,0,9,8,3,3,0,0,0,0,0,0,23,10,14,10,12,3,0,0,0,0,0,0,3,52,22,12,34,31,14,0,0,0,0,0,0,3,116,16,12,21,51,22,7,0,0,0,0,0,6,135,10,7,30,55,18,10,3,0,0,0,3,3,139,11,3,15,25,18,7,3,0,3,0,0,4,89,10,3,13,29,19,9,3,3,0,0,0,3,92,9,0,7,24,26,5,3,0,0,0,0,0,74,10,0,5,32,15,6,5,0,0,0,0,0,73,0,0,6,11,5,7,8,3,0,0,0,0,40,5,0,6,12,3,3,0,0,0,0,0,0,29,3,0,3,0,3,3,5,0,0,0,0,3,20,4,0,7,13,6,11,0,0,0,0,0,3,44,0,7
113011259,0,3,23,164,79,248,58,17,0,6,0,0,0,3,17,592,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,3,0,0,0,0,5,0,19,7,0,17,0,0,0,0,0,0,0,0,7,31,12,14,35,20,0,3,0,0,0,0,0,6,90,17,3,40,32,11,3,0,4,0,0,0,3,113,13,3,22,29,7,3,0,0,0,0,0,0,77,8,6,16,16,4,3,0,0,3,0,0,3,59,11,3,13,15,4,3,0,0,0,0,0,3,52,6,0,0,5,5,3,0,4,0,0,0,3,26,8,3,5,18,0,3,0,0,0,0,0,0,37,4,0,3,0,0,3,0,0,0,0,0,0,10,3,0,3,4,0,3,4,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,5,3,3,3,14,4,3,0,0,0,0,0,0,30,4,0
113021260,0,3,12,86,37,130,46,15,0,3,0,6,0,3,24,350,3,0,0,3,3,3,0,0,0,0,0,0,12,3,3,3,0,0,3,0,0,0,0,0,0,12,4,4,7,8,0,0,0,0,0,0,0,0,23,7,3,7,3,0,0,0,0,0,0,0,3,23,7,3,10,16,3,3,0,0,0,0,0,0,42,7,3,6,12,3,3,0,0,0,0,0,4,38,4,0,4,10,6,3,0,0,0,0,0,0,27,3,0,5,13,4,0,0,0,0,0,0,0,25,5,0,3,15,3,3,4,0,0,0,0,0,33,7,3,5,6,6,3,4,0,0,0,0,0,34,4,0,3,0,0,3,0,0,0,0,0,0,10,5,0,3,4,0,0,5,0,0,0,0,0,17,3,0,0,4,0,0,0,0,0,0,0,0,7,5,3,5,3,5,0,0,0,0,0,0,0,21,0,0
113021261,4,4,30,92,69,235,183,54,29,8,3,0,3,8,23,707,4,0,5,0,0,0,0,0,0,0,0,0,9,5,0,3,4,0,3,3,0,0,0,0,3,21,11,4,17,10,3,0,0,0,0,0,0,3,48,15,15,14,27,11,5,0,0,0,0,0,4,91,6,11,26,42,13,3,0,0,0,0,3,4,108,0,3,19,32,21,21,0,0,0,0,0,3,99,3,0,12,23,8,4,4,3,3,0,0,0,60,3,0,7,25,17,15,4,0,0,0,0,0,71,4,0,5,11,7,14,16,0,0,0,0,0,57,0,3,6,12,15,14,10,3,0,0,0,0,63,3,0,0,3,4,13,8,3,0,0,0,0,34,0,0,0,5,4,5,9,0,0,0,0,0,23,0,0,0,6,3,0,8,0,0,0,4,4,25,0,3,3,11,3,9,7,0,0,0,3,3,42,0,3
113021262,0,3,9,164,44,133,43,6,6,3,0,0,3,9,23,434,6,0,0,0,0,0,0,0,0,0,0,3,9,3,3,3,0,0,0,0,0,0,0,0,0,9,0,4,4,9,6,0,0,0,0,0,0,0,23,7,6,10,4,0,3,0,0,0,0,0,3,33,10,4,17,24,3,0,0,0,0,0,0,0,58,17,6,16,8,5,0,0,0,0,0,0,0,52,9,0,11,4,5,3,0,0,0,0,3,0,35,13,0,6,6,8,3,0,0,0,0,0,0,36,11,3,7,3,0,3,5,0,0,0,0,3,35,15,0,7,4,6,4,0,0,0,0,0,3,39,9,0,0,0,0,5,0,0,0,0,0,3,17,15,0,3,3,0,0,4,0,0,0,3,3,31,3,0,3,0,0,0,0,3,0,0,0,3,12,5,0,4,3,0,4,0,0,0,0,0,0,16,0,0
113031263,0,3,26,165,68,224,148,22,5,0,3,0,0,9,21,665,0,0,6,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,0,0,0,0,0,0,0,12,13,9,13,12,0,3,0,0,0,0,3,3,56,14,29,29,17,6,3,0,0,0,0,0,4,102,11,9,38,41,11,10,4,0,0,0,0,4,128,11,3,25,29,12,4,3,0,3,0,0,0,90,10,3,11,15,8,4,5,0,0,0,3,0,59,5,0,5,19,8,0,0,0,0,0,0,3,40,6,0,6,16,5,3,3,4,0,0,0,0,43,10,0,6,7,3,7,6,0,0,0,0,0,39,4,0,3,4,0,7,4,0,0,0,0,0,22,8,0,0,0,0,3,3,0,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,8,4,3,3,11,4,4,3,0,0,0,3,3,38,0,3
113031264,0,0,12,101,27,113,39,3,3,3,0,0,0,3,17,309,0,0,0,0,3,4,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,3,9,3,3,3,3,0,0,0,0,0,0,0,3,15,13,4,16,4,3,0,0,0,0,0,0,0,40,13,3,7,11,11,0,0,0,0,0,0,0,45,11,3,7,12,9,4,0,0,0,0,0,0,46,11,0,8,4,0,0,0,0,0,0,3,0,26,6,0,3,12,3,0,0,0,0,0,0,0,24,6,0,0,13,3,3,0,0,0,0,0,3,28,6,0,0,8,7,0,0,0,0,0,0,0,21,3,0,3,4,3,0,0,0,0,0,0,3,16,3,0,0,0,3,3,0,0,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,8,0,4,0,0,0,0,0,3,21,3,3
113031265,0,3,11,99,44,141,69,11,3,0,0,0,0,0,36,403,3,0,0,0,0,0,0,0,0,0,0,3,6,4,4,3,3,0,0,0,0,0,0,0,0,14,4,4,10,3,3,3,0,0,0,0,0,5,32,11,11,23,7,9,3,0,0,0,0,0,3,67,8,0,16,22,10,5,0,0,0,0,0,0,61,11,3,8,18,7,7,4,0,0,0,0,0,58,0,3,9,14,7,3,0,0,0,0,3,0,39,6,0,5,3,5,7,5,0,0,0,0,3,34,10,0,0,14,8,3,0,0,0,0,0,0,35,8,0,3,3,5,3,3,0,0,0,0,3,28,3,0,3,3,3,0,3,0,0,0,0,3,18,3,0,0,3,3,0,0,0,0,0,3,0,12,0,0,0,3,0,4,0,0,0,0,0,0,7,0,0,0,9,4,9,5,0,0,0,0,3,30,3,0
113031266,0,3,18,163,79,181,100,3,0,0,0,0,0,4,25,555,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,8,14,4,11,3,0,3,0,0,0,0,0,3,38,27,17,25,18,4,0,0,0,0,0,0,3,94,21,6,47,33,5,3,0,0,0,0,3,3,121,10,3,11,35,11,0,0,0,0,0,0,0,70,10,0,23,14,0,0,0,0,0,0,0,4,51,9,4,3,14,8,3,0,0,0,0,0,3,44,4,3,5,13,0,0,0,0,0,0,0,0,25,7,0,5,7,9,3,0,0,0,0,0,3,34,5,0,0,10,0,3,0,0,0,0,0,0,18,0,3,5,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,3,0,0,0,0,0,0,9,7,3,4,7,0,0,0,0,0,0,0,3,24,3,3
113031267,0,5,34,107,84,350,299,206,190,77,31,0,3,15,29,1391,0,0,4,3,0,3,4,3,0,0,0,0,17,6,0,6,8,6,0,0,0,0,0,0,4,30,6,10,17,15,3,5,4,3,0,0,3,8,74,14,16,31,33,4,14,3,5,0,3,3,4,130,4,7,35,44,26,31,29,3,0,0,3,4,186,4,3,13,56,26,38,34,10,4,0,0,3,191,3,0,11,26,16,41,33,3,0,0,0,0,133,3,0,7,35,7,33,63,14,8,0,0,5,175,0,0,5,17,9,27,40,16,3,0,0,0,117,6,0,3,20,11,36,37,41,7,0,0,3,164,3,0,0,4,8,14,27,31,15,0,0,0,102,3,0,3,0,3,4,13,28,7,3,0,0,64,3,0,11,5,3,3,11,9,8,0,0,3,56,6,6,7,13,14,17,29,10,4,0,0,7,113,3,4
113031268,0,4,4,9,0,23,29,33,56,18,3,3,0,3,10,187,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,0,3,5,10,6,0,0,0,0,0,30,0,0,0,0,0,3,9,5,0,0,0,3,20,0,0,4,0,0,3,7,5,0,0,0,0,19,0,3,0,0,3,12,5,5,0,3,3,0,34,0,3,0,3,3,0,6,3,0,3,0,3,24,0,3,3,3,0,3,8,8,3,0,0,0,31,0,0,0,3,0,6,7,3,0,0,0,0,19,3,0,0,0,3,0,3,3,0,0,0,0,12,3,0,0,0,0,0,4,5,0,0,0,0,12,0,0,0,3,4,6,6,5,0,0,0,0,24,3,3
113031269,3,17,79,256,136,541,474,273,295,115,20,0,0,15,68,2193,3,0,3,3,0,3,4,0,3,0,3,3,25,11,10,11,8,6,7,0,3,0,0,0,3,59,24,43,24,25,7,9,5,0,0,0,3,7,147,15,54,54,34,10,18,16,0,0,0,0,6,207,14,17,65,67,25,59,41,5,0,0,3,6,302,3,9,41,77,36,55,50,6,3,0,0,14,294,9,0,16,36,29,52,63,15,0,0,0,3,223,5,3,7,30,27,57,68,35,0,3,0,4,239,6,0,10,17,26,43,49,27,3,0,3,3,187,3,0,6,17,32,48,88,56,4,0,0,6,260,4,0,3,9,14,38,41,26,7,0,3,0,145,3,3,0,3,7,8,16,21,6,3,3,0,73,4,0,0,4,7,3,9,19,6,0,0,4,56,5,3,8,24,28,23,44,19,0,0,3,12,169,8,3
113031270,0,15,76,250,146,655,566,246,234,119,26,0,3,16,75,2336,3,0,0,12,8,0,5,0,0,0,0,5,33,6,5,7,12,8,5,0,4,0,0,0,4,51,20,29,28,28,6,23,3,0,3,0,0,7,147,33,45,49,50,13,16,8,0,0,0,0,3,217,21,16,55,79,39,46,23,3,3,3,0,5,293,9,6,35,91,50,57,39,10,3,0,0,19,319,9,3,13,54,31,73,38,5,3,0,0,3,232,10,3,11,25,34,64,52,13,3,0,0,9,224,3,0,6,17,25,47,45,18,3,0,4,7,175,4,3,7,24,20,46,67,16,3,0,0,6,196,0,0,0,14,20,22,33,13,0,0,7,0,109,3,3,0,4,3,15,16,23,5,3,0,7,82,3,0,0,3,3,4,5,15,6,0,4,5,48,0,4,12,18,19,15,36,22,3,3,0,3,135,3,7
113031271,0,11,24,284,53,226,143,47,29,10,3,0,0,0,45,840,3,0,5,3,3,3,0,0,0,0,0,3,20,3,0,3,3,3,3,3,0,0,0,0,3,21,11,5,6,10,6,4,3,0,0,0,0,0,45,33,10,12,13,9,5,0,0,0,0,3,0,85,30,8,29,33,14,9,8,0,0,0,0,5,136,33,8,18,34,13,12,7,0,0,0,3,3,131,23,3,6,29,13,16,7,0,0,0,0,4,101,21,0,11,17,11,10,13,0,0,0,0,3,86,9,0,14,11,11,10,3,9,0,0,0,0,67,20,9,11,6,12,13,15,3,0,0,0,4,93,14,0,0,4,4,14,3,4,0,0,0,0,43,4,3,3,4,3,3,3,3,0,0,0,0,26,7,0,0,0,0,3,3,3,0,0,0,0,16,12,0,7,14,7,10,4,8,0,0,0,6,68,3,0
114011272,0,3,15,101,13,75,86,77,139,33,16,0,0,6,27,573,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,0,0,5,15,8,3,3,7,0,3,0,0,0,0,4,4,32,13,8,8,8,8,3,3,4,0,0,0,0,55,4,3,12,19,10,14,16,7,0,0,0,3,88,5,0,3,3,11,8,11,0,3,0,0,5,49,3,0,4,3,9,20,19,8,3,0,0,0,69,6,0,0,3,9,8,19,5,3,0,0,3,56,3,0,0,7,3,10,6,10,0,3,0,3,45,7,0,0,5,3,15,7,7,0,0,3,0,47,11,0,0,0,0,4,14,7,0,0,3,0,39,4,0,0,0,0,4,4,0,0,0,5,0,17,0,0,0,0,0,0,5,7,0,4,0,0,16,5,0,0,0,4,10,14,0,5,0,0,0,38,3,6
114011273,0,3,9,15,3,16,75,59,56,15,3,0,0,3,15,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,5,0,4,3,0,0,0,0,0,0,15,0,0,0,8,3,8,3,0,0,0,0,0,22,3,3,4,6,5,11,9,3,0,0,3,3,50,4,0,0,4,8,16,14,0,0,0,0,3,49,0,0,0,0,4,9,7,5,0,0,0,0,25,3,0,0,0,3,9,15,8,0,0,0,0,38,0,0,0,0,0,8,7,5,0,0,0,0,20,3,0,0,0,0,5,14,4,0,0,0,0,26,0,0,0,0,4,0,7,0,0,0,0,0,11,3,0,0,0,0,3,0,4,0,0,0,3,13,3,0,0,0,3,0,0,6,0,0,0,0,12,0,0,4,3,0,5,12,8,0,0,0,0,32,0,0
114011274,0,3,13,49,8,75,181,60,40,7,0,3,0,3,18,444,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,3,3,0,3,3,0,0,0,0,3,15,5,0,6,6,0,4,0,4,0,0,0,0,25,3,3,12,16,6,10,3,0,0,0,0,3,56,4,0,12,16,15,15,6,0,0,0,0,4,72,7,0,3,17,15,25,5,0,0,0,0,0,72,7,0,3,12,6,9,11,0,0,0,0,4,52,3,0,0,12,6,16,13,0,0,0,0,0,50,3,3,0,4,3,10,9,0,0,0,0,0,32,5,0,0,3,5,9,7,3,0,0,3,0,35,0,0,0,0,3,3,3,3,0,0,0,0,12,0,0,0,0,0,3,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,11,4,3,0,0,0,0,27,4,0
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114011276,0,0,11,41,9,52,137,74,68,33,10,4,3,9,12,452,0,5,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,0,0,0,0,0,0,0,15,0,4,4,3,4,0,0,0,0,0,0,3,18,3,6,3,7,5,6,5,0,0,0,0,0,35,4,3,3,25,9,18,9,3,0,0,0,0,74,0,3,0,10,6,18,9,5,0,0,0,0,51,0,0,3,9,7,11,12,3,0,3,0,3,51,3,0,3,9,4,13,8,0,0,0,0,0,40,3,0,0,0,4,7,12,10,0,0,0,0,36,3,0,0,0,3,14,14,9,4,3,0,3,53,3,0,0,0,3,3,4,4,3,0,5,0,25,0,0,3,3,3,0,3,3,3,0,0,0,18,0,0,0,0,0,3,3,7,0,3,0,0,16,3,0,3,4,8,7,4,8,0,0,5,0,42,0,0
114011277,0,11,49,149,78,311,441,196,146,56,3,3,0,6,41,1430,0,0,0,6,0,0,0,0,0,0,0,6,12,8,9,7,5,0,7,3,0,0,0,0,0,39,11,11,19,13,5,9,5,0,0,0,0,6,79,14,24,23,36,18,16,15,0,0,0,0,3,149,9,6,56,53,28,47,27,7,0,0,0,5,238,5,4,18,52,36,48,39,8,0,0,0,4,214,3,4,12,40,30,31,28,8,0,0,4,3,163,6,0,6,12,26,31,40,7,3,0,0,0,131,0,0,3,13,17,28,30,5,4,0,0,3,103,6,0,3,11,20,25,36,7,0,0,0,0,108,5,0,0,8,12,12,14,13,0,3,0,0,67,3,0,0,0,3,14,10,5,0,3,0,3,41,0,0,0,0,5,3,9,10,4,0,6,0,37,4,0,4,18,15,19,24,10,0,0,0,11,105,0,5
114011278,3,12,75,325,199,566,455,169,217,56,3,0,0,19,78,2087,4,3,5,4,0,0,3,3,0,0,0,5,27,15,18,5,9,3,0,3,0,0,0,0,7,60,27,49,39,27,12,3,5,0,0,0,0,8,170,33,82,70,43,14,15,7,3,0,0,0,6,273,20,15,118,99,37,58,29,8,0,0,0,9,393,11,13,54,72,37,41,59,7,0,0,0,3,297,11,3,25,38,30,36,49,10,0,0,0,4,206,11,0,11,27,20,40,55,18,3,0,0,4,189,0,0,7,26,21,22,38,31,0,0,3,7,155,5,0,9,16,30,27,28,28,0,3,0,3,149,4,0,0,10,14,10,31,16,0,0,0,0,85,0,0,4,4,0,8,13,9,4,3,0,0,45,3,3,5,0,0,8,5,12,0,0,0,0,36,5,6,14,25,13,21,34,21,3,0,0,7,149,8,8
114011279,0,3,23,73,32,161,492,155,85,15,0,3,0,7,20,1043,0,0,5,0,3,3,0,0,0,0,0,0,11,5,4,0,3,9,4,3,0,0,0,0,0,28,6,0,5,23,8,16,3,0,0,0,0,0,61,10,4,15,27,15,23,9,0,0,0,5,0,108,4,4,16,57,55,67,28,3,0,0,0,5,239,3,0,5,23,36,65,19,0,0,0,0,7,158,4,0,8,17,33,49,18,3,0,0,0,0,132,3,0,3,11,23,39,18,3,3,0,0,0,103,3,0,3,3,13,13,22,3,0,0,0,0,60,4,0,3,5,11,24,14,0,0,0,0,0,61,3,0,0,3,3,8,6,3,0,0,0,0,26,0,0,0,0,8,0,5,0,0,0,0,0,13,0,0,0,0,3,0,3,0,0,0,0,0,6,3,0,3,3,23,31,23,0,0,0,0,4,90,0,0
114011280,0,9,21,34,18,69,139,33,14,5,0,0,0,0,16,328,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,6,6,4,9,0,0,0,0,0,0,28,4,4,12,16,12,0,0,0,0,0,0,7,55,5,3,11,18,19,14,4,4,0,0,0,0,78,3,6,0,16,15,16,4,0,0,0,3,0,63,3,0,3,11,14,10,0,0,0,0,0,0,41,3,0,0,7,7,9,3,0,0,0,0,0,29,0,0,0,3,10,3,4,0,0,0,0,0,20,3,0,0,0,6,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,4,0,0,0,0,0,19,3,0
