region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
108041164,44,0,191,94,65,49,12,35,0,255,88,36,60,0,9,3,196,188,26,84,11,8,3,320,325,16,71,4,8,0,424,201,0,45,0,9,0,255,35,4,0,3,3,0,45,8,0,0,0,0,0,8,8,0,4,0,3,0,15,18,31,14,11,15,3,92,987,461,383,74,145,39,2089
108041165,5,0,32,12,0,32,3,8,0,55,5,0,25,0,3,0,33,18,0,13,0,3,0,34,21,0,12,0,3,0,36,18,0,7,0,0,0,25,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,11,0,0,3,14,85,0,174,3,30,29,321
108041166,3,0,102,47,20,36,7,3,0,113,44,17,30,3,0,0,94,113,4,48,3,3,3,174,139,3,56,3,3,0,204,70,0,16,0,0,0,86,10,0,0,0,0,0,10,4,0,0,0,0,0,4,3,0,5,0,0,0,8,5,12,11,4,0,0,32,455,144,236,40,16,20,911
108051167,14,3,101,55,6,35,0,5,3,104,45,3,17,0,3,0,68,42,0,18,0,0,0,60,36,0,5,0,4,0,45,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,3,6,0,8,3,25,219,43,163,8,55,20,508
108051168,3,3,47,108,0,34,0,4,0,146,78,0,33,0,3,0,114,196,0,39,0,6,0,241,188,0,22,3,3,3,219,62,0,11,0,0,0,73,0,0,0,0,0,0,0,3,0,0,0,3,0,6,7,0,0,0,0,0,7,4,3,11,3,4,0,25,668,6,187,16,34,23,934
108051169,14,0,381,359,124,139,30,29,7,688,182,28,83,5,13,0,311,401,14,71,10,4,3,503,217,3,25,9,0,0,254,33,3,11,0,0,0,47,5,0,0,0,3,0,8,0,0,3,0,0,0,3,5,4,8,0,0,0,17,14,40,10,9,10,9,92,1362,530,441,146,94,47,2620
108051170,3,3,108,103,0,55,3,10,0,171,63,0,43,3,3,0,112,125,0,35,0,5,0,165,91,0,14,0,3,0,108,12,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,6,0,3,0,13,6,0,21,0,8,0,35,447,0,302,9,41,63,862
108051171,5,0,81,62,9,24,3,6,0,104,34,8,28,0,0,0,70,103,3,21,0,4,3,134,25,3,3,0,0,0,31,7,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,10,261,65,113,19,18,13,489
109011172,3,0,159,128,15,45,3,3,3,197,92,8,31,3,10,3,147,177,12,43,0,9,3,244,194,0,40,0,0,0,234,129,0,12,0,3,0,144,14,0,5,0,0,0,19,6,0,5,0,3,0,14,3,0,4,0,0,0,7,12,7,7,0,5,3,34,864,92,238,14,46,24,1278
109011173,9,3,214,119,28,45,4,8,3,207,82,18,28,0,5,3,136,156,8,43,0,4,0,211,140,0,22,0,3,0,165,31,0,10,0,3,0,44,4,0,0,0,0,0,4,3,0,0,0,0,0,3,4,0,0,0,0,0,4,9,10,11,3,0,0,33,648,239,190,16,35,15,1143
109011174,3,3,323,202,35,36,3,3,3,282,115,22,38,0,4,0,179,202,7,33,0,8,0,250,173,3,28,0,6,0,210,67,0,14,0,4,0,85,21,0,3,0,0,0,24,9,0,0,0,0,0,9,6,0,7,0,3,0,16,9,19,9,11,8,0,56,1028,265,233,51,53,15,1645
109011175,17,0,140,67,0,89,0,9,0,165,32,0,36,0,5,0,73,29,0,23,0,5,0,57,24,0,13,0,0,0,37,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,0,0,0,7,7,0,13,4,19,5,48,222,22,298,15,87,67,711
109011176,5,4,461,381,33,117,14,15,3,563,149,20,71,3,3,3,249,244,11,61,0,10,3,329,136,3,35,0,6,0,180,18,0,12,0,0,0,30,6,0,0,0,0,0,6,0,0,3,0,3,0,6,7,0,4,0,4,0,15,39,11,12,8,3,9,82,1299,232,413,62,57,32,2095
109021177,10,0,134,31,3,41,0,7,0,82,5,0,5,0,0,0,10,7,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,3,0,3,0,0,3,0,3,0,6,0,0,3,0,0,0,3,5,3,7,0,7,0,22,102,42,135,6,75,20,380
109021178,19,3,144,77,13,41,45,17,3,196,27,3,13,0,0,3,46,29,0,15,0,0,0,44,9,3,3,0,0,0,15,5,3,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,10,3,19,201,37,166,71,89,29,593
109021179,15,0,84,19,7,47,3,15,0,91,9,0,5,0,0,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,6,0,3,0,9,0,4,10,0,10,0,24,54,26,132,27,96,45,380
109031180,4,3,124,105,0,50,4,0,5,164,43,0,30,0,3,0,76,67,0,19,0,4,0,90,8,0,12,0,0,0,20,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,9,3,4,12,3,4,0,26,305,34,167,20,29,17,572
109031181,12,0,70,47,0,37,0,4,0,88,28,0,22,0,3,0,53,70,0,19,0,6,0,95,26,0,10,0,3,0,39,3,0,3,0,3,0,9,3,0,3,0,3,0,9,3,0,3,0,0,0,6,4,0,0,0,0,0,4,5,0,8,0,6,0,19,204,14,184,6,71,29,508
109031182,11,4,274,182,27,34,3,9,0,255,40,0,16,0,4,0,60,50,0,5,0,0,0,55,17,0,5,0,3,0,25,11,0,0,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,9,10,0,5,0,31,463,115,154,27,39,18,816
109031183,11,3,164,47,0,44,0,6,4,101,8,0,12,0,3,0,23,6,0,4,0,4,0,14,8,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,15,0,19,5,42,132,13,237,39,132,74,627
109031184,0,4,19,68,4,16,4,3,0,95,44,0,18,0,0,0,62,110,4,18,0,4,0,136,61,0,8,0,3,0,72,20,0,6,0,3,0,29,0,0,4,0,0,0,4,0,0,0,0,4,0,4,0,0,7,0,3,0,10,7,3,0,0,7,0,17,316,14,97,12,42,21,502
109031185,23,3,218,127,7,73,6,6,6,225,39,0,23,0,6,0,68,42,0,13,0,3,0,58,11,0,4,0,0,0,15,0,0,4,0,0,0,4,0,0,3,0,3,0,6,0,0,0,0,0,0,0,5,0,4,0,0,0,9,8,3,21,0,15,0,47,350,33,306,31,99,57,876
110011186,20,3,337,395,98,96,29,13,3,634,255,31,62,9,6,3,366,388,24,87,7,7,3,516,362,3,80,3,7,3,458,217,3,35,0,6,4,265,16,0,6,3,3,0,28,4,0,0,0,0,0,4,6,3,8,0,3,0,20,23,31,16,8,12,3,93,1805,451,477,102,102,63,3000
110011187,11,3,83,33,10,44,4,5,0,96,4,5,20,3,0,0,32,13,3,13,0,3,0,32,9,0,3,0,0,0,12,0,0,3,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,9,3,12,0,28,92,27,172,13,69,36,409
110011188,10,3,82,47,3,37,0,6,3,96,25,3,11,0,3,0,42,35,0,11,0,3,0,49,20,0,9,0,0,0,29,14,0,6,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,3,0,3,6,0,13,0,22,172,18,162,3,63,29,447
110011189,7,5,84,26,4,24,3,4,3,64,10,0,10,3,0,0,23,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,5,6,0,13,0,24,57,35,116,6,66,57,337
110021190,12,3,236,150,28,66,3,6,3,256,86,6,13,3,5,0,113,56,3,13,0,3,0,75,11,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,3,3,12,14,7,11,7,14,0,53,438,84,213,49,77,43,904
110021191,26,0,247,175,44,59,9,20,0,307,95,5,45,3,6,3,157,219,3,37,5,11,0,275,73,0,19,3,4,0,99,29,3,0,3,5,0,40,0,0,0,0,4,0,4,0,0,0,0,4,0,4,3,0,9,0,0,0,12,14,17,12,4,8,4,59,722,198,259,84,96,35,1394
110021192,6,0,98,26,3,28,9,7,0,73,4,5,9,5,6,0,29,7,0,6,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,25,72,21,163,22,77,75,430
110021193,19,0,134,43,3,39,0,6,0,91,14,0,8,0,0,0,22,5,0,3,0,0,0,8,0,0,3,0,0,0,3,3,0,0,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,14,0,30,108,24,193,9,95,60,489
110021194,15,0,162,101,23,62,4,17,0,207,34,6,25,3,3,0,71,31,0,11,0,3,0,45,6,0,0,0,0,0,6,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,3,11,0,4,4,25,223,62,213,39,65,43,645
110031195,22,6,303,156,89,55,15,33,4,352,67,9,17,0,8,0,101,123,4,22,0,13,0,162,63,3,10,0,5,0,81,21,0,6,0,14,0,41,5,0,0,0,4,0,9,3,3,0,0,3,0,9,0,3,0,0,0,0,3,14,8,8,4,13,0,47,574,300,173,68,123,20,1258
110031196,36,0,203,20,3,34,0,7,0,64,4,0,10,0,8,0,22,11,0,11,0,5,0,27,3,0,7,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,13,0,45,3,65,69,34,176,101,323,116,819
110031197,15,6,232,54,51,41,10,14,3,173,22,3,33,3,10,3,74,34,3,30,0,17,0,84,51,3,23,0,5,0,82,33,0,16,0,4,0,53,3,0,8,0,3,0,14,0,0,0,0,0,0,0,0,0,7,0,3,0,10,4,3,4,0,17,4,32,314,162,230,36,92,31,865
110031198,29,3,146,7,20,45,0,15,3,90,0,0,14,0,8,0,22,3,3,10,0,3,0,19,0,0,6,0,0,0,6,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,10,0,23,0,39,35,63,215,9,160,61,543
110041199,3,3,173,132,55,45,8,12,3,255,85,26,39,4,3,3,160,130,13,31,0,7,0,181,84,3,19,0,0,0,106,42,0,8,4,3,0,57,10,0,3,0,0,0,13,3,0,3,0,3,0,9,6,0,10,0,0,0,16,12,3,13,4,9,3,44,589,165,228,48,48,18,1096
110041200,11,0,57,31,0,23,0,6,0,60,26,0,13,0,0,0,39,13,0,6,0,6,0,25,9,0,3,0,0,0,12,7,0,3,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,13,4,24,0,45,105,0,151,4,108,45,413
110041201,17,3,185,95,14,92,0,14,3,218,28,5,32,0,3,0,68,48,0,19,0,4,0,71,32,0,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,0,18,0,27,3,56,270,60,306,40,128,64,868
110041202,13,4,251,273,51,99,6,12,6,447,175,29,86,3,24,3,320,344,19,99,5,13,3,483,322,0,72,3,5,0,402,145,0,21,0,9,3,178,8,0,4,0,3,0,15,0,0,0,0,0,0,0,11,0,0,0,0,0,11,25,22,17,0,4,3,71,1423,293,470,30,92,41,2349
110041203,3,0,195,201,31,55,13,13,0,313,139,18,46,3,3,0,209,284,12,61,0,7,3,367,352,4,64,4,11,0,435,85,0,19,0,0,0,104,15,0,0,0,0,0,15,4,0,0,0,0,0,4,9,0,0,0,0,0,9,13,7,10,11,7,6,54,1179,210,315,58,57,35,1854
110041204,0,3,103,76,84,22,3,9,0,194,75,46,16,0,0,0,137,109,3,24,3,3,3,145,70,0,22,0,0,0,92,13,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,17,0,0,4,3,28,374,314,105,9,16,12,830
110041205,34,0,224,104,3,104,4,22,4,241,50,0,49,0,3,0,102,65,0,37,0,4,0,106,54,0,26,0,6,0,86,32,0,5,0,3,0,40,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,9,0,3,0,12,12,0,22,3,37,5,79,405,15,472,13,190,96,1191
111011206,23,3,129,95,51,37,5,7,0,195,46,26,37,0,0,0,109,128,11,51,0,6,0,196,249,0,69,0,10,3,331,165,0,22,0,0,0,187,52,0,12,0,5,0,69,14,0,0,0,0,0,14,11,3,3,0,0,0,17,13,11,16,3,8,3,54,790,286,293,31,59,25,1484
111011207,14,0,77,67,23,21,0,7,0,118,20,16,31,0,0,0,67,100,30,35,0,5,0,170,117,3,35,0,0,0,155,52,0,5,0,0,0,57,11,0,0,0,0,0,11,3,0,5,0,0,0,8,6,0,0,0,0,0,6,11,3,8,0,0,0,22,408,183,156,3,29,11,790
111011208,0,0,149,61,86,47,7,5,3,209,51,25,48,0,0,3,127,177,66,72,0,3,0,318,471,23,139,0,6,0,639,289,3,63,0,4,0,359,61,0,8,0,0,0,69,8,0,3,0,0,0,11,8,0,0,0,0,0,8,18,31,21,4,4,3,81,1175,478,474,19,26,25,2197
111011209,0,0,106,61,38,58,0,3,3,163,37,12,42,4,3,0,98,149,11,98,0,6,3,267,339,4,149,4,3,5,504,148,0,48,0,4,0,200,54,0,11,0,0,3,68,11,0,4,0,0,0,15,5,0,3,0,0,3,11,10,26,15,0,3,6,60,827,213,501,26,28,35,1630
111011210,0,0,277,10,137,11,9,0,0,167,13,84,13,0,4,0,114,33,97,28,3,3,0,164,103,19,31,3,6,0,162,69,4,14,0,0,0,87,14,0,3,0,3,0,20,3,0,0,0,0,0,3,0,5,5,0,0,5,15,3,48,3,0,3,0,57,248,951,128,52,19,8,1406
111011211,7,0,11,3,0,7,0,3,0,13,3,0,7,0,3,0,13,13,0,9,0,3,3,28,27,0,7,0,4,0,38,36,0,3,0,3,0,42,16,0,6,0,0,0,22,3,0,0,0,3,0,6,3,0,3,0,0,0,6,0,0,0,0,0,0,0,104,13,52,7,26,6,208
111011212,0,0,96,41,30,34,0,0,0,105,50,7,21,3,0,0,81,120,23,34,4,3,0,184,165,8,28,0,0,0,201,123,0,16,0,4,0,143,35,0,6,0,0,0,41,8,0,4,0,0,0,12,0,0,0,0,0,0,0,11,8,7,7,5,3,41,578,188,179,31,21,13,1010
111011213,0,0,10,4,0,7,0,0,0,11,11,0,9,0,0,0,20,16,0,22,0,0,3,41,82,3,20,0,0,0,105,123,0,20,0,0,0,143,48,0,12,0,0,0,60,7,0,0,0,0,0,7,8,0,4,0,0,0,12,6,0,0,0,0,3,9,305,6,113,3,0,12,439
111011214,0,0,35,57,11,33,4,3,3,111,33,3,36,3,3,3,81,100,4,46,0,8,3,161,266,3,78,0,3,3,353,202,0,33,0,0,0,235,54,0,13,0,0,0,67,10,0,3,0,3,0,16,17,0,3,0,0,0,20,18,6,10,0,3,3,40,771,74,296,7,26,25,1199
111021215,4,3,125,20,68,20,3,16,0,127,16,23,31,0,0,0,70,80,61,36,3,10,3,193,115,24,40,3,3,0,185,47,5,8,0,0,0,60,11,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,27,10,5,0,3,51,298,415,165,35,39,21,973
111021216,0,0,20,32,0,13,0,0,0,45,21,3,29,0,3,0,56,117,3,44,0,5,0,169,180,3,41,0,4,0,228,89,0,10,0,0,0,99,7,0,3,0,3,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,8,3,7,0,3,0,21,469,15,168,0,18,14,684
111021217,3,3,87,11,19,7,4,0,0,41,14,8,16,0,0,0,38,47,13,33,0,4,0,97,121,10,34,0,0,3,168,103,0,25,0,0,0,128,76,0,4,0,0,0,80,3,0,0,0,0,0,3,3,0,0,0,0,0,3,10,11,6,5,0,3,35,391,162,143,60,10,12,778
111021218,27,0,119,36,5,51,39,39,0,170,49,0,43,6,11,0,109,102,0,47,3,19,3,174,148,4,68,3,8,4,235,92,0,33,3,3,0,131,15,0,8,0,0,0,23,3,0,0,0,0,0,3,9,0,5,0,3,0,17,12,0,13,9,11,3,48,490,34,349,109,146,35,1163
111021219,5,0,155,67,50,40,7,21,0,185,26,12,15,0,3,0,56,173,42,58,0,4,0,277,241,11,48,0,10,0,310,106,4,22,0,0,0,132,19,0,7,0,0,0,26,11,0,0,0,0,0,11,4,3,5,0,4,0,16,10,26,9,6,3,5,59,675,379,258,32,53,21,1418
111021220,33,0,70,20,3,18,0,18,3,62,25,0,20,0,0,0,45,107,0,30,0,3,0,140,158,0,33,0,4,0,195,64,0,14,0,0,0,78,12,0,5,0,0,0,17,3,0,0,0,0,0,3,3,0,3,0,0,0,6,4,0,8,0,3,3,18,425,3,166,0,61,19,674
111021221,0,0,9,5,6,19,4,0,0,34,14,0,14,0,0,3,31,16,0,21,0,3,0,40,82,0,36,0,4,0,122,22,0,5,0,0,0,27,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,142,15,111,4,7,12,291
111031222,5,0,68,50,11,47,3,6,0,117,37,0,39,0,3,0,79,133,8,44,3,31,3,222,260,7,98,5,36,0,406,224,3,54,0,5,0,286,51,0,15,0,4,0,70,8,0,3,3,0,0,14,3,0,4,0,0,0,7,15,10,18,0,6,3,52,802,139,356,21,99,36,1453
111031223,0,0,98,13,69,18,3,4,0,107,23,34,27,3,0,0,87,117,12,43,3,4,3,182,133,3,43,0,0,3,182,14,3,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,6,16,5,0,7,3,37,309,273,166,21,15,27,811
111031224,3,3,220,75,61,46,6,4,0,192,62,15,34,9,3,0,123,107,17,68,3,12,0,207,251,12,92,0,10,0,365,261,3,57,0,3,0,324,89,0,19,0,0,0,108,32,0,6,0,0,0,38,8,3,9,0,3,0,23,17,29,26,5,6,6,89,922,579,410,60,47,31,2049
111031225,0,3,141,116,48,56,3,0,3,226,60,9,55,0,8,0,132,157,20,87,0,7,0,271,366,10,102,0,12,3,493,242,0,65,0,3,0,310,51,0,9,0,0,0,60,19,0,6,0,0,0,25,11,3,3,0,0,0,17,7,13,14,5,0,4,43,1044,339,447,23,33,28,1914
111031226,0,0,25,8,20,10,3,5,0,46,9,6,7,0,8,0,30,28,11,25,0,9,3,76,145,3,40,3,6,0,197,111,3,23,0,0,0,137,29,3,3,0,3,0,38,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,7,0,5,3,18,335,84,127,16,42,9,613
111031227,3,4,175,123,34,67,3,3,0,230,94,16,57,3,12,0,182,187,9,75,0,9,0,280,430,4,125,3,14,5,581,240,0,55,0,3,3,301,18,0,8,0,0,0,26,8,0,0,0,0,0,8,11,3,8,0,0,0,22,26,21,14,13,3,6,83,1193,326,483,44,53,43,2142
111031228,0,0,64,52,17,39,3,6,0,117,63,7,30,3,4,3,110,185,6,48,0,0,0,239,302,0,83,4,0,3,392,261,0,81,0,10,6,358,113,0,33,0,0,0,146,63,0,11,0,0,0,74,38,3,12,0,0,0,53,9,19,9,0,0,0,37,1094,280,378,13,25,26,1816
111031229,4,3,104,76,29,57,0,6,0,168,65,10,22,0,0,3,100,145,8,65,0,7,0,225,332,13,92,0,6,0,443,442,4,109,0,3,0,558,230,0,49,3,0,0,282,91,3,31,0,3,3,131,106,3,33,0,0,0,142,21,32,18,0,9,3,83,1536,517,509,3,42,30,2637
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
111031231,6,0,120,71,25,30,5,4,0,135,39,13,32,0,0,0,84,140,20,70,3,3,0,236,276,5,78,0,8,0,367,148,0,44,0,6,5,203,49,0,20,0,0,0,69,15,0,14,0,0,0,29,32,0,32,0,0,0,64,12,14,17,0,0,0,43,814,242,389,35,30,19,1529
111031232,12,0,58,34,13,14,0,5,0,66,16,0,8,0,3,0,27,34,8,10,0,6,0,58,68,9,36,3,8,0,124,73,0,9,0,3,0,85,24,0,5,0,3,0,32,8,3,0,0,3,0,14,6,0,0,0,3,0,9,3,6,4,0,3,0,16,277,139,105,6,60,11,598
111031233,3,0,160,42,57,53,19,5,3,179,34,17,49,3,11,3,117,143,39,78,3,7,3,273,401,5,136,3,8,3,556,190,3,52,3,0,3,251,27,0,12,0,0,0,39,8,0,3,0,0,0,11,8,3,0,0,0,0,11,12,31,16,99,7,3,168,895,422,469,164,45,39,2034
111031234,3,0,152,106,34,65,4,4,3,216,52,8,47,0,3,0,110,166,6,60,0,6,0,238,292,16,103,3,3,3,420,191,0,36,3,3,3,236,30,0,5,0,0,0,35,9,0,4,0,0,0,13,18,3,15,0,3,0,39,14,18,12,0,4,3,51,914,310,414,23,32,16,1709
111031235,11,0,79,57,23,44,11,3,0,138,41,7,32,5,6,0,91,140,16,57,11,9,0,233,254,9,93,6,8,0,370,211,0,54,0,3,0,268,62,0,16,0,0,0,78,13,0,5,0,0,0,18,14,3,4,0,0,0,21,13,5,7,0,3,4,32,825,126,349,42,43,24,1409
112011236,23,4,187,38,91,39,7,62,5,242,73,17,52,3,21,0,166,209,24,87,4,13,0,337,455,13,141,0,15,0,624,408,10,103,3,12,0,536,78,0,24,0,0,0,102,11,0,0,0,3,0,14,8,4,10,0,10,0,32,15,36,15,11,11,6,94,1314,553,522,86,177,39,2691
112011237,9,0,89,49,9,57,10,9,0,134,52,3,42,0,3,0,100,114,5,61,0,9,5,194,190,0,84,0,11,0,285,195,0,52,0,5,0,252,33,0,9,0,0,0,42,11,0,7,0,0,0,18,6,0,4,3,0,0,13,8,5,11,5,4,0,33,675,48,402,51,74,42,1292
112011238,0,0,15,7,4,38,4,0,0,53,0,0,31,0,0,0,31,4,0,33,0,0,0,37,25,0,44,3,3,0,75,68,0,51,0,0,0,119,49,0,31,0,0,0,80,33,0,11,0,0,0,44,10,0,18,0,3,0,31,0,0,11,0,3,0,14,199,7,303,7,21,35,572
112011239,3,3,42,29,5,37,3,0,0,74,27,4,31,0,4,0,66,80,0,43,0,0,0,123,130,0,70,0,4,0,204,241,4,120,0,0,3,368,51,0,29,0,0,0,80,4,0,11,0,0,0,15,5,0,9,0,0,0,14,8,0,10,0,0,3,21,588,30,391,10,19,32,1070
112011240,11,0,75,6,12,28,6,15,0,67,9,4,28,0,6,0,47,11,5,33,5,18,0,72,61,9,60,3,18,0,151,197,7,119,3,3,0,329,149,0,69,3,3,3,227,75,0,48,0,0,3,126,80,0,42,0,4,5,131,18,12,25,3,6,3,67,613,104,485,35,96,40,1373
112011241,15,0,94,64,14,28,3,15,0,124,47,0,26,0,9,3,85,112,3,34,3,11,0,163,105,3,25,0,6,0,139,39,0,5,0,6,0,50,10,0,0,0,4,0,14,0,0,0,0,0,0,0,6,0,0,0,4,0,10,4,3,6,3,3,0,19,417,33,179,27,82,18,756
112011242,9,0,16,3,0,8,0,3,0,14,8,0,10,0,5,0,23,17,0,10,0,0,0,27,98,0,38,0,0,0,136,210,0,56,0,0,3,269,93,0,15,0,3,0,111,22,0,4,0,0,3,29,13,0,6,0,0,0,19,3,0,3,0,3,0,9,467,3,167,0,23,19,679
112011243,0,0,39,10,7,52,3,0,0,72,3,0,55,3,3,0,64,21,3,45,3,0,0,72,54,4,85,3,6,0,152,89,0,79,3,0,0,171,30,0,18,3,0,0,51,4,0,3,0,0,0,7,8,0,8,0,0,0,16,3,0,19,3,0,4,29,230,28,411,24,12,38,743
112021244,20,6,182,146,45,60,23,12,0,286,71,19,58,0,11,0,159,200,5,66,3,14,3,291,185,3,50,0,12,4,254,13,0,5,0,0,0,18,4,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,4,0,0,0,13,10,14,10,14,13,3,64,681,239,310,73,90,36,1429
112021245,12,0,69,37,0,41,0,11,0,89,14,0,26,0,0,0,40,34,0,36,0,0,3,73,22,0,12,0,0,0,34,4,0,5,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,7,3,31,124,4,221,21,48,46,464
112021246,0,3,118,55,53,62,17,3,0,190,78,15,47,6,3,3,152,204,20,55,8,5,3,295,237,10,78,0,6,3,334,111,3,26,0,3,3,146,7,0,4,0,0,3,14,0,0,0,0,0,0,0,5,0,3,0,3,0,11,3,17,14,3,7,0,44,719,291,323,63,30,25,1451
112021247,7,0,114,48,6,64,0,9,3,130,25,0,35,0,8,0,68,104,4,32,0,0,4,144,41,0,10,0,0,0,51,7,0,5,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,5,6,0,30,259,38,247,49,41,35,669
112021248,37,3,255,259,26,101,11,40,7,444,153,7,91,3,22,3,279,239,7,107,5,16,0,374,357,3,166,0,14,0,540,79,3,34,3,7,0,126,3,0,10,0,0,0,13,0,3,0,0,0,0,3,4,3,3,0,0,0,10,21,11,24,0,9,5,70,1202,240,631,55,166,38,2332
