region_id,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_OS_visitrs_Marr_M,C11_OS_visitrs_Marr_F,C11_OS_visitr_Separ_M,C11_OS_visitr_Separ_F,C11_OS_visit_Divorc_M,C11_OS_visit_Divorc_F,C11_OS_visito_Widow_M,C11_OS_visito_Widow_F,C11_OS_vis_Nvr_marr_M,C11_OS_vis_Nvr_marr_F,C11_OS_vis_T_M,C11_OS_vis_T_F,C11_OS_vis_T_P,C11_T_Married_M,C11_T_Married_F,C11_Tot_Sep_M,C11_Tot_Sep_F,C11_Tot_Div_M,C11_Tot_Div_F,C11_Tot_Wid_M,C11_Tot_Wid_F,C11_Tot_nver_marrie_M,C11_Tot_nver_marrie_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P
114011283,3,0,10,5,13,33,5,5,98,94,192,48,22,0,0,8,3,10,31,4,3,70,59,129,17,9,3,0,0,3,21,24,3,0,44,36,80,3,3,0,0,0,4,0,0,0,4,3,11,14,1065,1074,68,53,216,189,76,167,526,388,1951,1871,3822
114021284,6,8,20,39,19,104,10,13,312,335,647,149,100,7,3,4,18,29,136,9,15,198,272,470,100,75,3,3,11,14,51,272,8,17,173,381,554,12,18,0,0,5,0,0,0,7,14,24,32,56,2815,2918,119,172,322,591,147,718,1107,1047,4510,5446,9956
114021285,3,0,4,6,3,16,4,3,49,42,91,22,9,0,0,3,0,3,22,0,0,28,31,59,4,4,0,0,3,3,8,8,0,4,15,19,34,0,3,0,0,0,0,0,0,6,0,6,3,9,1097,1119,76,84,170,194,50,118,696,590,2089,2105,4194
114021286,4,0,12,21,21,65,11,4,154,170,324,70,33,0,3,11,11,13,69,7,4,101,120,221,38,21,0,3,3,5,25,87,0,8,66,124,190,4,7,0,0,0,0,0,0,4,4,8,11,19,1542,1563,90,132,261,381,95,347,1040,1027,3028,3450,6478
114021287,3,4,8,13,9,61,8,9,130,166,296,86,44,4,3,6,16,23,59,3,12,122,134,256,42,23,0,0,0,11,22,116,0,7,64,157,221,0,5,0,0,0,0,0,0,74,42,74,47,121,1729,1776,107,139,264,446,106,414,1173,1040,3379,3815,7194
114021288,0,0,3,4,6,12,4,5,48,42,90,25,6,3,0,3,3,8,14,0,0,39,23,62,4,4,0,0,0,0,5,13,3,0,12,17,29,3,3,0,3,0,0,0,0,0,3,3,9,12,768,780,54,48,100,137,34,97,331,281,1287,1343,2630
114021289,3,3,7,13,11,39,3,6,124,141,265,49,36,0,0,3,5,5,46,0,3,57,90,147,39,14,0,0,3,3,15,57,3,8,60,82,142,3,10,3,0,3,3,0,0,3,4,12,17,29,1370,1408,87,83,216,301,69,249,644,558,2386,2599,4985
115011290,4,3,17,25,19,115,7,7,230,270,500,100,60,4,3,5,10,21,111,5,6,135,190,325,70,39,0,3,4,8,42,174,3,5,119,229,348,35,54,0,3,6,3,3,9,17,19,61,88,149,4940,5030,151,203,425,729,169,691,2300,2020,7985,8673,16658
115011291,4,0,6,14,9,44,0,3,151,138,289,56,27,0,0,4,0,11,56,0,8,71,91,162,21,3,3,0,0,3,18,76,3,3,45,85,130,39,40,0,0,0,3,4,10,30,38,73,91,164,4589,4678,88,135,229,375,85,374,2269,2164,7260,7726,14986
115011292,7,3,9,20,23,109,5,0,244,296,540,163,77,0,0,4,14,31,160,3,7,201,258,459,72,25,0,0,0,4,36,139,6,0,114,168,282,50,72,0,3,4,6,3,15,18,34,75,130,205,6535,6722,200,257,484,819,159,722,3332,2902,10710,11422,22132
115011293,0,7,9,29,19,150,12,22,226,355,581,176,128,8,6,13,34,52,238,8,25,257,431,688,146,94,3,3,9,32,162,672,6,56,326,857,1183,48,54,0,3,0,7,3,12,22,36,73,112,185,5682,5903,98,148,281,606,276,1307,2836,2715,9173,10679,19852
115011294,0,3,0,3,4,22,0,3,79,87,166,54,34,0,0,5,4,11,45,0,8,70,91,161,24,11,0,0,0,0,5,59,0,0,29,70,99,0,3,0,0,0,3,0,3,0,3,0,12,12,1403,1463,31,60,86,126,37,193,667,583,2224,2425,4649
115011295,0,0,8,7,8,63,0,3,128,136,264,57,24,0,0,0,10,6,58,3,4,66,96,162,23,11,0,0,0,0,11,72,0,0,34,83,117,48,58,3,0,0,5,3,3,10,28,64,94,158,5586,5718,101,184,272,575,72,410,2478,2318,8509,9205,17714
115011296,0,3,6,3,7,31,0,0,71,76,147,46,29,0,0,0,5,10,49,0,3,56,86,142,27,11,0,0,0,5,18,85,3,4,48,105,153,32,33,0,0,0,0,3,6,15,27,50,66,116,3121,3219,50,87,137,228,78,287,1534,1453,4920,5274,10194
115021297,8,7,20,9,20,84,6,4,253,224,477,117,70,5,0,10,12,37,101,6,0,175,183,358,76,38,3,3,6,8,37,174,4,4,126,227,353,14,13,0,0,0,4,3,5,12,16,29,38,67,4603,4701,159,191,428,605,165,578,2488,2085,7843,8160,16003
115021298,0,3,4,5,3,20,9,0,60,59,119,34,29,0,0,5,6,10,47,4,4,53,86,139,26,20,0,0,3,3,27,60,0,4,56,87,143,5,3,0,0,0,0,0,0,9,9,14,12,26,1128,1148,50,59,119,176,53,181,622,527,1972,2091,4063
115031299,3,0,0,4,3,4,8,0,46,28,74,17,7,3,0,0,0,3,8,0,0,23,15,38,8,5,0,0,0,0,4,13,3,0,15,18,33,3,0,0,0,0,0,0,0,3,4,6,4,10,536,544,42,31,129,113,31,57,407,215,1145,960,2105
115031300,6,6,7,20,11,62,7,11,147,195,342,76,46,3,0,3,6,17,56,3,3,102,111,213,43,19,3,0,4,10,21,86,0,0,71,115,186,7,8,4,3,3,0,0,0,21,21,35,32,67,4601,4673,210,227,505,704,122,416,2768,2214,8206,8234,16440
115041301,0,3,10,8,5,34,5,0,67,84,151,34,19,0,0,6,5,6,39,5,4,51,67,118,18,16,0,0,0,4,6,32,0,4,24,56,80,3,8,3,0,0,0,0,0,0,6,6,14,20,1936,1958,109,106,253,275,57,208,1156,963,3511,3510,7021
115041302,0,4,6,3,15,31,0,4,91,78,169,27,20,0,0,3,3,4,26,3,3,37,52,89,19,5,0,0,0,4,12,35,3,0,34,44,78,20,25,0,0,3,3,0,12,7,16,30,56,86,4093,4195,128,175,256,406,76,248,1873,1499,6426,6523,12949
116011303,16,3,8,12,13,93,8,5,139,173,312,81,49,3,0,6,13,28,113,8,5,126,180,306,47,28,4,3,4,4,17,113,4,5,76,153,229,40,56,0,0,0,3,3,10,11,11,54,80,134,3382,3383,196,239,389,476,127,548,2248,1676,6342,6322,12664
116011304,3,7,11,14,32,109,14,4,166,218,384,70,39,0,0,5,15,34,117,3,4,112,175,287,33,16,3,0,5,10,41,182,11,6,93,214,307,28,39,3,3,3,3,0,14,9,12,43,71,114,3260,3269,188,299,387,571,178,689,2500,2033,6513,6861,13374
116011305,7,6,20,25,43,174,9,12,291,350,641,127,76,8,8,8,24,36,168,5,3,184,279,463,61,24,6,0,0,3,57,217,6,5,130,249,379,46,60,0,0,0,0,0,18,19,24,65,102,167,5355,5401,294,373,580,906,235,1030,3631,2968,10095,10678,20773
116011306,3,5,9,14,12,94,5,4,122,176,298,59,32,0,4,5,8,23,68,3,6,90,118,208,31,11,0,0,4,3,17,81,3,0,55,95,150,34,38,3,3,0,0,0,8,7,19,44,68,112,3851,3904,223,313,387,664,108,533,2816,2544,7385,7958,15343
116011307,6,4,21,39,37,206,8,3,243,371,614,122,66,4,3,10,13,56,137,9,3,201,222,423,55,36,0,0,8,4,39,175,3,10,105,225,330,29,33,0,3,0,3,0,9,12,12,41,60,101,4815,4819,251,338,653,918,222,858,3278,2732,9219,9665,18884
116011308,4,4,7,30,37,124,8,3,209,261,470,86,51,5,0,5,12,33,98,4,3,133,164,297,36,24,3,3,9,3,24,116,3,3,75,149,224,44,56,3,3,0,3,0,19,7,11,54,92,146,4922,4932,208,272,479,697,178,721,2958,2432,8745,9054,17799
116021309,0,0,3,8,8,38,3,0,43,73,116,27,13,0,0,0,0,11,26,0,0,38,39,77,10,3,0,0,0,0,3,25,0,0,13,28,41,33,40,0,3,0,4,3,17,20,20,56,84,140,3453,3524,98,141,187,330,58,268,1719,1515,5515,5778,11293
116021310,0,0,11,8,7,34,4,0,74,68,142,21,14,3,0,3,3,8,34,0,3,35,54,89,5,6,0,0,3,0,6,26,0,0,14,32,46,59,98,0,0,3,10,4,23,34,39,100,170,270,5265,5164,162,208,326,522,59,293,2498,1865,8310,8052,16362
116021311,3,3,3,8,19,65,3,3,94,116,210,37,19,3,0,4,12,14,60,3,4,61,95,156,11,3,0,0,3,3,15,75,3,0,32,81,113,56,76,0,3,0,3,3,26,9,12,68,120,188,5612,5693,208,324,388,774,108,474,3118,2824,9434,10089,19523
116021312,5,0,12,6,24,54,9,0,124,120,244,47,27,3,3,3,11,24,47,3,3,80,91,171,25,9,0,3,0,3,12,65,3,0,40,80,120,9,11,0,0,0,0,3,4,12,10,24,25,49,2069,2063,175,168,404,399,107,342,1753,1406,4508,4378,8886
116031313,9,8,8,22,23,57,8,6,136,140,276,38,22,5,0,4,6,13,34,0,0,60,62,122,16,7,3,0,0,3,5,44,0,0,24,54,78,5,11,0,0,0,0,3,11,7,10,15,32,47,2531,2547,298,423,419,701,142,524,2942,2905,6332,7100,13432
116031314,3,0,0,0,5,22,3,0,25,35,60,22,12,0,0,5,9,8,22,4,0,39,43,82,8,11,0,0,0,3,7,46,3,3,18,63,81,17,24,0,0,0,0,3,6,3,5,23,35,58,1593,1603,82,128,141,219,35,180,1097,925,2948,3055,6003
116031315,0,6,5,12,6,67,0,0,51,107,158,34,13,0,6,0,4,12,63,0,6,46,92,138,9,0,0,0,3,5,13,68,3,3,28,76,104,29,45,0,0,0,3,0,12,7,18,36,78,114,3885,3938,175,279,294,498,81,442,2653,2327,7088,7484,14572
116031316,9,0,11,19,22,68,4,6,131,134,265,27,17,6,0,10,3,19,43,4,3,66,66,132,15,8,0,0,0,5,7,35,0,0,22,48,70,5,16,0,0,0,0,3,5,7,0,15,21,36,2171,2188,225,349,434,612,149,471,2562,2509,5541,6129,11670
116031317,6,8,16,19,26,95,8,3,178,193,371,59,33,3,3,7,11,28,96,3,3,100,146,246,34,8,3,0,0,3,14,68,3,3,54,82,136,21,41,0,0,0,0,4,18,11,10,36,69,105,3797,3826,303,411,533,722,149,659,3117,2605,7899,8223,16122
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,11,51,16,3,0,13,6,0,0,28,3,95,25,120
116031319,3,5,3,14,16,113,3,3,114,196,310,58,48,3,3,3,3,18,109,7,18,89,181,270,37,19,3,0,4,6,38,242,10,25,92,292,384,20,33,3,3,3,3,3,16,7,6,36,61,97,3940,3933,226,302,395,587,143,748,2729,2444,7433,8014,15447
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,15,0,15
117011321,3,3,11,10,7,39,17,3,93,93,186,36,28,4,3,5,14,16,59,6,5,67,109,176,21,8,0,0,3,9,18,95,0,4,42,116,158,3,13,0,0,0,3,0,3,4,14,7,33,40,1676,1698,109,127,246,356,68,341,1218,1093,3317,3615,6932
117011322,6,10,14,30,22,124,20,12,251,316,567,136,62,5,0,13,16,25,140,9,23,188,241,429,46,23,3,0,5,6,23,121,14,17,91,167,258,83,68,3,3,8,15,3,15,54,50,151,151,302,4238,4134,233,316,522,713,149,736,3456,2758,8598,8657,17255
117011323,6,4,16,21,13,61,14,16,143,154,297,71,36,0,3,11,9,26,85,9,5,117,138,255,32,18,3,3,5,4,26,142,11,5,77,172,249,17,18,0,0,0,0,3,6,11,25,31,49,80,1989,2026,118,176,344,475,118,469,1630,1401,4199,4547,8746
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,3,0,0,4,7,15,23,38,52,28,0,0,13,8,0,9,18,16,83,61,144
117021326,9,3,24,25,29,133,48,23,335,342,677,134,77,3,8,6,6,37,129,30,19,210,239,449,72,28,3,0,4,14,49,174,22,26,150,242,392,19,31,3,0,3,3,3,12,74,48,102,94,196,4005,3975,303,321,770,947,183,801,5066,4546,10327,10590,20917
117021327,5,5,14,18,19,62,36,23,159,177,336,69,38,3,10,17,11,20,54,17,6,126,119,245,40,17,0,0,3,5,22,69,9,17,74,108,182,23,25,0,0,6,5,0,6,57,78,86,114,200,2613,2639,208,219,555,713,109,371,4494,4270,7979,8212,16191
117021328,4,0,5,4,9,24,7,0,72,65,137,23,15,4,4,4,3,15,26,0,3,46,51,97,15,9,3,0,0,0,9,30,0,3,27,42,69,3,11,0,0,0,3,0,3,9,15,12,32,44,1119,1103,92,103,222,284,56,162,1601,1336,3090,2988,6078
117031329,4,0,11,8,12,30,35,17,106,72,178,28,11,0,0,15,4,23,28,22,10,88,53,141,14,11,0,3,5,6,23,34,10,3,52,57,109,98,96,8,3,4,16,3,7,201,185,314,307,621,1316,1143,141,96,467,418,100,178,4461,2747,6485,4582,11067
117031330,3,3,8,17,7,31,11,7,48,72,120,14,3,0,0,0,8,6,23,4,3,24,37,61,7,6,0,3,0,4,6,21,0,0,13,34,47,12,24,4,0,6,4,0,8,29,30,51,66,117,1705,1711,142,129,436,539,48,187,4032,3429,6363,5995,12358
117031331,7,3,21,23,12,38,23,22,106,127,233,46,19,7,4,8,26,15,54,14,22,90,125,215,15,8,0,0,3,10,5,63,6,11,29,92,121,42,47,0,3,7,6,3,5,165,130,217,191,408,2033,2079,186,213,600,878,90,343,4655,4438,7564,7951,15515
117031332,8,3,10,25,27,45,25,12,138,133,271,39,13,5,3,0,11,16,53,13,12,73,92,165,20,7,3,0,5,3,11,67,8,10,47,87,134,75,78,6,3,3,6,0,6,271,341,355,434,789,2417,2361,181,194,590,710,119,323,7211,7054,10518,10642,21160
117031333,3,0,31,34,18,48,64,29,192,160,352,37,24,3,0,15,35,18,75,37,21,110,155,265,38,9,4,0,10,19,34,191,19,28,105,247,352,254,223,13,7,29,33,5,13,647,496,948,772,1720,2309,1967,254,210,926,1023,137,500,7357,5305,10983,9005,19988
117031334,4,4,11,17,3,34,10,3,82,89,171,28,10,4,3,4,11,11,33,6,3,53,60,113,12,4,0,3,0,0,4,33,0,0,16,40,56,155,174,8,6,7,20,5,12,385,423,560,635,1195,2985,2971,193,184,518,679,57,230,5806,5234,9559,9298,18857
117031335,8,4,26,29,12,81,36,9,164,186,350,64,28,7,0,9,20,16,66,19,17,115,131,246,20,4,0,3,5,10,19,69,7,0,51,86,137,81,78,4,0,4,7,0,11,167,175,256,271,527,1933,1881,211,195,653,712,105,406,6158,4106,9060,7300,16360
117031336,8,3,12,18,6,52,39,15,100,117,217,44,21,4,0,3,12,11,60,23,10,85,103,188,26,17,0,3,0,7,13,128,22,33,61,188,249,55,67,0,7,8,10,5,5,130,151,198,240,438,1629,1509,180,164,581,495,74,369,6344,3861,8808,6398,15206
117031337,3,0,17,16,12,45,25,6,169,144,313,55,27,4,0,13,8,19,61,10,10,101,106,207,37,18,0,0,3,5,28,49,9,7,77,79,156,2217,1628,34,29,181,208,46,92,1816,1796,4294,3753,8047,8779,6723,411,309,1140,1166,170,455,9932,8998,20432,17651,38083
117031338,11,12,38,38,27,84,46,6,235,223,458,67,36,5,4,13,16,16,81,32,5,133,142,275,34,9,7,0,10,8,18,109,6,6,75,132,207,81,96,3,0,6,11,0,3,116,127,206,237,443,2982,3014,271,279,776,865,126,549,6021,4538,10176,9245,19421
118011339,8,5,21,17,14,78,27,23,155,194,349,79,55,3,0,15,12,20,88,14,12,131,167,298,53,25,3,3,6,16,29,148,5,15,96,207,303,24,42,0,3,3,3,8,8,110,175,145,231,376,2690,2749,162,206,536,639,120,470,3987,3830,7495,7894,15389
118011340,8,10,10,19,17,60,13,5,123,155,278,68,37,3,3,3,12,19,63,10,8,103,123,226,43,18,3,0,5,8,30,118,8,6,89,150,239,39,35,3,3,13,20,0,8,276,233,331,299,630,2645,2665,156,175,574,696,104,400,5038,4496,8517,8432,16949
118011341,5,3,24,35,18,101,37,27,198,236,434,96,80,7,5,9,24,27,116,26,28,165,253,418,92,37,6,0,14,30,39,294,28,24,179,385,564,24,44,3,3,4,8,0,8,86,117,117,180,297,2509,2553,146,186,456,704,131,691,3203,3091,6445,7225,13670
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,4,3,35,37,12,144,32,22,294,363,657,174,109,3,0,21,25,31,209,15,33,244,376,620,162,77,3,0,9,36,81,355,14,41,269,509,778,56,56,0,0,9,16,3,8,87,98,155,178,333,4262,4393,158,233,716,1105,183,1012,4201,4295,9520,11038,20558
118011344,0,3,10,11,6,54,6,11,114,144,258,66,49,0,0,3,10,17,84,6,7,92,150,242,60,21,3,0,3,5,26,129,0,9,92,164,256,13,17,0,3,3,3,0,7,27,29,43,59,102,2148,2167,75,84,239,377,68,386,1439,1439,3969,4453,8422
118011345,0,0,6,17,12,38,29,17,101,106,207,43,22,0,0,4,14,11,44,13,21,71,101,172,28,14,0,4,5,5,19,71,14,13,66,107,173,28,37,0,0,5,8,0,3,52,81,85,129,214,2073,2082,107,139,439,681,79,270,3285,3346,5983,6518,12501
118011346,0,0,9,12,9,72,7,9,142,162,304,91,56,0,0,6,10,14,79,6,9,117,154,271,67,24,3,0,3,4,36,154,4,13,113,195,308,11,13,3,0,3,4,0,4,22,31,39,52,91,2473,2538,67,90,221,367,85,434,1514,1560,4360,4989,9349
118011347,0,3,15,8,6,45,12,24,96,110,206,41,27,3,3,11,13,12,58,15,18,82,119,201,43,19,0,3,4,19,31,152,3,20,81,213,294,18,29,0,3,0,0,0,5,20,45,38,82,120,1253,1262,53,86,220,383,69,368,1155,1378,2750,3477,6227
118021348,9,3,34,34,11,104,24,18,231,246,477,90,64,9,3,13,18,30,141,19,24,161,250,411,70,37,4,0,4,23,49,165,9,22,136,247,383,66,59,0,3,5,9,3,0,249,238,323,309,632,3805,3829,222,252,626,970,156,668,4873,4976,9682,10695,20377
118021349,8,0,14,17,18,105,20,34,245,301,546,158,85,0,4,11,22,22,140,23,33,214,284,498,82,29,3,3,8,9,35,166,20,49,148,256,404,54,83,0,3,3,6,0,11,404,375,461,478,939,4131,4200,184,215,455,673,121,674,7572,6469,12463,12231,24694
118021350,14,14,22,42,36,129,23,16,281,338,619,155,99,5,5,17,29,53,182,21,17,251,332,583,100,48,4,3,15,22,73,252,7,14,199,339,538,22,32,0,0,3,3,0,3,40,39,65,77,142,4268,3927,260,278,620,748,261,886,3602,2590,9011,8429,17440
118021351,16,7,29,53,20,179,30,21,373,472,845,199,134,6,10,9,28,50,231,18,29,282,432,714,135,55,4,3,12,13,74,330,12,21,237,422,659,55,67,3,3,3,9,0,4,70,85,131,168,299,5394,5514,293,358,661,1183,240,1153,5203,4804,11791,13012,24803
118021352,7,12,27,32,21,108,45,42,267,316,583,131,88,6,3,26,36,40,178,32,56,235,361,596,102,53,0,3,11,19,69,412,38,61,220,548,768,57,65,5,3,0,10,0,11,110,165,172,254,426,4575,4662,251,293,737,1121,195,982,5697,6074,11455,13132,24587
119011353,13,5,26,32,23,121,16,10,280,318,598,161,73,7,4,13,14,39,181,18,10,238,282,520,76,47,0,0,8,13,54,267,5,10,143,337,480,56,95,0,0,0,11,0,23,44,29,100,158,258,6335,6347,425,551,824,1392,203,970,3888,3139,11675,12399,24074
119011354,4,3,20,27,34,115,15,11,261,287,548,122,106,3,7,9,19,37,170,14,5,185,307,492,68,41,0,0,3,20,63,269,5,10,139,340,479,14,13,0,0,3,3,0,9,18,12,35,37,72,4088,4097,236,346,497,700,227,890,2694,2153,7742,8186,15928
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,3,3,9,6,6,60,0,3,109,136,245,68,39,0,0,7,4,13,70,4,3,92,116,208,41,13,0,6,3,5,23,61,3,6,70,91,161,4,5,0,0,0,0,0,6,3,9,7,20,27,2143,2137,111,173,212,285,76,340,1336,1074,3878,4009,7887
119011357,10,4,12,20,30,141,13,9,239,303,542,145,82,4,3,3,17,45,185,11,4,208,291,499,95,58,0,3,9,4,60,221,6,12,170,298,468,16,30,0,0,0,0,0,6,14,16,30,52,82,4775,4780,301,441,487,690,201,923,3203,2579,8967,9413,18380
119011358,3,4,12,22,37,113,14,11,230,276,506,120,105,9,3,14,9,51,184,9,4,203,305,508,74,59,0,0,11,5,78,253,6,3,169,320,489,24,28,0,0,0,0,0,0,6,16,30,44,74,3308,3349,155,208,389,574,222,772,2003,1807,6077,6710,12787
119011359,4,3,17,26,44,142,11,8,272,366,638,189,109,10,3,12,19,59,190,4,10,274,331,605,85,43,0,0,3,13,68,197,6,0,162,253,415,22,24,3,0,3,8,0,6,8,11,36,49,85,5243,5330,215,305,552,827,288,902,3061,2562,9359,9926,19285
119011360,4,8,7,23,27,107,8,8,188,279,467,117,83,0,6,7,11,22,166,6,3,152,269,421,88,39,3,0,4,10,65,241,3,8,163,298,461,10,21,3,0,3,0,3,6,11,8,30,35,65,2976,3027,161,176,354,578,177,774,2027,1685,5695,6240,11935
119011361,7,4,11,19,27,104,12,7,207,253,460,143,97,0,0,11,13,35,149,10,7,199,266,465,103,52,3,0,0,11,71,213,6,4,183,280,463,13,25,0,0,0,4,0,4,9,10,22,43,65,3753,3764,255,323,477,629,183,767,2564,2033,7232,7516,14748
119021362,7,3,17,19,45,116,10,18,270,280,550,117,60,3,0,8,6,37,114,11,15,176,195,371,66,33,0,0,3,5,25,147,10,7,104,192,296,20,27,4,0,3,0,0,7,17,11,44,45,89,3840,3817,213,282,466,712,172,743,2597,2085,7288,7639,14927
119021363,15,4,19,20,21,131,18,9,333,335,668,175,91,9,3,10,8,38,147,12,17,244,266,510,96,34,0,3,5,11,45,153,6,11,152,212,364,61,91,0,0,4,15,0,32,40,42,105,180,285,5962,5948,298,370,777,1104,175,805,3956,3117,11168,11344,22512
119021364,5,7,13,28,30,176,16,10,410,454,864,245,145,4,4,5,11,33,172,14,13,301,345,646,136,52,0,0,4,16,46,242,3,14,189,324,513,23,24,0,0,3,0,0,5,16,23,42,52,94,5070,5119,182,288,429,694,189,944,2939,2501,8809,9546,18355
119021365,3,4,15,21,25,71,16,11,208,215,423,93,57,5,0,10,6,23,93,17,11,148,167,315,55,33,0,3,8,5,31,129,13,10,107,180,287,58,75,0,4,0,6,0,13,24,24,82,122,204,5642,5372,304,326,566,745,138,592,3388,2039,10038,9074,19112
119021366,4,5,4,9,29,93,8,8,169,205,374,81,54,3,0,9,13,21,100,10,10,124,177,301,64,24,0,0,5,5,23,98,3,5,95,132,227,14,27,3,0,0,3,0,9,10,3,27,42,69,3803,3780,214,292,429,575,130,579,2794,2086,7370,7312,14682
119021367,4,8,4,12,19,96,9,9,168,231,399,98,56,4,0,4,7,34,128,8,0,148,191,339,64,30,0,0,3,6,41,152,5,3,113,191,304,11,20,0,0,0,3,0,9,5,11,16,43,59,2749,2781,135,177,285,439,138,573,1675,1378,4982,5348,10330
119031368,3,6,23,26,19,91,9,10,238,264,502,110,50,3,0,8,6,17,115,15,5,153,176,329,76,38,3,0,0,7,54,221,5,18,138,284,422,85,130,3,0,3,6,3,20,47,53,141,209,350,4417,4601,139,210,401,683,145,701,3065,2800,8167,8995,17162
119031369,3,3,13,29,24,126,22,13,216,308,524,141,105,4,3,13,22,29,192,5,14,192,336,528,83,43,3,3,5,15,57,330,8,13,156,404,560,44,70,0,0,0,8,0,7,17,22,61,107,168,4661,4763,203,251,539,884,192,945,3090,2757,8685,9600,18285
119031370,13,0,16,14,13,95,9,11,212,220,432,95,72,0,5,3,10,22,114,11,8,131,209,340,79,39,3,0,0,3,47,168,9,12,138,222,360,23,42,0,0,4,5,0,13,9,18,36,78,114,2749,2798,126,166,324,440,125,589,1693,1569,5017,5562,10579
119031371,3,0,8,15,9,66,5,6,133,173,306,83,64,3,0,4,12,30,105,3,9,123,190,313,75,37,0,0,5,9,22,143,4,9,106,198,304,18,28,0,0,3,3,0,3,8,16,29,50,79,2732,2777,84,111,209,319,98,455,1521,1370,4644,5032,9676
119031372,8,3,16,28,32,116,11,3,307,351,658,195,126,4,0,7,23,47,180,9,3,262,332,594,104,45,3,0,8,12,59,316,14,14,188,387,575,13,18,0,0,0,0,0,10,3,7,16,35,51,3969,4022,121,184,337,541,198,906,2040,1643,6665,7296,13961
119031373,4,3,22,11,19,98,12,7,165,197,362,66,36,4,3,9,10,11,87,7,4,97,140,237,51,21,0,0,3,9,27,74,3,0,84,104,188,24,27,0,0,0,4,0,7,5,10,29,48,77,1818,1819,146,156,350,525,100,458,1360,1149,3774,4107,7881
119031374,4,4,14,18,12,117,9,4,280,315,595,151,98,4,3,6,15,33,152,13,14,207,282,489,123,66,3,3,3,7,64,281,4,19,197,376,573,86,100,0,0,4,16,0,24,35,38,125,178,303,5034,5192,157,246,414,725,176,861,3193,2807,8974,9831,18805
119041375,6,5,4,8,18,65,10,10,158,179,337,71,38,9,0,7,8,22,81,4,8,113,135,248,40,18,0,0,6,13,36,117,13,10,95,158,253,48,53,0,3,3,4,0,7,21,24,72,91,163,2986,2948,188,252,371,502,113,458,2575,1992,6233,6152,12385
119041376,14,5,17,23,29,118,20,14,302,320,622,147,90,3,3,6,16,57,152,12,22,225,283,508,92,54,3,3,7,17,68,295,10,23,180,392,572,53,63,0,3,5,5,3,16,28,33,89,120,209,5491,5480,233,334,538,878,226,940,3421,2792,9909,10424,20333
119041377,0,6,16,11,14,91,10,9,201,238,439,130,54,0,3,5,6,26,85,4,6,165,154,319,83,55,0,3,7,4,37,142,0,9,127,213,340,18,15,0,0,5,6,3,0,5,10,31,31,62,2728,2747,81,140,241,327,117,468,1539,1303,4706,4985,9691
119041378,3,3,10,13,19,65,12,6,151,171,322,86,50,0,0,5,18,16,92,16,9,123,169,292,59,40,0,0,0,3,38,141,7,16,104,200,304,36,46,0,0,0,3,0,6,7,14,43,69,112,2290,2324,79,115,261,376,103,443,1459,1230,4192,4488,8680
