POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,6,0,12,6,7,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,4,28,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,10,8,14,12,8,7,60,14,45,23,65,43,49,78,43,19,379,234,484,378,889,556,932,1237,678,233,5628
POA2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,8,8,6,5,32,5,12,14,27,25,53,50,32,15,223,162,441,352,602,480,627,821,445,99,4031
POA2440,0,4,0,4,3,0,0,0,0,12,0,0,0,0,7,3,3,0,0,8,6,6,13,52,21,21,17,6,0,134,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,10,13,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,6,0,27,0,3,3,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,9,11,13,5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,3,0,8,0,4,10,4,17,4,0,47,0,0,5,11,6,0,0,0,0,23,0,0,0,0,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,0,7,28,16,26,34,21,7,136,114,264,234,461,257,315,292,161,51,2162,1214,2849,2607,4871,2768,3469,3139,1645,595,23166
POA2441,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,5,4,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,15,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,16,4,0,44,6,24,30,53,46,81,71,26,3,352,196,502,414,765,571,821,742,213,56,4288
POA2443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,5,3,3,10,4,0,0,22,0,5,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,18,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,7,0,0,22,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,4,9,6,0,5,3,0,40,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,23,13,19,8,65,4,33,32,66,53,96,150,107,46,589,229,677,596,1033,898,1504,1894,1328,580,8739
POA2444,0,5,0,22,0,0,0,0,0,35,0,0,0,6,11,8,6,0,0,30,0,12,24,142,49,45,24,8,0,315,0,0,3,9,4,5,9,7,8,39,0,0,0,4,0,0,0,0,0,7,0,5,5,22,20,45,72,72,18,260,0,3,3,4,4,6,7,7,0,35,0,5,27,72,52,37,46,30,4,277,0,3,5,24,13,0,5,5,0,53,0,0,0,3,5,3,0,0,0,17,0,4,3,42,21,15,6,0,0,89,0,4,0,6,3,3,0,4,0,21,0,10,22,47,24,26,28,16,3,177,0,3,3,33,13,5,5,0,0,61,0,3,4,8,8,6,13,9,0,60,0,0,0,17,16,13,15,5,0,59,10,34,48,151,110,91,124,109,32,697,86,203,229,479,252,312,339,349,209,2450,2319,5872,5479,10323,6164,6635,7112,5029,2183,51117
POA2445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,6,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,13,16,0,45,0,0,0,0,0,0,4,0,0,4,0,0,0,3,5,6,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,5,0,6,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,6,13,3,15,7,7,3,59,6,13,16,30,20,32,50,27,4,207,276,864,710,1147,981,1139,1315,768,145,7350
POA2446,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,12,0,9,0,14,9,8,7,0,0,42,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,12,17,11,0,48,0,0,0,0,3,0,0,0,0,3,0,0,5,12,5,7,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,10,12,4,0,47,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,5,0,0,0,8,0,5,3,19,17,14,31,23,6,125,47,118,85,196,123,90,115,73,27,870,843,2053,1639,3055,1919,2067,1957,1125,398,15054
POA2447,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,9,0,0,0,6,0,3,7,0,0,18,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,9,4,19,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,8,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,14,7,11,12,13,0,63,25,81,50,117,90,110,101,67,27,661,390,960,674,1420,884,1317,1259,661,255,7809
POA2448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,6,4,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,16,14,0,42,0,0,0,0,0,0,0,0,0,4,0,5,0,6,9,6,8,4,0,39,0,0,0,3,0,3,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,32,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,20,12,12,25,23,7,100,40,89,58,180,77,133,156,93,38,874,431,918,776,1561,1036,1579,1769,1129,422,9618
POA2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,13,14,21,41,44,27,61,27,11,5,255,127,246,245,384,272,405,317,134,33,2165
POA2450,0,3,12,8,0,0,0,0,0,25,0,0,5,15,17,10,6,0,0,60,4,14,24,110,31,35,23,6,0,243,0,0,0,5,8,7,16,3,0,37,0,0,4,5,7,0,0,0,0,15,0,0,13,12,23,33,39,28,11,155,0,0,0,9,0,0,5,0,0,22,0,18,26,76,73,49,44,18,6,307,0,3,4,12,3,0,6,3,0,39,0,5,0,19,0,5,0,0,0,29,0,34,35,35,18,8,10,0,0,138,3,0,0,0,4,0,3,0,0,13,3,10,10,43,23,19,37,9,0,147,0,5,3,25,12,11,3,0,0,60,0,0,3,0,4,14,11,12,0,51,0,0,6,7,11,10,11,6,0,44,14,92,142,354,158,136,106,79,37,1110,116,303,316,751,402,413,345,329,192,3162,2380,5944,5121,10670,6038,6371,5926,3481,1408,47335
POA2452,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,3,0,0,22,0,10,4,32,15,22,8,4,0,94,0,0,0,0,4,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,15,11,14,8,62,0,0,0,4,0,0,0,0,0,3,0,3,7,15,12,0,3,3,0,46,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,5,0,6,4,15,6,0,0,0,0,29,0,0,0,4,0,0,0,0,0,4,0,4,0,19,7,0,7,0,0,39,0,0,0,14,0,0,0,0,0,16,0,0,0,0,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,9,36,22,38,26,25,8,171,39,109,77,214,88,92,88,83,67,855,784,1949,1538,3342,1902,2014,1952,1232,544,15260
POA2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,4,5,3,40,8,25,16,51,29,43,33,33,11,253,114,308,174,462,329,547,492,270,88,2787
POA2454,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,13,0,4,0,9,0,4,4,0,0,21,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,17,8,9,0,41,0,0,0,0,3,4,0,0,0,7,0,3,0,11,12,6,10,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,9,13,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,15,0,0,0,0,6,0,0,0,0,5,0,10,6,25,26,24,16,13,4,124,17,105,56,125,104,77,99,35,14,624,319,1148,751,1483,1162,1301,1101,480,196,7953
POA2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,7,4,0,25,5,11,26,45,35,45,53,35,16,268,138,304,220,527,376,547,618,337,119,3185
POA2456,0,6,0,3,3,0,0,0,0,11,0,0,0,0,9,4,7,0,0,15,0,3,4,23,10,19,8,0,0,65,0,0,0,4,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,13,23,16,0,74,0,0,0,3,4,0,0,0,0,4,0,6,0,20,14,12,12,0,0,70,0,0,0,4,0,0,0,0,0,4,0,0,4,60,0,0,0,0,0,60,0,0,0,12,7,4,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,9,6,21,9,9,23,5,0,80,0,0,0,12,0,0,0,0,0,15,0,0,0,0,3,4,5,0,0,10,0,0,0,0,0,3,6,0,0,5,3,18,18,150,27,36,32,22,7,319,45,83,74,246,100,115,109,61,40,867,967,2167,1551,4260,2023,2305,2418,1053,379,17141
POA2460,0,0,0,4,0,0,0,0,0,5,0,0,0,6,7,6,0,0,0,27,5,10,7,51,13,31,5,0,0,118,0,0,0,3,0,6,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,0,0,0,8,18,18,17,0,66,0,0,0,3,4,0,0,0,0,11,0,0,0,11,7,4,8,3,4,42,0,0,0,4,3,9,3,3,0,25,0,0,0,9,0,0,0,0,0,14,0,0,3,14,9,8,0,0,0,29,0,0,0,3,0,0,0,0,0,9,0,3,0,19,8,15,18,0,0,67,0,0,5,18,3,0,0,0,0,31,0,0,0,0,0,4,3,6,0,11,0,0,4,5,3,3,0,0,0,20,0,3,9,50,32,46,42,29,6,220,99,236,236,515,292,334,285,172,79,2246,1599,3720,3286,6747,3855,4524,4072,2349,936,31079
POA2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,17,0,13,8,33,18,49,38,16,5,182,91,265,214,422,316,442,490,216,62,2529
POA2463,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,15,0,9,0,19,4,3,7,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,11,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,6,4,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,3,5,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,9,0,7,6,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,10,7,17,6,12,0,61,20,55,39,99,75,99,100,62,29,575,373,926,702,1386,1001,1395,1426,774,322,8304
POA2464,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,4,0,0,11,0,4,0,11,4,8,3,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,0,26,0,0,0,6,0,0,0,0,0,11,0,0,0,10,4,8,0,5,0,33,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,5,13,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,3,5,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,0,15,0,0,0,0,0,4,0,0,0,8,0,11,4,19,10,6,16,11,3,80,15,42,35,103,56,63,86,51,20,466,278,637,513,1235,720,1089,1390,884,310,7058
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,0,0,20,23,40,37,74,49,51,41,26,5,346
POA2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,14,3,0,6,12,12,50,22,28,12,154,49,119,90,186,172,376,442,266,70,1765
POA2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,7,8,0,3,0,0,24,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,6,8,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,35,4,9,15,5,0,81,18,56,49,106,81,123,92,52,10,589,161,419,354,674,567,990,792,320,75,4359
POA2470,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,5,0,0,20,0,11,9,33,19,21,9,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,3,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,9,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,14,3,13,21,7,3,72,63,244,161,321,148,177,163,136,60,1470,837,2173,1780,3107,1787,1983,2051,1244,512,15477
POA2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,9,15,52,59,80,58,47,51,17,4,384,110,394,359,589,381,410,351,168,65,2821
POA2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,17,15,16,17,51,31,30,22,19,3,207,107,258,188,421,264,331,274,118,28,1987
POA2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,3,0,16,11,26,27,66,33,38,51,25,22,301,127,321,265,533,387,522,608,294,146,3203
POA2474,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,14,0,5,4,5,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,4,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,4,4,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,10,0,5,3,9,16,16,10,5,0,66,25,93,34,121,64,116,103,56,20,638,314,770,540,1127,797,1190,1097,473,186,6492
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,3,11,0,0,44,14,38,34,56,67,61,84,36,14,399
