POA_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2262,8483,8814,17300,218,219,438,957,1063,2021,12,9,20,19,21,43,9,3,10,10,6,6,0,4,3,3,6,11,3,0,4,0,0,0,1005,1104,2115,28,23,53,22,16,46,1274,1373,2643,576,608,1188,10339,10793,21131
POA2263,9336,9819,19156,297,322,619,1198,1340,2539,13,16,28,27,29,56,3,5,12,0,4,6,0,0,3,0,0,0,0,3,3,0,0,0,1253,1397,2652,22,26,53,45,35,72,1619,1783,3402,835,892,1721,11789,12489,24275
POA2264,6227,6593,12821,212,279,486,835,882,1719,15,19,34,22,12,39,0,0,0,4,8,15,0,0,0,0,0,0,3,4,13,0,0,0,887,932,1821,36,33,67,28,19,48,1159,1258,2418,359,401,752,7742,8250,15994
POA2265,2866,3032,5895,163,184,350,366,400,773,6,8,13,11,10,16,0,0,0,0,3,4,0,4,8,4,0,6,0,3,6,0,0,0,394,433,830,18,15,29,8,11,20,590,639,1229,108,134,239,3567,3805,7369
POA2267,1186,1207,2396,27,23,48,115,122,240,3,0,8,6,5,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,128,129,262,0,4,5,10,10,12,172,163,330,90,76,169,1448,1451,2899
POA2278,1145,1091,2234,21,17,41,91,102,189,4,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,108,198,3,4,6,0,4,6,121,127,245,22,26,50,1289,1242,2526
POA2280,11251,11603,22854,324,327,648,1024,1127,2150,19,22,39,28,25,51,0,0,3,10,6,16,0,0,0,3,3,8,6,11,11,0,0,3,1087,1193,2284,35,41,75,32,16,45,1478,1580,3055,470,537,1001,13192,13721,26914
POA2281,6283,6511,12797,230,235,468,530,588,1118,6,6,21,18,21,40,5,3,8,9,3,13,0,0,0,0,4,7,4,3,3,6,0,3,577,636,1217,34,22,57,14,18,34,850,915,1766,314,324,641,7449,7752,15205
POA2282,6516,7148,13667,156,173,325,628,673,1305,24,23,46,25,33,62,7,4,6,0,5,4,6,6,9,0,4,8,4,3,11,0,0,0,696,753,1450,24,31,57,9,10,12,882,960,1839,232,253,486,7630,8360,15994
POA2283,9866,10287,20152,341,328,671,937,1023,1952,14,14,26,18,28,47,6,6,14,16,3,19,0,0,0,4,4,3,6,3,13,0,0,0,1000,1083,2088,30,44,67,35,42,77,1405,1493,2895,581,576,1157,11851,12355,24201
POA2284,4830,5095,9922,135,129,269,661,742,1400,8,10,15,8,9,21,4,4,13,3,3,10,0,0,0,4,3,10,0,9,8,0,0,0,689,784,1469,18,26,44,42,30,69,884,974,1856,338,341,681,6057,6410,12464
POA2285,13479,14143,27628,343,358,698,1645,1807,3452,23,19,36,20,28,48,9,10,14,7,11,18,6,10,16,5,3,5,9,7,8,0,0,0,1719,1888,3605,44,37,83,47,61,106,2148,2337,4489,635,673,1304,16267,17153,33421
POA2286,1892,2019,3913,38,40,74,203,215,420,0,0,0,0,0,8,3,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,215,225,441,3,8,11,3,4,8,256,278,530,101,84,186,2253,2379,4628
POA2287,16127,16841,32965,447,513,965,2046,2168,4222,52,45,97,51,62,113,13,12,21,11,12,23,12,8,15,9,13,25,16,18,32,0,0,0,2209,2342,4553,99,96,194,72,65,136,2826,3018,5842,733,761,1496,19689,20617,40306
POA2289,8200,8397,16597,195,204,398,1043,1086,2132,21,26,47,38,28,69,7,3,9,6,5,10,4,0,3,0,8,9,16,11,23,0,0,0,1134,1171,2299,51,55,104,19,37,54,1399,1456,2856,300,276,575,9898,10129,20036
POA2290,14154,14832,28987,385,420,803,1430,1639,3075,27,22,55,28,37,66,3,8,13,5,8,13,4,8,13,5,4,7,5,11,17,0,0,4,1519,1738,3258,62,60,121,36,32,63,2000,2249,4248,622,651,1271,16771,17728,34505
POA2291,5607,5733,11341,270,265,533,728,836,1568,22,28,50,23,27,51,4,4,11,7,3,13,3,0,4,6,7,10,7,10,17,0,0,0,808,914,1718,54,57,113,34,17,53,1164,1253,2410,207,201,409,6987,7183,14162
POA2292,977,983,1959,16,25,42,172,192,362,4,4,13,9,9,18,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0,0,193,208,401,11,9,20,10,0,15,229,248,476,86,63,152,1291,1296,2591
POA2293,1130,1141,2269,54,65,119,305,358,662,7,10,18,8,14,25,0,6,8,0,0,4,0,5,5,5,0,5,0,4,8,0,0,0,335,396,735,15,19,34,0,0,3,415,476,896,54,54,107,1592,1675,3268
POA2294,734,755,1487,30,40,67,150,157,307,5,11,12,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,172,341,12,11,18,9,7,13,208,229,435,58,47,102,1002,1026,2029
POA2295,3058,3164,6217,162,170,332,376,420,792,27,24,55,26,25,54,3,3,7,13,9,22,8,3,15,3,5,10,11,9,16,5,4,7,469,504,969,26,21,45,14,6,18,673,697,1366,218,207,423,3942,4069,8014
POA2296,726,742,1467,32,24,61,169,203,364,6,7,13,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,210,385,8,6,20,3,4,11,222,252,474,42,20,60,993,1015,2003
POA2297,673,679,1354,28,29,57,116,126,240,5,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,127,136,261,7,6,15,4,0,9,161,175,340,48,36,77,880,888,1772
POA2298,3636,3802,7438,89,96,178,717,718,1436,9,12,24,14,16,27,0,10,9,0,0,5,7,3,8,0,4,4,0,3,7,0,0,0,751,765,1514,34,34,70,25,22,45,898,908,1807,305,466,771,4842,5181,10020
POA2299,4331,4388,8718,166,173,337,860,828,1682,15,21,32,23,10,34,0,0,3,0,3,5,4,0,9,0,0,0,12,4,14,0,0,0,910,872,1780,46,48,96,27,14,41,1147,1101,2256,399,395,799,5877,5890,11765
POA2300,4036,4179,8215,273,299,571,973,1131,2101,47,38,81,33,23,61,3,4,9,8,9,18,6,6,9,7,5,13,25,14,45,0,0,0,1097,1233,2329,82,90,173,35,15,45,1486,1640,3120,335,292,632,5857,6105,11968
POA2302,416,395,815,30,27,53,183,206,390,4,0,7,14,11,25,0,0,0,0,4,3,0,0,4,0,0,0,4,0,4,0,0,0,210,227,440,13,10,28,0,0,0,255,265,518,39,22,64,708,684,1396
POA2303,3609,3727,7329,97,97,190,558,662,1219,15,23,35,9,13,23,6,0,7,3,3,5,0,0,0,6,0,4,10,8,17,0,0,0,604,712,1314,36,33,76,17,17,31,759,862,1620,352,338,691,4715,4922,9641
POA2304,5911,6146,12055,187,213,397,949,1002,1948,23,27,49,25,30,53,0,0,7,4,0,7,0,4,7,3,3,4,9,7,18,0,0,0,1016,1068,2090,31,38,69,31,24,53,1262,1341,2606,454,482,937,7630,7968,15599
POA2305,5330,5459,10787,136,143,276,564,682,1245,9,3,12,19,21,44,4,6,6,5,3,8,0,3,6,3,0,6,3,5,9,0,0,0,604,732,1336,35,28,60,23,27,46,799,918,1722,253,222,474,6385,6601,12986
POA2306,1215,1340,2558,26,24,53,90,136,229,3,0,7,0,0,0,0,6,0,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,97,147,243,5,4,0,5,0,10,134,178,313,249,264,515,1595,1786,3381
POA2307,1711,1690,3406,72,55,123,327,310,641,5,11,15,5,3,12,0,0,4,0,0,0,0,0,0,0,3,4,0,3,7,0,0,0,349,334,688,11,3,13,13,10,19,440,406,850,117,120,229,2271,2210,4481
POA2308,125,153,277,38,48,92,240,322,562,7,9,16,4,4,10,0,0,0,0,0,0,3,3,9,0,0,0,0,3,7,0,0,0,249,342,596,7,9,16,15,9,23,320,412,727,155,195,350,603,760,1358
POA2311,363,373,736,15,22,39,37,38,79,0,5,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,89,0,0,0,3,0,7,61,69,133,18,14,37,447,455,898
POA2312,615,628,1240,12,7,24,62,64,127,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,65,134,3,0,4,0,0,0,78,80,159,41,40,82,736,752,1484
POA2315,5801,6296,12093,449,462,910,514,543,1054,16,19,38,32,33,64,4,3,8,4,4,7,0,0,6,4,6,13,14,12,26,0,0,0,586,624,1210,56,53,109,10,11,21,1098,1149,2251,402,449,856,7306,7897,15200
POA2316,2591,2619,5213,64,53,117,300,369,669,11,10,24,15,15,26,0,0,0,0,0,0,0,6,9,3,3,8,0,4,3,0,0,0,339,414,751,14,16,28,8,11,16,423,490,917,206,193,397,3217,3308,6525
POA2317,2519,2803,5326,147,179,332,195,200,397,13,13,17,8,13,25,4,0,8,0,0,0,0,0,0,4,0,6,5,0,4,0,0,0,229,234,462,25,25,49,3,10,14,404,446,852,156,192,350,3078,3438,6519
POA2318,5534,5501,11035,249,280,529,551,548,1100,19,19,35,49,47,98,9,8,19,11,12,18,3,6,6,20,24,39,13,8,19,0,0,0,669,667,1334,23,32,51,16,15,31,957,998,1947,266,260,530,6753,6757,13509
POA2319,2746,2737,5484,158,171,328,268,258,519,6,0,10,6,14,20,5,4,6,3,0,3,0,0,0,3,3,11,4,0,6,0,0,0,293,285,572,18,10,27,8,10,16,476,476,950,198,188,385,3416,3405,6816
POA2320,15348,15895,31239,475,496,981,2005,2287,4296,33,29,61,47,53,98,3,0,7,21,10,30,3,9,11,4,3,14,5,10,17,0,0,0,2131,2408,4537,49,65,116,63,61,126,2718,3035,5751,826,833,1656,18888,19761,38646
POA2321,7507,7935,15447,275,311,585,1213,1391,2607,14,15,27,18,27,51,3,0,6,6,4,11,3,4,5,8,3,7,5,0,5,0,0,0,1265,1445,2712,20,24,40,31,30,66,1591,1800,3398,369,343,704,9468,10082,19547
POA2322,9439,9757,19194,366,360,732,1392,1454,2849,31,27,53,49,46,95,13,16,28,11,14,22,4,0,5,18,15,35,15,9,22,0,0,0,1524,1586,3113,37,43,78,26,27,49,1955,2022,3974,448,379,825,11839,12160,23995
POA2323,10341,10929,21263,203,231,440,1217,1316,2529,25,19,47,36,40,76,5,6,16,4,3,10,0,6,3,8,12,22,7,8,12,0,0,0,1316,1403,2713,34,27,64,34,29,64,1584,1693,3277,622,601,1221,12545,13221,25766
POA2324,10014,10307,20322,414,420,837,1001,940,1937,23,12,30,41,40,80,13,10,22,9,5,11,8,3,6,9,8,13,9,3,13,0,0,0,1089,1015,2109,25,26,52,30,32,54,1565,1495,3055,963,885,1845,12538,12678,25217
POA2325,11584,12087,23677,648,726,1369,1081,1148,2233,17,19,34,30,30,62,6,0,6,7,4,12,3,4,3,0,0,9,0,0,6,0,0,0,1149,1210,2366,36,30,61,43,45,94,1873,2015,3884,2323,852,3178,15785,14957,30741
POA2326,3244,3214,6462,111,134,245,284,305,595,0,0,0,6,11,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,293,326,615,5,3,8,13,5,24,419,472,892,223,195,417,3887,3883,7770
POA2327,3135,3263,6405,122,141,270,256,274,532,3,3,8,14,14,26,5,4,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,268,301,575,6,10,14,17,8,25,414,460,877,227,224,453,3782,3950,7734
POA2328,1006,972,1976,64,70,132,64,79,139,0,3,3,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,87,152,3,3,9,3,4,8,145,163,305,98,101,200,1249,1230,2480
POA2329,792,805,1599,66,74,142,53,60,118,0,0,0,3,3,11,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,59,69,129,4,7,8,4,0,3,133,152,283,113,114,231,1040,1073,2117
POA2330,8495,8435,16934,612,667,1277,687,686,1377,21,11,35,66,46,119,8,0,7,6,8,14,3,7,9,12,9,21,6,3,7,0,0,0,818,777,1590,51,34,89,25,13,37,1505,1493,2997,654,573,1220,10658,10502,21157
POA2331,71,9,84,0,0,0,100,7,105,48,4,53,95,3,98,20,0,20,15,0,15,11,0,11,5,0,10,22,0,22,0,0,0,318,9,326,0,0,0,0,0,0,317,9,329,168,0,167,562,19,580
POA2333,5211,5127,10338,489,467,959,468,490,952,5,12,17,46,39,83,4,0,7,0,4,5,0,0,0,3,5,6,0,0,0,0,0,0,529,545,1074,24,19,41,34,19,46,1066,1053,2121,726,435,1162,7010,6610,13617
POA2334,1319,1301,2617,64,76,135,194,193,385,0,0,0,4,12,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,204,407,4,5,8,0,3,9,266,286,555,67,56,126,1649,1642,3291
POA2335,3169,3161,6328,151,178,330,430,463,898,7,8,15,13,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,492,947,10,12,22,13,10,25,632,691,1324,184,169,348,3980,4021,8000
POA2336,1098,1029,2128,39,46,85,93,96,184,3,3,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,94,102,197,0,5,5,0,0,0,130,151,286,82,68,153,1313,1247,2563
POA2337,3166,3142,6305,193,236,427,290,321,615,3,9,15,22,28,52,0,0,0,8,9,13,0,0,0,0,5,5,0,0,0,0,0,0,334,366,697,39,20,61,8,9,14,568,636,1201,248,231,474,3979,4005,7985
POA2338,543,563,1105,22,20,38,31,43,77,0,0,0,3,4,6,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,91,3,4,4,3,3,9,65,73,141,78,64,144,684,705,1392
POA2339,276,233,510,18,22,37,28,33,68,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,68,0,0,0,0,0,0,48,53,106,47,49,103,373,338,712
POA2340,19366,20392,39753,1207,1263,2473,2385,2545,4921,66,55,120,125,150,275,9,7,24,7,9,15,11,16,23,7,10,22,10,9,14,0,0,0,2618,2793,5414,136,100,237,62,65,127,4024,4222,8248,1864,1943,3803,25255,26555,51809
POA2341,573,554,1135,43,41,79,63,60,126,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,61,125,0,0,0,6,0,3,105,104,215,63,64,124,749,720,1470
POA2342,192,178,375,4,6,8,20,28,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,41,0,0,0,0,0,0,27,27,56,20,18,31,244,223,465
POA2343,1799,1832,3635,120,136,258,122,121,246,8,3,8,8,7,15,0,0,0,0,0,4,0,0,0,6,0,6,0,0,0,0,0,0,146,135,280,5,6,8,5,5,12,269,283,556,313,311,619,2383,2424,4811
POA2344,271,274,549,6,4,14,31,25,56,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,63,0,0,0,0,0,0,45,36,77,22,17,44,336,327,659
POA2345,286,274,559,18,17,39,23,29,52,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,59,0,0,0,0,0,0,46,45,98,24,28,52,353,347,706
POA2346,1122,1160,2283,106,110,219,87,86,166,0,0,0,10,9,24,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,0,0,0,102,96,203,0,0,0,5,3,8,219,213,427,155,143,294,1491,1505,3001
POA2347,740,723,1459,39,41,86,40,46,84,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,91,0,0,0,0,0,0,88,93,186,105,106,206,933,923,1853
POA2350,9174,9933,19107,1229,1281,2514,807,990,1801,36,47,82,129,149,278,17,13,34,20,11,27,8,5,12,10,11,21,11,14,24,0,0,0,1042,1237,2274,65,70,136,21,33,53,2353,2623,4977,1174,1364,2540,12705,13922,26626
POA2352,1157,1214,2370,51,78,129,110,113,223,0,4,9,5,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,125,244,0,0,0,4,3,3,174,206,383,80,82,166,1415,1499,2914
POA2353,466,501,961,30,27,50,32,45,78,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,46,83,0,4,3,0,0,0,66,73,141,49,43,86,583,611,1194
POA2354,1403,1379,2777,65,82,143,62,54,118,0,0,0,12,5,15,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,73,64,133,4,0,10,6,0,8,140,148,288,186,195,381,1727,1719,3451
POA2355,268,232,498,16,11,24,16,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,33,0,0,0,0,0,0,37,29,65,35,21,56,333,288,616
POA2356,49,47,92,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,8,13,8,20,65,54,121
POA2357,1411,1489,2898,115,145,252,94,87,180,0,3,3,14,15,26,0,0,0,0,3,6,0,0,0,3,6,3,0,0,0,0,0,0,116,110,227,3,5,10,7,3,10,239,261,497,292,336,629,1938,2088,4031
POA2358,1393,1524,2916,96,119,219,110,127,240,7,4,13,3,11,14,0,0,0,0,4,8,0,0,0,0,4,4,0,0,0,0,0,0,125,145,270,0,5,5,6,3,8,224,281,504,140,131,269,1750,1934,3687
POA2359,275,247,520,4,8,11,23,26,46,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,61,0,0,0,4,0,4,37,42,79,60,48,109,367,338,698
POA2360,5422,5729,11151,551,575,1125,368,398,775,14,10,22,83,87,173,4,4,10,4,0,3,5,0,5,0,4,3,5,0,5,0,0,0,479,508,983,51,41,88,12,11,27,1096,1138,2232,711,739,1447,7229,7605,14829
POA2361,365,355,721,10,12,23,28,25,54,6,0,7,10,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,34,65,0,0,4,0,4,3,45,45,92,63,44,109,478,444,923
POA2365,1431,1379,2813,92,65,158,77,85,163,5,4,11,15,26,44,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,104,118,222,20,7,27,4,3,7,220,193,418,251,260,514,1902,1832,3739
POA2369,344,347,693,10,10,20,19,23,45,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,61,4,0,4,0,0,0,44,39,77,46,44,90,428,430,856
POA2370,2859,2949,5807,226,293,520,131,175,306,5,0,3,51,50,103,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,196,226,426,3,5,8,7,5,9,441,529,967,518,423,943,3816,3908,7720
POA2371,446,441,885,17,19,31,38,27,63,0,0,0,7,14,22,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,53,38,96,0,0,0,0,0,0,69,64,135,67,69,136,584,565,1153
POA2372,1775,1924,3700,122,135,256,98,88,187,6,0,7,59,76,137,4,9,9,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,168,172,343,6,10,14,5,12,15,303,323,626,194,218,413,2276,2472,4747
POA2379,112,95,206,5,3,6,17,19,32,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,33,0,0,0,0,0,0,21,24,47,14,14,30,153,134,285
POA2380,4144,4217,8359,363,402,766,306,306,606,7,6,12,44,45,88,0,0,0,4,3,5,0,0,0,0,0,0,0,3,3,0,0,0,355,359,717,18,13,33,14,37,53,752,820,1566,520,501,1021,5416,5535,10948
POA2381,508,457,964,14,20,37,59,55,120,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,129,0,0,0,4,0,4,91,89,179,82,63,138,678,605,1284
POA2382,500,495,994,22,26,53,47,52,101,0,0,0,11,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,66,118,0,0,0,0,0,0,82,95,173,108,84,187,687,674,1353
POA2386,125,105,227,3,0,9,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,11,5,17,25,32,53,156,135,291
POA2387,76,57,134,0,0,3,3,5,14,0,4,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,23,0,0,0,0,0,0,15,11,20,17,17,36,106,91,193
POA2388,943,917,1862,54,46,101,62,49,106,3,7,6,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,65,135,0,3,7,7,0,5,134,122,252,206,197,398,1282,1229,2513
POA2390,3318,3310,6630,212,228,441,203,238,440,10,7,16,29,37,66,3,0,3,5,0,4,0,3,0,0,0,0,0,0,3,0,0,0,243,288,535,7,7,18,9,6,19,473,538,1011,412,401,815,4205,4247,8451
POA2395,301,255,560,6,4,13,11,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,23,0,0,0,0,0,0,20,23,38,67,57,119,384,333,715
POA2396,315,312,626,19,22,49,19,22,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,42,0,0,4,0,0,0,43,51,90,57,56,109,410,415,827
POA2397,124,104,229,4,3,3,7,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,13,10,18,17,15,31,151,123,281
POA2398,84,68,152,3,3,6,3,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,6,9,20,37,36,78,135,119,250
POA2399,219,210,426,16,15,33,16,11,26,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,33,0,0,0,0,0,0,36,26,61,67,73,134,318,304,622
POA2400,3200,3218,6416,267,256,522,231,232,465,9,13,22,50,56,104,5,6,9,0,0,0,0,0,5,0,0,0,4,3,4,0,0,0,299,312,615,9,6,16,8,7,13,580,581,1162,1005,992,2000,4782,4797,9578
POA2401,139,132,271,4,0,3,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,15,0,0,0,0,0,0,8,9,17,3,0,8,152,144,298
POA2402,698,684,1376,32,31,66,36,36,77,0,0,4,3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,50,99,4,0,4,0,0,5,84,85,169,98,87,178,872,851,1724
POA2403,263,235,496,16,16,26,9,16,32,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,37,0,0,0,0,4,4,31,39,69,74,70,146,366,345,712
POA2404,636,713,1347,40,45,78,42,56,95,4,0,4,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,65,117,3,0,3,3,7,4,93,110,202,66,53,116,790,876,1667
POA2405,140,134,276,9,6,15,17,9,30,0,0,0,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,44,0,0,0,0,0,0,33,28,60,82,73,158,256,233,496
POA2406,225,242,473,17,19,40,21,14,29,0,0,4,15,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,67,0,0,0,3,6,10,59,57,115,49,59,112,335,358,696
POA2408,112,107,218,0,6,4,3,7,9,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,0,0,0,0,0,0,9,12,20,37,37,72,156,153,310
POA2409,339,331,673,9,8,17,0,9,14,3,0,5,20,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,52,0,0,0,0,0,0,30,39,70,164,150,316,540,525,1062
POA2410,100,77,178,0,0,0,4,8,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,0,0,0,0,0,0,5,9,17,29,19,47,132,108,239
POA2411,37,33,66,0,3,10,3,3,8,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,4,10,14,8,9,19,48,50,98
POA2415,160,161,319,5,6,5,18,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,38,3,0,4,0,0,0,24,22,49,28,24,55,216,215,427
POA2420,1639,1670,3306,80,96,175,132,130,262,0,0,0,9,5,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,140,142,286,4,7,10,4,0,0,224,242,466,92,119,212,1956,2036,3991
POA2421,889,852,1743,17,13,28,71,89,161,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,72,97,168,5,3,3,0,0,0,96,111,205,52,54,104,1035,1021,2049
POA2422,2225,2220,4442,134,154,292,187,211,398,0,0,6,5,9,13,0,0,0,0,0,4,3,0,3,0,0,3,0,0,0,0,0,0,201,223,420,4,3,8,6,0,9,340,384,725,200,199,405,2771,2799,5570
POA2423,1309,1236,2549,43,39,85,137,136,273,0,4,4,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,153,299,7,0,6,3,8,5,197,201,396,173,163,335,1677,1597,3271
