POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,15,9,3,7,5,0,0,0,0,0,0,0,3,62
POA2477,0,0,0,0,0,8,5,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,3,13,10,34,12,0,0,8,4,0,0,0,95,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,0,18,27,57,149,64,61,61,71,34,3,7,8,0,0,0,7,552,0,0,5,3,4,5,12,8,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,11,24,38,23,23,45,28,4,6,11,19,8,0,4,247,36,126,227,165,179,155,254,119,25,31,42,41,17,7,28,1456
POA2478,0,0,0,4,29,12,18,18,10,4,9,8,6,6,7,132,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,20,0,0,0,8,7,0,0,8,4,0,0,0,0,0,0,26,0,6,12,22,21,16,30,12,0,3,0,0,0,5,0,141,0,0,0,3,0,9,5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,0,0,0,0,0,16,29,24,3,3,0,3,0,4,12,105,46,121,302,188,124,102,225,125,23,15,8,13,12,3,57,1351,0,5,14,21,25,20,38,35,5,10,12,4,9,0,0,190,0,0,0,4,5,6,7,0,0,0,0,4,0,0,0,34,23,45,70,65,45,44,100,98,33,22,19,28,14,4,23,639,110,309,525,467,472,386,750,532,109,101,91,117,59,20,164,4208
POA2479,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,4,7,13,0,7,0,0,0,0,0,5,0,0,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,13,11,18,61,47,40,46,88,51,11,3,5,3,0,0,24,405,0,0,0,11,11,7,12,13,3,0,6,3,4,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,22,5,21,35,3,4,6,0,10,0,8,148,12,40,108,131,151,103,205,132,27,19,37,16,25,0,57,1072
POA2480,0,0,0,8,28,32,38,45,3,13,11,15,0,0,3,199,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,26,0,0,3,4,0,7,4,0,0,0,0,0,0,5,0,31,0,5,5,15,26,31,45,30,0,0,7,4,0,0,0,171,0,0,0,0,0,4,0,10,4,6,3,0,3,0,0,30,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,18,0,0,0,8,10,10,19,17,9,3,13,7,6,0,4,91,38,137,349,206,169,149,181,51,6,9,17,12,5,10,64,1390,0,5,12,41,30,18,38,33,0,0,5,5,5,0,0,194,0,0,0,3,0,3,10,12,7,7,10,3,4,0,0,67,11,46,61,101,112,66,140,78,24,23,20,22,23,5,25,753,104,343,614,608,718,527,818,487,104,99,123,147,63,29,151,4933
POA2481,0,0,0,4,0,3,11,6,5,0,4,0,5,0,0,45,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,11,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,16,0,0,0,16,25,16,22,4,0,0,0,0,5,0,0,95,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,12,0,0,0,0,4,3,15,9,0,0,3,0,3,0,0,45,11,41,100,98,99,103,139,86,22,19,32,35,22,0,22,814,0,0,5,24,15,28,37,21,8,8,13,13,29,7,3,215,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,16,0,9,36,45,75,71,137,196,88,79,129,187,82,4,30,1163,27,100,199,279,356,344,585,512,155,168,259,335,201,12,91,3632
POA2482,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,13,7,8,8,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,4,0,0,0,10,0,23,62,59,56,62,77,27,20,3,4,3,0,0,13,425,0,0,3,11,10,18,19,6,0,0,0,5,3,0,5,84,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,4,8,19,19,39,63,90,39,4,10,12,18,7,0,6,332,14,70,125,159,204,229,286,131,38,24,23,32,21,3,55,1391
POA2483,0,0,0,3,7,3,7,3,0,3,3,4,0,0,3,41,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,19,13,15,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,4,4,0,0,0,4,0,0,0,22,9,45,98,78,82,70,90,43,4,8,3,4,8,0,22,567,0,0,7,7,14,18,19,20,0,0,3,4,5,0,0,104,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,3,14,24,47,50,47,112,78,15,17,24,11,3,3,11,464,21,101,195,222,293,276,392,225,49,46,62,60,26,3,63,2042
POA2484,0,0,0,4,12,8,13,16,10,0,3,3,0,0,0,67,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,7,0,0,5,15,10,12,23,10,7,0,0,0,0,0,4,97,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,3,10,10,0,0,0,0,0,0,0,28,14,90,203,132,93,77,111,24,3,6,3,10,0,4,46,814,0,0,6,8,8,5,23,3,3,0,0,0,5,0,3,72,0,0,0,3,5,0,0,0,0,0,3,0,3,0,5,12,8,26,54,56,51,39,73,42,10,13,8,4,8,0,20,406,41,200,358,352,357,296,426,181,43,34,24,35,24,9,131,2508
POA2485,0,0,0,9,23,11,25,44,8,5,8,10,0,0,8,152,0,0,0,0,8,0,3,4,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,7,15,10,11,4,3,0,3,0,0,0,0,71,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,19,6,6,3,7,0,0,0,0,48,36,130,276,150,65,46,83,26,6,3,3,13,4,8,56,905,0,0,5,5,4,6,25,8,0,0,0,0,3,0,3,67,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,17,12,27,29,42,31,32,98,118,50,53,35,35,20,6,20,599,89,229,410,343,297,247,445,351,112,111,90,99,42,22,147,3040
POA2486,0,0,7,9,41,33,72,46,14,6,11,13,0,3,13,265,4,0,0,0,19,0,5,3,0,0,0,0,0,0,3,37,0,0,0,6,3,0,0,4,0,0,0,0,0,0,0,27,0,0,7,11,16,19,41,16,0,3,0,0,20,0,8,141,0,0,3,0,0,5,7,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,10,0,0,3,0,0,0,0,15,0,0,0,0,9,21,35,11,9,0,4,4,0,0,0,93,76,234,552,295,180,134,208,77,15,10,0,32,8,4,97,1902,0,6,13,16,14,12,20,9,6,3,0,4,0,0,0,101,0,0,0,4,3,0,5,11,0,0,0,0,0,0,0,29,20,54,99,81,63,43,106,65,19,3,17,16,7,0,15,615,160,470,856,645,647,517,898,455,114,73,74,104,45,6,196,5267
POA2487,0,0,0,0,4,6,12,8,0,0,10,11,3,0,0,53,0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,3,12,16,17,30,9,3,0,5,0,3,0,0,102,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,0,0,6,5,0,0,0,29,21,69,180,132,77,81,127,49,6,4,20,13,8,6,43,837,0,0,8,4,11,15,20,15,4,0,5,8,4,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,28,45,31,20,56,37,9,8,13,15,3,0,11,297,46,138,298,320,306,232,407,189,31,25,70,67,38,12,90,2267
POA2488,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,6,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,0,11,0,17,47,20,23,8,27,11,4,0,0,0,0,0,4,172,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,14,4,4,20,12,5,0,0,0,4,0,0,72,11,29,75,58,64,37,94,52,11,0,0,8,6,0,12,461
POA2489,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,8,6,4,0,0,0,5,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,10,44,115,65,36,25,94,65,12,5,4,3,3,0,20,490,0,0,7,7,10,4,15,0,0,6,0,0,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12,14,17,23,9,24,32,0,3,0,4,0,0,0,140,21,76,164,130,140,101,237,157,21,14,15,20,17,0,42,1148
POA2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,3,3,3,0,0,0,0,0,0,0,3,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,5,17,13,6,8,8,8,0,0,6,0,0,0,8,74
POA2500,0,0,0,11,49,55,49,51,11,20,30,34,10,3,3,331,9,0,0,9,26,6,3,3,0,0,0,5,0,0,0,69,3,0,0,5,3,5,7,12,0,0,5,0,0,5,0,44,0,0,6,15,11,27,46,9,0,0,9,6,3,0,0,136,0,0,0,4,3,15,8,18,17,18,19,13,9,0,3,139,0,0,0,0,0,7,8,11,0,0,4,9,6,0,3,51,0,0,0,8,9,18,102,88,34,15,11,17,4,0,0,318,46,171,449,273,174,105,183,108,19,16,23,12,19,6,35,1636,0,0,10,31,19,21,37,36,9,4,4,11,16,5,3,206,0,0,0,31,46,25,34,60,23,37,45,49,9,4,10,368,19,84,232,339,143,302,424,327,175,99,167,214,80,9,53,2660,146,648,1412,1157,780,1056,1767,1642,645,659,800,1031,505,73,272,12583
POA2502,0,0,0,4,38,16,22,14,0,0,5,5,0,0,0,112,3,0,3,7,12,9,0,0,0,0,0,5,0,0,0,34,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,3,4,0,0,0,9,6,0,0,26,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,17,0,4,3,6,3,0,3,57,5,44,93,47,21,6,18,10,4,0,0,3,0,0,13,277,0,0,0,3,0,0,12,4,4,0,0,0,0,0,0,27,0,0,0,18,16,8,19,8,0,0,3,0,0,0,0,86,6,86,261,374,109,75,130,153,39,18,58,47,4,6,28,1382,38,349,848,857,375,284,408,325,75,43,100,93,18,6,118,3936
POA2505,0,0,0,3,11,0,0,0,0,0,0,0,0,0,4,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,13,56,11,8,9,14,7,0,0,0,0,3,0,7,121,0,0,0,0,3,0,8,9,0,0,3,0,4,0,0,25,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,15,59,58,16,14,16,15,0,4,4,3,4,0,3,218,13,123,410,244,88,64,101,61,6,10,16,23,17,0,23,1200
POA2506,0,0,0,3,29,6,18,8,0,3,0,0,0,0,0,68,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,8,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12,0,0,0,0,3,3,4,4,0,0,0,0,0,0,0,16,7,61,126,54,21,12,14,4,0,0,0,0,0,0,17,313,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,26,24,5,0,0,5,6,0,0,0,0,0,67,4,43,55,143,76,39,47,25,12,0,8,0,0,3,18,477,21,176,309,382,241,155,162,94,24,21,17,12,3,3,51,1677
POA2508,0,0,0,0,3,0,0,4,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,6,3,5,9,14,5,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,11,11,28,88,61,66,49,107,56,10,0,7,3,8,0,21,513,0,0,4,11,6,4,13,8,4,0,0,0,0,0,0,59,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3,8,13,11,27,30,47,21,4,0,3,5,0,0,17,180,21,58,142,132,177,148,268,146,22,16,19,12,13,0,56,1236
POA2515,0,0,0,9,8,0,5,0,0,0,0,0,0,0,0,22,0,0,0,3,8,0,3,0,0,0,0,0,0,0,0,19,0,0,3,3,0,0,7,0,3,0,0,0,0,0,0,14,0,5,4,6,14,3,20,10,0,0,3,11,0,0,0,74,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,0,0,17,10,58,139,100,91,98,156,96,14,11,9,7,0,3,9,802,0,0,0,6,12,17,16,18,5,9,0,3,8,0,5,101,0,0,0,7,6,0,4,0,0,0,0,0,0,0,4,13,4,18,28,43,33,28,46,26,0,17,10,0,0,0,8,268,32,138,230,269,274,237,360,204,33,48,25,34,21,9,42,1952
POA2516,0,0,0,4,11,8,0,3,0,0,0,0,0,0,0,27,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,13,9,6,3,0,0,6,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,11,31,56,51,33,33,68,37,8,7,4,11,0,0,5,350,0,0,0,0,4,10,9,3,0,0,0,4,0,4,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,12,12,21,23,26,23,15,3,0,0,3,0,0,0,136,17,84,107,114,130,130,181,111,13,16,5,26,8,4,24,966
POA2517,0,0,0,3,29,7,3,3,0,0,0,0,0,0,0,51,0,0,0,3,11,0,7,0,0,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,7,11,22,36,6,0,0,0,0,0,0,0,89,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,8,5,3,0,6,0,0,0,0,0,27,19,90,183,85,74,56,97,64,8,13,0,11,0,3,27,725,0,4,0,12,6,6,16,13,0,0,0,0,0,6,0,56,0,0,0,6,8,6,3,0,0,0,0,0,0,0,4,25,4,40,29,40,39,34,54,32,9,0,4,13,3,0,13,311,52,246,289,203,272,216,300,170,34,26,23,30,12,9,87,1970
POA2518,0,0,0,8,35,28,12,33,0,0,10,0,10,0,0,133,0,0,0,3,7,4,3,0,0,0,0,0,0,0,0,25,0,0,3,5,0,0,7,3,0,0,0,0,0,0,0,10,0,0,5,8,20,17,22,10,0,0,3,0,0,0,0,86,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,32,17,0,4,0,6,7,0,0,73,21,92,320,186,83,49,95,40,5,8,16,8,0,0,38,966,4,0,7,7,5,15,30,12,3,7,3,7,3,0,4,99,0,0,0,23,20,20,7,9,0,0,0,0,0,0,5,82,11,54,75,140,90,84,94,69,10,14,14,10,3,4,13,684,63,435,698,553,397,333,467,343,61,55,58,72,50,12,121,3707
POA2519,0,0,0,7,20,12,16,13,0,0,6,4,3,0,4,93,0,0,0,3,11,5,3,0,0,0,0,0,0,0,0,27,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,13,0,0,0,4,14,13,14,5,4,4,0,6,0,0,0,66,0,0,0,7,9,0,0,0,0,0,3,0,0,0,0,24,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,24,12,12,0,3,0,3,0,0,69,27,74,182,105,79,44,65,34,3,3,4,6,0,0,22,646,0,0,3,3,4,4,18,10,0,0,0,4,0,0,0,44,0,0,0,37,47,10,18,22,5,4,8,10,5,0,3,174,8,41,88,191,99,85,87,53,44,13,13,20,6,0,13,751,87,405,533,532,415,348,505,350,122,89,130,135,80,7,96,3824
POA2525,0,0,0,3,12,13,20,15,4,0,5,0,0,0,0,73,0,0,0,6,7,4,0,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,13,0,0,4,5,4,7,19,6,0,8,0,0,0,0,0,48,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,3,16,4,0,0,0,0,0,0,0,28,13,52,130,78,35,29,75,37,15,0,15,4,0,0,20,510,0,0,0,4,3,6,12,3,0,0,5,3,3,0,0,44,0,0,0,9,0,3,0,9,0,0,0,0,0,0,0,20,7,33,51,83,55,76,84,65,13,9,8,3,0,0,21,520,44,229,417,362,223,266,467,346,60,27,61,58,26,3,77,2668
POA2526,0,0,0,8,36,14,10,15,0,9,0,3,5,0,0,98,0,0,0,10,3,3,6,0,0,0,0,0,0,0,6,24,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,3,4,10,11,3,3,0,0,3,0,0,0,44,0,0,0,4,7,0,5,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,9,8,0,3,4,0,0,0,6,37,16,84,222,96,71,35,57,51,5,4,3,0,5,0,44,691,0,0,0,11,5,7,14,21,0,4,0,0,0,0,0,56,0,0,0,24,4,0,4,8,0,0,0,0,0,0,0,40,11,59,90,155,91,94,81,70,15,6,11,7,3,0,36,730,51,314,567,521,348,282,415,315,42,38,52,47,20,5,200,3218
POA2527,0,0,0,9,33,24,38,24,3,17,10,6,3,0,7,164,0,0,5,5,13,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,17,0,0,0,8,10,9,21,15,0,0,0,0,0,0,0,68,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,15,3,0,0,0,0,0,0,41,27,108,545,265,122,62,110,42,6,8,8,5,0,0,36,1346,0,0,0,6,5,3,10,5,0,0,0,0,0,0,0,42,0,0,0,4,5,3,9,5,0,0,0,3,0,0,0,29,10,60,138,135,55,66,57,46,11,11,3,4,0,0,16,612,63,342,835,539,359,278,408,319,56,52,40,39,11,4,92,3439
POA2528,0,0,4,13,34,16,29,23,5,11,3,3,3,0,12,153,0,4,0,0,11,10,3,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,17,0,0,4,7,7,5,11,9,0,0,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,5,11,26,19,4,4,6,3,5,0,3,84,38,179,644,228,77,34,51,12,0,4,3,7,0,0,45,1320,0,0,4,10,9,9,8,4,0,0,0,0,0,0,0,33,0,0,0,6,5,0,7,13,0,0,0,0,0,0,0,41,25,107,281,245,90,74,53,29,7,6,4,0,12,0,18,960,96,527,1317,725,350,247,290,211,40,41,49,27,31,9,134,4100
POA2529,0,0,0,11,43,23,20,9,7,4,7,5,0,0,0,130,0,0,3,10,25,0,3,0,0,0,0,0,0,0,0,56,0,0,0,0,0,3,4,0,0,0,0,0,3,0,3,21,0,0,0,14,14,16,61,27,7,0,0,11,3,4,0,151,0,0,0,0,8,0,4,6,0,0,0,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,6,13,13,13,5,0,4,7,0,0,0,61,31,150,545,216,120,54,129,59,3,14,17,3,7,0,47,1396,0,0,0,16,3,6,10,15,4,3,0,0,0,0,0,64,0,0,0,19,23,4,5,0,7,0,4,0,0,0,0,67,15,107,290,285,113,74,72,49,4,10,10,15,6,0,35,1102,82,484,1261,958,562,378,588,314,52,63,78,86,29,10,135,5089
