POA_CODE_2021,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Brazil_0_4,P_Brazil_5_14,P_Brazil_15_24,P_Brazil_25_44,P_Brazil_45_54,P_Brazil_55_64,P_Brazil_65_74,P_Brazil_75_84,P_Brazil_85ov,P_Brazil_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,15,4,18,16,31,14,28,8,9,4,130,0,0,0,0,0,0,0,0,0,0,17,32,19,50,19,38,24,9,3,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,8,6,3,0,27,19,18,18,33,19,27,21,12,0,163,0,0,0,0,0,0,0,0,0,0,21,41,46,59,36,35,30,13,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,4,10,5,10,4,10,11,0,0,50,40,115,75,171,105,136,102,61,17,820,0,0,0,0,0,0,0,0,0,0,70,202,144,277,184,232,161,110,30,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,3,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,5,4,15,6,5,3,11,0,56,30,78,45,130,88,93,104,51,24,647,0,0,0,0,0,0,0,0,0,0,46,134,104,176,143,169,161,59,33,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2731,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,5,9,0,25,5,19,14,52,21,45,44,49,21,266,177,463,318,744,457,540,619,373,127,3829,0,0,0,0,0,0,0,0,0,0,374,821,594,1192,779,863,994,557,161,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,12,31,56,43,11,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,13,11,15,13,8,8,80,44,70,55,150,103,199,145,110,65,946,0,0,0,0,0,0,0,0,0,0,83,165,121,246,160,304,262,165,93,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,9,5,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,13,8,9,9,3,3,52,16,36,19,67,31,49,34,16,15,298,0,0,0,0,0,0,0,0,0,0,27,64,29,89,42,70,70,31,14,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,19,7,30,30,41,31,43,33,18,0,237,0,0,0,0,0,0,0,0,0,0,15,68,55,76,52,68,52,29,3,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,12,6,25,22,40,29,32,27,10,5,184,0,0,0,0,0,0,0,0,0,0,18,55,40,68,49,53,53,19,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,20,13,17,16,52,22,23,21,9,0,173,0,0,0,0,0,0,0,0,0,0,25,35,31,67,42,27,29,21,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,11,19,9,7,10,4,0,71,37,41,46,115,48,48,52,10,7,406,0,0,0,0,0,0,0,0,0,0,62,93,78,138,72,76,68,16,7,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,3,10,11,12,7,3,6,60,81,168,120,257,140,129,101,38,14,1040,0,0,0,0,0,0,0,0,0,0,162,328,231,433,230,221,175,76,19,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,23,4,6,10,25,16,3,5,0,0,71,48,84,74,197,99,90,65,27,11,683,0,0,0,0,0,0,0,0,0,0,81,171,123,279,144,150,105,44,10,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2745,0,0,0,17,12,0,3,0,0,31,0,0,0,0,3,0,3,4,3,18,0,0,3,11,8,5,0,0,0,25,0,4,22,80,71,60,47,17,5,322,19,62,54,121,59,37,24,27,5,411,1107,2503,2270,4568,2369,1754,1128,439,122,16263,0,0,3,30,8,6,0,0,0,52,2240,4731,4111,6625,3274,2153,1185,391,99,24808,0,0,0,22,8,6,0,0,0,36,0,0,0,7,0,3,0,0,0,19,0,0,0,5,0,0,0,0,0,8,0,0,0,8,4,3,3,0,0,23,0,3,0,7,10,5,0,0,0,25,0,0,0,6,9,9,3,3,0,30,0,7,7,85,26,39,22,3,5,193,0,0,0,8,14,31,29,10,0,90,0,6,3,43,24,30,29,8,0,132,5,23,26,133,174,239,184,66,17,869,0,0,0,50,42,22,12,3,0,133,0,0,0,7,0,4,5,0,0,15
POA2747,0,4,0,38,12,7,7,4,0,73,0,0,0,0,0,10,7,0,0,19,0,0,10,20,16,0,0,0,0,51,5,37,57,272,111,93,86,54,25,750,104,221,179,488,168,104,96,71,37,1466,2324,3962,3309,9309,3125,2460,1960,901,335,27686,0,3,12,55,16,4,6,0,0,97,4482,6943,5219,10903,3658,2759,2086,817,270,37129,4,21,11,156,34,12,8,0,0,241,0,0,0,19,4,8,7,4,0,41,0,3,0,14,0,4,0,0,0,30,0,3,6,20,8,4,0,0,0,45,0,4,0,18,11,8,4,0,0,36,0,0,0,17,12,13,14,13,3,71,0,16,26,198,79,64,53,23,6,457,0,0,0,16,10,18,16,18,4,84,0,4,15,57,22,27,25,11,6,159,0,20,35,151,168,304,267,165,38,1145,0,11,23,170,94,59,41,13,0,416,0,0,0,8,0,5,0,0,0,22
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,8,19,0,0,0,0,8,4,3,6,0,17,28,88,106,152,141,137,92,71,26,846,0,0,0,0,0,0,0,0,0,0,60,187,266,288,212,195,76,39,11,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,5,5,3,8,0,17,0,0,0,0,0,4,3,6,0,10,0,0,0,9,9,12,8,10,0,45,0,0,0,0,3,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0
POA2749,0,0,0,3,6,0,0,0,0,14,0,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,7,35,35,33,28,14,3,163,33,73,48,137,36,31,27,6,3,404,601,1286,1119,2531,1132,1093,623,247,60,8695,0,0,3,12,0,3,5,4,0,22,1229,2394,2076,3965,1683,1374,709,223,53,13700,0,0,0,3,0,6,0,0,0,15,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,16,0,0,0,8,5,6,3,4,0,21,0,4,8,29,19,24,3,8,3,90,0,0,0,0,5,7,5,4,0,19,0,0,9,7,4,0,14,6,0,47,0,3,16,59,80,159,129,54,8,518,0,0,0,9,9,21,4,0,0,46,0,0,0,3,0,4,0,0,0,9
POA2750,0,6,6,37,12,3,0,0,0,67,0,0,0,3,5,0,14,0,0,25,0,0,0,12,9,7,0,0,0,26,3,15,27,151,83,71,82,56,16,510,50,136,171,389,136,125,149,193,210,1560,1326,2830,3130,7321,2948,2709,2634,1536,724,25163,0,0,0,20,15,0,7,7,0,52,2706,5306,5461,10580,4198,3458,2978,1425,511,36628,0,0,3,33,10,3,6,0,0,57,0,0,0,4,3,4,3,3,4,29,0,3,3,23,3,3,0,0,0,37,0,0,0,11,0,3,5,0,0,12,0,0,5,16,14,11,0,0,0,46,0,0,0,14,5,6,0,8,0,35,0,8,22,190,90,75,67,20,3,469,0,0,0,6,3,15,26,19,4,78,0,0,5,18,5,11,23,4,6,78,4,32,48,213,234,400,436,373,91,1817,0,4,20,71,32,29,15,3,0,183,0,5,5,7,0,10,4,7,0,37
POA2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,7,7,4,0,41,0,7,9,25,13,7,10,3,0,83,220,392,352,785,399,349,205,76,27,2796,0,0,0,0,0,0,0,0,0,0,453,803,729,1407,670,537,271,93,25,4991,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,7,7,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,16,17,45,29,14,10,128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA2753,0,0,3,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,9,34,23,22,30,23,8,164,22,44,79,96,39,42,59,56,63,487,482,971,1150,2169,1164,1056,878,595,347,8805,0,0,0,0,0,0,0,0,0,0,937,1884,2065,3431,1881,1618,1117,665,306,13899,0,0,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,10,0,0,0,6,5,0,0,0,0,20,0,0,0,6,3,0,3,0,0,5,0,0,3,38,12,17,11,0,4,85,0,0,0,0,0,9,6,5,0,15,0,0,0,0,0,0,3,3,0,3,0,3,16,69,89,138,108,93,30,556,0,0,4,20,8,13,3,0,0,43,0,0,0,3,0,0,4,0,0,12
POA2754,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,3,8,10,9,3,0,30,6,10,9,37,12,17,17,14,4,122,220,436,403,934,463,405,451,304,113,3724,0,0,0,0,0,0,0,0,0,0,428,829,736,1491,707,541,590,370,132,5816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,6,0,0,0,20,0,0,0,0,5,0,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,11,10,27,40,55,49,64,16,277,0,0,0,7,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0
POA2756,0,3,3,16,7,0,3,0,0,30,0,0,0,0,0,0,4,6,0,9,0,0,0,0,0,0,0,0,0,3,0,3,8,43,37,44,36,12,4,184,37,106,75,218,97,97,68,41,8,752,1189,2409,2181,4692,2467,2275,1461,719,214,17601,0,0,0,0,0,0,0,0,0,3,2378,4654,4329,7781,3868,3413,2026,933,249,29638,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,3,0,0,0,11,0,0,0,4,0,0,0,0,0,6,0,0,4,7,7,7,0,0,0,29,0,0,0,7,8,5,5,0,0,23,0,3,10,46,43,24,19,10,0,159,0,0,0,0,5,14,12,9,4,47,0,4,0,0,3,5,5,0,0,13,0,22,28,134,159,299,204,141,23,1010,0,0,0,26,11,9,8,0,0,59,0,0,0,4,3,3,0,0,0,19
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,0,0,4,0,4,0,0,10,24,50,59,92,58,62,48,28,10,436,0,0,0,0,0,0,0,0,0,0,46,93,104,152,101,92,61,36,12,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,14,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2758,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,3,17,15,16,16,10,3,73,3,12,10,24,22,18,16,9,0,112,220,534,543,908,747,664,476,225,66,4379,0,0,0,0,0,0,0,0,0,0,434,1104,1079,1596,1147,1015,707,290,71,7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,3,0,0,0,11,0,4,0,11,7,4,3,6,0,26,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,7,0,0,7,0,3,11,34,65,97,75,46,13,347,0,0,0,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,16
POA2759,0,0,0,11,6,10,6,0,0,39,0,0,0,0,0,4,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,3,29,117,83,96,77,31,9,455,28,88,54,171,71,54,40,22,4,549,837,1773,1644,3695,1665,1959,1131,355,120,13186,0,16,34,91,21,17,7,0,0,180,1632,3291,2881,5025,2030,2060,1055,247,58,18282,0,0,6,9,3,4,5,3,0,26,0,0,0,13,12,10,8,3,0,48,0,0,0,6,3,7,0,0,0,14,0,0,0,3,6,0,4,0,0,13,0,0,0,4,10,0,0,0,0,23,0,0,0,15,12,15,10,10,0,63,0,3,8,46,17,28,23,3,0,133,0,0,0,3,9,25,29,15,4,89,0,9,14,44,21,46,40,18,6,193,0,0,3,55,68,191,137,54,12,521,0,3,4,71,32,70,28,8,4,226,0,0,0,4,9,0,0,0,0,19
POA2760,0,0,0,33,12,3,5,0,0,61,0,0,0,0,0,0,0,3,0,4,0,0,0,21,3,4,3,0,0,30,7,50,95,352,129,92,83,59,26,900,115,218,181,502,154,103,117,80,87,1557,1506,2802,2291,6134,2068,1744,1383,758,341,19033,0,7,26,89,28,15,4,0,4,172,2845,4679,3145,5722,2130,1684,1165,600,174,22149,0,15,7,184,28,18,9,3,0,276,0,0,0,15,4,14,11,0,0,42,0,0,0,3,4,0,0,0,0,6,0,0,4,20,14,7,6,0,0,42,0,0,0,3,0,6,3,0,0,13,0,0,0,9,4,14,11,6,0,41,0,8,3,88,53,30,22,13,3,223,0,0,0,10,13,32,38,40,14,152,0,5,31,23,18,15,28,15,5,139,0,3,4,53,51,156,130,105,34,548,5,10,55,277,115,112,66,23,5,674,0,0,0,9,0,3,0,5,0,10
POA2761,0,0,3,22,16,23,19,0,0,88,0,0,0,0,0,0,0,0,0,6,0,4,0,5,5,0,0,0,0,19,4,49,67,272,158,139,112,50,70,920,50,146,104,228,92,61,30,18,10,743,1159,2655,2429,5189,2364,1963,1102,390,201,17458,0,12,16,134,42,31,20,4,3,264,2288,4548,3547,3884,1564,1047,458,179,64,17581,0,20,11,126,37,35,11,0,0,239,0,0,0,9,14,13,6,3,3,49,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,4,7,0,0,26,0,0,0,3,3,4,0,0,0,19,0,0,4,12,24,24,20,11,0,92,0,0,7,82,46,38,21,8,3,216,0,0,0,12,8,13,12,7,0,62,0,11,24,55,33,45,38,12,5,229,0,9,4,35,64,95,51,24,13,286,0,12,65,458,357,267,102,57,0,1319,0,0,0,5,0,0,0,0,0,3
POA2762,0,0,0,18,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,4,17,0,0,0,0,0,26,3,27,43,153,44,24,8,4,3,312,27,66,53,174,47,23,17,3,0,407,1168,1777,1129,4838,928,588,330,94,28,10878,0,3,8,59,21,16,8,3,0,115,2193,2514,1381,2482,628,347,175,59,15,9786,0,8,13,119,30,14,9,0,0,190,0,0,0,10,0,0,0,0,0,12,0,4,4,15,0,0,0,0,0,25,0,0,0,3,3,0,0,0,0,8,0,3,5,11,5,0,0,0,0,22,0,0,0,4,5,4,3,0,0,17,5,15,32,331,80,85,42,12,0,604,0,0,0,0,0,0,0,0,0,6,0,21,0,37,3,0,0,0,0,69,6,23,18,74,33,32,24,8,3,224,0,3,6,110,29,22,18,6,3,197,0,0,0,4,0,0,0,0,0,9
