POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2233,27,60,49,45,49,19,12,261,16,15,15,15,11,9,0,85,0,0,5,0,0,0,0,13,68,158,150,124,127,62,29,727,0,0,0,3,5,4,0,13,3,3,3,0,4,0,0,17,6,6,3,3,3,4,0,28,73,168,154,126,136,67,29,753,25,50,34,19,22,8,0,168,0,0,0,3,0,0,0,8,103,216,190,145,162,79,35,920
POA2234,16,48,43,32,35,32,19,224,13,9,4,5,7,0,5,49,0,0,0,0,0,0,0,5,55,133,87,87,115,84,45,603,0,4,6,0,0,0,0,13,0,0,3,4,0,0,0,9,4,4,6,0,4,0,0,24,55,138,96,88,114,81,46,625,57,75,42,29,33,13,13,259,0,0,0,0,0,0,0,5,110,211,136,114,156,102,57,887
POA2250,110,224,159,111,151,35,17,811,32,42,35,23,35,9,0,177,0,16,4,4,10,0,0,33,228,457,381,313,408,143,60,1993,8,16,18,15,13,7,0,67,11,23,8,5,11,8,0,55,20,33,22,17,16,7,0,121,247,494,406,325,427,150,58,2114,258,282,171,130,126,27,24,1019,0,4,4,4,3,0,0,16,509,776,587,465,555,177,81,3152
POA2251,47,90,81,58,77,32,8,391,18,25,9,13,15,3,3,84,5,3,3,0,0,0,0,14,91,199,176,137,192,85,33,917,0,3,3,6,5,0,0,22,0,5,4,0,0,0,0,12,3,11,6,3,7,0,0,31,98,210,186,144,200,85,33,951,86,88,50,35,41,11,4,305,0,3,0,0,3,0,0,5,180,301,236,175,238,93,34,1261
POA2256,33,66,60,26,31,11,4,220,14,16,11,5,7,0,0,49,0,7,3,0,0,0,0,8,61,121,98,54,72,24,8,435,3,0,0,0,3,0,0,16,4,0,3,0,3,0,0,12,11,0,0,5,8,3,0,29,66,126,104,58,75,28,8,470,86,107,39,37,28,9,4,303,0,4,5,0,0,0,0,11,151,234,145,90,113,34,16,782
POA2257,58,110,70,36,57,12,10,359,26,26,16,19,10,6,0,101,0,0,0,4,0,0,0,8,109,240,184,122,160,50,25,883,5,5,3,0,0,0,0,18,3,4,0,5,6,0,0,21,11,10,4,5,9,0,0,40,119,253,186,131,166,48,27,924,125,164,93,55,59,15,10,523,4,0,4,0,0,0,0,14,245,422,280,186,225,63,38,1457
POA2258,0,11,14,5,16,4,0,52,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,21,28,20,37,8,3,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,28,20,37,8,3,141,19,19,4,0,0,0,0,48,0,0,0,0,0,0,0,0,38,44,34,19,40,8,3,188
POA2259,166,245,192,131,142,36,22,942,65,75,39,27,31,8,3,251,17,9,4,5,0,7,0,49,334,514,415,295,366,115,50,2103,8,24,15,3,17,0,4,75,24,23,9,10,6,6,4,76,37,46,22,12,21,6,7,150,370,559,436,308,394,125,62,2250,434,428,266,180,146,32,8,1488,9,8,9,3,0,4,0,30,807,998,710,489,539,162,66,3774
POA2260,35,60,65,49,63,12,4,281,7,22,18,15,7,0,3,71,5,7,0,0,0,0,0,12,66,146,155,109,152,51,34,705,0,5,5,0,0,0,0,10,0,8,3,0,3,0,0,17,0,14,8,0,4,0,0,29,69,161,159,106,157,51,34,732,38,50,28,33,35,8,6,204,0,0,0,0,0,0,0,0,106,216,188,141,192,63,36,935
POA2261,108,226,148,100,143,20,16,759,58,51,35,17,25,9,0,189,8,7,8,9,0,0,0,32,210,439,339,222,317,70,44,1642,9,12,19,11,3,0,5,46,9,12,11,12,7,3,0,51,14,18,25,20,11,3,5,95,228,461,366,240,329,74,47,1738,260,290,185,122,114,27,12,1010,3,8,3,4,0,0,0,26,494,756,555,372,445,101,59,2772
POA2262,65,116,56,43,41,10,0,333,23,22,20,14,14,4,5,99,8,8,6,4,4,0,0,24,130,217,129,93,123,28,8,729,8,5,7,6,12,0,0,33,14,18,8,0,0,3,0,40,18,24,16,6,12,3,0,73,150,240,144,103,132,34,8,802,231,206,101,77,72,15,3,701,4,0,0,0,0,0,0,11,381,446,250,174,200,51,10,1511
POA2263,87,112,63,53,61,14,3,389,27,40,14,11,12,6,0,112,5,6,6,9,0,0,0,25,149,218,150,126,130,43,14,821,8,14,8,4,7,5,0,43,18,18,10,12,9,0,0,59,20,31,15,11,18,4,0,102,173,249,162,135,142,44,14,917,206,179,93,55,56,12,3,598,3,5,6,4,7,0,0,27,384,424,263,196,204,59,17,1551
POA2264,29,63,44,32,32,6,3,209,13,11,10,4,8,4,0,58,0,9,3,0,5,0,0,23,67,135,97,62,72,20,15,460,4,5,0,0,0,0,0,10,10,12,4,7,3,0,0,29,12,14,7,8,3,0,0,46,82,150,103,68,74,23,15,504,119,106,51,35,24,7,4,348,4,0,0,0,0,0,0,4,200,252,152,101,99,29,21,857
POA2265,14,27,23,8,10,5,0,88,0,3,0,3,0,0,0,10,0,5,0,0,0,0,0,4,18,61,41,25,35,6,6,184,4,0,0,3,3,0,0,12,0,0,3,0,0,0,0,13,0,0,6,7,0,0,0,25,25,61,47,29,36,4,6,213,25,14,18,8,9,0,0,63,0,3,0,0,0,0,0,7,50,81,63,37,45,4,6,283
POA2267,6,12,11,7,3,0,0,51,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,20,14,13,6,4,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,6,14,20,18,18,6,4,5,78,14,12,5,0,3,0,0,35,0,0,0,0,0,0,0,0,30,30,21,19,10,4,5,112
POA2278,6,15,5,0,3,0,0,38,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,20,19,3,13,4,0,69,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,4,6,0,0,0,0,0,8,14,28,18,3,13,4,0,76,14,3,10,5,4,0,0,31,0,0,0,0,0,0,0,0,22,30,27,9,13,4,0,111
POA2280,59,123,73,53,64,22,8,399,4,8,10,7,7,3,0,39,0,0,0,0,0,0,0,4,86,224,173,133,159,61,27,866,0,0,3,0,10,4,0,15,6,8,3,3,3,0,0,29,3,11,6,4,9,4,0,50,91,235,183,142,173,71,25,916,95,77,53,49,36,4,8,323,0,0,5,0,0,0,0,6,186,315,237,183,210,79,30,1245
POA2281,33,49,32,41,29,9,3,194,9,8,7,7,3,4,4,42,3,0,0,5,0,0,0,9,51,95,90,89,71,29,16,443,0,0,0,6,4,0,0,4,0,6,5,6,3,0,0,23,0,6,5,6,10,0,0,31,55,103,91,95,80,34,16,469,70,54,39,23,23,3,0,204,3,5,0,0,0,0,0,9,126,161,130,119,100,34,14,685
POA2282,28,54,34,26,34,14,0,188,7,0,4,4,3,0,0,15,0,0,0,0,0,0,0,0,42,107,84,73,98,35,16,458,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,9,0,7,6,4,0,0,0,18,47,113,89,77,100,35,16,471,26,36,20,18,18,0,0,107,0,0,0,0,0,0,0,0,74,143,108,91,116,38,16,584
POA2283,54,97,77,47,61,20,3,363,10,10,9,10,3,0,0,46,0,4,7,0,0,0,0,11,95,178,144,99,132,41,10,701,6,10,6,4,4,0,0,31,4,12,3,0,4,0,0,23,9,21,5,4,13,0,0,55,106,194,152,102,138,47,10,752,127,125,84,60,43,6,7,456,0,0,0,0,4,0,0,7,233,323,239,163,186,57,21,1217
POA2284,24,48,27,23,23,6,4,151,8,4,5,4,4,0,0,24,4,7,0,0,0,0,0,10,51,108,66,59,66,22,13,385,6,11,4,0,0,0,0,18,0,9,7,0,3,0,0,23,7,16,11,6,3,0,0,36,59,122,74,66,71,21,13,421,64,49,34,27,28,10,5,212,0,0,0,0,0,0,0,4,118,171,111,91,99,33,20,640
POA2285,97,164,97,64,69,23,5,525,7,14,9,9,8,0,0,51,0,9,4,0,4,3,0,18,152,289,209,147,180,62,24,1060,5,8,5,0,3,0,0,20,9,19,5,0,5,0,0,43,12,24,15,3,10,0,0,61,160,311,217,142,186,67,31,1120,122,120,63,51,48,5,5,417,0,4,0,0,4,0,0,12,285,440,284,197,234,69,28,1543
POA2286,11,24,13,12,16,0,0,71,0,5,0,0,4,0,0,18,0,0,4,0,0,0,0,5,15,52,28,23,24,7,5,155,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,13,4,0,0,0,0,0,0,16,20,56,28,23,26,7,5,167,13,16,11,12,6,0,0,56,0,0,0,0,0,0,0,5,34,73,45,28,36,7,5,231
POA2287,91,163,115,81,88,16,7,563,11,19,7,9,6,3,0,49,3,0,0,0,0,0,4,12,155,307,226,172,234,75,43,1218,4,7,11,3,3,0,0,34,9,20,9,8,3,0,0,44,16,25,16,14,9,0,0,77,167,338,244,182,243,78,43,1292,165,163,108,72,66,12,13,592,6,6,0,0,0,0,0,11,342,502,352,249,310,83,57,1899
POA2289,35,64,38,29,46,17,9,230,3,6,7,0,5,0,0,20,4,0,0,0,5,0,0,5,62,135,103,70,114,42,22,543,0,0,0,4,0,0,0,10,8,0,5,0,3,0,0,16,6,3,5,5,5,0,0,27,66,137,115,74,122,41,19,573,42,29,19,13,18,3,3,129,0,0,0,0,0,0,0,0,107,165,127,94,136,49,22,706
POA2290,66,139,104,71,73,18,8,473,20,14,3,3,11,0,3,55,5,12,4,0,0,0,0,20,115,260,205,155,166,66,39,1005,3,8,5,6,4,0,0,22,6,14,7,5,3,0,0,31,11,17,13,7,11,0,0,59,122,282,212,163,179,66,39,1062,96,133,85,59,64,7,7,439,0,3,0,0,0,0,0,7,216,418,299,215,238,71,48,1509
POA2291,16,26,20,19,23,9,8,118,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,3,25,53,48,47,66,36,20,306,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,5,0,4,3,0,0,3,0,13,28,61,54,50,67,37,23,319,13,5,9,6,10,4,8,55,0,0,0,0,0,0,0,0,42,64,63,58,80,40,29,373
POA2292,0,16,12,3,3,0,6,38,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,11,23,23,10,18,8,0,84,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,26,23,10,18,8,6,91,5,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,12,33,19,11,20,6,6,101
POA2293,0,6,4,0,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,8,10,16,9,6,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,8,10,16,9,6,64,6,4,0,0,0,5,0,11,0,0,0,0,0,0,0,0,8,18,12,12,20,10,6,82
POA2294,6,4,0,4,3,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,14,10,9,12,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,10,9,12,0,3,54,5,6,15,0,0,0,0,35,0,0,0,0,0,0,0,0,10,22,24,14,16,0,3,84
POA2295,5,33,12,13,18,4,0,93,4,0,0,0,0,0,0,12,0,4,0,0,0,0,0,3,14,61,33,39,40,12,4,202,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,9,4,0,0,0,4,0,0,15,21,65,33,37,45,12,4,217,16,21,20,14,14,0,0,84,0,0,0,0,0,0,0,0,35,79,54,51,54,14,4,298
POA2296,6,3,3,5,3,3,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,17,6,12,9,8,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,6,12,9,8,4,60,6,5,4,5,0,0,0,15,0,0,0,0,0,0,0,0,11,14,11,15,9,7,4,71
POA2297,0,6,4,0,8,3,3,18,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,15,16,4,9,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,4,9,0,0,55,3,6,4,0,3,0,5,21,0,0,0,0,0,0,0,0,7,23,15,10,8,6,8,73
POA2298,20,26,15,27,21,5,9,129,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,42,57,42,42,44,20,16,267,5,0,0,0,0,0,0,5,4,7,0,3,0,0,0,20,7,7,0,3,0,0,0,18,50,67,46,48,45,20,16,283,23,27,25,15,12,5,5,114,0,0,0,0,0,0,0,5,72,96,69,65,64,24,16,401
POA2299,23,43,23,14,13,6,10,131,4,0,0,0,0,3,0,20,0,0,0,0,0,0,0,3,38,74,51,40,63,23,15,297,0,3,8,0,4,0,0,11,6,5,9,0,0,0,0,19,3,9,12,3,4,0,0,31,45,81,66,43,61,23,15,332,38,56,26,25,23,3,3,172,0,0,0,0,0,0,0,3,82,135,97,66,84,26,21,513
POA2300,24,27,27,14,12,6,0,109,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,36,49,51,31,44,14,15,237,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0,7,0,0,12,34,51,54,31,50,14,14,248,12,18,12,8,14,5,0,65,0,0,0,0,0,0,0,4,48,68,66,35,62,19,13,319
POA2302,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,8,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,5,8,0,0,20
POA2303,11,22,16,14,15,0,0,78,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,4,24,47,36,24,29,13,7,185,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,5,0,6,0,4,4,0,0,15,24,56,34,26,32,13,7,196,26,28,13,5,4,6,0,86,0,0,0,0,0,0,0,0,52,77,46,38,42,18,5,282
POA2304,24,45,27,24,23,11,6,160,3,7,6,0,4,0,0,17,0,0,0,3,0,0,0,5,49,107,72,68,69,26,9,402,3,5,0,4,0,0,0,19,3,5,3,0,0,0,0,10,6,12,4,4,0,0,0,32,61,114,82,68,67,30,14,435,60,64,29,23,19,3,4,208,0,0,0,0,0,0,0,7,117,181,113,92,85,33,17,645
POA2305,12,31,39,24,29,10,0,146,5,5,0,6,3,4,5,18,0,3,0,0,0,0,0,6,31,83,87,67,100,34,14,413,0,0,5,0,0,0,0,4,0,0,5,0,3,0,0,17,0,0,10,0,3,5,0,17,31,86,101,65,107,36,14,436,16,32,18,6,10,3,0,90,0,0,0,0,0,0,0,0,47,116,115,75,114,41,15,527
POA2306,16,22,13,6,14,3,0,73,6,9,0,0,0,0,0,13,0,0,0,0,0,0,0,7,30,41,27,14,16,0,0,125,0,6,0,4,0,0,0,15,0,6,0,9,4,0,0,18,5,9,0,12,4,0,0,33,28,51,30,29,18,3,0,158,87,84,36,33,21,0,0,268,0,0,0,0,0,0,0,0,115,140,65,63,35,5,0,428
POA2307,11,9,18,8,7,0,0,63,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,3,22,29,29,18,13,12,0,128,0,0,0,0,3,0,0,6,0,4,0,0,0,0,0,7,5,7,0,0,5,0,0,17,23,36,34,21,23,12,4,144,28,22,5,9,10,5,0,72,0,0,0,0,0,0,0,0,46,57,40,30,31,10,4,215
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,9,4,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,5,0,0,25,4,3,0,0,0,0,0,7,0,5,0,0,0,0,0,5,5,12,7,4,6,0,0,35
POA2312,0,10,4,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,4,8,0,0,30,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,3,10,5,7,8,0,0,35,14,9,0,0,3,0,0,32,0,0,0,0,0,0,0,0,18,17,11,11,12,0,0,70
POA2315,22,61,34,36,36,11,0,198,6,9,5,4,8,0,0,31,4,0,0,3,5,0,0,15,36,112,78,77,82,17,8,409,4,3,3,3,3,4,0,16,0,6,8,4,7,0,0,27,4,8,11,14,7,4,0,40,42,120,87,85,90,22,8,450,39,62,37,22,21,0,0,174,0,0,0,0,0,0,0,3,77,181,122,107,105,20,6,628
POA2316,15,14,13,10,15,3,5,66,0,0,0,5,0,0,0,9,0,0,5,4,0,0,0,5,18,29,37,29,31,6,4,159,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10,20,27,32,26,31,6,4,163,8,19,12,12,12,0,0,62,0,0,0,0,0,0,0,0,31,50,45,36,44,10,8,223
POA2317,0,17,22,16,23,6,0,85,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,3,10,30,31,24,38,7,5,142,4,0,0,0,0,0,0,9,0,3,0,0,0,0,0,6,3,3,0,0,0,0,0,13,8,37,35,30,38,7,5,157,20,17,13,16,13,4,5,78,3,3,0,0,0,0,0,6,36,56,46,40,54,10,3,242
POA2318,26,52,31,41,24,5,0,180,5,6,5,0,0,0,0,27,0,0,6,4,0,0,0,8,50,109,78,74,77,19,4,411,0,3,4,0,0,0,0,14,4,4,3,0,0,0,0,11,3,6,9,0,0,0,0,26,55,114,86,75,77,20,3,431,43,49,29,26,25,5,3,171,0,0,0,0,0,0,0,3,99,162,110,102,101,25,7,611
POA2319,14,28,21,15,13,4,3,92,7,6,3,3,3,0,0,22,0,0,3,0,0,0,0,7,37,48,40,29,33,8,4,200,0,4,0,0,0,0,0,4,0,4,0,3,3,0,0,11,0,3,0,3,3,0,0,13,30,57,40,36,34,12,4,210,49,41,26,18,12,0,3,146,3,5,4,0,0,0,0,12,82,104,69,57,45,9,5,367
POA2320,111,189,115,81,92,11,11,615,21,17,13,3,8,0,0,66,16,8,9,4,5,0,0,33,221,367,255,176,242,53,28,1347,8,16,3,16,8,0,0,53,15,17,9,9,4,0,0,46,22,29,11,21,13,0,0,97,238,401,271,199,254,58,27,1443,182,225,130,72,68,8,4,688,0,3,4,0,0,0,0,7,426,625,407,270,319,63,31,2141
POA2321,63,107,46,32,37,7,5,297,10,12,9,0,4,4,0,41,4,3,0,3,0,0,0,15,120,199,120,71,99,27,13,648,6,5,0,6,0,0,0,20,9,5,5,6,0,0,0,25,18,11,5,10,0,0,0,47,137,213,127,78,99,27,13,691,86,81,40,28,22,10,0,264,0,4,0,0,0,0,0,5,231,291,162,104,118,39,16,959
POA2322,76,112,57,48,49,8,11,363,21,13,4,4,3,3,4,55,3,6,6,0,0,0,0,15,145,230,121,101,127,34,25,773,0,4,9,5,0,0,0,19,13,10,6,3,3,0,0,41,13,14,13,9,3,0,0,56,161,245,134,109,129,34,25,831,149,156,87,55,41,7,5,505,5,0,3,4,0,0,0,16,311,409,227,172,165,38,28,1347
POA2323,42,100,67,40,56,12,3,321,12,19,11,4,15,4,0,62,3,5,9,0,0,0,0,20,93,226,177,110,153,53,13,825,5,7,4,5,5,3,0,23,12,23,19,3,8,0,0,60,13,34,20,6,15,3,0,82,106,258,193,123,166,54,13,909,161,165,82,71,49,13,10,547,4,0,0,0,0,0,0,5,264,423,279,193,215,63,24,1461
POA2324,49,102,83,62,61,15,3,370,13,14,11,8,8,0,0,50,10,7,5,0,6,0,0,26,89,190,151,100,138,31,5,709,0,12,13,7,3,0,0,48,3,7,3,9,0,0,0,19,10,18,13,12,3,0,0,63,98,215,165,118,143,31,5,771,201,195,101,81,48,8,7,647,3,10,9,6,7,0,0,27,301,417,275,210,192,36,9,1448
POA2325,121,187,108,72,88,16,4,596,29,34,21,13,16,3,0,119,10,11,5,9,0,0,0,32,198,314,202,157,174,33,13,1089,13,18,8,3,5,0,0,48,16,22,11,9,3,0,0,69,23,44,26,10,8,3,0,117,226,351,227,169,179,37,13,1205,288,285,166,85,93,10,6,928,6,4,5,9,0,0,0,19,515,641,397,262,278,48,23,2157
POA2326,23,34,34,15,12,4,0,129,4,10,5,3,4,0,0,31,0,0,3,0,0,0,0,4,50,70,55,30,35,12,4,257,4,0,3,0,6,0,0,13,5,13,3,6,4,0,0,31,9,13,9,7,9,0,0,49,60,85,66,34,43,12,4,304,74,68,31,25,19,0,0,227,0,4,0,0,0,0,0,6,135,158,99,64,65,10,3,537
POA2327,25,42,15,14,11,4,0,124,8,16,10,4,0,0,0,39,3,6,0,0,0,0,0,9,56,96,41,38,36,18,5,289,6,3,0,0,0,0,0,12,3,8,9,0,3,0,0,19,4,12,3,3,4,0,0,34,58,106,51,40,40,19,5,320,77,74,41,30,32,0,3,262,0,0,0,0,0,0,0,5,139,181,93,72,72,19,4,584
POA2328,10,8,5,6,12,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,10,11,17,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,10,11,17,0,0,67,9,14,5,0,0,0,0,26,0,0,0,0,0,0,0,0,16,30,12,12,17,0,0,89
POA2329,0,10,7,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,11,15,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,9,15,0,0,49,19,12,10,0,3,0,0,46,0,0,0,0,0,0,0,3,25,27,18,21,16,0,0,101
POA2330,35,87,55,31,34,4,0,246,11,21,6,4,0,0,0,42,3,8,6,5,4,0,0,20,80,172,112,69,68,17,8,534,5,10,3,0,0,0,0,18,11,16,11,5,0,0,0,47,13,24,17,11,0,0,0,68,100,198,124,83,75,22,8,600,109,127,66,35,38,4,0,382,0,4,3,0,0,0,0,11,205,331,195,116,118,27,8,995
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,34,64,43,21,25,0,0,186,12,9,5,5,7,6,0,44,4,9,6,0,0,0,0,13,67,143,96,69,83,6,3,461,4,9,0,5,3,0,0,18,11,13,5,0,0,0,0,27,9,16,4,10,3,0,0,44,79,157,103,80,79,10,3,508,101,120,58,38,39,0,0,363,3,7,0,0,0,0,0,10,189,282,164,123,115,8,3,882
POA2334,13,18,11,7,14,0,0,59,3,7,5,0,0,0,0,18,0,0,0,0,0,0,0,0,25,36,17,15,15,4,0,112,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,38,17,15,16,4,0,118,18,12,8,0,4,0,0,39,0,0,0,0,0,0,0,0,43,46,29,15,21,4,0,163
POA2335,27,37,20,14,12,0,0,119,10,7,0,0,0,0,0,16,0,0,0,0,0,0,0,4,58,86,55,45,34,12,3,292,0,0,0,0,5,0,0,6,3,3,0,0,4,0,0,9,3,6,0,0,3,0,0,13,58,94,53,47,37,12,6,306,32,22,17,7,11,0,0,94,0,0,0,0,0,0,0,4,92,122,69,57,49,12,6,399
POA2336,9,5,4,0,3,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,18,11,7,11,0,0,64,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,12,18,14,11,12,0,0,63,5,3,3,7,0,0,0,27,0,0,0,0,0,0,0,0,21,22,19,18,19,0,0,95
POA2337,9,32,16,16,12,3,4,90,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,9,20,55,39,29,36,13,4,192,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,4,0,3,0,0,0,0,7,21,54,40,29,39,13,4,201,31,25,13,9,9,0,0,83,0,0,0,0,0,0,0,0,57,83,55,37,46,13,4,291
