POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,21,54,45,20,162,0,5,7,16,21,54,45,20,168,297,290,320,378,438,523,291,50,2594,29,19,22,22,32,41,35,23,228,331,321,350,415,486,614,375,88,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,4,0,0,20,0,0,0,9,9,4,0,0,20,299,324,381,437,506,574,326,96,2945,24,23,21,17,28,35,44,33,226,318,349,398,457,540,619,373,127,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,21,56,49,21,179,0,4,7,20,21,56,49,21,185,596,621,704,819,947,1097,618,141,5536,51,45,41,38,61,80,82,57,451,653,668,746,877,1033,1232,748,219,6171
POA2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,19,13,8,51,0,0,0,5,8,19,13,8,51,67,73,66,93,142,148,73,28,675,3,5,3,11,10,14,8,8,60,66,76,69,106,159,178,94,41,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,3,13,53,76,65,89,178,139,107,51,757,6,9,4,9,13,9,8,10,59,55,82,68,103,199,145,110,65,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,20,13,11,64,0,0,0,4,13,20,13,11,64,119,144,123,186,321,284,172,83,1435,7,9,9,22,26,19,17,11,115,123,162,134,206,355,321,201,106,1617
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,20,0,4,0,0,0,7,3,0,20,15,26,23,16,36,38,18,3,177,11,7,0,6,7,9,3,0,47,23,33,28,23,49,55,23,3,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,25,21,40,30,17,9,192,4,9,8,8,14,3,4,3,45,19,36,33,31,49,34,16,15,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,3,0,16,0,4,0,0,0,8,3,0,16,32,53,55,41,77,67,28,15,374,15,11,8,19,21,11,4,3,90,48,70,59,58,102,85,41,18,477
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,24,17,21,26,31,33,14,3,175,3,0,3,0,0,0,0,0,16,29,21,20,33,38,36,16,6,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,25,29,42,26,17,0,180,0,4,0,0,0,0,0,0,12,30,15,25,31,43,33,18,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,5,0,0,3,0,6,56,27,47,58,72,63,26,3,355,4,7,3,0,9,0,0,0,24,57,36,48,58,80,69,32,6,390
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,26,19,16,26,30,34,13,0,163,0,0,0,4,0,0,3,0,14,25,22,18,24,35,37,16,3,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,18,29,32,25,7,5,144,4,0,4,0,0,3,3,0,10,22,19,19,29,32,27,10,5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,43,36,36,52,57,60,13,3,300,4,4,0,4,0,4,6,0,25,47,39,38,52,60,57,22,8,329
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,5,20,34,34,39,16,16,8,4,169,5,3,3,11,4,4,0,0,31,28,37,37,47,15,21,13,9,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,20,19,19,19,11,0,126,0,5,0,3,0,3,0,0,16,16,32,18,22,23,21,9,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,4,0,0,11,36,56,55,54,30,34,23,3,293,4,8,10,10,3,4,3,0,43,39,68,60,69,38,44,29,6,347
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,6,3,0,8,46,53,37,37,44,39,8,4,261,11,7,5,10,8,12,3,0,53,52,58,39,49,55,58,13,3,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,38,41,40,37,10,3,257,15,13,12,9,7,10,4,0,66,46,69,50,48,48,52,10,7,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,0,0,4,3,0,11,74,106,70,81,86,77,15,10,514,21,24,16,19,17,24,7,4,122,97,128,88,93,107,106,27,8,650
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,12,16,5,3,51,0,4,6,6,12,16,5,3,51,112,94,128,113,120,95,41,6,715,16,7,7,7,9,9,0,0,57,128,108,140,129,137,114,52,13,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,3,0,0,0,0,10,112,111,130,131,123,95,40,15,752,7,9,8,12,8,3,0,0,37,120,121,136,140,129,101,38,14,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,12,20,5,3,55,0,5,8,7,12,20,5,3,57,225,208,255,245,239,197,86,19,1468,16,18,18,17,14,11,4,0,95,247,226,274,270,264,226,91,21,1623
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,3,26,0,0,0,0,4,7,3,3,21,66,91,80,77,79,61,40,5,486,17,8,17,15,6,4,3,0,57,83,92,92,97,90,69,39,7,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,99,74,84,86,60,32,11,502,11,7,17,11,3,0,0,0,51,74,104,91,99,90,65,27,11,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,3,3,25,0,0,0,0,9,10,3,3,29,126,190,158,157,166,120,67,10,989,30,15,30,30,4,4,4,0,109,155,199,185,189,182,131,71,17,1126
POA2745,4,15,30,19,5,0,0,0,64,0,11,3,5,7,0,0,0,29,0,19,32,74,102,99,38,18,379,9,46,68,94,113,99,38,18,479,2231,1777,2091,2012,1570,933,362,58,11037,67,58,75,56,47,18,16,6,339,2308,1882,2237,2159,1733,1049,415,82,11851,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,5,3,8,17,8,7,8,0,54,8,9,14,18,14,7,8,0,71,2199,2008,2397,2289,1700,1094,412,116,12210,64,60,79,67,37,22,23,9,363,2270,2072,2493,2369,1754,1128,439,122,12651,6,17,40,21,6,0,0,0,84,0,15,8,5,9,0,0,0,34,5,22,39,91,112,107,40,18,431,8,52,84,112,128,107,40,18,548,4431,3784,4489,4301,3271,2028,769,171,23248,132,118,158,119,79,44,39,15,703,4571,3960,4730,4534,3480,2176,850,203,24500
POA2747,4,37,31,8,3,0,0,0,90,3,11,7,5,10,0,0,0,34,10,49,59,79,106,166,108,36,617,18,97,95,97,115,166,108,36,740,3139,3913,4143,2745,1951,1506,645,134,18181,233,284,248,204,119,78,53,21,1259,3395,4302,4486,3049,2192,1760,806,195,20173,0,28,10,4,0,0,0,0,42,0,0,3,0,0,0,0,0,3,6,7,11,16,18,8,7,3,71,3,32,17,21,24,8,7,3,122,3102,4576,4135,2932,2325,1864,821,293,20048,207,321,230,177,108,80,73,38,1232,3309,4923,4384,3125,2460,1960,901,335,21399,10,65,38,11,3,0,0,0,127,3,14,12,5,12,0,0,0,41,9,54,67,95,125,180,115,43,687,24,136,110,113,142,180,115,43,861,6238,8494,8279,5676,4280,3375,1464,427,38229,439,601,482,385,228,165,127,59,2485,6704,9227,8874,6178,4649,3723,1704,530,41577
POA2748,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,4,10,0,27,4,5,3,0,3,4,10,0,30,159,88,80,128,152,86,56,14,763,9,0,0,7,5,4,3,0,24,169,90,81,130,163,99,66,17,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,107,75,79,135,138,90,65,26,707,0,0,0,11,4,0,3,0,21,106,78,77,141,137,92,71,26,729,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,4,10,0,26,4,5,3,3,6,4,10,0,31,268,169,160,259,287,180,124,41,1473,9,3,0,12,6,4,9,0,42,275,169,157,270,298,190,144,40,1548
POA2749,0,17,9,6,0,0,0,0,33,0,0,4,4,4,0,0,0,18,0,23,27,40,63,55,24,17,254,3,39,40,53,69,55,24,17,307,1106,1126,1020,934,806,515,187,36,5724,53,64,54,41,43,12,15,0,292,1168,1233,1120,1029,916,589,226,52,6323,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,3,4,10,16,4,3,0,42,0,8,3,11,20,4,3,0,52,1064,1231,1144,1088,1039,601,228,60,6454,59,80,63,34,31,19,12,8,300,1119,1323,1205,1132,1093,623,247,60,6805,5,16,11,7,5,0,0,0,41,0,3,5,4,10,0,0,0,20,0,27,36,53,78,63,27,17,298,3,50,50,62,90,63,27,17,361,2164,2354,2159,2017,1843,1119,415,93,12177,116,145,114,74,74,32,26,9,589,2289,2550,2324,2158,2011,1213,468,118,13133
POA2750,5,18,10,10,0,0,0,0,46,0,7,18,9,4,0,0,0,38,7,45,70,100,159,242,157,66,845,18,65,98,118,168,242,157,66,927,2992,3325,3064,2656,2206,1847,976,218,17281,165,238,197,159,118,122,133,89,1230,3176,3629,3362,2933,2491,2211,1264,371,19447,3,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,5,8,9,27,20,18,16,14,119,6,9,9,31,31,18,16,14,141,2941,3576,3278,2771,2563,2477,1326,496,19421,187,245,199,149,118,138,187,216,1442,3130,3836,3487,2948,2709,2634,1536,724,21002,12,18,9,17,5,0,0,0,61,6,9,20,11,6,0,0,0,46,13,48,80,128,186,267,175,75,962,28,79,106,148,196,267,175,75,1066,5931,6905,6345,5424,4767,4326,2300,713,36705,353,484,398,304,234,258,325,308,2672,6309,7465,6852,5880,5199,4845,2798,1099,40446
POA2752,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,8,3,13,18,28,11,3,82,6,8,7,10,18,28,11,3,89,394,390,347,367,331,179,71,12,2100,20,8,13,14,18,7,4,0,91,419,403,375,394,365,214,89,17,2278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,7,4,0,0,0,0,0,6,341,397,353,383,340,204,66,26,2105,11,18,11,11,7,3,3,4,81,352,420,370,399,349,205,76,27,2192,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,6,8,8,13,20,25,11,3,89,6,12,11,10,20,25,11,3,97,733,788,705,749,669,384,140,38,4202,38,30,29,30,22,8,10,3,172,772,825,745,789,710,420,163,45,4467
POA2753,17,35,10,19,7,0,0,0,95,0,5,5,5,3,0,0,0,16,5,16,23,47,82,103,75,42,399,24,53,44,75,97,103,75,42,511,1096,1106,895,1031,993,652,333,78,6183,86,105,58,67,59,49,62,46,524,1202,1264,995,1172,1148,804,475,167,7223,16,15,8,3,0,0,0,0,36,0,0,6,0,0,0,0,0,6,0,3,5,16,14,11,5,7,67,18,17,16,23,14,11,5,7,108,1054,1113,916,1105,998,809,508,230,6733,83,54,60,40,43,58,78,117,517,1150,1181,984,1164,1056,878,595,347,7354,36,49,21,21,7,0,0,0,133,0,5,9,5,3,0,0,0,22,3,18,33,66,97,109,83,56,462,41,73,53,93,106,109,83,56,617,2145,2221,1813,2135,1994,1463,840,305,12916,166,156,109,103,99,110,137,156,1043,2352,2445,1979,2334,2206,1683,1063,515,14575
POA2754,0,14,10,13,0,0,0,0,33,0,0,6,3,3,0,0,0,13,0,9,12,23,25,54,41,23,193,0,22,26,37,33,54,41,23,242,381,429,348,360,279,276,191,44,2315,14,22,18,13,6,14,13,8,101,392,472,398,407,319,345,244,79,2655,0,4,0,0,0,0,0,0,6,0,0,4,5,0,0,0,0,5,0,0,8,5,10,5,3,3,34,0,5,6,9,10,5,3,3,43,394,467,422,435,387,426,285,100,2920,10,20,16,19,11,18,16,10,105,403,491,445,463,405,451,304,113,3070,0,22,12,11,0,0,0,0,41,0,0,7,5,3,0,0,0,17,0,9,15,27,31,65,43,29,224,0,26,37,49,43,65,43,29,284,771,901,773,793,669,703,477,147,5237,22,36,34,31,14,28,27,19,205,798,962,840,867,723,794,549,189,5728
POA2756,7,40,21,18,9,0,0,0,96,0,3,12,4,12,0,0,0,30,4,23,50,68,120,172,94,32,560,11,61,85,90,139,172,94,32,687,2345,2191,1998,2097,2014,1228,585,100,12555,116,112,129,106,102,66,31,8,664,2473,2368,2212,2290,2251,1463,708,142,13909,0,8,6,6,0,0,0,0,25,0,0,0,0,0,0,0,0,3,3,5,6,20,31,19,12,5,94,6,10,19,23,27,19,12,5,120,2079,2281,2151,2349,2160,1386,662,201,13267,95,114,115,92,92,55,43,12,621,2181,2407,2281,2467,2275,1461,719,214,14006,9,47,29,22,4,0,0,0,116,0,5,8,4,12,0,0,0,32,7,20,57,81,149,189,100,42,656,17,79,102,112,167,189,100,42,806,4427,4476,4148,4442,4172,2612,1247,298,25820,212,228,242,193,192,126,74,22,1290,4655,4778,4491,4748,4529,2925,1421,358,27915
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,13,0,0,0,0,3,8,3,0,18,44,48,32,59,48,42,24,5,307,4,0,0,0,0,0,0,0,17,50,55,34,60,53,54,26,5,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,0,0,3,0,0,6,55,47,41,54,62,43,28,10,347,0,0,0,4,0,0,0,0,8,59,48,42,58,62,48,28,10,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,8,3,0,21,0,0,0,0,3,8,3,0,24,103,96,69,112,114,87,50,22,657,3,3,4,3,0,3,0,0,25,112,103,77,120,118,99,59,22,703
POA2758,3,4,0,4,0,0,0,0,13,3,4,0,3,9,0,0,0,14,0,9,9,27,53,57,29,12,195,9,14,14,34,56,57,29,12,214,562,415,445,617,608,437,181,44,3307,18,22,13,24,20,7,15,7,128,584,449,474,670,684,503,222,56,3643,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,5,0,0,0,4,5,0,0,0,22,0,4,0,10,10,0,0,0,26,531,411,465,725,637,467,213,66,3515,15,10,13,14,16,3,8,0,87,543,427,480,747,664,476,225,66,3625,3,4,0,6,0,0,0,0,12,3,0,0,4,8,0,0,0,19,0,10,12,28,57,62,29,12,214,3,13,14,40,66,62,29,12,240,1097,823,909,1342,1245,903,392,109,6820,31,33,27,39,35,16,24,7,209,1130,875,952,1419,1343,978,448,125,7270
POA2759,0,6,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,14,20,25,68,98,31,8,272,8,26,21,25,72,98,31,8,287,1696,1773,1673,1512,1635,1086,293,46,9719,102,101,92,65,61,35,8,4,470,1798,1900,1787,1607,1768,1226,338,59,10477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,8,0,0,30,0,0,5,3,11,8,0,0,28,1575,1765,1738,1580,1896,1079,328,104,10066,69,112,75,82,56,44,30,15,476,1644,1883,1810,1665,1959,1131,355,120,10575,0,6,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,4,16,15,32,79,113,35,9,302,9,22,22,34,77,113,35,9,316,3276,3541,3405,3091,3535,2169,625,151,19791,170,212,167,143,113,75,41,20,941,3449,3781,3597,3271,3726,2353,693,179,21045
POA2760,0,9,3,0,0,0,0,0,20,3,7,0,3,5,0,0,0,12,4,26,16,50,62,89,62,30,333,5,38,25,56,64,89,62,30,369,2069,2501,2620,1959,1571,992,555,108,12390,247,271,213,184,133,97,53,37,1240,2325,2818,2865,2200,1773,1175,665,175,13998,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,12,11,4,4,0,40,7,7,7,12,9,4,4,0,50,2079,2841,2729,1892,1634,1264,678,239,13356,210,289,262,167,103,116,80,95,1324,2291,3134,3003,2068,1744,1383,758,341,14729,3,13,3,3,0,0,0,0,27,7,3,3,3,0,0,0,0,19,5,26,24,61,68,94,60,33,372,15,44,30,61,74,94,60,33,418,4147,5345,5356,3851,3208,2253,1228,346,25746,452,561,480,353,237,215,138,133,2562,4616,5953,5867,4267,3518,2555,1429,514,28723
POA2761,0,9,0,0,0,0,0,0,16,3,3,0,0,3,0,0,0,11,4,16,16,30,44,37,16,10,180,9,25,19,35,48,37,16,10,201,2472,2188,2372,2120,1806,934,309,70,12265,156,135,132,90,75,31,15,4,633,2636,2348,2526,2244,1929,1012,336,80,13103,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,5,0,21,0,4,3,6,4,0,5,0,25,2311,2397,2524,2256,1897,1064,370,195,13007,117,134,125,101,60,40,19,7,607,2429,2535,2651,2364,1963,1102,390,201,13649,0,8,3,0,0,0,0,0,17,3,3,0,0,3,0,0,0,11,4,17,14,46,46,41,18,14,200,9,31,22,48,49,41,18,14,231,4786,4586,4896,4377,3699,1998,677,260,25274,274,272,262,189,135,72,31,8,1244,5067,4882,5176,4609,3891,2117,729,285,26753
POA2762,5,16,8,0,0,0,0,0,37,0,3,5,0,0,0,0,0,10,5,22,20,18,11,11,9,0,83,10,40,29,16,9,11,9,0,129,1115,1764,2625,906,464,309,77,15,7286,84,104,104,49,24,10,3,3,398,1212,1906,2762,975,500,333,93,18,7804,5,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,13,4,4,6,3,0,3,0,0,23,1055,2221,2404,876,562,309,87,27,7551,67,111,93,50,28,16,7,0,361,1129,2332,2500,928,588,330,94,28,7932,9,20,11,0,0,0,0,0,40,0,3,5,0,0,0,0,0,10,6,21,20,19,13,15,9,0,103,14,42,34,25,14,15,9,0,150,2170,3983,5031,1784,1026,623,165,47,14833,151,215,202,95,55,28,13,5,758,2334,4245,5267,1908,1092,662,188,49,15740
POA2763,6,11,6,12,0,0,0,0,30,0,4,4,0,0,0,0,0,12,4,16,23,44,44,62,21,7,226,9,29,33,52,50,62,21,7,269,1983,2211,2950,1858,1428,990,346,78,11844,90,102,120,71,35,37,17,5,479,2084,2346,3109,1977,1512,1088,387,87,12594,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,4,9,9,9,3,0,34,7,8,4,15,9,9,3,0,41,1831,2466,2884,1988,1654,1145,389,148,12503,70,108,111,77,45,41,21,4,470,1907,2574,2993,2084,1705,1186,409,152,13014,5,10,8,12,0,0,0,0,38,0,4,4,0,0,0,0,0,12,8,21,25,53,58,66,28,7,254,15,38,41,65,58,66,28,7,308,3818,4671,5832,3843,3080,2139,732,224,24348,158,210,234,147,82,78,35,9,952,3988,4922,6096,4057,3220,2281,800,243,25607
POA2765,6,22,5,3,4,0,0,0,42,4,17,11,4,0,0,0,0,29,3,39,29,29,35,75,30,16,264,12,74,44,40,41,75,30,16,336,2222,3361,4422,2165,1370,1002,424,80,15039,204,439,431,224,111,79,24,10,1524,2431,3873,4897,2428,1523,1160,482,108,16903,5,9,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,3,7,11,5,0,0,0,31,13,16,10,10,5,0,0,0,53,2077,4136,4155,2061,1564,1123,481,124,15724,155,321,285,136,88,66,34,7,1096,2241,4469,4446,2209,1656,1188,521,139,16872,10,28,15,3,4,0,0,0,62,7,14,11,7,0,0,0,0,29,4,42,37,47,39,75,30,17,302,18,90,55,49,45,75,30,17,396,4296,7491,8571,4225,2938,2121,906,200,30758,361,758,716,361,202,147,63,20,2622,4675,8343,9345,4636,3178,2347,1002,245,33776
POA2766,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,3,4,15,16,34,19,9,98,5,8,8,15,16,34,19,9,101,1060,1042,1160,957,828,607,251,73,5969,62,94,79,57,57,44,49,62,497,1126,1133,1246,1027,902,679,314,142,6567,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,3,0,0,0,0,0,0,3,14,1022,1136,1137,935,886,707,321,210,6353,53,83,66,46,58,51,87,205,643,1078,1219,1202,981,947,754,400,419,7010,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,3,7,10,16,35,15,13,109,3,8,7,16,21,35,15,13,112,2082,2180,2296,1891,1719,1309,568,279,12323,115,175,143,100,113,95,131,264,1141,2205,2357,2450,2004,1853,1437,718,564,13585
