POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA2030,..,0,109,466,781,666,509,255,92,2875,..,8,119,115,81,54,28,16,5,424,..,0,0,10,46,22,8,3,4,100,1297,..,..,..,..,..,..,..,..,1297,..,634,..,..,..,..,..,..,..,634,..,165,191,32,34,12,9,0,0,440,..,15,13,7,9,3,14,0,7,68,..,3,15,3,5,3,3,0,0,38,..,5,45,11,7,13,8,0,0,95,..,25,28,63,59,61,64,38,35,377,22,23,12,9,10,7,3,3,0,90,1314,883,534,717,1030,844,653,315,145,6435,..,0,196,598,828,620,418,202,33,2896,..,12,138,114,79,38,23,7,0,415,..,0,7,59,130,65,25,22,17,332,1284,..,..,..,..,..,..,..,..,1284,..,625,..,..,..,..,..,..,..,625,..,145,124,17,11,5,3,0,0,306,..,25,9,4,8,14,19,31,11,114,..,15,12,8,12,5,0,0,0,59
POA2031,..,5,447,1245,1220,765,619,364,108,4775,..,83,1245,610,284,169,75,29,3,2489,..,0,6,24,72,51,20,20,8,204,2535,..,..,..,..,..,..,..,..,2535,..,721,..,..,..,..,..,..,..,721,..,262,194,73,52,25,7,0,0,618,..,46,57,22,19,19,27,20,4,213,..,21,86,20,11,8,0,0,0,142,..,204,611,112,61,53,45,13,0,1095,..,51,299,286,249,262,196,128,51,1521,37,82,64,32,25,23,4,4,4,280,2573,1476,3008,2415,1986,1374,990,582,184,14592,..,5,638,1350,1124,787,517,287,46,4753,..,129,1373,538,249,135,67,15,0,2500,..,3,28,139,323,206,58,54,39,847,2401,..,..,..,..,..,..,..,..,2401,..,681,..,..,..,..,..,..,..,681,..,180,146,45,42,39,5,0,0,458,..,56,90,37,19,45,38,25,32,344,..,21,97,15,7,0,0,0,0,145
POA2032,..,0,184,491,462,358,293,202,94,2076,..,52,258,99,72,51,22,8,0,572,..,4,0,6,31,20,16,4,11,89,989,..,..,..,..,..,..,..,..,989,..,356,..,..,..,..,..,..,..,356,..,141,168,63,55,29,0,0,0,461,..,40,38,24,17,19,12,9,6,164,..,37,77,24,9,11,6,0,3,158,..,398,482,58,35,32,28,8,3,1038,..,67,157,110,120,117,107,66,29,768,8,40,29,19,10,8,4,5,0,124,993,1139,1400,890,804,639,486,304,146,6796,..,10,262,520,468,367,261,170,37,2099,..,78,246,112,64,36,23,3,0,566,..,7,29,64,121,85,49,44,28,433,898,..,..,..,..,..,..,..,..,898,..,338,..,..,..,..,..,..,..,338,..,110,99,34,33,21,3,0,0,306,..,64,39,11,6,31,37,38,23,248,..,45,46,12,3,0,3,0,0,110
POA2033,..,4,183,395,329,253,184,144,60,1548,..,59,322,145,75,49,24,10,3,680,..,0,4,11,16,16,8,5,4,61,687,..,..,..,..,..,..,..,..,687,..,215,..,..,..,..,..,..,..,215,..,62,86,27,29,16,0,0,0,226,..,41,34,11,5,8,9,9,3,117,..,23,44,12,6,0,0,0,0,83,..,219,199,58,27,18,21,15,0,549,..,74,143,115,76,94,54,41,22,614,13,84,28,13,5,7,0,4,0,155,699,775,1044,784,571,462,311,222,90,4948,..,11,246,417,320,256,167,116,21,1558,..,72,347,98,48,28,18,8,0,616,..,0,15,51,80,59,27,28,23,275,649,..,..,..,..,..,..,..,..,649,..,192,..,..,..,..,..,..,..,192,..,54,79,23,8,15,0,0,0,174,..,35,45,11,6,18,26,17,13,179,..,15,30,11,4,0,3,0,0,52
POA2034,..,0,227,688,643,565,343,206,66,2741,..,26,734,411,174,117,56,13,0,1524,..,0,5,24,48,26,17,4,6,130,1428,..,..,..,..,..,..,..,..,1428,..,462,..,..,..,..,..,..,..,462,..,160,123,29,32,21,0,0,0,367,..,34,40,19,9,19,4,8,6,137,..,12,80,15,7,5,5,0,0,121,..,76,451,92,21,26,20,10,0,702,..,18,165,187,169,177,161,101,33,1022,22,25,46,19,13,9,5,3,0,147,1445,820,1875,1482,1108,969,627,344,121,8785,..,7,317,753,711,491,317,154,22,2758,..,49,848,322,176,99,38,6,0,1545,..,6,29,101,196,100,35,35,19,518,1426,..,..,..,..,..,..,..,..,1426,..,469,..,..,..,..,..,..,..,469,..,133,110,21,16,22,3,0,0,300,..,20,39,10,13,12,40,32,24,189,..,23,65,10,0,3,0,0,0,115
POA2035,..,11,385,1295,1341,1101,855,613,199,5795,..,68,701,465,220,135,52,17,9,1666,..,0,8,37,80,77,21,20,23,263,2735,..,..,..,..,..,..,..,..,2735,..,936,..,..,..,..,..,..,..,936,..,457,396,148,144,77,6,0,0,1225,..,64,78,30,30,33,33,27,19,314,..,43,143,44,24,26,10,5,0,293,..,170,424,107,56,68,38,18,8,882,..,47,207,245,212,267,254,174,88,1488,27,39,42,40,28,22,13,8,7,221,2761,1830,2385,2411,2121,1795,1280,885,347,15822,..,27,541,1461,1376,1100,836,448,75,5856,..,115,799,419,201,107,39,11,0,1692,..,9,68,199,327,220,111,136,77,1142,2623,..,..,..,..,..,..,..,..,2623,..,961,..,..,..,..,..,..,..,961,..,300,293,82,91,63,15,0,0,850,..,72,66,21,34,70,82,104,79,529,..,40,106,29,10,15,4,6,0,216
POA2036,..,5,478,1213,1206,1153,861,482,133,5535,..,83,585,373,242,129,68,26,3,1511,..,5,9,36,103,64,36,13,4,273,2662,..,..,..,..,..,..,..,..,2662,..,879,..,..,..,..,..,..,..,879,..,599,448,147,122,55,4,0,0,1374,..,74,67,27,40,49,46,19,18,355,..,44,107,32,22,16,4,7,0,232,..,135,254,66,39,52,42,22,3,610,..,65,178,178,207,255,266,169,52,1372,28,37,47,31,27,16,15,6,0,205,2689,1927,2178,2108,2005,1786,1349,746,211,14999,..,20,660,1373,1283,1037,775,362,48,5560,..,119,615,367,220,131,46,18,0,1517,..,21,107,224,370,216,107,88,47,1172,2676,..,..,..,..,..,..,..,..,2676,..,844,..,..,..,..,..,..,..,844,..,380,349,100,68,33,12,0,0,940,..,69,48,17,23,77,96,80,58,465,..,37,47,19,13,12,3,4,0,136
POA2037,..,7,216,496,377,352,293,143,27,1915,..,70,524,332,166,110,63,25,0,1293,..,0,6,21,24,20,15,3,3,88,838,..,..,..,..,..,..,..,..,838,..,232,..,..,..,..,..,..,..,232,..,92,101,56,32,7,0,0,0,287,..,33,30,10,3,6,9,8,7,110,..,28,63,14,9,3,0,0,0,119,..,250,354,68,38,38,33,11,3,793,..,100,288,253,184,231,178,99,16,1356,11,29,44,18,17,19,12,5,0,163,852,848,1637,1273,846,787,608,293,65,7207,..,4,291,474,403,341,275,79,13,1879,..,98,548,261,124,73,46,11,0,1171,..,3,34,113,141,118,53,32,12,505,783,..,..,..,..,..,..,..,..,783,..,242,..,..,..,..,..,..,..,242,..,67,72,33,15,8,3,0,0,197,..,48,42,3,6,19,22,16,14,170,..,26,52,7,3,6,3,3,0,100
POA2038,..,0,134,387,388,220,177,76,17,1402,..,21,232,159,118,68,39,13,0,656,..,0,0,11,20,20,6,6,0,65,709,..,..,..,..,..,..,..,..,709,..,195,..,..,..,..,..,..,..,195,..,78,53,17,11,8,0,0,0,166,..,8,17,0,0,4,4,4,0,46,..,17,24,11,0,0,0,0,0,52,..,58,113,19,19,11,9,7,0,238,..,20,110,91,77,81,65,29,12,487,4,17,25,6,13,13,0,0,0,83,722,410,708,697,653,429,315,134,32,4102,..,0,180,416,384,211,150,54,4,1409,..,25,265,145,99,77,41,3,0,650,..,0,7,35,71,67,14,10,10,213,719,..,..,..,..,..,..,..,..,719,..,203,..,..,..,..,..,..,..,203,..,52,49,6,9,9,0,0,0,125,..,26,17,4,4,9,18,6,6,81,..,7,23,0,3,0,0,0,0,39
POA2039,..,0,98,417,365,241,198,92,8,1414,..,14,237,166,97,85,37,9,0,651,..,0,0,8,29,6,15,8,4,57,706,..,..,..,..,..,..,..,..,706,..,155,..,..,..,..,..,..,..,155,..,58,61,24,13,0,0,0,0,167,..,12,13,0,0,9,6,5,0,45,..,4,18,0,0,0,0,0,0,31,..,36,79,28,15,9,10,5,0,180,..,13,55,74,87,59,63,29,5,381,12,9,13,8,13,4,5,0,0,64,717,304,583,722,627,418,334,139,20,3865,..,0,168,456,337,236,174,55,3,1431,..,22,264,158,98,59,33,8,0,646,..,0,6,41,66,52,30,15,3,222,694,..,..,..,..,..,..,..,..,694,..,182,..,..,..,..,..,..,..,182,..,39,38,8,0,0,5,0,0,94,..,15,14,0,0,11,25,11,7,80,..,5,11,3,0,0,0,0,0,22
POA2040,..,3,317,1110,954,565,378,182,64,3570,..,43,471,384,293,181,83,18,0,1476,..,0,0,19,72,30,21,16,8,164,2141,..,..,..,..,..,..,..,..,2141,..,531,..,..,..,..,..,..,..,531,..,188,140,58,64,40,5,0,0,489,..,32,38,13,16,23,10,11,10,151,..,18,40,13,7,11,0,0,0,88,..,114,221,79,50,25,36,10,3,547,..,39,155,150,158,179,127,64,28,898,29,23,47,23,16,16,9,0,3,174,2167,982,1423,1856,1631,1074,666,295,116,10217,..,3,459,1179,964,474,353,139,27,3596,..,81,540,348,260,169,69,9,0,1474,..,3,27,132,238,140,70,58,30,696,2032,..,..,..,..,..,..,..,..,2032,..,482,..,..,..,..,..,..,..,482,..,146,89,40,38,23,0,0,0,338,..,20,47,16,23,31,44,37,17,220,..,14,28,10,5,8,9,0,0,69
POA2041,..,0,179,633,703,535,394,207,36,2690,..,23,288,227,206,137,96,40,3,1011,..,0,0,17,42,31,7,3,3,109,1263,..,..,..,..,..,..,..,..,1263,..,385,..,..,..,..,..,..,..,385,..,114,105,29,11,15,3,0,0,271,..,19,21,11,3,8,15,10,4,85,..,4,11,5,3,4,0,0,0,36,..,28,72,25,19,25,15,6,4,191,..,20,107,119,149,183,155,80,22,835,16,19,20,15,16,12,16,3,0,108,1279,610,791,1076,1159,941,696,358,72,6989,..,4,238,715,709,519,375,143,12,2714,..,25,314,225,193,122,95,29,0,1010,..,5,14,72,139,88,28,21,21,384,1208,..,..,..,..,..,..,..,..,1208,..,344,..,..,..,..,..,..,..,344,..,88,75,9,11,6,0,0,0,191,..,13,13,11,3,7,22,19,14,98,..,15,13,4,0,7,0,0,0,37
POA2042,..,0,216,533,453,346,180,77,24,1839,..,78,754,520,335,166,72,10,0,1926,..,0,0,20,37,27,9,0,4,104,886,..,..,..,..,..,..,..,..,886,..,223,..,..,..,..,..,..,..,223,..,72,74,35,35,14,0,0,0,231,..,30,42,19,9,12,11,0,3,123,..,36,92,17,4,9,0,0,0,171,..,343,810,189,65,52,33,6,0,1500,..,61,369,301,268,260,154,61,19,1498,20,62,77,26,26,13,8,3,0,232,908,899,2440,1660,1228,902,469,171,54,8719,..,12,282,509,431,296,152,42,5,1730,..,109,793,380,231,109,34,8,0,1670,..,0,17,58,125,66,40,24,15,342,846,..,..,..,..,..,..,..,..,846,..,249,..,..,..,..,..,..,..,249,..,74,47,27,24,4,0,0,0,178,..,49,45,21,12,11,17,16,8,176,..,38,63,19,0,3,0,0,0,130
POA2043,..,0,202,418,248,141,48,25,5,1077,..,44,630,415,197,97,30,7,0,1421,..,0,0,9,13,10,4,0,0,43,522,..,..,..,..,..,..,..,..,522,..,76,..,..,..,..,..,..,..,76,..,38,30,3,11,6,0,0,0,85,..,13,13,9,4,0,4,0,0,45,..,16,37,9,9,0,0,0,0,67,..,82,304,78,43,29,16,3,0,560,..,19,193,187,122,101,65,14,7,702,11,17,35,13,18,13,4,0,0,115,535,300,1448,1136,663,397,160,53,11,4716,..,0,244,396,188,106,40,19,0,991,..,58,645,287,123,61,19,3,0,1198,..,0,10,37,62,32,14,13,5,170,474,..,..,..,..,..,..,..,..,474,..,103,..,..,..,..,..,..,..,103,..,29,22,8,4,4,0,0,0,61,..,8,32,8,4,5,10,10,6,79,..,9,27,6,0,0,0,0,0,45
POA2044,..,0,126,358,239,164,138,74,17,1113,..,23,285,216,121,60,27,3,0,733,..,0,0,12,19,11,12,3,4,65,636,..,..,..,..,..,..,..,..,636,..,115,..,..,..,..,..,..,..,115,..,86,81,35,30,8,0,0,0,244,..,22,27,8,9,15,16,7,5,110,..,22,60,15,3,9,3,0,0,110,..,95,236,79,29,42,14,0,0,507,..,13,61,61,60,63,43,27,12,339,14,9,28,21,7,3,4,0,0,82,644,371,894,813,531,372,259,115,45,4052,..,8,178,380,221,150,130,44,12,1122,..,32,295,194,99,43,15,0,0,694,..,0,20,46,70,43,27,17,11,238,552,..,..,..,..,..,..,..,..,552,..,109,..,..,..,..,..,..,..,109,..,38,58,15,18,10,0,0,0,140,..,21,24,19,4,13,26,12,7,131,..,17,35,10,3,0,0,0,0,74
POA2045,..,0,50,201,353,284,211,139,66,1309,..,5,30,45,29,41,38,4,0,190,..,0,0,0,19,8,3,3,11,48,539,..,..,..,..,..,..,..,..,539,..,275,..,..,..,..,..,..,..,275,..,124,129,39,30,30,7,0,0,360,..,3,8,4,3,7,3,0,5,43,..,0,8,0,4,6,0,0,0,19,..,10,9,11,0,5,4,3,0,60,..,0,11,16,27,31,27,24,20,157,11,5,8,3,4,6,9,0,0,43,548,432,254,330,470,424,317,178,105,3042,..,0,74,218,382,313,197,113,20,1318,..,5,42,40,38,37,24,5,0,191,..,0,3,11,56,43,17,31,23,183,487,..,..,..,..,..,..,..,..,487,..,266,..,..,..,..,..,..,..,266,..,64,49,22,22,22,6,0,0,179,..,6,14,0,7,12,6,22,21,88,..,4,4,4,3,4,0,0,0,18
POA2046,..,0,424,1216,1216,984,807,497,178,5329,..,18,387,286,198,132,71,12,4,1103,..,0,0,29,53,56,0,14,12,162,2320,..,..,..,..,..,..,..,..,2320,..,701,..,..,..,..,..,..,..,701,..,365,315,107,96,48,10,0,0,946,..,51,37,21,24,26,35,15,16,230,..,18,27,11,11,9,4,0,0,87,..,26,124,47,49,34,38,6,3,327,..,10,106,151,178,206,193,125,59,1019,30,18,19,21,11,25,10,4,5,148,2349,1216,1445,1884,1840,1526,1173,680,273,12385,..,11,570,1347,1261,968,769,369,66,5352,..,45,418,268,215,133,46,10,3,1147,..,4,31,171,280,165,92,89,63,884,2213,..,..,..,..,..,..,..,..,2213,..,746,..,..,..,..,..,..,..,746,..,271,243,58,57,51,5,0,0,692,..,32,34,13,15,53,73,66,42,333,..,13,23,15,4,3,3,0,3,73
POA2047,..,3,183,495,450,416,353,224,57,2174,..,22,248,150,91,82,38,17,0,659,..,0,0,12,29,27,12,5,10,86,921,..,..,..,..,..,..,..,..,921,..,296,..,..,..,..,..,..,..,296,..,132,85,35,24,12,0,0,0,283,..,22,21,8,9,5,10,5,0,79,..,7,27,6,3,0,0,0,0,51,..,43,90,34,24,11,12,0,0,215,..,6,92,76,86,106,78,58,31,525,20,9,18,20,5,10,3,3,0,92,941,528,765,836,721,669,497,315,98,5369,..,5,267,484,488,395,320,171,21,2169,..,31,251,144,106,73,34,10,0,650,..,0,20,65,117,82,37,20,14,355,836,..,..,..,..,..,..,..,..,836,..,285,..,..,..,..,..,..,..,285,..,92,82,11,23,19,0,0,0,231,..,20,19,11,14,8,31,17,20,140,..,7,16,5,4,0,0,0,0,35
POA2048,..,0,101,273,267,167,109,80,26,1027,..,35,226,150,104,53,28,9,0,594,..,0,0,4,28,17,0,4,0,52,487,..,..,..,..,..,..,..,..,487,..,166,..,..,..,..,..,..,..,166,..,63,38,16,16,13,0,0,0,143,..,7,18,3,11,0,0,4,0,55,..,13,35,5,4,0,0,0,0,59,..,81,194,51,30,20,13,8,0,392,..,22,99,77,80,70,48,24,9,427,3,19,24,9,5,4,4,4,4,74,491,412,731,594,542,351,209,129,39,3489,..,5,121,284,285,158,97,59,7,1008,..,46,241,121,74,47,20,6,0,548,..,0,8,16,64,31,14,17,11,159,469,..,..,..,..,..,..,..,..,469,..,176,..,..,..,..,..,..,..,176,..,34,24,9,17,4,0,0,0,89,..,15,12,0,6,13,13,27,11,105,..,6,27,5,4,0,0,0,0,40
POA2049,..,4,183,419,357,250,174,113,23,1527,..,43,416,212,124,92,32,16,0,942,..,0,0,12,24,27,3,5,3,70,769,..,..,..,..,..,..,..,..,769,..,239,..,..,..,..,..,..,..,239,..,97,79,30,34,12,0,0,0,250,..,18,38,14,7,11,5,4,6,97,..,15,39,12,0,4,0,0,0,69,..,142,263,53,27,27,16,5,0,520,..,34,216,143,129,93,80,40,17,756,14,15,35,23,11,5,5,0,0,117,784,614,1264,925,716,523,316,172,46,5366,..,9,238,449,375,230,156,68,14,1543,..,66,457,210,128,53,35,3,0,949,..,8,10,65,104,71,17,28,12,311,712,..,..,..,..,..,..,..,..,712,..,227,..,..,..,..,..,..,..,227,..,70,56,18,17,0,3,0,0,163,..,30,15,10,8,9,33,13,7,129,..,22,40,10,0,5,0,0,0,67
POA2050,..,0,121,302,190,110,97,30,6,863,..,52,436,234,120,60,17,8,0,918,..,0,4,8,9,0,0,0,0,27,340,..,..,..,..,..,..,..,..,340,..,79,..,..,..,..,..,..,..,79,..,32,26,3,4,3,0,0,0,71,..,16,20,5,3,0,3,0,0,50,..,12,37,3,0,3,0,0,0,54,..,159,287,49,20,15,3,5,0,534,..,36,217,191,165,119,65,21,6,811,4,113,39,22,11,9,5,0,0,202,341,492,1188,813,517,335,191,64,12,3951,..,0,166,272,164,109,70,21,4,811,..,71,465,148,79,42,8,0,0,811,..,0,7,33,44,38,8,9,7,150,317,..,..,..,..,..,..,..,..,317,..,85,..,..,..,..,..,..,..,85,..,16,17,8,4,0,0,0,0,53,..,18,28,4,5,8,9,0,8,81,..,9,24,4,5,0,0,0,0,44
POA2060,..,0,317,629,376,372,350,239,35,2316,..,70,571,215,113,85,42,25,3,1124,..,0,0,15,31,31,3,5,8,87,748,..,..,..,..,..,..,..,..,748,..,235,..,..,..,..,..,..,..,235,..,75,51,22,14,8,0,0,0,171,..,33,27,5,3,9,8,3,3,96,..,8,21,7,0,7,0,0,0,48,..,85,238,55,21,13,12,10,0,442,..,68,325,256,203,171,115,78,28,1242,33,43,36,15,16,21,3,5,0,177,775,616,1595,1233,775,711,537,366,69,6680,..,5,437,611,375,372,338,156,17,2309,..,92,558,193,95,61,33,8,0,1041,..,0,12,68,119,61,25,18,9,310,703,..,..,..,..,..,..,..,..,703,..,225,..,..,..,..,..,..,..,225,..,59,60,27,9,4,0,0,0,162,..,32,42,21,6,8,10,10,6,138,..,15,20,5,3,6,0,0,0,46
POA2061,..,0,117,165,129,186,172,135,36,943,..,19,212,92,48,34,21,13,4,449,..,0,0,3,9,9,3,0,0,37,160,..,..,..,..,..,..,..,..,160,..,65,..,..,..,..,..,..,..,65,..,14,31,12,4,9,0,0,0,74,..,12,6,3,0,4,3,0,0,30,..,4,3,4,0,0,0,0,0,11,..,25,54,22,9,8,13,0,0,129,..,9,124,112,98,101,76,71,14,608,9,14,18,11,6,6,4,0,0,67,170,161,575,421,304,359,298,222,51,2562,..,5,141,165,135,201,178,92,13,934,..,29,222,79,35,23,16,4,0,402,..,0,6,24,29,35,18,5,5,117,183,..,..,..,..,..,..,..,..,183,..,67,..,..,..,..,..,..,..,67,..,21,38,5,11,8,0,0,0,81,..,14,13,4,4,4,5,5,4,54,..,0,6,0,0,0,0,0,0,10
POA2062,..,0,141,352,301,191,160,100,22,1263,..,15,153,89,50,36,33,11,0,384,..,0,0,12,19,12,5,6,4,55,647,..,..,..,..,..,..,..,..,647,..,157,..,..,..,..,..,..,..,157,..,41,33,14,4,5,4,0,0,106,..,9,14,6,7,4,9,3,4,50,..,3,13,0,0,0,0,0,0,17,..,8,38,11,8,9,6,5,0,89,..,6,42,68,78,75,62,36,9,376,20,7,12,12,11,0,0,0,0,65,663,250,447,563,477,335,272,157,31,3207,..,3,188,398,272,185,153,75,8,1274,..,23,170,74,55,29,20,3,3,379,..,0,6,49,98,39,20,10,5,221,600,..,..,..,..,..,..,..,..,600,..,150,..,..,..,..,..,..,..,150,..,24,33,7,5,0,0,0,0,68,..,9,7,3,5,6,3,4,0,46,..,4,5,5,3,0,0,0,0,19
POA2063,..,0,38,259,378,326,237,141,38,1409,..,0,31,27,28,23,16,14,0,141,..,0,0,5,8,13,0,0,6,26,652,..,..,..,..,..,..,..,..,652,..,316,..,..,..,..,..,..,..,316,..,60,61,21,14,9,0,0,0,166,..,9,4,4,0,4,6,4,0,24,..,3,8,5,4,0,0,0,0,21,..,0,0,3,0,9,0,3,0,19,..,10,12,21,18,25,33,20,9,138,0,8,3,4,4,7,5,0,0,34,661,403,156,343,459,408,296,175,52,2949,..,0,58,309,409,295,223,104,18,1415,..,7,45,28,29,23,14,7,0,145,..,0,4,28,52,24,13,12,8,138,604,..,..,..,..,..,..,..,..,604,..,279,..,..,..,..,..,..,..,279,..,58,47,5,11,7,0,0,0,130,..,14,4,0,0,8,14,14,6,59,..,3,0,0,4,0,0,0,0,17
POA2064,..,7,171,635,399,238,184,89,37,1756,..,11,206,87,58,32,11,9,0,415,..,0,3,10,19,22,8,3,5,68,957,..,..,..,..,..,..,..,..,957,..,262,..,..,..,..,..,..,..,262,..,65,71,28,14,4,3,0,0,189,..,20,16,7,4,9,10,0,5,67,..,5,16,9,3,3,4,0,0,40,..,49,108,28,22,10,18,3,0,240,..,16,70,67,65,77,71,27,18,406,8,11,13,4,3,5,9,0,0,55,966,441,679,871,595,400,309,140,61,4465,..,5,264,668,348,233,160,71,23,1767,..,37,205,79,36,18,12,8,0,390,..,4,9,76,79,55,15,10,11,262,818,..,..,..,..,..,..,..,..,818,..,222,..,..,..,..,..,..,..,222,..,42,46,20,18,6,0,0,0,131,..,17,27,6,8,24,28,13,4,135,..,8,23,10,5,0,3,0,0,56
POA2065,..,4,726,1642,1102,793,725,372,96,5467,..,105,1024,544,246,173,92,32,3,2213,..,0,3,32,66,41,12,3,0,163,2174,..,..,..,..,..,..,..,..,2174,..,563,..,..,..,..,..,..,..,563,..,174,173,50,40,22,0,0,0,463,..,61,70,20,7,20,12,9,4,210,..,17,65,19,9,9,3,0,0,124,..,176,489,109,62,40,26,10,0,916,..,83,525,449,328,266,198,106,41,1986,42,38,56,38,25,13,4,0,0,213,2216,1217,3129,2902,1890,1369,1089,533,156,14490,..,11,965,1671,1043,789,662,259,56,5448,..,143,1101,455,224,122,57,15,0,2125,..,0,39,152,234,149,56,34,25,695,2203,..,..,..,..,..,..,..,..,2203,..,535,..,..,..,..,..,..,..,535,..,148,138,45,32,11,0,0,0,374,..,73,71,16,28,30,39,39,13,302,..,22,58,11,7,4,0,0,0,107
