POA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA2174,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,3,0,0,38,226,20,4,7,0,0,291,0,0,0,0,0,0,0,0,0,0,5,21,35,62,14,4,0,0,0,148,0,0,0,14,5,6,0,0,0,29,0,16,16,76,18,8,4,0,0,138,0,0,0,0,0,0,0,0,0,0,0,3,7,76,32,15,16,0,0,151,0,0,0,0,0,0,0,0,0,6,0,0,0,3,11,5,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,4,0,0,0,17,0,0,0,10,3,4,0,0,0,15,0,0,4,20,8,3,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,0,20,3,0,4,0,0,26,0,0,0,10,6,3,0,0,0,25,0,5,0,3,0,0,0,0,0,14
POA2175,0,0,0,0,0,3,16,24,5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2176,0,0,0,3,3,34,61,31,10,140,0,0,0,8,4,8,6,4,0,31,0,0,0,0,0,7,3,0,0,13,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,14,3,21,57,73,26,25,11,6,0,217,0,0,0,17,16,50,58,20,6,173,0,0,0,5,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,15,104,44,71,149,25,6,427,0,0,0,5,3,9,16,12,3,47,0,0,8,17,15,16,10,0,0,65,0,0,0,0,3,5,6,5,0,18,0,4,0,3,5,3,7,3,0,19,0,0,0,4,0,0,7,6,0,15,0,0,0,0,0,3,10,3,5,28,0,0,0,0,4,5,3,0,0,19,0,0,5,51,17,16,12,0,0,108,0,16,5,16,17,21,24,10,0,114,0,0,5,4,5,0,5,0,0,24
POA2177,0,0,0,3,0,4,6,6,0,17,0,0,0,5,0,4,8,7,0,22,0,0,0,0,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,39,6,12,7,0,0,86,0,0,0,4,8,7,12,0,0,36,0,0,4,6,3,6,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,27,31,3,0,105,0,0,0,3,3,3,7,6,0,16,0,5,12,16,9,11,6,0,0,60,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,7,0,0,0,0,0,4,3,0,0,11,0,0,0,0,3,0,0,0,0,7,0,3,0,56,9,10,8,0,0,95,0,5,0,7,7,6,5,4,0,32,0,0,0,4,0,0,0,0,0,11
POA2178,0,0,0,0,0,9,25,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,0,19,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4
POA2179,0,0,0,0,0,9,18,17,0,46,0,0,0,3,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,3,227,6,3,6,0,0,251,0,0,0,5,5,0,5,0,0,13,0,17,29,82,6,10,8,4,0,162,0,0,0,5,7,7,0,3,0,21,0,18,9,88,11,0,8,0,0,142,0,0,0,0,0,0,0,0,0,0,0,9,9,121,29,31,29,0,0,217,0,0,0,3,0,0,0,0,0,10,0,0,3,14,12,9,0,3,0,42,0,0,0,0,0,0,6,6,0,11,0,7,5,3,0,0,0,0,0,5,0,0,0,6,4,0,0,5,0,18,0,0,6,17,3,0,0,0,0,28,0,0,0,9,0,0,0,0,0,6,0,0,0,28,8,0,0,0,0,33,0,4,0,11,6,3,0,0,0,22,0,9,8,4,0,0,0,0,0,14
POA2190,0,0,0,0,0,0,4,12,7,26,0,0,0,0,0,0,5,3,3,16,0,0,0,7,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,5,0,0,31,26,18,16,6,3,5,110,0,0,0,5,3,5,0,4,5,14,0,19,21,86,51,14,0,0,0,194,0,0,0,0,0,5,0,0,0,7,0,3,4,34,33,30,19,5,0,133,0,0,0,0,0,9,3,7,4,24,0,0,0,5,3,10,0,0,0,15,0,0,0,0,0,0,4,3,4,8,0,0,9,0,3,6,0,0,0,19,0,0,0,13,0,6,0,0,0,17,0,0,0,12,11,14,16,0,0,53,0,0,0,3,0,3,0,3,0,7,0,0,5,12,6,7,0,0,0,24,0,0,0,4,7,6,6,5,4,34,0,0,0,4,6,0,0,0,0,17
POA2191,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,3,3,0,11,0,0,0,0,0,0,5,0,0,5,0,0,3,11,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,4,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,3,24,6,9,11,0,3,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,0,3,3,0,0,15,0,0,0,4,0,0,0,0,0,5,0,0,0,0,6,0,5,0,0,10,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,4
POA2192,0,0,0,0,0,4,6,5,0,14,0,0,0,3,3,7,6,4,5,17,0,0,6,4,7,4,0,0,0,16,0,0,34,64,4,3,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,4,15,37,16,6,9,0,0,84,0,0,0,3,0,5,11,4,0,21,0,3,3,29,4,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,11,84,30,33,6,9,0,185,0,0,0,0,0,0,0,0,0,11,0,0,0,5,4,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,5,3,0,0,12,0,0,0,0,4,0,0,0,0,6,0,0,0,31,10,4,6,0,0,49,0,0,0,0,5,4,4,0,0,17,0,0,0,3,0,0,0,0,0,9
POA2193,0,0,0,0,0,4,6,5,0,18,0,0,0,9,0,4,0,0,0,9,0,0,0,6,3,0,0,0,0,13,0,0,26,84,4,4,0,0,0,123,0,0,0,3,0,0,0,0,0,4,0,0,6,42,17,17,8,5,0,89,0,0,0,3,4,0,4,0,0,12,0,3,0,15,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,7,0,12,13,118,26,32,23,4,0,223,0,0,0,9,7,0,4,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,8,0,0,28,0,0,0,6,3,4,5,0,0,16,0,0,3,12,7,7,0,0,0,34,0,0,0,12,0,3,0,0,0,11,0,0,0,13,0,0,0,0,0,12,0,4,7,76,15,10,0,0,0,113,0,0,0,5,4,0,5,4,0,17,0,5,3,17,0,0,0,0,0,32
POA2194,0,0,0,0,0,0,3,0,4,6,0,0,0,4,3,3,0,0,3,17,0,0,3,12,5,10,0,0,0,29,0,20,301,664,20,12,0,4,0,1029,0,0,0,0,0,0,0,3,0,3,0,0,14,36,16,12,4,0,0,85,0,0,0,0,0,3,0,3,0,5,0,0,0,21,6,0,0,0,0,30,0,0,0,0,0,0,0,3,0,4,0,16,41,216,68,81,36,6,3,465,0,0,0,5,0,0,3,0,0,9,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,3,5,3,0,35,0,0,3,4,3,0,0,0,0,15,0,0,0,11,0,5,0,0,0,15,0,0,4,26,4,6,4,0,3,49,0,3,6,109,28,15,0,4,0,168,0,3,0,10,0,0,8,0,0,20,0,4,0,11,0,0,0,0,0,17
POA2195,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,5,0,25,0,17,28,122,31,17,7,0,0,240,0,0,34,67,7,4,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,8,15,32,12,9,13,0,0,94,0,0,0,0,0,0,5,0,0,11,13,83,59,301,60,17,7,0,0,549,0,0,0,0,0,0,0,0,3,4,0,0,6,66,27,49,35,7,0,191,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,8,0,4,4,4,0,0,0,0,0,13,0,0,0,3,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,12,0,0,0,19,9,16,6,0,0,53,0,0,0,5,0,4,3,0,0,18,0,0,0,3,0,0,0,0,0,7
POA2196,0,0,0,0,0,0,3,0,0,12,0,0,0,4,5,8,7,11,0,30,0,0,10,7,5,8,0,0,0,26,0,0,17,41,4,5,0,0,0,68,0,0,0,0,0,0,3,0,0,3,0,16,22,64,31,20,9,4,0,163,0,0,0,8,11,8,12,9,0,55,0,26,29,150,23,8,4,0,0,242,0,0,0,0,0,0,0,0,0,3,0,5,20,90,44,40,24,0,0,231,0,0,0,5,5,0,0,3,0,9,0,0,7,3,14,3,4,0,0,44,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,3,0,0,0,20,0,0,3,4,6,9,0,0,0,23,0,0,0,0,0,3,0,0,0,10,0,0,0,8,5,0,4,0,0,23,0,5,3,30,13,16,5,0,0,67,0,0,0,3,13,3,0,0,0,22,0,0,0,6,0,0,0,3,0,19
POA2197,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,4,9,0,0,0,37,0,0,0,8,5,13,5,6,0,31,0,0,0,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,3,3,0,37,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,16,0,0,0,3,3,0,3,0,0,13,0,0,0,0,0,0,0,3,0,5
POA2198,0,0,0,0,0,0,6,10,0,19,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,7,3,15,6,7,6,0,0,43,0,0,0,4,4,13,15,10,0,50,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,4,0,0,23,0,0,0,5,0,0,3,9,4,15,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,0,0,0,3,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,3
POA2199,0,0,0,0,0,0,3,3,0,12,0,0,0,3,0,3,3,5,4,24,0,0,4,0,5,0,0,0,0,10,0,0,7,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,16,24,41,13,12,8,3,0,120,0,0,0,17,26,49,51,27,12,185,0,9,13,56,8,4,3,0,0,96,0,0,0,0,0,0,0,0,0,3,0,3,6,37,23,16,17,9,3,111,0,0,0,0,0,6,0,3,8,19,0,0,7,5,6,8,4,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,0,3,0,3,3,5,6,0,16,0,0,0,5,3,6,4,0,0,23,0,0,0,3,0,4,0,0,0,9,0,0,0,18,7,0,3,0,0,33,0,0,0,10,5,3,0,0,0,19,0,0,5,0,0,3,0,0,0,9
POA2200,0,0,0,0,0,4,6,7,3,20,0,0,0,6,5,7,4,4,0,25,0,0,4,17,3,7,0,0,0,33,0,0,36,97,5,5,0,0,0,138,0,0,0,0,0,0,0,3,0,4,0,20,42,85,31,24,6,3,0,221,0,0,5,31,42,57,90,48,20,296,12,54,44,316,44,15,11,4,0,506,0,0,0,0,0,0,0,0,0,0,0,10,24,135,56,65,39,4,4,343,0,0,0,7,4,8,12,13,7,57,0,0,3,19,20,14,10,4,0,66,0,0,0,0,5,0,0,4,0,8,0,3,0,10,0,0,3,0,0,19,0,0,0,7,3,4,3,0,0,26,0,0,0,5,3,3,3,0,5,19,0,0,6,27,6,6,0,0,0,53,0,0,5,50,13,3,9,3,0,92,3,0,0,5,10,3,9,3,0,32,3,3,3,8,4,0,0,0,0,28
POA2203,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,13,0,3,0,43,28,23,11,6,0,122,0,0,3,0,0,3,6,3,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,6,0,0,4,41,21,18,10,0,0,105,0,0,3,13,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,8,3,0,0,31,0,0,5,11,4,0,0,0,0,18,0,0,0,11,7,3,0,0,0,23,0,0,0,8,4,0,0,0,0,19,0,0,0,13,5,0,0,0,0,18,0,4,5,30,12,3,6,0,0,55,0,0,0,4,8,7,7,6,3,31,3,4,3,26,15,3,0,0,0,53
POA2204,0,0,0,0,0,6,7,4,5,17,0,0,0,3,0,0,4,5,0,12,0,0,0,5,0,8,3,3,0,11,0,0,15,29,3,0,0,0,0,51,0,0,3,3,0,3,3,0,0,14,0,8,10,125,58,43,19,3,0,259,0,0,0,0,0,0,5,5,4,19,0,0,0,4,4,0,0,0,0,6,0,0,0,0,9,4,0,0,0,12,0,0,6,82,30,14,13,3,0,154,0,0,0,15,5,3,0,0,0,23,0,0,0,0,0,0,4,0,0,6,0,0,0,16,8,8,0,5,0,34,0,0,4,18,5,7,5,0,0,32,0,0,3,31,12,0,0,0,0,55,0,0,0,14,4,0,3,0,0,17,0,0,0,16,3,0,0,0,0,18,0,3,11,88,21,18,14,0,0,140,0,0,0,21,8,10,12,4,0,57,0,10,12,66,12,4,4,4,0,111
POA2205,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,5,0,13,0,0,8,5,0,4,0,0,0,10,0,0,56,112,0,3,4,0,0,174,0,0,0,4,7,0,0,0,0,10,0,0,8,74,26,16,7,3,0,141,0,0,0,13,31,48,83,50,16,237,0,0,5,13,0,3,0,0,0,26,0,0,0,5,0,0,0,0,0,3,0,8,19,224,30,37,16,0,0,339,0,0,0,30,4,0,4,0,0,42,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,4,0,0,20,0,0,7,32,10,6,3,0,0,69,0,0,0,20,3,8,0,3,0,35,0,0,3,11,0,0,0,0,0,20,0,0,3,67,3,3,0,0,0,80,5,3,17,211,21,12,4,0,0,265,0,0,0,11,0,0,0,0,0,16,3,9,9,27,4,6,0,0,0,54
POA2206,0,0,0,0,0,0,3,9,3,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,30,29,19,14,0,0,106,0,0,0,0,0,6,5,4,0,30,0,0,0,3,0,4,0,0,0,9,0,0,0,0,4,0,0,0,0,8,0,8,6,39,11,21,12,0,5,103,0,0,0,7,3,4,4,0,3,23,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,4,3,0,15,0,0,0,7,6,5,0,0,0,24,0,0,0,7,8,6,0,0,0,20,0,0,0,4,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,7,0,0,0,27,5,7,11,0,0,49,0,0,0,0,11,0,9,3,0,27,0,0,5,16,0,4,0,4,0,36
POA2207,0,0,0,0,0,3,15,8,5,34,0,0,0,0,0,0,3,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,31,85,5,0,0,0,0,126,0,0,0,0,0,0,0,3,0,7,0,9,20,52,50,47,23,5,0,210,0,9,3,62,40,104,120,71,42,452,0,0,0,10,4,0,0,0,0,6,0,0,0,3,0,0,0,0,0,11,0,10,14,111,38,48,37,12,8,285,0,0,0,10,4,0,5,3,0,20,0,0,0,0,0,0,0,3,0,4,0,0,0,4,7,0,8,5,3,32,0,0,3,5,4,5,3,0,0,25,0,0,0,8,0,9,4,3,0,39,0,0,0,10,3,0,0,0,0,19,0,0,0,15,9,5,10,0,0,41,0,0,4,51,10,11,9,5,0,89,0,0,0,4,12,8,4,6,0,29,0,0,3,20,0,7,3,0,0,39
POA2208,0,0,0,0,0,0,3,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,8,35,17,20,9,0,4,94,0,0,0,5,8,7,6,7,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,6,36,24,13,11,6,0,96,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,7,0,0,10,0,0,0,6,4,6,11,3,0,25,0,0,0,10,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,13,0,3,7,0,0,23,0,0,0,33,12,3,6,0,0,51,0,0,0,4,8,3,4,0,0,17,3,0,0,9,0,0,0,0,0,18
POA2209,0,0,0,0,0,0,7,0,0,11,0,0,0,4,0,0,8,4,0,20,0,0,0,6,6,4,0,4,0,18,0,0,8,48,3,0,0,0,0,63,0,0,0,4,0,0,3,0,0,11,0,6,12,45,20,12,9,4,0,109,0,0,0,6,8,11,13,0,4,43,0,0,3,18,7,0,0,0,0,32,0,0,0,0,0,3,0,0,0,11,0,22,13,98,36,24,29,5,0,226,0,0,0,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,8,11,0,0,28,0,0,0,8,5,6,3,0,0,23,0,0,0,6,3,0,3,0,0,17,0,0,0,16,4,8,4,0,0,30,0,0,8,34,11,12,4,0,0,72,0,0,0,3,0,5,0,0,0,12,0,0,0,9,0,4,4,0,0,17
POA2210,0,0,0,0,0,3,7,11,8,20,0,0,5,6,3,4,3,0,0,20,0,0,0,3,3,5,0,0,0,17,0,0,31,88,8,6,0,0,0,134,0,0,0,0,0,0,0,5,0,14,4,5,32,89,50,47,31,16,3,265,0,0,4,18,31,34,43,19,13,148,0,4,0,22,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,11,13,125,44,44,55,18,0,316,0,0,0,12,3,4,11,0,4,28,0,0,0,0,5,5,3,0,0,15,0,0,0,5,4,4,6,0,3,27,0,0,5,9,7,0,3,4,0,30,0,0,3,14,6,6,4,0,0,38,0,0,0,8,7,3,3,0,0,26,0,0,0,14,4,3,5,0,0,31,0,0,7,62,26,8,10,0,0,108,0,4,5,5,3,3,4,4,0,25,0,4,3,13,0,6,3,0,0,43
POA2211,0,0,0,0,0,6,8,5,0,25,0,0,0,0,3,7,0,3,3,21,0,0,0,7,3,0,0,0,0,12,0,0,10,36,0,0,0,0,0,51,0,0,0,0,0,0,0,0,3,6,0,6,14,53,34,27,12,6,3,153,0,0,0,5,7,16,13,6,5,58,0,0,3,16,4,3,0,0,0,36,0,0,3,0,0,3,0,0,0,8,0,6,15,62,31,28,10,4,0,160,0,0,0,5,5,0,4,3,0,10,0,0,4,4,3,0,0,0,0,20,0,0,0,0,3,0,0,0,0,15,0,0,0,5,3,7,0,0,0,21,0,0,0,7,7,3,5,7,0,24,0,0,0,3,3,5,7,3,0,27,0,0,3,15,3,0,6,0,0,26,0,0,3,22,7,4,0,0,0,42,0,0,0,4,0,0,0,0,0,6,0,0,5,9,3,5,3,0,0,27
POA2212,0,0,0,0,0,0,12,7,4,22,0,0,0,0,5,7,6,0,5,21,0,0,0,0,5,0,5,0,0,4,0,0,6,41,5,0,0,0,0,49,0,0,0,0,0,5,0,0,0,9,4,6,19,58,33,24,10,0,0,147,0,0,3,11,8,11,9,9,4,44,0,0,5,19,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,9,12,62,31,22,15,6,0,160,0,0,0,3,3,0,0,3,4,18,0,0,4,5,5,0,0,0,0,16,0,0,0,0,0,0,0,4,0,7,0,0,3,0,4,5,3,0,0,17,0,0,0,6,3,6,0,0,0,22,0,0,0,3,0,7,4,5,0,20,0,0,3,8,0,0,3,0,0,21,0,0,5,20,9,9,0,0,0,46,0,0,0,4,0,0,4,7,0,21,0,6,4,3,0,4,0,0,0,21
POA2213,0,0,0,0,4,0,5,6,0,15,0,0,0,5,0,11,3,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,10,52,3,4,0,0,0,79,0,0,0,4,0,0,0,0,0,10,0,7,16,46,26,25,15,6,0,138,0,0,0,14,12,21,18,8,3,74,0,6,3,20,9,0,0,0,0,37,0,0,0,0,0,0,3,0,0,9,4,10,15,59,31,27,10,3,0,159,0,0,0,10,10,0,0,0,0,18,0,0,0,0,3,0,4,0,0,17,0,0,0,3,0,3,4,0,0,9,0,0,0,0,6,6,3,0,0,14,0,0,3,9,8,11,5,5,0,40,0,0,0,4,0,4,0,0,0,15,0,0,0,10,3,0,0,0,0,13,0,0,0,32,14,8,4,0,0,61,0,0,0,0,0,5,5,0,0,11,0,0,4,10,4,0,5,0,0,22
