POA_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA2726,26,25,9,0,65,28,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,9,0,65,28,0,96
POA2727,29,37,5,0,72,30,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,37,5,0,77,30,0,102
POA2729,197,189,47,5,437,156,15,607,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,4,0,4,8,0,11,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,4,204,190,50,7,444,175,15,638
POA2730,186,105,51,5,352,153,11,515,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,187,106,55,5,356,168,11,532
POA2731,936,760,191,15,1891,509,42,2448,95,18,16,0,123,155,6,285,3,0,4,0,9,6,0,17,100,17,14,0,137,161,6,304,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,0,0,0,5,0,0,10,6,0,0,0,6,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,17,19,0,37,3,3,5,0,8,0,0,13,1054,776,208,17,2055,695,54,2802
POA2732,281,136,51,6,473,191,14,678,9,3,0,0,11,60,0,71,0,0,0,0,0,0,0,0,9,6,0,0,13,56,0,72,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,9,3,0,4,0,7,8,0,14,0,0,0,0,0,4,0,4,294,141,53,6,493,271,16,778
POA2733,67,41,24,0,134,71,0,203,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,46,25,0,137,72,0,216
POA2734,64,59,3,0,133,20,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,59,3,0,136,24,0,164
POA2735,51,52,10,0,110,30,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,10,0,110,30,0,142
POA2736,42,32,10,4,87,28,9,116,3,4,0,0,8,0,0,6,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6,44,32,11,4,94,34,10,138
POA2737,75,76,24,0,175,36,5,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,76,80,24,3,181,43,8,235
POA2738,238,305,34,0,580,101,7,681,0,0,0,0,5,6,0,6,0,0,0,0,0,4,0,0,0,0,0,0,6,10,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,6,3,0,0,0,3,0,0,3,246,305,33,0,588,110,7,707
POA2739,140,139,56,3,344,83,9,432,7,0,0,0,11,14,0,29,0,0,0,0,0,0,0,0,7,0,0,0,11,14,0,29,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,6,0,0,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,4,0,17,0,0,0,0,0,4,0,4,157,144,58,3,362,118,9,493
POA2745,2089,4739,1065,63,7956,940,109,9002,30,34,24,0,82,51,0,134,79,125,105,5,318,118,14,451,104,158,135,9,407,161,14,585,3,0,6,0,12,50,0,64,20,17,13,0,50,33,3,88,4,6,14,0,16,21,0,42,0,0,0,0,0,0,0,0,3,3,7,0,15,3,0,18,33,25,33,0,100,106,9,210,3,0,0,0,7,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,17,0,26,3,4,0,0,9,0,3,14,2235,4930,1235,70,8470,1235,132,9844
POA2747,3091,6165,1982,166,11409,2084,347,13840,171,215,154,8,549,383,31,964,320,545,342,26,1236,575,78,1886,493,766,494,34,1784,959,110,2854,43,36,44,12,138,174,15,324,40,33,45,7,129,208,10,354,119,90,101,24,333,292,39,657,0,0,0,0,0,0,0,0,16,15,15,0,42,42,3,85,219,176,204,40,640,716,65,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,0,16,12,0,27,3804,7113,2684,250,13853,3775,523,18147
POA2748,157,235,60,5,458,75,4,540,0,6,0,0,6,3,0,7,0,0,0,0,0,0,0,0,6,6,0,0,8,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,5,159,240,62,5,470,78,4,558
POA2749,1211,2185,657,43,4105,739,80,4923,23,32,61,5,120,70,7,197,40,54,110,0,208,95,6,312,63,86,176,6,330,163,13,506,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,12,7,0,15,10,4,6,0,13,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,3,0,0,3,0,0,4,5,0,3,0,5,5,0,8,1284,2284,839,51,4456,914,89,5463
POA2750,3257,4513,1818,143,9732,2463,298,12492,118,84,104,15,320,423,27,772,352,277,308,26,974,711,75,1757,475,359,416,41,1293,1134,104,2527,137,42,85,16,276,723,41,1041,136,58,87,17,291,433,36,765,342,128,152,21,639,649,85,1372,229,79,75,21,413,361,63,831,3,15,8,0,22,22,4,48,845,320,399,75,1639,2188,226,4058,0,0,0,0,0,0,0,0,15,0,9,0,22,64,3,93,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,12,15,0,9,0,29,70,0,104,8,5,0,0,10,12,4,23,4603,5200,2640,251,12701,5871,632,19199
POA2752,474,859,172,10,1523,246,23,1789,4,6,4,0,9,8,0,13,0,0,0,0,0,0,0,0,4,6,4,0,9,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,476,864,173,10,1530,259,23,1811
POA2753,1304,1903,637,50,3899,976,100,4973,93,59,73,4,232,299,19,553,32,13,22,0,69,56,4,134,127,75,92,4,301,360,30,688,37,16,18,0,71,153,8,231,21,9,7,0,43,38,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,9,9,0,15,61,26,24,0,120,200,15,331,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,19,9,0,19,0,7,4,0,17,12,0,27,3,4,0,0,8,8,0,18,1496,2018,761,63,4337,1547,146,6037
POA2754,643,775,256,14,1685,398,45,2120,54,24,46,4,124,110,8,240,32,28,41,4,110,67,3,183,89,55,83,4,233,178,14,424,10,0,0,0,9,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,11,3,0,0,11,26,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,6,0,15,746,830,341,21,1937,603,59,2596
POA2756,2729,4398,1306,90,8526,1688,206,10415,150,131,148,13,440,367,29,835,45,60,52,3,151,85,6,247,192,191,199,8,594,449,35,1082,19,18,17,0,58,40,8,110,0,0,0,0,0,15,6,15,3,0,0,0,10,7,0,21,0,0,0,0,0,0,0,0,15,9,3,0,25,12,4,45,34,26,28,0,92,82,12,187,8,0,0,0,7,9,0,20,0,0,0,0,0,21,4,21,0,0,0,0,4,3,0,7,4,6,0,0,5,0,0,8,9,6,6,3,22,33,3,56,5,0,3,0,7,19,0,28,2971,4630,1538,104,9243,2272,264,11777
POA2757,88,105,26,0,218,51,3,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,105,28,0,224,56,3,282
POA2758,901,1271,220,13,2406,420,36,2858,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,3,0,3,0,4,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,9,6,3,3,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,0,0,0,8,3,0,0,13,0,0,17,910,1274,223,15,2427,445,38,2910
POA2759,2045,3673,1158,66,6940,1094,126,8164,8,18,9,0,36,12,3,53,3,14,8,0,28,9,0,37,8,30,16,0,61,21,4,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,4,0,24,19,0,45,12,11,4,0,25,19,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,2068,3713,1181,66,7035,1135,131,8302
POA2760,1656,3288,1610,138,6698,1755,278,8735,144,119,104,7,373,390,22,777,314,689,367,36,1397,382,69,1848,461,806,467,35,1765,768,91,2620,32,33,35,14,115,173,12,297,52,47,43,6,148,184,15,348,71,100,44,9,218,138,17,370,0,0,0,0,0,0,0,0,23,15,12,0,50,18,0,71,177,199,129,30,533,511,42,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,11,5,0,22,3,0,7,0,11,5,0,19,4,3,3,0,8,8,0,18,2298,4296,2221,207,9021,3045,411,12481
POA2761,1610,5023,1234,105,7975,908,146,9030,45,91,40,10,182,104,11,287,47,187,73,4,302,46,14,357,84,276,109,10,481,149,21,650,0,0,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,7,0,51,24,0,80,15,29,12,0,57,30,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,6,0,4,0,0,4,3,0,7,1720,5339,1352,118,8525,1088,166,9782
POA2762,992,3390,534,45,4967,390,134,5485,15,57,13,0,85,16,3,107,37,131,18,0,188,16,9,210,50,189,36,0,273,26,11,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,168,64,11,453,209,32,686,0,0,0,0,0,0,0,0,5,4,0,0,8,3,0,15,218,173,64,11,460,210,32,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,20,7,0,24,1267,3771,632,57,5721,635,175,6533
POA2763,1534,4018,859,69,6470,813,152,7442,163,331,113,17,619,148,26,793,257,856,192,23,1328,228,32,1586,419,1187,309,39,1954,381,55,2382,18,60,12,3,96,27,4,124,0,0,0,0,0,0,0,0,74,87,21,9,192,55,9,256,0,0,0,0,0,0,0,0,7,16,3,3,34,8,0,43,100,168,39,8,315,93,16,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,4,0,49,4,3,53,2069,5395,1208,116,8789,1293,223,10301
POA2765,2752,7267,1181,128,11329,1317,218,12874,20,32,18,0,75,17,0,89,35,79,16,7,137,24,0,164,55,111,35,4,207,45,3,257,11,7,9,0,18,88,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,8,0,38,16,0,59,18,27,10,0,58,104,0,167,6,3,0,0,10,7,0,20,4,0,3,0,10,22,0,26,0,0,0,0,0,4,0,3,0,0,0,0,3,4,0,7,13,9,3,0,23,33,0,55,7,12,3,0,23,10,0,33,2856,7422,1234,136,11648,1506,230,13386
POA2766,742,1768,544,53,3108,554,84,3745,29,76,36,6,147,45,3,189,87,446,91,7,633,83,5,720,118,520,126,9,777,125,7,911,0,0,0,0,4,19,0,24,9,0,0,0,7,40,0,43,7,14,4,0,31,11,6,40,0,0,0,0,0,0,0,0,7,14,5,0,31,10,0,42,22,35,16,0,70,79,3,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,15,0,0,20,4,9,3,0,18,0,0,20,0,0,0,0,0,3,0,11,883,2342,688,62,3975,763,101,4834
POA2767,1163,2954,994,115,5220,804,148,6167,14,45,9,0,74,72,9,154,97,305,83,10,493,108,23,623,110,348,90,10,564,180,33,779,14,9,0,0,22,39,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,0,26,9,0,40,22,16,6,0,55,49,3,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,4,0,0,6,0,3,0,0,3,0,0,3,1300,3326,1092,124,5841,1031,188,7054
POA2768,1321,4594,668,57,6637,694,94,7421,29,74,18,5,124,22,5,150,93,270,74,7,440,60,16,509,115,343,90,9,565,78,19,661,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,4937,763,65,7205,776,108,8087
POA2769,502,2804,265,16,3586,153,42,3778,110,68,12,0,187,101,6,296,55,260,51,0,366,37,8,414,163,323,62,0,552,141,14,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,0,18,0,0,18,3,17,4,0,18,0,0,18,0,4,0,0,8,0,0,8,669,3155,323,16,4167,297,53,4513
POA2770,2563,5156,3303,294,11318,2670,394,14384,104,326,121,17,571,200,18,790,168,574,456,18,1215,365,30,1610,273,900,574,34,1788,557,51,2395,25,22,31,3,79,209,13,300,36,58,42,3,146,185,15,347,193,320,145,31,688,382,60,1135,0,0,0,0,0,0,0,0,32,42,17,0,93,43,8,149,291,441,237,39,1002,827,97,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,8,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,6,4,10,5,0,14,8,0,27,3132,6510,4120,366,14129,4070,538,18740
POA2773,615,859,174,4,1658,311,30,1998,3,6,5,0,13,43,0,62,10,3,4,0,14,8,3,21,11,5,10,0,33,55,0,84,0,0,0,0,0,6,0,6,0,0,3,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,4,0,3,3,0,10,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,873,183,4,1693,375,34,2096
POA2774,1342,1742,475,36,3592,743,72,4409,37,8,6,0,55,75,0,127,13,15,24,0,55,38,5,95,51,21,33,0,107,106,5,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,13,13,0,15,3,4,0,0,7,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1396,1772,510,38,3712,860,81,4654
POA2775,183,125,44,4,358,231,31,623,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,5,0,7,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,12,0,16,3,0,0,0,3,3,0,10,188,130,52,4,365,252,31,652
POA2776,441,558,169,7,1173,263,23,1449,0,4,5,0,11,4,0,14,0,0,7,0,7,0,0,4,0,4,5,0,15,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,7,5,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,448,560,177,7,1192,266,22,1483
POA2777,1875,2266,586,30,4751,1078,90,5921,56,10,25,3,93,152,3,254,34,15,16,0,73,115,0,181,90,29,41,3,167,265,5,442,21,3,3,0,24,115,0,142,0,0,0,0,0,16,0,18,3,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,10,0,0,0,15,9,0,26,32,10,11,0,48,159,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,0,9,2001,2307,631,37,4974,1506,98,6578
POA2778,298,308,107,8,713,195,22,932,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,4,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,309,106,8,722,208,22,949
