POA_CODE_2021,P_FoodHospPersServ_Occ_Mng,P_FoodHospPersServ_Occ_Pro,P_FoodHospPersServ_Occ_TTW,P_FoodHospPersServ_Occ_CPS,P_FoodHospPersServ_Occ_CA,P_FoodHospPersServ_Occ_Sal,P_FoodHospPersServ_Occ_MOD,P_FoodHospPersServ_Occ_Lab,P_FoodHospPersServ_Occ_IDNS,P_FoodHospPersServ_Total,P_MixFieldProg_Occ_Mng,P_MixFieldProg_Occ_Pro,P_MixFieldProg_Occ_TTW,P_MixFieldProg_Occ_CPS,P_MixFieldProg_Occ_CA,P_MixFieldProg_Occ_Sal,P_MixFieldProg_Occ_MOD,P_MixFieldProg_Occ_Lab,P_MixFieldProg_Occ_IDNS,P_MixFieldProg_Total,P_FS_ID_Occ_Mng,P_FS_ID_Occ_Pro,P_FS_ID_Occ_TTW,P_FS_ID_Occ_CPS,P_FS_ID_Occ_CA,P_FS_ID_Occ_Sal,P_FS_ID_Occ_MOD,P_FS_ID_Occ_Lab,P_FS_ID_Occ_IDNS,P_FS_ID_Total,P_FS_NS_Occ_Mng,P_FS_NS_Occ_Pro,P_FS_NS_Occ_TTW,P_FS_NS_Occ_CPS,P_FS_NS_Occ_CA,P_FS_NS_Occ_Sal,P_FS_NS_Occ_MOD,P_FS_NS_Occ_Lab,P_FS_NS_Occ_IDNS,P_FS_NS_Total,P_Tot_Occ_Mng,P_Tot_Occ_Pro,P_Tot_Occ_TTW,P_Tot_Occ_CPS,P_Tot_Occ_CA,P_Tot_Occ_Sal,P_Tot_Occ_MOD,P_Tot_Occ_Lab,P_Tot_Occ_IDNS,P_Total_Total
POA2706,0,0,5,5,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,4,18,59,22,40,24,29,10,29,27,7,240
POA2707,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,15,123,73,40,29,44,4,22,28,4,362
POA2710,25,7,43,27,13,10,9,18,0,161,0,0,0,0,0,0,0,0,0,3,8,5,8,0,4,0,0,4,0,31,21,3,20,21,12,13,11,13,13,116,522,538,406,388,300,110,125,200,48,2632
POA2711,9,0,20,8,7,0,5,10,0,58,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,8,10,3,5,0,0,6,5,11,10,52,207,130,130,79,81,34,47,91,18,819
POA2712,3,0,4,3,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,9,6,28,87,55,42,34,33,11,23,36,8,325
POA2713,3,0,16,3,3,0,0,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,3,3,0,0,17,162,129,93,114,82,29,44,63,4,724
POA2714,5,0,22,9,0,3,0,4,0,44,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,0,0,14,0,0,5,0,3,3,0,12,4,35,127,122,120,82,64,25,41,60,14,655
POA2715,8,0,10,3,3,5,0,9,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,11,71,62,42,51,28,9,18,34,4,315
POA2716,3,0,6,0,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,69,42,39,24,35,13,25,18,7,261
POA2717,0,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,9,26,30,38,30,23,6,11,21,10,194
POA2720,17,0,34,29,18,13,13,24,4,164,0,0,0,0,0,0,0,6,0,7,9,3,0,0,3,0,4,0,0,25,11,5,15,4,8,3,8,16,13,84,331,503,460,306,243,94,153,210,51,2349
POA2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,5,9,0,6,0,0,41
POA2722,9,0,17,5,10,6,5,13,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,12,3,4,3,4,0,0,12,6,46,169,149,146,89,93,38,38,84,16,832
POA2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,11,15,8,4,6,9,5,0,82
POA2726,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,26,12,9,6,3,0,4,8,0,79
POA2727,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,40,26,11,4,3,5,0,7,0,93
POA2729,4,0,0,4,5,3,0,6,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,3,0,0,0,0,3,0,4,8,17,125,68,69,40,62,21,38,44,14,483
POA2730,3,0,4,0,5,0,0,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,14,52,40,39,48,30,8,25,50,4,294
POA2731,17,6,50,25,15,13,6,14,3,146,0,0,0,0,0,0,0,0,0,0,10,6,9,0,7,0,0,0,0,36,17,0,11,5,6,3,12,14,6,65,374,512,382,260,218,94,72,129,28,2077
POA2732,8,0,7,0,5,0,0,4,0,29,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,3,11,3,5,3,3,0,0,11,0,32,120,97,69,43,52,21,27,61,12,493
POA2733,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,42,10,8,20,13,8,8,23,0,140
POA2734,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,14,61,41,10,16,18,9,5,7,0,169
POA2735,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,28,17,24,10,13,3,3,11,3,103
POA2736,5,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,37,18,25,8,8,3,6,15,0,105
POA2737,3,0,6,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,38,20,25,12,17,5,21,20,3,163
POA2738,8,0,7,7,7,4,3,3,0,41,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,14,0,0,10,3,3,4,0,8,4,37,141,169,111,92,78,28,23,48,13,704
POA2739,0,0,4,4,7,3,0,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,12,0,0,3,7,0,3,0,8,0,21,71,91,76,57,50,19,15,38,3,412
POA2745,74,21,120,68,111,41,52,35,3,528,0,0,0,0,0,0,0,0,0,7,29,18,23,19,27,4,30,22,10,179,28,13,29,19,36,8,22,22,42,224,1846,2843,1863,1259,1699,558,613,460,186,11320
POA2747,97,34,209,143,141,99,126,97,12,963,0,4,0,4,8,7,0,4,0,28,19,32,21,33,38,16,43,26,9,235,37,35,44,60,55,27,74,52,108,483,1891,4185,2507,2288,2534,886,1311,974,315,16878
POA2748,4,3,7,0,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,3,0,0,0,0,11,96,124,91,44,78,30,29,34,5,536
POA2749,33,17,64,44,64,37,15,23,5,300,0,0,0,0,0,0,0,0,0,0,0,9,12,7,15,6,10,6,6,76,13,8,18,11,20,9,17,17,17,132,715,1188,1058,633,808,297,323,269,92,5386
POA2750,97,34,198,109,155,82,53,84,7,823,0,7,3,0,0,5,0,5,0,17,36,32,20,16,39,20,31,20,7,226,47,32,63,41,53,30,44,34,73,418,1972,4138,2409,1917,2274,854,876,841,250,15519
POA2752,11,4,22,13,22,8,5,6,0,88,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,0,0,3,0,28,4,0,11,8,6,0,5,3,11,47,264,365,435,211,303,89,143,98,24,1934
POA2753,27,5,69,40,51,24,17,29,0,258,0,0,0,0,0,0,0,0,0,4,12,12,7,8,9,4,14,15,3,90,13,6,25,16,15,9,26,8,25,139,779,1195,1106,687,712,288,379,301,99,5555
POA2754,7,3,40,20,21,19,5,13,0,124,0,0,0,0,0,0,0,0,0,0,10,11,5,3,7,0,0,5,5,42,5,3,8,3,7,0,0,3,15,56,291,540,440,294,296,137,105,115,42,2254
POA2756,77,16,181,111,133,63,31,70,5,690,0,0,0,0,4,0,0,6,0,19,23,18,28,16,19,7,13,14,7,154,29,16,59,19,39,17,57,27,56,313,1761,2219,2567,1303,1657,600,740,659,194,11700
POA2757,0,0,3,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,6,50,71,57,28,32,13,18,15,4,295
POA2758,16,0,44,24,34,19,10,13,0,160,0,0,0,0,0,0,0,0,0,0,7,12,14,3,4,0,3,0,0,43,14,4,5,6,14,0,0,9,17,76,584,805,717,334,434,152,138,160,52,3371
POA2759,26,17,88,54,83,30,40,44,0,387,0,0,0,0,4,0,0,0,0,5,14,7,19,6,18,9,21,11,5,108,12,13,32,21,32,15,39,16,55,229,870,1614,1437,948,1320,427,624,465,134,7842
POA2760,50,6,93,74,84,69,63,74,9,518,0,0,0,0,8,0,0,4,0,16,14,5,7,18,16,4,34,10,10,132,9,27,38,41,33,15,67,44,51,320,850,2001,1266,1327,1506,504,980,638,174,9253
POA2761,39,18,109,59,68,57,83,50,4,480,0,0,0,0,4,0,0,4,0,9,19,22,15,28,29,7,39,29,11,200,15,13,25,35,42,17,50,30,76,302,1094,2720,1443,1292,1699,596,1033,689,196,10765
POA2762,33,19,71,43,34,28,32,21,6,289,0,0,0,0,5,0,0,0,0,7,19,23,19,17,22,3,22,14,4,148,8,14,16,14,15,8,16,14,61,163,1294,3562,850,788,1253,426,414,297,184,9076
POA2763,58,18,100,74,67,58,57,49,4,497,0,0,0,0,0,0,4,0,0,10,21,30,12,34,35,15,28,26,13,208,18,24,23,14,36,19,24,23,58,239,1613,4054,1382,1292,1879,669,705,566,244,12412
POA2765,87,24,160,85,134,66,87,45,10,705,0,4,0,0,0,5,0,0,0,18,31,31,25,29,53,27,46,15,4,269,46,40,38,16,46,14,37,27,65,338,2446,5561,2185,1617,2504,831,945,670,285,17040
POA2766,14,3,54,31,31,13,30,31,0,210,0,0,5,0,0,0,0,0,0,5,0,7,4,7,7,9,21,10,10,78,4,9,13,12,19,9,12,14,36,124,420,1263,586,600,771,235,479,355,97,4799
POA2767,25,6,76,31,30,23,37,41,3,276,0,0,0,4,5,0,0,0,0,14,14,19,11,15,25,18,31,19,3,154,20,17,20,26,23,15,23,23,51,217,755,2100,860,850,1137,364,627,469,173,7329
POA2768,40,13,53,54,52,35,23,23,4,300,0,0,0,3,0,0,0,0,0,8,22,32,19,26,47,11,32,10,4,202,17,20,13,10,25,15,23,11,28,170,1903,4242,940,880,1673,529,456,305,168,11099
POA2769,30,12,39,27,32,18,8,16,5,183,0,0,0,0,0,0,0,0,0,5,16,27,7,20,27,8,10,12,6,129,14,16,6,6,6,6,5,9,17,90,1238,2680,480,460,978,295,196,144,99,6575
POA2770,54,22,124,75,61,55,82,84,15,580,0,0,0,0,6,0,4,7,0,20,7,19,20,19,32,15,45,16,10,189,20,23,51,48,36,25,114,70,102,503,875,2207,1526,1695,1583,635,1319,920,285,11039
POA2773,11,3,15,14,9,8,0,9,0,63,0,0,0,0,0,0,0,0,0,4,4,4,0,5,4,3,0,0,4,26,3,0,0,4,3,0,0,0,0,20,486,952,230,184,287,83,48,47,26,2338
POA2774,22,7,32,30,25,13,6,9,6,159,0,0,0,0,0,0,0,0,0,0,12,19,7,9,11,0,4,0,3,67,8,11,7,8,4,0,3,0,16,59,772,1875,626,512,606,161,124,169,51,4902
POA2775,5,0,7,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,5,3,0,0,0,5,3,0,16,74,105,90,40,43,25,27,39,10,450
POA2776,8,4,17,10,7,8,0,4,0,53,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,3,25,0,0,8,0,6,0,4,0,5,24,219,614,216,155,183,68,35,47,24,1559
POA2777,27,14,56,37,34,20,10,30,0,236,0,6,0,0,0,0,0,0,0,4,19,20,9,8,13,5,8,4,3,78,6,18,18,12,18,4,5,11,21,108,956,2334,915,771,734,257,192,285,84,6531
POA2778,6,0,10,12,6,5,3,6,0,33,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,3,0,0,0,3,0,0,4,18,136,360,130,141,90,29,28,34,10,965
POA2779,14,9,18,22,12,10,7,8,0,94,0,0,0,0,0,0,0,0,0,6,0,9,4,5,9,0,4,3,0,35,3,4,4,7,5,4,0,0,3,32,245,647,291,237,212,71,72,76,20,1858
POA2780,37,8,83,44,17,20,5,33,0,241,0,0,0,0,0,0,0,0,0,5,14,23,9,15,5,5,4,5,3,87,10,15,7,8,13,8,8,11,14,87,629,1618,511,575,451,210,101,223,66,4387
POA2782,11,0,18,8,9,6,0,9,0,76,0,0,0,0,0,0,0,0,0,0,8,13,4,0,0,0,0,0,0,33,7,4,3,3,11,3,0,0,6,46,307,785,240,240,215,106,39,84,36,2054
POA2783,0,0,12,6,4,4,3,4,0,34,0,0,0,0,0,0,0,0,0,0,0,9,3,4,3,5,0,7,0,24,0,4,6,0,0,0,0,0,0,16,115,346,106,126,108,44,35,59,11,959
POA2784,0,0,10,3,3,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,5,4,0,0,0,0,0,4,13,76,156,85,61,63,17,19,20,10,514
POA2785,8,5,19,13,11,0,5,4,3,68,0,0,0,0,0,0,0,0,0,0,6,11,3,0,0,0,0,0,0,27,3,9,0,0,4,3,0,4,7,30,235,609,197,182,167,63,44,79,28,1606
POA2786,0,0,12,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,3,0,11,54,132,60,45,32,16,12,16,4,376
POA2787,0,0,25,21,4,4,3,22,0,80,0,0,0,0,0,0,0,3,0,5,4,0,3,3,5,0,0,0,0,17,15,7,7,7,6,5,17,5,11,74,214,218,242,145,107,49,117,107,31,1221
POA2790,33,11,73,45,50,20,22,45,3,304,0,0,0,0,0,0,0,3,0,6,5,9,6,8,7,0,3,0,0,55,12,6,21,23,15,10,27,15,19,143,510,813,784,580,506,180,356,281,57,4071
POA2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,16,16,12,11,0,4,3,0,102
POA2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,34,19,21,10,16,4,9,14,10,129
POA2793,4,0,3,4,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,3,0,15,61,36,34,26,24,9,19,17,0,230
POA2794,24,3,43,44,21,14,9,21,0,179,0,0,0,0,0,0,0,0,0,3,7,0,4,0,6,0,0,4,0,19,16,7,18,10,13,14,14,28,19,142,436,514,414,411,292,159,113,225,36,2602
POA2795,92,20,275,156,80,47,56,81,9,824,0,3,6,14,3,3,3,0,0,37,22,20,17,16,22,9,16,14,8,141,33,22,55,49,34,29,30,52,55,368,1950,3760,2366,2151,1700,716,644,905,219,14409
POA2797,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,21,15,12,12,13,5,14,17,0,115
POA2798,6,0,7,3,4,3,0,4,6,32,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,3,3,12,178,233,115,77,86,32,26,40,12,801
POA2799,11,0,25,26,11,7,6,14,0,90,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,13,5,0,4,5,4,0,5,9,6,46,159,215,230,170,141,59,110,115,16,1220
POA2800,112,31,311,169,117,76,61,101,14,991,3,0,4,6,5,0,0,6,0,27,31,43,31,25,19,13,10,10,4,183,41,42,50,34,40,40,51,67,52,424,2228,4886,2616,2050,1969,687,751,846,207,16236
POA2803,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,6,3,0,0,9,12,0,84
POA2804,0,0,8,7,0,0,5,7,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,19,3,0,5,9,0,0,0,8,3,33,172,171,111,97,71,35,38,61,8,769
POA2805,4,0,6,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,29,14,19,5,7,5,5,18,0,102
POA2806,0,0,10,0,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,53,38,33,24,13,11,18,29,5,223
POA2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,7,11,8,9,4,4,11,0,92
POA2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,11,6,9,3,3,8,0,46
POA2809,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,4,4,8,0,0,11,0,60
POA2810,13,0,11,8,0,7,3,8,0,40,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,0,12,7,0,3,3,3,0,0,3,0,34,228,148,97,89,71,29,47,73,12,790
POA2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,57,23,4,7,3,0,8,5,4,119
POA2818,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,68,50,39,55,37,7,11,11,0,288
POA2820,10,0,23,30,3,11,4,11,3,101,0,0,0,0,0,0,0,0,0,5,4,4,4,6,4,0,5,4,0,22,12,3,0,14,0,8,5,16,4,62,258,282,206,288,147,63,87,152,25,1507
POA2821,6,0,16,10,9,3,3,7,0,53,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,5,0,14,10,5,3,4,6,6,6,0,0,50,219,244,196,163,137,51,95,93,16,1219
POA2822,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,24,22,20,19,10,3,8,10,3,119
POA2823,3,3,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,0,5,0,0,0,4,0,0,13,96,64,37,25,28,15,21,21,8,311
POA2824,8,0,8,0,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,4,0,14,0,0,0,6,6,0,4,8,0,25,128,87,76,53,50,19,38,48,9,495
POA2825,5,0,3,4,3,0,0,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,4,3,0,5,0,9,12,5,39,112,147,81,88,47,18,55,51,6,611
POA2826,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,4,3,10,9,4,5,6,0,58
POA2827,7,0,15,10,7,4,6,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,3,0,11,14,8,10,5,7,4,56,182,181,135,134,82,43,40,63,16,883
POA2828,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,4,0,0,0,0,0,5,9,65,33,17,23,16,0,4,17,9,187
POA2829,4,0,5,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,4,0,7,5,0,3,3,4,8,31,148,151,71,89,79,14,24,57,15,646
POA2830,91,35,249,163,110,86,35,85,9,865,0,3,8,7,0,5,0,4,0,30,20,27,23,30,28,4,15,28,3,170,31,44,58,58,51,36,43,62,77,467,1809,3908,2326,2312,1851,846,618,894,239,14800
POA2831,3,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,16,142,101,69,54,58,19,26,40,7,512
POA2832,3,0,6,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,3,4,0,4,26,97,93,58,96,33,14,13,29,9,444
POA2833,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,25,20,3,19,12,0,16,5,0,115
POA2834,7,0,3,4,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,9,54,78,39,67,44,19,16,24,7,337
POA2835,4,0,11,5,10,3,13,7,0,56,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,8,12,4,17,0,3,0,14,4,0,54,138,184,274,87,115,35,129,61,13,1039
POA2836,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,45,36,9,23,12,0,7,21,3,153
POA2838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,11,14,0,0,3,0,4,3,5,32
POA2839,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,45,52,15,31,17,9,9,16,3,206
POA2840,9,0,10,0,11,0,0,5,0,25,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,13,3,7,4,0,0,0,0,0,5,29,138,143,61,106,57,16,27,44,18,598
POA2842,0,0,3,0,0,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,11,56,32,7,10,14,3,10,17,4,157
POA2843,5,0,4,0,0,0,3,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,19,66,56,46,18,33,11,21,22,5,282
POA2844,4,0,4,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,10,87,57,32,35,28,9,17,35,3,307
POA2845,0,0,11,4,8,6,3,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,3,0,3,4,0,0,11,65,72,122,95,77,17,61,30,6,535
POA2846,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,17,4,19,6,3,0,0,8,0,66
POA2847,4,0,6,7,3,0,7,0,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,0,0,0,0,3,6,3,4,5,21,47,85,130,99,75,28,63,50,12,582
POA2848,0,0,3,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,3,3,0,11,19,39,51,43,20,14,22,16,5,228
POA2849,9,0,9,3,0,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,3,0,0,0,0,4,4,20,115,86,74,51,35,20,33,41,8,453
POA2850,48,7,108,65,39,30,39,39,5,388,0,0,0,0,0,0,0,0,0,0,13,9,13,6,10,6,14,5,5,78,17,6,30,19,17,18,34,20,34,189,892,1269,1231,674,613,302,637,419,97,6137
POA2852,15,0,22,5,7,6,8,8,0,69,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,12,6,0,10,0,0,3,0,0,3,36,142,147,230,118,101,48,134,74,17,1016
POA2864,4,0,3,5,0,3,0,6,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,10,69,41,44,18,28,11,15,28,9,264
POA2865,0,0,4,0,3,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,14,69,49,45,27,32,16,21,31,6,286
POA2866,4,0,8,9,9,3,0,4,6,44,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,17,10,3,9,0,3,3,0,12,9,48,209,200,150,117,115,41,56,67,15,973
POA2867,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,52,31,12,11,19,3,8,24,0,161
POA2868,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,35,33,10,14,11,3,11,11,4,136
POA2869,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,3,0,9,16,103,59,38,52,30,6,23,21,14,345
POA2870,36,6,60,26,25,19,11,25,0,203,0,0,0,0,0,0,0,0,0,3,9,9,4,4,3,0,7,3,0,49,11,14,19,15,12,3,10,19,11,112,511,781,567,420,403,146,301,206,39,3374
POA2871,24,0,35,25,16,16,11,18,3,153,0,0,0,0,0,0,0,0,0,0,3,0,11,6,3,0,4,4,0,27,18,9,18,17,7,6,8,17,16,119,503,563,399,309,250,112,135,196,39,2504
POA2873,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,64,27,15,14,9,0,4,6,5,153
POA2874,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,4,15,9,0,6,10,0,92
POA2875,5,0,3,0,5,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,5,0,0,3,0,10,65,47,20,21,21,9,14,20,4,215
