POA_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA2733,11,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,16,6,4,0,0,65,0,0,0,0,0,0,0,3,19,29,14,6,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,9,0,3,0,0,30,0,0,0,0,0,0,0,0,7,12,9,0,3,0,0,36,33,44,16,16,10,0,0,117
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,16,12,15,10,3,95,0,0,0,0,0,0,0,0,12,33,16,18,15,4,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,33,23,17,15,9,3,104
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,17,23,11,6,4,0,0,69,0,0,0,0,0,0,0,0,20,22,11,6,6,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,20,23,17,7,9,0,0,88
POA2736,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,8,4,10,3,0,55,0,0,0,0,0,0,0,0,18,20,8,4,10,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,26,19,10,6,10,3,0,76
POA2737,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,17,36,26,18,7,15,0,0,119,0,0,0,0,0,0,0,0,53,32,22,12,16,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,3,8,0,0,27,0,0,0,0,0,0,0,0,4,7,6,3,6,0,0,32,55,43,29,20,27,5,0,178
POA2738,9,6,0,0,0,0,0,14,8,5,0,3,0,0,0,26,6,11,0,3,0,0,0,18,129,145,77,64,56,16,3,481,0,0,0,0,0,0,0,0,155,159,82,67,59,19,8,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,11,4,3,6,6,0,31,0,0,0,0,0,0,0,3,6,11,8,4,7,5,0,41,158,173,90,69,66,21,8,584
POA2739,0,0,0,0,3,0,0,7,3,0,4,0,0,0,0,13,8,3,0,0,0,0,0,12,60,63,28,27,26,0,0,207,0,0,0,0,0,0,0,0,70,73,31,24,31,0,3,244,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,18,12,7,16,0,0,67,0,0,0,0,0,0,0,0,9,21,12,7,17,0,0,66,80,89,46,32,51,4,4,313
POA2745,289,362,232,147,191,139,75,1431,162,153,98,84,100,48,24,671,140,135,98,66,62,34,15,560,1374,1329,796,535,672,262,100,5076,7,12,6,0,0,0,0,20,1976,1997,1226,837,1025,488,218,7757,15,29,20,12,21,13,12,125,22,39,28,21,26,10,5,150,14,21,23,15,20,3,6,98,200,263,170,132,162,61,15,1007,9,7,4,5,0,0,0,21,255,352,251,186,237,86,35,1400,2227,2347,1471,1021,1267,573,251,9160
POA2747,1238,1366,643,353,442,256,123,4422,263,203,117,78,76,26,11,773,220,209,96,64,77,45,7,720,1985,1496,724,488,499,145,72,5419,16,10,3,8,0,0,0,32,3723,3286,1581,995,1099,465,215,11361,76,108,58,44,57,39,27,408,83,86,55,34,34,17,7,322,33,56,39,27,26,4,9,203,537,622,329,204,229,68,30,2008,24,38,13,3,0,0,0,73,759,901,492,313,351,131,64,3018,4477,4188,2078,1310,1452,601,280,14377
POA2748,6,5,3,5,4,11,4,34,3,8,5,3,3,4,0,29,0,8,6,3,5,0,0,27,37,48,37,30,34,11,12,214,0,0,0,0,0,0,0,0,48,64,52,47,50,27,19,298,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,7,7,6,6,4,0,41,0,3,0,0,0,0,0,3,14,12,8,10,7,5,5,58,60,74,57,55,56,30,24,359
POA2749,116,109,63,39,54,23,19,425,87,72,43,31,31,20,10,293,32,37,29,21,26,12,9,166,758,742,406,242,307,118,48,2623,3,4,0,3,0,0,0,7,993,974,538,340,420,168,73,3510,6,14,10,8,14,4,7,61,19,24,16,17,17,8,7,104,3,13,12,4,3,8,0,49,168,208,146,83,104,21,19,757,17,6,4,3,0,0,0,31,218,271,187,106,144,36,29,995,1212,1238,729,447,560,208,107,4504
POA2750,402,373,223,135,169,94,48,1436,161,184,111,79,93,36,17,685,185,167,103,59,69,26,9,614,1435,1328,798,498,574,206,88,4925,15,7,3,5,0,0,0,32,2197,2060,1244,778,897,359,159,7699,34,44,28,34,25,12,9,185,55,66,48,46,33,16,6,271,12,43,40,21,26,8,5,143,381,479,353,217,265,82,32,1819,13,16,12,8,4,0,0,55,499,646,480,320,356,125,53,2474,2701,2701,1725,1097,1253,486,210,10171
POA2752,3,11,14,8,5,9,0,49,20,29,13,8,10,8,0,101,13,8,11,5,14,3,0,60,355,293,184,102,133,37,23,1127,0,3,0,0,0,0,0,4,399,351,224,130,170,54,22,1341,5,0,0,0,0,0,0,5,3,3,5,0,0,0,0,14,6,0,0,0,0,0,0,14,33,32,31,20,28,0,4,152,4,0,0,0,0,0,0,5,45,42,38,22,29,7,5,186,440,389,262,145,199,63,29,1525
POA2753,71,60,29,19,34,19,7,246,41,54,34,42,28,6,6,212,53,69,50,26,37,13,5,242,617,580,348,231,305,110,44,2239,0,0,5,3,0,0,0,9,788,763,464,321,403,149,64,2940,9,8,4,3,4,0,0,21,7,15,10,9,12,7,4,67,9,10,8,11,13,3,4,54,109,136,87,57,83,36,15,515,0,3,4,0,0,0,0,13,132,169,108,76,113,46,21,675,920,930,568,398,518,193,83,3617
POA2754,30,25,16,14,19,8,0,113,28,26,7,10,8,3,3,81,23,19,10,3,17,3,4,74,279,257,164,108,112,33,24,968,0,0,0,0,0,0,0,0,360,323,204,134,154,41,30,1239,0,3,0,0,0,0,0,13,4,4,8,7,4,6,0,30,3,7,0,4,3,0,0,17,45,78,53,30,31,12,11,261,0,6,0,0,0,0,0,6,58,93,65,39,45,18,11,327,415,413,266,172,197,64,40,1562
POA2756,103,87,70,40,52,32,17,412,107,124,101,63,85,22,18,520,125,133,68,38,60,27,7,462,1682,1522,942,552,654,199,81,5633,12,16,3,6,0,0,0,39,2041,1879,1192,708,850,282,120,7071,0,20,3,10,8,6,0,45,18,20,29,19,37,7,3,136,5,18,10,10,14,8,5,63,280,385,203,154,185,49,17,1279,6,9,9,0,0,0,0,21,307,438,252,203,246,65,30,1544,2349,2318,1439,905,1094,342,149,8613
POA2757,0,0,0,5,6,0,0,8,8,4,0,0,0,0,0,14,3,4,3,5,0,0,0,13,32,30,22,13,18,8,0,127,0,0,0,0,0,0,0,0,40,39,25,20,16,10,0,164,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,10,0,0,18,0,0,0,0,0,0,0,0,7,0,3,8,8,3,0,21,46,39,33,28,25,14,0,188
POA2758,15,17,12,13,17,9,5,83,33,27,28,16,31,12,4,150,21,40,24,15,24,9,7,149,325,391,256,164,198,81,31,1442,0,0,0,0,0,0,0,3,393,476,325,208,264,111,44,1819,0,0,0,0,0,0,0,4,0,9,5,3,7,0,0,24,0,4,3,0,0,0,0,13,35,29,20,19,28,8,3,139,0,0,0,0,3,0,0,7,37,44,30,28,35,14,7,188,424,522,355,233,304,126,54,2011
POA2759,330,410,247,169,235,166,93,1641,158,154,101,56,71,27,10,580,111,114,54,31,57,24,16,413,781,709,433,281,315,111,40,2673,8,15,4,3,0,7,0,32,1382,1403,831,538,681,328,162,5334,29,40,27,27,42,29,17,206,39,40,24,31,22,15,3,169,15,22,17,13,12,10,0,94,169,205,128,88,102,27,16,728,3,13,8,0,0,0,0,28,256,317,206,152,185,73,38,1226,1637,1720,1045,692,860,397,201,6562
POA2760,1152,1203,594,334,410,210,109,4013,210,150,86,38,45,16,8,556,178,116,58,44,31,12,0,447,721,590,326,187,220,60,30,2128,17,13,7,5,4,0,0,38,2272,2071,1073,607,705,301,153,7183,108,142,125,58,91,47,26,594,80,71,41,32,28,14,4,270,26,36,29,17,18,3,3,138,358,457,263,156,187,33,8,1464,19,25,13,7,0,0,0,70,590,736,467,273,322,97,47,2530,2861,2809,1539,886,1024,399,197,9713
POA2761,1142,1396,858,533,729,505,286,5450,173,174,101,54,66,31,6,609,147,140,81,51,48,14,4,485,545,463,269,179,216,82,32,1794,12,13,3,6,3,0,0,38,2019,2178,1322,821,1065,628,328,8367,86,120,105,84,91,52,51,591,38,48,32,17,24,7,0,179,14,33,19,15,17,3,0,110,153,182,84,67,67,19,12,575,9,14,3,5,3,0,0,30,300,399,244,185,201,91,66,1480,2316,2582,1561,1011,1264,723,393,9844
POA2762,1501,1445,620,307,341,171,79,4453,127,92,39,17,21,7,5,299,109,52,19,13,13,5,0,216,415,301,125,91,102,48,6,1091,6,10,0,0,0,0,0,18,2155,1899,805,422,481,233,90,6083,37,50,39,32,47,22,12,243,17,29,17,14,11,4,0,98,3,10,13,8,9,3,3,44,60,91,53,50,60,14,11,328,5,5,4,4,3,0,0,22,123,186,125,106,119,52,25,730,2278,2091,925,526,607,283,111,6816
POA2763,1444,1538,702,377,426,264,170,4922,138,131,59,51,59,31,13,481,113,114,68,42,42,18,0,405,524,597,322,222,284,129,60,2136,8,7,4,0,0,0,0,18,2228,2382,1157,698,802,440,243,7958,23,58,53,46,54,35,25,297,27,34,22,27,29,7,3,145,16,15,14,13,14,14,8,93,107,148,105,70,90,22,15,561,8,11,5,8,0,0,0,22,180,259,201,167,192,78,49,1124,2414,2643,1358,862,993,516,294,9081
POA2765,2225,2290,1063,492,551,333,177,7126,245,185,74,43,62,22,7,636,265,158,69,46,40,14,5,603,1365,902,470,315,309,111,42,3519,10,10,0,4,0,0,0,34,4112,3554,1684,907,958,481,236,11931,72,82,51,38,39,26,20,332,28,41,23,23,18,4,0,145,19,30,15,13,15,6,0,94,193,238,140,103,110,36,16,839,3,5,7,3,0,0,0,19,324,398,234,178,179,72,44,1426,4433,3951,1924,1081,1134,556,275,13354
POA2766,697,696,401,219,316,211,159,2705,65,48,23,21,29,10,0,189,68,63,35,25,25,10,9,221,134,132,78,50,50,24,10,478,11,5,3,0,3,0,3,24,971,938,535,319,419,252,181,3617,26,46,59,32,48,37,25,275,26,23,9,14,12,3,3,90,8,21,12,4,4,4,6,57,73,67,43,28,28,4,6,252,8,8,5,7,0,0,0,24,148,165,120,80,88,55,38,697,1119,1107,658,401,510,303,219,4314
POA2767,795,848,525,333,454,338,200,3492,101,70,38,33,36,22,10,315,75,54,33,28,30,19,3,240,191,189,104,66,91,37,13,684,3,4,3,8,0,0,0,24,1154,1167,714,465,617,408,224,4749,54,82,83,60,70,35,37,419,27,31,30,12,14,0,4,119,15,24,17,12,13,0,0,80,110,138,79,69,69,10,0,474,9,14,9,11,6,0,0,48,216,288,218,157,171,56,43,1150,1378,1453,926,623,787,466,265,5899
POA2768,869,1232,796,504,662,484,272,4822,124,112,86,62,69,36,18,497,110,103,71,40,55,25,14,424,330,407,318,211,306,136,54,1761,3,7,0,0,0,0,0,17,1433,1866,1274,815,1097,680,358,7522,24,60,45,29,51,59,41,312,14,20,8,14,15,4,5,83,6,14,14,14,15,12,4,81,37,56,57,61,60,23,15,303,0,0,4,0,0,3,0,13,86,146,122,124,137,103,61,786,1520,2019,1398,937,1236,783,418,8307
POA2769,718,1223,711,413,416,227,134,3842,78,69,44,28,34,17,8,277,71,78,47,20,16,8,0,237,308,341,149,110,104,25,5,1041,4,3,5,0,0,0,0,20,1179,1717,959,568,576,270,151,5421,21,38,19,21,31,22,15,169,7,14,6,7,7,0,0,34,5,12,8,4,5,0,0,23,14,31,28,15,21,10,6,113,5,3,0,4,0,0,0,17,43,94,71,48,58,25,19,358,1223,1813,1028,616,633,302,170,5782
POA2770,1641,1788,1080,661,824,519,301,6822,292,251,124,68,93,30,12,884,186,207,92,52,72,25,13,649,787,746,440,271,285,67,28,2624,31,29,17,10,4,0,0,93,2938,3024,1748,1064,1289,643,354,11068,206,290,226,167,215,109,66,1271,163,172,109,64,64,19,12,600,61,85,51,29,39,12,0,283,808,884,534,357,319,59,25,2989,61,50,31,22,20,0,0,192,1290,1479,945,642,665,201,103,5327,4234,4503,2691,1707,1955,846,462,16399
POA2773,21,25,19,12,9,0,3,93,29,50,36,25,30,15,7,206,43,43,16,14,18,16,0,154,176,211,133,91,140,75,32,863,0,0,0,0,0,0,0,0,265,329,209,149,204,111,51,1304,4,0,0,0,4,0,0,5,9,3,3,4,5,3,0,20,0,5,3,0,5,4,0,18,20,35,14,4,32,4,9,122,0,0,0,0,0,0,0,4,28,43,25,9,36,14,9,172,292,376,236,158,239,121,60,1474
POA2774,31,39,28,30,31,18,8,182,77,92,57,41,54,30,10,358,66,71,47,32,31,16,12,273,559,545,301,213,275,101,47,2044,0,6,0,0,0,0,0,11,730,749,434,311,392,164,82,2871,3,4,6,3,7,0,0,17,7,11,17,8,9,0,5,55,5,11,5,5,4,0,5,35,59,98,62,39,65,13,11,357,0,3,0,0,0,0,0,4,73,128,90,59,86,21,19,471,805,875,527,370,474,187,103,3340
POA2775,3,0,5,4,6,0,0,13,3,0,3,5,4,0,0,13,6,3,5,6,0,0,0,18,24,19,19,12,17,6,0,91,0,0,0,0,0,0,0,0,35,23,30,26,19,6,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,3,5,6,0,0,34,0,0,0,0,0,0,0,0,10,17,6,5,6,0,0,40,45,37,37,26,30,6,0,180
POA2776,9,9,7,7,11,0,4,53,27,25,29,14,19,5,3,121,17,16,13,8,8,9,0,72,180,187,87,69,86,28,16,652,0,0,0,0,0,0,0,3,232,246,132,96,126,40,23,894,0,0,3,6,0,0,0,11,0,12,3,4,3,0,0,24,5,0,0,0,0,0,0,7,14,21,25,19,24,6,3,115,0,0,0,0,0,0,0,4,23,42,33,24,32,5,4,165,254,286,171,120,158,48,23,1061
POA2777,25,41,36,29,43,21,7,209,71,108,78,47,62,25,13,403,49,79,59,36,43,21,9,293,667,698,473,300,381,138,71,2734,4,0,0,0,0,0,0,5,809,931,648,414,530,209,99,3642,0,3,4,3,3,8,3,32,6,25,14,18,14,11,3,89,0,9,8,3,11,7,4,43,50,106,75,56,78,21,14,400,0,5,0,0,0,0,0,4,61,142,100,74,117,49,22,572,874,1074,747,491,638,255,125,4213
POA2778,9,15,5,0,3,3,3,39,13,12,7,4,4,3,0,41,11,10,4,0,7,7,0,43,83,73,36,35,51,16,9,310,0,0,0,0,0,0,0,0,108,111,62,42,66,22,13,437,0,0,0,0,0,0,0,5,5,7,4,0,3,0,0,24,0,0,0,3,3,0,5,12,8,10,10,3,8,7,0,50,0,4,0,0,0,0,0,6,17,24,15,6,15,11,8,94,124,137,73,56,83,38,18,527
POA2779,13,16,21,12,4,5,5,68,17,29,22,21,32,9,4,124,16,19,16,20,22,5,3,109,175,204,114,67,89,29,11,693,0,0,0,0,0,0,0,5,228,266,173,119,148,53,17,1002,0,3,5,0,0,0,0,14,4,5,7,9,5,3,0,31,4,0,3,8,6,3,0,14,16,39,36,22,22,9,3,154,0,5,0,0,0,0,0,8,28,51,46,36,25,19,3,216,258,315,216,156,174,70,22,1220
POA2780,43,32,25,25,32,12,6,171,41,54,41,26,36,12,0,214,54,66,33,26,37,8,0,219,235,278,155,91,134,30,8,934,0,0,0,0,0,0,0,6,371,431,254,169,240,68,21,1546,0,7,3,0,8,0,3,25,9,22,12,11,15,8,3,76,5,19,14,11,14,5,0,74,65,96,67,53,74,12,7,373,0,0,0,0,0,0,0,8,77,155,94,84,112,21,14,558,448,586,345,250,348,89,34,2100
POA2782,22,29,15,11,8,7,6,94,16,26,27,13,21,3,7,116,30,33,21,13,10,3,6,113,194,168,114,66,95,24,15,676,5,0,0,0,0,0,0,10,259,265,185,110,133,43,24,1014,0,0,3,3,5,0,5,12,0,7,5,9,6,0,0,31,0,3,8,9,4,0,0,26,18,47,37,30,21,8,0,164,0,0,0,0,0,0,0,0,19,59,51,44,40,10,10,237,280,317,236,150,173,53,36,1246
POA2783,4,4,4,0,8,6,0,27,12,16,8,7,10,6,0,61,4,12,9,4,12,4,6,41,93,71,35,23,44,10,3,286,0,0,0,0,0,0,0,0,114,110,53,32,67,22,11,422,0,0,0,0,0,0,0,8,0,0,0,3,5,4,0,14,0,3,3,6,4,0,0,17,12,24,23,8,17,4,0,85,0,0,4,0,0,0,0,3,18,31,37,12,25,6,0,133,132,142,96,48,94,29,15,546
POA2784,0,0,0,3,4,0,0,12,0,8,6,3,3,3,0,30,10,13,6,0,8,0,0,31,28,54,29,20,30,10,0,166,0,0,0,0,0,0,0,0,41,75,44,28,38,14,6,246,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,3,12,3,3,4,0,4,28,0,0,0,0,0,0,0,0,8,9,3,3,9,3,3,35,51,87,46,29,45,19,7,280
POA2785,8,13,9,8,8,0,0,47,11,18,11,4,13,4,0,59,21,23,15,6,15,0,0,85,88,109,63,44,45,15,3,360,0,0,0,0,0,0,0,0,130,168,99,61,76,16,5,551,3,0,6,0,0,0,0,16,5,9,5,6,4,3,0,30,3,3,9,0,7,6,0,32,3,31,29,30,27,3,0,120,0,0,0,5,0,0,0,7,12,50,49,38,44,10,0,202,141,217,146,104,118,27,8,755
POA2786,6,3,0,0,3,0,0,13,7,5,0,0,3,0,0,21,5,5,3,3,0,0,0,22,29,19,16,5,8,7,0,87,0,0,0,0,0,0,0,0,43,39,25,7,16,9,0,139,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,9,4,10,9,0,0,39,0,3,0,0,0,0,0,3,6,10,4,8,11,0,0,48,51,49,28,19,29,9,0,184
POA2787,15,9,6,7,4,0,0,48,4,0,7,4,4,0,0,17,5,9,10,4,0,0,0,22,134,156,86,62,50,14,0,501,0,6,3,0,0,0,0,6,156,178,109,78,57,16,0,595,0,0,3,3,0,0,0,7,3,0,3,0,0,0,0,9,0,5,5,0,0,0,0,12,36,36,32,18,24,3,0,153,0,0,0,3,0,0,0,6,41,44,40,31,24,4,0,186,194,220,146,103,87,22,0,787
POA2790,34,26,16,10,21,12,0,112,15,22,25,20,10,10,0,99,23,22,14,5,12,4,4,91,423,468,277,185,218,59,15,1651,0,4,3,4,0,0,0,12,495,544,338,224,265,80,22,1968,0,8,9,0,11,0,0,27,3,10,5,14,8,5,0,45,6,10,7,4,6,0,0,34,118,184,115,104,76,7,4,610,10,8,0,8,5,0,0,30,141,224,136,124,100,14,4,743,641,769,473,346,366,100,20,2715
POA2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,11,10,4,5,0,0,32,0,0,0,0,0,0,0,0,12,11,13,7,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,17,10,17,14,7,5,0,0,58
POA2792,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,7,0,7,6,0,46,0,0,0,0,0,0,0,0,8,16,14,0,7,6,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,5,4,3,0,0,13,8,19,13,4,14,5,0,65
POA2793,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,12,3,0,0,0,0,0,0,4,38,31,14,20,13,0,0,122,0,0,0,0,0,0,0,0,47,37,20,18,21,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,19,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,19,50,41,23,23,23,6,0,161
POA2794,32,23,9,10,14,4,3,89,13,4,8,0,4,0,0,37,10,6,7,8,3,0,0,39,337,332,205,138,187,33,7,1241,3,0,0,0,0,0,0,6,391,369,225,154,210,38,11,1402,5,0,0,4,4,0,0,13,3,8,4,3,9,0,0,30,0,4,0,0,0,0,0,6,138,187,81,79,53,6,0,547,5,6,0,0,0,0,0,16,153,205,97,81,64,13,0,607,546,578,323,235,269,52,11,2006
POA2795,176,157,72,53,48,26,12,548,82,109,69,46,71,21,9,405,79,114,79,46,53,13,14,397,1595,1612,1020,675,842,198,55,5999,8,6,5,4,0,0,0,24,1934,1998,1253,827,1025,255,81,7380,10,6,12,8,13,5,4,56,19,28,23,20,24,3,0,125,20,27,9,14,25,4,0,101,391,563,362,263,298,62,15,1961,23,19,10,5,0,4,0,59,461,655,421,305,357,78,23,2307,2397,2653,1674,1142,1382,335,105,9682
POA2797,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,5,3,0,0,0,0,0,0,3,13,24,9,3,4,0,0,58,0,0,0,0,0,0,0,0,18,25,13,5,4,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,0,17,0,0,0,0,0,0,0,0,3,3,3,9,0,0,0,17,20,33,17,9,5,0,0,88
POA2798,0,0,0,0,0,0,0,0,7,7,9,5,9,0,0,36,3,6,3,6,6,0,0,29,84,123,86,53,69,13,0,425,0,0,0,0,0,0,0,0,94,139,103,62,78,11,0,491,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,6,15,12,10,10,10,0,56,0,0,0,0,0,0,0,0,8,15,19,8,13,10,0,63,104,148,115,74,93,21,0,560
POA2799,0,0,0,0,0,0,0,10,6,11,9,3,8,0,0,33,8,7,5,0,6,0,0,24,229,186,116,64,75,19,3,687,0,0,0,0,0,0,0,6,243,203,132,71,85,21,3,756,0,0,0,3,0,0,0,5,3,4,4,0,0,0,0,15,0,0,0,0,0,0,0,0,35,64,33,26,34,6,0,199,0,0,0,0,0,0,0,0,45,62,46,28,36,6,0,221,286,268,173,98,125,25,5,983
POA2800,275,232,104,81,87,24,13,809,121,129,77,57,58,12,7,456,132,122,72,48,55,10,4,452,2020,2080,1253,812,899,200,52,7316,4,14,3,5,0,0,0,34,2556,2575,1513,1011,1093,244,64,9064,6,17,10,3,7,0,0,53,32,46,36,29,28,4,0,176,18,10,22,9,19,7,3,83,439,585,394,273,286,40,9,2017,10,24,12,10,3,4,0,61,508,674,472,322,347,58,15,2396,3062,3248,1988,1327,1442,306,84,11457
POA2803,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,8,4,3,11,0,3,0,32,0,0,0,0,0,0,0,0,12,12,3,7,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,8,12,9,3,7,7,3,0,46
POA2804,9,9,0,3,0,0,0,28,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,82,92,71,47,56,0,0,360,0,0,0,3,0,0,0,6,96,103,79,61,65,5,0,408,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,22,28,15,14,18,0,0,88,0,6,0,0,0,0,0,11,22,28,19,17,20,0,0,109,117,135,99,72,85,5,0,522
POA2805,0,0,5,0,0,0,0,4,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,18,11,9,14,0,0,52,0,0,0,0,0,0,0,0,13,23,16,9,14,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,13,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,13,16,24,19,3,19,0,0,79
