POA_CODE_2021,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
POA2631,9,0,0,0,3,0,0,0,0,8,4,3,0,0,4,0,0,0,0,13,13,0,21,8,8,8,10,9,0,79,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,23,27,17,15,12,11,21,0,171
POA2632,8,5,0,3,3,0,0,6,0,25,8,10,0,15,5,3,0,0,0,43,51,11,55,24,23,7,45,24,0,244,6,0,0,0,0,0,6,3,0,19,5,0,0,0,7,6,0,5,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,5,3,0,12,124,89,67,57,49,26,62,52,9,526
POA2633,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,0,13,8,0,4,4,3,0,4,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,25,7,9,13,10,4,4,12,0,74
POA2640,136,168,97,139,130,43,22,31,5,775,236,214,144,363,240,95,57,60,26,1441,594,230,1617,693,607,292,316,362,59,4765,22,9,25,52,56,35,22,31,0,253,40,28,18,67,84,30,20,26,0,314,12,24,7,14,9,4,6,14,0,84,30,42,26,36,28,21,27,34,33,269,1962,4214,2091,1780,1617,652,552,660,176,13705
POA2641,32,31,25,42,23,13,12,3,0,185,67,67,54,160,69,33,34,24,6,526,186,91,710,372,231,142,172,215,33,2155,7,0,10,26,27,27,11,22,3,141,12,10,13,30,36,22,14,23,5,166,4,0,4,3,6,4,6,5,0,35,8,7,10,24,3,15,9,28,20,117,434,796,891,823,503,306,302,378,85,4515
POA2642,40,19,12,23,14,5,0,3,3,123,32,22,13,24,25,7,3,3,0,149,127,27,252,94,89,35,54,67,9,769,17,0,8,3,11,8,0,3,0,48,10,5,3,13,18,4,4,4,0,54,0,0,3,0,6,0,0,5,0,14,15,3,5,0,5,0,8,9,7,65,360,360,310,185,217,71,76,106,31,1723
POA2643,8,8,0,6,4,3,0,4,0,35,11,7,8,26,12,4,3,11,0,80,49,14,128,43,41,18,43,38,10,379,7,0,0,0,4,0,0,0,0,17,5,0,0,3,4,3,0,3,0,23,0,0,0,0,0,0,0,0,0,5,3,0,7,3,0,3,4,8,4,34,104,125,155,96,84,39,57,75,22,761
POA2644,23,3,0,4,8,0,0,4,0,45,27,5,4,22,9,8,0,4,0,75,57,10,71,36,36,16,34,35,4,292,0,0,0,0,0,6,0,8,0,17,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,8,0,0,0,5,0,0,3,5,25,197,114,84,74,84,30,39,64,11,695
POA2645,4,0,0,0,0,0,0,0,0,5,3,0,0,4,0,0,0,0,0,7,10,0,7,7,5,0,6,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,23,15,11,8,9,0,6,8,4,79
POA2646,19,19,7,15,19,3,3,5,0,90,38,23,19,61,23,14,0,18,0,181,126,24,256,104,79,45,81,143,11,879,5,4,0,12,7,6,6,12,3,55,13,4,4,9,6,3,0,18,0,60,3,0,0,0,0,5,0,4,0,15,9,3,6,4,9,4,3,6,7,50,311,317,298,223,184,92,106,224,20,1775
POA2647,4,9,3,5,4,4,0,0,0,28,15,12,3,27,5,0,0,4,0,76,44,9,138,30,32,24,21,24,4,331,0,0,0,5,0,0,0,3,0,8,3,0,5,6,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,3,3,3,3,6,0,0,0,0,33,96,115,152,82,65,34,31,46,14,632
POA2648,16,4,5,3,6,0,0,0,0,36,11,12,11,11,4,3,0,0,3,59,49,6,76,32,20,9,33,38,5,281,8,0,3,4,3,0,3,3,0,26,10,6,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,9,0,0,0,4,0,8,6,0,25,132,109,101,69,57,20,37,60,11,606
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,14
POA2650,192,235,67,205,134,39,21,43,15,946,273,329,191,589,335,112,35,69,23,1966,971,437,2466,1169,959,480,478,618,103,7672,48,25,45,65,88,63,39,85,4,459,60,29,42,100,162,59,26,75,4,556,17,49,16,22,25,19,4,24,8,182,73,49,48,54,64,42,37,73,60,493,2677,6107,3249,2835,2344,1045,714,1170,285,20418
POA2651,3,11,5,6,4,0,0,4,0,32,15,22,23,42,19,6,0,0,9,138,35,27,178,112,50,32,37,22,6,504,0,3,5,16,0,6,6,3,0,35,0,0,4,5,5,0,4,3,0,26,0,0,0,5,0,0,0,0,0,4,3,0,4,0,0,0,6,4,13,28,92,177,244,246,87,50,51,46,30,1017
POA2652,28,10,3,16,13,0,0,7,0,67,41,14,11,31,18,3,3,12,0,136,187,15,178,65,60,28,69,65,7,679,20,5,0,3,4,7,3,6,0,54,15,0,4,3,8,0,4,9,0,53,7,0,0,0,3,0,0,0,0,10,19,3,4,4,3,7,7,5,4,63,415,240,209,154,146,59,98,123,15,1449
POA2653,13,8,0,11,4,0,0,0,0,34,9,12,3,15,10,0,0,6,0,57,36,15,82,50,22,17,46,30,10,311,5,0,0,3,0,0,5,6,0,18,5,5,0,4,0,0,0,4,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,3,3,15,123,113,85,107,61,21,56,63,13,637
POA2655,0,0,3,4,3,0,0,0,0,24,8,5,4,11,5,3,0,0,0,39,23,12,59,21,21,12,17,18,0,176,0,0,0,0,4,3,0,0,0,9,7,0,0,3,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,61,84,80,52,44,17,22,23,11,389
POA2656,9,3,0,5,0,0,0,0,0,21,19,8,3,8,8,0,0,0,0,43,53,9,33,21,12,15,8,23,4,174,0,0,0,0,0,6,6,0,0,8,12,3,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,0,0,0,6,13,116,64,47,55,38,24,15,30,4,386
POA2658,7,5,0,0,0,0,0,5,0,22,10,7,0,11,10,4,3,3,0,41,40,8,35,21,13,14,3,13,0,148,4,0,0,0,6,0,3,6,0,14,5,0,0,4,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,93,77,42,48,32,16,12,29,4,351
POA2659,0,0,0,0,4,0,0,0,0,4,6,6,3,6,7,0,0,0,0,27,25,4,31,13,5,5,10,13,0,109,0,0,0,0,0,0,0,0,0,12,4,0,0,0,3,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,11,63,35,41,20,24,9,17,18,3,234
POA2660,9,6,0,0,4,3,0,3,4,25,14,7,4,6,6,0,0,6,0,49,30,4,59,31,16,10,17,20,5,186,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,14,0,0,0,5,3,0,0,0,0,5,0,3,4,0,0,0,4,0,0,11,74,86,67,56,45,19,27,34,10,412
POA2661,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,3,0,0,22,8,23,6,42,5,0,4,0,0,79,0,3,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,38,7,71,10,0,9,0,0,151
POA2663,11,10,4,12,4,0,0,3,0,50,17,24,0,34,17,3,4,4,0,106,66,31,147,115,56,19,75,73,8,587,6,0,4,6,6,6,4,6,0,33,8,3,0,8,5,4,4,4,0,35,0,0,0,0,0,0,0,0,0,5,6,0,5,3,8,3,6,13,8,45,166,208,164,207,122,47,101,116,12,1131
POA2665,20,5,0,4,3,0,0,0,0,36,15,3,0,4,5,0,0,0,0,27,77,9,46,20,16,13,24,19,4,213,7,0,5,9,4,3,3,0,0,27,13,0,0,0,0,0,0,3,0,22,3,0,0,0,0,0,0,0,0,3,13,0,3,3,0,0,0,6,0,30,177,99,55,51,39,21,26,36,7,511
POA2666,21,25,6,21,11,0,0,0,4,94,16,18,11,46,22,7,6,3,0,129,152,38,211,88,69,43,55,81,10,735,13,8,3,14,12,6,5,13,0,70,11,4,0,5,10,4,5,4,0,44,0,4,3,0,3,0,0,4,0,10,21,3,0,5,11,5,0,4,4,57,311,339,246,207,158,79,71,120,16,1546
POA2668,5,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,11,16,0,5,7,0,0,0,3,0,27,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,34,13,9,7,4,0,3,4,0,78
POA2669,14,3,0,0,0,0,0,0,0,24,18,6,0,8,3,0,3,0,0,36,90,0,22,7,10,5,19,19,0,173,12,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,15,173,59,30,27,29,6,27,24,3,375
POA2671,16,9,3,10,10,0,3,4,0,57,10,12,12,15,19,9,3,3,4,86,71,15,194,44,58,22,89,52,4,552,5,0,5,7,7,6,4,7,0,39,0,0,5,3,9,0,5,5,0,29,0,0,0,0,0,0,0,4,0,8,10,3,0,7,8,4,16,7,11,59,162,219,231,126,130,55,119,77,16,1135
POA2672,6,7,0,7,3,0,0,0,0,23,0,0,0,5,3,0,0,0,0,16,37,4,31,16,12,4,16,15,0,131,0,0,0,0,5,3,0,0,0,11,0,0,0,0,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,14,66,62,40,38,31,12,20,17,3,299
POA2675,12,0,0,4,0,0,0,4,0,26,11,3,3,9,9,3,9,6,0,51,39,8,39,18,16,3,17,23,5,171,0,0,5,7,3,0,0,4,0,22,8,0,0,0,0,0,7,10,0,23,0,0,0,0,0,0,5,0,0,8,8,0,3,0,0,0,5,11,4,25,118,57,64,54,39,10,43,82,9,470
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,6,10,3,4,0,6,0,26,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,18,6,9,0,8,0,69
POA2680,67,65,36,71,57,17,16,40,7,367,105,98,71,190,97,42,22,93,14,742,451,119,1000,303,324,180,200,338,52,2967,22,4,14,25,69,25,14,32,0,204,36,16,15,41,73,32,23,39,3,275,10,8,9,14,6,4,8,24,0,80,30,17,26,20,31,23,18,89,45,306,1094,1562,1272,839,826,386,351,902,157,7384
POA2681,3,4,0,0,3,0,0,6,0,29,8,9,5,7,5,0,3,4,0,46,36,8,90,21,35,13,24,33,7,279,0,0,0,3,3,0,3,0,0,14,4,0,4,0,4,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,8,0,0,6,3,8,4,3,3,26,98,97,107,50,69,26,34,51,18,556
POA2700,19,13,9,8,8,3,0,0,0,77,20,12,9,40,16,6,4,4,0,106,66,21,161,61,47,19,31,58,11,478,7,0,4,0,11,9,6,11,0,43,7,0,9,10,8,8,6,4,0,49,0,0,0,3,0,0,0,0,0,5,8,0,7,4,5,5,4,11,3,51,181,228,214,169,110,48,50,108,18,1128
POA2701,8,5,0,11,5,3,3,0,0,40,15,8,4,24,14,5,0,4,4,76,69,18,92,45,37,11,31,21,3,322,3,0,0,4,0,5,6,3,0,17,0,0,3,10,8,0,0,4,0,19,4,3,0,0,4,0,0,0,0,8,7,0,3,0,6,0,0,0,6,26,146,167,111,110,92,31,38,31,11,745
POA2702,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,13,23,6,31,26,14,0,9,7,0,116,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,33,33,32,45,23,6,13,10,0,198
POA2703,0,5,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,7,4,9,23,0,14,4,12,12,0,81,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,15,33,30,9,18,3,16,21,0,140
POA2705,37,25,15,27,16,5,0,10,0,137,42,34,17,67,34,10,9,26,10,245,215,68,425,160,151,56,120,121,29,1361,13,6,6,17,20,7,4,21,4,92,18,0,8,13,27,7,9,14,0,92,4,0,0,0,4,0,4,9,0,24,12,8,9,11,11,7,10,20,11,91,449,572,523,361,318,110,173,258,56,2819
POA2706,3,0,0,0,0,0,0,0,0,7,7,0,6,3,7,0,0,3,0,22,13,0,33,10,10,9,24,12,5,113,0,0,0,0,3,4,0,0,0,11,4,0,0,3,4,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,19,59,22,40,24,29,10,29,27,7,240
POA2707,9,8,0,0,3,0,0,0,0,27,3,3,0,7,8,0,0,0,0,29,56,5,30,16,18,0,14,17,0,152,4,0,0,3,0,0,0,0,0,15,9,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,4,0,0,13,123,73,40,29,44,4,22,28,4,362
POA2710,59,27,15,33,19,5,3,8,7,164,52,32,9,89,43,13,6,15,3,261,201,53,347,154,127,60,98,127,20,1184,11,0,4,11,13,10,0,13,0,63,15,6,3,11,17,5,6,11,0,76,4,6,0,4,6,0,0,0,0,21,8,11,19,15,13,9,7,9,11,101,522,538,406,388,300,110,125,200,48,2632
POA2711,19,7,3,13,6,0,0,6,0,56,28,9,8,12,15,3,0,0,0,67,77,19,106,32,40,15,38,55,9,387,6,0,3,3,5,0,0,6,0,31,7,0,0,4,0,5,0,3,0,19,0,0,0,0,0,0,0,0,0,3,7,5,8,3,0,5,7,14,8,51,207,130,130,79,81,34,47,91,18,819
POA2712,9,0,0,0,0,0,0,6,0,16,3,4,0,8,0,0,0,0,0,17,28,5,26,17,14,4,14,17,3,133,8,0,0,0,3,0,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,6,21,87,55,42,34,33,11,23,36,8,325
POA2713,18,4,0,6,7,0,0,3,0,44,11,8,6,18,12,7,4,0,0,58,60,4,77,64,37,12,30,40,3,325,8,0,4,3,11,0,0,3,0,29,3,0,4,7,4,5,0,0,0,24,9,0,0,4,0,0,0,0,0,7,6,0,6,3,3,3,7,0,5,29,162,129,93,114,82,29,44,63,4,724
POA2714,12,3,0,3,4,0,0,10,0,35,10,8,3,18,5,4,0,0,0,56,57,9,105,38,22,17,32,32,9,320,3,0,0,5,4,0,3,0,0,15,3,3,0,7,7,0,0,3,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,12,3,22,127,122,120,82,64,25,41,60,14,655
POA2715,6,5,0,7,0,0,0,0,0,18,9,4,0,10,3,0,5,0,0,36,25,7,38,18,10,3,17,18,4,144,7,0,0,0,3,0,0,5,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,5,15,71,62,42,51,28,9,18,34,4,315
POA2716,10,4,0,4,5,0,0,0,0,23,6,7,7,8,0,5,0,3,0,34,21,6,32,3,9,3,18,8,6,102,0,0,0,0,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,18,69,42,39,24,35,13,25,18,7,261
POA2717,0,5,0,0,3,0,0,0,0,13,8,4,0,7,3,0,0,0,6,21,13,0,33,12,8,3,14,12,0,97,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,26,30,38,30,23,6,11,21,10,194
POA2720,25,26,12,17,16,0,4,9,0,108,23,33,15,59,27,7,5,20,6,198,144,56,406,141,102,52,109,110,22,1142,8,0,7,3,12,10,9,20,0,68,6,6,6,17,17,4,8,6,0,73,0,0,4,0,5,4,0,0,3,10,11,10,6,9,8,5,10,15,12,80,331,503,460,306,243,94,153,210,51,2349
POA2721,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,5,9,0,6,0,0,41
POA2722,19,13,0,9,5,0,0,3,0,50,14,15,4,29,7,7,3,5,0,74,67,8,125,38,39,20,29,41,10,388,4,3,0,3,5,0,3,6,0,26,6,0,0,4,11,0,3,3,0,36,0,0,0,0,0,0,0,0,0,8,6,0,0,4,0,4,0,10,6,31,169,149,146,89,93,38,38,84,16,832
POA2725,7,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,7,0,12,3,0,0,7,5,0,32,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,11,15,8,4,6,9,5,0,82
POA2726,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,6,0,7,5,0,4,8,7,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,12,9,6,3,0,4,8,0,79
POA2727,6,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,0,0,0,7,14,0,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,26,11,4,3,5,0,7,0,93
POA2729,15,0,3,0,6,0,0,0,0,24,12,0,0,4,10,3,0,7,0,47,46,9,56,27,28,9,24,27,12,230,3,0,0,0,0,0,0,5,0,11,6,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,4,7,9,4,0,0,0,0,0,5,0,22,125,68,69,40,62,21,38,44,14,483
POA2730,9,0,0,7,3,0,0,3,0,21,3,0,0,6,6,0,0,7,0,28,18,4,32,20,10,3,19,22,3,135,0,0,0,5,4,0,0,5,0,9,3,0,0,7,3,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,52,40,39,48,30,8,25,50,4,294
POA2731,25,30,11,29,20,6,0,4,5,122,31,33,17,65,35,10,0,13,3,206,145,25,320,96,91,39,56,73,14,863,8,0,5,0,13,3,0,8,0,34,11,0,0,13,16,8,3,3,0,51,0,0,0,0,0,0,0,0,0,13,13,6,9,0,12,9,6,9,4,64,374,512,382,260,218,94,72,129,28,2077
POA2732,18,9,0,3,4,0,0,4,0,41,20,8,0,8,5,0,0,5,0,46,45,4,59,20,13,10,17,29,6,205,0,0,0,0,0,6,0,0,0,8,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,4,0,3,5,0,0,16,0,44,120,97,69,43,52,21,27,61,12,493
POA2733,0,0,0,3,0,0,0,0,0,7,6,4,0,0,4,0,0,6,0,16,18,0,10,12,8,8,9,6,0,69,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,10,8,20,13,8,8,23,0,140
POA2734,3,3,0,0,0,0,0,0,0,10,9,7,0,5,3,0,0,0,0,21,24,3,8,3,8,5,7,4,0,63,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15,61,41,10,16,18,9,5,7,0,169
POA2735,0,3,3,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,3,13,0,21,5,3,4,4,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,28,17,24,10,13,3,3,11,3,103
POA2736,4,0,0,0,0,0,0,0,0,6,9,0,3,0,0,0,0,4,0,17,18,0,12,5,3,3,0,5,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,18,25,8,8,3,6,15,0,105
POA2737,6,0,0,0,0,0,0,0,0,7,3,0,4,5,0,0,0,4,0,17,23,6,19,6,8,5,13,13,0,84,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,38,20,25,12,17,5,21,20,3,163
POA2738,11,11,0,9,8,5,0,3,0,42,22,11,9,27,14,4,0,3,0,93,53,7,94,33,32,15,19,27,5,285,0,0,0,0,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,12,0,3,0,4,0,0,0,0,0,7,6,0,0,6,5,4,0,5,0,25,141,169,111,92,78,28,23,48,13,704
POA2739,7,7,0,4,5,0,0,3,0,32,7,8,7,8,12,0,0,5,0,55,32,9,54,22,15,10,14,10,0,160,0,0,0,3,0,0,0,3,0,17,4,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,4,0,17,71,91,76,57,50,19,15,38,3,412
POA2745,131,164,57,116,137,26,24,22,11,680,265,187,128,276,288,93,63,35,13,1348,573,219,1464,404,543,232,346,274,78,4136,19,9,19,19,60,19,19,15,3,190,56,25,31,54,117,33,30,34,5,375,22,25,7,10,26,11,10,0,0,111,26,38,14,23,35,13,17,17,27,209,1846,2843,1863,1259,1699,558,613,460,186,11320
POA2747,145,161,80,155,145,52,71,36,13,860,266,269,195,441,400,127,138,75,29,1948,517,292,1805,854,863,320,641,488,101,5873,34,26,33,62,106,38,47,51,3,396,48,39,38,73,134,35,43,49,7,454,17,28,18,20,30,14,15,15,3,157,33,42,32,54,53,36,53,53,70,424,1891,4185,2507,2288,2534,886,1311,974,315,16878
POA2748,5,5,0,0,7,3,0,0,0,30,9,0,4,8,9,4,3,3,0,42,37,10,78,15,30,12,17,18,0,222,0,0,0,0,3,0,0,0,0,10,3,4,0,0,6,0,0,4,0,16,3,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,96,124,91,44,78,30,29,34,5,536
POA2749,48,59,23,43,47,14,11,8,7,251,102,101,45,146,157,52,19,18,11,648,267,120,881,261,320,125,224,177,46,2431,14,3,9,4,43,23,7,12,5,121,26,11,12,20,57,15,12,16,0,180,10,10,3,4,18,3,7,4,0,50,16,8,15,9,18,9,9,9,14,104,715,1188,1058,633,808,297,323,269,92,5386
POA2750,145,183,61,147,133,42,25,41,10,781,275,318,153,392,389,114,77,69,26,1806,598,343,1872,751,856,353,538,481,95,5885,37,23,25,51,107,34,23,34,3,336,53,26,34,67,121,39,50,49,7,450,17,32,9,7,31,9,13,15,0,140,37,32,31,47,56,33,33,36,58,358,1972,4138,2409,1917,2274,854,876,841,250,15519
POA2752,24,22,5,31,17,6,3,0,0,104,47,35,13,48,43,20,6,0,0,206,108,38,390,83,133,46,107,70,13,987,10,0,0,0,29,11,6,4,0,57,7,7,4,12,19,7,6,5,0,66,3,0,0,0,3,0,0,0,0,16,3,4,5,8,9,0,3,5,3,39,264,365,435,211,303,89,143,98,24,1934
POA2753,66,67,32,50,66,16,9,6,3,315,107,82,72,141,109,35,24,30,6,614,267,94,891,247,269,123,246,169,41,2338,18,7,5,14,39,22,13,17,3,125,27,19,13,16,49,22,21,20,0,186,14,3,8,4,14,4,3,8,0,53,12,10,11,17,16,11,22,8,22,123,779,1195,1106,687,712,288,379,301,99,5555
POA2754,27,35,13,24,23,9,3,3,4,140,38,50,28,68,56,13,10,11,3,275,110,50,348,110,102,64,53,64,20,923,0,3,4,13,15,11,4,5,0,49,7,7,10,6,29,11,6,12,0,92,0,0,4,0,3,0,0,0,0,8,5,4,3,10,8,6,9,5,4,50,291,540,440,294,296,137,105,115,42,2254
POA2756,163,129,48,103,125,38,12,24,13,650,227,190,111,320,308,92,50,54,18,1372,707,219,2156,508,646,262,525,413,90,5530,21,15,28,21,88,38,22,28,0,260,51,35,42,49,114,35,22,40,0,401,20,16,14,8,27,0,15,6,0,107,32,19,31,19,43,16,39,25,38,276,1761,2219,2567,1303,1657,600,740,659,194,11700
POA2757,9,3,3,3,5,0,0,0,0,22,6,5,0,5,4,0,0,0,0,28,11,4,41,12,16,6,17,7,4,122,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,4,50,71,57,28,32,13,18,15,4,295
