POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2752,8,8,7,0,3,0,22,3,0,0,0,0,0,6,3,0,3,0,0,0,8,8,0,0,0,0,0,11,6,8,4,0,0,0,17,4,4,10,0,0,0,15,12,10,10,0,4,0,32,9,20,9,3,0,0,46,12,19,8,0,5,0,39,9,23,14,6,10,0,56,13,21,15,4,0,0,53,25,40,17,8,6,0,95,16,32,10,5,0,0,55,13,25,9,0,5,0,53,32,68,26,3,3,0,130,45,107,23,3,0,0,182,28,40,12,0,0,0,84,10,24,8,0,0,0,37,18,22,22,0,3,0,68,267,455,190,42,51,0,1007
POA2753,21,22,21,0,6,0,69,5,4,3,0,0,0,16,6,3,7,0,0,0,22,12,3,8,0,0,0,23,8,6,11,0,9,0,40,19,8,17,4,3,0,53,17,11,14,5,11,3,60,19,31,26,4,12,0,94,14,30,12,9,9,0,72,26,45,22,15,9,0,121,30,53,16,3,3,0,104,50,84,48,12,26,7,213,26,47,11,0,9,0,88,43,48,10,5,5,0,106,75,93,34,4,3,5,211,70,107,61,13,17,0,272,26,63,27,3,3,0,125,27,50,25,3,4,0,107,32,44,29,13,15,3,128,534,739,396,102,146,12,1923
POA2754,11,4,0,3,0,0,21,4,0,4,0,0,0,15,0,4,0,0,0,0,8,7,0,0,5,0,0,9,4,7,4,0,4,0,18,3,0,5,0,4,0,12,8,6,6,6,3,0,26,16,8,6,0,0,0,34,11,15,4,3,3,0,33,20,15,11,4,0,3,49,4,18,3,9,0,0,38,20,35,19,3,9,0,74,8,30,4,0,0,0,43,12,22,5,0,0,0,40,38,55,12,0,4,0,112,31,89,23,4,3,0,157,14,36,16,0,0,0,69,15,20,8,0,3,0,45,21,17,14,3,3,0,55,234,377,147,46,39,3,843
POA2756,43,41,28,7,8,0,133,10,5,10,3,0,0,26,14,8,16,6,11,0,61,16,7,18,0,6,0,51,34,17,18,4,15,0,82,37,27,14,4,12,0,99,55,50,45,10,16,0,177,62,66,53,14,21,3,225,51,76,57,19,25,0,227,67,121,59,17,33,0,299,70,129,42,10,14,3,268,124,234,96,27,35,3,509,64,130,33,3,10,4,245,57,116,25,7,7,0,207,146,313,73,29,21,0,587,213,445,112,24,18,3,820,84,152,59,9,10,0,309,48,133,49,10,8,0,243,92,120,63,22,20,0,321,1293,2192,865,223,296,22,4896
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,5,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,12,0,0,4,0,15,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,12,6,11,3,0,0,0,23,4,8,3,0,0,0,11,0,3,5,0,0,0,6,0,6,7,0,0,0,16,31,43,26,0,8,0,110
POA2758,23,16,12,0,6,0,46,0,4,0,0,0,0,9,4,0,5,0,3,0,16,6,4,4,0,0,0,13,9,4,7,0,0,0,26,10,3,3,0,0,0,26,15,4,11,0,5,0,37,20,17,9,0,5,0,47,17,19,23,3,6,0,61,21,24,20,6,6,0,76,15,27,11,0,0,0,50,23,45,39,0,3,0,116,18,31,17,3,0,0,78,19,29,13,0,0,0,61,40,94,35,8,4,0,186,72,138,65,5,11,0,295,28,70,20,0,4,0,127,23,51,17,4,3,0,100,22,33,23,5,3,0,89,401,601,341,50,60,0,1462
POA2759,38,20,27,5,8,0,100,11,4,9,0,0,0,27,18,10,12,4,8,0,41,17,11,11,4,4,0,42,17,13,21,4,11,0,56,36,22,44,5,17,0,132,37,33,38,4,19,0,135,44,57,54,12,28,0,195,44,77,50,15,13,0,205,57,78,59,15,22,0,237,34,89,51,8,5,0,193,81,198,83,27,21,4,414,69,131,39,15,9,0,254,39,102,37,10,9,0,198,108,244,82,23,24,0,481,126,249,91,25,27,0,513,29,57,28,4,7,0,127,24,38,13,4,3,0,78,68,99,70,16,14,4,268,890,1528,819,197,243,25,3692
POA2760,18,36,20,10,10,0,85,4,3,0,0,0,0,9,19,9,12,0,0,0,43,16,14,10,5,3,0,33,16,11,13,5,9,0,55,30,20,18,3,11,3,82,42,50,26,17,28,4,168,41,69,34,14,20,3,179,66,104,39,19,17,0,250,68,171,37,32,34,0,356,77,175,44,19,24,6,348,121,303,77,34,39,8,579,59,201,34,18,16,4,331,48,170,29,18,11,6,271,84,211,50,18,15,5,383,77,180,52,20,23,4,357,12,46,13,9,4,0,80,20,35,11,4,3,0,70,42,130,40,17,23,7,256,857,1935,558,255,303,44,3946
POA2761,36,55,45,10,12,3,158,5,7,9,4,0,0,21,11,6,15,0,7,0,40,11,8,13,4,3,0,46,17,14,30,3,11,0,74,32,26,29,10,18,0,121,38,59,56,10,12,0,175,56,82,89,12,15,0,246,49,77,62,14,27,8,221,58,114,95,18,30,3,323,43,144,58,13,14,6,278,109,263,162,38,38,5,610,64,194,62,7,5,0,336,56,196,60,20,12,5,338,120,344,115,22,22,3,631,120,427,182,30,19,4,773,44,113,61,6,3,0,229,30,59,31,3,5,6,131,68,128,92,16,27,4,329,954,2325,1253,233,283,42,5094
POA2762,15,36,4,3,0,0,62,0,7,0,0,0,0,9,5,9,0,0,0,0,17,0,5,0,0,0,0,11,3,6,0,0,0,0,8,10,11,4,4,0,0,23,3,9,0,0,5,0,20,8,14,10,4,3,0,38,17,29,10,0,6,0,71,27,35,9,5,3,0,75,48,51,15,4,7,0,122,72,165,17,9,7,6,275,57,158,27,10,4,0,258,67,235,23,10,8,3,333,121,427,39,13,15,0,617,198,759,94,13,22,3,1081,55,171,32,4,3,0,269,28,95,15,0,6,0,144,44,143,24,3,7,0,225,789,2345,323,87,101,12,3654
POA2763,22,44,42,7,9,0,126,11,0,9,0,0,0,22,13,5,21,3,9,0,50,10,10,13,0,5,0,32,27,17,14,5,8,0,63,18,38,25,3,11,0,97,38,49,39,3,11,0,139,33,75,49,5,18,3,185,40,84,37,15,15,0,191,46,101,61,15,15,0,233,36,126,39,8,11,3,223,86,260,97,7,30,0,485,64,179,54,17,10,5,322,68,235,39,7,3,0,350,129,405,86,20,18,3,663,170,565,115,21,25,0,894,29,139,34,7,3,0,207,19,95,32,5,0,0,147,65,146,64,6,12,0,292,921,2563,855,140,225,24,4726
POA2765,31,53,16,3,5,5,113,7,8,8,0,6,0,25,7,9,3,3,8,0,26,3,7,3,0,3,0,21,11,17,9,0,4,0,51,28,18,8,6,0,0,56,21,33,12,0,11,0,80,28,35,15,11,8,0,97,42,52,22,10,10,0,130,33,84,29,5,11,8,168,40,90,15,13,8,0,166,78,257,58,14,13,0,421,87,270,27,18,21,0,419,169,426,43,16,17,4,669,305,930,120,29,15,4,1403,477,1512,226,36,42,7,2296,113,363,96,14,9,3,593,53,208,56,8,5,5,343,100,306,48,17,20,3,501,1624,4674,818,193,214,38,7569
POA2766,25,20,12,3,15,5,75,0,0,0,0,0,0,5,4,3,0,0,0,0,7,0,4,4,0,0,0,12,8,4,6,3,0,0,25,8,12,9,5,8,0,45,5,24,20,3,4,0,55,19,17,36,3,11,0,90,15,50,29,10,8,0,109,20,56,29,12,9,4,124,30,69,27,4,9,0,143,40,122,61,10,12,3,241,44,88,27,6,10,0,170,29,72,12,0,6,0,119,43,106,53,4,11,0,218,40,99,61,8,12,0,225,5,26,15,3,3,0,44,5,13,14,5,0,0,43,21,73,37,10,6,0,144,366,860,451,84,125,15,1902
POA2767,26,25,44,0,6,0,105,7,4,8,0,0,0,15,8,7,10,0,3,0,25,9,0,12,0,4,0,33,16,10,10,3,3,0,41,12,12,23,0,10,0,65,23,29,23,3,18,0,91,23,48,36,6,10,0,126,22,37,31,7,13,0,110,31,77,44,8,8,0,169,21,60,29,6,6,0,131,62,183,77,20,14,0,358,33,117,34,4,3,6,188,26,117,37,7,13,0,199,59,176,78,7,3,0,324,86,224,107,13,16,0,450,27,56,30,0,3,0,124,10,37,27,3,0,0,74,29,103,60,5,17,7,229,535,1322,722,101,157,14,2845
POA2768,35,60,56,0,11,0,164,6,4,9,0,0,0,23,10,12,25,0,0,0,48,16,13,15,4,4,0,41,8,21,14,3,6,0,50,23,26,31,3,6,0,89,16,37,48,0,13,0,116,16,50,30,8,19,0,118,19,69,45,3,10,0,144,13,63,46,7,3,0,140,22,78,34,7,12,0,150,48,173,104,20,21,0,368,41,92,39,7,10,0,186,36,131,56,0,9,0,231,63,244,97,20,10,0,436,189,649,232,28,33,3,1134,79,237,103,10,15,0,450,52,138,49,0,8,0,251,60,167,89,17,16,3,356,748,2263,1130,135,193,17,4489
POA2769,18,27,23,0,5,0,70,0,5,8,0,0,0,13,0,7,0,0,0,0,10,0,6,4,0,0,0,11,0,4,7,0,0,0,7,9,10,4,0,0,0,28,4,27,10,3,0,0,48,6,22,7,4,0,0,46,8,28,11,4,3,0,49,6,40,23,4,6,0,81,10,54,12,0,4,0,83,20,115,22,12,0,0,171,9,65,11,0,0,0,88,13,109,25,5,3,0,160,38,211,44,6,13,0,319,120,666,115,23,13,0,935,50,277,40,8,4,0,377,37,132,25,9,3,0,204,31,112,34,9,3,0,188,382,1928,411,83,61,4,2876
POA2770,38,44,47,10,23,3,169,11,7,4,3,4,0,29,16,17,14,4,14,4,67,13,12,21,0,11,0,52,24,18,39,12,25,0,121,48,52,43,13,27,4,183,69,72,60,27,26,7,251,73,132,80,27,48,9,365,64,164,89,32,54,5,398,99,227,84,24,38,8,481,56,187,69,16,14,3,345,113,306,114,27,28,4,598,57,151,57,21,3,0,281,36,98,29,11,4,0,176,80,169,65,32,17,4,368,70,196,109,15,29,5,418,15,53,22,16,8,3,110,18,34,20,0,12,0,80,60,125,75,20,31,3,313,962,2065,1017,303,415,49,4815
POA2773,5,11,7,0,5,0,31,4,0,3,0,0,0,8,3,0,3,0,0,0,13,4,0,3,0,0,0,5,4,5,5,0,0,0,14,0,10,3,0,4,0,20,5,9,7,0,5,0,30,4,9,18,0,7,0,36,11,18,6,0,0,0,31,15,24,11,0,0,0,48,8,16,11,3,0,0,36,16,29,14,0,0,0,55,3,12,8,0,0,0,20,8,15,4,0,0,0,33,13,47,8,0,0,0,77,26,89,25,8,6,0,152,14,46,11,0,6,0,81,6,35,4,0,0,0,52,13,13,13,0,4,0,47,168,387,162,19,42,0,780
POA2774,15,11,7,0,0,0,37,4,5,5,0,0,0,15,10,4,4,0,8,0,30,8,3,3,0,9,0,22,13,6,4,0,0,0,26,8,12,15,3,5,0,36,14,14,7,9,10,0,55,14,25,21,10,5,0,78,29,47,14,9,5,0,99,29,59,25,3,3,0,127,29,45,19,18,0,5,114,32,103,28,9,10,0,183,45,78,25,7,5,0,154,36,70,21,4,4,0,129,52,155,37,9,6,0,263,65,180,43,17,8,0,306,8,43,16,0,0,0,65,18,28,10,4,0,0,54,19,31,10,0,3,0,70,455,906,311,111,82,13,1874
POA2775,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,0,7,4,0,3,0,0,0,9,4,4,3,0,0,0,6,7,3,0,0,0,0,7,6,3,3,0,0,0,13,8,3,0,0,0,0,11,0,3,5,0,0,0,7,8,9,0,0,0,0,16,3,0,6,0,0,0,5,6,0,4,0,0,0,6,3,0,5,0,0,0,7,4,5,0,0,0,0,13,5,4,0,0,0,0,11,0,4,0,0,0,0,8,9,3,0,0,0,0,18,74,45,33,6,9,0,171
POA2776,5,4,5,0,0,0,14,0,6,0,0,0,0,7,3,0,3,0,0,0,12,4,0,0,0,4,0,3,5,6,0,0,0,0,10,9,4,3,4,4,0,23,7,12,4,3,5,0,32,20,16,10,4,3,0,51,12,17,10,0,5,0,42,11,18,5,8,9,0,48,13,23,4,3,5,0,44,13,36,3,0,3,0,62,15,24,8,4,0,0,49,10,19,3,0,0,0,37,19,49,4,4,0,0,75,22,41,12,3,9,0,82,3,14,5,0,0,0,24,4,7,3,0,0,0,20,4,8,3,0,0,0,14,173,313,98,37,38,3,652
POA2777,43,8,19,6,0,0,76,12,0,7,0,0,0,23,19,9,6,0,4,0,40,7,0,4,0,8,0,25,20,17,16,3,3,0,57,22,17,23,3,12,0,77,30,24,19,3,9,0,86,28,53,37,8,9,0,136,16,61,19,0,11,0,126,37,85,35,16,10,0,183,41,77,31,5,8,0,164,74,133,49,21,21,0,297,46,103,21,11,7,0,188,47,83,12,4,0,0,147,74,173,43,9,10,0,306,90,198,61,15,8,0,370,28,52,27,0,3,0,117,15,38,14,0,0,0,68,24,55,20,5,12,0,115,672,1193,471,118,140,11,2601
POA2778,9,0,0,0,0,0,9,6,0,3,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,4,3,5,0,3,5,0,16,3,7,0,0,0,0,7,7,7,0,0,0,0,17,8,5,0,4,0,0,18,3,7,9,0,5,0,33,8,15,9,3,0,0,39,11,15,7,0,3,0,37,15,25,9,3,4,0,54,9,16,4,0,0,0,33,10,15,4,0,0,0,26,9,18,9,0,4,0,36,15,18,4,0,0,0,40,6,0,0,0,0,0,4,0,4,4,0,0,0,5,0,3,4,6,0,0,10,116,155,67,24,28,0,395
POA2779,10,9,3,0,3,0,23,9,0,0,0,0,0,5,5,3,6,0,0,0,7,3,0,0,7,0,0,11,8,0,3,0,4,0,12,8,9,4,0,0,0,25,11,13,5,9,0,0,27,8,23,8,7,9,0,48,10,22,5,6,0,0,44,16,28,12,7,5,0,69,22,39,11,0,4,0,79,30,47,16,8,6,0,114,15,23,5,4,0,0,54,20,24,6,0,0,0,48,13,38,10,0,0,0,63,20,45,11,0,0,0,76,8,4,3,0,0,0,14,7,0,0,0,0,0,7,15,19,9,0,0,0,44,219,347,114,51,42,5,770
POA2780,22,6,8,0,5,0,51,3,0,5,0,0,0,13,15,7,4,0,4,0,28,12,3,0,3,4,0,24,21,10,6,9,4,0,51,22,24,11,6,0,0,65,22,20,0,8,5,0,59,29,38,16,4,7,0,98,36,32,15,10,11,0,99,35,33,14,11,9,0,99,27,35,11,7,6,0,78,46,53,16,7,8,0,132,26,26,5,4,8,0,71,16,8,7,3,0,0,41,37,39,19,12,6,0,113,48,41,13,9,8,0,120,11,24,6,4,0,0,42,12,7,3,0,0,0,33,28,12,9,6,11,0,58,485,431,168,91,96,8,1274
POA2782,19,5,3,4,0,0,31,4,0,0,0,0,0,8,4,0,4,0,0,0,8,4,3,0,0,0,0,12,16,6,0,0,0,0,19,9,6,0,0,5,0,17,13,10,0,3,0,0,29,6,21,7,6,5,0,43,7,20,7,0,4,0,43,13,23,0,3,3,0,49,19,19,5,4,0,0,42,24,44,20,7,4,0,91,12,28,7,0,4,0,51,13,14,6,0,0,0,32,29,39,11,6,3,0,84,30,48,6,0,6,0,88,9,10,6,0,0,0,24,3,11,5,0,0,0,24,13,5,5,5,4,3,31,249,305,96,35,34,5,721
POA2783,6,5,5,0,4,0,20,0,0,0,0,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,6,6,0,4,0,0,0,17,5,0,3,0,0,0,9,10,3,7,3,0,0,26,4,8,7,0,0,0,16,7,11,7,5,3,0,29,9,8,9,0,6,0,29,10,18,0,0,7,0,31,4,23,10,4,4,0,52,6,17,0,0,4,0,26,6,0,3,3,0,0,11,9,14,6,0,0,0,34,10,18,4,0,0,0,36,0,0,0,0,0,0,4,4,0,3,0,0,0,6,5,6,0,0,0,0,16,118,146,68,24,33,3,391
POA2784,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,13,0,3,5,0,0,0,6,0,3,0,5,3,0,7,4,3,4,0,0,0,8,8,9,6,0,3,0,26,3,10,0,3,0,0,11,10,9,0,0,4,0,26,3,10,0,0,0,0,13,3,3,0,0,0,0,9,5,14,0,0,0,0,22,10,10,8,0,0,0,22,0,0,0,0,0,0,0,9,0,4,0,0,0,12,3,0,0,0,0,0,11,63,76,31,9,13,0,195
POA2785,13,4,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,3,0,22,4,0,0,0,4,0,10,0,0,4,0,7,0,17,10,7,4,0,7,0,23,12,10,0,0,3,0,19,11,7,4,9,3,0,32,8,14,0,3,0,0,30,18,16,5,14,3,0,48,10,11,0,0,6,0,30,15,22,5,6,6,0,54,13,18,4,3,0,0,42,4,10,0,0,0,0,15,18,21,0,4,0,0,40,22,17,0,0,0,0,39,4,7,0,0,5,0,14,6,0,3,0,0,0,4,5,0,8,0,5,0,18,183,157,42,50,47,4,487
POA2786,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,5,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,3,3,0,8,0,3,0,0,3,0,12,4,4,0,3,0,0,12,7,3,0,0,0,0,11,0,0,5,0,0,0,0,8,9,0,3,0,0,18,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,54,40,14,12,8,0,126
POA2787,11,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,0,0,0,0,11,8,4,4,6,0,0,19,11,7,0,0,5,0,23,18,18,3,0,3,0,40,12,22,6,10,5,0,47,14,16,8,3,0,0,43,8,14,3,3,0,0,42,15,12,3,3,0,0,31,16,14,3,3,0,0,41,3,12,0,0,0,0,11,5,4,0,0,0,0,12,9,6,0,0,0,0,20,14,5,4,0,0,0,23,0,3,0,0,0,0,5,0,5,3,0,0,0,5,16,6,6,6,0,0,29,167,149,55,30,23,0,426
POA2790,10,13,8,8,8,0,37,3,6,0,0,0,0,9,14,6,5,0,6,0,32,12,0,0,4,4,0,24,16,13,8,8,7,0,46,28,25,7,13,5,0,82,42,42,25,6,11,6,133,45,48,22,8,12,3,141,43,47,23,11,7,0,139,39,55,27,5,4,0,130,17,28,11,3,4,0,61,24,72,33,3,9,0,146,9,36,3,0,0,0,50,10,17,4,0,4,0,32,19,63,16,4,4,0,104,29,43,21,5,4,0,96,10,10,7,0,0,0,30,6,6,7,0,3,0,23,28,25,10,6,5,0,81,427,551,237,94,100,13,1408
POA2791,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,5,0,3,0,35
POA2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,6,4,5,3,39
POA2793,4,0,0,0,0,4,11,0,0,0,0,0,0,4,6,0,0,0,3,0,13,0,3,0,0,0,0,9,3,5,0,0,0,0,3,4,6,0,0,0,0,6,4,3,0,0,0,0,7,3,0,0,0,0,0,12,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,38,30,10,4,6,4,89
POA2794,15,6,6,0,3,0,30,6,0,3,0,0,0,10,19,4,5,0,5,0,30,15,3,4,0,0,0,25,20,19,4,4,10,0,53,39,45,8,12,11,0,110,33,49,16,10,7,6,116,24,52,14,10,8,0,112,28,56,19,7,4,0,112,25,26,14,4,10,0,86,11,18,9,0,0,0,47,18,32,6,5,0,0,60,0,12,3,0,0,0,17,10,0,4,0,0,0,17,8,15,6,0,0,0,21,6,7,0,0,0,0,21,0,7,0,0,0,0,15,0,6,0,0,0,0,11,14,15,7,6,6,0,48,287,375,141,66,55,13,934
POA2795,63,22,19,6,11,0,121,16,11,4,3,3,0,36,27,15,11,5,8,0,59,37,18,14,4,10,0,83,47,28,21,10,11,0,122,52,53,43,17,23,0,191,75,89,44,22,29,3,266,101,156,59,36,31,3,392,99,193,50,51,29,3,429,156,239,79,36,26,3,542,111,195,50,39,20,0,416,143,263,80,32,28,0,555,44,133,23,12,3,0,215,41,72,18,8,3,0,144,80,183,53,12,4,0,339,87,180,44,9,5,0,331,27,48,27,3,0,0,108,27,39,9,3,5,0,77,65,87,45,13,11,6,227,1309,2024,703,315,275,27,4648
POA2797,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,5,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,4,0,0,17,28,10,0,6,0,52
POA2798,10,0,4,0,0,0,9,0,0,0,0,0,0,6,4,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,5,0,6,0,0,0,0,16,6,0,0,0,0,0,5,10,13,3,0,0,0,24,8,6,0,0,0,0,19,9,9,6,0,0,0,21,5,5,0,3,0,0,13,6,15,8,0,0,0,33,0,7,3,0,0,0,12,4,4,0,0,0,0,12,5,10,4,3,0,0,17,8,26,0,0,5,0,36,7,5,3,0,0,0,18,3,9,0,0,0,0,11,6,5,0,0,0,0,7,79,136,33,16,14,0,276
POA2799,11,6,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,0,4,6,8,0,4,5,0,22,11,5,9,10,0,0,35,19,15,13,4,3,0,51,21,24,3,4,11,4,63,11,21,7,6,0,0,45,16,20,3,8,3,0,51,9,12,3,0,0,0,27,11,19,0,3,0,0,37,3,9,4,0,0,0,17,0,0,0,0,0,0,7,8,14,4,0,0,0,24,12,6,0,0,0,0,18,0,5,0,0,0,0,8,0,7,0,0,0,0,5,8,5,0,4,0,0,22,154,177,54,30,27,4,447
POA2800,53,34,20,4,7,0,113,13,3,3,3,0,0,30,37,7,3,4,7,0,63,27,21,12,9,9,3,76,57,52,14,17,6,3,151,71,84,36,31,19,0,238,87,125,41,22,28,0,311,126,210,61,39,39,0,477,138,251,63,37,26,0,519,169,309,67,45,33,0,619,112,254,51,33,19,3,466,110,295,83,23,14,0,533,54,141,22,9,4,0,235,35,88,20,0,0,0,146,77,189,58,20,11,3,354,88,207,67,9,6,0,385,39,92,29,3,9,0,159,37,80,12,9,0,0,131,72,91,39,16,18,0,243,1392,2542,705,321,256,27,5240
POA2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,18,11,3,0,0,0,34
