POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2296,10,0,3,0,0,16,3,0,0,0,0,0,4,0,0,0,0,7,7,4,0,0,0,7,9,0,0,0,0,11,34,3,0,0,0,42,17,8,3,0,0,36,45,29,9,0,0,79,27,11,5,0,0,38,16,5,4,0,0,23,0,4,0,0,0,9,10,5,0,0,0,12,178,80,21,4,0,282
POA2297,11,0,0,0,0,11,3,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,12,0,0,0,0,12,34,0,0,0,0,34,47,5,0,0,0,48,51,0,0,0,0,55,38,0,0,0,0,37,21,0,0,0,0,20,15,0,0,0,0,13,14,0,0,0,0,14,254,4,4,0,0,259
POA2298,54,6,0,0,0,54,20,0,0,0,0,20,16,0,0,0,0,19,26,4,0,0,0,33,42,0,8,0,0,52,124,14,20,0,0,154,174,19,8,0,0,200,295,26,5,0,0,325,153,7,0,0,0,160,89,8,0,0,0,103,37,0,0,0,0,46,59,7,4,0,0,70,1098,87,46,0,0,1231
POA2299,48,7,3,0,0,62,17,0,0,0,0,13,12,0,0,0,0,11,20,0,3,0,0,20,36,4,0,0,0,47,121,14,11,0,0,143,150,28,8,0,0,189,278,25,11,0,0,311,170,7,3,0,0,179,94,0,0,0,0,91,55,5,3,0,0,61,51,4,0,0,0,54,1047,100,46,0,0,1197
POA2300,17,16,23,0,0,57,5,0,3,0,0,7,0,7,10,0,0,14,4,10,7,0,0,19,3,11,16,0,0,30,10,21,59,0,0,86,14,32,90,0,0,132,29,56,132,0,0,217,24,47,44,0,0,108,33,71,54,0,0,153,82,63,70,0,0,214,14,17,31,0,0,61,236,346,536,0,4,1112
POA2302,0,0,5,0,0,5,0,0,6,0,0,6,0,0,5,0,0,5,0,0,3,0,0,3,0,0,4,0,0,0,0,0,13,0,0,14,0,0,22,0,0,27,0,0,33,0,0,29,0,0,19,0,0,19,0,0,10,0,0,10,0,0,7,0,0,9,0,0,8,0,0,8,4,5,132,0,0,133
POA2303,49,8,0,0,0,59,20,6,0,0,0,21,13,6,0,0,0,18,17,3,0,0,0,19,19,3,0,0,0,30,59,13,10,0,0,79,67,22,9,0,0,90,143,28,13,0,0,190,90,13,0,0,0,114,116,12,0,0,0,124,127,5,5,0,0,143,48,11,3,0,0,65,764,135,43,0,0,949
POA2304,78,4,0,0,0,84,31,3,0,0,0,34,27,3,3,0,0,32,62,3,0,0,0,70,66,5,0,0,0,75,226,32,9,0,0,269,346,40,7,0,0,392,579,30,4,0,0,616,257,9,5,0,0,270,133,4,0,0,0,136,59,3,0,0,0,57,91,4,0,0,0,95,1944,152,32,3,0,2132
POA2305,77,3,0,0,0,84,23,9,0,0,0,29,14,0,0,0,0,16,40,3,5,0,0,41,52,4,3,0,0,56,156,8,9,0,0,181,194,18,16,0,0,230,303,25,6,0,0,334,274,5,5,0,0,281,221,4,0,0,0,231,176,3,0,0,0,177,86,10,3,0,0,95,1614,89,44,0,0,1747
POA2306,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,34,6,0,0,0,37,40,0,0,0,0,40,27,0,0,0,0,27,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,4,4,0,0,0,8,129,10,0,0,0,146
POA2307,22,0,0,0,0,20,10,0,0,0,0,12,11,0,0,0,0,6,14,7,0,0,0,22,31,0,0,0,0,32,73,9,0,0,0,76,143,27,0,0,0,167,139,16,0,0,0,151,28,8,0,0,0,30,10,0,0,0,0,12,9,0,0,0,0,9,29,3,0,0,0,33,510,68,0,0,0,577
POA2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2311,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,18,0,0,0,0,18,23,0,0,0,0,23,20,0,0,0,0,20,7,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,8,0,0,0,0,8,103,0,0,0,0,100
POA2312,11,0,0,0,0,11,5,0,0,0,0,5,4,0,0,0,0,4,15,0,0,0,0,15,16,0,0,0,0,16,34,0,0,0,0,34,46,0,0,0,0,46,25,0,0,0,0,25,12,0,0,0,0,18,12,0,0,0,0,12,6,0,0,0,0,6,18,0,0,0,0,18,194,0,0,0,0,199
POA2315,86,22,3,0,0,111,23,0,6,0,0,30,21,10,0,0,0,33,34,11,4,0,0,45,41,19,5,0,0,56,129,34,8,0,0,175,147,40,13,0,0,203,269,60,10,6,0,343,155,13,3,0,0,169,121,3,5,0,0,126,74,7,0,0,0,77,68,13,5,0,0,87,1164,238,61,5,0,1463
POA2316,31,0,0,0,0,35,3,0,0,0,0,9,10,5,0,0,0,13,26,0,0,0,0,26,33,4,0,0,0,34,86,10,0,0,0,92,91,23,0,0,0,113,157,15,3,0,0,178,84,0,0,0,0,86,56,0,0,0,0,60,31,0,0,0,0,33,34,6,0,0,0,37,651,69,3,3,0,724
POA2317,26,9,0,0,0,34,10,6,0,0,0,16,5,5,0,0,0,10,18,9,5,0,0,34,22,6,0,0,0,28,59,25,3,0,0,79,71,23,3,0,0,95,107,29,5,0,0,141,60,10,0,0,0,72,51,8,0,0,0,56,32,8,0,0,0,43,33,9,0,0,0,40,492,126,26,0,0,647
POA2318,76,0,0,0,0,72,30,0,0,0,0,31,22,0,0,0,0,25,58,4,0,0,0,64,70,0,0,0,0,74,244,5,0,0,0,251,313,4,0,0,0,315,482,0,0,0,0,483,266,0,0,0,0,263,199,0,0,0,0,199,75,0,0,0,0,75,106,0,0,0,0,110,1950,18,3,0,0,1969
POA2319,44,0,0,0,0,48,26,0,0,0,0,26,16,0,0,0,0,18,32,0,0,0,0,32,50,4,0,0,0,52,123,6,0,0,0,129,166,3,0,0,0,175,149,8,0,0,0,157,55,0,0,0,0,55,30,0,0,0,0,30,15,0,0,0,0,12,56,0,0,0,0,54,757,30,0,3,0,790
POA2320,189,3,0,0,0,189,70,5,0,0,0,72,72,6,0,0,0,75,119,8,0,0,0,123,196,8,0,0,0,199,731,31,3,3,0,769,1081,34,0,0,0,1116,1435,25,3,4,6,1472,610,7,0,0,0,615,473,3,0,0,5,480,269,0,0,0,0,270,289,7,0,0,0,298,5525,128,11,10,7,5680
POA2321,82,3,0,0,0,87,39,4,0,0,0,44,28,0,0,0,0,35,51,6,0,0,0,55,77,6,0,0,0,85,269,11,0,0,0,289,543,9,0,0,0,553,891,6,0,0,0,901,374,0,0,0,0,374,262,0,0,0,0,260,102,0,0,0,0,105,160,7,0,0,0,164,2885,50,3,3,0,2942
POA2322,114,0,0,0,0,114,49,0,0,0,0,49,44,0,0,0,0,44,79,0,0,0,0,87,134,6,0,0,0,139,508,19,0,0,0,527,658,28,5,0,0,691,894,12,0,0,0,907,426,0,0,0,0,425,226,3,0,0,0,231,108,0,4,0,0,110,189,4,0,0,0,197,3439,65,7,0,4,3515
POA2323,131,8,0,0,0,135,49,5,0,0,0,56,41,6,0,0,0,44,78,10,3,0,0,87,116,9,0,0,0,134,481,46,4,0,0,531,705,44,11,0,0,758,849,18,0,0,0,868,298,6,0,0,0,306,213,0,0,0,0,215,116,3,0,0,0,113,154,8,0,0,0,165,3235,164,25,0,0,3420
POA2324,130,6,0,0,0,141,62,6,0,0,0,69,50,3,0,0,0,53,109,7,0,0,0,116,134,14,5,0,0,152,490,54,0,6,0,543,571,19,0,0,0,589,548,14,0,0,0,567,205,0,0,0,0,210,130,3,0,0,0,134,83,0,0,0,0,85,153,9,0,0,0,165,2668,139,12,3,6,2831
POA2325,136,9,0,0,0,143,83,3,0,0,0,85,64,0,0,0,0,64,118,11,0,0,0,130,216,9,0,0,0,225,726,17,5,0,0,749,841,17,0,0,5,861,678,0,0,0,0,687,268,6,0,0,0,270,226,0,0,0,3,231,103,0,0,0,0,103,222,6,0,4,0,232,3674,75,8,5,4,3769
POA2326,41,0,0,0,0,41,27,0,0,0,0,23,35,0,0,0,0,35,49,0,0,0,0,47,74,4,0,0,0,76,241,3,7,0,0,248,252,0,0,0,0,252,175,0,0,0,0,178,68,0,0,0,0,72,77,0,0,0,0,77,34,0,0,0,0,34,67,0,0,0,0,67,1135,3,3,0,0,1149
POA2327,40,0,0,0,0,41,20,3,0,0,0,20,16,0,0,0,0,16,43,0,0,0,0,46,64,13,0,0,0,67,252,20,3,0,0,273,251,8,0,0,0,258,181,0,0,0,0,185,43,0,0,0,0,44,15,0,0,0,0,19,14,0,0,0,0,14,65,3,0,0,0,69,1002,54,10,0,0,1055
POA2328,3,0,0,0,0,3,6,0,0,0,0,7,4,0,0,0,0,4,14,0,0,0,0,14,12,0,0,0,0,12,56,3,3,0,0,56,62,0,0,0,0,64,74,0,0,0,0,74,26,0,0,0,0,26,21,0,0,0,0,19,20,0,0,0,0,20,15,0,0,0,0,20,311,8,6,4,0,322
POA2329,14,0,0,0,0,18,10,0,0,0,0,10,5,0,0,0,0,5,13,0,0,0,0,13,18,0,0,0,0,18,38,0,0,0,0,38,29,0,0,0,0,29,24,0,0,0,0,24,7,0,0,0,0,7,9,0,0,0,0,9,9,0,0,0,0,9,10,0,0,0,0,10,191,0,0,0,0,191
POA2330,97,0,0,0,0,101,33,0,3,0,0,35,37,3,0,0,0,39,62,8,0,0,0,63,102,13,4,0,3,114,368,24,3,0,0,394,588,24,5,0,0,612,727,19,3,0,0,751,320,4,0,0,0,328,248,6,4,0,0,255,124,0,0,0,0,122,165,9,0,0,0,177,2867,104,20,0,7,3001
POA2331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2333,54,4,0,0,0,59,27,0,0,0,0,27,31,0,0,0,0,36,78,4,0,0,0,83,100,3,0,0,0,105,336,7,0,0,0,349,385,6,0,0,0,390,294,0,0,0,0,299,110,0,0,0,0,111,83,0,0,0,0,83,46,0,0,0,0,46,101,0,0,0,0,101,1648,30,3,0,0,1687
POA2334,11,0,0,0,0,16,8,0,0,0,0,8,6,0,0,0,0,6,18,0,0,0,0,18,33,0,0,0,0,27,83,3,0,0,0,80,131,3,0,0,0,137,185,0,0,0,0,185,55,0,0,0,0,63,28,0,0,0,0,31,13,0,0,0,0,13,39,0,0,0,0,39,608,4,0,0,6,620
POA2335,40,0,0,0,0,45,17,0,0,0,0,17,11,0,0,0,0,11,30,0,0,0,0,34,34,0,0,0,0,36,142,10,0,0,0,159,221,8,0,0,0,232,339,9,0,0,0,347,174,0,0,0,0,175,144,0,0,0,0,144,76,0,0,0,0,76,57,0,0,0,0,60,1297,36,4,0,0,1335
POA2336,12,0,0,0,0,12,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,14,15,0,0,0,0,15,72,0,0,0,0,72,80,0,0,0,0,80,60,0,0,0,0,58,23,0,0,0,0,23,16,0,0,0,0,24,12,0,0,0,0,12,27,0,0,0,0,25,336,0,0,0,0,342
POA2337,44,0,0,0,0,48,12,0,0,0,0,18,13,0,0,0,0,13,31,0,0,0,0,31,58,8,0,0,0,59,170,6,0,0,0,180,208,3,0,0,0,211,206,4,0,0,0,209,91,0,0,0,0,91,70,0,0,0,0,70,42,0,0,0,0,48,49,5,0,0,0,52,1000,19,3,3,0,1026
POA2338,19,0,0,0,0,19,7,0,0,0,0,7,9,0,0,0,0,11,14,0,0,0,0,14,18,0,0,0,0,14,42,0,0,0,0,42,21,0,0,0,0,20,16,0,0,0,0,16,12,0,0,0,0,12,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,172,0,0,3,0,174
POA2339,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,14,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,66,0,0,0,0,66
POA2340,182,12,0,0,0,191,109,0,0,0,0,108,96,7,0,0,0,107,225,9,0,0,0,234,430,13,0,0,0,446,1275,35,4,0,0,1307,1272,25,3,0,3,1303,1168,4,0,0,0,1178,427,3,0,0,0,433,268,4,0,0,0,275,186,0,0,0,3,191,297,5,0,4,0,300,5930,120,14,5,8,6069
POA2341,7,0,0,0,0,7,9,0,0,0,0,9,18,0,0,0,0,18,26,0,0,0,0,26,18,0,0,0,0,18,26,0,0,0,0,27,17,0,0,0,0,17,6,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,9,137,0,3,0,0,145
POA2342,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,14,12,0,0,0,0,12,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,3,0,0,0,0,3,58,4,0,0,0,59
POA2343,28,0,0,0,0,28,11,0,0,0,0,11,22,0,0,0,0,22,33,0,0,0,0,33,63,0,0,0,0,62,99,0,0,0,0,104,57,0,0,0,0,62,37,0,0,0,0,39,17,0,0,0,0,17,17,0,0,0,0,17,10,0,0,0,0,10,32,0,0,0,0,32,434,0,3,3,0,439
POA2344,10,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,14,0,0,0,0,14,22,0,0,0,0,22,25,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,103,0,0,0,0,103
POA2345,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,10,0,0,0,0,10,32,0,0,0,0,32,17,0,0,0,0,17,14,0,0,0,0,14,6,0,0,0,0,6,5,0,0,0,0,5,6,0,0,0,0,6,15,0,0,0,0,15,116,0,0,0,0,120
POA2346,20,0,0,0,0,20,14,0,0,0,0,14,7,0,0,0,0,7,32,0,0,0,0,32,42,0,0,0,0,42,81,0,0,3,0,79,46,0,0,0,0,46,37,0,0,0,0,37,12,0,0,0,0,16,5,0,0,0,0,5,10,0,0,0,0,10,20,0,0,0,0,20,313,0,0,3,0,319
POA2347,29,0,0,0,0,29,10,0,0,0,0,10,10,0,0,0,0,10,28,0,0,0,0,28,11,0,0,0,0,11,22,0,0,0,0,22,8,0,0,0,0,8,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,160,0,0,0,0,160
POA2350,137,0,0,0,0,138,48,0,0,0,0,56,57,4,0,0,0,60,115,5,0,0,0,124,181,10,4,0,0,198,570,8,3,0,0,582,559,10,0,0,0,571,458,9,0,0,0,468,179,4,0,0,0,179,129,3,0,0,0,136,94,0,0,0,0,92,149,5,0,0,0,147,2674,67,12,0,6,2756
POA2352,14,0,0,0,0,16,9,0,0,0,0,14,9,0,0,0,0,9,20,0,0,0,0,20,36,0,0,0,0,36,101,0,0,0,0,101,89,0,0,0,0,95,55,0,0,0,0,55,20,0,0,0,0,20,13,0,0,0,0,13,7,0,0,0,0,7,20,0,0,0,0,22,400,0,0,5,0,401
POA2353,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,10,0,0,0,0,10,8,0,0,0,0,8,45,0,0,0,0,45,42,0,0,0,0,42,33,0,0,0,0,33,13,0,0,0,0,13,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,171,0,0,0,0,172
POA2354,51,0,0,0,0,51,8,0,0,0,0,10,8,0,0,0,0,8,27,0,0,0,0,27,37,0,0,0,0,37,48,0,0,0,0,48,38,0,0,0,0,38,33,0,0,0,0,39,12,0,0,0,0,12,12,0,0,0,0,12,22,0,0,0,0,22,24,0,0,0,0,23,319,0,6,0,0,321
POA2355,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,11,0,0,0,0,11,14,0,0,0,0,14,5,0,0,0,0,5,10,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,66,0,0,0,0,66
POA2356,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
POA2357,29,0,0,0,0,28,28,0,0,0,0,27,25,0,0,0,0,24,42,0,0,0,0,48,43,0,0,0,0,43,71,0,0,0,0,71,32,0,0,0,0,32,24,0,0,0,3,26,17,0,0,0,0,17,6,0,0,0,0,6,9,0,0,0,0,8,30,0,0,0,0,30,345,0,0,0,4,356
POA2358,22,0,0,0,0,22,21,0,0,0,0,21,12,0,0,0,0,16,35,0,0,0,0,35,44,0,0,0,0,51,111,3,0,0,0,111,88,0,0,0,0,88,44,0,0,0,0,44,17,0,0,0,0,17,16,0,0,0,0,16,15,0,0,0,0,16,21,0,0,0,0,22,447,3,0,7,0,460
POA2359,13,0,0,0,0,13,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,9,0,0,0,0,9,9,0,0,0,0,9,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,63,0,0,0,0,63
POA2360,78,0,0,0,0,80,34,0,0,4,0,40,55,0,0,0,0,55,121,3,0,0,0,127,172,0,0,0,0,176,465,6,0,0,0,467,242,0,0,0,0,246,211,0,0,0,0,216,63,0,0,0,0,61,37,0,0,0,0,37,30,0,0,0,0,30,72,0,0,0,0,72,1582,16,0,8,4,1608
POA2361,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,19,10,0,0,0,0,10,7,0,0,0,0,6,6,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,82,0,0,0,0,81
POA2365,40,0,0,0,0,40,13,0,0,0,0,13,20,0,0,0,0,20,21,0,0,0,0,21,33,0,0,0,0,33,75,0,0,0,0,80,34,0,0,0,0,32,33,0,0,0,0,33,16,0,0,0,0,16,7,0,0,0,0,7,18,0,0,0,0,18,20,0,0,0,0,20,328,0,0,0,0,331
POA2369,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,8,0,0,0,0,8,15,0,0,0,0,15,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,85,0,0,0,0,85
POA2370,60,0,0,0,0,60,26,0,0,0,0,26,33,0,0,0,0,34,90,0,0,0,0,90,107,0,0,0,0,108,168,0,0,0,0,174,78,0,0,0,0,83,73,0,0,0,0,78,27,0,0,0,0,27,15,0,0,0,0,15,26,0,0,0,0,26,43,0,0,0,0,45,752,4,0,3,0,764
POA2371,14,0,0,0,0,14,11,0,0,0,0,11,11,0,0,0,0,11,8,0,0,0,0,8,9,0,0,0,0,9,22,0,0,0,0,22,9,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,15,0,0,0,0,15,103,0,0,3,0,107
POA2372,41,5,0,0,0,46,15,4,0,0,0,20,15,0,0,0,0,15,29,0,0,0,0,29,57,0,0,0,0,57,100,0,0,0,0,98,65,0,0,0,0,65,55,0,0,0,0,55,9,0,0,0,0,9,11,0,0,0,0,11,6,0,0,0,0,6,29,0,0,0,0,30,432,4,0,0,0,437
POA2379,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,24
POA2380,49,6,0,0,0,60,26,0,0,0,0,26,23,0,0,0,0,27,56,0,0,0,0,59,95,0,0,0,0,96,285,3,0,0,0,287,272,6,0,0,0,276,229,0,0,0,0,230,97,0,0,0,0,96,71,0,0,0,0,71,33,0,0,0,0,35,87,3,0,0,0,87,1330,18,0,3,0,1354
POA2381,14,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0,10,18,0,0,0,0,18,16,0,0,0,0,16,28,0,0,0,0,28,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,116,0,0,0,0,116
POA2382,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,9,0,0,0,0,9,29,0,0,0,0,30,12,0,0,0,0,12,12,0,0,0,0,13,4,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,20,0,0,0,0,20,114,0,0,0,0,122
POA2386,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20
POA2387,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8
POA2388,21,0,0,0,0,21,13,0,0,0,0,13,13,0,0,0,0,13,27,0,0,0,0,29,19,0,0,0,0,19,54,0,0,0,0,54,23,0,0,0,0,24,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,19,0,0,0,0,17,213,0,0,0,0,218
POA2390,40,4,0,0,0,42,9,0,0,0,0,9,15,0,0,0,0,15,31,0,0,0,0,31,80,3,0,0,0,84,239,0,0,0,0,239,210,0,0,0,0,212,161,0,0,0,0,164,63,0,0,0,0,65,42,0,0,0,0,42,21,0,0,0,0,21,58,0,0,0,0,62,976,10,0,0,0,984
POA2395,15,0,0,0,0,15,7,0,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
POA2396,8,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,9,0,0,0,0,9,9,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,70
POA2397,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,21,0,0,0,0,21
POA2398,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
POA2399,5,3,0,0,0,9,3,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,7,5,0,0,0,9,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,49,7,0,0,0,54
POA2400,33,7,0,0,0,44,18,4,0,0,0,23,21,0,0,0,0,22,43,0,0,0,0,46,62,0,0,0,0,65,199,12,0,0,0,212,165,9,0,0,0,167,88,15,0,0,0,102,40,0,0,0,0,38,33,0,0,0,0,31,22,0,0,0,0,24,55,5,0,0,0,60,767,50,0,5,0,820
POA2401,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,31,0,0,0,0,31
POA2402,13,0,0,0,0,13,8,0,0,0,0,8,12,0,0,0,0,12,17,0,0,0,0,17,23,0,0,0,0,23,37,0,0,0,0,37,22,0,0,0,0,22,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,158,0,0,0,0,158
