SA3_CODE_2021,C11_Aus_BP_B_OS,C11_Aus_Fa_O_B_OS,C11_Aus_Mo_O_B_OS,C11_Aus_BP_B_Aus,C11_Aus_Bplace_NS,C11_Aus_Tot_resp,C11_Aus_Ab_BP_B_OS,C11_Aus_Ab_Fa_O_B_OS,C11_Aus_Ab_Mo_O_B_OS,C11_Aus_Ab_BP_B_Aus,C11_Aus_Abor_Bplace_NS,C11_Aus_Abor_Tot_respons,C11_Chi_BP_B_OS,C11_Chi_Fa_O_B_OS,C11_Chi_Mo_O_B_OS,C11_Chi_BP_B_Aus,C11_Chi_Bplace_NS,C11_Chi_Tot_resp,C11_Cro_BP_B_OS,C11_Cro_Fa_O_B_OS,C11_Cro_Mo_O_B_OS,C11_Cro_BP_B_Aus,C11_Cro_Bplace_NS,C11_Cro_Tot_resp,C11_Dut_BP_B_OS,C11_Dut_Fa_O_B_OS,C11_Dut_Mo_O_B_OS,C11_Dut_BP_B_Aus,C11_Dut_Bplace_NS,C11_Dut_Tot_resp,C11_Eng_BP_B_OS,C11_Eng_Fa_O_B_OS,C11_Eng_Mo_O_B_OS,C11_Eng_BP_B_Aus,C11_Eng_Bplace_NS,C11_Eng_Tot_resp,C11_Fil_BP_B_OS,C11_Fil_Fa_O_B_OS,C11_Fil_Mo_O_B_OS,C11_Fil_BP_B_Aus,C11_Fil_Bplace_NS,C11_Fil_Tot_resp,C11_Fre_BP_B_OS,C11_Fre_Fa_O_B_OS,C11_Fre_Mo_O_B_OS,C11_Fre_BP_B_Aus,C11_Fre_Bplace_NS,C11_Fre_Tot_resp,C11_Ger_BP_B_OS,C11_Ger_Fa_O_B_OS,C11_Ger_Mo_O_B_OS,C11_Ger_BP_B_Aus,C11_Ger_Bplace_NS,C11_Ger_Tot_resp,C11_Gre_BP_B_OS,C11_Gre_Fa_O_B_OS,C11_Gre_Mo_O_B_OS,C11_Gre_BP_B_Aus,C11_Gre_Bplace_NS,C11_Gre_Tot_resp,C11_Hun_BP_B_OS,C11_Hun_Fa_O_B_OS,C11_Hun_Mo_O_B_OS,C11_Hun_BP_B_Aus,C11_Hun_Bplace_NS,C11_Hun_Tot_resp,C11_Ind_BP_B_OS,C11_Ind_Fa_O_B_OS,C11_Ind_Mo_O_B_OS,C11_Ind_BP_B_Aus,C11_Ind_Bplace_NS,C11_Ind_Tot_resp,C11_Iri_BP_B_OS,C11_Iri_Fa_O_B_OS,C11_Iri_Mo_O_B_OS,C11_Iri_BP_B_Aus,C11_Iri_Bplace_NS,C11_Iri_Tot_resp,C11_Ita_BP_B_OS,C11_Ita_Fa_O_B_OS,C11_Ita_Mo_O_B_OS,C11_Ita_BP_B_Aus,C11_Ita_Bplace_NS,C11_Ita_Tot_resp,C11_Kor_BP_B_OS,C11_Kor_Fa_O_B_OS,C11_Kor_Mo_O_B_OS,C11_Kor_BP_B_Aus,C11_Kor_Bplace_NS,C11_Kor_Tot_resp,C11_Leb_BP_B_OS,C11_Leb_Fa_O_B_OS,C11_Leb_Mo_O_B_OS,C11_Leb_BP_B_Aus,C11_Leb_Bplace_NS,C11_Leb_Tot_resp,C11_Mac_BP_B_OS,C11_Mac_Fa_O_B_OS,C11_Mac_Mo_O_B_OS,C11_Mac_BP_B_Aus,C11_Mac_Bplace_NS,C11_Mac_Tot_resp,C11_Mal_BP_B_OS,C11_Mal_Fa_O_B_OS,C11_Mal_Mo_O_B_OS,C11_Mal_BP_B_Aus,C11_Mal_Bplace_NS,C11_Mal_Tot_resp,C11_Mao_BP_B_OS,C11_Mao_Fa_O_B_OS,C11_Mao_Mo_O_B_OS,C11_Mao_BP_B_Aus,C11_Mao_Bplace_NS,C11_Mao_Tot_resp,C11_NZ_BP_B_OS,C11_NZ_Fa_O_B_OS,C11_NZ_Mo_O_B_OS,C11_NZ_BP_B_Aus,C11_NZ_Bplace_NS,C11_NZ_Tot_resp,C11_Pol_BP_B_OS,C11_Pol_Fa_O_B_OS,C11_Pol_Mo_O_B_OS,C11_Pol_BP_B_Aus,C11_Pol_Bplace_NS,C11_Pol_Tot_resp,C11_Rus_BP_B_OS,C11_Rus_Fa_O_B_OS,C11_Rus_Mo_O_B_OS,C11_Rus_BP_B_Aus,C11_Rus_Birthplac_ns,C11_Rus_Tot_resp,C11_Sam_BP_B_OS,C11_Sam_Fa_O_B_OS,C11_Sam_Mo_O_B_OS,C11_Sam_BP_B_Aus,C11_Sam_Birthplac_ns,C11_Sam_Tot_resp,C11_Sco_BP_B_OS,C11_Sco_Fa_O_B_OS,C11_Sco_Mo_O_B_OS,C11_Sco_BP_B_Aus,C11_Sco_Birthplac_ns,C11_Sco_Tot_resp,C11_Ser_BP_B_OS,C11_Ser_Fa_O_B_OS,C11_Ser_Mo_O_B_OS,C11_Ser_BP_B_Aus,C11_Ser_Bplace_NS,C11_Ser_Tot_resp,C11_SAf_BP_B_OS,C11_SAf_Fa_O_B_OS,C11_SAf_Mo_O_B_OS,C11_SAf_BP_B_Aus,C11_SAf_Bplace_NS,C11_SAf_Tot_resp,C11_Span_BP_B_OS,C11_Span_Fa_O_B_OS,C11_Span_Mo_O_B_OS,C11_Span_BP_B_Aus,C11_Span_Bplace_NS,C11_Span_Tot_resp,C11_SriL_BP_B_OS,C11_SriL_Fa_O_B_OS,C11_SriL_Mo_O_B_OS,C11_SriL_BP_B_Aus,C11_SriL_Bplace_NS,C11_SriL_Tot_resp,C11_Viet_BP_B_OS,C11_Viet_Fa_O_B_OS,C11_Viet_Mo_O_B_OS,C11_Viet_BP_B_Aus,C11_Viet_Bplace_NS,C11_Viet_Tot_resp,C11_Wel_BP_B_OS,C11_Wel_Fa_O_B_OS,C11_Wel_Mo_O_B_OS,C11_Wel_BP_B_Aus,C11_Wel_Bplace_NS,C11_Wel_Tot_resp,C11_Oth_BP_B_OS,C11_Oth_Fa_O_B_OS,C11_Oth_Mo_O_B_OS,C11_Oth_BP_B_Aus,C11_Oth_Bplace_NS,C11_Oth_Tot_resp,C11_Anc_ns_BP_B_OS,C11_Anc_ns_Fa_O_B_OS,C11_Anc_ns_Mo_O_B_OS,C11_Anc_ns_BP_B_Aus,C11_Anc_ns_Bplace_NS,C11_Anc_NS_Tot_resp,C11_Tot_P_BP_B_OS,C11_Tot_P_Fa_O_B_OS,C11_Tot_P_Mo_O_B_OS,C11_Tot_P_BP_B_Aus,C11_Tot_P_Bplace_NS,C11_Tot_P_Tot_resp,C16_Aus_BP_B_OS,C16_Aus_Fa_O_B_OS
12503,2681,2765,1546,13831,649,21481,0,15,4,162,7,197,9487,66,108,139,259,10058,1317,95,52,173,42,1686,289,72,31,76,7,473,4613,1714,1026,9820,624,17806,2757,42,172,11,90,3070,200,28,23,81,6,339,668,169,103,738,48,1731,1343,213,70,384,46,2049,244,40,7,38,3,329,4004,53,49,29,78,4213,898,396,227,3773,127,5418,2664,536,210,970,118,4501,586,4,9,0,12,606,17993,3089,934,1844,902,24768,189,13,11,20,18,243,1916,253,140,460,71,2836,839,74,71,22,38,1048,349,82,61,39,20,542,699,58,39,97,16,911,378,30,20,80,12,525,704,48,22,9,26,811,726,373,249,2111,75,3533,521,33,7,26,7,590,128,17,10,8,0,166,868,40,34,69,23,1032,537,13,23,3,12,585,5517,33,54,27,186,5821,81,36,16,91,6,227,24296,1312,666,712,913,27899,2989,301,172,788,7459,11712,84018,8666,4283,27587,11359,135919,4225,3477
12504,1536,2652,1987,16186,632,22995,0,6,4,107,6,132,12037,83,191,154,256,12724,583,67,28,70,16,761,453,122,81,168,7,828,5618,2016,1468,12396,505,22009,2526,43,181,18,67,2840,218,27,25,124,4,401,696,187,108,963,29,1983,1075,145,78,312,42,1657,237,35,17,47,9,337,18735,77,72,39,281,19193,1096,574,371,4933,134,7103,1469,437,181,779,70,2940,2105,11,22,3,44,2189,3809,596,285,631,152,5473,66,0,6,11,7,92,1059,188,93,336,43,1726,595,45,39,21,21,713,433,120,73,38,18,671,666,57,43,86,13,867,385,28,21,54,3,492,304,44,18,9,28,399,1115,511,372,3282,88,5373,401,19,18,34,7,473,271,32,21,8,3,336,611,38,35,60,16,759,1713,18,11,5,58,1809,579,6,23,0,14,624,124,47,37,150,6,364,18221,755,564,654,448,20653,1425,85,57,558,7153,9270,74413,5753,4028,30847,9736,124777,2410,2654
12601,317,1402,1104,8369,159,11348,0,0,0,8,0,10,7648,107,152,121,133,8161,91,7,13,20,0,138,233,91,41,81,4,451,2441,1230,883,7131,153,11844,287,6,31,7,4,331,116,18,10,73,0,216,366,74,68,580,14,1112,157,43,19,122,4,343,94,25,3,26,0,150,2061,31,22,8,31,2149,540,269,229,2845,38,3917,460,153,71,376,17,1078,2081,4,13,3,54,2151,257,55,52,99,11,470,9,0,0,0,0,19,57,9,11,47,4,128,31,6,10,0,0,51,199,62,51,40,4,360,180,46,17,35,5,284,203,9,22,33,0,273,20,5,0,0,0,28,585,340,241,2294,53,3518,47,4,0,8,0,62,186,20,16,0,0,224,113,3,17,9,0,146,445,3,5,0,5,464,232,8,11,0,4,252,94,20,14,124,0,259,2810,286,255,304,43,3697,204,20,21,200,854,1306,20631,2644,2025,16244,1464,43006,396,1397
12602,1018,3672,2602,18549,450,26289,0,5,3,54,0,66,21029,313,446,343,308,22439,654,60,48,127,13,902,491,202,64,200,14,960,6175,2824,1912,14847,490,26248,1769,25,111,17,55,1988,286,64,37,170,10,555,896,260,165,1259,44,2624,1419,230,100,717,42,2513,344,57,24,55,6,489,3479,77,61,49,57,3720,1561,800,532,7060,177,10129,4151,1016,381,2191,172,7908,4443,10,39,20,90,4606,1342,217,137,385,36,2116,197,18,15,36,13,275,321,91,63,131,14,616,213,26,12,13,3,276,557,193,121,65,6,950,614,73,67,88,17,858,424,37,38,53,7,555,52,9,0,0,0,66,1436,738,475,4456,90,7195,376,24,14,29,10,453,409,71,34,13,6,530,494,25,39,55,8,621,795,25,16,7,12,845,631,18,20,3,14,684,229,70,48,220,4,564,11851,930,729,819,233,14571,861,92,90,581,4778,6404,62858,7543,5159,37479,6802,119844,1174,3601
12701,1471,1592,1049,9268,487,13875,0,13,10,166,11,209,3651,49,66,58,113,3940,945,136,54,196,32,1357,189,50,44,68,5,355,2592,1072,685,6407,437,11191,2029,34,85,13,73,2229,147,28,10,45,17,253,455,104,79,448,26,1119,629,184,55,277,38,1187,196,29,13,40,5,279,3028,42,31,11,91,3207,374,197,137,1762,67,2539,4236,1058,384,2371,165,8216,42,3,0,0,0,47,3068,578,179,277,118,4219,666,84,43,102,24,922,1314,317,138,681,40,2485,324,28,21,22,19,408,151,42,32,9,10,252,398,37,41,54,13,546,171,20,6,29,8,238,906,33,5,8,31,989,533,192,150,1195,44,2116,1527,161,62,114,51,1916,76,12,14,7,3,115,1082,63,43,49,61,1288,114,0,5,6,0,138,3948,39,44,45,123,4209,42,20,8,48,7,120,15807,853,503,553,491,18201,1712,133,114,665,3980,6604,47626,4952,2728,18965,6205,80481,2192,2351
12702,3069,1922,1217,10260,647,17110,3,19,7,155,9,196,22328,148,235,171,546,23434,3157,251,98,340,82,3928,243,60,26,79,16,430,5195,1237,821,6793,679,14731,2508,33,121,17,60,2738,251,21,9,70,8,360,944,142,107,479,45,1719,1011,151,94,341,30,1628,334,34,10,34,4,415,1512,22,15,10,53,1608,566,250,167,2229,83,3298,8201,1429,514,2453,298,12893,105,0,8,0,3,112,2562,426,124,302,131,3548,1353,99,36,126,69,1675,2029,320,180,605,97,3231,675,47,51,20,28,830,253,58,37,20,15,385,1006,97,30,107,19,1259,767,52,15,35,10,883,1377,69,13,11,74,1551,617,241,173,1318,59,2406,3722,176,97,177,116,4287,77,19,9,0,0,105,2554,93,79,78,66,2878,136,11,0,11,0,162,27309,168,221,162,1076,28941,56,31,16,57,3,163,43853,1187,828,712,1475,48058,5393,190,180,726,6501,12988,132737,6172,3817,21240,11674,175636,4002,2027
12703,1628,2165,1419,14691,491,20392,6,11,6,167,7,193,3597,48,78,85,95,3910,974,77,43,116,31,1240,228,76,39,110,13,468,3836,1509,983,10037,489,16847,2485,36,115,14,93,2747,212,21,21,93,3,345,669,156,101,862,24,1816,1694,277,153,628,51,2802,236,42,12,28,6,328,6893,63,58,28,166,7206,645,335,201,3248,84,4515,2964,629,324,1372,145,5437,85,5,0,4,4,98,3641,660,251,473,184,5207,1090,114,69,134,45,1445,627,139,60,275,26,1122,658,54,47,19,41,821,291,95,55,16,22,477,961,66,38,109,26,1201,234,12,17,24,6,290,1087,72,36,6,51,1252,739,337,234,2064,54,3418,3138,129,50,90,58,3475,245,32,22,10,7,322,1058,55,44,82,32,1269,306,25,11,0,0,348,2872,29,47,29,95,3063,116,26,21,127,5,296,19420,833,539,609,587,21985,1967,142,110,722,5815,8757,59653,5500,3378,27303,8387,104226,2455,2421
12801,547,4036,2953,29661,688,37886,0,12,0,91,4,106,2443,91,139,210,51,2927,457,89,32,123,11,709,627,199,104,283,24,1239,6763,3585,2578,25306,730,38962,508,18,120,19,11,674,265,73,44,246,10,641,897,323,205,1807,48,3283,2129,458,211,1082,83,3961,201,37,19,49,6,323,723,50,28,16,9,825,1542,814,615,9514,243,12734,1886,594,249,1684,66,4470,125,3,8,3,4,146,527,103,45,169,17,863,416,58,14,71,6,577,506,158,74,302,10,1063,573,110,37,29,18,767,549,189,134,78,24,965,352,78,37,121,9,596,412,20,38,55,3,533,89,7,3,0,7,107,1632,813,583,6167,165,9366,206,35,6,16,4,280,322,44,39,23,3,430,309,23,22,76,6,435,60,9,3,14,0,88,220,7,15,0,5,249,236,94,39,311,16,705,4506,823,693,1000,114,7140,409,116,97,1049,3680,5347,26173,8056,5642,58932,5560,104367,673,4351
12802,571,4496,3173,34284,650,43177,0,4,0,90,3,94,2083,81,149,219,48,2583,492,47,39,139,6,723,705,244,148,346,12,1458,6788,3798,2543,25882,681,39695,489,22,91,11,8,621,222,51,30,251,15,569,937,313,191,1769,46,3258,1426,333,189,753,69,2765,175,49,22,45,0,289,833,58,32,32,12,972,1500,905,504,9400,163,12482,1503,577,211,1453,79,3818,80,0,15,14,3,112,791,132,77,195,40,1233,640,83,33,108,15,882,489,177,83,346,15,1105,275,73,28,22,4,401,455,242,159,68,6,927,449,49,53,122,6,676,334,37,24,48,8,452,67,11,7,0,6,87,1503,846,609,6145,138,9251,131,16,13,24,6,187,407,72,49,25,10,565,373,38,41,46,7,513,88,21,8,8,0,133,206,0,20,6,3,235,262,95,72,284,11,718,4447,833,676,953,132,7039,377,127,95,1123,2924,4645,24944,8383,5701,62199,4662,105902,594,4665
19797,3,0,3,27,0,40,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,3,22,5,3,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,4,4,11,54,4,7,41,3,115,8,19
19999,81,371,238,3022,118,3831,0,5,3,116,9,137,347,10,8,19,10,389,29,3,0,0,0,40,101,19,16,19,0,165,889,301,232,2155,107,3685,58,0,9,0,0,72,45,8,3,20,9,87,126,35,24,237,5,425,48,12,4,17,3,88,18,11,5,3,3,38,104,0,3,4,4,117,255,82,53,800,26,1216,107,33,20,96,16,268,52,0,0,0,0,51,71,24,7,13,5,121,12,0,4,0,0,15,31,12,8,16,0,66,68,7,3,4,5,91,82,17,17,8,3,121,40,14,5,10,0,62,31,6,3,6,0,45,47,0,4,0,3,55,228,69,72,559,21,953,15,0,0,0,0,18,38,0,3,0,0,44,44,6,5,14,3,68,11,0,0,0,0,16,93,0,0,0,3,101,40,6,8,37,4,86,770,98,72,126,36,1100,81,7,9,148,2555,2791,3365,688,512,5471,2882,12915,69,302
