SA3_CODE_2021,C16_Rel_NS_0_14,C16_Rel_NS_15_24,C16_Rel_NS_25_34,C16_Rel_NS_35_44,C16_Rel_NS_45_54,C16_Rel_NS_55_64,C16_Rel_NS_65_74,C16_Rel_NS_75_84,C16_Rel_NS_85ov,C16_Rel_NS_Tot,C16_Tot_0_14,C16_Tot_15_24,C16_Tot_25_34,C16_Tot_35_44,C16_Tot_45_54,C16_Tot_55_64,C16_Tot_65_74,C16_Tot_75_84,C16_Tot_85ov,C16_Tot_Tot,C21_Buddhism_0_14,C21_Buddhism_15_24,C21_Buddhism_25_34,C21_Buddhism_35_44,C21_Buddhism_45_54,C21_Buddhism_55_64,C21_Buddhism_65_74,C21_Buddhism_75_84,C21_Buddhism_85ov,C21_Buddhism_Tot,C21_Christ_Angli_0_14,C21_Christ_Angl_15_24,C21_Christ_Angl_25_34,C21_Christ_Angl_35_44,C21_Christ_Angl_45_54,C21_Christ_Angl_55_64,C21_Christ_Angl_65_74,C21_Christ_Angl_75_84,C21_Christ_Anglic_85ov,C21_Christ_Anglic_Tot,C21_Chr_Ass_Apo_0_14,C21_Chr_Ass_Apo_15_24,C21_Chr_Ass_Apo_25_34,C21_Chr_Ass_Apo_35_44,C21_Chr_Ass_Apo_45_54,C21_Chr_Ass_Apo_55_64,C21_Chr_Ass_Apo_65_74,C21_Chr_Ass_Apo_75_84,C21_Chr_Ass_Apo_85ov,C21_Chr_Ass_Apo_Tot,C21_Chr_Bapt_0_14,C21_Chr_Bapt_15_24,C21_Chr_Bapt_25_34,C21_Chr_Bapt_35_44,C21_Chr_Bapt_45_54,C21_Chr_Bapt_55_64,C21_Chr_Bapt_65_74,C21_Chr_Bapt_75_84,C21_Chr_Bapt_85ov,C21_Chr_Bapt_Tot,C21_Chr_Breth_0_14,C21_Chr_Bret_15_24,C21_Chr_Bret_25_34,C21_Chr_Bret_35_44,C21_Chr_Bret_45_54,C21_Chr_Bret_55_64,C21_Chr_Bret_65_74,C21_Chr_Bret_75_84,C21_Chr_Breth_85ov,C21_Chr_Bret_Tot,C21_Chr_Cath_0_14,C21_Chr_Cath_15_24,C21_Chr_Cath_25_34,C21_Chr_Cath_35_44,C21_Chr_Cath_45_54,C21_Chr_Cath_55_64,C21_Chr_Cath_65_74,C21_Chr_Cath_75_84,C21_Chr_Catho_85ov,C21_Chr_Catho_Tot,C21_C_Chur_Christ_0_14,C21_C_Chur_Christ_15_24,C21_C_Chur_Christ_25_34,C21_C_Chur_Christ_35_44,C21_C_Chur_Christ_45_54,C21_C_Chur_Christ_55_64,C21_C_Chur_Christ_65_74,C21_C_Chur_Christ_75_84,C21_C_Chur_Christ_85ov,C21_C_Chur_Christ_Tot,C21_C_East_Ortho_0_14,C21_C_East_Ortho_15_24,C21_C_East_Ortho_25_34,C21_C_East_Ortho_35_44,C21_C_East_Ortho_45_54,C21_C_East_Ortho_55_64,C21_C_East_Ortho_65_74,C21_C_East_Ortho_75_84,C21_C_East_Ortho_85ov,C21_C_East_Ortho_Tot,C21_C_Jeh_Wit_0_14,C21_C_Jeh_Wit_15_24,C21_C_Jeh_Wit_25_34,C21_C_Jeh_Wit_35_44,C21_C_Jeh_Wit_45_54,C21_C_Jeh_Wit_55_64,C21_C_Jeh_Wit_65_74,C21_C_Jeh_Wit_75_84,C21_C_Jeh_Wit_85ov,C21_C_Jeh_Wit_Tot,C21_C_La_Da_Sai_0_14,C21_C_La_Da_Sa_15_24,C21_C_La_Da_Sa_25_34,C21_C_La_Da_Sa_35_44,C21_C_La_Da_Sa_45_54,C21_C_La_Da_Sa_55_64,C21_C_La_Da_Sa_65_74,C21_C_La_Da_Sa_75_84,C21_C_Lat_Da_Sa_85ov,C21_C_Lat_Da_Sa_Tot,C21_C_Luthe_0_14,C21_C_Luthe_15_24,C21_C_Luthe_25_34,C21_C_Luthe_35_44,C21_C_Luthe_45_54,C21_C_Luthe_55_64,C21_C_Luthe_65_74,C21_C_Luthe_75_84,C21_C_Luthe_85ov,C21_C_Luthe_Tot,C21_C_Ori_Orth_0_14,C21_C_Ori_Orth_15_24,C21_C_Ori_Orth_25_34,C21_C_Ori_Orth_35_44,C21_C_Ori_Orth_45_54,C21_C_Ori_Orth_55_64,C21_C_Ori_Orth_65_74,C21_C_Ori_Orth_75_84,C21_C_Ori_Orth_85ov,C21_C_Ori_Ort_Tot,C21_C_Oth_Pro_0_14,C21_C_Oth_Pro_15_24,C21_C_Oth_Pro_25_34,C21_C_Oth_Pro_35_44,C21_C_Oth_Pro_45_54,C21_C_Oth_Pro_55_64,C21_C_Oth_Pro_65_74,C21_C_Oth_Pro_75_84,C21_C_Oth_Pro_85ov,C21_C_Oth_Pro_Tot,C21_C_Pent_0_14,C21_C_Pent_15_24,C21_C_Pent_25_34,C21_C_Pent_35_44,C21_C_Pent_45_54,C21_C_Pent_55_64,C21_C_Pent_65_74,C21_C_Pent_75_84,C21_C_Pent_85ov,C21_C_Pent_Tot,C21_C_Pres_Ref_0_14,C21_C_Pres_Ref_15_24,C21_C_Pres_Ref_25_34,C21_C_Pres_Ref_35_44,C21_C_Pres_Ref_45_54,C21_C_Pres_Ref_55_64,C21_C_Pres_Ref_65_74,C21_C_Pres_Ref_75_84,C21_C_Pres_Ref_85ov,C21_C_Pres_Ref_Tot,C21_C_Sal_Army_0_14,C21_C_Sal_Army_15_24,C21_C_Sal_Army_25_34,C21_C_Sal_Army_35_44,C21_C_Sal_Army_45_54,C21_C_Sal_Army_55_64,C21_C_Sal_Army_65_74,C21_C_Sal_Army_75_84,C21_C_Sal_Army_85ov,C21_C_Sal_Army_Tot,C21_C_Sev_day_Adv_0_14,C21_C_Sev_day_Adv_15_24,C21_C_Sev_day_Adv_25_34,C21_C_Sev_day_Adv_35_44,C21_C_Sev_day_Adv_45_54,C21_C_Sev_day_Adv_55_64,C21_C_Sev_day_Adv_65_74,C21_C_Sev_day_Adv_75_84,C21_C_Sev_day_Adv_85ov,C21_C_Sev_day_Adv_Tot,C21_Chr_Unit_Ch_0_14,C21_Chr_Unit_Ch_15_24,C21_Chr_Unit_Ch_25_34,C21_Chr_Unit_Ch_35_44,C21_Chr_Unit_Ch_45_54,C21_Chr_Unit_Ch_55_64,C21_Chr_Unit_Ch_65_74,C21_Chr_Unit_Ch_75_84,C21_Chr_Unit_Ch_85ov,C21_Chr_Unit_Ch_Tot
12503,2806,1741,2498,1758,1567,1251,764,452,228,13063,32740,20892,25541,20514,17972,14917,10287,5691,2714,151264,678,838,1095,1036,1257,1473,902,337,156,7771,536,388,423,602,803,1005,1223,766,371,6116,44,31,27,36,29,62,21,16,8,288,299,214,226,251,230,221,172,107,34,1753,0,0,5,0,4,0,0,0,0,20,7869,5264,5026,5353,5446,5110,4334,2720,1030,42153,10,6,10,6,14,17,15,3,4,75,889,683,582,624,803,587,509,402,121,5206,51,39,47,55,66,47,34,21,7,351,111,76,75,60,60,22,24,5,3,430,0,3,3,9,10,27,20,31,9,117,175,99,129,145,90,95,88,48,13,882,116,78,118,87,85,96,43,30,11,662,237,211,188,149,186,165,81,24,10,1254,127,105,142,109,161,206,178,138,54,1219,11,22,3,16,19,16,16,12,4,114,53,46,47,46,58,41,32,17,9,356,234,189,180,153,201,232,215,127,59,1592
12504,2328,1310,3102,2157,1223,1120,727,497,314,12777,27365,14715,31653,23641,14713,12120,8834,5256,2597,140890,393,376,808,832,592,516,387,133,61,4095,923,647,769,972,1229,1192,1288,1064,472,8564,10,11,9,12,13,6,6,3,0,64,318,147,248,306,244,213,183,95,29,1786,30,8,30,18,9,4,6,0,5,102,5325,3209,3797,4185,3743,3243,2638,1830,673,28635,15,13,15,12,13,14,10,3,0,100,441,261,251,355,428,311,225,250,105,2626,39,22,41,66,45,46,21,18,0,297,59,38,52,48,35,34,22,17,5,312,5,8,13,16,17,32,17,35,9,150,154,57,129,117,61,57,57,41,4,660,94,78,119,123,94,86,58,20,18,692,217,165,208,233,185,141,88,43,15,1294,286,184,221,269,326,320,261,208,103,2174,14,3,8,12,19,12,19,34,10,124,56,33,47,52,48,37,25,16,6,318,202,205,198,227,255,315,310,283,126,2125
12601,524,438,409,425,358,362,281,195,111,3103,8668,6810,5720,6481,6649,5880,3894,2333,1153,47588,268,180,301,448,411,368,263,102,35,2377,807,598,320,486,768,747,697,554,286,5255,0,0,0,0,0,0,0,0,0,0,248,198,155,210,236,238,187,89,28,1588,64,17,33,35,9,22,13,7,5,201,1616,1113,697,1018,1225,1069,910,546,214,8410,8,4,4,5,3,18,17,9,0,59,80,46,27,61,83,48,44,37,12,440,3,7,3,8,0,3,4,3,3,43,7,10,3,7,6,9,7,6,4,55,7,8,3,10,18,25,12,23,5,120,34,13,20,27,19,13,11,3,0,150,77,48,55,69,48,64,30,14,15,407,109,74,73,75,86,95,37,14,4,567,374,281,246,273,376,294,209,168,85,2311,3,4,4,0,4,8,4,3,6,39,20,7,15,23,21,11,15,8,5,120,162,113,53,126,199,197,203,193,114,1347
12602,1625,1516,1996,1579,1266,1139,738,504,369,10734,22234,18255,23134,19388,16985,14398,10057,6305,3779,134531,497,427,1152,1287,873,746,614,281,106,5983,1204,926,867,1074,1636,1575,1414,990,596,10288,13,24,22,8,16,29,14,3,0,120,374,191,296,363,313,327,237,130,72,2295,32,18,15,30,4,17,13,0,7,132,6208,4332,4029,4692,4719,4262,3274,2212,1179,34916,18,6,18,13,11,9,10,3,4,92,619,397,404,433,626,464,344,299,100,3685,24,22,29,44,31,28,24,17,8,226,8,13,17,18,10,6,0,0,0,87,18,6,12,28,31,30,27,33,26,217,253,201,212,243,208,238,194,132,45,1720,86,85,146,105,98,88,84,35,24,749,236,133,202,244,160,118,78,20,21,1207,570,334,564,565,523,534,417,272,169,3952,11,0,3,5,5,6,3,4,4,47,34,21,47,39,28,29,15,20,7,253,282,181,228,316,313,339,376,264,145,2441
12701,2137,1228,1311,1226,1063,848,502,263,87,8668,24013,15339,15041,14598,13667,10477,5974,2881,818,102811,1369,1064,1211,1462,1459,1358,694,170,63,8846,1288,812,969,1049,1224,1231,929,544,168,8215,695,332,422,421,324,279,179,79,17,2746,365,191,264,227,174,171,135,44,12,1582,4,4,5,0,4,9,6,0,0,27,10138,6207,6406,6221,5685,4851,3299,1591,448,44841,3,6,11,5,5,8,8,0,0,44,1208,818,887,834,921,686,454,225,52,6086,70,58,71,88,73,58,39,32,7,489,214,132,107,104,73,79,19,8,3,728,10,0,13,8,14,17,29,28,5,118,338,161,211,234,136,105,65,15,12,1286,171,83,83,117,69,88,50,23,6,687,419,303,221,257,242,166,97,28,7,1736,127,69,84,117,112,152,119,73,25,882,8,4,10,4,7,12,14,0,6,69,85,41,48,78,51,48,30,13,7,404,185,92,141,122,108,123,92,42,8,899
12702,2618,2222,1927,1572,1769,1578,888,518,244,13346,35112,27680,25100,23156,25509,23570,14408,8082,3182,185802,5186,4794,4344,4973,6701,6946,4281,1461,721,39404,450,392,385,443,642,1040,944,608,251,5164,1957,1191,1224,1364,1261,1347,967,462,158,9924,387,219,234,249,249,248,209,103,43,1936,0,0,0,0,0,0,4,0,0,11,11023,8419,7278,6670,7856,8067,6505,3906,1589,61311,0,0,6,8,5,8,3,3,0,35,1117,819,776,895,1072,1041,1114,625,191,7644,54,67,61,58,79,89,83,56,10,563,177,160,92,69,72,46,28,9,12,669,0,7,3,8,3,21,34,33,11,116,292,217,198,219,197,231,127,100,33,1623,128,95,95,78,87,85,86,32,9,682,202,174,132,124,123,130,85,30,7,999,89,57,53,66,96,142,141,83,42,772,10,3,3,4,3,13,19,11,0,71,79,68,49,56,53,55,45,23,13,444,168,145,107,103,109,145,117,44,27,957
12703,2507,1576,1962,1692,1384,1110,698,396,200,11532,26268,15894,17992,17526,15101,11560,7542,3943,1545,117350,758,636,816,964,904,777,406,138,56,5454,1022,777,723,950,1223,1191,1010,734,222,7856,75,50,55,45,40,36,22,3,0,322,419,206,310,299,223,199,139,75,23,1890,6,0,4,5,4,3,3,0,0,25,5864,3780,3585,4057,4003,3764,2675,1615,672,30015,16,9,9,14,8,12,12,4,0,70,1571,1055,1022,1224,1389,1022,873,466,106,8730,16,34,39,32,53,36,36,18,16,291,133,90,83,48,55,42,17,7,0,483,17,5,5,14,26,22,19,20,17,142,595,299,272,394,256,206,118,64,15,2223,94,81,106,84,87,69,42,24,8,601,491,286,266,286,255,184,122,30,10,1935,156,76,118,152,155,212,179,101,39,1199,21,0,3,14,8,3,14,3,4,72,67,37,60,52,40,40,15,4,0,321,176,108,138,146,164,145,104,64,9,1043
12801,1312,876,1243,1140,1028,1012,729,477,356,8171,19815,12391,13882,14819,15116,13535,10246,6475,3563,109845,142,103,154,282,280,228,161,54,19,1440,2046,1612,1123,1867,2818,2961,2990,2278,1179,18871,0,0,0,0,0,0,0,0,0,9,215,151,144,156,249,223,196,121,55,1503,0,0,0,0,0,0,0,0,0,5,6026,4102,3368,3788,4473,4116,3164,2097,960,32096,7,8,7,6,13,10,12,7,0,66,1159,847,607,714,1125,815,485,327,140,6225,28,27,22,29,34,32,16,15,11,213,12,11,9,5,14,14,13,5,5,77,18,9,14,16,39,37,26,32,11,213,150,55,64,108,63,53,48,31,7,584,29,12,38,47,50,60,70,38,28,374,247,107,99,170,120,120,83,36,17,1009,142,56,95,143,257,323,410,316,161,1908,8,18,8,11,18,21,18,20,11,126,3,4,9,7,15,7,3,3,0,56,212,188,132,187,304,435,475,320,227,2468
12802,1149,748,759,898,884,808,511,302,164,6222,21731,13375,12300,15255,15071,13666,9691,4571,2383,108038,99,46,146,246,218,187,158,33,10,1149,2384,1795,1199,2116,2839,2841,2858,1834,694,18552,0,0,0,0,0,0,0,0,0,3,357,227,178,265,280,308,247,154,57,2069,53,31,45,21,22,14,11,5,0,200,6650,4122,2799,3822,4292,3806,2859,1662,593,30604,38,15,15,19,26,24,20,9,0,170,811,641,458,556,786,557,372,202,76,4463,11,10,15,15,18,20,25,16,3,138,34,17,10,28,9,16,11,15,0,138,14,7,17,33,47,45,36,31,17,248,102,46,44,70,46,48,36,23,3,425,55,41,46,70,59,72,58,53,22,481,230,139,140,161,146,121,87,26,9,1066,163,113,120,157,313,398,352,278,100,1998,52,30,28,25,37,33,42,21,18,282,10,11,3,11,9,10,11,8,0,73,254,268,177,231,349,505,452,288,118,2645
19797,8,6,3,7,7,15,19,5,0,60,39,27,29,31,53,74,110,43,11,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,116,481,863,733,679,494,286,63,26,3744,741,1876,2703,1898,1801,1721,1195,283,74,12288,11,9,35,21,14,25,10,7,0,134,43,38,69,100,157,227,189,50,10,898,0,0,0,0,0,0,0,0,0,0,6,7,9,13,12,15,20,3,0,92,0,0,0,0,0,0,0,0,0,0,131,109,188,194,170,192,168,59,7,1214,0,0,0,0,0,0,0,0,0,7,9,5,12,24,15,9,13,10,0,96,0,0,3,3,7,6,4,0,0,30,0,3,4,0,4,0,0,0,0,15,6,5,3,0,0,4,8,3,0,28,0,0,3,4,0,0,0,0,0,9,3,0,4,0,0,4,0,0,0,18,0,5,18,7,11,16,14,3,0,70,0,5,11,9,14,49,37,8,4,138,0,0,3,7,7,6,7,3,0,26,0,4,4,3,3,11,0,0,0,30,5,7,12,16,20,52,46,14,0,175
