SA3_CODE_2021,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Tot_persons_C21_M,Tot_persons_C21_F,Tot_persons_C21_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_0_4_C21_M,Age_0_4_C21_F,Age_0_4_C21_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_5_14_C21_M,Age_5_14_C21_F,Age_5_14_C21_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_15_19_C21_M,Age_15_19_C21_F,Age_15_19_C21_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_20_24_C21_M,Age_20_24_C21_F,Age_20_24_C21_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_25_34_C21_M,Age_25_34_C21_F,Age_25_34_C21_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_35_44_C21_M,Age_35_44_C21_F,Age_35_44_C21_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_45_54_C21_M,Age_45_54_C21_F,Age_45_54_C21_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_55_64_C21_M,Age_55_64_C21_F,Age_55_64_C21_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_65_74_C21_M,Age_65_74_C21_F,Age_65_74_C21_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_75_84_C21_M,Age_75_84_C21_F,Age_75_84_C21_P,Age_grp_85over_C11_M,Age_grp_85over_C11_F,Age_grp_85over_C11_P,Age_grp_85over_C16_M,Age_grp_85over_C16_F,Age_grp_85over_C16_P,Age_grp_85over_C21_M,Age_grp_85over_C21_F,Age_grp_85over_C21_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,OS_vis_C21_M,OS_vis_C21_F,OS_vis_C21_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Abor_C21_M,IP_Abor_C21_F,IP_Abor_C21_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_Tor_Strt_Is_2021_Ce_M,IP_Tor_Strt_Is_2021_Ce_F,IP_Tor_Strt_Is_2021_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2021_Ce_M,IP_B_Ab_To_St_Is_2021_Ce_F,IP_B_Ab_To_St_Is_2021_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,IP_Tot_2021_Ce_M,IP_Tot_2021_Ce_F,IP_Tot_2021_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Aust_2021_Ce_M,Brthplace_Aust_2021_Ce_F,Brthplace_Aust_2021_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,Brthplace_Elsewhere_2021_Ce_M,Brthplace_Elsewhere_2021_Ce_F,Brthplace_Elsewhere_2021_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Eng_only_2021_Ce_M,LSH_Eng_only_2021_Ce_F,LSH_Eng_only_2021_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,LSH_Oth_Lan_2021_Ce_M,LSH_Oth_Lan_2021_Ce_F,LSH_Oth_Lan_2021_Ce_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P,Aust_citiz_C21_M,Aust_citiz_C21_F,Aust_citiz_C21_P
12104,41794,46566,88357,44139,50004,94139,44252,50524,94778,2446,2473,4915,2662,2569,5229,2284,2225,4507,3561,3379,6939,4147,4018,8165,4318,4243,8560,1513,1509,3026,1703,1689,3389,1912,1822,3736,2279,2632,4906,2149,2413,4564,2148,2411,4557,9315,10108,19423,8762,10136,18900,7644,9020,16661,7357,8024,15382,7648,8331,15980,7256,8116,15371,5366,5942,11307,5716,6625,12336,5903,6905,12805,4639,5465,10105,4819,5634,10450,5113,5899,11013,3241,3645,6882,3989,4891,8880,4177,5222,9397,1488,2067,3556,1840,2358,4198,2685,3349,6039,578,1325,1907,708,1339,2054,809,1325,2136,699,798,1499,700,886,1591,147,157,309,84,65,146,114,110,221,163,156,321,7,4,10,10,13,22,8,15,24,0,0,0,5,4,9,4,8,11,93,70,158,130,123,253,177,174,351,23501,26687,50188,24898,28030,52927,26040,29046,55081,14564,16269,30828,15814,18279,34092,16528,19589,36119,31433,34823,66261,32577,36117,68697,33705,37198,70899,6778,8352,15130,8184,10308,18494,8728,11286,20017,31397,35694,67087,33636,38161,71795,36330,40969,77298
12201,19407,20341,39745,20384,21510,41892,20957,22218,43173,1520,1455,2972,1299,1331,2628,1178,1225,2398,2290,2254,4536,2622,2620,5245,2709,2613,5325,951,879,1831,1010,997,2012,1193,1210,2401,983,1032,2017,966,1001,1969,978,1052,2029,3247,3412,6656,3084,3435,6518,2819,3204,6026,3456,3585,7038,3459,3563,7026,3097,3329,6425,2667,2738,5407,2974,3064,6036,3182,3306,6487,1905,2029,3932,2165,2271,4439,2661,2663,5325,1358,1447,2800,1658,1736,3390,1683,1874,3560,727,967,1696,800,937,1736,1100,1206,2303,311,548,860,337,556,891,362,536,891,353,370,721,372,421,791,79,85,165,59,41,98,75,69,140,97,82,178,0,9,8,0,4,7,0,4,7,4,0,9,5,0,8,3,3,4,62,46,115,76,73,154,101,88,189,11701,12371,24071,12141,12737,24875,12982,13514,26499,6411,6802,13217,6943,7464,14408,7288,8021,15313,15942,16630,32570,16441,16946,33383,17497,18068,35562,2247,2632,4879,2667,3228,5892,2709,3410,6111,14911,15881,30792,15803,16749,32549,17425,18402,35830
12202,27910,29241,57153,29463,30972,60439,30969,32511,63482,1915,1907,3825,1827,1600,3435,1561,1486,3050,3927,3662,7600,4225,4092,8318,4276,4118,8395,1848,1677,3527,1852,1733,3588,2123,1986,4108,1470,1305,2772,1623,1375,2999,1680,1498,3182,2362,2492,4853,2342,2500,4848,2478,2395,4876,3827,4346,8175,3697,4094,7788,3266,3789,7057,4260,4537,8795,4337,4760,9097,4472,4884,9358,3833,4041,7875,4027,4337,8354,4438,4720,9157,2655,2620,5280,3282,3523,6803,3666,3940,7609,1287,1650,2938,1684,1878,3562,2292,2534,4831,525,994,1521,577,1074,1652,709,1156,1863,177,189,374,249,253,501,60,53,107,131,107,236,181,176,357,224,201,431,6,5,12,12,5,14,8,7,17,3,8,13,3,3,5,14,10,20,133,117,254,194,185,380,249,216,469,20362,21307,41670,21256,22165,43425,22659,23439,46101,6266,6694,12960,6776,7284,14064,7254,7933,15181,24827,25868,50693,25696,26665,52361,27269,28199,55470,1955,2342,4297,2374,2841,5216,2502,2985,5490,24572,25828,50403,25916,27143,53057,27932,29140,57070
12203,69112,71631,140740,73656,76893,150545,77000,79897,156903,5281,4936,10219,4948,4670,9612,4500,4215,8724,9384,8707,18092,10728,9887,20609,10839,10004,20846,4027,3702,7738,4615,4199,8822,5138,4616,9749,3780,3505,7287,3893,3694,7588,4513,4017,8530,8911,9153,18066,8770,9439,18208,8727,9250,17982,11371,11994,23374,11375,12012,23385,10613,11408,22020,9753,9905,19659,10927,11334,22260,11717,12440,24156,7144,7426,14565,7653,7971,15627,8950,9053,17999,5040,5701,10741,5726,6517,12249,6163,6888,13055,3066,4063,7126,3478,4310,7786,4158,5201,9359,1345,2535,3873,1543,2859,4396,1677,2805,4481,493,659,1153,615,839,1457,121,144,262,265,273,543,424,384,813,532,467,1000,20,23,47,15,23,40,21,18,34,12,8,16,3,6,10,15,12,21,298,304,599,447,415,863,563,488,1051,46954,48383,95337,48562,49625,98192,51402,51873,103276,19215,20428,39642,21375,23234,44607,23442,25747,49191,55663,57023,112680,57506,58515,116024,60712,61614,122328,10667,11980,22652,12588,14508,27100,13769,15682,29447,58921,61248,120173,61796,64116,125911,66508,68827,135336
12301,25478,26758,52235,30369,32143,62514,35860,37715,73578,2251,2154,4407,2523,2440,4958,2910,2813,5725,4341,4272,8607,5103,4929,10033,5949,5761,11713,1988,1903,3891,2226,2247,4474,2637,2540,5175,1569,1583,3150,1917,1915,3834,2271,2239,4508,3349,3734,7085,4064,4471,8533,4759,5097,9849,4217,4494,8708,4652,5032,9680,5116,5554,10670,3304,3485,6786,4001,4267,8271,4914,5141,10054,2421,2455,4871,2893,3153,6048,3440,3810,7249,1228,1361,2591,1922,2070,3993,2427,2687,5112,597,830,1434,786,1035,1822,1135,1401,2539,211,491,707,280,591,873,313,676,991,53,77,130,92,124,220,36,45,75,531,502,1025,814,812,1623,1316,1376,2690,11,9,15,4,11,17,19,25,38,8,6,17,9,10,14,14,22,45,545,511,1053,826,826,1651,1347,1428,2773,20739,21918,42658,24424,25778,50202,28966,30359,59319,3876,4018,7896,4768,5089,9858,5994,6428,12420,22669,23809,46477,26160,27448,53608,30399,31604,62000,2048,2258,4306,3139,3534,6676,4422,5001,9420,23291,24607,47901,27629,29228,56857,33223,34929,68152
12302,71960,75167,147126,77837,80561,158398,87381,90494,177879,5568,5357,10923,5989,5645,11629,6678,6451,13129,10857,10369,21228,11503,10872,22381,13222,12648,25872,5996,5670,11662,5619,5207,10819,5656,5352,11009,5499,5590,11091,5829,5763,11588,5874,5518,11393,10058,10775,20830,11262,12272,23534,12126,13673,25802,9167,10128,19292,10434,10812,21241,13285,13551,26836,9844,10775,20617,9477,10274,19750,10124,10360,20477,8673,9054,17726,9002,9699,18705,9437,10236,19675,4200,4277,8478,5942,6262,12209,7109,7839,14951,1657,2244,3896,2198,2648,4845,3182,3578,6762,449,929,1379,585,1111,1699,695,1285,1982,222,290,509,486,711,1201,150,173,328,2089,2448,4530,2689,3079,5769,3311,3668,6979,71,78,146,69,63,134,67,59,132,32,28,65,50,50,103,56,55,111,2189,2554,4744,2811,3195,6002,3437,3785,7225,47853,49232,97084,48681,49506,98189,52579,53410,105992,19986,21446,41430,24108,25544,49648,30085,32175,62267,50470,52242,102710,50038,51006,101045,51142,51851,102995,17857,19190,37043,23275,24756,48032,30820,32752,63568,61798,64118,125919,65235,66908,132144,73396,75262,148657
12303,18188,18212,36399,20518,20634,41153,22925,22909,45837,1359,1265,2626,1495,1317,2810,1659,1539,3202,2913,2727,5638,3191,2978,6169,3497,3210,6708,1409,1302,2717,1466,1356,2820,1632,1494,3117,1150,1052,2202,1186,1236,2420,1384,1268,2656,1891,1950,3844,2385,2511,4897,2726,2830,5551,2604,2833,5440,2662,2843,5498,2809,2987,5791,2585,2720,5307,2799,2867,5667,3095,3066,6162,2252,2230,4482,2515,2600,5115,2563,2765,5326,1301,1216,2518,1806,1717,3529,2168,2232,4402,566,648,1214,787,828,1613,1095,1119,2220,148,277,423,227,385,608,295,408,708,21,37,64,44,59,99,32,19,51,422,450,874,631,656,1287,982,967,1947,9,5,13,11,8,23,15,9,25,6,5,7,3,4,8,14,12,28,436,460,891,648,669,1315,1022,986,2006,15154,15036,30197,16833,16747,33581,19302,19050,38351,2175,2342,4518,2345,2563,4912,2448,2664,5109,16599,16587,33188,18266,18353,36617,20570,20452,41023,878,964,1839,1135,1198,2337,1202,1288,2495,16562,16592,33153,18673,18731,37405,21095,20985,42081
12401,36572,39123,75697,37004,39690,76697,37767,40183,77950,2331,2351,4690,2156,2065,4222,1977,1907,3878,5231,4852,10085,5040,4776,9817,4970,4762,9733,2565,2413,4980,2446,2314,4759,2471,2194,4663,1918,1830,3749,1878,1752,3632,1834,1580,3425,3405,3570,6975,3387,3588,6972,3486,3629,7117,4947,5424,10376,4613,5048,9664,4571,5000,9569,5479,6145,11619,5200,5750,10950,5244,5684,10929,5511,5898,11405,5524,6201,11722,5214,5950,11161,3164,3579,6738,4367,4862,9230,4998,5479,10477,1536,1997,3531,1838,2255,4094,2347,2885,5237,479,1069,1554,552,1073,1624,655,1108,1757,225,271,489,399,523,924,37,42,78,645,631,1277,864,894,1751,986,1065,2055,11,11,27,15,11,31,11,10,25,5,10,16,17,23,37,13,15,25,661,654,1317,893,926,1818,1010,1089,2097,28511,30603,59112,29006,30906,59914,30084,31709,61793,5990,6549,12532,6101,6825,12930,6442,7142,13589,33101,35358,68457,33156,35404,68560,34251,36021,70263,1723,2132,3854,2156,2536,4693,2259,2793,5054,32779,35245,68024,33352,35801,69152,34865,37016,71889
12402,0,5,9,5,0,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,5,0,0,6,3,0,3,0,0,0,0,5,9,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
12403,61120,63412,124540,68560,71131,139688,78199,81110,159310,4933,4644,9577,5481,5099,10587,6082,5588,11670,9169,8623,17794,9882,9570,19450,11535,11024,22556,4428,4414,8840,4810,4440,9250,5036,4897,9930,4400,4487,8891,4718,4787,9508,5551,5338,10883,8913,9521,18440,10446,11141,21589,11504,12610,24116,8770,9254,18025,9766,10195,19960,11617,11982,23596,7889,8520,16412,8414,8974,17389,9633,10067,19703,6988,7246,14230,7329,7951,15281,7795,8448,16246,3614,3683,7298,5114,5367,10485,5885,6612,12497,1583,2035,3622,2000,2479,4478,2845,3246,6092,428,985,1414,596,1130,1717,723,1299,2024,156,194,351,287,438,727,107,92,198,1675,1773,3442,2567,2652,5218,3841,3940,7786,42,45,84,51,47,96,78,58,142,18,27,45,21,29,52,56,45,103,1731,1843,3572,2641,2725,5365,3982,4049,8031,47019,48738,95754,51582,53238,104819,58423,59701,118123,11240,11914,23150,13140,14009,27147,16126,17502,33625,52084,53614,105699,55926,57406,113334,61565,62811,124379,6570,7288,13857,9124,10144,19263,12752,14097,26851,54410,56461,110869,60202,62337,122544,69488,71584,141067
12404,17715,18029,35752,18127,18419,36547,18860,19149,38002,1353,1266,2612,1162,1106,2269,1223,1124,2341,2489,2493,4978,2393,2273,4666,2323,2221,4547,1389,1274,2661,1273,1234,2506,1186,1122,2309,1649,1369,3019,1507,1361,2869,1321,1226,2544,2525,2413,4932,2708,2605,5310,3057,2903,5959,2352,2553,4899,2344,2284,4630,2350,2355,4701,2343,2486,4838,2445,2583,5024,2325,2444,4773,1861,1858,3722,1992,2082,4072,2262,2245,4502,1027,1188,2220,1371,1504,2874,1611,1793,3401,540,740,1276,701,932,1629,931,1164,2096,189,393,585,231,457,689,277,553,829,45,58,107,51,65,114,22,17,43,642,650,1289,973,947,1922,1216,1172,2384,24,10,33,18,14,32,23,12,28,4,8,14,5,3,16,12,18,29,670,663,1331,1004,967,1973,1245,1196,2443,14467,14700,29164,14594,14706,29303,15036,15285,30328,2371,2491,4862,2390,2525,4911,2749,2858,5612,15389,16036,31430,15134,15780,30916,15452,16080,31532,1094,1146,2242,1215,1336,2548,1606,1685,3291,15579,16122,31701,15512,16207,31718,16052,16663,32719
12405,25867,26196,52060,26775,27217,53995,28372,28419,56790,1989,1950,3935,1996,1906,3900,2138,1984,4124,3688,3565,7254,3722,3509,7231,4109,3827,7934,2117,2005,4121,1836,1825,3661,1847,1666,3519,2048,2034,4080,2175,2119,4296,1890,1840,3733,3724,3856,7576,4028,4188,8219,4213,4407,8619,3457,3537,6997,3545,3558,7109,3896,3979,7880,3694,3995,7697,3426,3594,7023,3492,3414,6902,3024,2816,5838,3281,3445,6726,3346,3503,6849,1433,1372,2805,1914,1845,3759,2307,2365,4675,547,764,1311,674,871,1540,924,1009,1933,150,302,449,177,359,539,209,420,628,55,86,135,100,147,249,37,49,93,772,825,1595,1021,1001,2027,1281,1304,2585,11,20,28,22,21,43,19,25,45,10,19,32,16,19,33,22,33,56,799,861,1655,1057,1040,2105,1321,1362,2687,17722,18193,35915,17854,18019,35868,18371,18161,36533,6702,6714,13413,7161,7328,14489,8063,8292,16354,19089,19319,38405,18840,18838,37669,18985,18547,37534,5549,5810,11361,6333,6704,13036,7335,7763,15101,22396,22950,45343,22569,22965,45536,23702,23700,47399
12501,38568,35854,74420,47753,41920,89670,54564,48983,103544,2895,2793,5689,3274,3120,6401,3344,3070,6418,4657,4280,8942,4753,4502,9252,5107,4992,10101,2485,2229,4719,2464,2289,4753,2161,2076,4236,3710,3176,6887,4604,3514,8126,5182,4315,9499,8160,7043,15204,12314,9569,21887,13927,11693,25621,5483,5092,10578,7163,5692,12853,9090,7355,16446,4822,4583,9405,5244,5040,10286,5783,5250,11038,3353,3260,6617,4211,4187,8400,4980,4989,9968,1767,1701,3460,2277,2175,4454,3102,3201,6306,936,1104,2044,1097,1179,2274,1406,1414,2821,285,588,873,347,652,996,475,620,1092,345,482,827,784,861,1646,183,169,346,240,182,417,377,198,575,390,245,637,11,9,18,15,17,27,10,8,19,7,5,9,11,3,11,14,12,21,258,189,446,395,225,617,414,260,683,13999,12730,26727,15823,14260,30079,17771,15954,33725,21570,20743,42313,28921,24969,53894,33515,30374,63889,8024,7301,15326,9482,8407,17888,11373,9744,21123,26596,26203,52799,33967,30666,64638,38267,35851,74117,26170,25652,51819,28363,27864,56223,31717,31071,62792
12502,29381,30216,59597,32725,33842,66573,36821,37200,74024,1871,1777,3646,2198,2141,4339,2229,2052,4279,4020,3631,7647,4338,4044,8381,5372,4854,10220,2079,1910,3983,2290,2029,4322,2206,1955,4153,2041,1867,3906,2097,1957,4053,2344,2013,4357,3495,3642,7134,4319,4599,8917,4698,4674,9366,4002,4595,8597,4556,4959,9515,5667,5958,11629,4464,4686,9149,4453,4940,9390,4596,5074,9669,3405,3429,6833,3904,4011,7911,4374,4617,8986,2219,2409,4627,2528,2718,5244,3051,3264,6315,1413,1610,3015,1543,1672,3215,1657,1915,3571,381,678,1054,499,786,1284,643,835,1477,260,337,599,494,617,1109,90,105,194,182,191,373,167,227,394,271,248,516,9,9,18,6,8,10,14,8,21,0,0,6,8,10,8,5,11,15,189,206,395,175,237,416,286,263,551,16440,16501,32946,17015,16830,33845,18188,17341,35531,11589,12324,23908,14322,15602,29922,17163,18519,35693,15634,15856,31496,15406,15345,30753,15676,14780,30459,12458,13142,25599,16019,17196,33214,19492,20857,40345,24726,25209,49935,26170,26624,52799,29188,29089,58280
12503,67640,68278,135919,76235,75028,151264,83155,80663,163816,5673,5442,11108,6107,5906,12011,6146,5729,11876,9438,8888,18331,10647,10079,20725,11541,11160,22702,4834,4539,9371,4848,4631,9470,5391,4995,10387,5105,5072,10181,5988,5426,11420,6547,5728,12272,10702,10967,21675,13023,12517,25541,13729,12703,26432,9132,9176,18311,10488,10024,20514,11716,11124,22842,8324,8395,16719,9008,8964,17972,9473,9457,18924,6873,6820,13692,7421,7493,14917,8252,8457,16710,4273,4286,8558,5174,5113,10287,6025,6116,12144,2491,3221,5712,2549,3145,5691,3217,3460,6672,780,1474,2257,986,1723,2714,1122,1734,2852,270,360,628,506,724,1230,134,148,285,492,533,1028,589,630,1216,547,639,1194,27,28,55,23,27,45,33,38,64,16,16,31,17,13,32,8,10,25,536,580,1117,625,669,1293,592,694,1288,34694,35465,70160,36457,37036,73495,38190,38281,76468,28339,28500,56843,34704,32980,67683,38129,36312,74434,25604,25921,51526,26105,25780,51883,26395,25332,51729,37638,38530,76166,45243,44832,90075,48791,48225,97013,55501,56825,112325,58951,60112,119065,61929,62929,124857
12504,62713,62062,124777,70863,70026,140890,77045,75080,152128,4951,4674,9618,5737,5700,11440,5257,5064,10316,6830,6516,13339,8239,7687,15923,9473,9107,18579,3389,2888,6275,3206,2920,6127,3306,3083,6392,4562,4335,8893,4663,3927,8592,5261,4660,9918,14247,13589,27831,15631,16021,31653,15688,15251,30934,9902,9043,18943,12841,10797,23641,15494,13423,28922,7167,7059,14226,7369,7342,14713,8107,7877,15987,5307,5819,11130,5767,6353,12120,6296,6639,12934,3672,3862,7530,4128,4709,8834,4533,5218,9750,2058,2635,4691,2345,2915,5256,2662,3268,5936,640,1651,2291,936,1663,2597,958,1489,2452,958,1180,2142,1464,2003,3471,210,271,479,515,454,964,477,455,929,588,562,1150,28,26,52,22,17,35,18,29,46,9,13,22,4,14,14,9,17,26,551,491,1040,503,478,975,616,611,1222,28869,29024,57892,29022,29175,58197,30344,30115,60461,29706,29304,59005,37314,36387,73702,42550,41106,83658,28132,28372,56505,27823,27612,55435,28617,27798,56413,30198,30149,60350,38609,38090,76698,43764,42805,86564,45462,45693,91160,47601,47603,95202,50352,50420,100774
12601,20840,22160,43006,23268,24321,47588,26486,28351,54832,1121,1122,2242,1334,1254,2593,1322,1338,2665,2786,2661,5449,3046,3025,6073,3872,3903,7770,1620,1668,3283,1703,1573,3274,1587,1639,3227,1635,1525,3155,1801,1740,3541,1685,1646,3328,2304,2285,4591,2891,2829,5720,3288,3555,6842,2591,3016,5606,3084,3394,6481,3990,4403,8397,3266,3585,6851,3158,3491,6649,3505,3706,7206,2687,2675,5357,2847,3032,5880,3103,3357,6460,1511,1771,3286,1924,1972,3894,2406,2588,4994,993,1212,2200,1040,1298,2333,1236,1494,2728,331,643,974,437,712,1153,498,714,1209,212,290,500,390,497,885,73,113,187,41,52,96,43,51,93,77,59,140,3,9,4,0,0,5,5,5,8,7,6,8,0,0,0,3,7,14,43,63,114,48,51,101,88,73,160,12417,13065,25479,12374,12715,25086,13070,13346,26410,7847,8557,16405,10218,10918,21136,12778,14336,27115,13241,13881,27120,12645,12830,25478,12728,12748,25476,7113,7843,14957,9914,10751,20665,12983,14790,27764,17770,18963,36734,18446,19224,37670,20663,21653,42319
12602,58367,61469,119844,65563,68963,134531,71893,75310,147202,3780,3532,7312,4123,3955,8079,4108,3987,8093,6788,6068,12858,7418,6741,14153,8313,7583,15895,3792,3172,6967,4114,3448,7560,3735,3367,7101,4796,5163,9957,5261,5433,10692,4941,4680,9618,9169,9361,18532,11254,11876,23134,12475,13036,25511,8426,9071,17498,9536,9850,19388,11637,11950,23590,7836,8280,16115,8176,8814,16985,8523,9190,17711,6228,6685,12913,6780,7619,14398,7725,8547,16274,3824,4378,8202,4793,5261,10057,5814,6632,12449,2676,3585,6262,2753,3548,6305,3157,3885,7042,1045,2166,3214,1356,2429,3779,1465,2461,3920,910,1219,2132,1389,1835,3223,230,279,500,196,174,369,248,227,477,312,333,647,12,14,26,15,10,24,20,14,30,4,9,19,11,5,16,7,7,17,213,196,409,270,246,517,342,351,693,32386,33030,65422,33732,33702,67440,36386,35761,72149,23213,25736,48949,28833,32128,60966,32996,36965,69957,33133,33883,67019,33658,33562,67221,35832,35192,71026,22665,25148,47813,29045,32443,61488,32967,36817,69781,46777,48780,95561,49817,51306,101120,55273,56515,111792
12701,39974,40505,80481,51000,51804,102811,71080,72001,143080,2971,2844,5818,4089,3798,7882,6323,5794,12114,7011,6473,13485,8238,7893,16127,11648,10899,22544,3489,3376,6865,4081,3838,7921,5052,4796,9851,2794,2843,5633,3683,3738,7421,4815,4720,9538,5200,5482,10680,7242,7800,15041,10411,11831,22244,5544,6177,11723,7088,7511,14598,10702,11000,21702,5810,5844,11654,6777,6889,13667,8345,8584,16927,3913,3883,7799,5191,5292,10477,7036,7171,14207,2111,2138,4245,2986,2986,5974,4301,4580,8881,938,1113,2050,1320,1560,2881,1919,1990,3908,190,341,525,312,505,818,535,643,1179,94,154,245,186,270,453,73,122,196,600,688,1289,799,871,1670,1311,1416,2722,22,25,47,13,19,27,27,29,50,18,10,33,6,17,18,22,16,45,642,728,1366,816,903,1719,1357,1463,2818,22696,22544,45243,28990,28648,57641,40803,40332,81134,14762,15435,30194,18418,19520,37939,27037,28452,55489,18046,17676,35722,23328,22691,46019,32912,31897,64809,19695,20677,40368,24512,26015,50526,34128,36064,70196,34800,35248,70052,43774,44318,88095,61346,61909,123256
12702,86536,89107,175636,91413,94389,185802,96126,99043,195172,5892,5438,11325,5699,5418,11112,5044,4915,9963,12345,11741,24087,12370,11630,24004,12765,11840,24609,7113,6405,13517,6876,6432,13304,7003,6536,13538,6461,6372,12839,7415,6953,14376,7058,6677,13743,11363,12088,23449,12251,12847,25100,12733,12388,25122,11396,12554,23952,10902,12249,23156,10930,12358,23288,12449,12995,25440,12494,13019,25509,12240,13375,25610,9784,10339,20126,11368,12201,23570,13057,13419,26474,5695,5842,11543,7071,7332,14408,9178,10009,19190,3232,3946,7179,3711,4367,8082,4511,5081,9592,801,1378,2181,1250,1932,3182,1603,2452,4051,277,330,609,491,638,1132,139,160,299,566,556,1121,651,647,1298,648,722,1372,54,44,92,43,36,81,30,16,45,12,10,16,9,8,16,17,17,36,627,610,1240,695,691,1390,693,756,1452,38211,36410,74622,38995,36732,75732,39135,36342,75479,43856,48324,92178,47448,52694,100136,51786,57765,109548,23787,22396,46183,24451,22443,46896,24385,21946,46333,58890,63120,122013,63019,68018,131041,65359,70508,135865,74048,75670,149722,74635,76486,151120,75620,77550,153174
