SA3_CODE_2021,C11_OO_DS_Sep_house,C11_OO_DS_SemiDRTHT,C11_OO_DS_F_a,C11_OO_DS_OD,C11_OO_DS_NS,C11_Owned_Outright_Tot,C11_OWM_DS_Sep_house,C11_OWM_DS_SemiDRTHT,C11_OWM_DS_F_a,C11_OWM_DS_OD,C11_OWM_DS_NS,C11_Owned_with_mortgage_Tot,C11_R_REA_DS_Sep_house,C11_R_REA_DS_SemiDRTHT,C11_R_REA_DS_F_a,C11_R_REA_DS_OD,C11_R_REA_DS_NS,C11_R_Real_Estate_Agent_Tot,C11_R_STHA_DS_Sep_house,C11_R_STHA_DS_SemiDRTHT,C11_R_STHA_DS_F_a,C11_R_STHA_DS_OD,C11_R_STHA_DS_NS,C11_R_ST_House_Auth_Tot,C11_R_CHP_DS_Sep_house,C11_R_CHP_DS_SemiDRTHT,C11_R_CHP_DS_F_a,C11_R_CHP_DS_OD,C11_R_CHP_DS_NS,C11_R_CHP_Tot,C11_R_PNISH_DS_Sep_house,C11_R_PNISH_DS_SemDRTHT,C11_R_PNISH_DS_F_a,C11_R_PNISH_DS_OD,C11_R_PNISH_DS_NS,C11_R_PNISH_Tot,C11_R_OLT_DS_Sep_house,C11_R_OLT_DS_SemDRTHT,C11_R_OLT_DS_F_a,C11_R_OLT_DS_OD,C11_R_OLT_DS_NS,C11_R_Oth_Llord_Type_Tot,C11_R_LT_NS_DS_Sep_house,C11_R_LT_NS_DS_SemDRTHT,C11_R_LT_NS_DS_F_a,C11_R_LT_NS_DS_OD,C11_R_LT_NS_DS_NS,C11_R_Llord_Type_NS_Tot,C11_R_Tot_DS_Sep_house,C11_R_Tot_DS_SemDRTHT,C11_R_Tot_DS_F_a,C11_R_Tot_DS_OD,C11_R_Tot_DS_NS,C11_R_Tot_Tot,C11_OTT_DS_Sep_house,C11_OTT_DS_SemiDRTHT,C11_OTT_DS_F_a,C11_OTT_DS_OD,C11_OTT_DS_NS,C11_OTT_Tot,C11_TT_NS_DS_Sep_house,C11_TT_NS_DS_SemiDRTHT,C11_TT_NS_DS_F_a,C11_TT_NS_DS_OD,C11_TT_NS_DS_NS,C11_TT_NS_Tot,C11_Tot_DS_Sep_house,C11_Tot_DS_SemiDRTHT,C11_Tot_DS_F_a,C11_Tot_DS_OD,C11_Tot_DS_NS,C11_Tot_Tot,C16_OO_DS_Sep_house,C16_OO_DS_SemiDRTHT,C16_OO_DS_F_a,C16_OO_DS_OD,C16_OO_DS_NS,C16_OO_Tot,C16_OWM_DS_Sep_house,C16_OWM_DS_SemiDRTHT,C16_OWM_DS_F_a,C16_OWM_DS_OD,C16_OWM_DS_NS,C16_OWM_Tot,C16_R_REA_DS_Sep_house,C16_R_REA_DS_SemiDRTHT,C16_R_REA_DS_F_a,C16_R_REA_DS_OD,C16_R_REA_DS_NS,C16_R_REA_Tot,C16_R_STHA_DS_Sep_house,C16_R_STHA_DS_SemiDRTHT,C16_R_STHA_DS_F_a,C16_R_STHA_DS_OD,C16_R_STHA_DS_NS,C16_R_STHA_Tot,C16_R_CHP_DS_Sep_house,C16_R_CHP_DS_SemiDRTHT,C16_R_CHP_DS_F_a,C16_R_CHP_DS_OD,C16_R_CHP_DS_NS,C16_R_CHP_Tot,C16_R_PNISH_DS_Sep_house,C16_R_PNISH_DS_SemDRTHT,C16_R_PNISH_DS_F_a,C16_R_PNISH_DS_OD,C16_R_PNISH_DS_NS,C16_R_PNISH_Tot,C16_R_OLT_DS_Sep_house,C16_R_OLT_DS_SemDRTHT,C16_R_OLT_DS_F_a,C16_R_OLT_DS_OD,C16_R_OLT_DS_NS,C16_R_OLT_Tot,C16_R_LT_NS_DS_Sep_house,C16_R_LT_NS_DS_SemDRTHT,C16_R_LT_NS_DS_F_a,C16_R_LT_NS_DS_OD,C16_R_LT_NS_DS_NS,C16_R_LT_NS_Tot,C16_R_Tot_DS_Sep_house,C16_R_Tot_DS_SemiDRTHT,C16_R_Tot_DS_F_a,C16_R_Tot_DS_OD,C16_R_Tot_DS_NS,C16_R_Tot_Tot,C16_OTT_DS_Sep_house,C16_OTT_DS_SemiDRTHT,C16_OTT_DS_F_a,C16_OTT_DS_OD,C16_OTT_DS_NS,C16_OTT_Tot,C16_TT_NS_DS_Sep_house,C16_TT_NS_DS_SemiDRTHT,C16_TT_NS_DS_F_a,C16_TT_NS_DS_OD,C16_TT_NS_DS_NS,C16_TT_NS_Tot,C16_Tot_DS_Sep_house,C16_Tot_DS_SemiDRTHT,C16_Tot_DS_F_a,C16_Tot_DS_OD,C16_Tot_DS_NS,C16_Tot_Tot,C21_OO_DS_Sep_house,C21_OO_DS_SemiDRTHT,C21_OO_DS_F_a,C21_OO_DS_OD,C21_OO_DS_NS,C21_OO_Tot,C21_OWM_DS_Sep_house,C21_OWM_DS_SemiDRTHT,C21_OWM_DS_F_a,C21_OWM_DS_OD,C21_OWM_DS_NS,C21_OWM_Tot,C21_R_REA_DS_Sep_house,C21_R_REA_DS_SemiDRTHT,C21_R_REA_DS_F_a,C21_R_REA_DS_OD,C21_R_REA_DS_NS,C21_R_REA_Tot,C21_R_STHA_DS_Sep_house,C21_R_STHA_DS_SemiDRTHT,C21_R_STHA_DS_F_a,C21_R_STHA_DS_OD,C21_R_STHA_DS_NS,C21_R_STHA_Tot,C21_R_CHP_DS_Sep_house,C21_R_CHP_DS_SemiDRTHT,C21_R_CHP_DS_F_a,C21_R_CHP_DS_OD,C21_R_CHP_DS_NS,C21_R_CHP_Tot,C21_R_PNISH_DS_Sep_house,C21_R_PNISH_DS_SemDRTHT,C21_R_PNISH_DS_F_a,C21_R_PNISH_DS_OD,C21_R_PNISH_DS_NS,C21_R_PNISH_Tot,C21_R_OLT_DS_Sep_house,C21_R_OLT_DS_SemDRTHT,C21_R_OLT_DS_F_a,C21_R_OLT_DS_OD,C21_R_OLT_DS_NS,C21_R_OLT_Tot,C21_R_LT_NS_DS_Sep_house,C21_R_LT_NS_DS_SemDRTHT,C21_R_LT_NS_DS_F_a,C21_R_LT_NS_DS_OD,C21_R_LT_NS_DS_NS,C21_R_LT_NS_Tot,C21_R_Tot_DS_Sep_house,C21_R_Tot_DS_SemiDRTHT,C21_R_Tot_DS_F_a,C21_R_Tot_DS_OD,C21_R_Tot_DS_NS,C21_R_Tot_Tot,C21_OTT_DS_Sep_house,C21_OTT_DS_SemiDRTHT
12501,4229,547,829,7,5,5616,3930,977,2294,10,4,7215,1385,590,3795,12,9,5789,223,236,323,4,3,795,32,32,48,0,0,117,588,144,515,12,3,1265,117,12,83,9,0,227,18,8,33,0,0,56,2367,1026,4794,36,21,8241,189,27,103,3,0,323,772,210,934,16,0,1931,11489,2791,8958,71,23,23333,4132,583,1084,25,11,5837,3427,1115,2868,26,22,7460,1667,801,5967,66,33,8535,189,229,358,7,0,775,29,23,59,0,0,117,660,175,676,23,13,1543,127,41,100,6,3,282,21,8,19,0,0,46,2698,1276,7179,99,52,11299,194,43,151,0,0,393,827,259,1355,26,52,2517,11271,3283,12632,185,139,27505,4240,585,1700,10,10,6538,3428,1127,5034,10,26,9628,2020,887,10055,43,61,13074,195,261,397,0,0,855,33,46,159,0,0,242,699,168,1008,19,17,1916,268,69,296,5,9,649,39,12,58,0,0,114,3250,1444,11984,66,95,16839,195,52
12502,5824,673,281,8,6,6799,5115,1427,627,9,26,7203,1346,681,553,23,6,2620,770,287,619,6,6,1689,25,20,93,0,0,133,391,140,110,5,5,651,29,98,28,0,0,155,17,0,10,0,0,33,2581,1236,1411,37,21,5277,165,52,87,3,0,309,519,181,260,5,0,962,14210,3571,2667,56,56,20557,5453,898,295,4,7,6664,4865,1965,637,6,18,7490,1541,1150,926,27,31,3678,690,459,565,4,0,1718,23,50,99,0,0,174,408,213,142,4,5,772,129,158,9,0,4,301,8,4,7,0,0,20,2805,2036,1752,34,39,6662,181,70,113,0,5,363,570,283,285,10,13,1166,13869,5253,3082,55,89,22345,5381,968,443,6,0,6802,5176,1997,1298,3,5,8481,2015,1429,2266,13,6,5736,700,476,479,0,7,1665,33,69,146,0,0,254,454,214,187,0,7,864,153,173,35,0,0,365,15,6,13,0,0,31,3382,2370,3122,20,25,8913,141,68
12503,11389,941,614,23,5,12967,10551,1765,1518,34,12,13883,3041,937,3014,46,25,7066,1393,762,1294,3,4,3465,110,119,178,0,0,405,1381,259,334,18,8,2008,282,34,71,7,4,396,59,15,35,0,0,103,6262,2130,4924,82,46,13441,460,72,93,4,3,639,1909,377,971,31,12,3293,30574,5280,8124,165,85,44227,10752,1095,693,39,13,12602,10153,2178,1676,53,27,14084,3662,1440,3942,84,65,9195,1205,1044,1352,4,8,3606,67,216,161,4,0,438,1370,324,440,24,33,2198,305,67,72,8,7,452,42,23,34,0,3,104,6660,3109,5994,121,109,15992,478,154,113,4,10,758,2031,597,1068,80,40,3817,30074,7136,9553,293,201,47251,10451,1141,943,15,3,12554,10407,2226,2171,30,14,14855,4881,1571,5189,59,77,11779,1100,1035,1342,0,6,3477,125,286,487,0,4,902,1669,326,582,27,30,2626,506,81,164,18,20,786,82,25,60,0,0,171,8359,3323,7817,100,141,19747,542,149
12504,7979,796,1602,5,3,10383,7698,2002,4114,4,5,13815,2236,1332,8449,9,16,12042,488,637,1211,7,0,2343,59,130,250,0,0,441,804,269,1043,7,11,2132,80,142,132,0,9,365,28,10,45,0,0,87,3696,2517,11131,29,35,17406,282,116,380,4,6,791,933,366,1757,61,0,3124,20589,5800,18976,102,52,45516,7406,904,1743,12,19,10084,7195,2344,3929,41,43,13562,2445,1839,11432,96,79,15894,385,749,1117,3,7,2260,30,125,257,0,0,414,744,316,1262,26,22,2366,89,128,111,5,5,334,12,13,44,0,0,71,3708,3170,14216,129,112,21336,227,80,562,5,18,888,952,525,2274,49,78,3883,19493,7029,22730,235,274,49753,7291,969,1970,16,9,10252,7397,2443,5348,27,19,15233,3212,2288,15655,87,72,21315,352,784,1061,0,3,2201,60,139,519,0,4,716,816,303,1303,23,11,2453,108,78,186,3,6,383,27,21,83,0,0,131,4568,3616,18801,114,100,27203,231,110
12601,5353,415,439,3,0,6211,4201,334,472,7,0,5007,900,217,1065,13,0,2188,44,23,60,0,0,121,11,4,60,0,0,82,285,38,154,5,0,479,28,19,7,0,0,59,4,0,10,0,0,10,1268,301,1351,17,0,2940,125,32,77,0,0,241,259,35,122,3,0,416,11203,1116,2461,32,7,14817,5090,437,478,0,5,6006,4283,417,643,6,6,5357,983,371,1425,10,10,2794,27,44,34,0,0,105,14,6,68,0,0,90,282,57,187,0,5,533,38,9,12,0,0,62,4,0,6,0,0,13,1350,489,1726,9,16,3595,138,37,95,0,0,269,329,118,178,4,6,634,11191,1489,3124,17,35,15855,5153,487,665,0,3,6304,4442,448,1282,0,12,6182,1150,426,3149,6,13,4746,21,49,39,0,0,104,17,31,87,0,4,145,323,65,344,0,3,737,39,12,50,0,4,106,6,4,10,0,0,24,1564,586,3687,9,20,5867,114,88
12602,10862,1648,1837,58,3,14409,8632,1906,2913,9,7,13467,1991,1394,5894,35,5,9319,241,469,983,0,4,1692,56,87,222,0,0,363,806,337,846,20,0,2014,60,109,87,13,0,271,15,11,26,0,0,53,3164,2404,8056,75,11,13711,324,133,323,8,3,787,956,270,927,19,0,2171,23937,6358,14061,165,26,44547,10361,2001,1943,44,37,14385,8575,2207,3253,13,34,14080,2129,1886,8024,66,54,12152,208,565,807,0,0,1580,20,138,112,0,13,280,818,365,1076,14,15,2297,60,111,80,8,4,266,14,17,25,0,0,55,3262,3080,10113,97,89,16632,360,186,306,12,29,898,1026,437,1152,18,55,2691,23585,7907,16766,180,247,48681,10490,2070,2564,9,11,15142,8812,2375,5307,16,4,16514,2591,2228,12579,74,28,17498,190,469,519,0,0,1175,115,207,398,0,10,735,908,352,1245,15,23,2538,105,69,152,6,19,352,26,17,59,0,0,102,3928,3340,14943,98,83,22389,318,138
12701,5441,315,7,83,4,5861,9031,871,20,5,5,9928,1986,393,41,5,0,2421,1103,232,511,0,0,1845,57,19,48,0,0,126,792,80,16,0,0,885,189,6,9,10,0,219,21,4,5,0,0,30,4152,728,622,14,8,5532,315,15,8,5,6,342,1382,131,149,12,0,1675,20327,2062,813,125,18,23341,6606,215,3,13,25,6865,12017,648,12,10,32,12730,3376,456,52,5,18,3917,1076,288,505,0,11,1873,57,18,32,0,0,105,857,85,19,9,8,974,218,19,12,4,10,258,27,0,3,0,0,36,5609,866,616,18,47,7157,356,31,14,0,10,417,2061,195,193,19,104,2573,26645,1961,849,64,218,29738,8186,301,80,79,15,8659,17936,997,93,3,69,19092,6710,866,146,4,28,7752,1081,285,494,0,4,1872,107,53,61,0,0,219,1243,117,55,0,12,1433,434,24,23,6,7,484,63,10,5,0,0,72,9639,1349,780,8,57,11838,509,73
12702,15181,1334,736,36,16,17301,13776,2119,1172,5,14,17096,4067,1375,2423,39,9,7909,1618,1231,506,0,0,3360,142,127,58,0,0,327,1637,323,307,11,6,2288,383,81,82,33,0,590,76,21,27,4,0,124,7929,3159,3408,88,20,14602,559,112,97,0,6,776,2344,443,548,10,3,3353,39795,7177,5956,144,54,53122,15576,1001,886,107,20,17584,12788,1733,991,81,29,15629,5118,1583,3209,107,99,10118,1291,1600,626,11,7,3535,101,137,122,3,0,372,1613,332,390,28,25,2390,413,88,113,53,11,673,59,18,41,0,0,124,8594,3764,4505,209,140,17208,563,135,124,11,7,834,2356,490,620,95,72,3628,39874,7123,7122,500,273,54880,16212,1103,1048,24,12,18401,12579,1728,1150,8,25,15479,7142,1787,3647,35,92,12706,1265,1527,598,0,3,3389,236,329,305,0,0,876,2132,351,561,11,12,3073,762,124,211,36,18,1156,102,32,53,0,0,187,11636,4160,5382,83,127,21388,619,134
12703,6538,623,545,0,5,7714,10150,1515,1300,0,5,12976,2395,1011,2572,10,10,5998,762,531,784,0,0,2084,42,62,90,0,0,204,643,173,231,12,6,1058,572,62,61,0,4,703,30,13,26,0,0,67,4448,1855,3769,18,20,10112,241,79,64,0,5,396,1255,458,1039,15,6,2771,22633,4536,6723,39,38,33966,7131,519,638,5,3,8301,10647,1372,1195,21,29,13266,2885,1265,3555,20,23,7751,682,619,737,0,11,2048,35,81,95,0,0,216,644,134,269,0,13,1065,496,73,58,3,3,630,26,7,26,0,0,69,4765,2181,4746,26,59,11774,296,81,91,0,0,476,1517,558,1535,25,18,3650,24359,4707,8206,86,109,37466,7585,632,881,5,12,9116,11929,1664,1827,3,18,15436,4474,1646,5670,17,33,11841,688,594,779,0,9,2072,94,139,329,0,8,573,835,156,404,3,13,1408,602,83,124,0,5,813,39,12,43,0,0,93,6731,2634,7348,21,67,16797,250,168
12801,10521,2098,2263,59,3,14948,9234,1464,2797,10,3,13509,1437,869,4168,43,0,6523,105,212,563,0,0,884,53,23,120,0,0,193,552,161,752,22,0,1484,63,174,42,36,0,319,16,5,23,0,0,39,2225,1446,5673,97,5,9447,255,63,241,5,0,565,833,295,1040,23,0,2191,23065,5363,12018,205,9,40664,9957,2432,2457,68,17,14929,9338,1738,2639,16,30,13757,1477,954,4577,65,24,7104,97,329,444,0,7,873,19,50,84,0,0,156,416,189,642,27,13,1287,45,133,27,18,0,219,13,4,18,0,0,37,2059,1664,5793,112,41,9667,225,105,306,8,4,645,872,451,1196,47,22,2587,22452,6387,12393,242,113,41581,10256,2698,3029,59,13,16070,9977,2103,3304,17,15,15420,1827,1285,5659,76,24,8867,89,356,406,0,0,849,39,48,158,0,0,236,591,186,704,34,3,1516,58,123,38,19,0,238,7,3,23,4,0,39,2616,2005,6978,122,28,11754,219,89
12802,11679,1000,729,35,0,13449,13198,1214,1412,12,0,15836,1321,476,1655,26,0,3484,214,260,306,0,0,778,34,65,43,0,0,146,517,131,265,15,3,936,41,18,5,48,0,108,11,4,0,0,0,15,2146,958,2275,93,4,5471,185,88,102,0,0,372,698,193,403,29,0,1323,27911,3449,4920,167,5,36454,11283,1313,976,34,14,13626,12745,1580,1418,15,22,15774,1285,668,1839,40,13,3848,155,275,287,0,0,718,31,39,52,0,0,127,391,148,245,0,10,785,23,14,12,69,8,123,11,0,7,0,0,18,1903,1150,2441,109,30,5621,178,48,132,3,4,360,785,242,387,36,27,1486,26895,4333,5343,194,92,36865,11728,1385,1196,11,10,14327,12979,1751,2097,7,4,16841,1554,755,2561,26,10,4912,119,289,268,0,0,674,52,110,76,0,0,237,473,153,290,12,7,931,60,11,19,25,11,124,8,5,9,0,0,30,2273,1323,3224,66,26,6913,171,84
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
