SA3_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
12405,3021,6370,2451,192,12037,2136,324,461,14958,110,103,123,15,356,280,32,25,693,172,291,227,16,703,242,40,62,1048,283,392,345,29,1056,526,70,87,1738,71,105,75,9,258,175,22,38,493,33,26,49,3,117,121,6,9,251,3,0,0,0,3,5,0,0,9,..,..,..,..,..,..,..,..,..,6,8,4,0,16,31,0,0,51,116,145,124,11,393,331,23,59,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,10,3,4,0,19,3,4,6,0,10,3,4,0,19,0,0,0,0,0,0,0,0,0,3430,6911,2926,233,13502,3003,421,604,17528,3186,6101,2447,209,11946,2263,356,691,15258,88,104,105,9,298,252,27,50,626,229,379,254,24,887,257,49,124,1315,318,484,358,29,1186,510,76,173,1940,42,49,49,6,144,140,11,37,333,73,56,44,8,179,166,19,51,410,29,19
12501,1971,5709,1416,214,9312,1530,352,427,11615,207,459,141,27,822,201,42,66,1135,290,745,245,34,1312,224,75,96,1711,499,1200,383,56,2136,424,121,167,2842,494,806,281,89,1673,553,194,158,2577,643,863,284,84,1871,536,184,216,2803,1038,877,289,94,2301,724,272,407,3703,..,..,..,..,..,..,..,..,..,0,10,0,0,18,3,0,4,26,2181,2555,855,274,5864,1813,653,778,9110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,10,15,3,0,31,15,7,6,60,10,12,3,0,30,15,7,16,74,6,10,0,0,18,8,0,0,27,4659,9492,2659,539,17354,3789,1136,1387,23671,1946,5503,1302,247,8997,1361,618,468,11435,94,143,51,9,301,118,26,59,505,560,1342,353,36,2299,288,165,100,2846,654,1485,408,49,2594,406,190,157,3353,512,784,267,59,1610,600,307,177,2698,505,792,226,71,1587,385,265,153,2395,2192,1876
12502,3266,6598,1651,172,11690,2005,289,351,14332,230,335,143,15,722,405,33,60,1221,502,1097,272,30,1903,323,75,95,2397,733,1432,412,46,2624,729,111,158,3615,188,218,69,8,481,556,28,67,1140,202,172,136,14,525,435,50,93,1107,121,93,28,7,250,176,23,22,478,..,..,..,..,..,..,..,..,..,0,9,0,0,10,13,6,4,27,512,493,238,29,1270,1183,100,192,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,3,0,19,25,7,3,54,7,12,3,0,19,26,7,3,53,12,26,7,5,48,9,4,0,61,4535,8557,2311,242,15643,3952,510,701,20811,3049,6767,1548,167,11528,1826,272,358,13988,134,214,84,0,434,359,32,61,889,849,2042,487,39,3420,716,152,145,4432,988,2260,572,44,3858,1074,183,199,5319,110,73,42,8,224,393,8,48,672,158,221,112,13,495,337,30,79,940,339,513
12503,5894,13645,4446,496,24492,4797,571,1043,30900,420,741,335,36,1533,789,63,109,2492,461,1226,442,53,2186,497,94,125,2898,879,1968,777,85,3719,1291,151,238,5391,710,768,454,76,2015,1537,149,342,4036,637,826,523,87,2079,890,160,315,3450,140,144,72,16,373,192,41,71,673,..,..,..,..,..,..,..,..,..,21,34,21,3,78,62,3,7,151,1508,1771,1078,188,4539,2679,350,740,8305,0,0,0,0,3,0,0,0,3,0,3,0,0,9,9,0,3,15,12,43,28,0,91,25,7,25,150,17,52,28,0,97,37,11,25,172,8,15,13,0,39,36,4,7,85,8314,17450,6345,773,32885,8832,1093,2046,44854,5428,14029,4086,559,24104,4269,775,1228,30380,359,518,278,31,1186,920,81,160,2353,825,2153,685,78,3733,831,140,220,4923,1183,2671,958,112,4920,1755,219,384,7273,381,447,316,51,1199,1033,128,235,2597,803,1199,578,96,2678,1211,257,349,4494,488,721
12504,4919,9040,2233,266,16463,3192,501,599,20755,539,922,311,52,1823,1086,94,135,3144,566,968,371,48,1953,506,139,147,2744,1099,1891,688,102,3784,1590,233,285,5886,1171,1078,381,86,2717,1882,253,330,5185,2089,2373,732,202,5390,2134,505,602,8640,1386,1243,357,138,3124,1322,455,544,5440,..,..,..,..,..,..,..,..,..,21,16,7,0,43,45,0,8,93,4664,4699,1476,427,11275,5380,1216,1477,19349,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,57,55,4,13,0,0,15,9,0,6,32,4,13,0,0,15,19,0,59,102,8,5,0,0,18,22,11,9,54,10702,15656,4406,797,31555,10206,1960,2431,46148,4312,8965,2098,270,15648,2823,577,618,19658,416,851,238,30,1535,821,75,160,2590,824,1870,512,73,3278,835,212,225,4545,1238,2718,755,104,4815,1656,286,380,7138,1109,1630,369,91,3200,1726,237,396,5553,1762,2754,693,157,5369,1942,506,593,8410,2243,2843
12601,2727,5727,909,118,9473,1410,182,194,11263,132,156,52,7,342,217,10,17,589,120,236,61,12,429,94,10,6,546,253,389,113,18,777,311,26,26,1134,54,41,24,3,129,245,17,6,394,313,356,138,43,847,413,123,47,1437,149,146,60,15,376,212,36,29,651,..,..,..,..,..,..,..,..,..,0,0,0,0,9,19,0,4,32,518,549,224,66,1361,890,179,87,2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,10,12,8,3,31,3,6,3,0,10,12,8,3,31,0,4,0,0,4,0,0,0,7,3502,6681,1248,204,11628,2614,386,309,14940,2629,5849,908,101,9493,1272,269,204,11236,116,149,37,7,313,152,11,49,525,205,412,113,10,737,181,40,22,982,325,560,158,13,1051,334,49,73,1511,39,37,13,4,92,174,4,35,305,299,479,149,31,954,367,136,49,1503,368,383
12602,5369,11300,2317,299,19281,3567,674,591,24111,660,825,294,38,1815,861,142,95,2906,868,1066,351,49,2337,909,228,105,3576,1525,1886,649,89,4150,1767,368,192,6479,628,350,198,41,1215,1423,175,148,2963,1508,937,435,129,3010,2506,566,310,6385,1306,819,355,116,2592,1595,376,334,4896,..,..,..,..,..,..,..,..,..,9,5,5,0,10,16,6,0,31,3446,2114,986,285,6834,5542,1124,789,14283,0,0,0,0,0,11,0,65,77,0,0,0,0,0,0,0,6,6,15,20,9,6,47,29,3,9,86,22,20,9,6,52,36,3,77,169,11,3,5,0,16,5,0,5,30,10370,15324,3959,675,30325,10923,2171,1651,45068,5162,11395,2186,327,19071,3208,783,711,23765,633,893,298,35,1859,774,104,129,2870,1135,1677,471,66,3350,1367,252,192,5164,1770,2573,775,101,5213,2146,357,323,8037,378,255,136,24,792,838,69,126,1832,1822,1434,591,177,4019,2606,611,383,7624,2383,1491
12701,3338,10754,3008,231,17331,2066,244,926,20575,131,347,176,15,664,149,11,41,867,173,596,223,5,1006,143,19,39,1212,303,938,411,19,1674,292,37,81,2077,27,25,59,0,115,273,9,54,447,35,11,57,3,101,203,8,48,362,3,0,0,0,3,7,0,3,16,..,..,..,..,..,..,..,..,..,8,0,5,0,17,11,0,3,31,66,42,124,7,233,499,17,115,858,15,6,3,0,30,69,3,3,107,0,0,0,0,0,3,0,4,9,6,0,0,0,7,0,0,0,11,22,7,5,0,37,73,3,6,125,0,7,3,0,15,5,0,0,18,3734,11750,3550,254,19287,2936,303,1128,23651,4667,13945,3629,333,22569,2578,318,1435,26894,109,179,101,7,401,139,12,31,594,173,535,324,17,1045,236,20,98,1398,279,717,429,26,1451,378,34,130,1990,43,32,70,12,158,286,15,70,522,18,21,32,0,75,189,8,73,340,4,0
12702,7055,19130,6780,688,33653,4745,644,1158,40200,465,1059,601,52,2177,654,51,76,2951,551,1858,1017,96,3519,639,86,124,4363,1015,2916,1610,156,5693,1287,137,200,7318,274,428,341,41,1085,576,84,96,1843,452,785,556,72,1863,743,124,160,2892,219,332,196,31,782,297,42,46,1174,..,..,..,..,..,..,..,..,..,21,39,26,0,88,57,4,13,162,963,1589,1125,150,3821,1674,255,312,6069,11,4,3,0,14,50,4,3,74,0,0,0,0,0,0,0,0,4,14,22,9,0,48,19,4,5,75,30,23,11,0,63,73,5,6,145,10,17,6,0,35,11,0,0,56,9074,23675,9531,991,43266,7795,1045,1678,53786,7038,18972,6828,713,33555,4676,687,1338,40254,222,416,346,39,1021,457,22,84,1583,735,2321,1375,126,4552,800,130,192,5675,952,2743,1718,160,5578,1250,151,276,7257,297,538,386,40,1263,778,77,132,2246,467,674,535,92,1765,632,142,167,2710,395,646
12703,4437,11485,2907,214,19044,2615,358,811,22822,293,411,223,16,941,558,27,86,1615,519,1095,455,33,2106,647,96,146,2988,819,1503,679,50,3049,1204,126,233,4606,136,214,129,4,491,556,33,167,1249,417,654,373,45,1483,820,90,245,2641,442,871,399,47,1757,684,97,413,2943,..,..,..,..,..,..,..,..,..,3,4,9,0,19,4,0,0,21,1000,1742,918,94,3751,2068,223,819,6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,9,3,0,16,12,3,0,29,4,9,4,0,13,13,3,11,38,0,12,4,0,18,14,0,6,37,6250,14749,4512,357,25872,5909,709,1884,34370,4490,12712,3018,299,20521,2725,331,994,24566,133,123,101,10,370,335,15,73,792,626,1371,683,46,2724,858,89,326,3995,759,1488,783,55,3092,1197,102,399,4792,151,197,125,21,498,545,30,190,1257,578,1054,571,63,2274,1149,151,595,4164,498,830
12801,5866,10890,2167,213,19126,3230,329,486,23168,499,257,176,13,945,867,30,53,1899,1077,888,461,39,2469,813,107,124,3508,1575,1148,641,55,3414,1674,139,175,5409,547,167,234,35,980,1386,171,198,2738,1229,613,549,58,2448,2013,378,343,5188,1187,451,357,55,2052,1632,219,269,4168,..,..,..,..,..,..,..,..,..,3,10,10,0,31,35,3,3,65,2970,1248,1147,146,5517,5066,771,811,12167,18,8,9,0,34,49,0,17,104,0,0,0,0,0,0,0,0,7,23,18,11,0,47,38,3,9,101,35,19,24,0,82,86,3,34,206,8,3,0,0,4,0,0,0,9,10455,13310,3978,411,28148,10068,1242,1509,40966,5492,11024,2069,187,18767,2903,333,548,22548,286,214,116,11,633,626,25,105,1382,1400,1326,587,45,3359,1406,100,208,5079,1690,1543,705,54,3991,2033,121,314,6464,583,277,207,19,1082,1168,126,238,2614,1504,849,683,83,3119,2111,356,408,5989,1098,518
12802,6921,14664,2502,180,24271,2947,305,462,27986,270,185,169,14,639,530,26,36,1237,502,612,390,24,1526,595,57,70,2251,772,800,556,35,2164,1123,79,106,3486,221,99,98,9,424,622,29,48,1125,632,364,295,42,1337,1029,151,200,2716,271,160,113,21,566,396,53,69,1095,..,..,..,..,..,..,..,..,..,11,9,4,0,23,31,0,0,55,1133,638,515,75,2355,2085,228,317,4989,9,7,9,0,27,45,0,24,91,0,0,0,0,0,0,0,15,14,7,15,14,0,36,19,6,4,59,17,16,19,3,55,69,5,39,169,4,0,0,0,0,0,0,0,5,8855,16120,3589,293,28856,6223,625,929,36630,6707,14141,2360,221,23434,2802,280,462,26973,252,329,159,9,749,408,15,45,1218,694,1002,501,26,2218,749,80,112,3155,942,1321,663,37,2968,1158,100,157,4379,240,182,132,5,559,649,35,84,1331,779,476,374,46,1674,1152,141,144,3114,285,161
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
