SA3_CODE_2021,C11_F_55_59_Em_FT,C11_F_55_59_Em_PT,C11_F_55_59_Em_AFW,C11_F_55_59_Em_Hrs_NS,C11_F_55_59_Em_Tot,C11_F_55_59_Unem_Look_FT,C11_F_55_59_Unem_Look_PT,C11_F_55_59_Unem_Tot,C11_F_55_59_Tot_LF,C11_F_55_59_Not_LF,C11_F_55_59_LF_NS,C11_F_55_59_Tot,C11_F_60_64_Em_FT,C11_F_60_64_Em_PT,C11_F_60_64_Em_AFW,C11_F_60_64_Em_Hrs_NS,C11_F_60_64_Em_Tot,C11_F_60_64_Unem_Look_FT,C11_F_60_64_Unem_Look_PT,C11_F_60_64_Unem_Tot,C11_F_60_64_Tot_LF,C11_F_60_64_Not_LF,C11_F_60_64_LF_NS,C11_F_60_64_Tot,C11_F_65_69_Em_FT,C11_F_65_69_Em_PT,C11_F_65_69_Em_AFW,C11_F_65_69_Em_Hrs_NS,C11_F_65_69_Em_Tot,C11_F_65_69_Unem_Look_FT,C11_F_65_69_Unem_Look_PT,C11_F_65_69_Unem_Tot,C11_F_65_69_Tot_LF,C11_F_65_69_Not_LF,C11_F_65_69_LF_NS,C11_F_65_69_Tot,C11_F_70_74_Em_FT,C11_F_70_74_Em_PT,C11_F_70_74_Em_AFW,C11_F_70_74_Em_Hrs_NS,C11_F_70_74_Em_Tot,C11_F_70_74_Unem_Look_FT,C11_F_70_74_Unem_Look_PT,C11_F_70_74_Unem_Tot,C11_F_70_74_Tot_LF,C11_F_70_74_Not_LF,C11_F_70_74_LF_NS,C11_F_70_74_Tot,C11_F_75over_Em_FT,C11_F_75over_Em_PT,C11_F_75over_Em_AFW,C11_F_75over_Em_Hrs_NS,C11_F_75over_Em_Tot,C11_F_75over_Unem_Lo_ft_wo,C11_F_75over_Unem_Lo_pt_wor,C11_F_75over_Unemp_Tot,C11_F_75over_Tot_lab_for,C11_F_75over_N_lab_forc,C11_F_75over_LF_NS,C11_F_75over_Tot,C11_F_Tot_Em_FT,C11_F_Tot_Em_PT,C11_F_Tot_Em_AFW,C11_F_Tot_Em_Hrs_NS,C11_F_Tot_Em_Tot,C11_F_Tot_Unem_Look_FT,C11_F_Tot_Unem_Look_PT,C11_F_Tot_Unem_Tot,C11_F_Tot_Tot_labo_for,C11_F_Tot_Not_LF,C11_F_Tot_LF_NS,C11_F_Tot_Tot,C16_F_15_19_Em_FT,C16_F_15_19_Em_PT,C16_F_15_19_Em_AFW,C16_F_15_19_Em_Hrs_NS,C16_F_15_19_Em_Tot,C16_F_15_19_Unem_Look_FT,C16_F_15_19_Unem_Look_PT,C16_F_15_19_Unem_Tot,C16_F_15_19_Tot_LF,C16_F_15_19_Not_LF,C16_F_15_19_LF_NS,C16_F_15_19_Tot,C16_F_20_24_Em_FT,C16_F_20_24_Em_PT,C16_F_20_24_Em_AFW,C16_F_20_24_Em_Hrs_NS,C16_F_20_24_Em_Tot,C16_F_20_24_Unem_Look_FT,C16_F_20_24_Unem_Look_PT,C16_F_20_24_Unem_Tot,C16_F_20_24_Tot_LF,C16_F_20_24_Not_LF,C16_F_20_24_LF_NS,C16_F_20_24_Tot,C16_F_25_29_Em_FT,C16_F_25_29_Em_PT,C16_F_25_29_Em_AFW,C16_F_25_29_Em_Hrs_NS,C16_F_25_29_Em_Tot,C16_F_25_29_Unem_Look_FT,C16_F_25_29_Unem_Look_PT,C16_F_25_29_Unem_Tot,C16_F_25_29_Tot_LF,C16_F_25_29_Not_LF,C16_F_25_29_LF_NS,C16_F_25_29_Tot,C16_F_30_34_Em_FT,C16_F_30_34_Em_PT,C16_F_30_34_Em_AFW,C16_F_30_34_Em_Hrs_NS,C16_F_30_34_Em_Tot,C16_F_30_34_Unem_Look_FT,C16_F_30_34_Unem_Look_PT,C16_F_30_34_Unem_Tot,C16_F_30_34_Tot_LF,C16_F_30_34_Not_LF,C16_F_30_34_LF_NS,C16_F_30_34_Tot,C16_F_35_39_Em_FT,C16_F_35_39_Em_PT,C16_F_35_39_Em_AFW,C16_F_35_39_Em_Hrs_NS,C16_F_35_39_Em_Tot,C16_F_35_39_Unem_Look_FT,C16_F_35_39_Unem_Look_PT,C16_F_35_39_Unem_Tot,C16_F_35_39_Tot_LF,C16_F_35_39_Not_LF,C16_F_35_39_LF_NS,C16_F_35_39_Tot,C16_F_40_44_Em_FT,C16_F_40_44_Em_PT,C16_F_40_44_Em_AFW,C16_F_40_44_Em_Hrs_NS,C16_F_40_44_Em_Tot,C16_F_40_44_Unem_Look_FT,C16_F_40_44_Unem_Look_PT,C16_F_40_44_Unem_Tot,C16_F_40_44_Tot_LF,C16_F_40_44_Not_LF,C16_F_40_44_LF_NS,C16_F_40_44_Tot,C16_F_45_49_Em_FT,C16_F_45_49_Em_PT,C16_F_45_49_Em_AFW,C16_F_45_49_Em_Hrs_NS,C16_F_45_49_Em_Tot,C16_F_45_49_Unem_Look_FT,C16_F_45_49_Unem_Look_PT,C16_F_45_49_Unem_Tot,C16_F_45_49_Tot_LF,C16_F_45_49_Not_LF,C16_F_45_49_LF_NS,C16_F_45_49_Tot,C16_F_50_54_Em_FT,C16_F_50_54_Em_PT,C16_F_50_54_Em_AFW,C16_F_50_54_Em_Hrs_NS,C16_F_50_54_Em_Tot,C16_F_50_54_Unem_Look_FT,C16_F_50_54_Unem_Look_PT,C16_F_50_54_Unem_Tot,C16_F_50_54_Tot_LF,C16_F_50_54_Not_LF,C16_F_50_54_LF_NS,C16_F_50_54_Tot,C16_F_55_59_Em_FT,C16_F_55_59_Em_PT,C16_F_55_59_Em_AFW,C16_F_55_59_Em_Hrs_NS,C16_F_55_59_Em_Tot,C16_F_55_59_Unem_Look_FT,C16_F_55_59_Unem_Look_PT,C16_F_55_59_Unem_Tot,C16_F_55_59_Tot_LF,C16_F_55_59_Not_LF,C16_F_55_59_LF_NS,C16_F_55_59_Tot,C16_F_60_64_Em_FT,C16_F_60_64_Em_PT,C16_F_60_64_Em_AFW,C16_F_60_64_Em_Hrs_NS,C16_F_60_64_Em_Tot,C16_F_60_64_Unem_Look_FT,C16_F_60_64_Unem_Look_PT,C16_F_60_64_Unem_Tot,C16_F_60_64_Tot_LF,C16_F_60_64_Not_LF,C16_F_60_64_LF_NS,C16_F_60_64_Tot,C16_F_65_69_Em_FT,C16_F_65_69_Em_PT,C16_F_65_69_Em_AFW,C16_F_65_69_Em_Hrs_NS,C16_F_65_69_Em_Tot,C16_F_65_69_Unem_Look_FT,C16_F_65_69_Unem_Look_PT,C16_F_65_69_Unem_Tot
12405,519,301,41,14,877,19,14,36,915,561,65,1539,234,190,22,10,459,6,9,20,475,736,60,1275,44,45,8,0,100,0,0,0,100,692,61,850,3,7,7,0,18,0,0,0,18,458,43,523,5,4,3,0,11,0,0,0,11,882,168,1068,6146,4317,490,254,11203,484,370,852,12054,7593,1033,20677,162,550,27,23,760,54,118,171,934,800,93,1825,818,502,46,42,1403,101,71,167,1574,408,138,2119,872,408,74,31,1389,55,41,96,1487,489,133,2105,683,474,77,27,1259,54,51,97,1359,586,137,2081,670,438,37,20,1163,40,35,74,1240,463,131,1838,664,441,26,20,1157,39,27,68,1222,417,86,1724,741,418,30,20,1209,49,24,75,1287,380,107,1770,747,408,45,25,1222,47,25,74,1290,428,111,1821,665,447,28,19,1156,53,23,75,1233,658,113,1996,331,239,25,6,603,16,17,37,638,714,94,1447,84,95,4,5,185,0,0,3
12501,528,246,35,28,836,41,33,73,907,851,109,1873,221,163,30,17,432,13,18,30,460,876,58,1388,54,50,0,4,108,0,0,0,107,733,81,917,5,11,0,3,26,0,3,3,23,698,55,779,0,4,6,4,14,0,5,5,15,1546,130,1690,7025,4153,477,379,12035,589,651,1240,13273,13611,1891,28777,42,412,18,21,490,24,141,160,654,1515,118,2289,682,1006,48,62,1798,96,188,280,2076,1183,261,3514,1699,957,65,84,2804,147,125,271,3078,1606,336,5016,1520,822,135,53,2533,102,108,214,2744,1500,308,4551,985,578,71,44,1677,68,60,135,1807,1165,200,3169,833,502,21,28,1385,45,64,114,1494,869,159,2526,888,478,26,46,1434,53,61,112,1541,876,143,2567,846,431,36,31,1345,53,52,110,1454,879,142,2475,603,389,29,22,1039,59,58,113,1154,1031,144,2328,343,240,7,23,616,26,38,65,678,1083,99,1862,88,104,5,0,198,5,3,11
12502,606,458,53,17,1132,23,24,49,1184,614,69,1868,330,297,29,8,661,17,15,24,690,806,62,1563,88,143,20,13,263,0,5,4,275,962,67,1299,13,51,3,5,73,0,0,0,74,968,68,1113,9,22,3,0,35,0,0,0,33,1947,306,2280,6706,5244,550,266,12763,322,427,751,13513,10181,1116,24811,69,568,30,9,677,14,112,129,806,1163,62,2029,579,651,30,18,1279,51,91,143,1417,480,57,1957,987,387,68,28,1467,57,36,95,1564,439,91,2088,968,497,121,28,1618,56,56,113,1730,668,105,2509,825,613,90,23,1545,40,70,112,1661,683,107,2444,928,717,27,24,1694,42,63,102,1794,631,79,2510,961,720,25,27,1728,44,47,88,1812,590,79,2491,979,587,26,20,1620,43,49,89,1708,636,107,2454,689,509,36,10,1247,30,34,67,1313,774,84,2169,362,379,21,9,777,13,19,36,814,979,54,1842,133,180,9,4,328,0,3,9
12503,932,632,57,35,1660,37,56,94,1755,1699,195,3653,460,441,57,22,983,23,21,42,1022,1978,162,3165,106,139,12,5,264,4,3,0,262,1915,179,2362,16,45,3,3,64,0,0,0,64,1740,121,1923,7,10,3,0,26,0,6,7,36,4062,603,4698,12332,8346,999,667,22340,1016,1040,2057,24394,26137,3418,53952,176,1012,49,51,1283,75,272,341,1631,2783,217,4631,1401,1393,97,125,3007,197,201,396,3400,1705,318,5426,2173,1027,135,97,3432,170,150,318,3749,2121,434,6309,1772,1182,189,89,3230,152,154,302,3536,2294,383,6209,1486,1116,128,51,2780,102,132,238,3017,2015,298,5326,1458,974,55,67,2542,106,129,234,2773,1668,259,4704,1435,884,49,67,2431,87,112,203,2637,1633,288,4551,1384,844,51,61,2347,79,103,181,2537,1610,268,4414,1111,705,59,45,1916,65,87,152,2065,1709,231,4002,568,514,31,24,1130,47,50,98,1232,2073,187,3492,160,216,16,13,400,0,10,10
12504,1019,600,67,18,1704,41,30,73,1779,1088,153,3014,523,518,57,18,1115,18,25,46,1156,1520,120,2804,140,223,13,5,385,0,6,6,391,1661,96,2146,18,58,8,6,87,0,0,0,89,1507,122,1714,9,16,0,3,30,0,5,5,33,3656,599,4288,15155,9158,1146,422,25877,1190,950,2141,28012,19727,3136,50873,102,743,38,20,904,38,218,256,1158,1636,120,2920,1049,1210,70,58,2394,129,201,327,2719,948,269,3927,2923,1254,153,84,4426,374,195,566,4987,1629,514,7139,3479,1525,326,98,5433,381,225,606,6038,2224,616,8883,2337,1330,181,52,3902,224,203,430,4336,1480,381,6196,1831,1148,68,45,3100,111,121,235,3334,1013,256,4601,1594,884,46,33,2563,90,83,174,2739,839,208,3783,1459,774,43,41,2321,70,62,126,2450,919,196,3561,1143,659,43,32,1882,63,61,123,1997,1176,201,3378,610,511,42,14,1177,32,30,63,1242,1551,183,2975,202,251,33,4,495,3,3,10
12601,569,397,28,9,1013,13,9,23,1033,420,38,1493,260,297,29,7,586,7,6,15,599,556,19,1178,74,161,13,6,251,0,0,0,256,670,27,953,14,68,4,0,86,0,0,0,86,705,26,819,0,31,0,3,39,0,0,0,42,1708,100,1853,5008,4554,409,140,10102,198,352,551,10651,7307,418,18376,27,487,23,9,547,0,96,96,647,909,24,1573,434,655,31,12,1130,29,70,102,1240,452,47,1740,736,234,23,17,1008,45,39,81,1091,281,37,1413,606,314,81,5,1007,45,28,75,1086,289,40,1421,649,457,53,10,1161,34,39,75,1236,375,48,1655,684,515,35,16,1247,28,49,78,1319,378,43,1736,754,549,12,9,1326,22,27,48,1373,302,26,1708,751,549,23,19,1340,32,36,61,1403,349,34,1785,588,450,33,12,1081,19,20,42,1121,454,32,1609,310,342,23,5,679,12,20,29,707,688,26,1423,92,198,17,5,311,0,3,3
12602,1307,890,91,27,2316,38,46,79,2396,1019,138,3543,707,679,72,28,1481,12,23,41,1526,1498,122,3140,200,282,26,18,530,0,9,12,540,1676,98,2311,37,116,16,10,180,0,0,0,184,1777,104,2068,5,54,6,4,67,0,6,4,73,5175,504,5749,15198,10736,1171,433,27542,676,1011,1683,29223,20309,2339,51868,92,1023,67,36,1215,18,213,230,1446,1875,122,3448,1221,1633,93,79,3030,82,292,370,3396,1771,262,5433,2884,1005,156,81,4129,167,144,316,4441,1232,283,5957,2729,1111,301,61,4193,134,120,255,4453,1181,277,5917,2082,1378,193,59,3710,78,106,185,3896,1083,201,5184,1945,1369,75,37,3429,63,106,171,3599,893,173,4665,2013,1307,57,27,3410,68,69,138,3546,842,168,4553,1825,1125,53,52,3049,67,78,149,3205,900,155,4256,1438,1041,80,43,2599,69,63,128,2727,1152,148,4020,771,769,64,28,1631,33,40,74,1707,1742,155,3601,265,417,40,11,733,3,11,11
12701,587,373,37,33,1033,34,37,65,1096,964,134,2197,235,213,17,20,482,17,15,33,511,1048,129,1689,56,65,5,7,137,0,0,0,137,899,115,1148,12,15,3,0,29,0,0,0,29,849,104,985,0,3,0,3,12,0,0,0,12,1231,203,1449,7969,5769,570,507,14818,596,535,1133,15949,13254,1992,31188,183,891,42,57,1168,56,244,301,1470,2172,193,3838,1233,1033,60,92,2426,128,121,249,2673,855,213,3738,1696,638,148,56,2525,85,55,138,2669,899,211,3782,1366,869,175,47,2461,56,77,135,2597,1189,229,4013,1177,894,96,58,2217,76,68,141,2364,1208,236,3806,1277,954,47,48,2323,66,81,147,2471,1034,200,3707,1254,869,40,37,2212,66,67,134,2344,943,196,3483,1158,739,50,41,1986,58,65,124,2108,1097,198,3407,866,546,49,33,1488,35,51,84,1579,1205,167,2947,392,333,30,14,771,25,37,58,828,1366,146,2342,108,140,4,15,267,0,3,7
12702,1277,796,84,96,2258,77,97,175,2431,3054,254,5746,535,493,45,49,1126,43,42,86,1212,3139,245,4598,114,149,12,10,290,5,3,8,298,2613,193,3098,24,28,4,9,62,0,0,0,66,2454,222,2743,13,29,3,10,44,0,7,8,48,4705,574,5327,15258,10864,1111,1034,28268,1472,1596,3067,31340,37020,3570,71926,177,1256,57,48,1539,115,433,547,2092,4116,226,6432,1846,2055,114,142,4152,246,297,545,4698,1960,295,6953,2652,1051,116,116,3935,175,155,332,4262,2010,334,6608,1882,1107,192,82,3259,138,136,269,3526,2434,282,6243,1616,1194,83,59,2956,121,163,279,3231,2365,269,5868,1723,1339,77,76,3207,137,228,370,3574,2501,309,6383,1753,1328,53,75,3211,194,248,437,3650,2626,311,6596,1729,1223,73,83,3107,168,179,349,3452,2688,278,6424,1420,1039,62,57,2579,146,178,323,2903,3358,288,6551,794,671,57,39,1570,71,109,186,1755,3646,251,5651,213,232,19,12,474,5,16,19
12703,750,458,61,41,1307,29,21,48,1352,1130,177,2662,376,344,28,13,761,10,21,26,795,1357,155,2303,74,96,8,6,187,0,0,0,183,1351,127,1663,12,36,0,0,54,0,0,0,54,1137,136,1328,0,10,4,4,22,0,0,0,18,2287,299,2608,10734,7053,885,473,19146,800,756,1556,20700,17345,2685,40728,152,849,41,25,1074,59,249,303,1375,2147,219,3741,1086,1099,83,68,2337,135,140,273,2611,1087,276,3971,1688,661,130,63,2541,124,81,209,2747,1309,346,4401,1480,986,211,63,2739,115,124,234,2977,1544,385,4910,1336,1065,103,39,2540,95,98,200,2741,1427,349,4518,1587,1076,65,53,2772,62,91,154,2929,1138,263,4333,1536,830,47,47,2462,77,79,159,2618,1031,253,3901,1312,697,60,35,2101,62,57,119,2222,1076,242,3539,990,578,57,29,1648,58,60,114,1765,1264,237,3266,480,354,40,19,890,18,35,52,939,1495,189,2632,145,189,16,8,355,0,10,14
12801,1100,1024,92,29,2242,19,30,48,2293,839,94,3227,532,780,72,30,1416,17,19,37,1452,1435,97,2984,190,383,30,7,607,0,7,7,612,1799,125,2543,36,121,15,7,177,0,0,0,186,1774,83,2042,12,59,15,14,93,0,3,3,97,5072,495,5664,12588,11505,1230,415,25740,440,541,981,26724,16000,1825,44547,200,1224,48,23,1502,33,183,217,1719,1264,102,3080,1260,1057,74,55,2439,49,58,108,2548,338,139,3026,2058,614,128,52,2850,53,31,86,2935,372,230,3536,1555,976,266,39,2838,47,38,82,2917,551,201,3670,1217,1311,153,38,2723,25,59,83,2806,576,180,3563,1481,1576,79,38,3180,44,61,104,3286,558,163,4003,1628,1433,65,28,3162,32,69,100,3258,565,158,3979,1493,1266,75,51,2884,56,49,100,2988,618,154,3753,1282,1198,91,33,2606,39,37,72,2684,799,157,3637,658,911,77,31,1673,16,32,47,1726,1411,142,3277,202,475,41,12,736,0,8,11
12802,1275,1142,99,35,2556,24,24,50,2606,858,84,3551,583,804,69,28,1485,7,24,34,1520,1523,80,3123,138,305,25,6,472,0,5,9,478,1741,75,2293,27,58,4,3,94,0,0,0,94,1341,52,1493,6,25,3,8,43,0,4,4,47,3077,327,3450,12401,12840,1318,423,26976,377,555,930,27909,14076,1349,43336,209,1367,48,29,1651,30,218,256,1905,1300,89,3292,1308,1199,66,48,2616,63,67,132,2744,328,83,3154,1715,583,113,32,2437,41,28,64,2506,329,102,2935,1307,1075,271,28,2683,37,41,70,2752,503,88,3340,1260,1553,176,28,3014,35,34,77,3089,549,101,3735,1514,1763,83,31,3392,41,61,99,3491,567,132,4188,1680,1537,61,34,3310,43,58,106,3414,470,94,3977,1630,1372,58,24,3083,38,47,81,3163,565,105,3835,1401,1239,102,21,2769,27,44,71,2835,870,100,3800,684,883,98,12,1683,21,34,57,1737,1396,112,3247,210,416,40,6,671,4,10,6
19797,0,0,0,0,0,0,0,0,0,7,0,6,5,0,0,0,3,0,0,0,3,10,0,12,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,15,4,13,6,0,3,0,13,0,0,0,13,38,4,54,0,0,0,0,3,0,0,0,7,0,0,11,0,0,4,0,4,0,0,0,4,0,0,3,6,0,0,0,7,0,0,0,7,0,0,8,4,0,3,0,10,0,0,0,10,3,5,8,0,0,0,0,4,0,0,0,4,0,0,3,0,3,6,0,5,0,0,0,5,0,0,10,3,0,4,0,6,0,0,0,6,0,0,10,6,5,0,0,11,0,0,0,11,6,3,25,4,0,3,3,8,0,0,0,8,11,4,21,0,4,0,0,3,0,0,0,7,17,0,28,0,3,3,0,7,0,0,0
19999,45,36,5,6,96,14,13,21,113,200,46,357,23,22,9,7,53,6,13,14,64,249,42,355,0,4,0,0,11,0,0,0,12,172,27,211,5,0,0,0,9,0,0,0,9,99,28,137,0,0,0,0,0,0,0,0,4,111,53,170,761,531,106,45,1441,249,168,422,1865,2150,764,4779,18,27,3,3,46,23,12,35,80,102,49,231,119,111,5,11,244,32,22,52,295,192,129,614,169,98,12,16,289,28,28,55,342,143,154,634,92,53,14,9,166,32,15,44,207,126,116,453,57,32,7,3,97,20,12,33,127,108,99,335,32,45,3,5,89,20,10,25,121,89,87,296,40,38,5,6,91,28,7,28,124,106,82,310,47,40,5,0,93,17,6,26,114,131,90,335,36,33,5,6,84,10,13,22,109,174,61,343,25,29,3,0,66,11,11,22,87,234,76,393,6,12,0,0,20,0,0,0
