SA3_CODE_2021,C11_0_14_SEO,C11_0_14_UOL_SE_Vw_w,C11_0_14_UOL_SE_Nw_Na,C11_0_14_UOL_SE_P_E_n,C11_0_14_UOL_SE_Tot,C11_0_14_LPE_NS,C11_0_14_Tot,C11_15_24_SEO,C11_15_24_UOL_SE_Vw_w,C11_15_24_UOL_SE_Nw_Na,C11_15_24_UOL_SE_P_E_n,C11_15_24_UOL_SE_Tot,C11_15_24_LPE_NS,C11_15_24_Tot,C11_25_34_SEO,C11_25_34_UOL_SE_Vw_w,C11_25_34_UOL_SE_Nw_Na,C11_25_34_UOL_SE_P_E_n,C11_25_34_UOL_SE_Tot,C11_25_34_LPE_NS,C11_25_34_Tot,C11_35_44_SEO,C11_35_44_UOL_SE_Vw_w,C11_35_44_UOL_SE_Nw_Na,C11_35_44_UOL_SE_P_E_n,C11_35_44_UOL_SE_Tot,C11_35_44_LPE_NS,C11_35_44_Tot,C11_45_54_SEO,C11_45_54_UOL_SE_Vw_w,C11_45_54_UOL_SE_Nw_Na,C11_45_54_UOL_SE_P_E_n,C11_45_54_UOL_SE_Tot,C11_45_54_LPE_NS,C11_45_54_Tot,C11_55_64_SEO,C11_55_64_UOL_SE_Vw_w,C11_55_64_UOL_SE_Nw_Na,C11_55_64_UOL_SE_P_E_n,C11_55_64_UOL_SE_Tot,C11_55_64_LPE_NS,C11_55_64_Tot,C11_65_74_SEO,C11_65_74_UOL_SE_Vw_w,C11_65_74_UOL_SE_Nw_Na,C11_65_74_UOL_SE_P_E_n,C11_65_74_UOL_SE_Tot,C11_65_74_LPE_NS,C11_65_74_Tot,C11_75_84_SEO,C11_75_84_UOL_SE_Vw_w,C11_75_84_UOL_SE_Nw_Na,C11_75_84_UOL_SE_P_E_n,C11_75_84_UOL_SE_Tot,C11_75_84_LPE_NS,C11_75_84_Tot,C11_85_over_SEO,C11_85_over_UOL_SE_Vw_w,C11_85_over_UOL_SE_Nw_Na,C11_85_over_UOL_SE_P_E_n,C11_85_over_UOL_SE_Tot,C11_85_over_LPE_NS,C11_85_over_Tot,C11_Tot_SEO,C11_Tot_UOL_SE_Vw_w,C11_Tot_UOL_SE_Nw_Na,C11_Tot_UOL_SE_P_E_n,C11_Tot_UOL_SE_Tot,C11_Tot_LPE_NS,C11_Tot_Tot,C16_0_14_SEO,C16_0_14_UOL_SE_Vw_w,C16_0_14_UOL_SE_Nw_Na,C16_0_14_UOL_SE_P_E_n,C16_0_14_UOL_SE_Tot,C16_0_14_LPE_NS,C16_0_14_Tot,C16_15_24_SEO,C16_15_24_UOL_SE_Vw_w,C16_15_24_UOL_SE_Nw_Na,C16_15_24_UOL_SE_P_E_n,C16_15_24_UOL_SE_Tot,C16_15_24_LPE_NS,C16_15_24_Tot,C16_25_34_SEO,C16_25_34_UOL_SE_Vw_w,C16_25_34_UOL_SE_Nw_Na,C16_25_34_UOL_SE_P_E_n,C16_25_34_UOL_SE_Tot,C16_25_34_LPE_NS,C16_25_34_Tot,C16_35_44_SEO,C16_35_44_UOL_SE_Vw_w,C16_35_44_UOL_SE_Nw_Na,C16_35_44_UOL_SE_P_E_n,C16_35_44_UOL_SE_Tot,C16_35_44_LPE_NS,C16_35_44_Tot,C16_45_54_SEO,C16_45_54_UOL_SE_Vw_w,C16_45_54_UOL_SE_Nw_Na,C16_45_54_UOL_SE_P_E_n,C16_45_54_UOL_SE_Tot,C16_45_54_LPE_NS,C16_45_54_Tot,C16_55_64_SEO,C16_55_64_UOL_SE_Vw_w,C16_55_64_UOL_SE_Nw_Na,C16_55_64_UOL_SE_P_E_n,C16_55_64_UOL_SE_Tot,C16_55_64_LPE_NS,C16_55_64_Tot,C16_65_74_SEO,C16_65_74_UOL_SE_Vw_w,C16_65_74_UOL_SE_Nw_Na,C16_65_74_UOL_SE_P_E_n,C16_65_74_UOL_SE_Tot,C16_65_74_LPE_NS,C16_65_74_Tot,C16_75_84_SEO,C16_75_84_UOL_SE_Vw_w,C16_75_84_UOL_SE_Nw_Na,C16_75_84_UOL_SE_P_E_n,C16_75_84_UOL_SE_Tot,C16_75_84_LPE_NS,C16_75_84_Tot,C16_85_over_SEO,C16_85_over_UOL_SE_Vw_w,C16_85_over_UOL_SE_Nw_Na,C16_85_over_UOL_SE_P_E_n,C16_85_over_UOL_SE_Tot,C16_85_over_LPE_NS,C16_85_over_Tot,C16_Tot_SEO,C16_Tot_UOL_SE_Vw_w,C16_Tot_UOL_SE_Nw_Na,C16_Tot_UOL_SE_P_E_n,C16_Tot_UOL_SE_Tot,C16_Tot_LPE_NS,C16_Tot_Tot,C21_0_14_SEO,C21_0_14_UOL_SE_Vw_w,C21_0_14_UOL_SE_Nw_Na,C21_0_14_UOL_SE_P_E_n,C21_0_14_UOL_SE_Tot,C21_0_14_LPE_NS,C21_0_14_Tot,C21_15_24_SEO,C21_15_24_UOL_SE_Vw_w,C21_15_24_UOL_SE_Nw_Na,C21_15_24_UOL_SE_P_E_n,C21_15_24_UOL_SE_Tot,C21_15_24_LPE_NS,C21_15_24_Tot,C21_25_34_SEO,C21_25_34_UOL_SE_Vw_w,C21_25_34_UOL_SE_Nw_Na,C21_25_34_UOL_SE_P_E_n,C21_25_34_UOL_SE_Tot,C21_25_34_LPE_NS,C21_25_34_Tot,C21_35_44_SEO,C21_35_44_UOL_SE_Vw_w,C21_35_44_UOL_SE_Nw_Na,C21_35_44_UOL_SE_P_E_n,C21_35_44_UOL_SE_Tot,C21_35_44_LPE_NS,C21_35_44_Tot,C21_45_54_SEO,C21_45_54_UOL_SE_Vw_w,C21_45_54_UOL_SE_Nw_Na,C21_45_54_UOL_SE_P_E_n,C21_45_54_UOL_SE_Tot,C21_45_54_LPE_NS,C21_45_54_Tot,C21_55_64_SEO,C21_55_64_UOL_SE_Vw_w,C21_55_64_UOL_SE_Nw_Na,C21_55_64_UOL_SE_P_E_n,C21_55_64_UOL_SE_To,C21_55_64_LPE_NS,C21_55_64_T,C21_65_74_SEO,C21_65_74_UOL_SE_Vw_w,C21_65_74_UOL_SE_Nw_Na,C21_65_74_UOL_SE_P_E_n,C21_65_74_UOL_SE_Tot,C21_65_74_LPE_NS,C21_65_74_Tot,C21_75_84_SEO,C21_75_84_UOL_SE_Vw_w,C21_75_84_UOL_SE_Nw_Na,C21_75_84_UOL_SE_P_E_n,C21_75_84_UOL_SE_Tot,C21_75_84_LPE_NS,C21_75_84_Tot,C21_85_over_SEO,C21_85_over_UOL_SE_Vw_w,C21_85_over_UOL_SE_Nw_Na,C21_85_over_UOL_SE_P_E_n
12303,7733,210,30,7,247,288,8266,4541,151,10,3,163,212,4919,3488,209,9,3,222,136,3844,4936,285,9,0,298,207,5440,4869,245,18,0,263,174,5307,4051,265,23,0,296,141,4482,2222,173,38,4,208,88,2518,1025,108,24,0,128,52,1214,331,53,21,4,75,20,423,33188,1692,182,22,1891,1322,36399,8187,289,77,12,372,418,8981,4808,198,6,6,209,233,5243,4335,285,11,7,309,250,4897,4849,373,15,4,386,261,5498,5050,305,28,11,342,274,5667,4501,289,27,4,319,303,5115,3060,223,39,7,265,197,3529,1350,134,28,0,164,106,1613,477,73,24,0,94,35,608,36617,2165,253,43,2460,2079,41153,9070,348,64,11,430,415,9905,5289,218,9,0,231,251,5770,5032,269,20,3,292,233,5551,5074,430,23,0,461,258,5791,5516,358,29,4,390,254,6162,4841,260,32,0,291,193,5326,3881,278,43,0,322,203,4402,1864,124,28,0,152,197,2220,468,50,22,0
12401,13538,441,120,23,586,644,14770,8040,296,31,0,328,362,8726,6300,371,25,6,403,279,6975,9280,644,37,8,682,413,10376,10454,594,29,0,627,541,11619,10405,529,25,14,572,435,11405,6067,382,30,8,423,254,6738,3082,240,30,9,272,177,3531,1296,98,11,4,113,142,1554,68457,3589,333,72,3993,3246,75697,12844,577,133,17,729,474,14047,7613,468,15,5,485,296,8396,6168,487,41,3,534,274,6972,8469,740,38,6,784,404,9664,9761,675,35,8,718,475,10950,10590,577,35,5,623,515,11722,8159,535,50,0,586,486,9230,3558,254,35,4,293,242,4094,1403,107,26,0,137,85,1624,68560,4416,424,41,4882,3254,76697,12331,717,106,48,874,412,13617,7482,367,15,5,390,213,8085,6282,567,31,0,596,238,7117,8383,860,48,0,913,272,9569,9773,801,48,0,848,312,10929,10236,611,42,3,658,272,11161,9664,503,52,3,555,257,10477,4697,276,30,3,314,226,5237,1420,112,21,10
12402,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
12403,24259,1634,419,53,2105,1002,27368,15493,1507,57,17,1576,655,17729,15493,2084,100,22,2213,730,18440,15066,2175,156,24,2353,606,18025,13732,1905,147,21,2073,608,16412,11906,1620,196,17,1833,493,14230,5852,928,212,8,1157,293,7298,2792,426,171,8,611,219,3622,1106,137,63,5,204,103,1414,105699,12422,1522,178,14128,4704,124540,25686,2462,617,88,3166,1181,30035,15980,1818,65,20,1899,877,18760,16952,3261,134,40,3433,1200,21589,15465,3330,191,28,3550,946,19960,13890,2410,193,29,2626,877,17389,12375,1865,304,20,2187,713,15281,8309,1275,299,13,1590,584,10485,3328,617,240,8,867,280,4478,1341,174,91,4,267,106,1717,113334,17207,2140,254,19596,6758,139688,27647,4057,775,230,5059,1522,34230,17337,2484,52,5,2542,938,20815,18788,3953,148,9,4105,1222,24116,16447,5828,270,7,6104,1041,23596,15279,3291,310,7,3615,805,19703,13102,2128,420,15,2563,583,16246,9913,1578,510,6,2093,493,12497,4529,755,313,11,1076,489,6092,1335,187,130,6
12404,6995,227,62,13,296,305,7591,4979,216,23,4,240,467,5682,4275,308,18,0,336,327,4932,4253,333,12,0,349,290,4899,4243,338,22,4,361,232,4838,3220,294,32,7,331,176,3722,1878,187,41,0,229,111,2220,1076,104,35,0,138,66,1276,511,32,9,5,45,32,585,31430,2037,254,32,2322,1995,35752,6306,234,54,6,296,334,6930,4674,219,11,0,231,469,5375,4268,350,31,10,389,657,5310,3720,374,30,6,410,507,4630,4236,368,26,3,391,404,5024,3456,332,52,6,386,230,4072,2375,250,53,0,307,195,2874,1334,127,36,7,173,126,1629,554,47,20,0,65,70,689,30916,2302,305,39,2647,2984,36547,6081,339,95,25,458,356,6891,4171,281,11,0,293,393,4853,4584,690,38,0,724,654,5959,3575,513,36,0,549,582,4701,4008,359,30,0,392,375,4773,3869,320,63,3,383,251,4502,2876,292,63,3,359,165,3401,1731,159,46,0,207,158,2096,642,45,23,0
12405,8763,1525,320,58,1902,526,11188,6504,1357,34,27,1417,289,8205,5464,1709,89,20,1818,294,7576,5007,1584,105,18,1711,275,6997,5547,1699,167,20,1889,258,7697,4149,1280,203,12,1493,191,5838,1855,592,199,9,806,144,2805,826,257,157,0,415,67,1311,293,75,41,0,122,40,449,38405,10080,1324,161,11567,2087,52060,8433,1606,414,54,2067,623,11131,5959,1501,65,20,1580,414,7959,5554,2065,96,13,2174,485,8219,4532,1991,140,21,2146,425,7109,4805,1638,192,15,1842,378,7023,4632,1464,225,15,1698,394,6726,2510,822,194,6,1022,236,3759,904,341,174,9,522,113,1540,339,84,65,3,151,42,539,37669,11500,1561,157,13214,3108,53995,8593,2057,417,96,2572,898,12063,5182,1528,30,5,1561,505,7247,5526,2340,108,4,2453,637,8619,4578,2584,183,3,2774,530,7880,4445,1799,221,0,2028,429,6902,4671,1587,284,8,1877,295,6849,3059,1097,273,10,1377,241,4675,1185,404,204,8,618,134,1933,304,83,98,0
12501,3371,7223,2664,285,10175,1086,14631,2024,7670,823,102,8598,990,11608,2425,9662,1518,104,11278,1504,15204,1822,5776,1986,63,7831,929,10578,1770,4223,2679,53,6956,680,9405,1747,2468,1994,24,4486,382,6617,942,1063,1240,31,2336,183,3460,760,397,778,6,1179,102,2044,463,124,241,10,371,39,873,15326,38604,13916,684,53202,5899,74420,4379,7203,2951,219,10372,905,15651,2399,8550,893,58,9500,974,12875,3227,13625,2938,110,16668,1994,21887,2207,7117,2259,74,9441,1202,12853,1787,4799,2885,61,7748,747,10286,1762,3122,2974,42,6142,502,8400,1091,1441,1611,24,3073,285,4454,600,552,966,12,1535,137,2274,439,149,346,9,499,57,996,17888,46556,17818,607,64978,6800,89670,4864,7610,2619,434,10665,989,16518,2788,9292,686,15,10001,944,13737,4272,16268,3111,38,19416,1933,25621,2979,9452,2649,32,12127,1333,16446,2129,5099,3013,28,8139,766,11038,1823,3872,3721,24,7611,536,9968,1368,2140,2467,20,4629,308,6306,608,776,1261,4,2047,175,2821,296,172,472,7
12502,6320,3572,928,82,4583,394,11294,4135,3354,140,29,3521,235,7893,3324,3289,227,27,3536,272,7134,4099,3556,633,30,4209,286,8597,4188,3566,1029,34,4627,330,9149,3778,1992,770,28,2783,265,6833,2936,850,620,13,1487,206,4627,2020,361,422,13,790,201,3015,694,94,92,3,188,172,1054,31496,20625,4858,255,25734,2371,59597,6458,4302,1470,92,5863,395,12720,4177,3769,179,22,3966,231,8373,3408,4642,476,21,5137,369,8917,3579,4800,754,25,5580,353,9515,3965,3898,1169,22,5097,326,9390,3522,2667,1438,19,4124,266,7911,2801,1296,903,15,2214,227,5244,1949,507,591,5,1108,155,3215,887,148,147,4,297,100,1284,30753,26036,7129,226,33386,2428,66573,6234,6140,1296,277,7711,562,14503,4381,3743,95,4,3840,289,8514,3631,4846,434,4,5285,452,9366,3257,6957,958,7,7927,437,11629,3877,4322,1140,11,5469,317,9669,3464,3443,1811,7,5266,266,8986,2709,1911,1502,12,3417,188,6315,1993,682,749,8,1439,142,3571,920,180,289,5
12503,11925,12005,3185,441,15627,1888,29438,7195,10687,573,107,11363,997,19550,6386,12634,1264,121,14021,1272,21675,5969,9454,1893,103,11444,901,18311,6060,7228,2582,84,9900,753,16719,6052,4717,2259,75,7055,583,13692,3884,2523,1705,54,4281,396,8558,2796,1149,1345,40,2531,393,5712,1265,377,357,17,742,248,2257,51526,60769,15159,1036,76963,7426,135919,13948,13180,3424,298,16903,1885,32740,7168,11780,788,89,12658,1063,20892,6463,15096,2246,134,17476,1603,25541,5542,11361,2339,113,13807,1167,20514,5400,8528,2901,95,11524,1048,17972,5317,5665,3068,79,8812,787,14917,4261,3297,2134,62,5486,536,10287,2363,1467,1504,36,3006,324,5691,1410,467,639,21,1121,180,2714,51883,70830,19033,929,90791,8592,151264,14141,13607,3059,576,17243,3188,34575,7460,12927,497,35,13458,1740,22664,6167,15839,2056,38,17934,2331,26432,5565,12819,2362,46,15220,2062,22842,5305,9051,3156,40,12243,1377,18924,5143,6692,3821,35,10540,1029,16710,4385,4123,2922,25,7065,689,12144,2480,1832,1827,31,3692,498,6672,1088,500,800,23
12504,11140,7472,2721,263,10460,1364,22966,6943,6758,338,67,7162,1063,15168,8687,16443,757,129,17329,1815,27831,7919,8939,904,82,9924,1107,18943,6593,5460,1353,40,6850,780,14226,6230,3133,1280,32,4450,446,11130,4644,1577,1000,25,2596,292,7530,2828,752,812,35,1598,266,4691,1530,244,253,13,507,258,2291,56505,50774,9415,675,60867,7399,124777,12100,10178,3208,308,13700,1568,27365,6499,6963,383,40,7387,832,14715,7933,20348,1172,141,21662,2060,31653,7323,13785,1062,95,14942,1376,23641,6410,6149,1360,53,7565,737,14713,5552,3999,1828,32,5862,704,12120,5057,2051,1253,34,3338,435,8834,2913,989,998,24,2017,330,5256,1648,326,386,11,729,215,2597,55435,64799,11653,746,77196,8261,140890,12186,12041,2418,777,15244,1471,28898,6769,8467,175,11,8656,878,16309,8296,19969,788,20,20779,1861,30934,7405,18983,1038,22,20040,1475,28922,6821,7252,1149,16,8423,745,15987,5578,4872,1869,9,6753,602,12934,4744,2736,1845,8,4585,424,9750,3305,1216,1072,8,2301,333,5936,1306,366,493,7
12601,5235,1875,437,31,2340,120,7692,3798,2405,137,13,2555,89,6439,2361,1988,100,22,2104,125,4591,3248,2002,264,3,2268,88,5606,3869,2360,511,5,2882,114,6851,3562,1328,331,12,1672,116,5357,2531,436,251,0,683,77,3286,1726,198,199,3,406,71,2200,807,73,66,0,137,33,974,27120,12662,2296,91,15050,836,43006,4995,2608,823,52,3485,189,8668,3769,2690,212,11,2905,141,6810,2069,3248,230,9,3485,165,5720,2797,3134,372,12,3518,163,6481,3562,2443,493,24,2955,132,6649,3251,1809,691,14,2511,118,5880,2595,741,425,9,1178,124,3894,1639,250,289,7,551,151,2333,796,76,109,0,186,168,1153,25478,16988,3641,136,20772,1342,47588,4768,4441,755,205,5400,272,10440,3782,2561,76,3,2640,140,6562,2392,3977,248,0,4229,228,6842,2467,5279,428,7,5715,211,8397,3468,2971,626,8,3601,138,7206,3195,2320,819,9,3139,125,6460,2680,1303,901,10,2214,92,4994,1888,345,404,6,760,84,2728,844,108,183,7
12602,13152,4675,1480,141,6297,730,20177,8402,7084,591,56,7731,788,16923,8070,9086,507,53,9653,807,18532,9568,6604,719,35,7353,575,17498,9000,5438,1113,40,6591,533,16115,7705,3605,1152,29,4790,420,12913,4866,1959,1074,31,3063,278,8202,3949,1018,995,21,2035,287,6262,2311,335,312,23,670,233,3214,67019,39803,7944,432,48176,4645,119844,13196,5900,2198,179,8274,764,22234,9175,7551,768,37,8352,727,18255,8194,12882,994,69,13940,1002,23134,8688,9028,864,52,9940,760,19388,8920,6127,1265,46,7440,630,16985,7625,4349,1856,37,6237,538,14398,5580,2669,1363,30,4062,415,10057,3400,1309,1252,25,2590,315,6305,2450,514,528,14,1063,274,3779,67221,50320,11088,484,61893,5423,134531,13042,7706,1864,577,10139,805,23984,9737,6221,215,6,6447,533,16722,9762,13781,936,14,14734,1017,25511,8829,12923,999,8,13934,818,23590,9415,6566,1177,9,7760,536,17711,8220,5397,2120,11,7530,516,16274,6223,3439,2357,16,5806,415,12449,3757,1544,1334,9,2881,398,7042,2032,533,718,8
12701,10287,6405,1325,176,7910,1103,19302,6199,5520,170,46,5736,562,12499,4130,5509,452,40,6006,546,10680,4748,5553,859,76,6482,489,11723,4566,5185,1335,50,6571,520,11654,2930,3214,1230,34,4478,391,7799,1808,1312,834,29,2170,267,4245,878,441,592,13,1042,134,2050,172,99,214,3,318,39,525,35722,33241,7012,456,40712,4052,80481,13398,7496,1518,181,9198,1421,24013,7781,6485,246,43,6777,778,15339,6634,6950,580,55,7583,821,15041,5570,7137,992,84,8216,817,14598,5274,6091,1496,68,7653,742,13667,3727,4343,1774,65,6175,572,10477,2199,2144,1195,41,3382,395,5974,1164,727,744,13,1480,231,2881,266,167,309,0,482,69,818,46019,41550,8852,547,50947,5837,102811,19389,11073,1908,488,13472,1802,34662,9974,8345,195,22,8563,845,19382,10538,9988,758,20,10761,944,22244,8047,11416,1243,26,12688,965,21702,6574,7870,1791,22,9685,670,16927,5261,5928,2411,19,8361,589,14207,3098,3401,1967,27,5392,389,8881,1518,1122,1022,8,2150,235,3908,406,214,399,0
12702,11589,16659,4758,591,22007,1815,35407,8367,15965,1067,157,17183,805,26354,5462,14369,2710,166,17243,747,23449,4796,12956,5206,188,18354,798,23952,5910,11324,7267,153,18742,798,25440,4759,8336,6258,121,14721,643,20126,2906,4140,3985,92,8220,415,11543,1884,1773,3167,62,5005,299,7179,519,406,1104,30,1538,128,2181,46183,85929,35525,1555,123012,6440,175636,12733,16005,4443,336,20779,1597,35112,8133,17156,1289,131,18579,969,27680,5951,14761,3321,120,18205,946,25100,4535,12725,4867,161,17755,860,23156,4975,12135,7296,152,19584,952,25509,5010,9224,8322,135,17681,872,23570,3208,5355,5204,129,10687,505,14408,1706,2348,3626,77,6055,328,8082,635,598,1730,32,2362,182,3182,46896,90308,40102,1272,131684,7219,185802,12190,16212,3496,495,20202,2182,34572,7848,17234,878,36,18152,1276,27276,5676,14801,3305,50,18155,1290,25122,4473,12358,5130,55,17545,1273,23288,4572,11952,7843,58,19860,1181,25610,5233,10052,9985,58,20103,1141,26474,3797,6626,7882,60,14570,821,19190,1865,2805,4278,31,7119,611,9592,680,742,2149,32
12703,12217,8006,2020,260,10291,1469,23977,6944,6339,313,64,6709,702,14362,6553,7766,713,74,8557,1019,16130,6689,7337,988,58,8379,752,15821,5588,6025,1373,57,7455,701,13740,4426,3415,1464,54,4932,541,9899,2803,1598,1150,31,2772,334,5908,1587,716,731,15,1469,250,3296,595,157,209,19,384,107,1081,47399,41356,8963,625,50947,5882,104226,13175,8869,2200,238,11308,1782,26268,7357,7066,366,61,7496,1036,15894,6788,8819,920,68,9802,1396,17992,6130,8881,1230,87,10195,1200,17526,5683,6920,1438,67,8435,983,15101,4327,4508,1881,61,6443,790,11560,3352,2248,1407,34,3693,501,7542,1682,935,975,31,1951,311,3943,722,308,375,10,691,137,1545,49221,48561,10794,654,60007,8130,117350,14771,10519,2136,478,13133,1866,29769,8316,8499,265,12,8765,1056,18147,7717,10527,956,18,11505,1419,20641,6455,11238,1490,24,12749,1275,20472,6270,8083,1772,28,9884,822,16980,4937,6019,2398,21,8444,662,14042,3396,3161,2138,19,5320,466,9182,1929,1248,1298,13,2562,495,4980,664,312,551,7
12801,16221,1581,317,48,1945,513,18683,10798,1202,38,11,1247,378,12419,11068,1789,56,13,1863,635,13559,12032,2290,100,17,2409,496,14941,11790,1947,173,18,2140,458,14386,10336,1343,211,9,1562,392,12291,7154,908,229,6,1148,320,8619,5641,495,207,8,711,280,6631,2445,145,66,9,218,174,2838,87479,11699,1403,140,13238,3645,104367,16833,1729,485,54,2273,706,19815,10524,1324,57,8,1388,470,12391,10928,2076,82,13,2164,791,13882,11471,2507,121,24,2654,694,14819,12027,2272,200,18,2493,598,15116,11062,1565,311,18,1890,587,13535,8402,1139,231,17,1382,464,10246,5260,656,231,16,899,314,6475,2961,239,112,16,362,241,3563,89462,13501,1823,179,15502,4879,109845,17199,2249,394,141,2782,672,20648,11605,1380,47,3,1431,358,13386,11482,2027,92,3,2122,588,14190,11489,3040,127,4,3166,545,15203,13014,2481,162,7,2648,514,16171,12200,1892,345,3,2244,365,14811,9872,1280,391,0,1671,347,11899,6269,731,294,12,1035,346,7656,3042,305,156,5
12802,19479,1316,265,41,1615,468,21561,12856,1134,43,14,1183,314,14358,10392,1509,48,11,1564,414,12370,13159,1798,95,12,1909,379,15443,13193,1885,149,16,2049,397,15639,11318,1391,174,12,1575,336,13232,6482,673,169,3,841,180,7503,3324,374,137,3,519,199,4037,1457,107,48,0,158,142,1756,91667,10186,1126,106,11418,2819,105902,19260,1550,398,49,1989,485,21731,11869,1119,50,10,1178,331,13375,10168,1678,88,9,1778,350,12300,12474,2242,93,9,2343,435,15255,12542,1967,135,9,2114,416,15071,11348,1600,285,19,1902,417,13666,8210,966,209,8,1190,294,9691,3757,423,193,10,625,186,4571,2042,160,75,4,236,105,2383,91668,11701,1528,120,13353,3017,108038,19011,1876,363,109,2348,403,21764,12114,1156,31,4,1191,223,13535,10180,1627,47,3,1681,295,12152,12133,2743,90,0,2837,322,15291,13124,2095,125,3,2229,285,15642,11476,1639,274,9,1917,258,13658,9174,1195,354,0,1546,252,10979,5119,495,239,6,740,324,6182,1717,195,114,4
19797,7,0,0,0,0,0,4,3,0,0,0,0,0,3,4,0,0,0,0,0,0,7,0,0,0,0,0,11,3,4,0,0,4,3,11,21,4,0,0,7,0,25,22,7,0,0,7,0,27,20,4,0,0,4,3,25,0,0,0,0,0,0,0,86,20,0,0,26,6,115,29,0,4,0,4,3,39,24,0,0,0,0,6,27,19,6,0,0,6,6,29,23,3,0,0,3,0,31,35,4,3,0,14,4,53,45,4,15,0,23,10,74,76,14,13,0,26,13,110,23,7,6,0,13,9,43,6,3,0,0,4,0,11,277,56,42,0,95,43,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,877,105,72,14,192,111,1181,1425,285,59,4,346,306,2077,1639,445,61,5,511,505,2655,1283,229,44,3,283,537,2102,1185,149,37,4,190,519,1894,1206,102,31,0,132,332,1676,753,49,16,6,66,148,971,163,25,14,0,36,35,240,75,9,8,4,24,24,124,8616,1396,349,34,1774,2525,12915,551,68,35,0,111,79,741,1058,360,71,4,429,392,1876,1291,575,85,0,660,748,2703,981,230,30,4,262,657,1898,1028,140,35,0,177,596,1801,1161,99,31,0,131,425,1721,904,49,12,0,61,232,1195,196,17,13,0,25,59,283,43,3,10,0,15,20,74,7209,1529,319,14,1865,3213,12288,665,55,23,9,85,513,1260,768,150,10,3,162,431,1357,1056,357,49,0,404,731,2187,887,189,24,0,215,753,1859,920,104,22,0,129,629,1678,1104,75,20,5,101,440,1648,794,49,16,5,66,195,1055,206,18,4,0,21,53,277,32,0,4,0
