LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA17550,14,38,63,166,159,30,25,17,15,72,604,0,0,0,3,5,24,22,13,4,6,9,9,88,0,0,0,0,0,5,22,12,5,5,7,9,74,12,0,16,69,76,237,223,68,25,17,8,85,833,0,3,0,0,4,6,14,0,0,3,0,516,540,22,9,39,160,220,1100,2344,1336,910,845,549,1217,8747,0,5,3,40,68,258,364,103,41,15,7,107,1013,3,5,75,285,173,284,194,38,7,11,3,133,1213,0,0,3,26,10,35,21,3,0,0,0,26,138,7,9,37,93,21,32,21,0,4,0,0,17,239,39,19,132,376,260,474,231,50,9,7,4,207,1813,0,0,3,0,0,3,3,0,0,0,0,45,52,52,39,251,819,534,1089,839,192,66,41,16,535,4469,203,146,395,1856,2799,4436,5377,2516,1478,1248,806,2717,23976,0,0,0,5,3,30,192,315,259,267,209,14,1295,5,4,0,12,24,119,237
LGA17620,0,5,0,7,23,5,0,0,3,8,61,0,0,0,0,0,3,3,6,4,0,0,5,20,0,0,0,0,0,6,0,0,0,8,3,4,20,0,0,0,12,10,22,11,0,0,8,0,11,86,0,0,0,0,0,0,0,0,0,0,0,72,80,4,0,8,22,21,147,321,242,174,194,134,216,1491,0,0,0,11,12,31,40,16,8,4,4,9,130,0,0,12,26,24,34,10,4,0,0,0,19,128,0,0,0,4,0,4,0,0,0,0,0,5,9,0,6,6,16,6,0,0,0,0,0,0,7,37,7,0,19,46,32,44,25,3,0,0,0,26,202,0,0,0,0,0,0,0,0,0,0,0,3,13,4,4,41,106,73,113,75,25,11,3,4,65,516,43,21,63,211,317,533,728,445,279,279,208,425,3563,0,0,0,3,3,9,62,99,59,89,63,6,395,0,0,0,3,8,19,23
LGA17640,0,7,6,8,6,4,0,0,0,3,31,0,0,0,0,0,5,3,3,0,0,0,0,10,0,0,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,4,14,14,6,0,3,0,9,58,0,0,0,0,0,0,0,0,0,0,0,39,45,0,3,3,15,17,85,205,108,81,85,45,130,792,0,0,0,3,0,9,19,3,4,0,0,4,51,0,0,5,11,8,15,11,0,0,4,0,5,55,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,0,0,0,0,0,0,8,4,0,10,18,12,27,16,0,0,0,3,21,116,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,21,42,28,51,42,9,0,5,4,31,238,18,10,37,136,183,333,443,220,147,149,96,254,2027,0,0,0,0,0,16,45,43,39,40,42,0,232,0,0,0,0,7,11,23
LGA17650,0,5,0,14,9,3,0,0,0,3,43,0,0,0,0,0,3,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,4,7,21,14,3,0,0,0,7,55,0,0,0,0,0,0,0,0,0,0,0,45,47,5,3,4,15,18,85,185,85,51,51,23,99,631,0,0,3,6,4,14,16,5,0,0,0,15,64,0,0,4,15,10,17,4,0,0,0,0,10,58,0,0,3,0,0,0,0,0,0,0,0,4,5,0,0,9,5,0,0,0,0,0,0,0,5,15,3,0,12,16,13,20,13,3,0,0,0,8,94,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,27,38,22,61,31,5,0,3,0,39,235,18,10,38,128,177,285,379,177,89,89,42,194,1616,0,0,0,0,0,8,26,24,24,32,22,0,143,0,0,0,3,0,3,17
LGA17750,10,18,22,61,59,26,14,10,6,16,227,0,0,0,0,0,8,17,9,3,0,0,4,52,3,0,0,0,0,0,8,3,10,11,9,6,53,9,0,9,48,37,92,85,22,8,9,8,31,356,0,0,0,0,3,0,3,0,0,0,7,398,419,17,4,19,96,106,559,1575,1120,862,866,545,869,6644,0,0,5,27,40,219,314,86,41,27,11,106,881,0,3,25,124,94,163,91,11,6,4,0,47,557,0,0,6,9,7,16,7,3,0,0,0,12,73,0,5,34,63,13,19,16,3,0,4,0,3,156,19,10,119,281,134,219,122,27,4,8,5,120,1063,0,0,0,0,0,0,4,0,0,0,0,40,50,23,19,182,502,292,644,546,136,47,47,19,322,2785,105,67,242,957,1106,2235,3547,2034,1357,1280,809,1786,15527,0,0,0,9,3,24,219,416,318,369,232,15,1603,0,0,5,5,14,60,116
LGA17850,0,6,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,13,0,3,5,10,4,48,76,38,22,20,16,67,315,0,0,0,0,0,13,5,0,0,0,0,3,25,0,0,5,4,0,3,0,0,0,0,0,3,17,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,5,7,10,6,0,0,0,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,11,12,12,29,16,0,0,0,0,13,99,12,11,18,61,84,143,184,81,35,42,35,114,818,7,0,0,0,0,13,23,18,17,16,14,3,108,0,0,0,0,3,0,9
LGA17900,0,6,0,9,11,0,0,0,0,0,25,0,0,0,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,6,16,11,19,0,0,0,0,13,83,0,0,0,0,0,0,0,0,0,0,0,20,18,7,5,10,18,26,60,97,48,24,23,16,88,423,0,0,0,3,9,12,12,5,0,5,0,10,57,0,0,3,16,8,24,7,0,0,0,0,3,60,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,6,7,3,3,0,0,0,0,0,0,29,6,0,33,55,22,38,14,5,0,0,0,31,206,0,0,0,0,0,0,0,0,0,0,0,11,11,3,0,41,80,38,83,31,12,0,5,0,67,367,26,14,65,170,152,241,236,103,61,44,35,210,1350,9,0,0,0,0,9,16,27,20,17,13,0,122,0,0,0,0,3,9,5
LGA17950,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,5,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,14,19,4,4,0,4,8,19,65,40,30,14,12,59,254,0,0,0,0,0,13,3,4,0,0,0,3,22,0,0,0,7,5,7,4,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,18,0,0,4,13,5,9,5,0,0,0,0,10,53,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,23,11,30,13,3,0,0,0,17,110,5,5,12,44,59,99,136,88,48,30,25,117,672,0,0,0,3,4,4,12,9,14,15,13,0,80,0,0,0,0,0,0,0
LGA18020,0,0,4,18,8,0,0,0,0,4,43,0,0,0,0,0,6,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,18,6,30,12,0,4,5,0,15,98,0,0,0,0,0,3,0,0,0,0,0,41,43,4,5,8,36,31,141,180,100,54,35,22,154,780,0,0,4,5,8,18,20,9,0,4,0,10,77,0,0,3,21,14,17,8,0,0,0,0,12,76,0,0,0,5,0,0,0,0,0,0,0,4,11,0,0,5,6,3,0,0,0,0,0,0,11,29,4,7,14,49,28,38,13,7,0,0,0,23,183,0,0,0,0,0,3,0,0,0,0,0,8,8,3,7,35,93,64,72,39,14,0,5,0,55,386,23,24,56,247,334,435,437,207,96,81,57,342,2332,6,0,5,3,7,16,45,31,24,25,22,6,190,0,0,0,0,4,5,19
LGA18050,5,7,14,41,39,31,18,31,52,37,267,0,0,0,3,0,8,10,8,0,12,9,10,56,0,0,0,0,0,0,5,5,7,9,12,13,53,9,0,16,12,12,28,54,16,21,27,32,41,270,0,0,0,0,0,0,0,0,0,5,0,433,439,16,4,21,41,52,232,584,544,503,1130,2672,955,6755,0,0,0,14,21,87,158,101,32,109,51,85,661,0,3,13,60,41,103,108,30,10,19,20,47,450,0,0,0,5,0,7,8,3,0,8,0,5,38,5,0,10,13,4,5,9,0,0,3,0,3,57,32,9,24,62,39,99,99,38,22,23,13,73,533,0,0,0,0,0,0,0,0,0,0,0,10,16,42,19,58,146,100,305,384,171,69,160,85,225,1749,117,53,111,371,397,1049,1942,1557,1257,2301,4298,1828,15264,4,0,0,0,0,5,31,130,219,638,1688,12,2727,6,0,0,4,3,33,109
LGA18100,0,0,0,3,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,3,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,7,13,9,58,76,41,27,21,21,46,320,0,0,0,0,5,9,8,4,0,0,0,3,22,0,0,4,5,3,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,5,11,11,27,0,0,0,0,0,5,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,16,35,11,4,0,0,0,12,113,9,9,20,79,129,188,191,74,49,43,44,103,933,4,0,0,0,3,7,16,19,17,8,14,3,87,0,0,0,5,0,6,9
LGA18200,0,0,5,8,6,3,0,0,0,3,23,0,0,0,0,0,0,8,4,0,0,0,3,16,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0,8,8,21,16,7,0,0,0,7,73,0,0,0,0,0,0,0,0,0,0,0,43,50,6,3,0,24,20,96,157,93,57,63,40,123,675,0,0,0,4,0,16,16,6,4,0,3,9,52,0,0,10,18,11,15,0,0,0,0,0,5,61,0,0,0,0,0,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,27,23,20,20,14,0,0,0,0,18,118,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,38,52,28,58,29,5,4,0,0,42,257,16,14,46,141,174,296,346,173,96,99,64,244,1717,0,0,0,0,0,11,24,45,28,38,35,5,178,0,0,0,0,0,10,12
LGA18250,14,35,27,59,71,47,30,54,91,38,468,0,0,0,4,6,15,12,3,4,16,5,11,78,0,0,0,0,0,0,8,5,10,4,21,14,70,52,10,23,60,41,74,115,63,40,64,71,87,702,0,0,0,0,0,0,0,3,0,0,0,729,737,69,19,53,128,147,432,1063,978,765,1565,3751,1320,10291,3,0,3,11,29,118,221,153,37,115,70,81,840,4,9,32,57,34,75,83,38,19,26,13,45,421,0,0,0,5,0,6,8,4,3,9,3,5,49,17,0,9,12,3,9,10,4,0,4,0,9,79,139,26,81,104,43,164,150,79,29,35,39,106,985,0,0,0,0,0,0,0,0,0,0,0,6,12,158,32,131,189,115,366,471,283,84,188,127,251,2394,487,122,249,605,610,1475,2478,2017,1417,2624,5190,2159,19421,0,0,0,0,0,8,43,143,209,426,963,8,1801,3,0,0,0,6,51,102
LGA18350,3,24,6,47,60,25,9,16,5,22,215,0,0,0,0,4,9,9,0,5,5,3,7,37,0,0,0,0,0,0,9,11,7,3,5,15,50,3,0,6,20,23,65,82,32,19,9,8,51,331,0,0,0,4,0,0,3,7,0,0,0,296,314,14,6,20,67,74,412,1093,794,548,603,550,798,4982,0,0,3,15,34,124,157,66,24,25,5,74,521,0,0,19,94,51,120,95,23,4,13,0,50,472,0,3,3,6,0,7,8,0,0,0,0,10,45,3,0,8,26,9,10,5,0,0,0,0,4,62,16,16,56,120,69,166,96,33,14,6,11,97,691,0,0,0,0,0,0,0,0,0,0,0,9,15,28,20,87,250,163,431,357,124,43,43,17,241,1799,125,79,174,704,984,1986,2792,1547,953,1029,949,1609,12933,0,4,0,3,5,16,114,190,152,224,258,6,972,0,0,0,8,11,55,122
LGA18400,8,9,15,52,57,29,24,11,12,29,231,0,0,0,0,0,9,33,10,4,7,0,11,72,0,0,0,0,0,4,7,13,7,20,9,13,74,9,0,9,20,35,81,87,46,18,21,10,49,390,0,0,0,0,0,5,3,5,0,4,3,291,313,13,5,18,64,77,450,1290,1174,916,1130,921,911,6962,0,0,6,24,24,107,165,84,39,22,17,81,578,0,3,21,77,49,96,63,19,10,3,4,52,401,0,0,4,9,5,5,9,4,0,0,0,11,48,4,0,11,30,8,13,7,4,0,0,0,0,88,14,7,41,116,71,91,82,21,10,8,7,64,531,0,0,0,3,0,0,3,0,0,0,0,14,17,16,10,79,260,158,313,337,131,61,42,27,221,1655,87,43,133,617,778,1487,2487,1863,1360,1522,1165,1502,13043,0,0,0,0,3,8,70,143,209,294,226,12,970,3,0,0,0,0,24,60
LGA18450,13,95,111,269,283,123,90,73,37,95,1201,0,0,5,14,12,61,56,33,22,24,14,38,279,0,0,0,0,3,5,32,18,35,39,25,36,193,62,17,57,266,184,544,640,200,103,90,60,268,2485,3,0,3,0,0,10,6,7,3,0,0,1138,1179,78,27,95,454,450,1920,4814,3672,3016,3417,2908,2850,23697,9,3,9,62,121,463,820,370,141,121,66,300,2466,0,12,78,383,288,558,328,104,38,25,11,177,1994,3,0,8,24,19,36,40,21,10,13,0,41,217,19,15,86,161,25,64,43,3,0,0,0,56,479,107,41,335,820,554,886,549,146,65,34,27,443,4018,0,0,0,5,6,9,8,0,0,0,0,58,91,137,75,521,1460,1017,2008,1786,646,257,189,100,1074,9269,521,307,848,3348,4491,7243,10169,6365,4652,4947,3889,5516,52285,3,0,0,0,5,12,205,525,654,1166,963,10,3544,3,3,0,14,13,127,280
LGA18500,0,3,7,28,32,19,11,44,90,32,276,0,0,0,0,0,0,5,3,0,16,16,13,64,0,0,0,0,0,0,6,0,0,6,10,8,34,20,6,3,11,3,23,35,31,20,36,68,38,291,0,0,0,0,0,0,0,4,4,5,4,379,393,30,11,9,21,20,141,314,331,335,884,2602,879,5564,0,4,0,4,8,50,137,85,29,134,70,81,604,3,7,14,34,17,68,55,33,9,21,14,58,332,0,0,4,0,0,4,3,0,0,0,0,9,31,6,0,7,9,5,11,6,5,0,0,0,4,53,44,14,29,61,25,75,66,43,22,34,45,70,518,0,0,0,0,0,0,3,0,0,0,0,6,12,53,20,52,107,54,213,266,175,66,192,132,229,1558,143,56,79,221,200,678,1207,1041,871,2007,4884,1693,13082,3,0,0,0,0,3,24,60,108,330,1268,8,1795,4,0,0,4,3,20,51
LGA18710,0,8,3,15,23,4,5,3,0,8,71,0,0,0,0,0,0,6,6,0,0,3,0,15,0,0,0,0,0,3,5,7,4,3,8,9,27,4,0,3,5,7,17,23,6,3,0,10,6,94,0,0,0,0,0,0,4,0,0,0,0,102,103,4,0,6,18,24,123,335,273,252,331,439,282,2084,0,0,0,4,10,26,52,38,7,12,12,25,176,0,0,5,23,18,26,20,10,4,4,4,10,119,0,0,0,3,0,4,5,3,4,0,0,4,19,0,0,4,7,5,0,0,0,0,0,0,0,13,3,0,16,32,19,26,17,0,0,5,0,18,140,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,28,67,45,83,92,53,19,13,14,55,473,19,19,44,154,208,483,759,549,429,550,653,484,4349,0,0,0,0,0,15,34,57,67,127,171,0,474,0,0,0,0,0,14,24
LGA19399,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,18,21,15,8,8,11,20,98,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,3,18,10,0,3,9,17,44,41,29,19,11,17,38,235,0,0,0,0,3,4,8,5,10,10,4,0,36,0,0,0,0,3,0,4
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
