LGA_CODE_2021,C21_CFNC_BPT_2000_2499,C21_CFNC_BPT_2500_2999,C21_CFNC_BPT_3000_3999,C21_CFNC_BPT_4000more,C21_CFNC_BPT_Ns,C21_CFNC_BPT_Tot,C21_CFNC_1F1P_Neg_ni_inc,C21_CFNC_1F1P_1_149,C21_CFNC_1F1P_150_399,C21_CFNC_1F1P_400_649,C21_CFNC_1F1P_650_799,C21_CFNC_1F1P_800_1249,C21_CFNC_1F1P_1250_1999,C21_CFNC_1F1P_2000_2499,C21_CFNC_1F1P_2500_2999,C21_CFNC_1F1P_3000_3999,C21_CFNC_1F1P_4000more,C21_CFNC_1F1P_Ns,C21_CFNC_1F1P_Tot,C21_CFNC_1E1A_Neg_ni_inc,C21_CFNC_1E1A_1_149,C21_CFNC_1E1A_150_399,C21_CFNC_1E1A_400_649,C21_CFNC_1E1A_650_799,C21_CFNC_1E1A_800_1249,C21_CFNC_1E1A_1250_1999,C21_CFNC_1E1A_2000_2499,C21_CFNC_1E1A_2500_2999,C21_CFNC_1E1A_3000_3999,C21_CFNC_1E1A_4000more,C21_CFNC_1E1A_Ns,C21_CFNC_1E1A_Tot,C21_CFNC_1F1NW_Neg_ni_inc,C21_CFNC_1F1NW_1_149,C21_CFNC_1F1NW_150_399,C21_CFNC_1F1NW_400_649,C21_CFNC_1F1NW_650_799,C21_CFNC_1F1NW_800_1249,C21_CFNC_1F1NW_1250_1999,C21_CFNC_1F1NW_2000_2499,C21_CFNC_1F1NW_2500_2999,C21_CFNC_1F1NW_3000_3999,C21_CFNC_1F1NW_4000more,C21_CFNC_1F1NW_Ns,C21_CFNC_1F1NW_Tot,C21_CFNC_1P1NW_Neg_ni_inc,C21_CFNC_1P1NW_1_149,C21_CFNC_1P1NW_150_399,C21_CFNC_1P1NW_400_649,C21_CFNC_1P1NW_650_799,C21_CFNC_1P1NW_800_1249,C21_CFNC_1P1NW_1250_1999,C21_CFNC_1P1NW_2000_2499,C21_CFNC_1P1NW_2500_2999,C21_CFNC_1P1NW_3000_3999,C21_CFNC_1P1NW_4000more,C21_CFNC_1P1NW_Ns,C21_CFNC_1P1NW_Tot,C21_CFNC_1A1NW_Neg_ni_inc,C21_CFNC_1A1NW_1_149,C21_CFNC_1A1NW_150_399,C21_CFNC_1A1NW_400_649,C21_CFNC_1A1NW_650_799,C21_CFNC_1A1NW_800_1249,C21_CFNC_1A1NW_1250_1999,C21_CFNC_1A1NW_2000_2499,C21_CFNC_1A1NW_2500_2999,C21_CFNC_1A1NW_3000_3999,C21_CFNC_1A1NW_4000more,C21_CFNC_1A1NW_Ns,C21_CFNC_1A1NW_Tot,C21_CFNC_BA_Neg_ni_inc,C21_CFNC_BA_1_149,C21_CFNC_BA_150_399,C21_CFNC_BA_400_649,C21_CFNC_BA_650_799,C21_CFNC_BA_800_1249,C21_CFNC_BA_1250_1999,C21_CFNC_BA_2000_2499,C21_CFNC_BA_2500_2999,C21_CFNC_BA_3000_3999,C21_CFNC_BA_4000more,C21_CFNC_BA_Ns,C21_CFNC_BA_Tot,C21_CFNC_BNW_Neg_ni_inc,C21_CFNC_BNW_1_149,C21_CFNC_BNW_150_399,C21_CFNC_BNW_400_649,C21_CFNC_BNW_650_799,C21_CFNC_BNW_800_1249,C21_CFNC_BNW_1250_1999,C21_CFNC_BNW_2000_2499,C21_CFNC_BNW_2500_2999,C21_CFNC_BNW_3000_3999,C21_CFNC_BNW_4000more,C21_CFNC_BNW_Ns,C21_CFNC_BNW_Tot,C21_CFNC_LFns_Neg_ni_inc,C21_CFNC_LFns_1_149,C21_CFNC_LFns_150_399,C21_CFNC_LFns_400_649,C21_CFNC_LFns_650_799,C21_CFNC_LFns_800_1249,C21_CFNC_LFns_1250_1999,C21_CFNC_LFns_2000_2499,C21_CFNC_LFns_2500_2999,C21_CFNC_LFns_3000_3999,C21_CFNC_LFns_4000more,C21_CFNC_LFns_Ns,C21_CFNC_LFns_Tot,C21_CFNC_Tot_Neg_ni_inc,C21_CFNC_Tot_1_149,C21_CFNC_Tot_150_399,C21_CFNC_Tot_400_649,C21_CFNC_Tot_650_799,C21_CFNC_Tot_800_1249,C21_CFNC_Tot_1250_1999,C21_CFNC_Tot_2000_2499,C21_CFNC_Tot_2500_2999,C21_CFNC_Tot_3000_3999,C21_CFNC_Tot_4000more,C21_CFNC_Tot_Ns,C21_CFNC_Tot_Tot,C21_CF_BFT_Neg_ni_inc,C21_CF_BFT_1_149,C21_CF_BFT_150_399,C21_CF_BFT_400_649,C21_CF_BFT_650_799,C21_CF_BFT_800_1249,C21_CF_BFT_1250_1999,C21_CF_BFT_2000_2499,C21_CF_BFT_2500_2999,C21_CF_BFT_3000_3999,C21_CF_BFT_4000more,C21_CF_BFT_Ns,C21_CF_BFT_Tot,C21_CF_BPT_Neg_ni_inc,C21_CF_BPT_1_149,C21_CF_BPT_150_399,C21_CF_BPT_400_649,C21_CF_BPT_650_799,C21_CF_BPT_800_1249,C21_CF_BPT_1250_1999,C21_CF_BPT_2000_2499,C21_CF_BPT_2500_2999,C21_CF_BPT_3000_3999,C21_CF_BPT_4000more,C21_CF_BPT_Ns,C21_CF_BPT_Tot,C21_CF_1F1P_Neg_ni_inc,C21_CF_1F1P_1_149,C21_CF_1F1P_150_399,C21_CF_1F1P_400_649,C21_CF_1F1P_650_799,C21_CF_1F1P_800_1249,C21_CF_1F1P_1250_1999,C21_CF_1F1P_2000_2499,C21_CF_1F1P_2500_2999,C21_CF_1F1P_3000_3999,C21_CF_1F1P_4000more,C21_CF_1F1P_Ns,C21_CF_1F1P_Tot,C21_CF_1E1A_Neg_ni_inc,C21_CF_1E1A_1_149,C21_CF_1E1A_150_399,C21_CF_1E1A_400_649,C21_CF_1E1A_650_799,C21_CF_1E1A_800_1249,C21_CF_1E1A_1250_1999,C21_CF_1E1A_2000_2499,C21_CF_1E1A_2500_2999,C21_CF_1E1A_3000_3999,C21_CF_1E1A_4000more,C21_CF_1E1A_Ns,C21_CF_1E1A_Tot,C21_CF_1F1NW_Neg_ni_inc,C21_CF_1F1NW_1_149,C21_CF_1F1NW_150_399,C21_CF_1F1NW_400_649,C21_CF_1F1NW_650_799,C21_CF_1F1NW_800_1249,C21_CF_1F1NW_1250_1999,C21_CF_1F1NW_2000_2499,C21_CF_1F1NW_2500_2999,C21_CF_1F1NW_3000_3999,C21_CF_1F1NW_4000more,C21_CF_1F1NW_Ns,C21_CF_1F1NW_Tot,C21_CF_1P1NW_Neg_ni_inc,C21_CF_1P1NW_1_149,C21_CF_1P1NW_150_399,C21_CF_1P1NW_400_649,C21_CF_1P1NW_650_799,C21_CF_1P1NW_800_1249,C21_CF_1P1NW_1250_1999,C21_CF_1P1NW_2000_2499,C21_CF_1P1NW_2500_2999,C21_CF_1P1NW_3000_3999,C21_CF_1P1NW_4000more,C21_CF_1P1NW_Ns
LGA15950,73,38,58,109,0,423,0,0,0,0,0,13,115,170,159,287,460,6,1212,0,0,0,0,0,16,67,80,77,92,115,12,459,4,0,0,0,6,34,169,158,92,177,452,9,1102,3,6,0,16,24,56,128,80,54,53,157,5,579,0,0,0,0,6,13,22,15,12,10,16,6,109,0,0,0,0,0,3,15,22,0,12,17,3,69,109,35,29,115,155,257,349,220,135,140,246,32,1833,0,0,0,0,0,3,5,4,0,6,0,299,320,122,43,36,143,195,438,1013,995,903,1713,3896,388,9878,0,0,0,0,0,7,15,43,61,237,1537,57,1954,0,0,0,0,0,11,25,24,29,37,98,6,239,0,0,0,0,3,3,48,71,75,255,878,38,1375,0,0,0,0,0,3,17,23,35,99,362,10,547,4,0,0,3,6,21,93,116,48,123,637,27,1074,0,0,0,7,5,27,46,30,16,30,86,10
LGA15990,275,177,176,256,11,1458,0,0,0,0,4,41,398,498,532,712,960,26,3186,0,0,4,9,11,43,199,245,203,236,237,31,1221,10,0,7,14,21,141,432,358,220,300,711,25,2227,8,11,34,99,126,343,607,303,178,179,288,22,2194,0,4,4,19,31,68,140,66,27,16,31,17,441,5,0,0,0,3,28,60,49,21,31,20,22,240,413,169,144,612,1205,1912,2298,811,456,492,605,195,9316,6,0,3,4,19,19,15,14,5,4,9,731,824,443,190,196,777,1451,2758,4686,3192,2537,3618,6056,1103,26993,0,0,0,0,4,17,128,289,479,1334,6632,396,9285,0,0,5,7,12,53,263,263,279,445,630,103,2064,3,0,0,0,10,62,494,751,1049,2194,5834,404,10799,0,0,0,4,5,29,233,296,342,678,1425,144,3153,13,4,0,11,23,121,536,571,350,667,2789,204,5284,9,0,12,35,35,126,326,224,190,232,423,91
LGA16100,5,3,0,4,3,33,0,0,0,3,0,3,30,19,13,19,5,0,97,0,0,0,0,0,0,5,6,6,3,0,0,17,0,0,0,0,0,13,30,14,4,10,10,0,78,0,3,0,9,12,10,3,3,0,0,5,3,61,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,11,5,3,7,21,60,63,29,5,0,4,0,4,208,0,0,0,0,0,0,0,0,0,0,0,33,38,9,14,3,36,82,102,142,97,56,72,40,44,705,0,0,0,0,0,3,4,17,20,47,47,15,152,0,0,0,0,0,0,0,5,0,3,0,0,15,0,0,0,0,0,0,30,23,31,29,16,13,141,0,0,0,0,0,0,7,0,8,6,4,0,36,0,0,0,0,0,3,19,14,8,0,3,3,52,0,0,0,0,0,4,4,0,0,0,0,0
LGA16150,35,16,13,11,0,193,0,0,0,0,6,19,185,140,92,106,79,6,627,0,0,0,0,0,9,25,24,14,14,6,4,94,0,0,0,3,14,70,140,56,26,33,41,0,388,0,5,11,23,32,84,93,28,12,5,11,5,298,0,0,0,8,0,15,11,3,4,7,6,3,45,0,0,0,0,0,3,0,7,0,0,4,4,20,49,20,24,121,343,406,269,58,30,32,29,47,1424,0,0,0,4,3,4,5,0,0,0,0,169,193,56,26,32,162,410,642,888,558,395,507,408,245,4331,0,0,0,0,3,6,70,172,217,369,485,79,1393,0,0,0,0,4,15,44,31,26,22,15,8,168,0,0,0,0,6,22,220,272,294,365,302,52,1531,0,0,0,0,0,5,39,49,64,68,61,9,309,0,0,0,0,11,37,178,123,52,78,74,15,568,0,0,0,10,3,28,55,14,9,6,9,10
LGA16200,7,5,8,0,0,47,0,0,4,6,0,17,71,41,40,28,11,4,227,0,0,0,0,0,0,9,0,9,10,4,0,24,3,0,3,5,4,37,45,29,8,10,11,4,154,0,0,7,9,17,38,25,7,5,3,3,0,122,0,0,0,0,0,4,8,4,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,8,20,12,4,67,177,120,89,9,8,0,3,10,525,0,0,0,0,5,0,0,0,0,0,0,71,81,28,13,17,89,218,248,303,165,145,134,80,90,1524,0,0,0,0,0,9,32,59,58,115,95,26,401,0,0,0,0,0,8,5,5,4,5,7,0,41,0,0,0,0,3,9,88,75,92,76,51,23,416,0,0,0,0,0,0,16,22,13,13,22,4,88,0,0,0,0,3,16,50,28,14,29,9,12,165,0,0,0,5,4,15,18,5,0,0,0,3
LGA16260,199,100,108,66,0,1017,4,0,0,4,0,69,534,607,485,492,326,16,2538,0,0,0,7,3,71,336,406,294,254,168,19,1562,4,6,3,14,47,320,913,660,246,299,277,17,2805,3,3,43,117,117,366,461,193,87,61,56,14,1530,5,9,19,41,51,137,166,57,39,20,12,27,590,3,0,4,3,14,67,146,79,53,27,28,33,459,1018,249,245,825,1393,1528,1278,344,150,122,85,112,7350,4,0,4,14,11,15,15,15,11,5,6,769,864,1044,274,326,1049,1674,2746,4450,3409,2408,3164,2833,1052,24427,3,0,0,5,0,30,222,587,819,2218,4081,178,8150,0,0,0,3,20,128,389,249,213,245,246,39,1535,0,0,0,0,10,75,652,754,943,1505,1839,130,5903,3,4,0,3,13,80,395,449,444,719,707,79,2908,9,0,3,18,53,451,1695,1681,529,973,1139,131,6677,6,3,25,80,101,382,626,343,178,185,161,53
LGA16350,131,86,69,27,8,657,5,0,0,3,0,34,487,584,478,380,182,12,2172,0,0,0,3,8,34,283,275,202,222,93,24,1147,3,0,0,19,34,317,758,406,149,145,110,22,1966,5,3,26,76,94,318,341,124,47,27,24,18,1103,6,0,7,38,31,106,131,43,23,12,4,15,410,0,0,0,4,3,15,74,53,39,29,11,15,246,439,101,152,512,1532,1447,979,189,85,78,48,161,5723,8,0,0,5,29,20,12,5,0,5,0,554,637,464,119,195,671,1740,2400,3546,2646,1967,2118,1222,853,17948,0,0,0,0,4,16,254,735,993,2028,2452,242,6726,0,0,0,3,0,60,285,265,200,239,203,44,1307,5,0,0,0,10,40,768,1056,1093,1630,1280,160,6046,0,0,0,0,3,57,438,564,528,708,540,158,3002,0,0,7,10,26,358,1333,932,466,652,572,139,4502,3,0,0,50,67,228,508,227,149,153,98,59
LGA16380,87,57,37,32,10,582,0,0,0,10,19,70,401,266,171,145,114,12,1220,0,0,0,0,0,17,50,55,25,36,15,12,213,0,0,0,13,22,142,255,104,50,56,53,11,718,0,8,34,71,112,297,251,65,37,14,19,15,925,0,0,0,13,15,28,41,19,4,3,3,3,140,0,0,0,0,0,4,10,12,4,9,12,11,68,181,89,107,477,1686,1750,1350,230,117,92,63,133,6267,7,0,0,3,28,9,16,6,0,3,0,376,446,203,104,146,611,1901,2467,2835,1211,716,709,566,593,12061,0,0,0,0,0,17,150,267,324,552,570,106,1991,0,0,0,4,10,45,137,104,69,64,36,19,491,0,0,0,0,3,52,521,513,488,536,364,104,2582,0,0,0,0,3,13,89,75,82,87,68,23,447,0,0,5,0,11,100,333,154,83,88,102,31,906,0,0,12,11,29,102,143,54,26,20,18,21
LGA16400,74,33,32,21,4,409,3,4,0,3,5,34,266,249,179,171,89,18,1016,0,0,0,0,0,19,85,59,39,35,26,9,266,0,0,0,13,12,95,254,161,54,79,61,9,730,4,11,20,67,73,223,211,56,37,24,33,13,767,3,3,4,8,18,29,44,21,3,11,5,3,150,0,0,0,0,3,11,11,15,6,13,4,7,73,185,81,76,389,1224,1382,1026,230,88,77,79,115,4952,4,0,0,3,19,10,14,5,0,0,0,364,420,204,94,103,488,1381,1896,2169,1106,634,710,532,552,9863,4,0,0,0,0,15,85,205,240,477,493,103,1620,0,0,0,5,3,26,84,79,61,50,26,20,364,0,0,0,0,9,41,375,461,438,537,361,108,2319,0,0,4,0,7,15,83,91,97,125,85,38,545,0,0,0,7,9,95,315,219,120,114,114,54,1048,0,0,4,13,17,79,140,50,30,25,17,25
LGA16490,39,18,26,29,3,261,0,0,5,6,0,28,186,168,145,156,173,8,876,0,0,0,4,0,3,21,30,26,49,67,5,216,0,5,0,4,19,82,172,109,70,64,123,6,656,6,0,6,23,30,82,117,50,36,34,22,4,411,0,0,6,5,0,12,18,14,6,4,10,0,77,0,0,0,0,0,0,6,7,6,15,13,8,57,75,32,23,111,271,384,431,163,80,48,44,25,1684,0,0,0,3,6,4,5,3,0,0,0,250,276,97,38,37,156,339,649,1176,865,699,1011,1196,337,6601,0,0,0,0,3,3,66,205,277,709,1639,152,3053,0,0,0,4,7,16,51,38,36,49,76,12,285,0,0,0,5,0,18,198,261,347,615,695,72,2210,0,0,0,0,0,4,32,47,86,191,225,35,626,0,0,3,4,8,65,210,166,82,142,274,35,993,0,0,4,5,12,33,57,35,29,30,43,8
LGA16550,117,87,92,63,7,602,5,0,0,4,0,16,181,290,287,397,460,6,1645,0,0,0,3,6,27,132,174,126,131,130,15,734,5,0,0,7,8,99,258,248,150,204,287,15,1275,4,3,16,38,44,165,253,119,86,66,65,8,872,0,5,4,19,17,40,78,29,15,10,13,4,234,0,0,0,0,0,13,28,32,23,16,15,22,143,247,82,83,304,616,687,674,268,132,137,128,91,3450,5,0,0,4,15,6,7,6,0,5,4,434,490,265,95,112,379,705,1114,1864,1584,1369,2204,3085,630,13402,5,0,0,0,0,3,50,128,207,615,2883,159,4054,0,0,0,0,3,33,116,90,99,147,247,33,772,0,0,0,0,5,18,158,263,382,744,2122,133,3829,0,0,0,0,0,10,76,97,142,287,626,49,1293,5,0,0,4,7,63,273,292,158,325,1037,77,2238,0,0,4,22,23,69,154,101,77,97,126,39
LGA16610,24,12,7,0,3,159,0,0,0,5,5,20,122,77,47,24,12,7,309,0,0,0,0,0,4,22,15,11,6,0,0,68,3,0,0,5,8,57,58,30,10,5,0,10,194,0,0,7,24,32,64,56,6,6,0,5,0,201,0,5,0,10,4,4,15,0,0,0,0,0,34,0,0,0,0,3,3,3,6,0,0,0,4,29,33,35,16,135,423,333,175,21,13,10,5,39,1232,5,0,0,4,9,7,3,6,0,0,0,124,156,49,36,26,188,495,558,606,292,158,116,57,194,2770,0,0,0,0,0,11,39,77,92,128,87,29,468,0,0,0,5,0,10,42,19,9,9,4,8,111,0,0,0,0,0,31,182,150,78,97,48,30,608,0,0,0,0,0,4,37,27,16,16,4,9,114,0,0,0,0,3,36,106,48,36,25,17,13,281,0,0,0,7,12,36,35,13,11,4,0,7
LGA16700,111,53,52,51,3,584,0,0,0,0,5,29,265,352,310,262,262,6,1491,0,0,0,0,4,48,182,179,125,102,86,21,745,0,0,4,10,16,161,416,309,132,154,191,12,1405,4,5,25,74,73,181,251,91,59,49,46,10,867,3,3,23,18,21,60,76,26,12,8,12,13,266,0,4,0,0,0,27,49,27,8,16,10,17,162,543,122,127,434,726,762,652,223,91,86,84,62,3921,6,5,0,3,12,14,12,10,3,3,5,420,491,554,144,182,557,881,1359,2234,1767,1365,1845,2041,571,13496,3,0,0,0,3,6,79,190,302,938,2615,115,4253,0,0,0,5,11,59,169,132,116,148,183,31,852,4,0,3,3,7,38,250,345,453,830,1419,67,3417,0,0,0,5,6,29,152,179,200,289,390,56,1304,4,0,5,6,18,174,502,619,243,436,830,72,2903,0,0,14,39,37,124,255,136,95,119,97,30
LGA16900,44,30,21,14,0,269,0,0,0,0,0,24,231,219,188,180,71,0,915,0,0,0,0,6,13,119,101,64,73,25,6,394,0,0,0,5,12,109,240,160,39,55,38,8,664,0,6,0,53,49,148,169,48,27,11,14,10,531,0,0,0,9,14,33,52,12,8,6,4,3,158,0,0,0,0,0,5,33,15,9,8,6,0,92,166,48,58,328,1074,1032,598,106,39,38,33,70,3580,6,0,0,6,12,14,3,0,0,6,0,259,304,174,53,70,416,1176,1426,1663,969,654,724,407,366,8097,3,0,0,0,0,3,65,195,252,557,646,88,1815,0,0,0,0,0,11,120,101,87,73,42,10,454,0,0,0,0,5,19,332,466,535,724,506,95,2681,3,0,0,0,4,21,162,194,215,263,157,49,1065,3,0,0,0,3,75,330,237,151,199,158,45,1204,0,0,6,9,16,65,170,64,45,41,26,29
LGA16950,94,62,49,51,6,749,0,0,0,6,10,73,511,355,207,186,137,11,1490,0,0,0,9,4,26,101,76,54,47,41,5,370,0,0,12,19,27,179,305,156,78,75,106,17,980,6,9,37,103,137,353,297,112,46,26,49,16,1182,0,3,6,15,25,65,57,22,10,13,5,7,219,0,0,0,3,7,8,25,10,11,14,12,7,89,281,141,122,603,2072,2060,1566,323,135,123,105,197,7731,4,0,0,16,45,30,18,10,0,8,3,513,641,308,154,184,805,2370,2967,3369,1506,910,918,755,785,15027,0,0,0,3,3,12,142,279,311,522,514,111,1906,0,0,0,10,5,56,222,126,80,86,44,37,666,4,0,0,7,13,72,659,630,510,576,362,126,2958,0,0,0,0,4,23,136,109,121,126,82,33,631,0,0,0,6,20,139,461,268,121,94,121,53,1287,3,5,7,23,42,103,202,74,45,25,26,39
LGA17000,14,3,14,8,0,86,0,0,0,0,3,10,69,52,67,66,53,9,335,0,0,0,0,0,6,4,12,23,14,18,0,86,0,0,0,0,5,30,85,63,14,32,28,0,263,5,0,7,11,13,37,44,14,6,13,3,0,162,0,0,0,0,3,6,8,7,3,4,4,0,47,0,0,0,3,0,3,3,4,4,4,0,0,24,46,19,25,94,182,193,151,33,6,10,12,21,797,0,0,0,0,0,0,4,0,0,0,0,133,142,49,26,31,122,218,319,463,276,217,324,264,174,2480,0,0,0,0,0,3,28,55,71,180,288,41,676,3,0,0,4,0,13,17,9,8,18,10,6,89,0,0,0,0,4,5,100,150,189,254,259,40,996,0,0,0,0,0,0,21,25,45,69,58,16,231,0,0,0,0,0,28,124,95,49,77,99,24,510,0,0,0,0,7,13,21,24,9,16,4,9
LGA17040,24,4,10,15,4,156,0,0,0,3,0,19,112,86,72,51,40,6,402,0,0,0,0,4,3,18,11,9,12,4,3,68,0,0,3,0,8,38,60,37,16,15,20,0,200,5,9,8,17,30,47,41,17,4,12,10,6,193,0,0,0,5,6,9,7,3,4,0,0,0,34,0,0,0,0,0,0,0,0,0,7,5,0,22,32,10,12,58,214,176,133,34,14,34,16,22,752,0,0,0,3,4,4,3,0,0,0,0,144,156,45,18,26,95,268,339,517,330,228,278,212,192,2546,0,0,0,0,0,0,36,86,93,171,190,46,631,0,0,0,0,0,6,39,17,15,16,11,10,118,0,0,0,0,0,15,126,119,110,142,108,24,646,0,0,0,0,0,4,13,17,14,32,18,7,114,0,0,0,3,3,33,68,60,20,28,40,11,260,0,0,0,3,4,28,19,7,0,9,8,0
LGA17080,5,5,4,5,5,86,0,0,0,0,9,23,101,67,42,36,21,3,295,0,0,0,0,0,5,14,13,9,5,3,4,47,0,0,3,0,11,32,56,26,7,9,5,4,170,3,0,3,12,20,38,31,4,4,0,3,4,125,0,0,0,0,4,4,10,8,0,4,0,5,31,0,0,0,0,0,0,7,4,0,0,0,4,18,26,11,10,78,206,155,98,12,0,5,11,23,650,0,0,0,0,7,0,5,0,0,0,0,84,103,34,18,20,104,257,299,404,195,134,130,109,132,1839,0,0,0,0,0,9,21,40,60,85,86,50,358,0,0,0,0,0,13,7,11,3,5,9,3,50,0,0,0,5,0,7,106,107,100,97,35,32,487,0,0,0,0,0,0,10,19,13,14,14,6,77,0,0,0,0,3,16,66,43,14,14,13,10,177,0,0,0,9,0,12,22,0,8,3,4,8
LGA17100,43,23,33,25,3,280,0,0,0,0,0,11,140,131,81,85,73,3,529,0,0,0,0,0,18,60,51,37,40,16,5,229,3,0,3,10,8,64,134,96,26,41,47,8,440,0,0,9,21,29,69,106,31,14,13,19,5,318,0,0,10,6,11,22,33,6,0,3,0,3,102,0,0,0,0,0,9,31,18,3,5,3,3,80,143,23,37,128,232,204,161,56,26,22,31,17,1091,0,0,0,0,0,6,11,3,0,6,0,150,172,154,23,57,168,292,458,828,607,370,555,551,194,4258,0,0,0,0,0,0,40,83,109,288,659,33,1216,0,0,0,0,0,25,72,39,34,43,92,16,325,0,0,0,0,0,15,85,119,133,173,356,29,913,0,0,0,0,0,3,57,50,64,84,116,22,399,0,0,0,3,9,82,265,223,76,130,236,29,1057,0,0,7,18,17,79,102,49,35,33,43,15
LGA17150,213,130,135,156,17,1059,4,0,0,0,5,40,331,467,510,603,502,24,2495,0,0,0,5,6,46,227,244,235,263,216,23,1266,3,0,3,17,23,138,476,415,194,252,385,20,1923,3,15,24,109,107,335,498,221,130,115,125,22,1690,0,0,10,27,37,101,144,55,31,33,29,10,482,0,0,0,0,7,19,61,52,27,31,24,18,243,488,216,143,724,1503,2246,2247,628,293,263,254,199,9212,8,0,0,6,12,11,19,5,0,9,4,577,652,512,232,187,913,1721,3059,4440,2806,2241,3211,3485,928,23731,3,0,0,0,0,7,130,287,508,1686,4827,311,7760,0,0,0,9,4,41,225,257,290,470,470,78,1844,6,0,0,4,3,37,485,902,1263,2555,3955,287,9494,3,0,0,0,10,34,269,430,495,828,1180,145,3396,8,0,0,6,13,134,596,673,365,691,1420,158,4056,10,0,5,30,26,130,331,231,179,269,249,66
LGA17200,264,162,155,193,4,1427,0,0,0,0,4,26,428,664,658,889,1137,15,3827,0,0,5,4,12,77,377,413,321,352,360,34,1958,3,0,4,9,33,198,610,628,305,457,959,28,3227,8,9,46,103,97,308,523,241,128,114,217,18,1808,6,8,9,25,27,83,134,70,32,22,37,17,467,0,0,0,7,3,40,138,119,55,55,40,21,477,501,105,99,302,513,632,730,349,200,215,255,57,3967,3,0,3,3,8,6,11,8,3,7,12,973,1054,534,125,174,476,725,1566,3562,3489,3073,5045,9849,1225,29833,0,0,0,4,0,11,55,77,142,437,2082,71,2876,0,0,0,4,13,29,116,83,64,106,146,11,574,0,0,0,0,0,16,135,167,209,492,1228,43,2287,0,0,0,0,3,20,85,94,89,225,590,21,1130,0,0,0,8,11,73,263,267,81,238,749,39,1724,0,0,3,24,33,104,159,70,45,54,107,13
LGA17310,33,15,16,12,3,281,6,3,0,5,11,47,328,209,129,112,83,8,935,0,0,0,3,6,20,53,32,25,22,15,5,174,0,5,7,11,13,142,192,91,27,29,33,7,556,4,3,10,35,70,141,119,28,22,9,6,7,455,0,0,0,3,7,19,24,12,11,7,0,4,90,3,0,0,0,0,7,9,10,10,3,4,4,44,83,41,37,217,720,618,423,90,26,44,23,63,2389,5,0,0,6,13,13,9,3,0,0,0,287,334,117,61,60,298,868,1090,1536,913,541,535,393,409,6825,6,0,0,4,3,22,157,360,317,485,453,117,1921,0,0,0,0,4,16,73,40,23,32,19,12,221,4,0,0,0,8,41,403,389,335,412,246,63,1904,4,0,0,0,0,11,75,88,71,77,45,9,377,0,0,0,3,9,103,301,142,75,68,62,28,793,0,0,5,7,13,58,69,30,15,9,7,15
LGA17350,3,6,5,0,0,48,0,0,0,0,0,9,42,16,14,7,10,3,109,0,0,0,0,0,0,5,3,0,0,3,0,12,0,0,0,0,0,17,24,3,9,5,6,0,56,0,0,3,0,7,22,19,0,0,0,3,3,59,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,8,3,9,5,33,101,78,46,9,4,6,3,12,304,0,0,0,0,0,5,4,0,0,0,0,37,51,4,12,10,42,116,151,182,65,52,57,33,59,779,0,0,0,3,0,0,10,24,19,36,35,15,151,0,0,0,0,0,4,5,0,7,0,0,0,23,0,0,0,6,3,3,49,46,34,35,20,18,210,0,0,0,0,0,0,8,7,3,5,0,0,34,0,0,0,0,0,11,24,4,0,5,5,3,56,0,0,0,0,0,3,5,0,3,0,0,0
LGA17400,4,3,6,0,0,62,0,0,0,0,6,9,43,17,13,7,9,0,113,0,0,0,0,0,0,9,9,0,0,3,0,20,0,0,0,3,0,14,23,12,5,5,0,6,76,0,0,3,16,12,30,11,4,4,0,0,0,78,0,0,0,3,5,7,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,7,19,11,10,61,160,105,65,11,4,0,7,13,460,0,0,0,0,0,3,0,0,0,0,0,58,59,18,19,15,96,190,198,218,83,41,33,37,80,1030,0,0,0,0,0,4,18,16,17,24,16,10,105,0,0,0,0,0,3,9,9,0,0,0,3,20,0,0,0,0,3,11,33,26,19,9,4,9,117,0,0,0,0,0,0,3,5,7,0,0,0,31,0,0,0,0,0,16,29,8,3,0,0,0,68,0,0,0,3,0,9,11,0,0,0,0,0
LGA17420,137,88,98,99,5,715,0,0,3,0,10,26,226,265,287,363,439,13,1633,0,0,0,8,6,33,142,144,114,139,117,17,709,0,0,7,12,26,124,391,322,142,201,321,13,1557,4,8,29,100,68,230,333,155,81,76,86,9,1175,3,5,9,21,26,64,104,47,15,14,12,11,328,6,0,0,4,6,18,33,19,13,15,17,8,146,797,233,171,605,991,1377,1279,414,158,151,137,99,6424,8,0,0,5,16,3,7,3,3,0,4,445,503,829,249,221,763,1153,1972,2783,1770,1337,1968,2596,655,16298,5,0,0,0,0,11,130,343,668,2068,6414,318,9972,0,0,4,0,5,60,257,221,205,301,371,51,1473,0,0,4,3,0,57,399,665,919,1820,3254,214,7347,3,0,4,5,7,28,243,255,366,629,1017,91,2647,4,3,4,10,24,180,705,925,445,864,1823,146,5140,6,0,6,44,48,151,338,211,142,202,230,51
