LGA_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
LGA14400,0,0,3,0,0,3,0,0,0,5,6,10,3,0,8,16,10,3,4,61,4,0,0,0,0,0,0,0,0,5,6,0,6,4,5,12,10,8,3,54,26,5,14,11,12,22,9,8,0,109,37,45,35,52,86,131,133,87,50,648,0,0,0,3,0,4,6,6,0,21,3,3,0,3,7,3,4,0,0,20,144,113,40,81,149,219,217,151,84,1209,92,47,39,54,58,59,48,24,6,432,0,0,0,0,0,3,0,3,0,15,1922,1264,887,1263,1772,2262,1973,1167,527,13046,6,6,6,3,3,7,0,0,0,34,6,0,3,7,5,6,0,0,0,25,4,0,0,4,0,0,3,5,0,22,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,5,6,5,3,5,6,31,9,0,3,5,5,5,8,4,6,43,1363,835,767,834,768,872,572,195,66,6263
LGA14500,17,15,11,8,16,6,11,5,3,89,38,27,14,35,58,35,62,63,17,355,85,40,26,61,56,45,19,30,8,358,74,44,36,76,96,64,61,40,20,506,239,174,115,170,176,125,55,17,0,1068,518,337,211,424,578,439,380,357,233,3468,17,6,0,12,16,6,7,9,4,72,70,51,57,64,53,34,36,32,30,424,867,674,258,444,816,697,754,625,453,5576,446,312,210,310,368,272,189,119,36,2252,15,6,10,15,13,18,17,14,8,122,12220,7836,3564,6897,10000,7145,6316,4830,2771,61573,526,219,280,480,315,212,110,40,17,2194,190,80,137,193,95,88,50,15,3,857,615,460,172,330,461,542,340,154,83,3164,0,0,0,0,0,0,0,0,0,4,82,67,67,64,81,40,27,15,3,451,56,73,43,64,95,96,49,32,9,519,137,148,119,132,170,131,74,52,10,971,8117,5743,4177,5333,5606,4032,2503,1122,506,37130
LGA14550,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,10,0,0,28,33,21,21,10,21,21,6,3,4,137,61,19,23,35,80,94,82,57,24,474,3,0,3,5,3,7,0,5,0,27,7,5,8,4,6,12,15,0,4,53,60,32,51,40,88,132,106,93,38,633,42,12,16,23,37,43,41,9,3,224,9,0,0,3,0,4,6,3,0,26,670,414,322,400,761,960,756,451,177,4910,9,5,5,7,0,3,6,0,0,28,0,0,0,7,0,0,0,0,0,8,5,0,0,3,0,6,0,0,0,12,5,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,9,3,6,8,0,11,11,8,0,0,49,20,9,4,9,8,14,8,0,0,69,568,295,227,316,380,523,279,66,22,2681
LGA14600,0,0,0,3,0,0,0,0,0,3,3,0,4,3,0,0,3,0,0,16,0,0,0,5,0,0,0,0,0,4,3,0,0,0,9,4,0,0,0,20,24,14,11,4,9,9,0,0,0,71,38,16,22,37,40,67,58,53,20,351,0,0,0,3,0,0,0,0,0,6,0,3,0,5,5,3,6,0,0,16,85,26,47,33,38,70,60,41,12,407,53,24,21,16,11,19,11,7,4,172,0,0,0,0,0,0,0,0,0,3,877,436,487,449,519,633,497,376,140,4403,5,0,9,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,324,165,164,124,103,104,53,11,5,1049
LGA14650,96,51,52,50,55,42,39,21,11,425,54,33,19,40,67,63,94,65,41,470,13,0,3,14,7,4,3,0,0,42,95,58,46,75,114,141,148,107,62,841,631,347,334,345,362,346,187,66,26,2646,437,328,344,486,856,1124,1175,758,321,5837,141,82,79,76,126,175,147,83,39,953,630,467,369,370,384,368,391,346,215,3525,1182,1095,735,997,1585,2052,2062,1329,636,11677,1016,599,564,603,690,638,403,190,80,4789,99,57,46,69,56,59,48,22,6,470,18910,12789,10700,13869,16982,17854,16493,9802,4303,121701,172,38,141,136,64,58,33,12,0,652,145,48,108,93,52,29,18,4,0,491,15,8,5,12,14,13,15,6,0,84,11,8,14,5,5,0,6,0,0,51,16,13,33,15,11,4,4,5,0,110,41,51,62,93,88,64,31,14,5,442,73,70,116,111,99,70,38,18,5,602,14381,8513,8951,7543,6787,5899,3696,1650,624,58041
LGA14700,0,3,0,3,0,0,0,0,0,12,19,4,10,17,15,8,15,17,10,116,38,10,32,28,21,18,14,14,6,176,12,10,27,18,16,13,13,5,3,128,45,31,65,44,20,31,6,4,0,251,78,34,80,102,104,108,88,63,50,696,0,0,0,3,4,4,0,0,0,12,4,0,8,3,3,5,5,0,3,36,105,59,70,109,105,111,102,62,46,768,70,52,126,95,59,51,47,22,13,540,0,0,0,0,0,5,6,5,5,22,3663,2040,2158,2652,2603,1941,1534,956,550,18105,217,102,444,233,63,36,16,8,0,1112,93,39,139,91,44,29,15,5,0,454,81,17,34,63,39,44,53,29,21,369,0,0,0,0,0,0,0,0,0,0,15,3,33,18,7,6,0,5,0,88,23,17,41,31,31,29,13,0,3,182,39,24,73,47,38,39,15,3,3,269,2007,1339,2544,2063,1396,1156,803,315,121,11742
LGA14750,5,0,5,3,3,0,0,0,0,13,16,14,5,3,23,12,5,4,0,78,0,0,0,0,0,0,0,0,0,3,7,4,0,3,3,5,3,0,0,25,35,14,6,19,17,23,3,5,0,125,96,53,44,55,83,131,107,90,23,689,0,0,0,0,7,6,11,0,4,36,3,6,0,6,3,4,0,0,0,26,66,43,26,57,70,62,78,30,18,447,29,15,13,16,16,15,11,0,0,114,0,0,0,0,0,0,0,0,0,3,1519,1052,726,850,1092,1082,866,573,185,7945,5,0,10,3,0,4,0,0,0,29,12,3,25,11,14,7,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,7,36,8,7,8,0,0,0,100,3,3,4,4,3,0,0,0,0,18,29,11,40,16,10,14,3,0,0,125,496,316,266,215,196,153,68,43,12,1747
LGA14850,18,14,8,6,11,6,10,0,0,75,11,3,3,9,14,13,7,8,5,86,5,0,0,3,0,0,0,0,0,5,13,3,12,9,18,23,14,9,8,110,107,60,54,50,53,45,39,13,3,418,229,137,106,206,322,374,306,225,118,2017,13,16,14,19,12,10,11,11,4,110,54,38,24,30,46,43,32,19,10,295,203,165,135,168,313,400,314,228,118,2043,230,130,126,127,128,138,105,36,14,1034,70,20,21,30,18,27,14,7,0,207,3479,2347,1847,2351,3358,3690,2813,1698,895,22476,20,8,14,22,10,13,8,6,0,107,37,13,17,34,5,5,3,0,0,116,3,0,0,0,4,10,3,0,0,25,5,7,0,10,5,4,0,0,0,30,7,0,11,4,3,8,7,0,0,49,40,45,44,89,80,71,27,10,3,405,59,55,58,97,91,81,32,10,3,486,3318,2108,1852,1928,1912,1957,1004,296,98,14468
LGA14870,0,3,3,3,8,4,8,3,0,36,0,3,0,3,6,5,8,0,0,28,3,0,3,0,0,0,0,0,0,11,11,4,5,10,5,11,13,16,5,89,27,9,12,4,16,26,12,4,0,103,97,58,43,98,123,157,175,92,36,882,3,0,8,10,14,11,20,14,4,77,8,0,3,9,9,12,0,6,3,55,169,116,108,115,158,219,228,133,64,1299,55,47,44,37,55,60,44,13,7,350,0,0,0,4,0,0,6,0,0,10,1950,1260,1154,1380,1796,2050,1923,1063,395,12980,16,4,16,13,3,6,5,0,0,56,14,6,11,11,3,6,0,0,0,51,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,10,4,9,8,15,9,13,9,0,0,66,7,9,10,18,7,20,4,0,0,80,1168,698,606,543,623,596,425,148,50,4844
LGA14900,244,183,116,112,130,65,16,12,3,887,15,9,15,20,35,44,52,36,20,247,549,305,324,337,268,213,112,43,14,2171,171,127,149,118,119,103,52,34,23,900,741,513,415,459,399,303,149,37,17,3028,289,160,223,251,323,336,282,135,63,2057,36,24,27,20,26,27,21,15,5,193,102,89,89,67,80,60,33,14,0,542,327,219,233,248,262,232,178,63,36,1795,1577,1008,1070,1013,824,682,366,129,26,6691,57,46,24,37,39,29,22,24,5,290,22333,14954,13839,15392,15636,12461,8683,4764,1693,109764,2139,1249,1656,2003,1466,1045,355,143,35,10094,8268,3948,3973,3755,2398,1341,645,186,35,24551,3,0,3,3,5,9,6,0,0,35,0,0,4,6,0,0,0,0,0,8,206,101,249,158,77,58,37,8,0,886,1446,873,936,679,605,467,281,126,39,5451,1648,974,1183,840,680,524,319,136,38,6343,5602,4102,4464,3182,2725,1932,920,389,133,23447
LGA14920,0,0,0,0,4,0,0,3,0,7,0,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,19,5,6,4,4,9,7,0,0,70,12,10,16,17,40,56,36,26,6,228,0,0,0,3,0,6,0,0,0,18,3,0,0,0,0,0,4,7,0,13,38,13,25,33,57,54,66,49,16,349,34,9,16,14,15,14,14,8,0,125,8,0,0,4,0,0,3,0,0,14,894,490,477,569,744,873,763,444,167,5409,0,3,3,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,3,0,3,0,4,0,0,0,0,14,390,177,207,167,134,152,100,33,10,1374
LGA14950,0,0,0,0,0,0,0,0,0,3,44,7,9,12,16,23,13,7,6,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,6,11,0,0,0,25,24,11,8,17,40,45,49,26,8,228,0,0,0,0,0,4,4,0,0,9,0,0,0,0,0,0,3,0,0,5,36,29,27,29,42,56,47,32,12,317,12,0,6,7,3,5,3,0,4,41,0,0,0,0,0,0,0,0,0,0,425,191,166,209,312,358,299,168,77,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,146,72,65,64,70,71,30,22,0,544
LGA15050,75,20,29,26,22,24,13,5,4,215,16,14,14,12,18,18,23,7,7,133,3,0,5,5,0,0,0,4,0,16,84,35,39,44,75,62,50,15,10,412,171,91,97,99,88,70,34,15,3,668,229,134,179,291,373,443,384,245,83,2365,50,42,30,45,62,62,47,30,11,383,38,35,14,31,27,23,23,16,3,211,481,428,360,440,573,571,551,284,104,3791,429,209,253,241,203,178,121,45,5,1683,8,0,5,4,6,8,6,5,0,34,10232,5881,5884,6714,7046,6590,5212,2701,1011,51270,109,18,96,80,36,19,7,0,0,357,76,37,67,53,32,16,7,6,0,288,3,0,6,4,6,3,6,0,0,24,3,0,8,5,0,0,0,0,0,22,29,6,41,21,11,8,4,0,0,116,21,19,32,37,30,22,12,0,0,177,59,25,78,58,46,32,20,0,0,308,5245,3088,3579,2458,1993,1426,733,250,77,18861
LGA15240,33,13,9,19,29,33,40,31,13,215,7,10,4,13,14,41,51,36,9,174,6,3,7,4,3,0,5,0,0,32,48,18,17,33,52,57,58,46,24,368,88,47,52,37,73,118,82,30,8,550,173,136,100,194,463,716,887,552,255,3481,48,36,29,37,50,85,92,69,32,472,23,25,30,22,46,51,35,30,16,271,463,331,253,359,581,910,1037,681,278,4883,408,210,173,183,262,329,222,116,26,1941,4,0,0,3,11,15,14,5,0,58,7416,4511,3488,5068,7473,9943,11335,6517,2589,58341,36,8,40,32,16,11,6,3,0,150,26,5,22,23,10,14,4,7,0,104,0,0,0,3,3,3,20,6,0,43,0,7,5,3,0,4,0,0,0,26,9,0,13,7,0,0,0,0,0,37,16,32,24,25,48,30,13,4,0,190,25,34,43,40,49,33,15,4,0,245,5190,2893,2439,2304,2667,3095,2457,988,351,22392
LGA15270,9,5,7,5,0,7,0,0,0,30,0,0,0,0,14,8,12,10,4,50,0,0,5,0,0,0,0,0,0,5,4,0,4,7,11,6,6,5,0,53,39,35,33,33,36,33,21,7,4,229,97,45,57,87,135,164,176,81,48,907,3,9,0,4,13,8,6,3,0,51,4,0,0,3,5,9,3,0,0,25,106,62,70,80,152,129,127,72,30,822,92,35,30,46,50,46,44,17,3,370,0,0,0,0,0,4,0,0,0,11,2870,1432,1493,1754,2337,2177,2038,1098,415,15615,11,0,9,11,0,0,0,0,0,39,0,0,7,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,0,0,0,0,18,3,0,12,10,13,3,3,0,0,48,10,4,15,17,14,5,3,0,0,67,1467,702,810,646,661,539,383,148,24,5378
LGA15300,0,0,0,0,4,0,0,0,0,7,11,9,4,10,9,19,6,0,6,71,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,3,3,0,23,42,21,12,27,18,23,3,0,0,136,51,28,58,63,79,121,76,60,16,549,12,18,9,14,18,16,12,0,0,93,19,10,12,6,5,0,4,3,0,64,51,34,44,56,52,73,51,20,3,390,73,26,34,39,19,21,24,6,0,235,0,0,0,0,0,3,3,0,0,9,1827,966,1026,1125,1353,1227,956,494,140,9119,16,0,26,12,4,0,0,0,0,67,10,0,9,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,17,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,3,7,4,6,0,0,0,27,637,341,356,246,229,153,99,33,9,2090
LGA15350,0,4,0,0,7,0,0,0,0,14,16,8,5,26,17,13,22,12,4,126,9,4,5,4,5,9,6,0,0,45,4,10,18,11,21,4,14,3,3,89,30,21,35,27,26,15,11,3,0,160,61,43,58,55,104,116,151,93,53,725,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,17,55,24,44,70,66,89,102,59,36,540,40,35,72,59,54,55,29,17,10,366,0,0,0,4,0,0,4,0,0,17,2693,1431,1465,1995,2334,1868,1848,1035,602,15265,38,24,98,64,25,14,9,11,5,293,14,8,29,24,13,7,5,3,0,106,19,16,17,23,20,43,55,17,20,236,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,10,5,3,7,13,13,15,7,0,4,75,5,4,14,15,13,19,7,0,4,85,1702,1027,1315,1442,1344,1017,755,310,153,9072
LGA15520,0,4,0,0,0,0,0,0,0,8,13,0,0,5,10,13,12,4,0,61,3,0,0,0,0,0,0,0,0,4,3,0,0,0,3,4,6,6,0,25,10,4,8,7,0,0,3,0,0,36,11,8,9,20,50,103,147,76,27,441,4,0,0,8,0,6,8,4,4,26,0,0,0,0,0,0,0,0,0,9,108,76,60,80,131,232,211,135,46,1084,55,27,18,11,19,29,19,7,0,184,0,0,0,0,6,0,0,0,0,0,1019,555,493,619,908,1197,1301,739,271,7094,3,0,12,0,0,0,0,0,0,19,4,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,8,3,0,4,7,7,0,3,49,0,0,8,0,0,0,0,0,0,9,0,0,3,0,3,3,0,0,0,11,13,8,14,3,9,5,8,0,3,63,774,366,442,372,427,413,291,141,47,3274
LGA15560,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,3,3,0,3,0,0,0,0,14,5,10,14,22,23,40,23,28,9,176,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,4,0,0,0,15,38,30,29,30,49,70,40,23,10,328,14,6,13,10,0,5,5,0,0,47,0,0,0,0,0,0,0,0,0,0,444,286,263,295,366,409,293,185,58,2596,4,0,9,4,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,228,88,115,80,100,66,35,22,5,734
LGA15650,3,0,3,3,0,4,0,0,0,20,3,3,0,3,5,3,0,0,0,18,5,0,0,0,0,0,0,0,0,3,3,6,6,11,6,8,4,4,4,40,24,5,5,14,5,9,8,0,0,76,27,31,34,41,98,72,76,43,18,446,3,5,0,8,8,4,0,0,3,29,18,3,4,3,0,7,6,0,0,41,69,33,64,71,73,80,60,35,10,498,83,39,32,35,42,24,14,3,4,280,0,0,0,0,3,4,3,0,0,19,2107,1163,1235,1352,1605,1361,999,517,177,10511,14,3,14,12,5,5,0,0,0,55,14,0,12,10,4,3,0,0,0,43,7,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,0,16,3,12,4,5,11,4,0,0,0,37,3,8,16,10,11,4,0,0,0,54,1159,593,679,430,385,236,124,33,9,3655
LGA15700,6,0,8,4,4,4,0,3,4,35,4,0,6,0,7,7,13,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,8,6,46,31,12,4,14,24,30,25,10,0,161,79,43,36,66,106,193,213,135,62,931,37,13,6,18,27,34,30,14,4,186,46,13,14,19,16,11,18,6,4,154,62,52,43,49,94,147,183,95,49,771,75,33,40,55,55,84,50,22,13,430,0,3,0,0,0,9,4,3,0,18,1518,866,670,981,1393,1964,2040,1134,484,11044,0,0,6,0,9,3,0,0,0,27,3,0,0,9,7,0,0,0,0,24,5,0,0,0,3,3,5,0,0,13,9,6,5,0,3,0,3,0,0,30,0,0,8,0,0,0,0,0,0,10,15,3,9,15,15,20,7,0,4,83,29,13,19,13,17,23,10,0,4,120,1263,685,612,573,696,950,615,232,73,5692
LGA15750,8,0,6,5,0,0,5,4,0,25,0,0,0,5,4,0,6,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,3,0,0,20,62,9,27,20,18,17,13,3,0,176,57,30,38,52,114,131,87,62,17,592,6,6,3,5,10,11,4,0,0,51,8,0,4,3,5,3,0,0,0,30,50,41,33,43,60,101,44,16,12,402,66,17,50,26,34,21,20,8,3,241,0,0,0,0,0,3,0,0,0,4,1648,876,934,1007,1286,1366,1046,595,175,8929,3,0,16,8,3,4,0,0,0,34,5,0,5,8,0,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,14,0,0,0,3,4,0,0,0,0,10,783,360,364,312,245,183,107,32,12,2395
LGA15800,3,3,0,4,0,0,0,0,0,7,3,0,4,3,0,10,7,3,0,26,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,3,13,17,18,14,9,12,19,8,0,3,91,16,9,16,22,26,40,43,26,20,205,5,0,6,0,0,6,0,0,0,12,0,0,0,0,0,0,0,3,0,3,68,40,28,53,63,81,84,50,24,486,17,5,13,6,10,14,9,10,0,88,0,0,0,0,0,0,0,0,4,4,660,388,331,423,505,629,554,307,156,3956,0,0,5,5,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,7,5,0,0,10,348,157,151,128,128,104,61,33,17,1138
LGA15850,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,8,6,3,4,4,11,0,0,0,34,27,8,11,29,34,49,58,28,8,253,0,0,0,0,0,5,4,4,0,6,29,5,15,13,4,7,10,6,5,87,69,41,52,44,72,100,86,59,25,553,18,13,8,10,15,14,13,6,8,102,0,0,0,0,0,0,0,0,0,0,867,480,444,480,600,677,615,350,146,4658,4,0,4,0,0,0,0,0,0,8,3,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,8,368,137,131,104,93,89,55,26,4,1022
LGA15900,52,32,23,28,28,14,23,16,3,213,37,15,35,36,33,31,27,21,9,254,28,17,21,14,5,5,7,6,0,100,93,144,149,91,81,91,54,54,34,794,321,263,289,210,192,164,80,20,16,1560,307,287,307,385,596,705,646,390,230,3852,82,74,64,57,96,85,59,43,25,592,80,71,68,62,49,43,32,13,15,433,668,559,575,634,951,1109,955,693,389,6516,863,634,646,538,468,433,260,109,33,3984,12,10,18,17,15,27,15,9,6,133,13138,10170,9724,10403,12082,11683,9195,5838,2876,85112,214,153,266,226,99,60,28,14,4,1068,577,304,544,277,94,57,27,6,3,1878,9,12,16,16,15,14,6,4,0,88,12,9,6,5,7,3,3,0,0,53,28,27,70,21,9,3,10,0,0,182,35,75,83,88,73,43,29,15,0,438,71,116,168,121,92,44,45,14,3,666,10404,9870,10891,7234,5479,4603,2383,906,378,52139
