LGA_CODE_2021,C11_SH_0b_s_a_b_NPFH_2,C11_SH_0b_s_a_b_NPFH_3,C11_SH_0b_s_a_b_NPFH_4,C11_SH_0b_s_a_b_NPFH_5,C11_SH_0b_s_a_b_NPFH_6_mor,C11_SH_0b_s_a_b_Tot,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_Tot,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_Tot_Tot,C11_SDRTHT_0b_s_a_b_NPFH_2,C11_SDRTHT_0b_s_a_b_NPFH_3,C11_SDRTHT_0b_s_a_b_NPFH_4,C11_SDRTHT_0b_s_a_b_NPFH_5,C11_SDRTHT_0b_s_a_b_NPFH_6mor,C11_SDRTHT_0b_s_a_b_Tot,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_Tot,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_Tot_Tot,C11_F_a_0b_s_a_b_NPFH_2,C11_F_a_0b_s_a_b_NPFH_3,C11_F_a_0b_s_a_b_NPFH_4,C11_F_a_0b_s_a_b_NPFH_5,C11_F_a_0b_s_a_b_NPFH_6_mor,C11_F_a_0b_s_a_b_Tot,C11_F_a_1b_NPFH_2,C11_F_a_1b_NPFH_3,C11_F_a_1b_NPFH_4,C11_F_a_1b_NPFH_5,C11_F_a_1b_NPFH_6_mor,C11_F_a_1b_Tot,C11_F_a_2b_NPFH_2,C11_F_a_2b_NPFH_3,C11_F_a_2b_NPFH_4,C11_F_a_2b_NPFH_5,C11_F_a_2b_NPFH_6_mor,C11_F_a_2b_Tot,C11_F_a_3b_NPFH_2,C11_F_a_3b_NPFH_3,C11_F_a_3b_NPFH_4,C11_F_a_3b_NPFH_5,C11_F_a_3b_NPFH_6_mor,C11_F_a_3b_Tot,C11_F_a_4mb_NPFH_2,C11_F_a_4mb_NPFH_3,C11_F_a_4mb_NPFH_4,C11_F_a_4mb_NPFH_5,C11_F_a_4mb_NPFH_6_mor,C11_F_a_4mb_Tot,C11_F_a_NB_NS_NPFH_2,C11_F_a_NB_NS_NPFH_3,C11_F_a_NB_NS_NPFH_4,C11_F_a_NB_NS_NPFH_5,C11_F_a_NB_NS_NPFH_6_mor,C11_F_a_NB_NS_Tot,C11_F_a_Tot_NPFH_2,C11_F_a_Tot_NPFH_3,C11_F_a_Tot_NPFH_4,C11_F_a_Tot_NPFH_5,C11_F_a_Tot_NPFH_6_mor,C11_F_a_Tot_Tot,C11_OD_0b_s_a_b_NPFH_2,C11_OD_0b_s_a_b_NPFH_3,C11_OD_0b_s_a_b_NPFH_4,C11_OD_0b_s_a_b_NPFH_5,C11_OD_0b_s_a_b_NPFH_6_mor,C11_OD_0b_s_a_b_Tot,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_Tot,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_Tot_Tot,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_Tot,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_Tot_Tot,C16_SH_0b_s_a_b_NPFH_2,C16_SH_0b_s_a_b_NPFH_3,C16_SH_0b_s_a_b_NPFH_4,C16_SH_0b_s_a_b_NPFH_5,C16_SH_0b_s_a_b_NPFH_6_mor,C16_SH_0b_s_a_b_Tot,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3
LGA15800,0,0,0,0,0,4,12,3,0,0,0,10,111,12,7,5,0,138,355,160,123,46,24,705,212,102,125,88,57,577,12,0,0,0,0,17,689,276,261,139,74,1449,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,6,726,279,263,139,74,1491,0,0,0,0,0,0,4,0,0,0,0,6,102,18,3,0,0,129,345,125
LGA15850,0,0,0,0,0,5,7,0,0,0,0,8,94,17,11,0,5,135,444,162,129,35,29,789,222,121,144,127,83,694,4,5,0,5,3,24,775,312,286,166,112,1660,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,5,16,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,13,3,0,0,0,0,4,813,318,288,169,116,1706,0,0,0,0,0,0,8,4,0,0,0,10,92,24,11,3,0,131,394,134
LGA15900,13,4,3,4,0,22,127,17,9,4,0,158,3109,927,370,67,17,4492,7791,4085,3635,1004,273,16792,2393,1974,2772,1666,701,9514,156,40,35,13,13,259,13596,7050,6826,2761,1005,31241,0,0,0,0,0,3,82,11,5,0,0,96,1076,235,78,12,5,1406,791,412,234,80,27,1540,54,38,55,36,12,191,31,10,5,0,0,50,2031,697,383,126,43,3291,11,3,0,0,0,9,253,22,4,0,0,281,1157,248,66,3,0,1475,470,200,85,35,12,799,22,6,9,6,9,57,34,12,9,0,0,52,1948,486,169,47,23,2673,3,0,0,0,0,3,5,0,0,0,0,5,27,0,4,0,0,37,16,7,10,0,3,24,4,0,8,0,0,15,0,0,0,0,0,0,49,9,20,3,3,86,21,3,0,0,0,25,17648,8251,7398,2939,1076,37309,3,5,0,0,5,13,112,23,16,6,5,161,2667,787,353,72,18,3900,7281,3953
LGA15950,7,0,0,0,0,7,41,0,0,0,0,40,262,84,41,4,0,386,597,302,310,62,5,1283,289,294,440,225,73,1315,4,0,5,0,0,17,1195,679,797,291,77,3043,0,0,0,0,0,0,69,10,0,0,0,82,525,176,63,11,0,773,765,410,314,57,6,1559,126,62,102,45,11,353,7,0,6,0,0,15,1495,660,483,118,21,2780,121,14,0,0,0,134,1619,119,19,5,0,1755,3896,1072,351,34,8,5357,1287,550,329,61,20,2245,53,36,37,15,0,142,39,3,5,0,0,49,7007,1795,738,115,27,9674,6,0,0,0,0,6,18,0,0,0,0,18,0,5,0,0,0,14,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,38,16,5,6,0,0,23,9742,3153,2017,521,130,15556,0,0,0,0,0,0,19,5,0,0,0,19,155,62,29,5,0,250,475,229
LGA15990,13,7,4,4,0,28,194,40,15,11,7,267,1614,522,382,89,18,2630,6626,3745,4732,1189,230,16519,5646,4380,7939,4446,1746,24149,144,48,40,19,15,264,14242,8746,13105,5754,2014,43862,7,0,0,0,0,9,143,11,6,0,0,160,717,224,135,23,0,1091,1088,663,706,167,32,2649,221,133,222,142,58,772,16,4,8,0,0,30,2188,1031,1069,332,88,4708,48,4,0,0,0,58,1623,140,29,3,0,1792,6047,2391,958,127,36,9558,1317,591,461,120,22,2503,72,51,60,39,17,237,91,18,19,3,0,135,9198,3194,1533,295,73,14286,4,0,0,0,0,4,12,6,0,0,0,16,34,14,11,0,0,66,22,11,10,6,0,42,5,0,8,0,3,25,3,0,0,0,0,6,87,30,30,10,7,158,14,3,9,8,0,36,25728,12998,15746,6393,2179,63048,7,6,4,3,0,24,149,41,25,11,7,238,1159,442,339,67,25,2029,5490,3223
LGA16100,0,0,0,0,0,3,3,0,0,0,0,11,61,24,10,0,0,95,358,119,96,31,20,625,215,104,131,97,31,581,7,3,0,0,0,13,650,254,239,134,49,1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,666,254,240,139,49,1346,0,0,0,0,0,0,6,0,0,0,0,3,68,16,6,0,0,94,314,109
LGA16150,0,0,0,0,0,4,8,0,4,3,4,19,344,83,23,18,0,470,2135,1017,847,296,91,4396,1268,711,999,646,333,3956,53,24,8,9,15,104,3811,1843,1872,972,438,8939,0,0,0,0,0,0,14,0,3,0,0,11,160,33,7,0,0,205,76,25,23,10,5,137,4,0,0,0,0,21,8,5,4,0,0,9,260,66,34,10,10,382,0,0,0,0,0,0,17,0,0,0,0,18,93,19,3,0,0,120,25,6,6,3,0,36,4,0,0,0,0,3,0,0,0,0,0,0,139,28,9,5,0,182,0,0,0,0,0,0,6,0,0,0,0,6,6,5,0,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,22,3,0,0,0,0,4,4221,1949,1923,984,451,9535,8,0,0,0,0,7,21,6,6,3,6,26,331,81,36,7,0,459,2109,912
LGA16200,3,0,0,0,0,3,18,3,0,0,0,25,239,51,20,11,9,326,898,393,234,116,43,1683,526,258,320,257,170,1532,21,8,9,0,3,42,1711,707,583,383,227,3609,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,27,16,3,9,0,0,30,0,0,0,0,0,8,0,0,0,0,0,0,43,10,7,3,5,65,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,14,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,25,7,4,3,0,32,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,3,17,0,0,0,3,22,6,0,0,0,0,0,1793,726,595,388,233,3736,0,0,0,0,0,7,12,3,4,5,0,25,193,42,28,6,3,276,831,326
LGA16260,9,0,0,5,8,29,68,23,10,11,6,112,1118,413,273,50,28,1874,5388,3436,3667,1065,380,13937,3354,2831,4072,2361,1256,13876,120,49,42,38,16,265,10053,6758,8069,3525,1689,30088,6,0,4,0,0,13,66,7,3,0,0,72,593,279,150,25,8,1057,1250,1129,1037,312,111,3833,157,206,297,128,102,893,17,8,11,4,3,44,2080,1627,1505,473,226,5907,56,16,9,5,0,100,583,116,29,0,0,733,4821,2927,1598,367,122,9834,939,744,696,209,122,2711,32,36,36,28,20,144,74,43,26,13,6,162,6515,3884,2399,619,270,13686,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,12,0,5,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,13,6,5,0,3,36,21,17,18,5,6,72,18683,12295,11997,4621,2193,49786,12,3,6,5,0,25,53,25,18,10,16,119,872,338,244,65,27,1547,4461,3002
LGA16350,11,7,0,4,6,38,78,24,19,16,5,143,674,221,97,42,11,1046,8045,4974,4624,1519,623,19786,4400,3785,5370,3364,2106,19014,192,59,59,33,40,389,13400,9080,10171,4976,2792,40419,0,0,0,0,0,4,31,5,0,0,0,39,343,104,26,6,0,479,1259,843,557,189,81,2924,103,106,128,86,71,495,25,3,11,5,8,48,1764,1055,719,283,163,3986,4,0,3,0,0,10,55,14,0,0,0,71,703,265,98,28,10,1110,214,123,85,33,13,480,68,62,70,46,27,277,23,8,4,0,0,36,1067,477,265,112,47,1970,0,0,0,0,0,0,15,0,0,0,0,14,23,8,0,5,0,35,12,12,0,0,0,28,3,3,3,3,3,18,0,0,0,0,0,3,54,24,9,8,7,98,18,0,4,0,0,23,16299,10641,11172,5377,3010,46495,8,6,3,0,0,20,80,22,20,16,3,149,654,240,120,34,23,1074,7835,4852
LGA16380,11,9,3,0,0,21,67,4,3,0,0,82,994,180,75,31,8,1282,4837,1656,1361,411,133,8410,2850,1229,1674,987,486,7224,89,14,11,3,6,127,8850,3092,3128,1440,635,17139,0,0,0,0,0,0,35,0,0,0,0,34,522,84,17,0,0,622,565,173,77,17,3,843,51,18,19,14,8,105,25,0,0,0,0,28,1200,280,113,34,7,1635,0,0,0,0,0,0,38,0,0,0,0,41,546,115,25,0,0,694,271,77,31,8,0,387,14,8,3,3,0,34,17,6,3,0,0,19,882,210,67,13,3,1170,9,0,0,0,0,12,67,3,0,0,0,68,144,10,8,0,0,164,37,7,6,3,0,55,10,4,0,0,3,15,4,0,0,0,0,8,275,30,13,8,3,324,6,0,0,0,0,10,11206,3612,3322,1493,649,20280,9,3,6,4,0,22,76,15,8,0,4,97,1023,152,70,20,7,1278,4605,1553
LGA16400,0,0,0,0,0,5,65,13,5,0,0,88,816,157,70,22,4,1074,3599,1401,1161,381,132,6673,2589,1352,1841,1058,566,7410,82,17,16,6,12,134,7161,2946,3090,1470,715,15379,0,0,0,0,0,3,13,0,0,0,0,13,288,45,14,4,3,349,518,184,124,35,4,875,81,60,57,31,10,241,8,8,3,0,0,17,905,289,204,70,17,1491,0,0,0,0,0,0,21,0,0,0,0,17,146,29,12,0,0,181,146,37,28,11,4,224,27,4,8,0,4,46,5,0,0,0,0,4,336,65,53,15,6,483,3,0,0,0,0,7,50,0,0,0,0,51,65,9,3,0,0,77,24,3,4,0,0,32,3,0,3,0,3,11,4,0,0,0,0,4,150,16,10,0,0,183,7,3,0,0,0,10,8564,3322,3361,1559,741,17545,9,0,0,0,0,14,62,7,5,3,0,78,766,129,59,4,8,964,3518,1272
LGA16490,13,3,3,0,0,16,58,7,7,0,0,84,429,100,74,14,4,624,1981,1029,885,253,71,4226,1856,1283,1916,1010,419,6490,39,21,14,8,5,80,4374,2444,2905,1286,505,11509,0,0,0,0,0,0,15,7,0,0,0,14,337,119,41,7,4,509,294,146,92,23,11,559,21,18,17,8,9,68,6,0,0,5,0,12,668,288,149,38,19,1163,3,0,0,0,0,3,114,28,4,0,0,141,375,135,74,15,3,603,39,21,10,0,0,72,5,3,3,0,0,13,9,4,6,0,0,13,538,187,94,21,10,851,0,0,0,0,0,0,12,0,0,0,0,14,20,8,4,3,0,31,23,13,4,3,0,42,8,0,0,0,4,14,6,0,0,0,0,6,70,18,13,3,3,112,4,0,0,0,0,12,5660,2935,3160,1355,537,13644,8,3,3,0,0,14,60,14,5,3,0,93,398,89,66,19,0,569,1974,973
LGA16550,3,5,5,0,0,11,51,11,4,0,0,62,575,245,146,28,3,998,1827,1104,1333,375,84,4728,1186,1070,1921,1119,532,5822,59,19,16,6,7,113,3704,2454,3425,1535,626,11737,4,4,3,0,0,5,63,12,3,0,0,85,701,320,203,37,0,1266,899,798,939,229,43,2903,193,259,400,213,84,1151,40,3,4,4,0,48,1903,1395,1555,484,132,5468,62,4,0,0,0,74,1379,141,23,0,0,1550,4988,2203,966,176,26,8351,881,667,552,143,35,2283,46,40,54,28,13,182,79,29,4,5,4,116,7436,3083,1605,354,77,12553,0,0,0,0,0,0,13,0,0,0,0,13,16,6,6,0,0,36,9,12,3,4,4,31,3,4,8,3,3,20,0,0,0,0,0,4,49,22,18,4,6,104,13,4,4,0,0,25,13105,6958,6603,2373,846,29882,6,3,0,0,0,4,33,3,11,3,0,53,357,144,94,20,7,613,1495,932
LGA16610,5,4,0,0,3,13,39,11,3,3,0,56,408,91,53,5,3,563,1383,577,497,164,70,2690,687,364,402,305,205,1960,30,3,4,5,9,55,2549,1049,966,497,292,5347,0,0,0,0,0,0,7,0,0,0,0,13,58,11,3,0,0,69,61,21,19,4,0,112,3,5,8,4,3,18,0,0,0,0,0,0,135,37,31,10,3,218,0,0,0,0,0,0,3,0,0,0,0,5,100,26,3,3,0,131,34,18,17,4,0,73,4,0,3,0,4,8,0,0,0,0,0,0,148,45,23,4,4,224,0,0,0,0,0,0,15,0,0,0,0,19,28,3,0,4,0,37,12,7,0,0,0,24,3,4,0,5,0,8,5,0,0,0,0,5,61,11,3,9,0,82,0,0,0,0,0,4,2892,1149,1014,520,301,5878,12,0,0,0,0,10,45,3,5,0,0,56,374,93,48,15,3,532,1341,541
LGA16700,5,0,3,3,7,17,44,6,0,3,3,54,738,305,193,33,13,1284,2756,1722,2030,560,147,7216,1574,1511,2457,1374,641,7552,56,30,19,7,9,131,5170,3579,4710,1978,823,16256,7,0,0,0,0,5,50,3,0,0,0,53,697,312,150,19,3,1189,732,613,523,126,38,2030,88,112,139,72,29,440,13,5,0,0,0,26,1592,1045,815,227,69,3744,23,3,7,0,0,34,659,105,15,0,0,781,2563,1248,547,107,25,4483,262,193,191,59,14,719,10,4,8,8,4,43,39,11,11,3,0,58,3564,1560,776,180,45,6120,0,0,0,0,0,0,5,0,0,0,0,5,7,3,3,0,0,12,5,0,0,0,0,13,0,0,4,0,0,5,0,0,0,0,0,0,17,6,7,0,3,33,12,4,4,0,0,16,10346,6192,6308,2387,931,26172,7,5,0,0,4,14,43,8,9,3,3,69,567,206,168,44,7,989,2324,1533
LGA16900,3,0,0,0,0,8,31,3,4,0,0,41,349,108,30,12,5,495,3449,1812,1602,450,158,7475,1843,1448,2136,1199,655,7288,71,20,22,10,7,128,5759,3399,3785,1670,830,15441,0,0,0,0,0,3,16,0,0,0,0,19,422,88,21,5,0,541,347,191,118,31,8,696,16,23,31,13,9,91,13,4,0,0,0,14,819,306,176,47,15,1360,0,0,0,0,0,0,20,5,0,0,0,25,181,42,10,0,0,239,91,42,30,4,0,171,6,8,6,0,4,28,5,0,0,0,0,6,305,95,48,10,4,470,0,0,0,0,0,0,14,0,0,0,0,14,78,9,4,0,0,95,7,4,4,0,4,18,4,0,0,0,3,10,0,0,0,0,0,0,107,18,12,0,5,138,0,0,0,0,0,0,6989,3827,4014,1726,863,17418,5,0,0,0,0,6,26,9,12,0,0,46,313,80,45,10,3,452,3323,1734
LGA16950,17,0,3,0,0,22,137,12,3,0,0,157,1541,302,135,38,10,2032,6321,2171,1649,498,151,10789,4250,1874,2249,1258,659,10287,140,23,24,8,7,208,12402,4387,4067,1811,828,23497,3,0,0,0,0,0,15,0,0,0,0,21,293,33,6,0,0,333,295,72,45,18,8,429,34,11,20,8,12,91,7,4,0,0,0,15,647,122,65,27,18,882,0,0,0,0,0,0,21,0,0,0,0,23,230,41,9,0,0,280,76,24,11,9,0,118,4,3,3,4,5,18,7,0,0,0,0,9,346,62,29,9,3,455,3,0,0,0,0,14,48,0,0,0,0,48,104,4,0,0,0,112,28,7,4,0,0,48,4,7,0,4,0,16,12,0,0,0,0,9,199,17,6,7,4,247,16,0,4,0,0,30,13608,4599,4175,1858,859,25104,10,4,0,0,0,21,125,23,12,5,0,166,1513,295,127,30,13,1976,6287,2117
LGA17000,3,0,0,0,0,9,18,3,3,0,0,26,197,61,39,9,3,309,1059,530,473,149,66,2272,857,539,838,477,207,2914,19,6,3,0,4,33,2143,1138,1359,637,279,5555,0,0,0,0,0,0,5,0,0,0,0,5,41,17,10,0,0,59,72,33,17,8,3,135,3,9,10,0,6,27,0,0,0,0,0,0,125,56,32,9,3,232,5,0,0,0,0,5,3,0,0,0,0,3,53,16,3,0,0,74,19,14,3,0,0,28,0,0,6,0,0,8,0,0,0,0,0,0,75,25,14,4,0,122,6,0,0,0,0,6,22,0,0,0,0,22,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,6,5,0,0,42,0,0,0,0,0,3,2376,1234,1408,651,287,5958,8,3,0,0,0,8,16,3,3,0,0,23,156,54,30,3,5,249,1056,484
LGA17040,7,3,0,0,0,9,43,4,3,6,0,54,329,66,39,7,5,443,1146,420,392,138,33,2136,713,302,430,221,107,1774,29,4,8,0,3,43,2266,807,876,369,147,4461,0,0,0,0,0,0,5,0,0,0,0,9,41,14,11,0,0,58,34,20,15,9,0,76,25,6,12,6,0,57,5,0,0,0,0,4,111,34,47,11,0,208,0,5,0,0,0,5,5,0,0,0,0,7,25,7,10,0,0,46,25,8,3,0,0,44,18,5,6,3,0,28,0,0,0,0,0,0,74,30,21,4,0,130,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,7,4,4,4,0,0,11,3,0,0,0,0,8,5,4,0,0,0,5,20,11,6,0,0,37,9,11,3,5,0,24,2481,885,949,390,151,4858,7,0,0,0,0,13,48,3,3,0,0,58,326,63,29,12,7,435,1159,441
LGA17080,5,0,0,0,0,5,20,0,5,0,0,29,264,43,28,5,5,344,1041,394,357,129,53,1976,494,236,297,174,99,1302,23,0,9,3,0,38,1854,678,692,312,160,3695,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,8,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,5,4,0,0,20,0,0,0,0,0,0,3,0,0,0,0,6,38,14,0,0,0,54,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,54,10,0,0,0,70,0,0,0,0,0,0,7,0,0,0,0,7,4,3,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,15,7,0,0,0,22,5,0,0,0,0,5,1934,705,701,313,160,3813,3,0,0,0,4,9,22,4,3,0,0,28,250,45,27,6,3,334,1053,331
LGA17100,3,0,0,3,0,13,4,6,0,0,0,14,208,106,63,18,9,409,548,401,404,152,74,1586,510,489,746,509,356,2614,27,13,11,9,4,58,1305,1014,1234,689,447,4692,0,0,0,0,0,0,21,0,0,0,0,21,73,51,31,4,0,163,86,87,94,23,9,298,22,20,37,17,8,102,3,0,0,0,0,3,205,154,166,47,17,586,7,0,0,0,0,16,152,43,9,0,0,208,1018,796,503,100,32,2445,122,175,166,59,29,552,3,11,17,5,5,43,9,10,15,4,4,46,1314,1040,711,170,71,3312,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,10,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,24,0,7,0,0,0,3,2844,2216,2110,914,541,8616,0,0,0,0,0,8,6,3,3,3,6,18,122,57,28,18,7,228,513,327
LGA17150,0,4,5,4,5,12,100,26,11,4,5,154,1244,477,249,56,19,2039,7167,3952,4732,1241,243,17337,5635,4464,7454,4491,1707,23759,152,29,38,21,6,250,14306,8958,12483,5820,1984,43553,0,0,0,0,0,0,57,3,0,0,0,64,757,205,62,11,0,1041,1932,1020,791,195,40,3979,128,99,127,66,32,449,36,4,3,0,3,46,2909,1335,984,271,83,5586,10,4,0,0,0,19,432,30,8,0,0,473,3913,1328,491,71,16,5825,773,320,236,72,13,1417,26,15,19,10,4,61,68,6,8,0,0,82,5221,1709,760,150,27,7871,4,0,0,0,0,4,23,8,0,0,0,34,34,18,6,0,0,58,11,14,6,7,5,38,0,0,0,0,0,0,0,0,0,0,0,0,71,37,19,8,5,138,10,0,3,0,0,14,22522,12045,14253,6247,2097,57165,9,4,0,0,0,15,75,20,12,5,7,122,874,323,212,44,18,1462,6187,3462
LGA17200,11,0,0,0,0,14,83,8,0,0,0,90,300,113,53,6,4,476,318,212,192,58,15,793,124,112,144,95,60,538,12,0,5,4,0,23,848,448,391,164,80,1937,24,0,0,0,0,31,454,28,3,0,0,483,2174,659,262,29,8,3124,1578,1034,782,166,41,3600,369,333,362,202,96,1352,48,18,10,3,9,85,4644,2068,1421,397,143,8684,603,38,18,4,0,670,6313,500,81,13,0,6906,7620,2549,1168,200,53,11586,1457,805,596,161,75,3093,81,54,43,35,10,224,142,48,25,8,0,220,16216,3992,1931,411,139,22695,0,0,0,0,0,0,20,0,0,0,0,27,25,9,6,0,0,42,9,11,7,0,0,28,4,3,0,0,0,5,0,0,0,0,0,3,54,22,17,0,0,101,122,32,17,9,0,177,21889,6563,3787,989,368,33589,3,0,0,0,0,3,27,0,0,0,0,33,113,31,12,3,0,160,206,109
