SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
11601130643,0,3,4,3,3,5,0,0,0,0,11,14,6,5,14,4,0,4,10,3,13,9,0,9,3,3,9,4,0,4,4,0,4,5,0,5,5,0,5,0,0,0,4,0,4,0,0,0,0,0,0,3,0,6,4,5,9,70,32,108
11601130644,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,8,6,0,6,0,0,0,0,0,5,7,0,7,4,0,4,7,0,7,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,4,3,0,5,38,12,47
11601130645,0,4,0,0,0,3,0,3,10,3,9,11,9,6,14,12,3,11,12,6,15,14,0,19,9,0,8,14,0,14,13,0,13,3,0,7,6,0,9,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,9,6,101,43,147
11601130646,6,0,6,0,0,0,0,0,0,0,3,4,0,7,3,4,0,4,7,4,9,3,3,6,3,0,3,5,0,8,7,5,11,3,0,3,13,0,18,13,0,13,8,0,8,0,0,0,17,0,15,8,0,8,0,0,3,103,23,127
11601130647,0,3,4,0,0,0,0,7,10,0,4,10,4,16,15,4,3,8,4,0,3,10,4,15,6,0,10,6,0,9,4,0,4,3,0,3,8,0,8,7,0,7,4,0,4,0,0,0,8,0,8,11,0,13,8,6,10,84,52,135
11601130648,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,6,3,6,6,0,3,4,5,0,5,7,0,12,9,0,5,9,4,11,6,0,7,4,0,4,0,0,0,6,0,6,4,3,5,4,0,6,0,0,0,67,17,88
11601130649,3,4,3,0,0,0,0,8,6,0,11,10,3,7,14,3,4,9,6,4,4,5,0,7,3,0,3,9,0,9,3,0,3,5,0,4,14,0,14,0,0,0,9,0,9,0,0,0,0,0,0,3,0,5,0,6,6,73,44,116
11601130650,6,0,3,0,0,0,0,0,3,0,11,14,4,14,15,3,0,3,4,5,7,3,4,4,6,0,6,13,3,17,6,0,7,8,0,8,19,0,23,12,0,12,11,0,11,9,0,9,12,0,12,6,0,6,6,3,3,118,42,165
11601130651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,4,10,0,10,16,0,16,3,0,3,8,0,8,15,0,15,5,0,5,0,0,0,66,4,69
11601130652,4,0,4,0,0,0,5,0,5,0,3,5,0,4,4,0,0,0,5,0,6,3,0,0,10,3,12,12,0,14,12,4,20,9,0,7,43,4,47,20,0,20,23,0,25,24,0,24,52,0,53,11,0,13,0,0,3,244,29,267
11601130701,3,0,3,0,0,0,0,0,0,0,0,9,0,4,8,0,0,0,7,0,7,4,0,8,16,7,23,11,3,12,5,0,6,10,4,15,31,7,32,13,0,13,19,0,19,5,0,5,24,0,29,10,0,11,4,0,3,157,39,202
11601130702,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,8,0,8,3,0,0,4,0,8,4,0,4,4,0,5,6,0,7,14,0,14,10,0,11,10,0,10,30,0,30,3,0,6,3,0,3,112,13,121
11601130703,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,3,0,3,0,0,3,7,0,7,5,0,3,5,0,5,0,0,0,16,7,17,12,0,10,17,0,17,11,0,11,39,0,39,3,0,3,0,0,0,123,16,137
11601130704,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,5,0,7,7,0,7,0,0,0,0,0,4,3,0,4,6,0,6,5,0,5,11,4,14,7,0,7,19,0,23,0,0,0,0,0,0,64,12,78
11601130705,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,0,0,0,7,0,6,8,0,7,7,4,9,6,0,9,7,0,5,13,0,13,22,0,24,11,0,11,13,0,13,9,0,9,28,0,26,3,0,3,0,0,0,120,21,144
11601130706,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,4,0,4,5,0,4,5,0,9,0,6,7,4,0,9,0,0,0,13,4,13,13,0,13,8,0,8,4,0,4,15,0,18,7,0,7,0,0,0,89,21,110
11601130707,0,0,7,0,0,0,4,0,4,0,6,8,0,10,12,0,0,4,10,0,15,0,4,9,14,6,22,9,0,14,13,0,13,10,0,10,16,0,14,16,0,16,15,0,15,4,0,4,4,0,4,5,0,5,0,0,5,114,46,162
11601130708,0,10,10,0,0,0,0,12,12,0,26,25,3,31,32,0,12,10,10,9,18,4,6,8,3,0,8,4,4,8,0,3,9,5,0,3,19,4,21,4,0,4,10,0,10,7,0,7,14,0,13,7,0,9,0,4,9,89,127,214
11601130709,4,0,5,0,3,3,0,7,7,0,13,13,0,22,25,0,4,4,7,13,18,11,3,17,8,4,16,13,3,11,5,0,6,9,6,12,10,0,10,16,0,16,10,0,7,7,0,7,11,0,11,3,0,5,0,5,4,115,79,198
11601130710,0,5,5,0,0,0,0,0,5,0,8,8,3,10,13,6,0,9,4,0,9,7,3,11,7,8,12,6,3,13,6,0,6,17,6,16,24,0,22,12,0,12,5,0,6,8,0,8,6,0,9,4,0,10,3,0,3,127,53,182
11601130711,5,0,3,0,0,0,0,4,6,0,0,0,3,3,9,0,5,5,6,0,9,3,5,6,6,0,8,7,0,3,9,7,14,9,0,9,18,0,16,19,0,20,14,0,14,9,0,9,32,0,32,3,0,3,0,0,0,139,24,166
11601130712,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,6,7,7,0,10,4,3,10,7,3,6,4,0,9,3,0,3,7,0,10,18,3,20,14,0,14,16,0,17,12,0,12,16,0,16,3,0,3,0,0,0,115,28,145
11601130713,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,5,0,5,0,3,0,11,0,8,0,0,4,4,0,4,4,0,4,10,8,17,20,0,20,14,0,14,6,0,6,17,0,17,4,0,4,0,0,0,95,14,114
11601130714,0,3,3,0,0,0,0,0,0,0,0,0,0,4,10,3,5,7,5,0,5,4,3,11,10,4,14,0,3,7,13,0,14,3,4,6,26,0,26,10,0,10,16,0,16,15,0,15,34,0,34,7,0,7,0,0,0,148,31,177
11601130715,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,7,0,5,7,3,4,6,3,0,7,5,12,10,5,3,10,5,0,5,19,0,18,3,8,9,3,0,3,11,0,11,15,0,17,7,5,9,0,0,0,84,52,137
11601130716,0,5,10,0,0,0,3,4,0,0,8,8,8,8,11,0,0,0,4,3,10,5,4,9,8,0,8,13,5,15,0,4,6,4,0,9,20,0,21,4,0,6,12,0,13,9,0,9,8,0,9,4,0,5,0,0,4,120,53,172
11601130717,3,4,6,3,0,3,0,0,0,0,8,8,4,12,13,4,3,12,6,3,10,4,7,11,8,10,19,22,4,21,12,5,14,4,0,11,17,0,21,13,0,17,16,0,16,7,0,7,21,6,24,7,0,7,0,0,0,155,63,223
11601130718,3,0,4,0,0,3,0,5,3,4,5,11,7,15,19,3,6,10,6,3,10,10,6,18,8,4,17,4,4,6,8,0,8,5,3,5,17,5,24,10,0,13,4,0,10,8,0,8,10,0,3,0,0,0,0,5,9,102,69,173
11601130719,0,3,8,0,0,0,0,0,0,0,0,3,5,0,7,6,7,14,7,0,7,6,3,10,7,3,9,7,4,8,10,4,7,7,0,7,11,0,11,11,0,13,3,0,6,3,0,3,17,0,14,0,0,0,0,0,4,103,44,143
11601130720,0,3,3,0,0,0,0,0,6,0,3,4,0,12,12,0,4,4,4,0,6,6,7,8,9,3,15,12,4,18,19,4,20,7,3,12,20,3,26,25,0,25,11,4,11,9,0,9,11,0,11,9,0,9,3,0,3,154,48,205
11601130721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
11601130722,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,3,5,0,5,0,0,5,3,0,4,5,0,3,4,0,0,4,0,9,10,0,15,4,0,4,5,0,5,11,0,11,20,0,22,3,0,3,0,0,0,88,17,106
11601130723,6,0,4,0,0,0,5,0,5,0,0,4,0,6,6,0,0,0,3,0,4,3,3,9,4,3,10,6,5,12,5,0,11,4,0,5,10,0,10,11,0,11,13,0,13,5,0,5,22,0,24,3,0,3,0,0,0,98,24,125
11601130724,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,0,5,3,4,6,6,0,11,0,4,8,4,0,5,9,3,11,3,0,3,4,0,4,4,0,4,17,7,24,5,0,5,0,0,0,73,22,98
11601130725,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,8,3,11,7,0,8,4,0,11,6,0,5,14,0,16,7,0,7,17,0,17,18,0,18,25,0,24,5,0,5,0,0,0,132,11,139
11601130726,0,3,4,0,0,0,0,0,0,0,0,0,4,4,4,5,4,3,10,4,11,0,0,0,6,0,11,7,0,9,9,0,9,8,0,8,18,0,16,18,0,18,21,0,21,12,0,12,45,0,45,8,0,8,0,0,0,164,29,191
11601130727,0,0,4,3,0,3,0,0,4,0,4,0,8,4,13,4,0,4,0,5,0,10,6,18,6,5,4,3,0,3,0,0,0,3,0,3,17,0,14,9,0,9,4,0,4,8,0,8,7,0,7,7,0,15,0,5,0,103,31,132
11601130728,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,3,0,3,0,0,0,0,0,0,4,0,3,6,0,6,0,0,3,3,3,5,13,0,13,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,38,11,46
11601130729,0,4,0,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,3,0,4,3,7,6,8,0,8,7,0,3,5,0,7,3,0,3,14,0,20,6,0,6,13,0,13,10,0,10,25,0,25,3,0,3,0,0,0,110,19,129
11601130730,0,0,3,0,0,0,0,0,0,0,9,9,4,15,21,0,11,14,5,8,12,5,0,11,9,4,13,4,0,4,4,9,8,8,0,8,11,4,14,15,0,13,16,0,14,7,0,7,29,0,29,5,0,5,5,6,3,124,69,196
11601130731,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,6,3,3,0,4,5,9,9,0,9,7,0,7,8,0,9,9,0,15,10,0,10,5,0,5,7,0,7,22,0,22,10,0,10,0,0,0,100,13,118
11601130732,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,0,4,3,4,0,0,0,3,0,0,9,0,9,4,6,12,10,0,10,3,0,4,13,0,13,24,0,24,3,0,3,4,0,4,81,17,97
11601130733,0,3,3,0,0,0,0,0,0,0,3,3,0,7,4,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,3,0,8,10,3,13,10,0,17,12,0,12,7,0,7,11,0,11,20,0,20,9,0,9,0,0,0,92,22,112
11601130734,0,3,3,5,0,3,0,0,5,0,10,12,3,10,16,4,5,7,4,0,9,4,5,7,4,0,6,6,3,5,7,4,10,3,0,5,17,0,20,9,0,10,6,0,6,11,0,11,13,0,12,7,0,7,3,3,9,105,52,155
11601130735,4,0,6,0,0,0,0,0,0,0,13,13,6,8,14,0,6,5,6,0,12,6,6,18,10,0,18,6,3,13,7,6,12,6,4,12,26,0,23,11,3,10,16,4,10,13,0,13,19,0,18,11,0,11,4,5,5,145,68,212
11601130736,0,3,7,0,0,0,0,0,0,0,8,8,3,5,9,0,0,0,7,0,7,0,0,4,5,4,5,3,0,3,10,6,12,6,5,10,31,8,34,18,0,16,15,0,15,13,0,13,16,0,23,4,0,9,0,4,5,147,47,187
11601130737,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,7,11,5,0,5,0,0,6,3,0,7,3,0,3,21,0,22,13,0,13,14,0,14,0,0,0,18,0,19,5,0,3,3,0,3,94,22,115
11601130738,0,0,3,0,0,0,0,0,0,0,4,4,0,13,10,4,0,3,8,0,11,0,6,11,4,4,11,6,3,6,12,0,11,4,0,10,18,3,19,17,0,17,9,0,9,11,0,9,19,0,15,10,6,9,0,0,4,124,40,165
11601130739,0,5,6,0,0,0,0,3,3,0,4,0,0,9,11,4,3,5,7,0,7,7,5,15,7,3,14,11,3,13,7,6,16,11,0,15,7,4,11,10,0,10,6,0,5,3,0,3,16,0,16,4,0,4,0,0,0,100,45,142
11601130740,0,4,3,0,0,0,0,4,3,0,9,9,4,17,16,0,5,7,4,0,4,7,6,14,8,8,10,13,5,13,12,5,21,7,0,14,14,0,20,12,0,12,6,0,6,3,0,3,10,0,7,9,0,9,0,3,7,119,70,189
11601130741,4,0,3,0,3,3,0,0,6,0,3,6,4,3,16,7,4,10,10,0,8,9,0,7,8,0,13,9,4,16,16,0,16,3,4,8,11,0,11,13,0,13,8,0,8,3,0,8,15,0,15,9,0,12,0,0,0,135,40,172
11601130742,0,0,0,0,0,0,4,0,9,3,0,5,6,7,15,0,0,0,7,3,15,7,0,12,12,8,17,7,4,11,8,0,8,12,0,16,25,3,27,13,0,13,11,0,11,15,0,15,12,0,14,8,0,8,0,0,0,157,42,200
11601130743,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,5,0,3,0,0,0,3,0,3,6,0,6,0,0,0,3,0,5,14,0,16,10,0,10,0,0,4,10,0,10,21,0,21,0,0,0,4,0,7,82,19,96
11601130744,0,0,0,0,0,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,3,4,3,10,4,3,10,11,0,13,5,0,5,6,0,6,18,3,20,12,0,12,16,0,16,20,0,20,38,0,41,11,0,11,0,6,4,152,18,169
11601130745,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,4,9,3,0,3,0,3,8,12,5,13,5,0,5,11,0,11,22,0,25,15,0,15,16,0,19,13,0,13,37,0,37,4,0,3,3,0,3,155,25,179
11601130746,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,3,3,0,0,0,0,0,3,0,0,0,6,0,4,3,4,10,4,0,4,13,0,12,11,0,11,13,0,14,13,0,13,26,0,28,5,0,5,0,0,0,107,22,131
11601130747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,4,0,4,5,7,11,10,0,10,4,0,6,8,3,9,16,0,17,17,0,17,14,4,16,10,0,12,34,0,34,0,0,0,4,0,4,143,17,159
11601130748,3,3,3,0,0,0,0,0,0,0,5,5,5,17,20,3,7,7,11,3,8,10,3,12,10,9,17,8,3,16,8,4,10,10,5,17,33,4,32,19,0,19,17,0,20,13,0,13,17,0,15,7,0,7,0,0,3,169,68,238
11601130749,0,0,0,0,0,0,0,0,0,7,11,16,5,13,14,7,3,7,10,0,15,10,0,7,12,3,21,15,0,15,9,5,12,9,0,3,25,3,27,16,0,20,14,6,15,7,0,7,8,0,8,0,0,0,0,4,4,146,57,199
11601130750,0,6,6,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,10,3,14,4,7,15,4,0,3,5,0,3,16,4,20,21,0,21,15,0,15,15,0,15,46,0,46,6,0,6,0,0,0,160,20,183
11601130751,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,0,6,4,0,3,9,0,10,10,0,10,0,3,6,4,0,4,7,0,8,10,0,9,6,0,6,3,0,3,11,0,11,22,0,22,6,0,6,0,0,0,92,13,109
11601130752,4,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,8,4,4,3,7,0,3,4,0,5,8,0,8,6,0,7,10,0,13,20,0,20,11,0,11,15,0,15,23,0,23,3,0,3,0,0,4,128,13,142
11601130753,0,3,3,4,0,4,0,0,4,0,0,0,0,0,0,0,0,3,7,3,12,7,0,8,5,0,4,6,3,9,6,0,9,5,0,5,5,0,12,16,0,16,29,0,29,4,0,4,31,0,31,0,0,5,0,0,0,135,15,152
11601130754,0,11,12,0,0,0,0,10,8,0,16,23,7,26,28,8,3,14,13,6,13,5,8,14,15,6,17,8,3,11,4,3,10,13,0,15,21,3,21,27,0,28,4,0,6,9,0,8,14,3,14,6,4,11,0,10,10,156,114,267
11601130755,3,5,9,0,0,0,0,0,0,0,4,3,0,10,11,6,3,8,5,5,10,9,0,9,13,7,18,14,6,15,8,3,9,9,3,14,22,7,26,16,0,18,12,0,12,6,0,6,11,0,17,7,0,7,0,0,3,148,50,204
11601130756,0,0,3,4,0,4,0,0,3,0,7,7,5,6,9,4,4,6,11,5,17,7,3,7,10,6,15,10,5,10,11,3,19,12,3,12,25,4,33,8,0,8,14,0,14,13,0,14,13,0,13,10,0,10,0,0,4,148,56,200
11601156001,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,6,4,0,6,10,3,7,4,4,7,9,4,11,16,7,22,11,5,17,33,0,33,17,0,17,16,0,16,14,0,14,13,0,13,10,0,10,0,0,0,158,25,183
11601156002,6,3,9,0,0,0,0,0,0,0,3,3,0,7,5,3,4,7,5,4,13,13,3,18,14,8,20,4,0,9,0,4,10,4,0,6,14,6,21,14,0,12,14,0,14,8,0,8,25,0,25,15,0,15,0,0,4,155,48,202
11601156003,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,3,7,5,3,10,3,0,3,5,0,8,0,0,0,5,3,8,9,0,9,12,0,12,4,4,10,3,0,3,16,0,16,4,0,11,0,0,0,80,22,105
11601156004,0,0,0,0,0,0,0,0,4,0,10,10,0,8,14,3,0,6,6,8,15,10,0,14,11,3,10,9,3,12,12,3,13,7,0,11,12,3,17,14,0,14,7,0,7,3,0,3,7,3,8,12,0,12,4,3,3,112,55,169
11601156005,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,0,4,4,0,3,5,0,4,4,0,4,3,0,7,6,4,10,3,0,9,9,0,11,5,0,5,0,0,0,0,0,0,6,0,6,0,0,0,0,3,6,55,16,75
11601156006,0,0,4,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,10,0,10,6,0,6,9,5,9,16,0,16,4,0,4,8,0,10,10,3,14,11,0,11,12,0,14,3,0,3,17,0,17,6,0,6,0,0,0,123,20,146
11601156007,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,4,4,10,3,12,5,0,7,17,6,21,7,3,9,0,0,4,4,0,8,15,5,22,15,0,16,19,0,19,4,0,4,14,0,14,13,0,11,0,0,0,128,46,175
11601156008,4,3,4,0,0,0,0,0,0,0,0,6,3,10,16,0,8,8,9,0,10,7,3,8,9,0,14,10,0,14,10,3,14,8,0,8,24,0,24,20,0,20,22,0,22,7,0,7,17,0,15,5,0,5,3,0,4,151,38,192
11601156009,8,0,4,0,0,0,0,0,0,0,0,4,0,4,4,0,3,0,0,0,5,8,4,12,9,4,15,14,7,17,8,0,8,8,3,11,12,0,14,18,0,18,10,5,10,4,0,4,12,0,9,5,0,5,0,5,4,115,41,154
11601156010,0,0,6,0,0,0,0,0,0,0,5,5,3,3,3,4,0,5,3,0,7,3,0,3,3,0,3,7,0,6,6,0,6,6,0,4,0,0,0,8,0,8,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,53,21,77
11601156011,0,0,0,0,0,0,3,0,3,0,0,0,0,4,6,3,5,6,0,0,0,0,5,3,0,3,4,12,4,14,6,3,9,6,0,5,15,0,18,9,0,9,7,0,10,0,0,0,3,0,3,9,0,9,0,0,0,76,33,100
11601156012,0,0,5,0,0,0,0,0,0,0,3,3,3,8,10,0,6,7,4,6,11,9,9,11,14,5,22,11,5,18,4,3,13,12,0,12,16,0,17,15,0,15,13,0,13,10,0,14,19,0,19,9,0,9,0,0,0,142,47,192
11601156013,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3,5,11,13,4,0,4,5,3,4,10,8,19,8,0,10,11,3,15,6,0,11,23,4,29,13,0,13,18,0,18,6,0,6,18,0,18,11,0,11,0,0,3,139,32,171
11601156014,0,0,0,0,0,0,0,0,0,0,7,9,4,12,12,0,6,6,3,4,5,7,0,7,6,0,7,13,0,12,3,0,6,6,0,9,21,0,18,0,0,0,14,0,14,12,0,12,16,0,16,8,0,8,3,0,5,120,31,151
11601156015,0,0,0,4,0,0,0,0,3,0,0,4,3,10,8,0,4,10,5,6,5,3,0,3,3,3,8,14,4,11,13,0,13,10,4,12,23,0,22,12,0,16,19,0,23,3,0,3,17,0,18,4,0,5,5,0,5,136,37,169
11601156016,0,0,3,0,0,0,3,0,3,0,5,3,0,3,8,4,4,16,10,0,10,8,6,12,11,5,11,6,0,7,12,5,16,12,0,12,21,3,24,24,0,24,15,0,15,5,0,5,15,0,15,4,0,8,0,0,4,147,40,187
11601156017,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,4,5,0,5,0,3,4,6,0,6,3,3,3,9,0,7,11,0,11,14,0,14,16,0,16,11,0,11,36,0,36,11,0,11,0,0,0,127,8,138
11601156018,3,5,13,0,0,0,0,0,0,0,3,0,0,7,10,0,0,0,5,0,5,4,0,6,0,3,8,11,0,13,8,0,8,12,0,7,18,0,18,15,0,15,12,0,12,8,0,8,12,0,12,4,0,4,0,5,6,128,27,151
11601156019,0,0,4,0,5,5,0,0,0,3,0,3,3,7,10,0,0,0,7,0,9,8,8,11,13,0,12,10,0,14,10,0,12,10,3,15,22,8,27,15,0,15,7,0,7,12,0,12,14,0,14,6,0,6,0,0,3,141,37,178
11601156020,0,0,0,4,0,4,0,0,6,0,4,6,0,0,0,3,0,8,6,0,6,9,0,7,3,5,7,5,0,6,5,0,6,7,0,7,12,0,11,7,0,7,13,0,13,0,0,0,12,0,10,10,0,10,0,0,6,94,18,111
11601156021,0,0,0,4,0,4,0,0,0,0,5,5,0,3,3,0,5,3,9,6,9,0,3,7,9,4,16,10,5,10,3,0,3,12,0,11,14,0,14,6,0,4,0,0,0,7,0,7,9,0,8,3,0,3,0,0,0,77,33,107
11601156022,0,3,5,0,0,0,0,0,0,0,4,6,0,10,8,7,5,7,6,0,3,0,5,6,4,3,7,11,3,10,4,0,10,4,0,4,18,0,18,3,0,3,15,0,15,3,0,3,10,0,11,5,0,5,6,0,6,92,32,121
11601156023,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,5,3,3,0,5,4,0,14,5,9,6,10,4,13,13,0,15,12,3,15,13,0,13,7,0,13,6,0,6,8,0,12,5,0,5,5,0,4,106,33,139
11601156024,0,0,0,0,0,0,0,8,3,0,5,5,0,12,16,5,10,8,3,7,10,0,0,3,9,0,5,7,0,6,7,0,7,5,4,8,21,0,19,7,0,7,5,0,4,6,0,6,10,0,10,3,0,7,0,4,5,99,40,142
11601156025,0,0,3,0,0,0,0,0,0,0,5,8,0,8,8,0,4,3,8,4,12,0,5,4,16,3,13,6,0,9,3,3,5,11,6,13,18,3,21,16,0,16,3,0,3,3,0,9,15,0,14,0,0,8,4,0,4,109,43,152
11601156026,0,4,6,0,0,0,0,0,0,0,5,7,0,7,9,3,4,7,6,9,14,13,6,12,9,11,21,15,8,23,12,0,15,18,0,18,24,0,26,16,4,22,18,0,18,3,0,3,6,0,4,13,3,19,6,0,6,166,60,227
11601156027,0,4,3,0,0,0,5,6,13,0,0,5,6,10,7,9,0,9,5,4,7,6,0,5,8,0,6,3,0,3,6,0,6,3,0,3,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,6,0,6,4,9,5,65,26,91
11601156028,3,0,5,0,0,0,3,5,3,0,0,0,3,0,5,0,0,3,0,0,0,3,3,3,5,4,9,4,0,7,6,5,8,3,0,8,3,3,8,13,0,9,3,0,3,6,0,6,10,0,10,8,0,8,0,0,0,75,18,99
11601156101,0,5,4,0,0,0,0,0,0,0,0,0,0,8,9,3,3,7,11,3,15,7,11,13,0,5,10,26,3,29,12,0,15,12,0,12,31,0,27,18,0,18,15,0,12,7,0,7,10,0,10,9,0,11,0,0,3,164,46,208
11601156102,0,0,5,0,0,0,0,0,0,0,4,4,0,0,3,4,0,4,10,0,10,3,6,9,10,3,11,14,3,15,0,0,4,0,0,0,4,0,5,14,0,9,10,0,10,3,0,3,6,0,5,3,0,3,0,0,0,81,25,106
11601156103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,12,0,12,15,4,15,10,5,10,14,3,16,12,0,10,10,0,10,3,0,3,10,0,10,0,0,0,0,0,0,92,15,108
11601156104,0,7,8,0,0,0,0,4,4,0,6,11,0,7,10,0,5,5,9,0,14,13,7,19,14,3,17,16,7,19,19,8,24,18,0,20,39,5,44,24,0,25,14,3,20,14,0,14,21,5,25,13,0,15,3,4,8,209,81,292
11601156105,0,4,10,0,0,0,0,5,4,0,3,4,0,8,10,4,6,6,12,6,18,11,5,16,8,6,16,10,0,12,18,0,18,18,0,24,24,8,33,21,0,20,17,0,17,9,0,11,14,3,24,10,4,14,0,3,8,186,68,250
11601156106,0,0,0,0,0,0,0,0,0,0,0,0,8,11,15,0,4,4,8,0,8,9,0,13,7,4,12,14,0,10,12,5,16,6,4,10,23,0,23,24,0,24,13,0,13,17,0,16,17,0,17,8,0,8,0,0,0,175,32,209
11601156107,6,3,3,0,0,0,0,0,0,0,3,3,0,3,7,0,3,4,14,0,11,4,3,9,8,3,8,10,7,21,5,0,8,11,0,11,20,0,26,20,0,20,11,0,11,10,0,4,11,0,13,5,0,9,0,0,3,130,41,174
11601156108,0,0,0,0,0,0,0,0,0,0,4,4,0,3,3,3,0,3,5,0,5,3,3,3,3,0,4,5,0,7,8,0,13,9,0,9,16,0,20,13,0,12,14,0,18,11,0,11,16,3,19,6,0,6,3,0,3,120,20,141
11601156109,3,0,3,0,0,0,0,0,0,0,0,0,0,5,7,5,4,7,4,0,4,9,3,9,3,0,11,8,0,7,8,0,11,12,0,12,14,3,11,8,0,8,12,0,12,0,0,0,5,0,5,5,0,5,0,0,0,95,26,121
11601156110,0,0,4,0,0,0,0,0,0,0,6,3,0,3,3,10,3,10,5,0,5,5,4,8,9,4,9,6,0,6,0,0,3,9,0,9,20,4,20,18,7,16,6,3,9,5,0,6,9,0,12,10,8,10,0,0,5,106,37,136
