SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
11603131908,76,64,47,66,56,57,35,14,3,414
11603131909,84,81,59,57,74,74,45,15,7,491
11603131910,0,0,0,0,0,0,0,0,0,0
11603131911,5,3,0,4,0,3,0,0,0,14
11603131912,58,44,49,32,46,50,31,12,0,330
11603131914,195,92,96,126,77,76,29,16,0,706
11603131915,83,55,54,71,52,61,52,16,5,447
11603131916,115,66,87,94,58,55,52,15,4,536
11603131918,101,72,61,64,50,49,60,11,7,481
11603131919,36,39,23,26,33,29,26,42,87,341
11603131920,0,0,0,0,3,0,0,0,0,4
11603131923,100,70,71,66,69,70,48,33,9,526
11603131924,100,75,52,67,49,45,33,7,9,433
11603131925,102,68,59,71,58,34,19,15,5,435
11603131926,49,52,40,24,48,42,45,81,168,546
11603131927,94,86,46,69,63,49,25,10,0,438
11603131929,123,93,103,85,61,75,75,16,6,648
11603131930,56,48,50,47,35,53,31,6,0,329
11603131931,133,111,110,81,103,98,51,13,6,697
11603131932,124,62,92,81,54,62,45,21,8,548
11603131933,74,52,52,42,52,49,61,26,0,409
11603131934,63,42,50,48,80,35,63,25,6,406
11603131935,121,79,70,82,68,74,28,6,9,530
11603131936,100,54,89,77,48,74,32,14,0,499
11603131937,107,82,94,85,80,77,48,16,4,595
11603131938,68,47,43,37,42,56,41,16,0,344
11603131939,90,56,57,54,54,51,31,6,0,405
11603131940,87,44,49,51,46,63,26,8,0,374
11603131941,100,62,84,52,62,62,30,10,0,462
11603131942,62,52,62,32,54,63,22,5,0,347
11603131943,66,24,46,48,23,41,14,13,5,283
11603131944,104,73,63,66,71,56,34,6,3,486
11603131945,161,86,131,117,60,70,19,4,0,655
11603131946,91,78,73,67,59,68,51,9,6,499
11603131947,65,49,53,38,47,52,32,19,5,356
11603131948,132,77,81,92,90,62,62,30,0,624
11603131949,91,39,42,60,35,20,22,5,0,316
11603131950,88,71,56,66,65,52,26,13,0,452
11603131951,24,27,35,16,31,61,102,96,105,498
11603131952,124,79,70,123,61,59,37,12,11,577
11603131953,63,31,42,34,16,14,15,29,74,317
11603131954,228,96,110,150,87,27,23,6,0,731
11603131955,73,50,52,62,34,36,27,15,0,356
11603131956,126,50,97,105,73,53,40,19,8,574
11603131957,45,41,36,33,42,30,38,24,0,281
11603131958,109,64,63,74,51,42,32,14,4,453
11701132001,0,0,0,0,0,0,0,0,0,4
11701132002,59,56,182,103,46,22,24,7,0,503
11701132003,0,0,0,0,0,0,0,0,0,0
11701132102,118,39,60,89,84,50,38,7,0,486
11701132103,75,50,29,55,73,47,31,29,6,390
11701132104,136,41,46,97,82,63,52,24,10,551
11701132105,66,42,85,94,68,51,41,11,4,462
11701132106,58,31,33,49,86,61,57,33,8,424
11701132108,91,53,32,62,63,72,55,20,15,462
11701132109,89,82,51,72,85,48,42,27,12,508
11701132111,198,102,97,128,155,69,47,23,4,836
11701132112,78,47,47,60,57,83,36,20,3,435
11701132113,96,67,74,65,68,85,50,28,0,533
11701132114,65,61,68,72,77,54,45,32,5,479
11701132115,91,49,91,64,72,48,50,41,29,522
11701132116,88,48,80,80,69,49,37,24,5,473
11701132117,61,63,117,56,52,39,20,3,7,421
11701132119,164,95,86,119,103,72,32,29,0,695
11701132120,4,0,0,3,6,0,0,0,0,16
11701132121,0,0,0,0,0,0,0,0,0,0
11701132122,0,0,0,0,0,0,0,0,0,0
11701132123,3,0,0,0,3,0,0,0,0,8
11701132124,71,47,42,50,62,48,23,25,0,367
11701132125,16,11,8,11,14,6,11,0,3,74
11701132126,62,52,22,38,44,43,35,19,3,323
11701132128,75,42,31,47,58,33,17,6,11,309
11701132129,79,44,33,52,60,59,18,29,10,377
11701132130,55,35,28,33,48,35,26,15,4,269
11701132131,101,37,46,92,67,29,12,7,0,387
11701132132,91,43,56,71,71,66,46,19,11,472
11701132133,45,26,120,92,25,25,18,0,0,351
11701132134,52,38,115,85,39,16,12,11,0,373
11701132135,71,26,126,94,32,15,9,0,0,381
11701132136,10,0,44,16,8,6,0,0,0,88
11701132137,79,57,137,76,45,20,20,3,0,437
11701132138,68,16,56,79,23,26,13,0,0,281
11701132139,139,77,236,189,66,38,11,0,6,772
11701132301,50,62,29,32,60,58,39,31,6,365
11701132302,57,57,16,34,54,39,15,20,13,309
11701132303,61,46,36,50,67,69,53,51,19,449
11701132304,71,54,34,41,45,54,35,18,9,358
11701132305,69,69,47,38,83,75,45,56,23,504
11701132306,50,41,34,31,40,70,105,78,19,458
11701132307,41,26,28,29,34,18,32,14,6,230
11701132308,39,45,33,37,57,61,53,86,50,458
11701132311,65,40,52,41,50,33,30,15,5,336
11701132312,59,41,54,35,47,34,16,14,0,300
11701132313,47,41,52,64,53,37,30,9,3,343
11701132314,68,47,66,86,53,38,28,26,10,428
11701132315,67,81,34,49,60,50,41,22,5,421
11701132316,100,40,53,72,66,47,31,20,6,427
11701132317,105,62,33,73,85,70,48,39,8,515
11701132318,59,41,32,50,36,25,11,18,0,270
11701132319,77,40,53,50,43,46,44,28,13,403
11701132320,82,69,55,66,80,68,52,33,19,522
11701132322,54,51,86,68,45,39,35,15,0,382
11701132323,73,59,120,84,58,42,46,12,0,495
11701132324,0,0,0,0,0,0,0,0,0,7
11701132325,64,49,53,64,62,44,38,20,8,388
11701132326,59,45,37,47,52,28,25,23,10,334
11701132327,53,65,82,85,59,48,34,12,4,445
11701132328,104,59,76,90,80,51,39,19,0,514
11701132329,53,37,18,41,35,34,22,17,5,257
11701132330,224,243,585,266,103,62,36,10,5,1531
11701132331,76,56,85,78,31,20,22,3,0,366
11701132332,72,33,100,79,37,17,11,3,0,351
11701132333,68,40,68,68,43,43,21,9,3,365
11701132334,68,52,80,73,37,45,35,12,3,394
11701132335,107,46,200,122,37,40,10,4,6,571
11701132336,172,222,475,186,80,68,44,11,8,1268
11701132401,0,0,0,0,0,4,3,0,0,6
11701132501,0,6,5,4,3,0,0,0,0,19
11701163401,80,47,38,45,93,40,34,50,15,456
11701163402,0,0,0,0,0,0,0,0,0,0
11701163403,65,36,64,62,35,18,11,13,4,316
11701163404,11,5,6,17,14,56,43,29,4,186
11701163405,90,50,96,85,53,38,44,19,6,490
11701163406,55,67,77,50,47,47,23,19,5,395
11701163407,28,29,34,22,40,29,15,23,10,236
11701163408,82,64,43,57,62,40,57,25,21,451
11701163409,47,26,44,44,34,34,37,29,6,291
11701163410,37,42,20,41,46,36,30,28,9,292
11701163411,25,17,29,30,60,59,66,59,14,359
11701163412,88,55,55,74,70,57,52,33,8,497
11701163413,46,24,55,39,29,18,18,14,3,243
11701163414,69,56,38,59,79,53,56,27,14,451
11701163415,27,28,23,32,21,19,23,7,6,200
11701163416,72,35,49,59,62,43,54,35,4,413
11701163417,33,35,38,47,54,57,60,56,22,393
11701163418,72,24,42,46,53,32,27,5,3,301
11701163419,65,49,81,67,54,39,28,20,5,405
11701163420,65,59,97,69,62,58,40,30,5,494
11701163421,81,53,103,85,48,46,22,17,6,453
11701163422,61,33,73,57,21,40,23,10,0,335
11701163423,72,62,31,55,79,50,48,64,27,494
11701163424,44,34,38,37,43,44,36,22,13,309
11701163425,66,60,68,57,75,66,38,28,4,471
11701163501,51,122,376,88,23,18,3,0,0,678
11701163502,70,82,323,80,20,13,0,0,0,581
11701163503,0,0,0,0,0,0,0,0,0,0
11701163504,30,47,179,52,19,12,6,0,0,347
11701163505,45,162,286,74,22,8,5,0,0,592
11701163506,49,27,33,40,52,47,44,30,11,339
11701163507,24,155,188,41,10,8,8,0,0,429
11701163508,30,44,31,30,35,39,28,15,0,240
11701163509,26,19,93,41,12,8,8,0,0,214
11701163510,49,34,30,30,39,34,22,16,6,261
11701163511,40,27,162,65,21,9,7,0,0,339
11701163512,71,226,474,107,29,19,13,0,0,942
11701163513,63,34,36,40,55,44,46,22,5,358
11701163514,56,67,49,67,65,60,39,34,12,440
11701163515,83,54,64,66,59,75,35,26,5,472
11701163516,68,241,488,101,22,16,10,0,0,949
11701163517,72,49,114,92,70,69,32,31,7,537
11701163518,46,50,114,64,35,13,9,3,0,332
11701163519,104,88,81,91,104,79,62,46,22,674
11701163520,55,42,41,47,45,34,31,21,10,322
11701163521,17,16,29,24,18,16,13,4,0,141
11701163522,55,38,21,39,40,28,21,13,8,261
11701163523,31,41,148,71,25,15,8,0,0,342
11701163524,44,79,208,85,22,15,4,0,0,462
11701163525,67,27,48,33,45,45,27,20,13,325
11701163526,40,31,33,35,32,29,28,11,13,269
11701163527,99,72,325,147,36,24,10,0,0,713
11701163528,54,111,295,69,11,9,0,0,0,551
11701163529,70,41,33,55,62,27,34,25,6,351
11701163530,61,43,173,94,51,10,20,8,0,468
11701163531,50,56,187,86,23,29,12,0,0,449
11701163532,29,37,133,59,21,10,0,3,0,302
11701163533,105,104,107,135,86,69,38,30,3,685
11701163534,52,196,413,123,31,22,11,3,0,864
11701163535,45,31,118,53,32,16,11,0,0,292
11701163536,44,197,375,97,21,8,5,0,0,756
11701163537,34,85,197,58,11,14,10,0,0,408
11701163538,70,47,40,52,66,41,31,24,7,378
11701163539,27,178,307,54,10,11,10,9,0,611
11701163540,83,92,111,84,79,75,51,25,7,611
11701163541,58,168,282,101,36,8,5,0,0,658
11701163542,69,86,194,85,56,42,32,18,0,583
11701163543,110,68,257,194,67,50,19,5,4,782
11701163544,44,50,73,50,46,66,23,12,5,367
11701163545,63,46,75,73,55,33,38,15,8,407
11701163546,82,62,54,67,72,72,39,32,22,497
11702132701,57,45,48,62,59,38,28,19,6,362
11702132702,58,50,120,81,62,28,25,23,0,455
11702132703,27,28,86,59,57,35,19,9,4,318
11702132704,65,26,69,64,62,59,37,10,11,405
11702132705,61,83,244,143,69,56,26,10,4,703
11702132706,58,72,123,97,65,65,62,44,27,609
11702132707,61,49,113,70,88,44,30,17,3,475
11702132708,66,65,86,90,92,44,31,8,3,492
11702132709,56,52,99,77,89,64,35,16,10,505
11702132710,52,45,53,46,67,55,27,25,3,373
11702132711,73,59,100,96,88,43,30,17,6,518
11702132712,49,37,55,50,37,28,23,13,7,307
11702132713,75,68,66,76,80,52,40,34,5,496
11702132714,63,60,144,111,62,20,21,19,4,507
11702132715,49,33,65,48,55,29,18,16,5,317
11702132716,55,49,65,51,67,51,40,27,18,416
11702132717,18,51,123,46,28,24,19,9,0,317
11702132718,95,58,80,103,92,84,43,17,0,572
11702132719,55,50,77,42,70,36,29,9,0,373
11702132720,53,37,57,60,49,36,22,14,7,338
11702132721,55,65,77,66,53,25,20,13,3,376
11702132722,51,35,48,48,52,34,20,12,4,298
11702132723,38,57,100,72,55,27,21,14,5,391
11702132724,30,63,54,48,56,48,12,9,7,328
11702132725,36,55,165,95,71,60,37,33,17,559
11702132726,41,30,52,51,39,22,22,9,8,268
11702132727,29,38,51,45,27,37,16,5,6,264
11702132728,32,39,33,29,40,36,40,19,0,274
11702132729,72,51,102,83,76,34,24,21,11,472
11702132730,36,40,55,28,50,36,24,16,8,287
11702132731,50,48,103,69,42,29,21,10,3,374
11702132732,86,44,86,90,63,37,32,13,8,459
11702132733,79,70,61,51,82,50,28,14,16,452
11702132734,42,48,118,66,54,43,39,13,5,420
11702132735,35,49,83,48,43,33,19,8,9,320
11702132736,50,30,68,34,47,37,21,7,3,301
11702132737,60,56,136,101,70,44,28,20,0,518
11702132738,53,53,143,94,68,25,18,7,3,469
11702132739,44,42,152,72,57,38,9,11,6,429
11702132740,26,48,53,46,66,34,13,9,6,302
11702132741,54,26,52,63,50,20,10,10,0,292
11702132742,40,57,103,81,68,54,26,12,5,451
11702132743,34,29,89,51,48,38,22,11,3,330
11702132744,22,32,61,29,33,21,17,12,5,232
11702132745,17,58,108,54,33,27,26,9,3,332
11702132746,37,37,89,59,36,20,9,3,6,297
11702132747,39,58,133,56,51,32,22,16,5,407
11702132748,30,21,117,60,39,38,22,12,4,338
11702132749,46,45,99,100,60,37,26,13,6,434
11702132750,50,29,64,66,64,38,22,23,9,371
11702132801,93,45,157,129,87,57,25,10,7,615
11702132802,71,45,102,102,48,25,23,15,7,427
11702132803,34,23,65,56,34,24,17,9,4,266
11702132804,19,26,64,36,25,16,26,9,5,223
11702132805,0,5,10,6,0,4,3,0,0,22
11702132806,38,27,58,63,35,26,25,12,9,295
11702132807,97,49,123,107,83,49,45,36,5,603
11702132808,75,28,42,71,41,39,32,21,4,351
11702132809,51,28,34,46,43,28,16,9,0,259
11702132810,88,51,51,85,76,60,45,21,11,486
11702132811,89,54,57,73,69,67,47,22,0,490
11702132812,36,23,44,38,33,26,21,13,7,238
11702132813,27,13,33,24,17,17,13,9,0,153
11702132814,51,44,49,48,55,43,45,19,6,355
11702132815,59,28,211,152,35,27,9,0,3,527
11702132816,0,0,0,0,3,0,0,0,0,3
11702132817,124,49,83,130,101,57,41,17,6,620
11702132818,43,40,81,57,30,25,22,8,4,303
11702132819,41,13,59,79,47,21,18,8,0,298
11702132820,60,49,289,196,75,44,35,4,6,758
11702132821,72,41,123,110,64,55,33,9,3,506
11702132822,78,43,102,76,64,51,24,14,14,472
11702163601,46,45,238,111,67,36,12,4,0,555
11702163602,38,33,82,81,56,49,18,14,3,372
11702163603,44,51,96,68,45,38,19,28,5,404
11702163604,89,41,83,88,87,77,49,23,11,553
11702163605,99,43,79,87,72,35,45,34,12,510
11702163606,44,33,113,80,40,57,37,23,0,422
11702163607,30,10,176,89,28,23,21,5,5,384
11702163608,76,43,75,89,56,39,26,15,6,434
11702163609,38,32,72,42,58,17,15,22,6,291
11702163610,45,40,48,40,53,40,54,56,33,402
11702163611,60,25,85,84,37,31,33,7,3,362
11702163612,61,50,106,78,59,56,29,14,10,455
11702163613,43,31,63,61,61,34,27,14,5,330
11702163614,55,39,105,89,83,61,32,19,7,496
11702163615,59,11,85,67,46,51,43,18,11,386
11702163616,53,55,59,55,83,54,27,28,11,433
11702163617,58,40,81,79,59,47,30,23,8,428
11702163618,54,27,135,82,59,50,35,16,12,469
11702163619,91,30,95,79,71,53,28,16,3,460
11702163620,82,44,99,95,67,45,20,32,11,498
11702163621,81,25,40,67,54,42,36,25,12,389
11702163622,63,24,97,60,58,20,21,10,5,356
11702163623,75,53,90,79,67,53,47,26,10,500
11702163624,3,0,18,14,3,6,0,0,0,54
11702163625,54,22,121,96,55,49,30,34,30,481
11702163626,53,61,121,76,65,31,18,4,0,427
11702163627,99,35,67,108,78,51,45,32,8,517
11702163628,49,60,80,53,54,42,30,23,8,398
11702163629,47,44,37,44,47,27,23,18,9,280
11702163630,38,26,48,47,43,30,27,10,4,275
11702163701,104,57,138,104,86,74,34,25,8,637
11702163702,32,55,209,121,44,31,16,10,4,524
11702163703,46,44,58,44,47,46,27,17,0,333
11702163704,56,56,153,100,65,43,24,27,13,539
11702163705,53,46,86,67,56,50,27,19,0,401
11702163706,48,49,135,82,51,39,21,16,0,447
11702163707,30,47,89,71,44,34,29,12,0,362
11702163708,62,32,121,77,55,46,48,21,11,475
11702163709,35,35,38,37,50,48,30,54,66,401
11702163710,32,45,85,36,37,25,27,20,5,312
11702163711,41,25,58,54,69,43,35,22,8,357
11702163712,34,37,38,38,36,26,12,7,9,223
11702163713,61,44,142,95,81,56,47,20,12,556
11702163714,29,17,16,24,16,28,26,9,0,177
11702163715,73,56,52,67,72,41,34,23,8,430
11702163716,51,52,110,66,48,55,47,23,12,455
11702163717,23,19,89,55,32,18,13,13,9,270
11702163718,79,58,54,66,85,51,36,36,15,479
11702163719,75,69,112,71,80,69,29,33,7,551
11702163720,42,31,34,29,26,45,18,18,38,280
11702163721,38,47,95,73,36,38,27,30,16,402
11702163722,44,35,47,33,55,35,38,19,7,316
11702163723,56,33,43,49,49,43,28,11,8,322
11702163724,26,42,41,30,28,21,20,14,3,231
11702163725,57,32,87,78,57,51,40,18,6,425
11702163726,37,29,75,39,25,20,16,29,9,277
11702163727,33,27,57,33,55,33,31,15,6,287
11702163728,75,36,43,67,55,37,26,21,11,368
11702163729,107,71,78,88,104,79,50,21,8,611
11702163730,50,37,84,79,69,57,40,9,6,430
11702163731,74,89,214,148,87,55,30,20,4,714
11702163732,49,49,107,97,71,30,21,17,0,442
11702163733,68,53,116,66,89,68,58,44,5,567
11702163734,67,70,198,87,75,89,53,29,17,681
11703132901,26,52,105,54,40,34,17,6,0,333
11703132902,5,6,38,41,19,33,16,3,0,151
11703132903,32,80,253,104,78,30,45,13,0,639
11703132904,0,42,100,78,31,22,17,0,4,293
11703132905,7,21,106,78,53,25,7,3,4,306
11703132906,34,19,65,34,28,20,17,5,10,230
11703132907,3,22,117,60,28,31,37,17,5,324
11703132908,11,21,90,53,41,49,19,10,0,300
11703132909,19,46,209,168,83,67,40,9,3,652
11703132910,18,28,153,94,54,36,27,8,0,414
11703132911,4,31,56,37,23,15,12,5,0,173
11703132912,40,22,134,86,54,38,15,13,0,400
11703132913,45,49,126,65,57,37,19,11,0,414
11703132914,77,30,211,158,81,70,62,24,4,711
11703132915,0,20,35,21,23,10,7,7,0,122
11703132916,17,38,74,64,41,59,38,13,0,345
11703132917,14,64,130,61,56,40,30,18,9,421
11703132918,6,23,68,53,40,52,26,13,5,293
11703132919,26,36,152,66,48,54,20,21,3,424
11703132920,8,37,159,79,39,22,10,7,0,365
11703132921,9,23,180,121,81,61,33,7,6,529
11703132922,16,16,110,75,58,63,33,30,3,409
11703132923,6,8,86,73,43,29,28,23,4,291
11703132924,14,4,69,61,61,73,53,20,10,350
11703132925,32,26,77,43,44,34,14,3,0,284
11703132926,56,52,133,116,68,73,45,11,5,559
11703132927,23,10,95,122,107,86,60,36,11,552
11703132928,15,30,129,63,35,40,11,13,5,335
11703133003,66,31,76,67,62,71,42,23,3,444
11703133004,75,34,135,103,75,52,27,9,0,494
11703133005,38,36,64,41,30,41,10,3,0,262
11703133006,79,40,95,86,72,50,33,8,3,469
11703133007,34,42,82,67,44,33,19,6,3,334
11703133008,80,33,115,103,62,51,49,36,8,533
11703133009,45,51,312,189,71,31,28,6,0,722
11703133010,86,49,137,111,98,61,40,16,4,613
11703133013,16,18,150,86,23,18,5,0,0,304
11703133014,0,0,0,0,0,0,0,0,0,9
11703133015,61,14,137,95,70,29,18,4,0,434
11703133016,104,51,203,150,125,55,43,14,9,755
11703133017,63,24,78,68,48,26,17,4,0,327
11703133018,7,0,8,8,4,0,0,0,0,28
11703133020,19,25,99,46,16,7,0,0,0,215
11703133022,49,54,207,104,57,21,6,3,0,510
11703133023,29,26,130,68,40,20,7,10,0,332
11703133026,49,48,104,73,81,52,37,15,7,462
11703133027,46,38,134,75,70,70,27,18,3,489
11703133028,67,57,122,90,98,77,31,10,0,547
11703133029,43,46,122,86,49,44,17,9,4,415
11703133030,80,66,100,96,97,47,14,10,0,510
11703133031,75,34,237,242,103,59,17,5,0,771
11703133032,63,17,185,161,74,37,13,4,0,553
11703133033,82,38,237,208,108,30,20,5,6,728
11703133034,16,20,96,50,31,9,5,0,0,229
11703133035,49,41,206,132,54,33,11,0,0,537
11703133036,69,31,255,180,71,32,14,10,0,664
11703133037,24,4,77,83,37,17,4,0,0,244
11703133038,0,0,4,0,0,0,0,0,0,0
11703133039,28,17,43,33,43,20,7,5,0,192
11703133040,51,27,85,55,69,39,6,13,3,370
11703133042,77,39,98,89,82,61,32,14,0,492
11703133043,50,94,317,163,58,32,14,0,0,731
11703133044,35,25,153,112,50,52,29,21,8,477
11703133045,40,41,94,69,42,35,23,6,4,359
11703133046,27,19,255,129,32,13,0,4,0,474
11703133047,64,32,137,98,72,40,9,0,4,453
11703133048,72,105,575,284,61,50,16,4,0,1169
11703133049,93,35,249,216,104,48,29,8,0,781
11703133050,8,23,108,44,23,16,8,0,0,229
11703133051,38,20,146,140,68,43,9,0,0,462
11703133101,0,0,0,0,0,0,0,0,0,0
11703133102,51,37,49,36,48,42,46,13,6,318
11703133103,31,16,107,102,76,55,37,3,0,423
11703133105,30,30,50,47,45,43,36,18,5,310
11703133106,24,13,66,78,102,64,41,25,6,425
11703133107,15,51,115,51,15,12,4,0,0,262
11703133108,52,25,52,37,46,53,43,34,6,344
11703133109,40,69,98,38,41,27,17,9,9,337
11703133110,24,33,66,39,28,27,20,8,0,253
11703133111,74,55,100,74,77,52,44,16,0,486
11703133112,30,49,56,39,34,24,15,0,5,248
11703133113,28,72,100,55,34,27,21,9,0,348
11703133114,24,25,74,55,48,53,54,38,5,370
11703133115,19,40,88,75,45,25,16,5,3,320
11703133116,41,46,46,52,61,59,53,28,10,393
11703133117,32,67,136,83,70,82,52,24,0,547
11703133118,36,64,111,81,49,54,46,19,13,481
11703133119,40,47,116,71,49,51,49,16,3,445
11703133121,60,55,66,64,60,48,33,10,4,392
11703133122,43,70,63,67,28,25,24,4,0,322
11703133123,47,53,82,50,49,55,38,22,6,406
11703133124,105,51,122,140,71,49,34,6,0,579
11703133125,44,45,88,78,58,40,25,11,0,390
11703133127,35,63,112,82,45,54,54,19,3,471
11703133128,0,0,0,0,0,0,0,0,0,0
11703133129,80,179,397,212,118,117,59,34,4,1215
11703133130,32,39,85,42,50,64,74,31,11,434
11703133131,45,54,48,53,59,74,83,40,3,462
11703133132,45,62,108,83,32,53,51,15,6,456
11703133133,41,141,155,61,37,42,43,21,9,548
11703133134,50,70,74,43,24,54,45,20,3,384
11703133135,41,41,21,15,63,30,44,27,5,283
11703133136,37,50,92,47,50,45,55,18,9,393
11703133137,29,37,51,34,44,41,24,18,0,272
11703133138,45,42,41,35,50,42,38,21,0,316
11703133139,40,43,56,64,45,44,36,17,4,346
11703133140,37,41,78,47,45,45,23,8,0,336
11703133141,36,81,117,48,67,32,29,15,5,425
11703133142,45,45,65,57,41,41,23,23,20,363
11703133143,26,28,172,172,77,61,40,12,5,587
11703133144,26,21,142,106,79,52,44,24,5,497
11703133145,69,52,202,138,53,38,17,10,0,581
11703133146,65,40,151,132,59,51,13,4,0,513
11703133147,48,52,108,65,45,39,31,10,3,403
11703133148,22,15,35,58,22,41,27,17,3,241
11703133149,78,43,160,155,75,69,26,16,0,616
11703133150,31,96,253,84,39,22,8,3,0,536
11703133151,43,41,123,105,28,20,20,5,0,376
11703133152,60,105,360,160,54,53,27,3,0,823
11703133301,0,5,29,22,21,15,10,5,0,105
11703133302,7,15,117,66,41,43,27,11,4,340
11703133303,7,15,60,36,32,29,22,18,0,223
11703133304,5,9,63,45,30,33,17,6,0,195
11703133305,8,24,144,124,78,77,70,22,12,556
11703133307,7,57,260,138,70,56,51,19,0,650
11703133308,4,22,83,52,48,43,26,18,0,298
11703133309,4,25,111,89,44,32,31,12,6,362
11703133310,13,34,193,102,68,73,27,16,7,538
11703133311,6,26,89,43,44,38,32,10,3,292
11703133312,5,12,120,64,43,50,22,9,0,333
11703133313,18,27,142,95,84,56,37,15,4,478
11703133314,32,37,149,89,76,56,56,32,3,516
11703133315,5,18,85,42,25,15,10,4,0,204
11703133316,6,19,97,50,23,26,9,0,3,237
11703133317,3,240,176,76,46,24,13,5,4,574
11703133318,20,21,101,71,50,37,24,12,0,337
11703133319,34,27,160,133,61,58,47,18,3,537
11703133320,32,30,186,91,61,46,25,23,6,485
11703133321,15,16,61,37,25,21,15,5,3,192
11703133322,18,46,186,87,66,45,21,16,3,481
11703133323,37,27,34,54,51,69,63,25,10,375
11703133324,12,23,101,54,54,57,43,20,5,361
11703133325,17,10,57,47,54,63,58,17,8,339
11703133326,26,41,83,46,30,28,22,12,3,295
11703133327,29,12,24,13,16,21,15,6,0,132
11703133328,23,21,68,38,37,22,26,9,0,250
11703133329,20,14,99,60,59,75,62,49,31,469
11703133330,7,18,93,71,62,46,37,14,0,346
11703133331,23,12,115,90,64,50,37,7,6,403
11703133332,20,12,17,41,24,18,26,16,10,170
11703133333,41,11,114,82,41,51,30,24,4,383
11703133334,19,24,109,75,45,48,27,3,6,360
11703133335,14,3,46,36,17,31,33,17,4,203
11703133336,10,37,124,80,55,29,19,18,4,364
11703133337,0,13,37,22,14,17,26,47,68,248
11703133338,7,17,100,85,63,58,38,15,4,393
11703133339,4,11,87,50,41,22,27,6,3,249
11703133340,10,15,59,72,77,59,78,37,15,415
11703133341,14,33,56,40,39,28,48,19,6,284
11703133342,13,3,79,49,54,70,48,37,12,367
11703133343,22,18,89,91,68,53,41,14,7,408
11703133344,10,17,60,40,39,49,29,25,3,280
11703133345,30,40,152,110,89,76,62,21,8,587
11703133346,9,13,97,96,46,32,28,20,3,343
11703133348,24,27,147,120,51,60,50,19,6,511
11703133349,34,13,128,93,45,41,34,18,6,402
11703133350,9,10,76,41,38,35,23,4,3,233
11703133351,10,17,108,55,41,23,15,5,0,276
11703133352,3,13,150,122,67,36,19,8,0,419
11703133353,6,12,83,39,27,19,25,59,117,381
11703133601,0,0,4,4,0,0,0,0,0,4
11703133602,47,66,105,69,55,41,26,12,9,426
11703133603,32,36,86,81,72,61,41,22,0,436
11703133605,38,30,118,91,43,48,30,11,0,412
11703133606,34,58,129,65,68,60,54,34,10,517
11703133607,26,50,140,70,45,33,20,6,4,385
11703133608,14,26,158,109,28,27,17,4,0,388
11703133609,5,21,30,72,135,169,113,99,60,698
11703133610,22,63,184,74,54,28,13,6,6,446
11703133611,11,18,111,75,44,23,13,3,0,301
11703133612,20,33,133,63,54,44,22,3,0,374
11703133613,8,27,127,114,67,47,53,51,78,579
11703133614,23,43,187,68,51,26,11,8,3,418
11703133615,9,55,130,64,42,39,11,10,0,360
11703133616,32,61,207,115,54,53,38,10,0,564
11703133617,28,36,184,120,62,33,20,8,3,498
11703133618,14,51,142,90,70,43,11,5,0,419
11703133619,6,22,114,85,58,37,37,38,12,410
11703133620,18,33,233,157,72,50,22,7,0,584
11703133622,9,39,158,100,60,45,44,16,10,481
11703133623,9,50,153,70,19,16,0,7,4,337
11703133624,17,30,77,43,31,15,21,8,0,244
11703133625,31,64,210,106,64,49,19,10,0,555
11703133626,49,65,89,51,53,34,13,10,0,362
11703133628,25,67,186,102,57,55,26,16,4,536
11703133629,20,48,64,25,24,11,9,12,0,207
11703133630,37,25,125,79,57,33,21,11,0,389
11703133631,29,45,111,51,50,36,16,13,3,353
11703133632,40,17,105,81,47,26,16,12,6,349
11703133633,27,25,175,110,51,35,16,9,0,440
11703133634,64,36,163,89,69,42,20,17,3,511
11703133635,19,30,117,61,45,14,8,6,0,291
11703133636,30,51,150,75,56,55,42,12,11,476
11703133637,8,32,151,91,31,16,4,0,0,345
11703133638,18,45,113,86,44,23,8,6,3,354
11703133639,13,25,135,67,40,28,11,4,0,328
11703133640,10,14,148,93,51,29,10,8,0,365
11703133641,23,37,120,67,44,57,23,17,4,393
11703133642,15,7,92,82,53,22,13,0,0,290
11703163801,19,90,85,42,26,15,9,3,0,298
11703163802,12,60,84,11,23,21,13,3,6,241
11703163803,37,85,162,66,44,50,14,15,6,479
11703163804,18,55,95,48,24,20,19,6,0,268
11703163805,0,316,54,7,3,0,0,0,0,381
11703163806,6,156,53,22,10,3,3,0,0,253
11703163807,21,34,121,38,30,24,10,9,0,276
11703163808,0,12,4,0,13,0,0,0,0,29
11703163809,0,0,0,0,0,0,0,0,0,0
11703163810,53,30,130,86,61,32,18,4,3,406
11703163811,17,27,116,42,31,16,3,4,0,260
11703163812,55,53,59,77,63,49,21,7,7,393
11703163813,33,86,126,50,50,26,27,3,0,399
11703163814,38,94,230,151,81,33,17,11,0,657
11703163815,11,10,14,6,11,12,25,15,5,102
11703163816,37,23,86,87,43,26,18,9,5,324
11703163817,0,0,0,0,0,0,0,0,0,0
11703163818,47,46,93,44,46,45,21,6,0,345
11703163819,14,905,52,14,21,20,5,5,0,1042
11703163820,75,99,221,158,90,59,34,6,0,749
11703163821,34,39,66,43,51,49,20,13,0,315
