region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
UCL122083,0,0,0,0,3,11,7,6,0,27,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,7,11,12,0,42,7,7,19,14,25,44,60,27,0,203
UCL122084,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,6,8,31,44,42,47,24,11,3,216
UCL122085,0,0,3,0,0,0,6,3,4,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,7,0,22,22,32,47,67,83,52,34,22,10,369
UCL122086,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,12,0,13,54,44,65,49,43,25,5,298
UCL122087,0,0,0,6,3,4,6,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,6,0,21,21,27,41,53,65,48,37,15,3,310
UCL122088,0,0,0,0,3,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,15,12,11,13,23,33,39,25,22,3,181
UCL122089,0,0,0,3,0,4,13,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,3,3,3,25,3,9,26,48,28,71,58,32,9,284
UCL122090,0,0,0,0,3,16,11,14,0,44,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,4,6,3,3,31,11,22,46,70,51,72,32,37,3,344
UCL122091,0,0,0,0,0,5,10,8,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,17,6,0,7,17,16,39,56,32,4,177
UCL122092,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,12,7,14,49,64,40,17,7,0,210
UCL122093,0,0,0,0,3,0,4,3,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,15,9,19,26,17,44,33,26,15,9,198
UCL122094,0,0,0,0,4,18,12,4,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,0,15,3,8,33,24,34,54,39,18,5,218
UCL122095,0,0,0,0,11,16,16,4,3,50,0,0,0,0,0,0,3,0,0,3,3,3,4,7,14,8,9,4,3,55,11,24,48,55,73,72,46,16,6,351
UCL122096,0,0,5,5,0,8,0,0,0,18,0,0,0,0,0,3,0,0,0,3,0,3,0,3,3,0,3,6,0,18,6,6,23,44,41,48,19,10,0,197
UCL122097,0,3,0,3,6,6,11,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,6,0,18,6,15,35,38,40,36,53,18,0,241
UCL122098,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,13,12,25,30,67,73,66,44,14,4,335
UCL122099,0,0,0,0,0,5,14,6,5,30,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,9,11,4,0,30,13,13,24,31,57,47,50,19,5,259
UCL122100,0,0,3,3,0,3,8,3,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,12,6,12,33,49,51,63,40,15,4,273
UCL122101,0,0,0,0,0,15,8,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,3,8,5,0,42,10,17,67,65,63,56,38,19,0,335
UCL122102,0,0,3,0,4,3,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,17,10,11,27,35,46,59,52,25,12,277
UCL122103,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,31,35,36,20,22,9,3,164
UCL122104,0,0,0,0,6,21,15,6,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,6,25,22,16,38,45,43,63,80,37,15,359
UCL122105,0,0,3,0,3,6,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,3,18,12,6,21,29,46,39,35,9,3,200
UCL122106,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,24,3,12,32,32,41,16,20,12,9,177
UCL122107,0,0,0,3,3,0,7,3,0,16,0,0,0,0,0,6,0,0,0,6,6,0,6,14,12,7,3,6,5,59,15,23,51,50,88,73,37,25,11,373
UCL122108,0,0,0,0,6,8,0,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,3,8,14,20,36,39,24,21,9,174
UCL122109,0,0,0,3,3,8,11,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,6,23,7,3,27,34,49,90,101,42,6,359
UCL122110,0,0,3,3,3,3,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,6,3,3,24,8,8,40,57,52,59,30,15,7,276
UCL122111,0,0,0,0,0,5,0,4,7,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,8,6,0,25,3,3,11,30,37,49,44,33,7,217
UCL122112,0,0,0,0,0,0,3,10,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,11,0,6,23,5,13,19,21,31,37,38,16,6,186
UCL122113,0,0,0,0,3,3,6,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,0,0,0,18,20,36,33,68,91,47,29,9,3,336
UCL122114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,12,19,25,41,68,37,9,0,0,211
UCL122115,0,0,0,3,4,10,8,6,0,31,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,3,0,18,18,22,11,31,45,38,32,12,0,209
UCL122116,0,0,0,0,0,0,4,4,3,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,13,9,47,41,72,58,30,16,6,292
UCL122117,0,0,0,0,0,6,6,6,3,21,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,6,4,25,0,3,6,25,27,38,42,23,7,171
UCL122118,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,13,4,17,19,23,19,23,9,0,0,114
UCL122119,0,0,3,0,0,3,3,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,18,41,58,66,39,31,17,13,293
UCL122120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,15,12,18,25,47,65,42,13,3,0,225
UCL122121,3,0,0,3,6,3,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,15,10,0,4,24,34,53,51,23,0,199
UCL122122,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,3,3,18,11,8,25,75,85,71,50,25,6,356
UCL122123,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,3,0,3,3,0,0,0,6,3,3,0,0,15,13,0,12,30,25,40,43,3,3,169
UCL122124,0,0,0,0,0,0,10,6,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,0,15,9,4,22,42,61,81,67,24,3,313
UCL122125,0,0,0,0,0,3,0,4,3,10,0,0,0,0,3,0,0,0,0,3,3,0,0,3,3,6,3,6,3,27,12,6,6,31,52,58,46,30,9,250
UCL122126,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,12,3,3,19,29,45,50,40,12,0,201
UCL122127,0,0,0,0,0,0,4,3,3,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,3,3,0,21,13,19,24,32,72,61,27,20,3,271
UCL122128,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8,3,0,0,4,0,0,0,0,15,24,26,40,64,63,48,24,3,7,299
UCL122129,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,3,0,0,0,12,5,14,44,58,43,39,13,3,0,219
UCL122130,0,0,0,0,3,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,6,9,18,28,42,59,33,12,6,213
UCL122131,0,0,0,0,8,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,0,0,3,18,11,15,34,62,66,52,38,12,3,293
UCL122132,0,0,0,0,3,3,3,6,0,15,0,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,6,0,3,27,10,11,42,38,31,30,26,9,3,200
UCL122133,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,15,17,21,43,67,74,63,28,12,12,337
UCL122134,3,0,0,3,3,4,10,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,5,0,24,9,0,17,39,35,36,49,5,0,190
UCL122135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,50,35,24,13,0,0,154
UCL122136,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,9,0,6,15,15,35,44,37,18,0,170
UCL122137,0,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,10,0,6,0,34,7,19,13,35,76,61,28,15,3,257
UCL122138,0,0,0,3,3,3,6,6,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,6,0,26,0,11,16,44,28,35,36,22,15,207
UCL122139,0,0,0,0,4,0,8,6,0,18,0,0,0,0,0,4,0,0,0,4,0,3,3,5,0,5,3,3,0,22,4,12,16,32,32,23,26,19,0,164
UCL122140,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,16,25,23,40,49,28,9,0,196
UCL122141,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,13,6,9,20,19,38,43,18,12,3,168
UCL122142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,27,48,47,19,10,3,3,184,18,28,71,91,90,49,17,7,3,374
UCL122143,0,0,0,0,0,3,6,3,3,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,0,17,9,18,28,49,72,96,48,30,6,356
UCL122144,0,3,0,0,5,8,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,0,9,0,27,11,26,13,40,42,66,27,15,7,247
UCL122145,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,3,0,0,18,3,16,25,57,57,45,28,6,4,241
UCL122146,3,0,9,5,8,4,6,0,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,23,6,30,32,26,7,6,0,0,130
UCL122147,0,0,3,3,3,6,12,12,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,4,3,21,6,17,25,28,32,45,46,40,21,260
UCL122148,0,0,3,3,7,8,9,13,4,47,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,4,3,0,23,9,16,43,33,60,49,43,41,11,305
UCL122149,0,0,0,0,6,3,6,6,0,21,0,0,0,0,0,0,3,0,0,3,3,0,0,6,8,8,4,0,0,29,19,9,15,33,51,57,24,12,0,220
UCL122150,0,0,3,0,3,6,6,5,6,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,7,17,3,4,28,15,29,29,22,21,17,168
UCL122151,0,0,0,0,6,6,11,0,0,23,0,0,0,0,0,0,0,0,0,0,3,0,7,3,6,4,0,0,0,23,12,15,45,59,79,44,23,9,0,286
UCL122152,0,0,0,4,3,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,6,3,18,6,13,16,40,48,24,12,6,6,171
UCL122153,0,0,0,3,0,0,0,4,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,6,3,3,3,6,0,21,0,7,20,34,40,31,18,10,3,163
UCL122154,0,0,0,3,0,15,7,7,8,40,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,8,10,0,35,11,15,26,48,60,81,55,37,17,350
UCL122155,0,0,3,0,7,11,0,7,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,5,3,3,7,0,3,21,10,9,31,37,39,54,42,18,7,247
UCL122156,0,0,0,6,6,5,9,0,6,32,0,0,0,0,0,0,0,3,0,3,3,0,0,3,3,5,8,9,6,37,3,9,15,28,53,47,44,35,15,249
UCL122157,0,0,0,3,3,4,8,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,20,3,0,14,30,24,50,23,18,11,173
UCL122158,0,0,0,0,3,9,6,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,6,3,12,23,45,49,27,16,0,181
UCL122159,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,4,0,0,16,18,30,49,86,62,60,36,14,3,358
UCL122160,3,0,3,6,3,19,6,7,0,47,0,0,0,0,0,0,0,3,0,3,0,0,0,6,3,9,8,7,0,33,13,11,21,70,63,47,33,17,0,275
UCL122161,0,0,0,0,4,0,0,8,0,12,0,0,3,0,3,0,0,0,0,6,0,0,8,11,3,0,11,3,0,36,15,14,45,63,46,35,55,11,0,284
UCL122162,0,0,0,0,0,11,0,4,0,15,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,3,13,10,0,38,14,15,41,48,56,49,33,14,0,270
UCL122163,0,0,0,0,3,8,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,6,3,27,8,13,20,29,51,46,31,31,6,235
UCL122164,0,3,0,3,11,8,7,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,3,16,3,12,23,24,57,56,41,16,3,235
UCL122165,0,0,0,0,4,9,17,4,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,9,3,31,3,15,26,45,69,104,91,41,12,406
UCL122166,0,0,0,0,0,6,6,3,0,15,0,0,0,0,0,0,0,0,0,0,3,3,6,0,6,8,6,3,0,35,16,13,31,51,76,84,31,14,3,319
UCL122167,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,7,3,24,10,15,18,53,106,76,12,10,3,303
UCL122168,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,11,22,23,36,77,83,38,25,0,0,304
UCL122169,0,0,0,3,3,3,11,9,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,0,18,6,11,17,29,43,27,43,30,16,222
UCL131777,245,252,582,1216,3055,6434,6581,4432,1538,24335,27,44,72,137,220,369,364,314,101,1648,1776,1608,3057,4412,5465,5821,4903,2979,1080,31101,15537,21894,40555,69298,87667,84309,50749,20400,5348,395757
UCL179997,0,0,0,0,0,3,6,7,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,7,0,20,0,6,4,11,12,30,26,21,3,113
UCL199994,35,32,55,75,95,110,97,45,17,561,5,5,11,19,21,18,7,7,0,93,120,221,567,597,597,392,240,87,66,2887,585,1312,2652,2103,1890,1674,970,240,121,11547
