UCL_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
UCL115042,0,9,12,16,16,15,5,3,0,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,7,3,0,12,8,16,4,3,3,0,49,0,0,7,3,3,0,0,0,0,9,0,3,0,4,7,7,0,0,0,28,0,3,4,4,3,3,0,0,0,20,0,4,0,0,9,10,3,0,0,33,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,3,4,3,0,0,0,11,0,3,10,3,10,15,3,0,0,40,0,0,3,3,4,3,0,0,0,20,0,3,11,4,4,4,0,0,0,33,0,0,0,0,3,0,0,0,0,6,0,3,7,0,0,5,3,0,0,23,0,4,3,10,7,7,0,0,0,28
UCL115043,4,3,10,10,8,8,3,0,0,51,0,0,0,0,3,0,0,0,0,7,0,0,0,6,3,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,3,10,18,20,11,6,0,0,0,71,0,0,3,3,3,3,0,0,0,8,0,3,4,10,3,4,0,0,0,24,4,3,7,4,0,0,0,0,0,21,0,0,3,3,6,7,0,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,5,0,0,4,8,9,7,0,0,0,28,0,0,6,3,4,6,0,0,0,16,0,0,4,0,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,4,8,3,3,3,0,0,0,16,0,0,6,3,4,3,0,0,0,20
UCL115044,0,9,16,8,15,19,5,3,0,82,0,0,3,0,0,0,0,0,0,4,0,3,3,3,9,3,4,0,0,23,0,0,0,3,3,0,0,0,0,13,3,8,15,13,16,7,0,0,0,63,0,0,0,3,0,3,0,0,0,9,3,4,4,7,4,5,3,0,0,36,3,0,0,0,0,3,0,0,0,8,0,0,4,3,12,7,3,0,0,35,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5,5,10,17,13,0,0,0,55,0,0,0,5,7,8,3,0,0,18,0,0,0,0,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,4,11,0,5,0,3,0,0,24,0,0,3,0,0,3,3,0,0,11
UCL115045,0,0,0,7,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,5,4,3,8,13,13,11,0,0,0,52,0,3,0,3,3,6,0,0,0,13,12,16,38,28,27,29,0,0,0,146,0,0,0,0,4,0,0,0,0,8,11,3,11,3,4,10,0,0,0,39,8,4,3,6,4,6,0,0,0,33,0,0,0,3,5,4,3,0,0,18,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,8,0,0,3,4,7,3,3,0,0,20,0,0,0,5,6,6,0,0,0,23,0,3,14,9,19,22,0,0,0,71,0,0,3,10,6,11,3,0,0,35,0,0,6,5,18,7,0,0,0,37,0,0,0,0,3,8,0,0,0,10,0,3,3,4,3,0,0,0,0,22,0,3,5,10,4,10,8,0,0,44
UCL115046,3,10,6,4,3,0,0,3,0,36,0,0,0,0,3,5,0,0,0,10,3,14,10,5,7,0,0,0,0,42,0,0,0,0,0,3,0,0,0,3,0,3,3,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,3,4,7,3,3,0,0,0,20,0,0,3,0,3,0,0,0,0,4,0,3,3,3,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,3,6,4,4,0,0,0,19,0,0,3,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,5
UCL115047,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,7,11,9,11,12,0,0,0,50,4,0,0,0,3,0,0,0,0,11,4,3,0,5,5,3,4,0,0,22,0,0,9,10,3,3,0,0,0,24,0,0,0,3,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,3,0,0,0,11,0,0,5,7,9,5,0,0,0,22,0,0,0,6,8,4,0,0,0,16,0,0,0,3,4,14,0,0,0,23,0,3,0,0,4,0,0,0,0,8,0,0,0,4,3,4,3,0,0,12,0,3,0,3,3,0,0,0,0,8
UCL115048,0,0,3,6,3,3,3,0,0,21,0,3,21,27,27,14,0,0,0,100,0,0,3,3,0,3,0,0,0,17,0,0,0,3,6,3,0,0,0,18,0,3,9,6,0,4,0,0,0,22,0,0,0,0,0,3,0,0,0,7,3,3,4,3,0,0,0,0,0,10,7,0,0,0,0,3,0,0,0,16,0,0,0,4,5,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,12,0,0,0,5,3,3,3,0,0,12
UCL115049,4,0,0,3,3,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,0,0,12,0,0,0,4,3,0,0,0,0,4,0,0,4,6,3,7,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,14,0,0,0,3,0,3,0,0,0,11,0,0,3,0,4,5,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,3,3,5,7,0,0,0,18,0,0,0,3,0,3,0,0,0,4,0,0,0,5,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,10
UCL115050,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,4,0,0,0,12,0,3,3,0,7,7,0,0,0,30,0,0,3,0,3,0,0,0,0,8,7,11,12,17,8,10,0,0,0,58,0,0,0,3,3,4,0,0,0,10,0,4,0,3,3,7,0,0,0,16,4,0,0,0,0,0,0,0,0,8,0,0,5,4,15,9,0,0,0,33,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,3,4,3,0,0,0,0,18,0,0,0,3,3,0,0,0,0,8,0,4,0,5,8,0,0,0,0,23,0,0,0,3,3,4,3,0,0,20,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,10,3,0,3,4,0,3,3,0,0,20
UCL115051,4,0,5,3,6,10,4,3,0,35,0,0,4,4,4,3,0,0,0,17,4,0,8,12,6,0,0,0,0,27,0,0,3,5,9,8,0,0,0,19,3,4,22,14,22,21,4,0,0,80,0,0,0,3,3,0,0,3,0,7,8,4,7,7,3,4,0,0,0,29,0,0,0,0,0,5,0,0,0,10,0,0,0,4,9,10,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,9,6,0,0,13,0,0,3,0,3,0,0,0,0,8,0,0,8,8,13,10,0,0,0,37,0,0,3,3,11,3,0,0,0,23,0,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,5,0,0,0,24,0,0,4,5,6,3,0,0,0,16
UCL115052,0,3,15,17,15,14,0,0,0,65,0,0,3,0,5,0,0,0,0,5,0,10,3,13,22,13,0,5,0,63,0,0,0,4,3,0,0,0,0,9,4,3,13,11,14,15,5,0,0,63,0,0,3,5,8,11,3,0,0,29,5,6,9,14,6,10,3,0,0,52,10,3,7,6,5,10,0,0,0,48,0,0,3,6,11,14,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,0,4,0,3,0,0,14,0,0,3,4,3,3,3,0,0,16,0,3,5,4,14,3,0,0,0,26,0,0,0,4,0,4,3,0,0,13,0,0,3,6,0,3,3,0,0,21,0,0,0,0,3,4,0,0,0,7,6,4,3,3,4,12,0,0,0,32,0,6,7,7,14,6,3,0,0,47
UCL115053,3,14,9,5,6,5,3,3,0,45,0,0,4,0,0,0,0,0,0,4,3,8,18,23,16,5,0,0,0,75,0,0,5,0,5,0,0,0,0,13,6,17,42,14,12,10,0,0,0,99,0,17,3,6,6,0,3,0,0,35,6,10,19,17,9,9,0,0,0,76,8,19,4,8,0,0,3,0,0,47,0,3,10,12,6,3,0,0,0,35,0,4,3,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,3,3,0,4,0,0,0,0,10,0,4,19,10,4,5,0,0,0,40,0,5,0,3,3,0,0,0,0,13,3,7,36,25,25,4,0,0,0,96,0,11,29,16,24,13,0,0,0,91,0,0,16,9,10,3,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,3,13,6,4,8,0,0,0,37,0,6,10,3,3,4,0,0,0,34
UCL115054,3,0,3,8,5,7,3,3,0,33,0,0,0,4,0,3,0,0,0,7,0,4,6,8,6,11,3,0,0,41,0,0,4,5,0,6,0,0,0,17,3,12,19,17,13,21,0,0,0,81,0,0,0,3,3,3,0,0,0,9,14,3,6,6,7,4,8,0,0,48,12,7,5,7,4,11,3,0,0,50,0,0,0,6,5,18,8,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,0,0,3,4,4,3,0,0,0,13,0,0,6,0,0,4,0,0,0,10,4,0,5,9,6,8,4,0,0,38,0,3,9,4,9,7,4,0,0,42,0,0,5,3,10,7,3,0,0,26,0,0,0,0,4,3,0,0,0,7,0,0,3,0,3,0,0,0,0,9,0,0,3,0,3,6,0,0,0,25
UCL115055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,3,3,5,3,0,0,16,0,0,3,0,0,0,0,0,0,3,0,5,8,5,5,16,0,0,0,45,0,0,0,0,0,3,0,0,0,3,0,3,0,5,4,3,0,0,0,16,3,0,0,4,3,3,0,0,0,24,0,0,3,0,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,5,0,0,0,8,0,0,0,0,3,0,3,0,0,7,0,0,3,0,3,4,0,0,0,12,0,0,3,3,9,10,0,0,0,20,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,3,0,0,9,0,0,0,3,3,3,0,0,0,8,0,0,3,0,4,3,0,0,0,13
UCL115056,3,3,12,10,12,13,3,0,0,58,0,0,0,0,0,0,0,0,0,0,3,3,8,8,3,4,5,0,0,27,0,0,3,3,6,4,0,0,0,17,0,3,8,6,8,8,3,0,0,41,0,0,4,3,3,9,3,0,0,20,6,3,0,0,3,10,4,0,0,30,0,0,0,0,7,8,0,0,0,12,0,0,0,9,9,10,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,6,0,0,0,13,0,0,6,5,0,3,0,0,0,14,0,0,4,7,3,6,3,0,0,23,0,0,0,0,0,0,0,0,0,0,3,4,3,6,3,4,3,0,0,24,0,10,3,0,3,8,0,0,0,21
UCL115057,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,9,23,26,10,10,0,0,0,80,0,0,0,0,0,3,0,0,0,9,3,8,8,11,12,11,0,0,0,58,3,0,5,3,3,3,0,0,0,12,7,3,7,13,6,0,0,0,0,41,10,6,4,3,0,0,0,0,0,22,0,4,16,16,18,5,0,0,0,61,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,4,5,7,3,0,0,0,0,20,34,74,89,40,35,14,0,0,0,290,0,3,0,12,3,4,0,0,0,18,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,11,6,0,0,0,0,0,23,3,0,13,11,5,0,0,0,0,31
UCL115058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,8,9,7,11,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,3,11,6,7,3,0,0,0,33,0,0,0,0,3,0,0,0,0,4,5,4,3,7,0,0,0,0,0,21,8,0,3,0,3,0,0,0,0,17,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,0,0,3,0,3,6,0,0,0,12
UCL115059,4,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,3,8,9,3,0,0,0,33,0,0,0,3,0,3,0,0,0,8,5,12,23,7,12,12,3,0,0,75,0,0,0,3,3,6,0,0,0,12,9,4,12,3,0,7,0,0,0,32,5,3,0,0,4,4,0,0,0,21,0,0,3,6,3,0,4,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,4,4,4,3,3,0,0,19,0,4,8,3,3,0,0,0,0,12,0,0,6,10,4,0,0,0,0,19,0,0,0,3,3,9,0,0,0,16,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,3,3,3,5,3,0,0,0,17,0,0,11,3,8,8,4,0,0,33
UCL115060,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,3,5,27,18,17,8,4,0,0,87,0,0,0,9,7,3,0,0,0,17,5,6,9,4,0,0,0,0,0,27,0,0,0,4,0,3,0,0,0,16,0,0,0,3,3,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,4,7,7,11,0,0,0,32,0,0,0,4,0,0,0,0,0,5,0,0,3,4,4,4,0,0,0,18,4,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,18,0,0,3,7,4,0,0,0,0,14
UCL115061,0,3,0,0,3,3,0,0,0,16,0,0,3,5,3,3,0,0,0,18,0,5,9,16,15,10,7,0,0,60,0,0,3,8,3,6,0,0,0,16,13,24,50,57,39,39,3,0,0,232,0,0,0,3,0,4,0,0,0,14,8,8,4,10,7,12,3,0,0,57,26,15,10,8,8,4,3,0,0,77,4,3,0,4,11,14,6,0,0,48,0,0,0,8,0,3,0,0,0,13,0,0,3,7,7,7,3,0,0,27,0,0,0,9,3,0,0,0,0,16,0,3,13,16,7,5,5,0,0,58,0,0,6,0,8,4,0,0,0,25,0,17,20,25,31,15,0,0,0,112,0,0,14,20,31,32,0,0,0,96,0,0,7,20,13,23,7,0,0,65,0,0,4,0,3,0,0,0,0,8,0,0,0,7,5,4,0,0,0,22,3,0,0,3,14,6,0,0,0,30
UCL115062,7,6,12,6,6,14,3,3,0,55,0,0,0,3,3,0,0,0,0,8,3,3,0,9,0,3,0,0,0,23,0,0,3,8,3,0,0,0,0,14,4,7,6,5,9,14,0,0,0,48,3,0,4,0,0,4,0,0,0,13,9,3,9,4,10,8,3,0,0,51,0,3,7,7,4,3,3,0,0,29,0,0,3,6,10,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,3,3,3,0,0,0,14,0,0,11,6,17,18,3,0,0,57,0,5,8,0,3,3,0,0,0,17,0,3,5,9,14,7,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,3,4,3,10,10,4,0,0,32,0,3,3,3,0,3,0,0,0,22
UCL115063,0,3,11,3,7,6,0,0,0,25,0,0,3,0,0,0,0,0,0,5,3,0,16,22,9,11,4,0,0,66,0,0,3,5,3,3,0,0,0,15,14,31,63,43,32,14,6,0,0,198,3,3,12,5,9,5,0,0,0,34,8,6,9,16,3,9,3,0,0,47,3,3,5,3,0,0,0,0,0,15,0,5,3,19,14,15,0,0,0,59,0,4,3,4,4,8,0,0,0,22,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,3,5,6,3,0,0,0,25,0,3,7,5,3,3,0,0,0,17,0,3,11,11,12,7,0,0,0,47,0,3,9,5,0,3,3,0,0,18,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,4,3,6,10,13,11,9,0,0,0,52,0,6,19,4,6,5,0,0,0,47
UCL115064,0,4,3,7,4,5,5,0,0,31,0,0,6,6,8,0,0,0,0,26,3,7,8,11,14,10,0,0,0,47,0,0,3,4,0,0,0,0,0,6,5,3,20,17,4,14,0,0,0,67,0,0,0,3,0,4,0,0,0,5,10,3,3,9,5,8,0,0,0,40,3,3,6,0,5,4,3,0,0,26,0,0,4,3,7,6,4,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,4,0,0,0,10,0,0,6,3,9,10,3,0,0,36,0,0,0,0,6,3,0,0,0,16,0,3,0,0,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,3,8,0,3,4,0,0,18,0,0,7,3,3,5,0,0,0,20
UCL115065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,0,17,0,0,3,3,0,0,0,0,0,10,0,5,49,13,3,3,0,0,0,73,0,0,3,6,0,0,0,0,0,11,3,5,6,4,3,0,0,0,0,23,6,4,6,7,3,0,0,0,0,20,0,0,6,12,0,3,0,0,0,18,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,11,13,7,3,0,0,0,38,0,0,0,3,0,0,0,0,0,5,0,3,60,46,27,0,0,0,0,140,0,0,4,6,3,3,0,0,0,11,0,0,12,10,3,3,0,0,0,24,0,0,3,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,8,0,4,5,6,0,0,0,0,0,16
UCL115066,0,0,3,4,3,7,0,0,0,24,0,0,0,0,0,0,0,0,0,3,3,5,3,6,6,8,0,0,0,26,0,0,0,0,0,0,0,0,0,8,0,3,14,11,10,4,0,0,0,44,0,0,0,3,4,4,0,0,0,14,4,0,0,3,5,3,0,0,0,18,0,3,0,4,0,3,3,0,0,18,0,0,0,0,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,13,0,0,6,9,5,0,0,0,0,21,0,0,4,0,0,8,0,0,0,8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,7,0,3,3,0,3,3,0,0,0,16
UCL115067,5,3,10,9,10,12,9,3,0,72,0,0,0,4,3,0,0,0,0,11,0,0,5,4,5,0,0,0,0,21,0,0,0,0,3,0,0,0,0,3,0,8,12,13,9,8,3,0,0,48,0,0,6,5,5,3,0,0,0,19,7,0,6,3,0,3,3,0,0,23,0,0,3,0,3,3,3,0,0,9,3,0,0,4,6,11,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,4,12,9,5,0,0,0,31,0,0,3,0,0,0,0,0,0,8,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,3,0,0,16,0,4,6,3,3,3,0,0,0,21
UCL115068,0,0,0,0,0,0,0,0,0,0,0,4,46,53,38,21,0,0,0,157,3,7,10,4,12,3,0,0,3,62,0,0,0,3,3,0,0,0,0,9,3,14,32,25,18,9,3,0,0,101,0,0,11,7,3,5,0,0,0,23,3,3,3,9,6,3,3,0,0,41,13,6,3,0,4,0,0,0,0,39,0,3,18,16,13,9,3,0,0,56,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,8,0,0,0,4,3,3,0,0,0,8,0,0,3,6,3,3,0,0,0,12,0,0,3,8,4,3,0,0,0,23,0,0,3,3,0,0,0,0,0,15,0,0,5,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,10,17,10,7,6,0,0,0,52,3,7,12,11,4,5,0,0,0,36
