UCL_CODE_2016,Ag_For_Fish_OcMngr,Ag_For_Fish_OcProf,Ag_For_Fish_OcTechTrdW,Ag_For_Fish_OcComPerS,Ag_For_Fish_OcClericAdm,Ag_For_Fish_OcSalesWk,Ag_For_Fish_OcMacOp_Driv,Ag_For_Fish_OcLab,Ag_For_Fish_OcID_NS,Agri_for_fish_Tot,Mining_OcMngr,Mining_OcProf,Mining_OcTechTrdW,Mining_OcComPerS,Mining_OcClericAdm,Mining_OcSalesWk,Mining_OcMacOp_Driv,Mining_OcLab,Mining_OcID_NS,Mining_Tot,Manufact_OcMngr,Manufact_OcProf,Manufact_OcTechTrdW,Manufact_OcComPerS,Manufact_OcClericAdm,Manufact_OcSalesWk,Manufact_OcMacOp_Driv,Manufact_OcLab,Manufact_OcID_NS,Manufacturing_Tot,El_Gas_W_W_OcMngr,El_Gas_W_W_OcProf,El_Gas_W_W_OcTechTrdW,El_Gas_W_W_OcComPerS,El_Gas_W_W_OcClericAdm,El_Gas_W_W_OcSalesWk,El_Gas_W_W_OcMacOp_Driv,El_Gas_W_W_OcLab,El_Gas_W_W_OcID_NS,El_Gas_W_W_Tot,Construc_OcMngr,Construc_OcProf,Construc_OcTechTrdW,Construc_OcComPerS,Construc_OcClericAdm,Construc_OcSalesWk,Construc_OcMacOp_Driv,Construc_OcLab,Construc_OcID_NS,Construction_Tot,WhlesaleTde_OcMngr,WhlesaleTde_OcProf,WhlesaleTde_OcTechTrdW,WhlesaleTde_OcComPerS,WhlesaleTde_OcClericAdm,WhlesaleTde_OcSalesWk,WhlesaleTde_OcMacOp_Driv,WhlesaleTde_OcLab,WhlesaleTde_OcID_NS,WhlesaleTde_Tot,RetTde_OcMngr,RetTde_OcProf,RetTde_OcTechTrdW,RetTde_OcComPerS,RetTde_OcClericAdm,RetTde_OcSalesWk,RetTde_OcMacOp_Driv,RetTde_OcLab,RetTde_OcID_NS,RetTde_Tot,Acom_food_OcMngr,Acom_food_OcProf,Acom_food_OcTechTrdW,Acom_food_OcComPerS,Acom_food_OcClericAdm,Acom_food_OcSalesWk,Acom_food_OcMacOp_Driv,Acom_food_OcLab,Acom_food_OcID_NS,Acom_food_scs_Tot,Trans_po_wh_OcMngr,Trans_po_wh_OcProf,Trans_po_wh_OcTechTrdW,Trans_po_wh_OcComPerS,Trans_po_wh_OcClericAdm,Trans_po_wh_OcSalesWk,Trans_po_wh_OcMacOp_Driv,Trans_po_wh_OcLab,Trans_po_wh_OcID_NS,Trans_po_wh_Tot,Infon_med_tel_OcMngr,Infon_med_tel_OcProf,Infon_med_tel_OcTechTrdW,Infon_med_tel_OcComPerS,Infon_med_tel_OcClericAdm,Infon_med_tel_OcSalesWk,Infon_med_tel_OcMacOp_Driv,Infon_med_tel_OcLab,Infon_med_tel_OcID_NS,Infon_med_tel_Tot,Fin_and_ins_s_OcMngr,Fin_and_ins_s_OcProf,Fin_and_ins_s_OcTechTrdW,Fin_and_ins_s_OcComPerS,Fin_and_ins_s_OcClericAdm,Fin_and_ins_s_OcSalesWk,Fin_and_ins_s_OcMacOp_Driv,Fin_and_ins_s_OcLab,Fin_and_ins_s_OcID_NS,Fin_and_ins_s_Tot,Rent_hi_re_es_OcMngr,Rent_hi_re_es_OcProf,Rent_hi_re_es_OcTechTrdW,Rent_hi_re_es_OcComPerS,Rent_hi_re_es_OcClericAdm,Rent_hi_re_es_OcSalesWk,Rent_hi_re_es_OcMacOp_Driv,Rent_hi_re_es_OcLab,Rent_hi_re_es_OcID_NS,Rent_hi_re_es_Tot,Prof_sci_tec_OcMngr,Prof_sci_tec_OcProf,Prof_sci_tec_OcTechTrdW,Prof_sci_tec_OcComPerS,Prof_sci_tec_OcClericAdm,Prof_sci_tec_OcSalesWk,Prof_sci_tec_OcMacOp_Driv,Prof_sci_tec_OcLab,Prof_sci_tec_OcID_NS,Prof_sci_tec_Tot,Admin_sup_s_OcMngr,Admin_sup_s_OcProf,Admin_sup_s_OcTechTrdW,Admin_sup_s_OcComPerS,Admin_sup_s_OcClericAdm,Admin_sup_s_OcSalesWk,Admin_sup_s_OcMacOp_Driv,Admin_sup_s_OcLab,Admin_sup_s_OcID_NS,Admin_sup_s_Tot,Pub_adm_sfty_OcMngr,Pub_adm_sfty_OcProf,Pub_adm_sfty_OcTechTrdW,Pub_adm_sfty_OcComPerS,Pub_adm_sfty_OcClericAdm,Pub_adm_sfty_OcSalesWk,Pub_adm_sfty_OcMacOp_Driv,Pub_adm_sfty_OcLab,Pub_adm_sfty_OcID_NS,Pub_adm_sfty_Tot,Educ_training_OcMngr,Educ_training_OcProf,Educ_training_OcTechTrdW,Educ_training_OcComPerS,Educ_training_OcClericAdm,Educ_training_OcSalesWk,Educ_training_OcMacOp_Driv,Educ_training_OcLab,Educ_training_OcID_NS,Educ_training_Tot,Hlth_care_soc_OcMngr,Hlth_care_soc_OcProf,Hlth_care_soc_OcTechTrdW,Hlth_care_soc_OcComPerS,Hlth_care_soc_OcClericAdm,Hlth_care_soc_OcSalesWk,Hlth_care_soc_OcMacOp_Driv,Hlth_care_soc_OcLab,Hlth_care_soc_OcID_NS,Hlth_care_soc_Tot,ArtRecreatOcMngr,ArtRecreatOcProf,ArtRecreatOcTechTrdW,ArtRecreatOcComPerS,ArtRecreatOcClericAdm,ArtRecreatOcSalesWk,ArtRecreatOcMacOp_Driv,ArtRecreatOcLab,ArtRecreatOcID_NS,ArtRecreatTot,Other_scs_OcMngr,Other_scs_OcProf,Other_scs_OcTechTrdW,Other_scs_OcCom_PS_W,Other_scs_OcClericAdmin,Other_scs_OcSalesWk,Other_scs_OcMacOp_Driv,Other_scs_OcLab,Other_scs_OcID_NS,Other_scs_Tot,ID_NS_OcMngr,ID_NS_OcProf,ID_NS_OcTechTrdW,ID_NS_OcComPerS,ID_NS_OcClericAdm,ID_NS_OcSalesWk,ID_NS_OcMacOp_Driv,ID_NS_OcLab,ID_NS_OcID_NS,ID_NS_Tot
UCL115032,0,0,0,0,0,0,0,9,0,15,0,0,4,0,0,0,16,0,0,24,18,3,30,3,8,0,26,22,0,103,0,0,3,0,3,0,5,0,0,10,5,0,59,0,4,0,17,29,0,115,4,0,0,0,8,0,3,0,0,22,15,0,5,0,7,67,13,3,0,115,3,0,3,14,0,5,3,6,0,40,5,0,0,0,7,0,31,4,0,53,0,0,3,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,4,3,0,0,10,3,3,4,0,9,0,0,0,0,24,5,0,4,3,3,0,0,6,0,22,4,6,7,12,15,0,0,5,0,55,8,32,0,13,13,0,0,0,0,57,4,27,3,41,18,0,0,6,0,97,4,3,0,0,0,0,0,0,0,8,0,3,26,4,3,0,0,3,0,37,7,4,14,0,3,8,8,3,6,50
UCL115033,6,0,3,0,0,0,0,4,0,19,0,0,3,0,0,0,4,0,0,15,9,7,25,0,4,7,10,24,0,88,0,3,9,0,0,0,0,0,0,17,13,0,55,0,16,3,6,12,0,102,7,4,3,0,6,11,7,3,0,39,33,11,10,0,14,95,10,13,0,186,16,0,9,30,4,14,0,25,0,98,10,6,6,3,11,0,34,0,0,67,4,3,4,0,3,0,0,0,0,16,4,8,0,0,9,3,0,0,0,28,0,0,4,0,7,18,0,4,0,34,0,29,3,0,21,0,3,0,0,60,3,4,6,0,5,0,4,17,0,35,4,10,13,19,20,4,0,0,0,79,5,108,3,23,29,0,0,12,0,177,4,85,4,75,35,0,5,4,0,216,0,4,0,10,0,0,0,0,0,15,6,13,27,3,5,0,0,6,0,61,4,0,4,3,3,7,8,10,7,43
UCL115034,6,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,5,0,11,0,8,6,4,12,0,50,0,0,6,0,0,0,8,0,0,16,18,10,63,0,5,3,9,22,0,129,3,0,0,0,0,4,4,0,0,11,17,3,9,3,6,90,4,17,0,141,12,0,8,15,0,12,3,12,0,62,3,0,0,0,3,4,7,0,0,27,3,0,5,3,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,15,0,0,0,0,4,14,0,0,0,25,5,18,3,0,11,0,0,3,0,48,4,0,3,3,8,0,0,33,0,52,18,33,22,36,15,0,0,4,0,134,5,54,0,17,12,0,0,4,0,96,8,49,3,67,18,0,0,9,0,156,0,7,0,0,0,0,0,0,0,15,3,0,21,7,0,0,0,0,0,43,4,0,10,0,5,3,6,0,15,46
UCL115035,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,10,10,16,0,3,0,3,0,0,47,0,0,0,0,0,0,0,0,0,6,13,3,12,0,4,0,3,4,0,35,0,0,0,0,3,4,0,0,0,11,11,3,6,0,3,45,3,0,0,64,9,0,3,19,3,10,0,15,0,55,3,0,0,0,9,0,10,0,0,19,0,0,3,0,3,5,0,0,0,9,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,4,18,3,0,16,0,0,0,0,42,3,0,0,4,0,0,0,6,0,19,14,20,10,6,11,0,0,0,0,67,3,62,0,10,5,0,0,0,0,83,3,45,3,23,13,0,0,0,0,87,0,3,0,4,0,0,0,3,0,10,0,0,3,4,0,0,0,0,0,16,0,3,4,0,0,3,0,0,0,13
UCL115036,23,0,10,0,8,0,5,16,0,59,0,0,0,0,0,0,4,0,0,3,8,0,13,0,3,0,5,7,0,39,0,0,4,0,0,0,3,0,0,8,7,0,16,0,4,0,4,4,0,33,0,0,0,0,7,5,0,3,0,12,8,5,3,0,3,42,3,0,0,56,14,0,3,16,0,0,0,8,0,42,0,0,0,0,5,3,12,0,0,16,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,8,0,13,3,0,3,7,13,0,3,3,0,35,0,23,0,16,3,0,0,0,0,49,0,28,4,33,9,0,0,12,0,86,0,3,0,0,0,0,0,0,0,3,0,0,10,3,4,0,0,0,0,14,0,0,0,0,0,0,3,4,5,25
UCL115037,31,0,4,0,0,0,0,16,3,58,36,82,168,14,31,3,230,19,6,588,3,0,12,0,8,0,10,0,0,33,0,0,10,0,0,3,3,3,0,18,7,0,17,0,8,0,17,14,0,68,0,0,9,0,4,6,0,0,0,15,14,3,11,0,3,61,11,22,0,121,15,0,17,31,6,3,0,34,0,115,6,0,5,0,6,6,13,4,0,37,0,3,3,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,15,5,0,3,0,7,7,0,0,0,17,4,6,6,0,10,0,0,0,0,22,0,4,11,4,5,0,0,19,0,41,15,15,11,22,21,0,11,17,4,116,6,63,0,21,13,0,0,3,0,107,3,37,4,65,11,0,0,13,0,129,0,6,0,0,0,0,0,0,0,11,4,3,32,3,3,3,0,3,0,54,3,0,9,0,3,10,8,8,13,51
UCL115038,3,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,0,0,5,5,0,18,0,0,4,12,11,0,49,0,0,0,0,0,0,0,0,0,3,8,4,47,0,8,0,14,12,0,87,4,0,3,0,0,5,0,0,0,9,12,0,4,3,3,38,3,11,0,71,7,0,3,18,0,9,3,10,0,46,3,3,0,4,11,0,10,3,0,38,3,0,0,0,0,0,0,0,0,3,4,0,0,0,4,0,0,0,0,4,3,0,0,0,3,5,0,0,0,15,0,11,7,0,8,3,0,0,0,29,3,0,4,4,7,0,0,20,0,38,3,4,7,14,3,0,0,3,0,38,0,29,0,14,6,0,0,3,0,57,4,33,0,36,10,0,0,3,3,92,0,6,0,0,0,0,0,0,0,8,3,0,16,0,6,0,0,0,0,28,0,0,5,0,9,0,0,0,3,23
UCL115039,41,0,15,0,3,3,6,19,0,93,3,3,12,0,3,0,24,0,0,46,13,4,23,0,4,12,11,7,0,68,0,0,6,0,3,0,3,0,0,18,9,0,23,0,0,0,14,8,0,43,3,9,5,0,0,14,4,3,0,32,19,3,9,0,8,54,0,12,0,97,14,0,12,20,0,3,0,12,0,61,7,0,0,0,5,0,16,3,0,35,0,0,3,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,9,3,11,4,0,7,0,0,0,0,25,0,0,0,0,3,0,0,12,0,17,5,17,9,13,11,0,24,8,0,88,4,54,0,37,6,0,0,4,0,110,5,30,0,69,19,0,0,22,3,150,4,0,3,0,0,0,0,0,0,10,3,3,24,5,8,0,0,8,0,42,11,3,8,3,3,6,8,13,23,74
UCL115040,19,3,3,0,0,4,0,10,0,35,0,0,3,0,0,0,0,0,0,3,6,3,18,0,7,4,6,15,0,50,3,0,3,0,0,0,0,0,0,8,3,0,21,0,0,0,4,13,0,44,3,11,8,0,3,7,9,0,3,38,9,0,3,0,0,35,0,10,0,60,10,0,3,11,0,4,0,7,0,35,4,0,0,0,8,0,20,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,9,0,0,0,0,3,5,0,0,0,9,0,3,0,0,6,0,0,0,0,16,0,5,3,0,3,0,0,13,0,26,8,6,8,29,9,0,12,4,0,71,5,49,6,7,12,0,0,0,0,77,5,21,5,39,13,0,0,3,0,81,0,0,0,0,0,0,0,0,0,5,0,3,7,0,0,0,0,3,0,19,0,0,3,0,3,4,3,7,4,22
UCL115041,20,3,4,0,0,3,0,9,0,45,0,0,0,0,0,0,0,0,0,0,3,0,9,0,3,5,0,5,0,22,0,0,0,0,3,0,3,0,0,7,0,0,18,0,0,0,3,10,0,37,0,0,0,0,3,3,0,0,0,9,16,3,10,0,3,54,0,10,0,94,15,0,18,26,5,6,0,15,0,86,0,3,3,0,4,4,12,3,0,27,0,4,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,4,12,0,6,0,0,0,0,18,0,3,0,4,0,0,0,16,0,24,10,26,9,14,27,0,25,10,0,113,3,51,4,34,6,0,0,3,0,100,4,40,3,49,6,0,0,12,3,123,0,0,3,0,0,0,0,3,0,10,0,4,16,3,5,0,0,0,0,30,4,4,8,0,4,6,5,4,10,45
UCL115042,27,3,11,3,3,0,5,40,0,86,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,9,0,0,0,0,4,0,8,8,0,24,0,3,0,10,14,0,55,0,3,0,0,9,5,0,0,0,21,8,0,13,0,3,33,3,9,0,76,10,0,5,15,4,3,0,4,0,43,3,0,0,0,8,0,19,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,18,3,3,3,4,0,0,0,15,0,21,3,10,6,7,17,0,12,11,0,65,3,47,4,30,12,0,0,0,0,89,4,37,6,58,16,0,3,17,3,146,0,0,0,0,0,0,0,0,0,6,0,0,14,3,3,0,0,5,0,29,3,0,3,3,3,3,7,11,12,40
UCL115043,16,3,10,0,0,0,10,33,5,69,0,0,0,0,0,0,0,0,0,7,5,0,7,0,0,3,0,3,0,14,0,0,3,0,0,0,0,0,0,6,3,4,30,0,4,0,8,22,0,79,3,0,3,0,0,5,0,0,0,14,7,3,0,0,3,31,3,9,0,53,6,0,13,11,3,3,0,12,0,51,3,0,0,0,5,0,11,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,5,0,0,0,10,3,9,3,0,5,0,0,0,0,22,0,0,0,0,0,0,0,15,0,20,3,5,4,12,8,0,3,4,0,47,8,38,3,16,4,0,0,0,0,69,0,28,0,34,8,0,0,3,4,79,0,0,0,3,0,0,0,0,0,5,0,0,15,3,3,0,0,0,0,24,0,0,4,0,0,0,0,8,7,22
UCL115044,39,0,27,0,0,0,0,23,0,90,0,0,0,0,0,0,3,0,0,8,0,0,13,0,6,3,4,14,0,42,0,0,5,0,3,0,4,0,0,15,12,0,32,0,3,0,12,9,0,72,0,0,0,0,3,9,0,0,0,16,11,0,10,0,7,45,6,3,0,80,7,0,10,20,0,3,0,10,0,41,0,0,0,0,7,0,23,0,0,38,0,3,5,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,6,0,0,0,10,0,14,3,0,8,0,0,0,0,30,0,3,3,3,7,0,0,18,0,28,4,10,11,11,21,0,11,13,3,81,5,34,0,14,11,0,0,3,0,70,7,28,5,56,12,0,0,9,0,119,0,0,0,0,0,0,0,0,0,8,0,5,27,0,3,0,0,3,0,38,3,0,3,0,0,0,4,4,8,20
UCL115045,0,0,0,0,4,0,0,11,0,13,0,0,0,0,0,0,0,3,0,9,12,3,25,0,6,5,4,7,3,74,3,0,3,0,0,0,6,0,0,14,19,0,99,0,10,4,12,14,3,159,3,0,0,0,0,4,0,3,0,9,8,0,7,0,4,63,3,20,0,109,14,0,12,18,9,4,4,17,0,77,0,0,0,0,3,0,16,0,0,21,0,3,3,0,0,0,0,0,0,7,0,12,0,0,9,0,0,0,0,24,3,6,0,0,9,13,0,0,0,26,0,16,9,0,16,0,0,0,0,38,0,5,3,4,4,0,3,31,0,55,14,22,19,25,10,0,3,4,3,108,0,64,4,29,8,0,0,0,0,109,4,71,8,75,21,0,0,9,0,180,0,3,3,3,3,0,0,3,0,12,0,7,19,10,7,0,0,0,0,38,11,3,8,0,3,6,6,3,13,59
UCL115046,7,3,11,0,0,0,3,10,0,39,3,0,0,0,0,0,3,0,0,10,0,0,18,7,0,5,12,16,0,53,0,0,0,0,0,0,0,0,0,3,0,0,15,0,3,0,0,3,0,24,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,22,0,6,0,39,5,0,3,9,0,0,0,3,0,20,0,0,0,0,4,0,13,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8,3,0,0,3,0,0,0,13,0,21,0,3,0,7,8,0,3,5,0,31,3,24,0,8,3,0,0,4,0,45,0,7,4,22,7,0,0,4,0,47,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,4,17
UCL115047,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,3,3,0,0,25,0,0,3,0,0,0,0,0,0,4,4,0,32,0,3,0,4,11,0,53,0,0,0,0,0,6,3,0,0,6,8,0,0,0,7,36,0,3,0,60,9,0,20,19,4,4,0,12,0,61,3,0,0,0,5,4,9,3,0,20,0,0,3,0,4,3,0,0,0,12,3,0,0,0,7,0,0,0,0,6,0,0,0,0,3,3,0,0,0,7,0,12,0,0,11,0,0,0,0,20,0,3,0,0,3,0,0,8,0,20,0,4,3,6,13,0,4,0,0,36,5,34,0,9,4,0,0,0,0,50,3,38,4,40,3,0,0,3,0,99,0,3,3,4,0,0,0,3,0,16,0,0,15,3,3,3,0,0,0,23,0,0,3,0,0,0,0,3,3,14
UCL115048,7,0,4,0,6,0,3,17,0,36,3,5,32,0,5,0,73,0,0,120,0,0,10,0,5,3,4,5,0,26,0,0,15,0,4,0,3,6,0,20,3,0,11,0,6,0,0,10,0,35,0,0,3,0,0,4,3,0,0,9,5,0,0,0,9,22,0,4,0,43,6,0,7,10,4,5,0,14,0,47,3,0,0,0,8,0,18,3,0,30,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,5,0,6,0,0,0,0,10,0,0,3,0,4,0,0,0,0,12,0,3,0,7,3,0,4,0,0,21,3,9,0,3,4,0,0,0,0,25,0,14,3,24,3,3,0,6,0,47,0,0,3,0,0,0,0,0,0,3,0,0,11,3,3,0,0,0,0,22,0,0,0,0,0,0,6,9,8,24
UCL115049,11,0,0,0,3,0,4,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,6,0,12,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,13,0,0,24,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,13,0,3,0,28,5,0,12,17,3,3,0,15,0,48,3,0,0,0,8,0,8,0,0,17,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,0,0,9,0,0,3,0,0,0,0,5,0,9,0,3,0,3,4,0,5,10,0,23,0,15,0,3,9,0,0,0,0,27,0,14,0,24,3,0,0,5,0,51,0,0,0,0,0,0,0,4,0,3,0,3,13,0,4,0,0,0,0,16,4,0,0,0,3,0,6,6,3,19
UCL115050,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,6,0,0,12,3,3,15,0,3,0,8,4,0,38,0,0,5,0,3,0,0,0,0,12,4,0,32,0,8,0,9,8,0,73,3,0,0,0,8,0,0,0,0,15,3,0,3,0,5,20,3,0,0,42,0,0,0,3,0,4,0,0,0,14,3,0,8,0,4,0,20,4,0,38,0,3,0,0,0,0,0,0,0,5,3,5,0,0,4,0,0,0,0,17,0,0,4,0,3,0,3,0,0,11,5,10,3,0,4,0,0,0,0,29,0,0,0,0,5,0,0,5,0,22,10,10,8,7,3,0,0,3,0,40,3,41,6,14,3,0,5,0,0,65,8,24,0,10,7,0,0,0,0,52,0,0,0,0,4,0,0,0,0,6,0,0,18,3,3,0,0,0,0,29,3,3,3,0,4,5,4,3,8,20
UCL115051,15,0,0,0,4,0,8,18,0,42,0,0,6,0,0,0,10,0,0,17,3,3,12,0,3,3,5,3,0,33,0,0,6,0,4,0,4,3,0,20,9,0,38,0,3,0,21,23,0,90,0,3,3,0,3,0,3,0,0,12,10,0,13,0,3,53,0,10,0,87,9,0,11,23,3,0,0,11,0,53,6,0,0,0,3,0,23,3,0,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10,0,0,0,0,0,5,0,0,0,9,3,13,0,0,11,0,0,0,0,33,0,0,3,3,0,0,0,4,0,16,5,10,3,8,10,0,9,6,0,56,7,36,0,19,6,0,0,6,0,81,0,19,3,39,15,0,0,11,0,85,0,0,0,0,0,0,0,0,0,3,0,0,22,3,4,0,0,7,0,40,0,0,6,0,0,3,3,8,3,30
UCL115052,5,9,5,0,9,0,27,20,0,77,0,0,0,0,0,0,0,5,0,5,8,0,24,0,6,8,6,32,0,81,0,0,3,0,0,0,3,0,0,9,8,0,36,0,3,0,11,10,0,61,5,0,3,0,3,7,11,11,0,40,18,3,14,0,8,75,3,15,0,140,20,0,21,28,4,14,0,31,0,123,3,8,3,0,8,3,27,7,0,62,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,0,7,0,4,0,0,3,7,0,0,0,9,0,12,5,3,10,0,0,0,0,34,0,7,3,6,4,0,0,33,0,54,3,3,4,20,7,0,3,3,0,47,3,34,0,17,15,0,0,3,0,71,4,28,7,53,5,0,0,13,0,112,0,0,5,5,3,0,0,4,0,16,3,3,38,3,3,0,3,3,0,57,3,5,12,6,3,3,14,12,6,59
UCL115053,20,9,7,0,0,0,3,31,0,71,0,0,0,0,0,0,3,0,0,4,17,6,25,4,3,4,4,33,0,96,0,4,10,0,0,0,4,0,0,17,15,3,58,0,12,3,5,7,0,106,8,3,3,0,10,15,12,9,0,50,12,12,13,0,8,119,3,16,0,186,12,0,15,97,7,23,0,25,0,177,0,3,5,3,8,0,25,0,0,44,0,9,3,0,0,0,0,0,0,14,0,4,0,0,8,0,0,0,0,18,3,3,0,0,3,7,0,0,0,22,0,56,12,0,12,0,0,0,0,89,5,3,7,3,3,0,0,9,0,34,10,41,17,56,28,0,0,4,3,163,7,144,19,28,35,3,3,4,0,252,7,111,9,88,30,0,3,3,0,253,0,0,0,14,0,0,0,0,0,21,3,11,27,10,8,7,3,3,0,70,3,7,11,3,4,6,3,4,7,50
UCL115054,16,0,0,0,0,0,3,22,0,38,0,0,0,0,0,0,3,0,0,7,8,3,21,0,4,3,0,15,0,56,0,0,8,0,0,0,3,0,0,17,6,0,47,0,3,0,16,21,0,87,0,0,0,0,3,5,0,0,0,15,23,0,5,0,4,56,3,14,0,109,15,0,21,40,10,7,0,34,0,128,3,0,0,0,4,0,35,0,3,41,0,3,0,0,0,0,0,0,0,4,5,0,0,0,8,0,0,0,0,15,0,0,0,0,9,13,0,0,0,24,0,19,4,0,12,0,0,0,0,35,0,3,0,8,4,0,0,13,0,36,6,12,9,11,4,0,8,5,0,59,7,80,3,20,15,0,0,0,0,132,10,56,4,61,10,0,0,7,0,153,4,0,3,8,0,0,0,0,0,17,0,8,13,9,3,0,0,3,0,36,0,3,6,0,3,0,3,5,12,38
UCL115055,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,7,0,5,0,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,34,0,5,0,0,11,0,50,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,32,3,7,0,44,11,0,5,28,5,3,0,7,0,58,0,0,0,0,9,0,9,4,0,20,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,10,0,0,0,0,3,18,0,0,3,17,0,11,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,16,4,0,3,10,9,0,0,0,0,33,0,28,0,3,0,0,0,0,0,37,3,16,7,31,10,0,0,3,0,72,0,0,3,0,0,0,0,0,0,9,0,0,10,4,0,0,0,3,0,19,0,0,3,0,0,3,0,3,11,24
UCL115056,28,0,9,0,3,3,4,24,0,77,0,0,0,0,0,0,0,0,0,0,3,0,10,0,4,4,6,17,0,42,0,4,0,0,0,0,10,0,0,19,3,0,19,0,5,0,12,7,0,49,4,0,6,0,5,10,3,3,0,26,16,3,4,0,7,47,0,0,0,78,5,0,3,10,4,0,0,0,0,28,9,0,3,0,12,0,23,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,13,0,0,6,0,0,0,0,20,0,0,0,0,3,0,0,10,0,21,0,0,0,5,0,0,0,5,0,13,11,36,3,21,6,0,0,3,0,75,0,43,6,52,12,0,0,7,0,122,0,0,0,3,0,0,0,0,0,3,0,3,24,3,6,3,0,0,0,39,0,0,0,0,3,3,4,7,8,31
UCL115057,6,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,3,7,9,29,0,9,0,23,25,0,92,0,0,4,0,0,0,5,0,0,7,9,0,32,3,6,0,14,9,0,73,3,0,3,0,0,3,0,0,0,15,17,0,10,0,4,63,3,16,0,116,8,0,7,12,0,17,0,23,0,72,3,3,12,0,14,0,28,0,0,72,0,0,3,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,11,0,0,6,0,0,0,0,22,0,0,3,3,3,0,3,24,0,39,26,41,166,92,40,0,12,0,13,386,3,20,5,16,8,0,3,0,0,61,0,40,0,50,10,0,0,0,0,110,0,0,0,3,0,0,0,0,0,9,3,0,25,0,4,0,0,5,0,40,3,3,8,3,3,3,9,4,10,48
UCL115058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,7,21,0,43,0,0,0,0,0,0,0,0,0,3,3,0,11,0,3,0,9,14,0,35,0,0,3,0,0,0,0,3,0,4,4,0,8,0,4,33,0,6,0,47,4,0,8,5,0,5,0,3,0,29,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,4,4,0,0,0,0,0,0,12,0,0,0,3,0,0,0,8,0,16,0,8,0,7,7,0,0,0,0,20,0,13,0,3,4,0,0,0,0,22,0,14,3,18,10,0,0,5,0,50,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,3,0,13,0,0,0,0,3,0,3,3,7,19
