UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL122068,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,9,0,0,3,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,12,3,0,4,5,0,0,0,0,0,19,0,4,3,7,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,11,0,3,3,13,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,3,0,7,0,0,0,3,0,0,0,11,0,3,0,8,0,0,0,0,0,19,0,3,0,0,5,3,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,9,9,3,0,3,0,54
UCL122069,0,0,0,0,0,0,0,5,0,8,0,0,4,0,0,0,0,6,0,7,0,0,4,0,0,0,0,0,0,11,0,3,3,0,3,0,4,0,0,18,7,3,4,0,0,0,6,0,0,26,6,3,9,0,0,0,3,0,0,20,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,26,3,8,3,12,9,0,91,0,0,0,4,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,8,5,3,0,6,0,0,0,0,21,0,8,0,0,3,3,0,3,0,23,0,5,0,3,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,5,8,18,11,0,5,3,76
UCL122070,0,0,3,0,0,0,0,8,0,7,0,0,3,0,0,0,0,0,0,3,0,4,4,0,0,0,0,6,0,17,0,3,6,0,0,0,0,3,3,19,3,5,5,5,0,0,0,0,0,18,0,0,7,3,4,0,7,7,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,8,4,0,7,21,4,87,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,3,0,0,0,8,0,4,0,6,0,0,0,0,0,7,0,7,0,4,5,0,0,5,0,20,0,3,4,3,8,3,0,0,0,23,3,6,0,7,5,3,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,4,25,17,9,0,10,0,95
UCL122071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,3,3,0,9,3,3,0,0,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,8,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,10,3,3,0,3,0,27
UCL122072,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,0,12,3,3,6,4,0,0,4,3,0,18,3,4,0,0,0,0,3,6,0,21,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,16,5,0,0,5,15,0,67,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,17,3,3,0,0,3,3,0,4,0,21,3,8,0,4,3,0,0,3,0,17,0,3,0,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,26,0,12,16,4,0,10,0,82
UCL122073,0,0,5,0,0,0,0,3,0,6,0,0,5,0,0,0,0,0,0,9,3,6,4,3,4,3,4,3,0,25,7,3,3,0,0,0,0,3,0,19,11,7,4,3,0,0,0,0,0,26,5,0,6,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,31,9,3,8,11,7,0,112,0,0,0,3,5,3,0,0,0,8,0,0,0,0,0,4,0,0,0,11,0,11,0,3,0,6,0,0,0,17,0,6,3,0,7,0,0,0,0,18,4,7,3,3,8,4,0,0,0,28,0,3,0,0,6,0,0,0,0,14,0,7,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,12,11,29,16,0,0,0,106
UCL122074,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,6,3,0,5,0,0,0,0,0,0,8,0,0,6,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,3,12,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6,3,3,3,0,25
UCL122075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,12,0,0,3,3,0,0,0,0,0,10,3,0,9,3,0,0,0,0,0,13,4,0,0,0,3,0,0,7,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,3,7,3,3,6,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,4,8,3,0,3,0,34
UCL122076,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,7,0,0,4,0,0,3,3,0,0,13,0,3,7,0,0,0,10,0,0,21,0,0,4,0,0,0,8,4,0,13,0,0,5,3,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,5,0,5,26,12,0,71,0,0,0,3,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,7,0,4,3,4,3,3,0,0,0,21,0,3,0,4,3,0,0,3,0,12,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,12,10,7,0,5,4,65
UCL122077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,4,0,0,0,4,3,0,12,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,3,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,4,0,3,3,0,0,3,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,3,6,0,10,0,30
UCL122078,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,7,3,0,7,0,0,0,0,7,0,15,0,0,3,0,0,0,0,3,0,8,0,0,9,0,0,0,4,3,0,21,3,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,19,5,4,5,10,10,0,65,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,0,8,0,3,0,0,8,0,0,0,0,17,0,3,0,3,7,0,0,0,0,22,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,11,26,5,0,3,0,65
UCL122079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,3,6,3,7,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,3,0,0,0,10,0,3,0,4,0,3,0,0,0,7,3,3,6,3,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,12,6,7,0,5,3,54
UCL122080,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,5,0,0,6,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,4,3,0,10,0,0,0,0,3,0,16,0,0,6,3,0,0,0,7,0,19,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,23,4,0,3,3,12,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,3,3,0,6,0,0,0,13,0,7,0,3,4,4,0,0,0,17,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,4,12,5,9,0,5,3,51
UCL122081,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,5,3,3,3,0,0,0,0,0,0,12,3,0,4,4,0,3,3,3,0,19,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,16,4,3,4,3,11,0,60,0,0,0,7,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,15,0,3,0,3,5,0,0,5,0,21,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,15,16,9,0,3,0,65
UCL122082,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,6,0,0,0,0,5,0,14,3,0,3,3,0,0,3,5,0,13,3,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,3,0,9,12,13,0,54,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,3,0,5,0,0,0,0,0,6,0,0,0,4,0,3,0,0,0,9,0,0,0,4,3,0,0,0,0,10,0,3,0,0,5,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,10,6,0,5,0,52
UCL122083,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,0,14,3,0,3,3,0,0,3,0,0,19,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,3,3,5,4,6,0,46,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,6,3,3,0,3,0,0,0,0,0,11,3,6,0,3,3,0,0,0,0,13,0,3,3,0,4,3,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,6,9,8,0,3,3,52
UCL122084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,12,3,3,3,0,0,0,3,0,0,15,7,3,0,0,3,0,0,0,0,12,3,3,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,17,3,5,0,9,5,0,70,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,5,0,0,3,3,0,0,0,12,0,3,3,0,4,0,0,0,0,16,0,6,0,4,3,0,0,0,0,18,4,9,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,3,13,15,6,0,3,0,69
UCL122085,0,0,0,0,0,0,0,3,0,8,0,0,9,3,0,0,0,0,0,10,0,3,6,0,0,0,8,3,0,20,0,3,6,0,0,0,11,0,0,22,3,0,9,0,0,0,10,3,0,22,3,6,3,0,0,0,13,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,13,40,3,3,4,37,11,0,119,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,7,3,4,0,3,4,0,0,0,0,19,0,7,0,3,5,3,0,0,0,19,3,0,0,5,8,3,0,3,0,22,3,9,0,6,5,0,0,0,0,28,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,5,19,25,14,8,6,0,97
UCL122086,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,15,0,0,0,0,3,3,20,5,0,9,0,0,0,0,8,4,32,7,3,3,4,0,0,0,7,0,23,9,0,0,3,0,3,0,6,0,26,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,25,6,28,9,3,10,8,22,9,117,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,5,0,7,3,0,0,4,4,0,0,0,0,15,6,3,0,5,6,3,0,0,0,21,5,3,0,0,5,3,0,8,0,19,5,4,0,0,4,0,0,3,3,23,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,5,20,17,4,0,17,6,106
UCL122087,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,4,0,17,0,0,9,5,0,0,5,3,0,23,7,3,9,3,0,0,3,0,0,25,0,4,10,0,4,0,8,7,3,27,6,0,4,0,0,0,6,3,0,20,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,38,12,5,3,24,15,3,129,0,0,0,4,0,3,0,0,0,12,0,3,0,0,3,0,0,0,0,13,3,10,3,3,3,3,0,0,0,18,0,5,3,7,7,5,0,0,0,27,8,4,0,3,12,5,0,0,0,29,3,3,0,3,6,0,0,0,0,16,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,10,14,35,18,0,6,4,114
UCL122088,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,5,0,0,0,0,0,0,4,0,0,9,0,0,7,0,0,0,3,0,0,14,3,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,3,15,11,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,3,4,0,0,0,0,11,0,3,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,7,14,3,0,7,3,54
UCL122089,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,11,0,4,6,0,0,0,0,0,0,11,0,0,7,0,0,0,3,0,0,10,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,21,3,0,4,7,11,3,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,9,0,7,3,0,0,0,0,13,0,0,0,0,3,3,0,3,0,15,0,4,3,3,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,13,10,14,0,6,3,65
UCL122090,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,0,24,0,0,5,0,3,0,7,9,0,23,3,0,7,0,0,0,3,8,0,22,3,0,3,0,0,0,12,8,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,22,0,4,0,24,38,0,108,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,17,0,6,0,8,6,0,0,0,0,19,3,3,0,3,0,3,0,7,0,17,4,3,0,5,8,0,0,4,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,17,18,18,0,14,0,88
UCL122091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,5,6,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,11,0,6,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,3,0,28
UCL122092,0,0,4,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,9,0,0,4,0,0,0,3,0,0,12,7,0,6,4,0,0,10,0,0,24,3,3,3,0,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,26,5,0,3,18,9,3,85,0,0,0,4,0,4,0,0,0,10,0,4,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,11,0,8,0,0,10,3,0,0,0,22,4,4,0,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,3,12,17,8,0,3,3,71
UCL122093,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,13,0,0,3,4,0,0,0,4,0,7,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,7,3,3,11,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,7,0,3,0,0,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,14,7,0,0,0,44
UCL122094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,6,3,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,3,0,7,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,7,4,0,0,0,3,0,0,0,0,10,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,10,3,0,0,0,0,32
UCL122095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,12,0,0,0,0,0,0,3,0,3,10,3,3,0,3,0,0,0,0,0,11,0,0,3,3,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,5,3,0,6,10,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,4,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,5,3,0,0,5,0,0,0,3,0,13,4,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,17,11,3,0,3,0,49
