UCL_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
UCL121019,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,5,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,9,0,0,22,9,9,8,3,0,0,0,27,0,0,0,0,0,0,0,0,8,14,11,7,9,0,0,48
UCL121020,0,0,3,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,3,0,0,28,8,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,13,8,6,8,0,0,36
UCL121021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,12
UCL121022,0,3,8,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,8,4,4,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,8,4,8,0,0,30,14,13,13,4,12,0,0,62,0,0,0,0,0,0,0,0,12,22,25,13,12,0,0,88
UCL121023,5,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,0,0,0,0,22,14,14,3,0,3,0,0,33,0,0,0,0,0,0,0,0,14,26,8,3,3,0,0,52
UCL121024,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,7,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,0,0,17
UCL121025,8,15,4,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,5,3,15,0,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,11,20,5,3,18,0,0,61,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,19,25,6,3,20,0,0,77
UCL121026,0,3,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,22
UCL121027,0,3,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,4,10,0,0,24,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5,4,13,4,4,10,0,0,28,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,16,4,4,10,0,0,38
UCL121028,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,13,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,3,3,3,0,21
UCL121029,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,7,3,0,0,0,0,18,10,9,3,3,0,0,0,26,0,0,0,0,0,0,0,0,16,20,5,4,0,0,0,41
UCL121030,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,8,3,0,7,0,0,15,10,8,0,3,0,0,0,27,0,0,0,0,0,0,0,3,12,17,4,0,8,0,0,44
UCL121031,7,7,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,3,7,0,0,26,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,9,3,7,0,0,31,12,13,10,3,3,0,0,35,0,0,0,0,0,0,0,0,19,22,15,4,7,0,0,70
UCL121032,4,4,3,0,7,0,0,19,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,5,4,3,13,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,3,13,0,0,27,8,3,8,4,3,0,0,23,0,0,0,0,0,0,0,0,11,5,13,5,16,0,0,51
UCL121033,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,4,3,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,3,4,3,0,0,19,10,11,3,6,3,0,0,37,0,0,0,0,0,0,0,0,10,19,3,12,6,0,0,52
UCL121034,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,3,9,3,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,5,0,0,26
UCL121035,0,3,9,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,3,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,9,8,4,3,0,0,34,12,8,3,4,0,0,0,26,0,0,0,0,0,0,0,0,12,17,14,4,3,0,0,57
UCL121036,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,16,4,3,4,0,3,0,0,18,0,0,0,0,0,0,0,0,8,4,10,3,8,3,0,33
UCL121037,0,3,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,4,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,12,3,0,4,0,0,19,3,3,9,0,0,0,0,21,0,0,0,0,0,0,0,0,9,12,8,3,6,0,0,37
UCL121038,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,3,0,0,0,0,17,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,19
UCL121039,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,14,3,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,5,3,5,3,6,0,0,28
UCL121040,0,0,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,3,0,0,21,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,8,3,7,3,0,0,29
UCL121041,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,14
UCL121042,3,8,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,22,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,12,6,5,0,0,0,26
UCL121043,4,5,7,3,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,4,3,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,7,4,0,0,32,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,7,7,7,4,0,0,35
UCL121044,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,3,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,4,3,0,0,0,18
UCL121045,3,3,4,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,8,8,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,7,9,4,8,8,0,0,26,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,4,7,8,0,0,30
UCL121046,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,3,0,0,15,6,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,8,0,5,3,0,0,24
UCL121047,0,0,5,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,3,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,0,25
UCL121048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,8,3,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,10,3,0,5,0,0,22
UCL121049,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,17
UCL121050,0,3,3,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,4,7,0,0,22,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,10,0,4,0,0,0,0,0,12,3,11,10,6,7,0,0,40,6,7,4,4,5,0,0,24,0,0,0,0,0,0,0,0,11,17,14,5,14,0,0,63
UCL121051,3,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,18,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,3,0,3,4,3,0,0,0,8,3,10,4,4,0,0,0,23,14,5,5,4,0,0,0,26,0,0,0,0,0,0,0,0,15,13,9,7,0,0,0,49
UCL121052,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,3,3,0,0,16,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,10,3,3,4,0,0,25
UCL121053,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,20
UCL121054,0,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,14,5,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,7,12,10,0,3,0,0,30
UCL121055,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,3,0,9
UCL121056,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,3,0,12,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,6,3,3,0,19
UCL121057,0,6,9,5,4,0,0,32,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,8,12,15,5,9,0,0,42,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,5,10,16,12,5,8,0,0,50,5,0,0,0,3,3,0,15,3,0,0,3,0,0,0,8,16,13,14,6,16,3,0,70
UCL121058,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,4,6,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,3,0,0,21,5,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,8,12,3,10,3,0,0,31
UCL121059,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,8,4,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,7,4,0,0,27,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,7,4,6,7,6,3,0,33
UCL121060,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,0,0,20,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,3,3,0,0,0,0,0,10,3,13,7,9,3,0,0,31,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,5,14,10,9,4,0,0,34
UCL121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,3,0,12,3,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,18
UCL121062,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,3,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,5,3,0,0,0,22
UCL121063,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,18,8,4,3,4,5,0,0,18,0,0,0,0,0,0,0,0,8,10,3,6,3,4,0,36
UCL121064,0,7,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,7,0,3,4,0,0,12,6,5,3,0,3,0,0,16,0,0,0,0,0,0,0,0,7,11,4,5,5,0,0,30
UCL121065,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,14,12,7,3,0,0,0,0,24,0,0,0,0,0,0,0,0,12,14,3,3,4,0,0,40
UCL121066,3,10,5,0,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,3,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,3,7,0,0,30,3,3,5,0,3,0,0,12,0,0,0,0,0,0,0,0,4,12,11,3,6,0,0,42
UCL121067,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UCL121068,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,14
UCL121069,3,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,5,0,0,0,0,27,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,4,0,0,0,0,0,11,7,19,6,0,0,0,0,34,14,7,0,0,0,0,0,26,0,0,0,0,0,0,0,0,18,28,8,0,0,0,0,63
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,16,3,3,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,8,4,6,0,0,28
UCL121071,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,9,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,6,0,3,0,0,13
UCL121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL121073,3,8,13,0,7,0,0,29,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,13,14,4,10,0,0,40,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,8,15,14,6,11,0,0,46,11,11,6,4,4,4,0,42,0,0,0,0,0,0,0,0,20,27,22,8,11,4,0,92
UCL121074,6,3,3,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,0,0,18,12,9,0,0,0,0,0,18,0,0,0,0,0,0,0,0,10,7,4,0,3,0,0,36
UCL121075,3,7,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,3,7,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,12,10,3,7,0,0,40,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,9,13,12,3,8,0,0,50
UCL121076,3,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,5,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,6,7,7,6,9,4,0,0,31,10,7,3,0,0,0,0,20,0,0,0,0,0,0,0,0,15,12,7,7,4,6,0,49
UCL121077,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,17
UCL121078,6,4,4,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,3,3,3,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,3,3,0,24,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,7,4,7,3,3,0,34
UCL121079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,13
UCL121080,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,6,6,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,5,0,0,26,0,7,0,0,3,0,0,11,0,0,0,0,0,0,0,4,0,16,5,5,5,0,0,34
UCL121081,4,3,0,0,0,3,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,7,8,3,3,3,0,25,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,6,4,8,10,4,3,3,0,29,10,9,3,0,0,0,0,16,0,0,0,0,0,0,0,0,15,14,8,7,10,3,0,49
UCL121082,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,8,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,18
UCL121083,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,18,3,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,3,8,3,0,0,27
UCL121084,0,3,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,7,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,7,5,8,3,0,7,0,0,22,0,6,0,0,3,0,0,16,0,0,0,0,0,0,0,0,13,16,5,3,12,0,0,45
UCL121085,4,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,10,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,6,9,0,0,0,0,16,11,14,0,3,3,0,0,27,0,0,0,0,0,0,0,0,15,15,11,3,8,0,0,45
