UCL_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL115038,8,23,52,55,64,40,5,0,0,251,15,5,14,10,5,17,3,0,0,77,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,9,27,28,73,63,73,59,10,3,0,346,0,6,0,0,6,0,0,0,0,14,3,0,0,0,0,0,0,0,0,5,6,3,0,0,6,3,0,0,0,17,34,36,76,63,76,56,15,3,0,363,23,13,8,11,8,25,49,22,0,157,8,0,9,5,4,3,4,0,0,31,60,52,87,74,91,84,70,30,3,552,10,17,22,22,47,22,0,0,0,130,18,10,21,30,37,31,9,0,0,162,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,28,24,51,59,84,52,7,0,0,310,3,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,10,3,0,3,3,7,0,0,0,0,17
UCL115039,0,50,106,74,68,84,17,8,0,411,9,8,13,7,11,20,20,3,0,97,3,0,4,3,4,8,0,0,0,22,0,5,11,7,0,5,0,0,0,27,9,65,128,93,88,115,36,12,0,547,5,11,5,12,4,0,0,0,0,45,0,3,3,3,3,6,0,0,0,13,11,13,9,15,7,8,0,0,0,63,18,72,138,103,102,119,41,13,0,613,42,13,25,10,24,44,75,73,21,332,5,15,14,14,20,20,23,15,5,116,66,100,176,129,143,176,134,98,30,1068,6,24,50,39,49,37,7,0,0,208,12,22,49,36,48,42,10,7,0,232,0,6,7,0,6,7,0,0,0,27,3,3,8,4,0,0,0,0,0,22,18,57,114,84,107,91,16,6,3,497,3,5,8,8,7,0,0,0,0,34,3,3,5,0,4,0,0,0,0,14,5,7,12,5,10,0,0,0,0,47
UCL115040,4,22,51,55,60,50,8,0,0,257,5,6,7,5,3,11,7,0,0,50,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,15,28,57,65,68,65,15,3,0,321,0,0,4,3,3,3,0,0,0,17,3,0,0,0,0,3,0,0,0,8,6,0,7,3,3,7,0,0,0,22,16,28,62,70,72,75,15,3,0,344,29,4,7,11,9,21,69,51,14,219,0,3,7,12,6,7,16,9,6,62,50,33,70,90,91,107,98,64,23,625,3,12,22,34,42,32,3,0,0,150,17,13,23,24,34,22,7,0,0,139,0,0,0,0,7,0,0,0,0,14,0,4,0,0,0,0,0,0,0,9,25,26,46,58,81,54,15,4,0,316,0,0,3,3,0,0,0,0,0,11,4,3,0,0,0,3,0,0,0,12,4,3,3,4,0,5,0,0,0,21
UCL115041,4,19,58,53,61,53,20,3,0,283,6,4,8,8,15,22,9,0,0,81,3,0,3,0,3,6,3,0,0,15,0,0,4,3,3,0,0,0,0,8,17,32,74,66,87,84,32,0,0,393,3,16,11,3,4,3,0,0,0,45,0,3,3,0,0,7,0,0,0,11,3,16,16,7,4,11,0,0,0,59,19,47,87,76,92,92,34,0,0,450,42,10,15,17,26,56,124,88,40,415,3,6,15,15,14,11,11,9,3,90,64,66,112,107,132,163,167,96,42,952,3,15,25,42,54,42,13,0,0,195,16,15,37,40,39,43,14,0,0,199,0,0,5,3,0,3,0,0,0,18,3,0,0,0,5,0,0,0,0,13,21,31,73,87,94,90,24,0,0,425,4,0,3,3,5,3,0,0,0,22,0,0,0,3,3,0,0,0,0,9,3,0,3,7,8,3,0,0,0,31
UCL115042,9,21,67,41,63,49,12,3,0,261,7,7,14,17,18,23,10,0,0,94,0,0,3,0,3,6,0,0,0,16,0,4,3,4,6,7,0,0,0,19,15,34,87,66,87,77,25,3,0,395,5,9,19,0,3,4,0,0,0,40,3,3,4,0,3,0,0,0,0,14,10,16,19,0,6,4,0,0,0,58,20,46,104,62,95,87,25,4,0,444,36,8,7,20,32,41,81,56,15,299,15,6,31,20,27,25,33,12,6,173,73,65,143,101,157,157,138,69,24,919,3,19,55,35,54,39,9,0,0,202,15,14,18,26,24,26,12,3,0,134,0,0,9,6,3,9,0,0,0,23,4,3,0,4,0,0,0,0,0,16,16,30,84,74,82,78,18,3,0,376,3,0,3,3,4,0,0,0,0,25,3,7,3,3,0,0,0,0,0,18,6,7,4,11,9,0,0,0,0,42
UCL115043,10,16,58,65,56,37,3,0,0,243,7,5,11,8,14,13,3,0,0,61,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,10,14,19,72,77,77,56,7,0,0,328,5,0,6,0,0,0,0,0,0,16,4,0,0,0,3,0,0,0,0,6,16,0,6,0,3,0,0,0,0,25,31,27,73,83,84,53,7,0,0,355,18,8,4,12,16,45,58,20,6,192,3,3,8,3,7,7,5,3,0,32,46,36,87,97,104,109,68,29,6,577,0,4,15,33,42,26,0,0,0,112,21,9,32,34,39,19,3,0,0,159,0,0,5,0,0,3,0,0,0,13,0,0,0,0,3,0,0,0,0,4,24,15,55,69,83,51,3,0,0,299,5,0,0,3,3,3,0,0,0,18,4,3,9,0,4,3,0,0,0,16,3,4,6,4,10,6,0,0,0,33
UCL115044,10,32,60,67,75,61,25,5,0,318,8,4,11,8,18,21,12,3,7,92,0,0,6,0,4,9,0,0,0,13,0,0,4,0,0,0,3,0,0,9,18,38,72,74,100,85,33,9,7,434,3,3,3,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,4,6,3,3,8,0,0,0,0,20,19,47,78,81,104,89,31,9,7,461,24,3,10,4,11,31,97,102,30,316,9,4,12,6,14,15,12,8,4,73,54,51,91,87,128,131,144,116,35,845,6,14,30,27,37,33,5,0,0,147,12,10,36,37,46,44,12,0,0,200,3,0,14,3,6,5,0,0,0,27,3,0,0,0,0,0,0,0,0,11,23,29,70,68,94,77,23,3,0,385,0,3,0,4,0,0,0,0,0,11,0,5,0,0,3,0,0,0,0,13,4,5,3,4,5,0,0,0,0,19
UCL115045,12,32,79,76,119,89,8,0,0,415,26,14,19,26,27,40,17,3,0,163,0,0,0,0,4,10,0,0,0,19,0,0,3,4,4,3,0,0,0,16,42,43,107,115,150,134,21,3,0,613,7,3,6,4,5,7,0,0,0,40,0,3,0,3,3,3,0,0,0,12,7,6,11,7,10,14,0,0,0,58,45,52,117,120,167,151,25,3,0,674,39,14,14,23,45,116,223,169,52,708,15,9,27,11,19,20,25,11,5,137,99,72,151,158,227,284,272,182,60,1519,5,14,31,45,82,47,3,0,0,226,24,17,38,49,65,64,13,0,0,272,0,6,3,3,6,10,0,0,0,39,0,0,0,0,3,3,0,0,0,8,35,37,73,94,159,125,15,0,0,543,5,0,10,3,0,3,0,0,0,28,7,3,4,6,0,0,0,0,0,24,12,9,16,11,6,3,0,0,0,52
UCL115046,5,17,28,30,34,29,5,0,0,154,4,8,3,4,11,10,4,3,0,47,0,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,10,26,39,39,43,46,14,5,0,220,0,0,0,0,6,3,0,0,0,10,0,3,0,0,0,0,0,0,0,4,0,3,0,0,4,3,0,0,0,9,10,28,37,40,48,47,14,5,0,225,21,4,3,14,4,29,60,40,17,186,4,8,3,4,3,6,5,0,3,37,37,43,47,53,61,81,83,44,17,452,3,5,14,17,16,12,5,0,0,68,9,4,22,18,22,15,6,0,0,103,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,12,7,37,35,46,40,16,0,0,189,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,12
UCL115047,3,10,26,44,36,42,3,0,0,168,10,5,10,9,26,20,10,0,0,93,0,0,0,0,3,4,0,0,0,6,0,0,4,0,0,0,0,0,0,3,12,20,34,54,62,70,13,0,0,270,0,0,0,4,0,3,0,0,0,10,3,0,0,0,3,0,0,0,0,7,3,0,0,7,3,3,0,0,0,21,11,19,35,62,64,74,13,0,0,289,11,3,10,9,21,70,146,86,45,398,3,0,6,4,10,12,16,6,11,66,29,23,49,76,95,154,179,89,58,756,3,3,17,20,27,25,0,0,0,98,11,7,22,34,32,47,9,0,0,175,3,0,3,0,0,8,0,0,0,14,0,0,0,0,3,0,0,0,0,4,17,12,45,54,62,84,15,0,0,286,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,9,0,0,4,0,0,0,3,0,0,16
UCL115048,3,10,49,58,40,32,8,0,0,214,14,5,7,3,9,10,10,0,0,48,0,0,3,0,0,7,0,0,0,14,0,0,0,3,3,3,0,0,0,9,18,22,57,71,56,49,17,0,0,284,3,0,0,3,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,5,3,0,0,8,3,0,0,0,0,17,22,24,60,77,60,51,18,0,0,303,16,7,0,12,7,16,53,38,13,165,0,0,3,6,3,3,9,5,4,31,38,26,63,87,69,74,80,42,18,499,3,11,18,13,35,23,0,0,0,110,8,10,28,37,27,19,5,0,0,129,0,0,6,0,6,3,0,0,0,10,0,0,0,3,0,0,0,0,0,4,13,25,49,51,60,46,15,0,0,256,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,4,4,3,0,0,0,0,10
UCL115049,4,6,20,21,24,28,8,0,0,114,8,3,7,8,9,15,4,0,0,52,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,4,8,13,23,35,33,44,13,3,0,174,0,3,3,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,15,11,11,32,34,36,51,13,3,0,195,13,0,4,12,9,34,51,42,15,180,0,0,0,0,3,3,9,0,0,22,28,11,38,49,46,85,78,48,18,393,0,3,4,4,11,15,0,0,0,49,12,3,7,17,22,35,3,0,0,105,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,12,8,18,29,40,47,6,0,0,160,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,0,0,7,3,0,5,0,3,3,0,0,0,14
UCL115050,6,16,34,51,66,44,7,0,0,232,7,4,0,5,4,11,5,0,0,42,0,0,0,0,0,7,0,0,0,8,0,0,5,3,0,4,0,0,0,11,16,25,40,63,69,63,8,0,0,299,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,19,29,42,69,69,63,8,0,0,306,13,5,3,3,9,15,36,7,5,100,0,0,3,3,6,6,4,0,0,22,31,34,45,75,88,89,50,12,5,427,3,3,24,24,36,26,7,0,0,115,14,3,17,23,30,31,0,3,0,118,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,15,10,38,46,69,57,7,4,0,240,0,0,0,5,3,0,0,0,0,8,4,0,0,0,0,4,0,0,0,5,4,4,0,5,3,4,0,0,0,15
UCL115051,7,19,47,56,71,50,7,0,0,262,9,3,12,9,21,26,8,3,0,103,0,5,3,7,5,7,3,0,0,24,0,0,3,3,0,0,0,0,0,5,18,24,64,74,100,82,23,7,0,393,4,0,7,6,5,3,0,0,0,32,0,0,3,0,3,0,0,0,0,9,9,0,10,12,12,4,0,0,0,35,26,27,77,86,107,86,23,7,0,433,27,6,14,12,15,49,128,76,18,349,0,10,3,9,14,6,8,14,9,71,53,43,87,102,139,148,154,92,32,851,4,8,22,35,40,29,4,0,0,146,23,9,21,41,33,49,5,0,0,179,0,0,8,5,4,3,0,0,0,23,0,0,0,7,0,0,0,0,0,11,29,13,51,88,78,87,13,0,0,357,4,0,3,0,0,3,0,0,0,12,0,0,6,3,3,0,0,0,0,11,3,0,7,3,4,7,0,0,0,26
UCL115052,16,20,71,80,102,81,20,0,0,387,12,9,15,20,24,45,21,3,0,144,0,0,3,0,4,5,0,0,0,17,0,3,3,3,4,3,0,0,0,17,29,33,87,103,129,130,38,6,0,564,0,7,3,6,9,3,0,0,0,37,0,0,0,0,0,3,0,0,0,8,4,10,6,6,8,10,0,0,0,44,31,45,90,109,141,138,38,6,0,613,42,5,21,22,31,78,163,114,34,511,3,9,7,13,9,20,22,11,9,106,82,60,117,144,181,243,225,129,47,1232,4,17,27,41,52,29,13,0,0,184,27,16,40,59,60,75,13,3,0,295,3,0,4,0,7,3,0,0,0,28,0,3,0,0,0,0,0,0,0,6,36,34,77,104,122,115,28,3,0,515,4,4,3,3,3,0,0,0,0,20,3,3,3,5,3,0,0,0,0,20,6,11,5,10,5,3,0,0,0,37
UCL115053,11,70,208,148,122,54,4,0,0,613,27,50,26,7,4,5,5,7,0,138,0,0,4,7,0,6,0,0,0,16,0,18,9,0,0,0,0,0,0,25,40,135,243,159,129,68,12,7,0,800,4,0,0,3,0,3,0,0,0,12,8,7,3,0,3,0,0,0,0,22,17,7,3,4,3,3,0,0,0,32,56,149,248,165,134,72,12,7,0,836,54,81,24,14,6,13,53,52,38,344,4,6,10,7,8,3,4,3,0,44,117,233,286,191,146,87,72,54,38,1229,7,59,106,86,77,39,3,0,0,390,67,159,93,65,54,21,9,3,0,465,9,25,22,10,5,7,0,0,0,68,4,11,4,0,3,0,0,0,0,25,81,251,227,157,140,70,14,3,0,938,0,0,7,0,0,0,0,0,0,12,20,19,3,3,3,0,0,0,0,48,20,22,9,3,3,0,0,0,0,66
UCL115054,7,22,53,63,82,75,8,0,0,321,23,9,21,22,20,31,24,3,0,162,3,0,3,3,5,8,0,0,0,17,0,0,4,4,3,0,0,0,0,17,36,39,85,94,112,116,34,8,0,510,3,0,7,6,5,6,0,0,0,33,4,3,3,3,0,4,0,0,0,20,6,0,14,10,8,8,3,0,0,53,42,39,97,104,120,124,38,8,0,566,34,11,11,22,42,98,179,100,39,530,3,3,7,13,6,19,19,9,9,94,84,50,110,137,170,234,238,119,47,1189,8,17,29,52,59,41,3,0,0,214,28,15,33,45,61,76,13,0,0,269,0,3,3,4,3,7,3,0,0,24,0,0,7,0,0,3,0,0,0,8,33,37,78,99,125,127,24,0,0,520,3,0,3,7,5,3,0,0,0,18,3,3,3,3,0,3,0,0,0,15,7,3,3,4,10,3,0,0,0,31
UCL115055,0,15,24,27,42,40,11,0,0,154,4,3,3,4,7,13,13,4,0,58,0,0,0,0,0,3,0,0,0,9,0,0,0,3,3,3,0,0,0,9,9,17,34,35,55,58,16,3,0,227,0,0,8,5,3,8,0,0,0,15,6,0,0,0,3,0,0,0,0,6,3,0,8,5,3,4,0,0,0,28,9,20,39,45,55,63,21,3,0,257,7,0,9,8,6,52,119,86,30,310,3,10,3,10,5,13,15,23,22,106,25,26,44,58,69,129,152,114,47,667,3,6,12,18,29,25,3,0,0,97,16,5,18,22,22,20,9,0,0,120,4,0,0,3,3,6,0,0,0,12,0,0,0,0,0,3,0,0,0,5,17,14,33,45,50,50,14,0,0,235,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,6,0,0,0,11
UCL115056,7,17,44,50,46,61,19,0,0,248,11,0,3,6,7,18,13,3,0,70,0,3,6,0,8,5,4,0,0,24,0,4,3,0,4,0,0,0,0,11,20,29,62,59,55,90,37,3,0,353,3,0,0,0,3,5,0,0,0,20,0,0,0,0,0,3,0,0,0,3,3,0,0,3,3,8,0,0,0,24,21,29,60,65,65,98,37,3,0,376,24,4,13,18,13,42,94,67,30,305,8,8,13,3,10,15,19,9,3,74,47,42,86,81,88,152,154,72,35,755,6,7,34,28,38,31,3,0,0,147,15,5,24,35,36,41,15,0,0,172,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,3,16,15,59,68,81,80,26,3,0,341,0,3,3,4,0,3,0,0,0,12,0,3,0,3,0,0,0,0,0,8,0,3,7,4,0,3,0,0,0,23
UCL115057,45,111,179,139,90,46,4,0,0,611,21,10,6,7,3,7,3,0,0,65,0,7,4,0,3,3,0,0,0,15,3,0,4,3,0,0,0,0,0,11,74,128,194,148,98,58,9,5,0,703,3,3,3,0,0,3,0,0,0,12,3,0,0,0,0,0,0,0,0,3,3,3,7,0,0,3,0,0,0,21,77,129,196,151,98,64,9,5,0,722,37,15,12,6,17,21,47,8,3,169,11,6,9,7,8,3,8,0,0,51,125,149,218,162,125,86,61,16,3,951,18,41,74,59,44,23,3,0,0,264,20,16,60,40,34,30,5,0,0,199,0,0,9,3,4,3,0,0,0,23,0,0,0,3,4,0,0,0,0,10,42,61,138,104,81,52,12,0,0,490,6,0,3,8,0,0,0,0,0,19,0,3,5,3,0,0,0,0,0,12,7,7,7,8,0,0,0,0,0,28
UCL115058,7,12,35,33,26,26,3,0,0,137,11,5,9,4,5,10,0,0,0,34,0,0,0,0,3,0,0,0,0,8,0,0,0,0,3,3,0,0,0,8,15,18,39,39,40,39,0,0,0,186,0,8,3,0,0,4,0,0,0,16,3,0,0,0,0,0,0,0,0,3,5,8,3,0,0,5,0,0,0,24,18,25,47,41,42,40,0,0,0,208,8,3,6,14,15,31,45,38,23,179,0,0,3,8,0,5,3,4,0,23,26,25,52,58,56,76,49,41,19,403,0,4,14,17,22,12,0,0,0,69,12,10,12,11,22,14,0,0,0,86,0,0,3,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,16,14,28,27,47,27,0,0,0,164,3,0,0,5,4,0,0,0,0,13,0,0,3,0,0,0,0,0,0,9,5,3,0,6,4,3,0,0,0,18
UCL115059,11,29,64,65,66,50,8,0,0,299,15,3,0,3,6,8,5,0,0,47,0,0,0,0,0,0,5,0,0,4,0,0,3,0,3,3,0,0,0,10,27,38,68,68,78,67,23,0,0,368,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,12,31,42,71,68,73,64,23,0,0,378,22,4,6,4,5,16,38,16,3,119,3,3,3,0,5,3,5,0,0,24,56,47,83,70,86,92,66,15,3,520,6,23,33,27,48,28,6,0,0,177,18,14,25,33,36,20,6,0,0,150,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,22,38,60,61,87,56,11,0,0,340,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,0,9
UCL115060,6,13,48,63,53,40,8,0,0,229,10,3,9,9,7,12,3,0,0,60,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,19,16,63,75,58,52,18,0,0,304,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,3,5,3,0,3,0,0,0,0,0,10,23,21,63,78,58,54,18,0,0,309,13,4,0,3,8,10,38,17,4,90,0,3,0,3,0,3,0,0,0,11,31,28,66,86,73,64,56,17,4,412,8,7,23,25,40,24,0,0,0,134,19,16,11,36,39,26,9,0,0,153,0,0,5,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,3,24,19,45,65,79,51,9,0,0,298,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,3,0,3,3,0,0,0,0,7
UCL115061,15,51,135,185,171,137,18,0,0,714,45,32,18,30,36,59,19,0,0,243,0,4,4,3,10,9,5,0,0,39,3,0,0,0,3,7,0,0,0,14,62,88,162,223,224,204,48,3,0,1005,0,3,4,3,3,10,0,0,0,21,3,0,0,0,0,4,0,0,0,7,3,3,3,5,3,8,0,0,0,28,64,93,166,228,226,213,49,3,0,1036,56,18,12,14,25,94,187,96,44,544,8,9,11,8,24,23,15,13,3,123,133,119,189,251,273,335,256,103,48,1696,3,22,69,69,89,81,8,0,0,344,39,34,61,130,115,101,20,0,0,503,5,0,22,14,5,9,0,0,0,56,7,0,0,0,3,0,0,0,0,14,55,63,152,212,211,192,32,0,0,918,0,3,5,0,3,0,0,0,0,17,4,0,3,8,3,4,0,0,0,23,8,6,11,10,8,3,0,0,0,34
UCL115062,7,25,54,61,79,67,16,0,3,320,14,14,18,13,17,15,14,3,0,106,0,0,3,3,4,9,0,0,0,20,4,3,0,3,3,3,0,0,0,11,25,46,74,80,103,95,29,6,3,463,7,6,8,5,6,4,0,0,0,40,3,0,0,0,0,3,0,0,0,18,10,8,7,10,10,9,0,0,0,56,34,51,84,92,115,97,29,6,3,517,41,12,17,19,25,45,90,87,36,369,7,3,15,16,18,18,13,18,6,105,80,69,110,128,152,160,134,109,49,986,3,14,30,33,62,37,5,0,0,193,21,12,35,44,36,51,5,0,0,210,0,3,4,4,6,4,0,0,0,20,3,0,5,0,0,0,0,0,0,15,27,30,76,87,102,100,15,0,0,443,0,0,4,3,3,0,0,0,0,14,0,0,0,3,5,8,0,0,0,17,3,5,9,8,7,9,0,0,0,34
UCL115063,23,69,152,135,103,92,7,0,0,577,23,12,15,15,6,15,11,0,0,101,0,0,10,0,0,7,0,0,0,25,0,4,13,3,4,0,0,0,0,26,40,84,186,160,116,116,23,0,0,725,0,0,4,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,13,43,89,192,164,117,115,21,0,0,741,30,0,4,11,9,30,59,26,3,174,4,3,5,10,7,5,4,3,0,38,79,90,208,177,136,152,79,25,3,948,4,49,75,55,72,39,0,0,0,309,20,25,66,61,55,42,17,0,0,281,0,0,6,7,0,3,0,0,0,26,0,3,7,3,0,0,0,0,0,18,27,78,159,124,131,86,13,0,0,632,3,3,0,0,0,3,0,0,0,16,0,0,3,3,3,3,0,0,0,11,8,3,0,8,5,4,0,0,0,28
UCL115064,4,24,58,57,66,59,14,0,0,289,17,6,9,10,22,22,9,3,0,90,0,3,3,0,4,7,0,0,0,17,0,0,0,3,0,5,0,0,0,6,24,38,69,69,90,92,23,6,0,407,0,8,5,3,8,6,0,0,0,38,3,0,0,0,0,0,0,0,0,6,4,14,5,4,11,4,0,0,0,41,30,49,78,79,101,97,23,6,0,449,33,13,6,18,28,58,136,91,28,413,0,3,3,9,3,11,8,6,5,46,64,61,87,99,132,161,163,96,38,908,4,9,22,22,37,38,5,0,0,127,19,15,30,33,53,39,9,0,0,203,0,3,6,0,3,5,0,0,0,20,0,0,0,0,3,3,0,0,0,10,22,26,58,55,94,76,16,3,0,358,5,0,3,3,6,3,0,0,0,25,3,0,3,3,6,0,0,0,0,12,4,0,7,8,14,3,0,0,0,40
