UCL_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
UCL121068,0,3,0,0,3,21,13,13,0,49,5,4,6,13,18,20,0,3,0,73,0,3,7,3,13,11,3,5,0,38,0,9,10,5,3,8,3,3,0,39,0,3,4,5,12,7,0,4,0,33,0,0,6,0,0,6,3,3,0,22,0,0,4,3,0,4,0,0,0,13,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,5,0,0,5,9,11,24,39,32,49,77,24,36,10,293
UCL121069,0,0,0,0,4,6,6,9,0,25,0,0,3,0,4,3,0,3,0,13,3,0,7,0,8,13,7,14,0,52,0,4,8,12,3,6,0,3,0,34,3,3,0,3,6,3,0,0,0,25,3,3,7,9,0,0,3,0,0,25,0,0,3,0,5,13,7,15,0,44,4,7,7,11,9,7,3,3,0,46,0,0,0,0,0,0,0,0,3,3,13,23,35,29,41,43,24,50,8,277
UCL121070,0,0,0,4,0,3,3,8,0,16,0,0,0,3,3,3,5,0,0,22,0,3,0,0,9,7,0,8,3,36,3,3,5,4,10,0,0,7,0,34,0,0,0,0,6,5,7,0,0,20,0,3,0,8,0,0,0,4,0,17,3,4,0,3,7,7,4,7,0,37,0,7,4,12,6,7,3,3,0,49,0,0,0,0,0,3,0,0,3,8,11,30,16,39,46,32,19,38,7,236
UCL121071,0,0,0,0,10,11,9,10,0,42,6,9,7,11,9,12,6,7,0,66,0,0,4,3,11,13,3,5,0,46,0,12,10,5,6,3,3,0,0,44,0,7,3,3,5,6,0,0,0,29,0,7,4,8,0,0,3,0,0,20,0,0,0,0,3,0,0,3,0,13,3,14,5,5,3,7,0,0,0,34,0,0,0,0,0,0,0,0,0,3,11,40,42,36,55,56,30,29,3,298
UCL121072,0,0,0,0,0,8,3,5,0,24,0,0,3,9,11,4,10,7,0,45,0,0,0,3,5,11,12,10,0,35,0,6,8,4,0,0,0,0,0,19,0,3,3,10,3,8,0,0,0,32,0,4,4,3,0,4,0,3,0,20,0,0,0,0,0,0,0,3,0,8,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,3,18,18,34,23,42,31,30,3,205
UCL121073,3,0,0,0,0,5,3,8,0,23,4,0,3,0,4,3,3,11,0,36,4,3,3,6,12,12,3,7,0,51,3,11,9,11,9,3,3,3,0,55,3,3,4,7,4,4,6,0,0,37,3,7,4,3,0,0,0,0,0,25,0,0,4,0,7,7,11,24,0,63,3,8,5,4,9,8,3,9,4,43,0,0,0,0,0,0,0,0,0,4,21,39,32,44,51,59,39,57,6,338
UCL121074,0,0,0,0,0,3,0,8,0,14,3,3,3,0,4,3,0,0,0,26,0,9,3,0,7,11,11,12,7,59,0,5,4,10,4,3,9,3,0,42,3,0,10,0,4,6,0,3,0,28,0,12,9,0,6,0,0,3,0,25,4,3,3,0,11,7,3,9,0,41,0,11,6,5,3,13,7,3,0,45,0,0,0,0,0,0,0,0,3,3,10,41,35,22,48,45,34,32,6,278
UCL121075,0,4,0,3,3,3,5,9,0,39,7,10,3,6,11,11,14,5,0,62,0,4,7,11,10,5,8,17,0,58,0,4,3,10,7,7,0,3,0,33,6,4,3,8,12,7,4,3,0,39,3,6,3,3,3,3,3,0,0,27,0,0,0,0,4,4,4,15,0,31,3,15,4,0,5,3,0,3,0,38,0,0,0,0,0,0,0,0,0,3,19,50,26,40,50,40,44,57,4,329
UCL121076,3,0,0,3,4,5,3,12,0,25,0,0,3,7,8,18,3,5,0,42,0,3,6,5,24,18,17,7,0,76,3,9,9,8,5,3,0,8,0,42,0,8,10,8,5,4,7,3,0,47,0,5,4,4,7,0,0,0,0,31,3,3,3,3,9,4,6,7,0,43,3,6,4,3,9,10,0,3,0,35,0,0,0,0,0,0,0,0,0,7,14,37,42,40,71,70,39,42,3,353
UCL121077,0,0,0,4,7,3,3,7,0,29,0,5,11,4,12,12,4,6,0,50,0,3,0,5,8,7,4,9,0,33,0,4,4,3,4,0,0,4,0,25,0,3,0,3,11,7,0,0,0,27,0,6,3,4,0,3,0,0,0,18,0,3,3,0,0,3,6,3,0,17,0,9,3,3,4,3,3,3,0,32,0,0,0,0,0,0,0,0,0,0,5,40,30,30,46,37,14,37,0,231
UCL121078,5,0,0,4,3,6,6,12,0,37,0,6,6,16,17,19,9,15,0,92,0,8,5,10,16,16,6,11,0,71,4,11,10,15,4,3,3,0,3,50,3,8,12,5,15,3,5,4,0,51,0,10,5,3,9,4,3,0,0,41,3,3,0,0,3,3,0,8,0,19,0,4,3,4,5,0,0,3,0,17,0,0,0,0,0,3,0,0,0,3,12,46,40,58,77,55,33,57,9,386
UCL121079,3,0,0,0,3,13,3,9,0,34,0,3,6,14,8,16,8,4,0,64,0,0,0,5,5,10,6,6,0,31,0,7,4,8,0,3,0,0,0,28,0,5,3,4,12,6,0,5,0,34,0,5,3,3,0,0,0,3,0,20,0,0,0,3,3,4,0,3,0,15,0,7,0,0,4,0,0,3,0,19,0,0,0,0,0,0,0,0,0,3,10,33,22,39,41,44,21,40,0,240
UCL121080,0,0,3,6,8,11,4,23,0,50,7,17,16,15,12,9,0,13,0,88,0,3,9,3,17,7,0,5,0,46,0,20,10,14,13,0,6,0,0,67,6,6,6,8,15,8,4,0,0,56,0,15,0,4,3,0,0,0,0,29,0,3,0,0,4,3,4,4,0,18,3,15,5,5,3,7,0,4,3,42,0,0,0,0,0,0,0,0,3,3,16,65,51,67,72,51,20,52,8,405
UCL121081,0,4,7,5,4,10,4,11,0,48,4,9,9,10,11,15,7,10,0,84,3,4,5,16,16,11,9,16,0,80,0,22,10,4,5,3,3,0,0,53,0,8,9,6,8,8,3,0,0,43,0,8,9,3,8,3,0,3,0,34,0,0,0,0,4,0,3,9,0,14,0,10,6,3,0,6,0,0,0,31,0,0,0,0,0,0,0,0,0,3,16,70,58,55,60,61,31,48,3,395
UCL121082,0,0,4,0,11,17,9,29,0,63,3,3,4,4,10,8,11,15,3,56,0,0,0,3,11,19,8,16,4,66,0,4,3,0,3,12,0,5,0,32,3,9,6,11,14,10,3,4,0,61,0,4,0,9,5,5,0,3,0,38,0,0,3,0,4,6,4,14,0,34,0,9,0,0,0,3,4,3,0,19,0,3,0,0,0,7,0,0,0,7,10,36,25,27,60,87,44,88,7,379
UCL121083,0,6,3,3,13,12,9,22,0,65,6,11,13,19,25,13,8,16,0,110,0,9,0,4,13,8,5,8,0,54,0,8,9,4,11,0,5,0,0,39,3,3,19,14,7,9,4,7,0,67,0,6,4,10,4,0,0,3,0,27,0,0,0,0,6,4,0,3,0,16,0,8,7,0,3,5,0,3,0,19,0,0,0,0,0,0,0,0,0,3,15,50,45,51,75,60,34,71,5,406
UCL121084,0,0,3,3,8,0,3,14,0,32,0,3,0,4,3,13,0,3,0,30,0,7,3,5,12,15,3,7,0,59,0,5,9,6,4,4,4,5,0,38,0,0,6,4,7,5,0,0,0,20,0,3,3,4,3,3,0,0,0,20,0,6,3,3,8,7,7,10,0,42,0,6,16,9,9,8,4,3,0,53,0,0,0,0,0,0,0,0,0,8,3,35,44,42,51,51,22,50,3,298
UCL121085,0,0,5,0,0,0,3,5,0,12,0,3,0,6,0,5,0,0,0,18,0,4,3,3,5,14,0,8,3,43,0,8,9,5,9,0,0,0,0,29,0,5,3,6,3,3,0,0,0,26,0,10,3,5,8,0,0,0,0,26,0,0,0,7,3,7,0,6,0,25,3,0,4,10,0,3,3,0,0,31,0,0,0,0,0,0,0,3,0,3,8,30,27,41,33,41,14,22,4,211
UCL121086,0,0,0,3,5,4,0,4,0,21,0,0,0,4,6,6,0,0,0,20,0,3,0,3,3,13,11,13,0,43,0,3,4,8,8,6,5,3,0,36,0,0,0,0,9,5,0,3,0,28,0,13,0,3,7,3,0,6,0,35,0,0,0,0,6,9,3,13,0,34,0,6,8,3,12,7,12,5,3,50,0,0,0,0,0,0,0,0,0,5,5,24,23,37,67,49,29,40,4,278
UCL121087,0,3,3,7,7,17,8,18,0,58,9,3,9,8,6,12,10,15,0,81,3,3,6,7,18,26,4,11,0,72,0,12,10,10,4,5,6,0,0,51,3,17,5,9,11,9,3,0,0,54,5,11,14,3,0,4,3,3,0,35,0,3,0,0,3,0,0,10,0,22,0,14,4,6,7,3,0,5,0,35,0,0,0,0,0,0,0,0,0,7,24,61,47,48,56,78,40,65,5,425
UCL121088,0,0,0,3,3,3,5,0,0,14,6,3,7,3,4,6,3,8,0,44,3,8,0,8,13,10,4,17,0,66,0,3,3,4,3,3,0,0,0,21,0,3,5,3,7,3,3,0,0,31,0,9,3,3,4,0,5,0,0,24,0,0,5,0,5,3,20,7,0,53,0,4,9,4,8,3,0,3,0,35,0,0,0,0,0,0,0,0,0,4,15,39,43,29,51,41,40,39,0,294
UCL121089,0,3,0,3,15,10,4,21,0,51,0,5,10,0,11,12,8,15,0,67,0,7,5,3,20,16,10,7,0,66,0,12,11,9,13,3,3,4,0,52,0,5,14,9,13,14,0,3,0,54,0,17,8,10,3,7,3,5,3,55,0,3,0,3,8,6,3,7,0,27,0,14,7,0,3,5,4,0,0,36,0,0,0,0,0,0,0,0,0,3,7,61,49,43,79,66,35,57,9,408
UCL121090,0,0,0,3,0,7,8,13,0,28,6,6,11,6,13,10,0,12,0,54,3,3,0,0,9,12,4,13,0,46,0,7,13,8,4,0,0,0,0,42,0,9,3,6,11,8,0,5,0,50,0,7,3,5,0,3,3,0,0,26,0,0,3,0,4,3,0,4,0,20,0,11,12,3,4,0,3,0,0,35,0,0,0,0,3,0,0,0,3,6,13,51,40,37,51,47,23,48,3,308
UCL121091,0,0,0,4,3,9,10,19,0,46,0,0,4,7,14,13,3,9,0,60,3,0,5,7,16,32,20,25,4,112,0,3,15,11,15,10,3,0,0,53,3,4,8,5,22,15,4,3,6,73,0,7,5,8,6,7,0,0,0,42,3,4,3,5,14,11,13,25,0,77,0,5,7,7,8,8,8,3,0,49,0,0,0,0,5,0,0,0,0,8,15,34,50,55,98,102,54,91,19,521
UCL121092,0,0,0,8,4,4,0,13,0,32,0,6,3,6,11,12,0,0,0,35,3,0,0,5,19,21,11,13,0,67,0,4,5,7,7,4,0,0,0,35,0,10,3,0,12,5,0,0,0,37,3,8,7,10,5,3,0,8,0,45,4,8,3,0,13,9,5,11,4,57,0,10,9,5,8,7,3,0,3,38,0,0,0,0,0,0,0,0,0,5,17,42,33,38,74,62,25,46,11,345
UCL121093,0,3,0,3,0,4,0,20,0,29,3,0,3,3,5,3,0,3,0,19,0,0,3,0,6,5,4,0,0,22,0,8,4,11,3,3,0,3,0,36,0,3,3,3,3,4,0,0,0,19,0,3,3,0,4,3,0,0,0,18,0,0,4,0,4,7,4,5,0,25,3,7,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,23,23,25,26,30,8,37,7,191
UCL121094,0,7,3,0,0,12,3,20,0,52,0,3,11,8,5,7,6,19,0,62,0,0,5,3,9,12,10,7,0,39,0,8,3,8,3,0,0,3,0,26,0,0,9,3,7,3,3,11,0,37,0,11,0,0,4,0,0,0,0,20,3,3,0,0,4,3,12,10,0,37,0,4,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,3,10,35,35,23,29,40,35,72,8,281
UCL121095,0,0,3,0,3,4,5,8,0,25,3,3,10,6,6,17,3,11,0,63,0,0,0,3,3,9,0,3,0,28,0,7,3,4,0,0,0,0,0,14,0,4,3,6,8,0,0,0,0,21,0,8,0,4,0,4,3,0,0,26,0,0,4,0,0,0,0,0,0,7,0,8,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,9,9,30,21,19,23,35,15,25,9,193
UCL121096,0,0,0,4,4,10,4,14,0,42,0,5,11,15,9,11,11,9,3,72,0,0,0,4,7,6,3,9,0,36,3,10,14,9,0,0,0,3,0,36,0,5,4,9,9,4,0,0,0,25,0,4,3,0,3,7,0,0,0,21,0,0,0,0,0,0,0,3,0,11,0,6,0,0,3,9,3,5,0,26,0,0,0,0,0,0,0,0,0,8,13,26,34,40,43,41,18,49,6,275
UCL121097,5,4,3,6,3,8,13,23,0,65,3,3,6,17,23,17,8,18,0,100,0,7,3,4,10,13,5,12,0,48,0,4,9,9,11,3,5,0,0,42,3,3,6,13,24,10,6,3,0,76,0,18,6,4,5,3,3,3,0,44,0,3,3,7,0,4,0,0,0,20,0,10,6,3,0,3,0,0,0,25,0,0,0,0,0,0,0,0,0,6,14,54,41,66,82,57,39,66,9,429
UCL121098,0,3,0,0,4,3,3,10,0,19,0,0,4,5,3,8,3,4,0,28,0,0,3,4,5,9,7,11,0,39,0,12,3,5,6,0,3,3,0,29,0,0,3,5,8,3,0,0,0,29,0,3,3,5,0,3,0,0,0,12,0,0,0,0,3,4,11,7,0,25,0,6,6,8,5,3,0,3,0,26,0,0,0,0,0,0,0,0,0,5,4,33,23,29,28,40,28,27,0,210
UCL121099,0,0,0,3,12,9,11,12,0,49,0,6,16,16,19,20,8,16,0,106,0,0,3,7,13,13,3,14,0,60,0,5,11,3,9,6,0,7,0,42,4,3,4,11,19,8,0,0,0,51,0,11,8,5,0,3,3,4,0,34,0,3,3,0,4,4,0,10,0,22,3,11,11,12,3,5,0,3,0,50,0,0,0,0,0,0,0,0,0,5,14,41,53,59,79,72,33,64,3,423
UCL121100,5,3,3,3,4,14,3,18,0,61,3,6,11,5,9,11,4,3,0,55,0,0,3,6,21,34,5,23,0,103,3,21,12,12,11,3,0,4,0,68,0,9,12,10,6,6,0,0,0,37,0,10,7,6,4,3,0,0,0,43,0,9,0,3,4,12,12,5,3,50,0,9,0,9,8,6,3,12,3,52,0,0,0,0,0,0,0,0,5,15,17,72,49,61,72,102,32,76,17,489
UCL121101,8,3,5,3,4,3,0,10,0,32,8,5,6,4,8,10,6,18,0,73,0,3,5,7,14,11,5,8,0,55,0,3,5,11,8,4,4,0,3,37,0,5,3,3,10,3,0,0,0,28,0,3,6,3,6,3,0,0,0,23,5,0,3,0,3,3,4,3,0,11,3,13,3,4,5,0,8,3,0,40,0,0,0,0,0,3,0,0,0,9,23,47,40,40,54,40,26,42,3,313
UCL121102,0,0,3,3,4,10,3,12,0,35,0,0,6,10,11,3,5,8,0,40,3,3,10,4,13,10,10,12,0,62,0,7,4,11,5,3,0,3,0,37,3,4,10,4,8,7,3,0,0,38,4,10,3,6,3,0,3,0,0,29,0,0,3,3,10,11,4,9,3,34,3,8,7,7,10,4,7,8,0,55,0,0,0,0,0,0,0,3,10,13,19,38,41,52,62,42,35,48,15,344
UCL121103,0,0,0,0,6,0,3,17,0,23,5,9,3,3,3,10,3,4,0,34,0,5,6,3,7,10,8,8,0,53,5,10,6,9,5,3,0,0,0,33,0,6,9,6,8,7,5,3,0,34,0,7,6,0,3,3,0,0,0,18,0,0,0,3,4,6,3,7,0,18,3,4,3,4,6,7,0,5,0,40,0,0,0,0,3,0,0,0,0,3,8,32,30,29,51,34,29,38,0,262
UCL121104,0,0,0,3,4,0,0,6,0,18,0,6,3,3,6,4,0,3,0,23,0,0,0,0,3,0,0,0,0,13,3,7,10,4,3,0,0,0,0,34,5,0,0,0,6,0,0,0,0,12,0,4,4,4,4,0,0,0,0,15,0,0,0,0,7,0,7,3,0,14,0,10,14,4,9,3,6,3,0,46,0,0,0,0,0,0,0,0,0,3,10,34,29,23,33,13,16,14,4,176
UCL121105,0,3,3,0,3,4,3,6,0,26,3,5,12,10,11,6,6,4,0,57,0,0,3,4,5,7,3,8,0,39,3,3,6,4,4,3,4,0,0,36,0,11,3,10,6,0,0,3,0,36,0,15,0,8,7,8,0,0,0,38,0,3,0,0,0,3,0,3,0,11,0,4,3,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,12,42,37,34,49,39,20,24,0,256
UCL121106,0,0,3,4,10,6,7,12,0,46,3,6,3,5,12,8,3,4,0,49,0,3,0,3,12,16,8,6,0,50,3,4,6,13,8,10,4,3,0,46,0,3,9,3,10,6,3,0,0,35,0,6,4,3,12,0,3,0,0,29,0,0,0,0,6,3,8,11,0,30,0,9,6,10,13,6,4,3,0,46,0,0,0,0,3,3,0,0,3,10,8,29,34,46,83,61,31,41,6,343
UCL121107,0,0,0,0,5,6,3,6,0,26,0,3,8,7,20,10,3,11,0,66,0,0,0,0,20,10,5,8,0,50,3,9,6,10,12,0,0,6,3,50,0,3,3,9,11,3,0,0,0,28,0,12,0,9,9,3,0,3,0,41,0,0,0,0,8,3,3,6,0,23,5,10,5,7,10,3,3,0,0,39,0,3,0,0,0,0,0,0,0,7,14,41,28,49,84,44,24,35,4,326
UCL121108,3,5,0,9,4,3,3,15,0,39,0,9,17,10,15,11,4,11,0,67,0,0,3,3,3,0,0,3,0,17,3,7,8,3,0,3,0,0,0,23,0,3,3,9,5,3,6,0,0,27,3,7,0,0,3,0,0,0,0,22,0,4,0,0,4,0,0,0,0,7,0,0,3,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,11,29,33,35,36,21,14,30,3,223
UCL121109,0,3,0,3,3,4,3,3,0,20,0,0,5,4,14,11,3,0,0,41,3,3,3,5,12,9,4,9,4,45,7,7,7,12,5,4,0,4,3,44,3,5,12,10,7,3,0,0,0,38,0,11,15,4,7,0,4,0,0,41,0,3,3,0,4,7,8,8,0,34,3,18,3,4,4,6,6,3,3,50,0,0,0,0,0,0,0,0,0,0,19,50,50,50,62,39,22,25,12,323
UCL121110,0,0,3,4,3,8,3,14,0,37,0,0,0,0,7,3,0,10,0,24,3,4,0,3,5,6,3,7,0,39,3,4,6,5,5,3,3,3,0,39,0,3,0,9,11,8,0,3,0,24,0,0,0,3,7,0,0,3,3,14,0,4,0,3,4,6,0,8,0,30,3,4,0,4,4,13,0,9,0,42,0,0,0,0,0,0,0,0,0,7,13,24,14,30,40,53,14,58,3,256
UCL121111,0,0,0,6,6,10,5,7,0,32,4,0,6,4,7,14,3,4,0,44,0,6,3,4,14,13,7,16,0,65,7,0,7,17,9,8,0,4,0,58,0,3,8,4,25,5,3,4,0,49,0,13,4,13,3,3,0,0,0,39,0,0,3,0,3,4,3,10,0,23,0,3,7,9,3,5,6,5,0,45,0,0,0,0,0,3,0,0,6,7,12,23,35,55,81,57,31,55,10,359
UCL121112,0,3,0,3,0,3,3,11,0,25,0,3,4,3,0,3,3,3,0,21,0,0,3,3,3,13,3,11,0,37,0,11,3,3,5,4,0,4,0,28,0,6,6,3,3,4,3,5,0,28,0,3,5,0,0,0,0,0,0,13,0,0,0,0,7,3,3,3,0,24,5,9,0,0,3,4,0,0,6,37,0,0,0,0,0,0,0,0,0,3,12,26,30,16,26,39,19,37,10,217
UCL121113,0,0,3,3,3,8,3,22,0,39,3,8,9,16,19,13,3,9,0,80,0,3,11,3,7,12,6,5,0,41,3,4,4,4,6,3,0,7,0,37,0,13,4,3,11,3,0,0,0,32,0,11,5,7,10,0,0,3,0,46,0,0,0,0,0,0,0,0,0,3,0,10,3,0,0,3,0,3,0,19,0,0,0,0,0,0,0,3,0,7,6,42,46,43,64,41,21,45,9,308
UCL121114,3,3,0,3,0,5,0,6,0,29,0,3,3,4,3,0,0,3,0,26,0,0,3,8,5,5,4,4,0,28,0,3,3,5,3,3,0,3,0,26,0,3,0,0,7,0,0,0,0,13,3,0,9,4,8,0,0,3,0,26,0,0,0,0,0,7,0,0,0,10,3,8,0,5,8,3,0,3,0,25,0,0,3,0,3,0,0,0,0,5,12,32,23,24,32,26,15,26,0,184
UCL121115,0,0,0,0,12,12,8,24,4,62,5,4,14,5,10,19,8,7,0,75,0,3,0,4,21,32,12,21,0,94,3,10,10,3,9,7,0,3,0,48,4,9,15,10,16,14,5,3,0,75,0,12,6,7,3,7,0,9,0,51,4,3,0,3,10,6,11,12,4,53,0,14,6,11,4,4,0,0,0,33,0,0,0,0,0,0,3,0,0,5,22,51,48,51,86,97,48,73,8,489
UCL121116,0,3,4,3,8,4,5,0,0,24,0,3,7,4,4,7,3,0,0,31,0,0,3,7,12,10,12,4,0,50,4,4,7,11,3,3,0,0,0,34,0,6,4,4,9,0,0,3,0,30,0,3,3,0,0,0,3,0,0,21,0,0,0,0,4,8,4,4,0,21,0,3,6,15,5,3,0,4,0,37,0,0,0,0,0,0,0,0,3,4,10,35,27,39,53,38,17,24,6,244
UCL121117,0,0,3,3,5,12,8,11,0,44,0,0,7,11,20,10,6,4,0,56,4,5,0,10,17,14,0,5,0,60,0,3,11,9,12,10,3,3,0,51,0,10,4,10,12,4,9,3,0,56,4,16,4,10,4,3,3,3,0,44,0,3,3,0,10,5,4,16,0,39,0,9,3,4,4,3,3,0,0,26,0,0,0,0,0,0,0,0,6,3,18,48,31,49,84,62,34,48,3,379
UCL121118,0,0,0,0,6,0,0,3,0,6,0,0,0,3,5,5,0,3,0,21,0,0,0,0,3,3,0,0,0,10,3,0,3,11,10,7,3,3,0,46,0,0,0,0,9,5,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,7,10,3,4,0,24,0,0,0,0,0,0,0,0,4,4,6,3,10,16,36,38,10,15,3,134
UCL121119,0,0,3,0,3,5,0,9,0,22,4,3,3,3,8,11,7,3,0,51,0,7,4,0,8,13,7,15,0,55,3,4,3,0,6,3,4,0,0,31,0,3,7,0,14,6,5,0,0,46,0,3,5,4,9,3,0,4,0,26,0,0,0,0,0,3,3,10,0,17,0,7,4,3,3,5,0,3,3,24,3,0,0,0,0,0,0,0,0,6,11,27,37,15,53,59,22,41,6,281
UCL121120,0,0,0,0,8,6,0,8,0,27,0,0,3,3,7,3,0,0,0,17,0,3,4,3,7,3,8,4,3,39,3,7,3,9,12,4,3,0,0,35,0,4,4,3,4,3,0,3,0,20,0,11,5,4,7,0,0,0,0,21,0,0,0,0,4,6,4,5,0,21,0,5,3,10,11,3,0,3,4,33,0,0,0,0,0,0,0,0,8,3,10,22,21,32,58,24,21,30,16,227
UCL121121,0,0,0,0,0,3,3,9,3,20,4,4,3,8,4,0,3,6,0,38,0,3,3,7,6,8,8,5,0,38,4,0,8,6,3,0,0,3,0,27,0,0,4,7,6,3,0,0,0,20,0,11,3,3,3,0,0,6,0,28,0,0,0,3,3,3,6,10,0,28,3,8,3,6,5,7,3,4,0,43,0,0,0,0,0,0,0,3,0,3,13,28,29,48,33,29,21,39,9,241
UCL121122,0,0,3,3,3,3,6,11,0,34,0,3,3,3,3,10,3,6,0,34,0,0,0,3,5,8,4,4,0,35,0,3,4,4,8,3,3,0,0,39,0,3,7,6,13,6,0,3,0,42,4,4,3,3,8,5,5,0,0,36,0,0,0,0,3,5,4,4,0,14,3,10,6,6,10,7,0,4,0,45,0,0,0,0,0,0,0,0,0,0,12,28,26,43,63,50,25,37,3,275
UCL121123,0,0,3,3,3,3,0,11,0,22,0,0,0,0,0,0,3,3,0,15,0,3,3,3,14,6,7,6,0,46,0,4,0,3,5,7,3,3,0,30,0,3,3,4,9,3,0,0,0,21,0,3,7,6,5,3,0,3,0,21,4,3,3,0,7,3,5,18,4,40,3,13,7,8,4,0,0,4,3,43,0,0,0,0,0,3,0,3,4,8,11,32,20,30,38,28,18,54,8,238
UCL121124,0,0,0,0,0,5,0,5,0,13,0,0,3,3,0,0,4,8,0,13,4,0,4,3,4,11,4,3,0,37,0,3,3,4,0,0,0,0,0,19,0,0,4,8,0,0,7,0,0,15,3,0,0,0,0,0,0,0,0,7,0,0,0,3,7,7,3,8,0,34,3,3,9,8,8,14,0,8,0,56,0,0,0,0,0,0,0,0,0,0,10,16,13,28,21,44,22,34,3,195
UCL121125,0,0,3,0,6,3,3,13,3,31,0,3,0,0,4,6,0,13,3,32,0,0,0,4,12,19,12,18,0,66,0,3,8,10,5,7,0,0,0,40,0,3,6,4,9,9,4,0,0,41,0,6,7,3,3,3,0,0,0,24,3,3,3,4,7,5,0,10,0,40,0,18,8,6,4,8,4,7,0,56,0,0,3,0,0,0,0,0,3,11,6,41,39,36,59,60,26,52,9,339
UCL121126,0,0,3,3,3,8,12,23,0,45,3,0,5,13,14,16,9,7,0,75,0,3,3,3,23,25,15,25,0,100,0,12,8,11,11,8,3,3,0,65,9,0,6,5,20,6,3,4,0,58,0,14,13,7,12,8,4,0,3,64,3,5,3,6,8,11,10,17,3,67,0,24,14,9,11,7,3,5,0,71,0,0,0,0,0,0,0,0,0,3,17,64,55,59,99,94,63,91,9,552
UCL122001,0,0,3,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,4,0,3,0,0,4,3,3,4,0,21,3,0,4,0,4,0,0,0,0,15,0,0,0,3,6,0,0,0,0,9,0,3,0,3,0,0,0,4,0,9,0,0,0,0,3,3,0,3,0,12,0,3,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,12,17,17,17,16,12,13,0,95
UCL122002,0,0,0,0,0,3,3,9,0,14,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,0,0,16,0,3,3,3,3,0,0,3,0,13,0,0,0,0,0,0,0,3,0,6,0,5,0,4,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,5,0,3,6,3,0,8,3,0,0,21,0,0,0,0,0,0,0,0,0,0,3,13,5,8,18,13,9,17,0,87
UCL122003,0,0,3,0,3,3,3,6,0,16,0,0,7,5,5,8,3,5,0,26,0,0,3,3,4,6,7,4,0,39,0,0,0,3,3,3,3,0,0,13,0,3,10,3,5,7,3,0,0,24,0,6,0,4,4,0,7,0,0,23,0,0,0,0,0,0,4,11,0,16,0,3,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,18,16,25,25,28,22,27,0,169
UCL122004,0,3,3,3,0,0,3,4,0,15,7,3,7,3,3,6,3,6,0,36,3,3,0,3,3,3,0,0,0,12,0,4,3,0,3,0,0,3,0,17,0,0,4,0,0,3,0,0,0,6,0,0,4,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,9,22,16,9,8,7,21,3,103
