LGA_CODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
LGA16200,0,20,0,6,26,3,39,5,12,58,12,69,4,19,105,3,51,7,13,78,0,13,0,0,17,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,15,27,217,17,47,307,0,12,3,5,19,4,12,3,6,24,11,58,7,19,94,9,83,8,22,127,3,28,0,0,28,6,26,0,0,39,3,12,3,0,17,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,8,38,230,25,56,354,0,4,4,4,15,0,7,0,4,12,0,19,5,14,40,4,44,11,20,74,8,34,4,11,57,14,53,3,7,79,6,39,3,11,60,5,4,0,0,12
LGA16260,10,54,36,57,162,22,147,22,19,209,35,118,26,80,266,22,130,37,78,270,13,171,38,103,323,46,343,101,202,686,77,323,98,167,663,36,96,44,51,229,12,16,6,9,44,3,7,0,3,14,0,3,0,0,6,0,0,0,0,3,0,0,0,0,0,3,20,0,3,22,20,48,21,32,117,291,1475,426,813,3000,10,32,18,32,97,8,43,21,57,126,31,128,49,66,278,23,84,30,69,205,12,54,20,24,105,14,83,19,49,170,31,227,92,154,504,100,425,173,255,955,44,212,85,105,452,17,64,35,29,143,4,7,4,7,24,4,0,4,5,14,0,0,0,0,0,0,8,0,3,8,16,50,22,40,132,316,1426,574,897,3207,7,25,12,32,68,3,10,6,14,39,11,82,42,70,207,25,69,32,60,191,12,37,20,58,132,14,68,23,39,144,23,90,40,75,231,59,389,139,277,867
LGA16350,7,79,18,59,157,23,193,12,27,265,39,189,20,97,339,44,404,53,148,656,59,577,60,169,863,107,811,101,172,1193,44,175,20,50,294,4,38,0,10,56,0,6,0,4,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,27,4,68,6,32,112,336,2555,311,774,3975,9,49,7,34,98,3,45,16,43,111,24,126,31,46,226,39,147,22,103,307,26,162,29,68,294,50,346,52,141,588,133,882,138,283,1436,107,508,95,175,882,19,57,17,13,108,4,12,3,8,33,0,0,0,0,3,0,5,0,0,3,0,3,0,0,6,3,5,0,3,14,7,60,13,39,118,428,2407,427,955,4217,3,25,16,20,65,0,15,0,3,20,8,100,24,55,186,21,100,16,53,194,11,65,9,47,140,25,128,30,89,269,51,478,71,211,815,192,1210,214,509,2127
LGA16380,7,25,8,21,56,9,58,11,7,77,19,103,15,40,177,38,268,52,58,411,32,186,27,31,279,35,248,49,42,378,31,67,13,19,124,0,11,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,10,3,21,3,13,38,177,986,181,228,1578,0,25,3,18,43,0,8,3,7,20,7,45,14,15,82,13,87,18,45,163,16,102,26,53,195,23,245,36,51,353,65,333,68,70,535,57,152,32,40,277,3,22,3,0,25,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,18,4,14,38,189,1038,214,309,1755,6,6,3,9,28,0,0,0,0,3,3,18,7,16,46,3,33,5,25,73,5,41,4,33,81,12,129,26,44,208,39,305,62,103,504,83,353,95,96,626
LGA16400,8,36,8,13,65,10,76,5,14,102,9,119,10,48,187,21,261,38,75,392,16,201,27,26,272,24,183,22,24,255,7,52,5,14,84,0,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,12,0,37,4,12,46,102,981,122,216,1426,4,18,8,8,35,0,32,6,18,60,11,78,13,16,123,4,100,9,40,152,7,86,6,36,142,38,214,39,61,351,53,249,42,57,402,30,110,24,23,187,0,13,0,3,22,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,22,0,11,31,155,931,146,286,1515,3,13,0,11,25,0,4,0,3,9,6,45,10,32,88,15,45,8,24,85,5,34,5,27,70,11,115,18,44,187,27,314,42,104,490,50,276,55,83,467
LGA16490,0,22,0,13,29,7,60,3,7,75,10,80,9,28,125,8,101,10,38,153,3,60,15,18,98,6,86,11,29,126,10,77,12,14,107,3,23,7,3,31,0,5,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,27,0,3,38,55,533,64,155,802,0,13,0,9,27,0,21,4,14,34,11,63,7,9,90,6,59,11,19,92,6,29,3,14,53,6,60,12,26,103,5,102,16,40,166,13,83,14,40,149,11,25,9,10,62,3,9,0,7,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,12,20,68,477,81,199,826,3,11,3,3,23,0,3,0,0,11,3,36,3,13,55,3,36,4,13,61,3,24,5,21,56,8,64,5,26,98,13,98,21,33,164,10,149,24,62,244
LGA16550,0,64,35,60,152,15,106,28,22,166,15,94,18,82,212,9,47,17,24,102,4,27,12,27,66,12,108,30,77,215,27,243,81,155,506,25,162,60,82,340,14,56,25,26,115,3,20,6,16,51,3,8,13,0,25,0,8,0,0,9,0,0,0,0,5,0,8,0,3,17,0,32,9,33,80,136,985,330,605,2054,5,40,10,43,94,3,35,21,45,106,11,95,23,41,168,10,86,28,71,200,0,18,11,15,53,8,26,15,27,73,0,68,27,56,155,22,175,71,123,397,19,174,66,107,361,14,103,42,54,211,9,48,20,17,97,5,23,9,3,44,0,12,4,9,22,4,16,8,4,32,9,40,12,40,99,125,959,366,654,2109,0,20,12,18,47,0,18,3,9,22,4,71,29,48,155,13,74,23,55,155,9,38,17,45,105,9,28,15,31,84,7,34,22,48,100,10,72,34,64,179
LGA16610,0,19,7,9,29,5,37,0,6,48,13,107,8,28,156,21,132,26,23,194,3,54,3,12,77,7,22,3,4,41,0,8,0,3,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,19,43,400,50,83,571,3,17,0,8,27,0,7,0,3,20,3,50,4,18,73,6,60,10,30,100,5,38,13,7,62,18,121,15,25,183,20,84,9,15,128,0,16,0,3,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,56,402,52,114,620,3,8,6,6,19,0,0,0,0,0,3,15,4,12,29,4,29,3,15,61,3,34,4,21,56,16,105,21,28,162,27,131,25,30,219,3,22,8,3,44
LGA16650,4,23,5,22,56,11,15,7,8,39,12,33,7,22,76,7,61,13,23,111,5,98,29,40,178,21,217,48,96,383,36,220,53,122,434,12,79,23,48,161,3,19,3,6,32,0,6,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,15,9,18,11,11,45,126,793,199,410,1535,3,16,7,8,41,0,8,7,15,30,7,24,4,17,47,4,33,15,20,65,10,9,4,10,26,7,25,11,27,77,24,140,43,76,286,41,272,71,147,531,30,125,45,90,286,10,49,7,22,91,0,18,8,12,43,4,3,0,3,11,0,3,0,0,3,0,4,0,0,5,5,20,13,22,53,141,744,235,468,1593,4,22,8,14,50,0,3,0,0,4,3,16,8,20,46,3,10,6,12,33,0,13,5,23,42,0,16,4,25,52,3,28,11,40,82,27,222,70,138,460
LGA16700,3,24,10,24,66,5,41,4,6,64,7,38,11,41,95,4,47,14,27,91,8,61,29,28,123,8,117,42,65,227,23,148,45,95,316,21,96,38,56,213,4,17,10,9,46,0,3,0,3,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,27,6,13,48,96,621,221,380,1319,4,14,8,15,41,0,6,11,13,34,9,34,14,17,73,8,34,15,33,87,7,5,10,16,28,0,27,10,24,68,3,83,34,71,192,19,207,61,94,378,24,106,41,66,240,12,44,18,34,109,4,13,12,4,34,0,9,3,3,13,0,0,3,3,6,0,0,0,0,3,7,10,6,19,46,93,600,245,416,1357,3,12,7,10,37,0,0,3,0,3,0,22,14,14,54,8,22,19,14,57,5,16,4,28,56,4,16,8,25,52,3,16,16,31,71,18,135,58,98,309
LGA16900,6,29,13,44,85,9,107,8,14,141,19,139,17,61,235,18,173,18,54,266,20,213,23,63,312,28,251,16,52,349,4,66,5,9,89,0,9,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,5,31,3,11,52,119,1023,118,302,1564,3,12,12,29,53,3,24,9,22,58,19,106,13,32,169,13,82,27,72,193,15,67,19,13,114,25,171,35,79,310,47,274,41,65,430,38,163,33,29,262,4,23,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,42,8,15,64,173,963,199,358,1697,3,8,3,13,29,0,7,3,3,16,8,58,12,32,106,15,70,22,28,132,10,42,11,38,105,5,69,18,42,136,23,188,29,90,326,70,351,69,128,619
LGA16950,0,52,18,35,109,15,140,15,18,185,32,193,23,62,309,55,511,61,91,717,49,247,36,43,362,39,150,23,23,234,12,26,0,7,44,0,3,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,9,0,39,0,3,46,210,1362,169,282,2026,3,27,9,23,62,3,23,9,8,43,12,92,16,41,171,25,188,39,74,330,25,215,33,60,342,66,421,80,90,654,77,278,52,63,466,16,47,9,9,86,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,3,7,3,28,8,22,61,239,1350,249,399,2232,0,16,8,7,36,0,6,3,4,11,0,53,9,33,99,18,84,7,40,152,5,93,20,34,156,23,204,39,109,372,74,466,92,171,801,67,256,48,75,445
LGA17000,0,16,3,11,34,3,33,3,6,48,6,44,4,23,71,17,43,8,21,82,8,33,0,4,45,9,34,0,3,44,5,15,0,0,21,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,4,42,227,21,72,353,3,4,4,3,12,3,10,3,5,21,4,54,4,10,64,5,11,4,10,31,3,12,0,4,16,3,27,4,22,58,8,49,3,17,77,5,37,9,15,59,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,6,21,31,231,32,84,377,3,9,3,0,13,0,3,0,3,7,0,20,3,11,33,5,37,0,14,58,3,17,0,5,22,4,39,7,18,70,10,72,18,24,124,7,41,4,20,82
LGA17040,3,7,3,6,22,0,14,0,3,18,0,47,5,5,64,4,55,10,10,82,3,17,0,5,25,0,10,0,0,17,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,8,17,163,24,34,236,0,11,3,3,11,0,4,3,5,12,3,24,0,8,36,8,48,7,14,68,4,24,0,8,39,3,41,5,10,59,7,13,4,3,21,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,12,29,180,31,51,284,0,8,3,3,14,0,0,0,0,0,0,4,3,4,12,0,13,3,7,29,0,24,4,10,39,9,60,8,15,88,3,40,8,5,53,3,10,0,3,24
LGA17080,3,23,3,10,31,0,37,3,0,44,9,61,3,20,94,7,44,3,3,56,3,8,0,3,15,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,9,31,175,16,39,255,0,4,0,4,8,0,13,3,5,22,7,31,3,8,49,11,54,4,16,88,0,36,3,3,46,8,31,0,3,39,0,14,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,22,180,15,52,275,0,3,0,3,10,0,0,0,3,3,0,18,3,8,28,6,40,3,16,67,3,30,0,11,46,8,30,5,9,51,3,23,3,4,38,3,8,3,0,8
LGA17100,0,3,5,4,12,5,22,5,6,36,0,3,4,20,24,0,17,5,15,40,0,27,19,15,57,7,40,18,27,93,14,75,21,34,147,17,42,27,26,102,3,9,3,4,22,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,19,54,250,106,150,564,0,0,8,4,16,3,4,0,6,16,3,6,3,7,19,3,15,3,11,30,0,7,3,5,16,0,6,0,6,15,5,25,14,25,69,11,65,44,48,168,13,51,28,33,116,4,14,13,16,40,0,0,9,3,17,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,4,6,3,9,22,49,210,124,169,550,0,4,3,4,13,0,0,0,0,3,0,8,8,6,21,3,6,3,8,26,0,8,4,7,16,3,3,5,3,15,3,7,0,17,27,7,35,22,30,97
LGA17150,4,42,16,40,108,11,105,23,13,156,26,99,14,48,186,16,78,18,31,145,9,122,9,53,195,28,343,59,129,563,64,363,90,133,646,54,182,52,92,380,14,47,9,15,81,6,15,3,0,23,0,3,4,0,14,3,0,0,0,3,0,3,0,0,3,0,9,0,6,11,9,48,4,23,84,243,1454,306,575,2580,4,31,12,27,72,4,25,3,21,50,9,59,16,24,119,12,70,22,35,137,6,44,17,26,94,15,64,12,43,130,20,218,70,104,412,68,437,123,222,847,55,228,86,99,472,26,102,35,46,209,12,39,12,23,77,3,3,3,9,21,0,3,5,0,8,3,3,3,0,8,5,30,8,20,61,240,1355,435,690,2718,4,20,4,16,37,0,3,0,8,10,0,34,16,23,78,13,35,17,29,93,11,30,10,35,89,9,37,10,22,80,8,74,18,69,164,28,360,99,195,681
LGA17200,5,72,57,97,239,30,175,36,45,279,30,121,30,135,315,16,69,27,67,178,8,43,9,27,84,5,59,20,47,130,17,104,27,88,236,13,120,40,84,253,7,55,30,44,128,4,27,13,19,71,0,11,11,8,35,0,0,4,5,9,0,6,0,0,8,3,19,12,7,40,14,42,4,28,91,147,917,318,708,2089,0,40,23,63,129,6,69,44,90,205,18,163,60,105,350,13,97,32,106,253,11,38,10,33,86,11,50,13,46,118,3,68,30,56,160,8,87,30,59,190,4,97,32,68,207,9,88,34,50,179,4,46,25,33,102,0,25,18,18,55,4,14,8,19,42,3,16,23,17,59,12,40,17,35,106,112,928,402,799,2239,3,24,18,19,65,0,20,10,12,46,11,117,48,90,265,13,80,40,84,222,3,34,16,93,149,11,52,11,51,131,6,55,16,64,147,5,74,30,74,182
LGA17310,4,39,7,27,75,9,77,5,13,105,15,176,20,74,287,34,321,54,68,476,10,128,4,21,160,12,88,14,9,122,9,21,3,4,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,14,4,26,0,5,45,96,891,105,232,1320,3,21,3,9,39,0,19,6,23,46,9,99,12,31,150,26,194,9,75,302,19,163,17,47,248,25,259,23,49,360,26,163,32,27,254,9,40,3,8,57,0,12,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,4,21,0,13,35,131,990,110,279,1511,0,15,5,11,37,0,3,0,3,7,0,55,9,21,83,8,89,8,39,145,12,63,3,38,113,23,210,22,66,323,49,360,41,92,543,35,167,27,37,268
LGA17350,0,5,0,5,9,0,6,0,0,9,7,18,3,6,39,3,20,5,0,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54,16,9,91,0,3,0,3,10,0,3,0,0,5,0,15,3,6,23,4,28,3,7,43,0,6,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,63,6,16,94,0,5,0,3,4,0,0,0,0,0,0,3,3,3,10,0,17,3,9,26,3,4,3,3,17,6,24,3,8,40,0,3,0,0,7,0,0,0,0,0
LGA17400,3,10,0,6,20,3,22,0,3,28,4,47,5,5,61,3,14,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,13,95,9,21,139,0,12,0,0,11,0,3,0,0,3,0,19,3,7,31,12,28,8,5,53,0,19,0,6,25,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,13,91,13,24,137,0,7,0,0,12,0,0,0,0,0,3,4,3,0,8,0,23,0,11,39,6,19,3,4,28,3,18,0,6,24,0,5,0,0,13,0,0,0,0,0
LGA17420,0,16,4,13,39,0,11,3,4,20,0,13,0,7,25,3,18,6,3,30,0,21,3,10,35,8,46,3,13,76,29,199,60,99,384,42,121,43,54,264,15,17,9,15,55,3,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,3,6,20,3,4,43,110,496,154,226,993,8,19,3,13,41,0,0,0,3,7,0,14,3,4,23,3,12,3,8,23,3,12,0,4,19,0,7,4,8,19,7,45,7,21,80,27,150,52,69,291,40,160,64,67,327,14,46,29,30,121,9,22,14,12,48,3,11,3,3,26,0,3,0,0,9,0,0,0,0,3,7,23,9,12,48,115,529,189,254,1084,7,15,3,3,32,0,0,0,0,3,0,3,5,3,10,3,3,3,8,20,0,4,3,7,13,0,8,3,0,16,3,9,4,13,31,12,55,14,32,119
LGA17550,0,39,9,29,77,7,46,13,12,80,19,75,11,47,154,17,215,29,73,335,19,230,35,60,349,56,364,53,67,539,41,226,32,58,348,12,45,13,9,78,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,0,8,3,37,4,14,58,174,1291,194,379,2037,3,27,8,22,50,0,10,4,15,32,5,47,13,27,92,11,72,13,29,129,14,63,18,18,112,18,172,37,65,291,56,432,83,132,698,76,321,70,106,575,13,48,11,25,97,3,10,0,3,15,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,4,0,10,11,41,3,3,59,198,1242,266,452,2164,3,17,10,14,36,0,0,0,3,5,3,29,5,33,73,7,37,14,31,89,6,40,11,28,80,9,86,9,47,157,42,289,63,142,531,82,378,109,184,763
LGA17620,3,15,0,3,20,0,16,3,0,23,12,34,5,13,66,4,52,4,11,74,3,17,0,4,22,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,24,149,17,32,227,0,9,3,7,21,0,0,3,0,3,3,21,5,7,30,7,38,5,11,59,7,24,3,10,39,7,25,7,3,42,9,19,7,3,30,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,31,145,31,39,250,4,8,0,3,20,0,0,0,0,0,0,6,3,7,15,3,18,0,7,23,0,21,0,4,25,5,51,7,9,69,11,45,3,14,63,0,18,0,0,22
LGA17640,0,7,0,6,15,0,3,0,3,10,7,12,0,4,21,0,13,3,0,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,4,14,69,0,5,3,6,11,0,0,0,0,0,0,6,0,3,15,3,7,3,0,18,0,13,3,0,13,0,5,0,3,10,0,6,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,7,11,74,0,4,0,3,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,0,8,0,3,12,3,17,0,3,22,4,11,0,3,14,0,3,0,0,3
LGA17650,0,11,3,5,18,0,0,0,0,3,3,17,3,4,24,5,5,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,9,42,8,11,68,0,3,0,0,5,0,0,0,0,0,0,6,0,4,17,4,13,0,7,27,0,6,0,0,13,0,12,0,0,11,4,3,4,0,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,11,14,90,0,0,0,3,5,0,0,0,0,0,0,0,0,3,3,0,6,0,7,14,0,3,0,5,9,0,21,0,3,22,0,16,0,4,19,0,0,0,0,0
