LGA_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
LGA16200,4,0,0,0,0,0,3,14,6,0,31,6,3,254,73,78,41,3,3,3,0,0,21,523,0,0,0,0,0,3,4,3,0,0,0,0,0,0,101,114,20,0,51,20,13,314,149,175,241,137,116,64,48,18,149,1526,4,0,3,0,0,7,3,10,48,54,73,33,55,25,52,366,0,0,0,0,0,3,0,3,5,5,3,3,0,0,3,30,0,0,0,0,0,4,3,30,79,92,66,28,54,9,41,404,0,0,0,0,0,0,0,5,16,17,15,9,13,3,8,85,0,0,3,0,3,3,19,30,84,57,16,44,10,3,21,292,0,0,0,3,0,5,14,7,17,4,0,3,3,0,13,64,0,0,0,0,0,3,0,8,3,7,0,3,0,0,3,28,0,0,3,0,0,0,0,4,0,4,5,4,3,0,3,17,0,0,6,5,0,20,18,6,32,17,4,0,0,0,17,117
LGA16260,18,17,22,11,15,11,15,125,433,27,320,100,52,1494,670,776,601,227,104,43,36,18,143,5054,8,0,4,0,3,30,18,13,9,3,0,0,0,0,897,982,496,50,396,191,267,1772,1269,1587,2671,2092,2088,1322,1705,629,1239,17761,16,7,12,0,0,6,20,79,343,576,1014,726,1339,1098,400,5636,6,3,9,7,6,34,75,91,183,129,104,62,89,41,73,907,13,3,11,3,3,39,61,156,775,997,1069,780,1236,447,337,5946,7,0,4,0,3,5,11,31,107,123,216,129,211,132,73,1063,17,14,28,30,95,93,410,541,1482,1249,358,1208,367,182,290,6366,11,13,25,40,95,123,191,187,269,146,92,72,62,21,101,1465,5,3,3,6,19,24,35,39,82,52,25,32,16,3,57,405,0,0,0,0,0,0,3,12,21,26,19,13,31,16,40,192,117,33,96,47,79,238,197,197,421,273,157,116,102,35,249,2358
LGA16350,24,27,26,7,16,4,15,135,123,17,191,56,40,1596,605,592,318,96,37,13,20,10,162,3874,3,0,7,4,0,43,20,20,13,3,4,0,0,0,658,787,157,31,245,99,152,1864,1047,1303,2261,2117,1956,885,862,226,1084,14291,15,5,6,3,3,10,22,53,343,753,1341,930,1243,623,524,5868,0,0,0,5,4,10,22,59,108,116,107,45,32,19,47,575,0,10,5,7,7,25,58,179,1082,1448,1415,781,905,277,485,6688,3,0,4,0,3,10,6,35,149,239,298,161,158,58,118,1243,18,5,19,12,28,49,232,400,1456,1117,428,689,285,98,405,5243,4,3,7,18,26,52,92,105,249,111,73,61,32,11,90,922,3,0,9,3,6,10,30,30,90,64,25,28,16,3,70,384,3,0,0,0,0,4,4,9,22,42,56,31,34,14,75,303,28,8,45,43,42,170,174,180,363,240,118,51,47,15,195,1721
LGA16380,10,11,9,0,5,0,3,53,62,9,185,64,62,1957,907,981,524,141,70,25,27,19,158,5185,0,0,6,0,0,42,19,13,3,7,0,0,0,0,550,648,90,15,227,111,144,2232,1281,1495,1537,838,577,268,298,111,815,10051,10,0,6,0,3,0,17,36,162,230,281,156,226,71,139,1340,0,0,0,0,3,15,18,55,128,66,42,8,21,11,31,404,0,0,9,0,3,18,36,108,483,458,338,183,207,46,135,2027,0,0,3,0,0,6,6,13,63,65,43,33,38,8,28,309,0,3,0,3,9,29,77,130,361,200,55,139,32,8,89,1133,0,0,4,3,14,41,67,73,117,39,9,19,5,3,37,434,0,0,0,0,5,5,13,17,34,14,4,7,0,0,8,117,0,0,0,0,0,3,4,0,17,10,10,0,12,0,18,81,6,3,19,13,20,81,121,97,155,52,25,11,8,3,71,672
LGA16400,9,5,4,8,6,0,3,44,60,8,101,39,40,1345,576,683,381,109,53,34,19,25,110,3592,0,0,4,0,0,31,10,6,0,0,0,0,0,0,406,466,86,13,131,70,89,1539,816,1018,1181,796,631,354,308,97,604,7726,0,0,3,0,0,7,6,21,114,184,297,195,263,114,141,1343,0,0,3,0,0,4,6,20,72,42,38,17,18,3,31,254,3,9,0,5,0,9,20,65,351,479,440,242,252,56,173,2116,0,0,0,0,0,3,5,15,58,67,63,40,42,7,36,340,0,3,0,0,3,14,56,95,441,348,94,208,39,13,101,1435,0,0,0,3,8,36,35,62,79,33,15,11,3,5,28,321,0,0,0,3,0,3,11,14,37,18,15,14,4,0,14,134,0,0,0,0,0,0,0,0,11,5,12,15,12,11,14,79,3,3,25,12,10,78,66,77,130,62,35,12,8,8,87,614
LGA16490,5,8,11,5,10,9,0,44,24,9,36,11,17,326,162,160,155,74,32,16,13,4,29,1072,3,0,0,0,3,7,0,3,3,8,4,0,0,0,288,317,38,9,53,26,44,405,280,348,650,682,683,468,656,373,389,5094,4,0,0,0,0,3,5,13,70,156,326,261,536,502,182,2077,0,0,0,3,0,6,3,9,39,32,40,26,27,11,14,209,3,0,8,0,0,4,22,20,206,299,402,253,467,179,109,1967,3,0,0,0,0,0,3,4,22,59,78,47,141,66,34,454,0,3,3,0,13,5,31,46,206,211,71,192,82,41,75,965,0,0,0,3,10,6,13,17,31,35,23,22,5,14,18,180,0,0,0,0,4,0,3,5,16,15,3,15,6,4,14,85,0,0,0,0,0,3,0,0,3,9,10,16,18,16,18,101,10,0,3,7,6,15,30,22,65,33,18,15,11,10,27,266
LGA16550,10,6,27,9,25,12,9,108,186,21,180,38,49,810,351,435,302,135,95,39,44,41,115,2837,4,0,0,3,0,19,11,5,10,3,3,6,3,0,756,834,232,47,219,85,120,953,615,841,1288,1102,1437,997,1605,1000,1000,11533,7,0,10,3,0,3,3,30,115,199,393,295,719,969,219,2960,0,0,0,3,0,9,14,27,67,63,84,51,70,46,44,491,6,0,5,0,0,3,16,64,268,444,529,543,1122,555,291,3853,4,0,3,0,0,0,0,8,45,55,111,92,199,150,46,703,13,0,13,3,17,12,77,118,398,396,149,827,262,167,154,2603,0,0,8,17,32,33,57,57,102,83,45,56,50,27,60,627,3,0,0,3,7,3,7,11,24,21,15,43,19,12,33,194,0,0,0,0,0,0,0,3,8,8,20,21,31,32,31,165,33,15,22,16,29,56,73,74,200,126,85,60,88,49,130,1043
LGA16610,4,4,3,0,0,0,6,27,13,5,46,18,9,530,179,157,70,11,13,6,0,0,39,1100,0,0,0,0,0,16,3,3,0,0,0,0,0,0,121,150,25,7,72,31,21,656,305,335,402,231,145,34,40,9,217,2533,3,0,0,3,0,8,3,19,67,104,103,38,35,11,23,408,0,0,0,0,0,6,10,15,26,12,8,3,3,0,6,87,0,0,3,0,0,5,16,26,161,148,78,22,17,0,44,522,0,0,0,0,0,3,3,10,31,29,20,4,5,0,12,113,3,3,4,0,4,14,33,76,158,67,24,16,0,0,36,434,0,0,3,3,4,14,17,32,34,12,3,3,0,0,17,136,0,0,0,0,0,6,3,5,23,7,5,0,0,0,8,51,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,24,4,0,8,0,7,65,41,36,62,22,7,0,0,0,27,280
LGA16650,11,15,7,5,10,5,4,79,204,17,215,53,32,1175,389,364,195,70,50,17,14,13,111,2913,4,0,3,0,4,18,5,16,10,0,3,0,0,0,519,582,248,25,262,114,141,1345,772,855,1233,989,937,522,646,291,737,9121,12,3,0,0,3,4,11,29,202,355,476,324,532,337,204,2498,0,3,3,3,4,17,19,59,100,54,47,13,33,14,32,409,10,3,6,3,0,15,30,98,396,486,508,275,465,129,168,2590,3,0,3,3,3,3,8,15,67,85,98,50,88,46,39,525,8,10,14,12,59,73,184,266,636,499,181,373,122,49,174,2666,3,4,19,32,50,71,97,123,149,71,47,31,28,8,72,817,5,3,4,3,12,15,16,30,54,18,26,22,13,0,42,263,0,0,0,0,0,3,6,3,18,18,18,18,16,11,27,147,41,14,52,29,38,147,108,113,287,184,106,47,76,21,186,1454
LGA16700,4,9,12,5,8,9,8,62,261,24,194,42,28,892,388,408,273,107,54,20,19,17,105,2832,3,0,8,3,0,17,5,13,4,4,3,0,0,0,473,533,290,44,237,80,132,1033,685,816,1243,972,1089,723,1036,502,676,9548,7,0,0,0,0,6,4,33,160,271,437,375,749,763,235,3055,3,0,0,0,0,18,30,38,82,72,68,29,57,27,44,467,0,3,5,0,4,9,33,85,360,449,542,543,959,350,240,3585,0,0,0,0,5,3,10,20,38,73,91,72,126,99,30,565,15,8,7,5,40,39,120,178,550,472,166,745,217,114,136,2800,8,3,9,17,34,43,62,74,121,77,43,47,44,12,60,646,3,0,3,3,0,11,13,12,31,13,10,32,12,5,23,185,0,0,0,0,0,0,0,5,12,7,17,12,27,22,26,133,53,9,39,21,36,70,86,81,201,154,81,69,75,34,103,1091
LGA16900,9,5,5,0,7,0,4,40,41,13,103,36,30,1245,407,389,165,51,14,6,0,0,111,2617,4,0,3,0,0,30,5,9,9,0,0,0,0,0,292,358,56,19,126,58,60,1390,578,621,864,691,571,286,227,51,482,6096,6,0,5,3,0,3,14,18,103,200,302,228,304,139,153,1477,0,0,0,0,0,5,7,25,64,58,37,21,17,3,27,270,9,4,10,0,4,4,15,63,428,561,539,290,334,67,184,2505,0,0,0,0,0,3,4,10,51,88,115,55,57,24,26,437,4,3,3,5,10,6,65,126,454,416,147,270,83,21,119,1736,0,3,3,0,13,27,37,72,95,54,17,20,11,3,32,380,0,0,0,3,0,6,8,16,32,22,12,14,3,3,26,149,0,0,0,0,0,0,3,5,19,17,24,15,10,4,7,101,6,0,18,13,17,83,78,73,174,92,36,19,9,0,110,729
LGA16950,16,14,10,9,6,5,11,77,78,15,237,84,63,2509,1004,1052,671,172,84,25,28,29,234,6290,5,0,5,0,4,53,21,20,9,3,0,3,0,0,731,867,106,26,296,128,147,2876,1439,1690,1800,982,722,327,350,111,1116,12126,3,3,4,0,3,16,16,50,166,252,267,182,235,89,173,1459,0,4,0,4,3,17,17,56,138,79,49,16,25,14,48,460,0,0,10,0,4,24,47,134,570,559,430,198,220,38,215,2452,0,0,0,0,3,6,10,24,86,70,61,35,34,10,39,383,7,0,7,6,5,34,108,179,538,309,89,110,41,9,123,1579,0,0,3,9,20,55,62,98,123,76,21,15,3,0,55,556,0,0,0,0,0,10,19,25,36,26,9,4,3,0,25,165,0,0,0,0,0,0,0,3,18,12,19,9,5,3,22,99,12,4,33,9,22,142,134,135,223,84,19,19,10,5,120,970
LGA17000,7,0,3,0,3,0,0,14,9,0,37,6,13,218,86,88,55,26,6,5,3,0,23,571,0,0,0,0,0,3,0,0,0,0,0,3,0,0,126,139,17,0,49,18,23,262,140,162,279,246,212,223,266,110,195,2198,4,0,0,0,0,0,3,7,30,55,78,57,160,118,66,565,0,0,0,0,0,3,0,0,9,13,12,10,16,0,7,67,0,3,0,0,0,0,11,14,87,138,135,194,247,66,69,950,3,0,0,0,0,0,0,0,11,19,23,33,24,13,13,149,0,0,0,0,0,7,10,34,128,135,38,291,50,19,54,764,0,0,0,0,3,4,0,6,7,14,4,20,4,3,12,76,0,0,0,0,3,0,0,3,18,10,3,18,10,0,23,75,0,0,0,0,0,0,0,0,3,5,3,3,4,5,7,27,3,0,12,3,4,10,12,14,35,13,7,3,3,0,20,137
LGA17040,3,0,0,0,0,3,3,17,13,3,31,11,3,232,106,105,61,24,15,6,7,6,23,645,0,0,0,0,0,14,3,0,0,0,0,0,0,0,118,133,17,9,49,22,29,324,201,267,374,282,202,104,102,42,184,2197,4,0,0,0,0,0,12,23,62,83,101,57,74,27,71,527,0,0,0,0,0,0,0,6,16,17,6,8,5,4,7,66,3,0,3,0,0,10,9,30,141,126,106,55,57,16,59,608,0,0,0,0,0,0,0,0,24,23,17,12,13,3,7,98,0,0,0,3,0,12,25,35,92,53,17,44,8,0,28,320,0,0,0,0,3,8,14,8,16,3,5,0,0,0,6,70,0,0,0,0,0,0,0,4,0,0,3,3,0,0,3,20,0,0,0,0,0,0,0,4,4,3,3,0,0,3,6,22,7,5,3,3,3,22,14,10,22,4,3,0,0,0,15,105
LGA17080,7,0,3,3,0,0,0,16,12,0,22,10,10,273,94,94,38,7,8,4,0,0,20,599,0,0,3,0,0,12,0,3,0,0,0,0,0,0,112,127,19,4,41,25,24,328,172,208,274,174,114,73,55,24,174,1710,0,0,5,0,0,3,6,7,37,46,78,36,43,26,53,333,0,0,0,0,0,0,3,8,12,6,0,3,0,0,3,37,3,0,4,0,3,3,14,23,125,118,90,46,46,0,47,521,0,0,0,0,0,0,3,0,16,14,15,9,0,0,13,68,0,3,0,0,0,5,16,33,93,68,18,28,3,0,31,299,0,0,3,0,0,6,12,9,15,7,0,4,0,0,6,70,0,0,0,0,0,0,3,4,5,4,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,4,0,0,3,3,6,22,0,0,3,3,3,11,17,16,20,8,4,6,0,0,7,102
LGA17100,3,8,9,0,3,3,0,30,89,9,52,17,12,227,94,64,58,21,22,9,11,12,24,716,6,0,3,0,0,6,3,3,3,3,0,3,0,0,138,172,109,7,76,57,53,284,224,223,391,336,318,188,243,117,199,2812,10,0,3,3,0,3,4,20,49,136,148,111,218,275,78,1058,0,0,0,3,0,8,9,22,27,13,26,4,19,24,21,174,0,0,0,0,0,3,9,34,134,118,127,96,218,170,74,988,0,0,0,0,0,7,9,0,19,20,27,18,33,23,17,177,4,5,6,4,22,17,83,79,251,168,59,183,65,36,63,1047,0,0,9,11,19,35,53,41,50,20,17,12,13,9,31,322,0,0,7,4,3,7,3,4,5,6,3,3,5,3,15,77,0,0,0,0,0,0,3,0,3,3,3,6,8,4,11,50,26,3,19,19,10,44,37,35,73,39,36,23,32,9,59,471
LGA17150,19,22,32,21,29,14,13,165,172,15,243,72,70,1750,1115,1407,968,332,174,105,73,70,244,6815,4,0,0,3,0,39,14,17,15,6,0,3,3,0,1033,1136,209,29,289,130,172,2015,1601,2108,2712,2235,2407,1748,2129,928,1535,20245,16,3,10,4,0,9,15,42,222,472,869,828,1684,1481,604,6253,0,0,0,5,7,8,24,53,171,146,167,82,147,70,106,994,17,5,19,5,10,18,52,145,893,1581,2013,1604,2631,933,884,10809,6,7,0,0,0,3,16,34,117,191,256,233,441,173,156,1632,9,8,11,7,24,35,115,230,831,938,370,1493,491,257,424,5244,0,3,6,5,20,44,55,83,185,147,90,120,110,44,119,1047,0,4,0,0,8,5,11,21,61,43,26,74,23,9,56,339,3,0,0,0,0,0,3,6,26,39,49,44,69,48,48,337,28,8,34,15,23,83,95,92,324,242,175,93,109,44,182,1550
LGA17200,17,23,29,16,65,51,13,238,313,18,128,47,37,611,196,205,161,106,79,57,57,59,72,2139,9,0,3,0,0,14,11,3,3,0,3,5,0,0,1518,1570,373,49,211,129,190,828,611,869,1846,1982,2732,2221,4017,3117,1782,20954,7,0,0,0,0,3,6,27,73,111,184,141,426,597,97,1672,0,0,0,4,0,8,4,20,43,17,41,23,36,33,21,263,0,0,4,0,0,9,17,55,145,183,243,246,523,237,87,1751,0,0,0,3,0,0,3,7,21,39,65,43,145,116,23,472,4,0,5,11,20,21,69,86,299,224,68,523,161,121,74,1696,0,0,5,22,22,36,43,41,44,36,32,28,23,11,31,384,0,0,0,0,3,3,9,15,15,13,6,17,12,7,6,108,0,0,0,0,0,3,0,0,12,10,6,3,16,23,9,88,37,5,23,22,16,63,63,54,115,70,36,41,37,15,75,681
LGA17310,6,9,10,4,0,0,4,52,32,0,79,30,20,918,318,328,166,39,23,13,7,4,107,2096,3,0,0,0,3,25,6,10,6,0,0,0,0,0,385,450,58,3,125,63,71,1161,619,740,1035,639,539,224,275,88,594,6223,9,3,3,4,0,3,18,44,177,265,312,170,206,79,147,1439,0,0,0,3,4,3,6,20,48,41,18,5,6,7,11,176,7,6,7,0,6,11,30,80,411,402,325,146,149,36,144,1753,0,0,0,0,0,3,6,8,62,58,58,25,27,9,45,299,0,0,3,3,4,12,75,128,349,194,47,83,19,23,80,1021,0,0,3,3,3,34,34,48,53,25,10,7,3,0,25,233,0,0,0,0,0,4,6,16,25,15,11,3,3,0,18,95,0,0,0,0,0,0,0,0,18,5,10,0,5,0,14,55,4,0,15,6,8,79,61,47,109,17,20,6,4,4,54,446
LGA17350,0,4,0,0,0,0,0,9,4,0,7,0,4,139,44,49,13,6,0,0,0,0,8,287,0,0,0,0,0,3,3,0,0,0,0,0,0,0,36,48,18,8,11,11,10,168,86,111,107,68,34,19,14,0,59,716,0,0,0,0,0,0,3,3,17,28,15,12,18,3,17,115,0,0,0,0,0,3,0,0,0,3,4,3,0,0,0,24,0,0,3,3,4,3,5,17,47,43,26,13,12,0,13,192,0,0,0,0,0,0,0,0,4,3,8,3,0,0,0,21,0,0,0,0,0,4,8,24,26,18,3,6,0,0,13,106,0,0,0,0,0,3,0,0,6,3,0,0,0,0,3,21,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,10,13,6,12,3,3,0,0,0,6,55
LGA17400,0,0,0,0,0,0,0,8,6,0,21,14,6,176,51,32,14,8,3,0,0,0,10,343,0,0,0,0,0,4,0,0,0,0,0,0,0,0,66,75,13,0,34,18,11,226,88,100,126,72,37,17,14,6,98,875,0,0,3,0,0,3,3,7,24,17,19,10,4,0,19,114,0,0,0,0,0,0,10,7,8,8,0,0,0,0,0,34,0,0,0,0,3,3,7,15,49,29,13,8,12,0,11,149,0,0,0,0,0,0,0,0,6,3,5,3,4,0,3,21,0,0,3,0,3,3,3,10,32,17,5,4,0,0,7,83,0,0,4,0,0,5,3,7,7,4,4,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,8,0,0,10,4,4,20,17,7,13,4,3,0,0,0,11,86
LGA17420,6,4,18,10,16,14,9,96,211,15,176,40,42,825,501,671,556,219,115,54,50,27,114,3617,7,0,6,9,0,21,10,6,5,3,0,5,0,3,595,667,241,25,206,91,110,982,776,1110,1575,1224,1289,1158,1383,666,866,11700,21,3,15,0,3,7,17,54,208,378,737,739,1741,1743,546,6215,3,0,5,0,0,11,20,42,108,108,85,71,108,57,75,692,9,7,7,7,4,17,30,114,608,932,1169,1069,1991,757,484,7200,4,0,3,0,0,0,8,19,61,108,138,160,265,162,101,1034,23,7,16,7,21,33,115,186,627,836,293,1589,482,258,316,4818,3,3,9,12,22,27,57,75,135,120,69,85,65,32,91,805,0,0,0,0,6,0,10,15,45,33,20,37,14,14,47,248,0,0,0,0,0,0,5,6,17,17,25,23,38,47,41,229,45,16,34,13,27,65,54,68,208,194,122,74,84,49,159,1209
LGA17550,19,8,10,8,6,0,9,82,78,11,174,60,52,1977,896,890,511,150,71,30,20,18,173,5102,0,0,5,0,3,45,18,16,11,6,0,0,0,0,660,775,104,11,216,106,133,2274,1323,1406,1620,945,687,287,281,101,954,10446,4,3,4,3,0,8,14,27,132,218,247,167,205,69,134,1236,0,0,4,0,8,18,18,65,145,99,57,22,15,11,39,503,7,4,10,3,6,15,54,107,574,532,426,210,195,53,182,2381,0,0,0,0,0,3,12,24,84,87,63,43,35,14,32,393,7,0,3,5,12,22,83,174,488,302,94,147,34,14,110,1492,6,0,10,5,10,63,75,93,147,66,19,19,5,7,52,581,0,0,3,3,3,14,6,11,31,22,7,10,0,4,21,139,0,0,0,0,0,0,4,3,12,14,14,12,6,4,27,85,12,0,25,19,19,91,114,93,210,78,41,14,3,0,104,818
LGA17620,5,0,0,4,3,0,3,18,9,0,22,5,10,199,78,60,24,11,5,3,0,5,19,454,3,0,0,0,0,7,3,0,0,0,0,0,0,0,90,105,19,5,37,14,23,249,163,141,230,202,126,94,97,23,147,1575,8,0,0,0,3,3,0,8,36,36,56,38,59,34,44,319,0,0,0,0,0,0,3,0,4,0,4,7,0,0,4,29,0,0,0,0,0,3,9,27,77,115,79,68,90,9,42,520,0,0,0,0,0,0,0,0,10,13,10,14,13,3,4,70,0,0,0,0,6,6,17,23,81,72,10,78,9,5,30,338,0,0,0,0,0,5,5,6,13,7,3,3,0,0,3,49,0,0,0,0,0,0,3,0,12,0,0,7,0,0,0,30,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,17,4,0,0,0,3,12,15,6,21,4,0,0,0,0,13,79
LGA17640,4,3,3,0,0,0,0,10,9,0,15,5,0,117,27,38,14,11,3,0,0,0,15,265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,74,80,13,7,34,12,7,155,79,111,151,100,98,37,42,21,109,964,0,0,3,0,3,0,6,3,26,29,29,25,12,4,26,172,0,0,0,0,0,0,0,3,7,6,11,0,0,0,0,26,0,0,0,0,0,3,3,26,63,52,45,22,16,6,35,277,0,0,0,0,0,0,0,0,9,6,4,3,0,0,4,31,0,0,0,0,0,6,11,13,47,22,9,11,0,3,7,139,0,0,0,0,0,3,3,3,4,3,0,0,0,0,0,22,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,12,6,9,17,3,0,3,0,0,10,56
LGA17650,0,0,0,0,0,0,0,4,5,0,10,7,3,106,32,32,14,4,4,0,0,0,6,223,0,0,0,0,0,3,0,3,0,0,0,0,0,0,47,50,12,3,11,14,11,142,67,86,106,76,51,22,27,3,69,710,0,0,0,0,0,4,0,3,19,28,26,11,27,10,19,145,0,0,0,0,0,0,0,3,11,9,5,0,0,0,4,31,0,0,0,0,0,4,4,27,62,53,43,10,12,6,18,241,0,0,0,0,0,0,3,6,5,5,5,7,3,0,3,41,0,0,0,0,3,4,4,9,46,16,5,6,0,0,10,107,0,0,0,0,0,6,0,7,10,7,0,0,0,0,3,31,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,0,0,11,8,7,11,3,0,0,0,0,5,51
