LGA_CODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
LGA17080,3,0,12,0,0,0,0,0,0,0,3,3,23,6,10,9,3,0,3,0,0,0,0,0,4,33,52,40,47,9,0,0,0,0,0,0,0,5,156,47,20,67,31,3,0,0,0,0,0,3,6,184,12,10,24,0,0,0,0,0,0,0,0,3,45,33,19,95,42,5,0,0,0,0,0,5,7,204,29,16,53,25,3,0,0,0,0,0,3,0,134,26,7,40,38,8,3,0,0,0,0,0,5,129,37,13,65,44,14,7,0,0,0,0,4,9,198,22,3,21,24,9,0,3,0,0,0,0,5,88,22,3,17,17,3,5,0,0,0,0,0,3,74,10,3,4,10,4,3,0,0,0,0,0,0,39,14,0,10,7,4,6,0,0,0,0,0,0,44,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,15,5,24,18,10
LGA17100,14,3,3,3,10,25,70,55,7,3,3,15,202,21,3,8,0,3,10,19,14,3,0,3,10,93,119,23,11,22,16,20,28,19,0,0,0,12,268,60,24,12,15,15,28,29,28,3,0,0,11,228,4,11,17,14,7,15,23,9,4,0,0,11,119,28,17,24,43,65,78,108,72,6,0,3,11,459,11,3,8,31,41,64,106,62,3,0,0,3,333,8,3,7,18,41,63,86,32,9,3,4,7,289,9,0,9,33,51,110,150,66,12,3,8,7,462,6,0,0,9,28,66,107,45,12,10,0,9,287,13,0,7,14,23,51,123,81,11,3,10,7,336,3,0,0,5,0,20,77,47,4,0,4,0,171,0,0,0,0,8,23,58,38,15,7,0,3,156,0,0,0,0,4,11,31,26,16,6,0,0,90,0,0,0,0,0,0,6,4,3,3,3,0,24,3,4,16,15,24
LGA17150,23,0,11,19,20,27,26,12,8,5,9,18,171,68,7,19,8,8,24,21,17,7,5,3,25,214,480,82,74,81,30,61,37,19,5,0,13,48,936,190,121,101,128,74,157,95,25,5,3,10,37,959,31,20,97,17,14,31,30,3,3,0,0,9,268,76,35,133,214,173,344,237,85,19,3,13,35,1359,43,12,44,194,161,343,229,107,14,3,3,21,1179,36,6,33,145,184,428,255,144,24,3,3,25,1291,58,8,35,153,213,614,591,285,48,16,13,27,2058,25,0,22,82,99,366,423,232,35,14,3,24,1336,59,4,42,70,98,405,548,377,79,17,18,19,1741,30,0,16,45,46,237,345,285,60,16,16,15,1101,22,0,5,34,27,124,203,230,94,42,53,12,837,13,0,3,14,9,30,107,174,67,26,32,3,473,3,0,0,4,0,11,16,30,29,14,19,8,127,36,23,69,87,60
LGA17200,99,9,26,58,48,133,255,359,166,106,85,70,1418,261,52,65,37,24,42,67,92,41,18,22,51,781,1860,196,156,165,83,94,117,101,56,40,87,152,3102,670,245,216,252,109,175,148,159,58,28,49,79,2180,83,75,381,44,22,49,46,53,23,15,20,28,817,200,76,322,399,230,316,348,318,114,48,62,97,2520,75,14,82,333,277,361,432,297,128,52,52,49,2156,58,13,74,220,223,380,593,454,185,70,52,49,2373,80,11,88,201,255,539,1090,821,328,115,93,63,3687,61,3,25,85,113,326,787,739,259,99,73,50,2616,50,3,23,81,66,224,949,1237,416,146,129,47,3378,33,0,13,29,24,83,455,945,403,138,87,30,2249,49,0,15,33,32,132,568,1200,635,315,396,53,3427,19,0,5,10,9,29,153,600,531,280,250,19,1910,3,0,3,6,0,8,20,153,216,188,278,15,893,107,46,101,80,52
LGA17310,3,5,11,9,0,3,0,0,0,0,0,3,38,36,10,33,16,0,7,3,0,0,0,4,6,119,221,62,193,74,10,3,0,0,0,0,7,26,595,110,77,243,160,30,20,3,0,0,0,7,23,685,36,20,95,45,13,8,5,0,0,0,3,5,239,77,44,294,286,93,58,17,3,0,0,10,29,896,50,12,140,155,81,47,10,4,0,0,0,10,503,55,7,83,165,66,54,14,0,3,0,3,9,466,56,12,105,232,104,103,31,5,3,0,5,21,669,36,3,37,105,42,70,32,6,0,0,6,10,346,41,9,30,67,48,66,26,8,3,0,0,11,307,17,3,4,24,11,18,12,7,0,0,0,0,95,12,0,9,16,8,16,19,4,0,0,3,3,77,5,0,3,11,0,3,10,6,0,0,0,0,40,0,0,3,0,0,4,5,0,0,0,0,0,13,40,11,64,115,39
LGA17350,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,9,24,14,14,3,0,0,0,0,0,0,0,4,63,28,17,32,12,0,0,0,0,0,0,0,6,101,11,3,16,5,0,0,0,0,0,0,0,0,34,17,6,41,18,0,0,0,0,0,0,0,6,95,8,4,13,9,0,0,0,0,0,0,0,0,34,5,5,13,4,0,0,0,0,0,0,0,0,30,10,3,17,12,0,0,0,0,0,0,0,0,48,8,0,8,10,0,0,0,0,0,0,0,0,22,6,0,8,5,0,0,0,0,0,0,0,0,21,3,0,0,8,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0
LGA17400,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,11,41,16,27,7,0,0,0,0,0,0,3,5,102,25,20,42,8,0,0,0,0,0,0,0,3,100,10,9,14,4,0,0,0,0,0,0,0,3,36,23,16,53,13,0,0,0,0,0,0,0,8,119,13,7,22,11,0,0,0,0,0,0,0,3,46,16,8,16,5,0,0,0,0,0,0,0,3,48,11,9,25,8,0,0,0,0,0,0,0,0,45,8,0,11,4,0,0,0,0,0,0,0,0,31,0,3,9,4,0,0,0,0,0,0,0,0,17,3,0,3,4,0,0,0,0,0,0,0,0,9,0,0,8,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,8,0
LGA17420,3,3,0,0,4,5,26,11,5,0,8,5,70,9,3,3,4,0,0,15,9,0,0,0,8,50,29,17,20,12,9,11,20,14,13,0,0,13,149,40,23,18,11,14,20,43,24,4,3,3,9,212,12,4,10,8,3,13,20,13,7,0,3,6,102,35,3,25,29,27,58,145,68,24,6,7,21,432,19,0,10,26,17,54,127,68,8,5,4,11,350,17,6,17,19,15,56,188,89,15,0,3,18,456,26,3,22,24,31,70,298,161,36,12,11,12,708,22,0,14,20,9,42,230,148,41,8,6,13,558,31,0,20,27,10,49,338,248,55,21,14,8,827,17,3,14,26,4,31,213,179,55,3,10,7,579,19,0,5,12,13,13,168,234,96,34,53,8,644,10,0,0,12,3,8,64,106,55,18,23,3,303,3,0,0,3,0,0,12,34,27,10,4,0,97,26,4,17,32,9
LGA17550,13,6,12,18,15,16,15,3,0,0,0,8,101,24,9,35,16,13,21,19,3,0,0,0,3,152,242,56,147,125,59,67,26,11,3,3,11,42,788,150,76,194,327,157,133,50,10,3,0,5,24,1131,45,22,114,101,63,80,34,11,0,0,3,10,479,77,32,187,373,274,358,211,39,6,0,5,40,1597,38,11,64,138,113,182,132,31,4,0,0,13,718,29,8,48,90,96,191,152,36,8,0,4,16,676,45,9,58,108,128,262,224,78,6,0,3,28,952,16,6,14,41,68,130,148,47,6,5,0,10,490,15,0,15,34,39,102,140,69,22,4,4,8,450,12,0,3,3,13,32,64,32,9,4,0,0,177,7,0,0,3,9,16,33,26,11,4,0,0,113,3,0,0,0,3,3,8,15,5,3,0,0,54,0,0,0,3,4,3,0,4,0,0,0,0,9,30,15,37,67,72
LGA17620,10,3,3,0,3,0,0,0,0,0,0,0,15,4,0,6,3,0,0,0,0,0,0,3,0,23,44,19,27,14,0,0,0,0,0,0,0,3,103,46,28,57,24,9,6,0,0,0,0,4,7,179,16,0,9,4,3,0,0,0,0,0,0,7,42,55,19,65,47,6,7,0,0,0,0,0,8,211,52,14,46,40,9,3,0,0,0,0,0,12,164,16,4,37,32,14,0,0,0,0,0,0,3,104,63,3,40,62,16,9,0,0,0,0,0,10,206,23,4,15,23,16,7,6,3,0,0,0,10,99,24,4,23,29,7,12,4,0,0,0,0,3,104,13,0,6,7,8,5,0,0,0,0,0,4,39,7,0,8,0,11,0,0,0,0,0,0,5,33,3,0,3,3,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,29,3,13,32,6
LGA17640,3,0,0,0,0,0,0,0,0,0,0,0,9,12,3,0,3,0,0,0,0,0,0,0,4,15,23,3,8,5,0,0,0,0,0,0,0,0,40,29,5,17,6,0,0,0,0,0,0,0,3,60,15,10,3,3,0,0,0,0,0,0,0,0,30,32,7,19,6,0,0,0,0,0,0,0,8,68,15,3,18,11,0,0,0,0,0,0,0,0,45,15,5,5,4,0,0,0,0,0,0,0,0,37,26,3,16,8,3,0,0,0,0,0,0,0,61,10,4,10,4,3,0,0,0,0,0,0,0,28,16,0,7,6,0,3,4,0,0,0,0,0,36,6,0,0,3,0,0,0,0,0,0,0,0,12,5,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0
LGA17650,0,0,0,3,0,0,0,0,0,0,0,0,11,3,0,8,0,0,0,0,0,0,0,0,0,15,17,0,11,0,0,0,0,0,0,0,0,3,33,21,6,27,5,0,0,0,0,0,0,0,0,59,10,0,9,3,0,0,0,0,0,0,0,0,28,16,10,25,10,0,0,0,0,0,0,0,3,70,14,0,15,8,3,4,0,0,0,0,0,7,46,8,0,13,7,3,0,0,0,0,0,0,0,31,17,4,11,8,6,0,0,0,0,0,0,3,53,12,0,5,0,3,0,0,0,0,0,0,0,25,8,0,3,3,0,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,4,0
LGA17750,9,3,30,9,4,3,0,0,0,0,0,3,69,45,23,55,23,8,4,3,0,0,0,3,7,182,224,85,210,71,17,24,3,4,0,3,10,27,666,123,99,231,103,42,30,10,0,0,0,8,23,669,34,20,107,54,30,21,3,0,0,0,3,9,270,71,70,354,239,119,78,17,6,0,0,7,24,980,37,22,170,154,79,68,23,3,0,0,3,9,564,30,11,149,144,111,91,21,8,0,0,3,10,572,49,16,144,227,152,175,56,4,0,0,6,14,841,22,6,67,121,63,77,41,11,0,0,0,11,415,19,7,42,102,63,73,60,16,0,0,3,11,397,12,0,26,36,24,44,23,5,0,0,0,0,171,18,5,6,29,7,25,17,9,0,0,0,4,116,10,0,0,3,0,0,15,4,0,0,0,0,32,0,0,0,0,0,3,0,3,0,0,0,0,10,31,12,70,116,65
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,16,3,10,0,0,0,0,0,0,0,0,4,34,11,3,11,0,0,0,0,0,0,0,0,0,20,7,3,4,0,0,0,0,0,0,0,0,0,16,25,5,17,4,0,0,0,0,0,0,0,8,62,11,0,11,0,0,0,0,0,0,0,0,3,29,12,0,14,6,0,0,0,0,0,0,0,3,29,15,0,15,3,0,0,0,0,0,0,0,4,35,3,3,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0
LGA17900,8,4,0,0,0,0,0,0,0,0,0,3,19,5,4,8,0,0,0,0,0,0,0,0,0,21,53,8,22,7,0,0,0,0,0,0,0,11,102,49,14,27,11,0,0,0,0,0,0,0,0,107,21,13,14,3,0,0,0,0,0,0,0,9,56,73,17,26,31,5,0,0,0,0,0,3,9,165,34,10,12,10,0,0,0,0,0,0,0,8,73,45,3,22,3,0,0,0,0,0,0,0,5,82,58,10,27,13,0,0,0,0,0,0,0,14,129,32,0,8,3,5,0,0,0,0,0,0,3,59,36,3,6,0,0,0,0,0,0,0,0,0,56,14,3,5,4,0,0,0,0,0,0,0,0,32,13,0,4,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,26,10,23,5,6
LGA17950,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,9,15,14,15,0,0,0,0,0,0,0,0,0,40,4,13,18,0,0,0,0,0,0,0,0,0,46,5,6,7,0,0,0,0,0,0,0,0,0,26,16,5,21,0,0,0,0,0,0,0,0,3,49,17,3,13,0,0,0,0,0,0,0,0,0,37,6,0,9,0,0,0,0,0,0,0,0,0,14,12,3,21,0,0,0,0,0,0,0,0,0,35,6,3,3,3,0,0,0,0,0,0,0,0,10,7,0,0,3,0,0,0,0,0,0,0,0,14,3,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0
LGA18020,7,0,0,0,0,0,0,0,0,0,0,0,13,7,7,4,0,3,0,0,0,0,0,0,0,22,56,25,29,0,0,0,0,0,0,0,3,7,120,40,21,58,4,0,0,0,0,0,0,0,8,138,19,10,30,3,0,0,0,0,0,0,0,6,72,45,30,60,13,0,0,0,0,0,0,0,3,148,35,8,34,3,0,0,0,0,0,0,0,0,82,15,11,22,5,0,0,0,0,0,0,0,9,66,19,15,39,13,0,0,0,0,0,0,0,9,98,10,3,15,3,0,0,0,0,0,0,0,3,41,7,0,19,4,0,0,0,0,0,0,0,3,37,0,0,3,0,0,0,0,0,0,0,0,0,14,6,0,9,3,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,25,3,0
LGA18050,16,0,3,5,13,38,30,39,15,7,8,13,185,28,6,4,10,3,9,11,16,7,0,11,0,103,156,15,13,21,23,33,33,23,6,10,10,24,367,87,24,25,47,43,54,72,37,20,12,4,18,442,12,7,27,3,10,8,10,16,0,3,3,6,103,46,3,35,50,62,118,168,114,28,13,13,29,671,32,5,11,38,59,125,196,110,35,11,7,14,642,30,3,9,29,60,131,194,152,47,12,11,6,690,26,0,9,27,55,145,352,260,71,34,36,22,1040,9,0,11,14,29,93,233,244,80,24,28,16,779,19,3,0,15,15,97,305,372,137,81,40,12,1098,19,0,3,7,4,38,168,292,129,40,43,3,748,24,0,0,7,4,42,187,347,255,106,172,15,1153,15,0,0,3,6,11,60,191,180,111,142,18,735,0,0,0,0,0,0,8,58,79,91,132,5,385,24,3,10,9,11
LGA18100,4,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,6,25,4,12,0,0,0,0,0,0,0,0,4,44,21,4,16,0,0,0,0,0,0,0,0,0,45,0,5,4,3,0,0,0,0,0,0,0,0,21,14,0,14,9,0,0,0,0,0,0,0,0,46,8,3,10,0,0,0,0,0,0,0,0,3,26,6,3,6,6,0,0,0,0,0,0,0,0,17,11,4,6,6,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0
LGA18200,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,9,10,10,19,12,3,0,0,0,0,0,0,3,57,14,5,23,10,0,0,0,0,0,0,0,8,58,8,8,24,3,0,0,0,0,0,0,0,4,48,29,18,40,16,3,3,0,0,0,0,0,0,120,19,5,11,12,5,0,0,0,0,0,0,0,51,21,3,24,17,3,0,0,0,0,0,0,6,77,22,3,27,17,3,0,0,0,0,0,0,3,84,15,0,5,6,3,0,0,0,0,0,0,0,32,8,0,4,5,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16,7,0
LGA18230,6,3,10,10,6,4,0,0,0,0,3,3,39,25,15,35,8,0,5,0,0,0,0,0,3,94,200,58,112,60,13,3,0,0,0,0,8,24,478,118,87,182,112,15,12,0,0,0,0,10,17,554,40,21,79,62,7,0,0,0,0,0,3,4,215,75,78,260,243,54,24,7,4,0,0,6,24,772,32,15,111,145,40,22,8,0,0,0,0,12,384,37,24,104,142,48,33,6,0,0,0,0,9,413,49,18,92,204,89,49,13,3,0,0,4,18,529,15,6,30,104,44,27,24,3,0,0,0,3,249,26,7,35,80,49,39,16,10,0,0,0,3,264,9,5,16,32,19,16,13,3,0,0,0,0,113,8,0,8,13,9,18,14,3,0,0,0,0,75,0,0,3,3,3,3,4,3,0,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,4,30,23,93,103,46
LGA18250,16,0,3,0,5,14,85,90,63,18,18,16,345,15,7,5,8,0,6,29,23,16,3,3,7,125,117,23,19,11,7,18,46,37,6,0,5,11,303,76,24,15,25,8,19,59,41,13,7,9,16,302,14,8,21,7,3,7,18,17,4,0,0,4,99,32,12,29,20,11,46,121,100,35,11,8,20,447,21,0,4,15,18,49,131,121,31,10,11,10,419,14,3,10,12,6,62,156,133,38,19,8,21,477,31,3,8,29,10,68,280,208,77,32,21,19,796,18,0,3,8,6,46,211,188,67,19,21,9,618,35,0,7,10,10,45,280,307,132,42,52,11,923,9,0,3,8,3,21,173,241,88,33,33,10,636,20,0,3,7,3,25,190,304,199,121,194,16,1083,15,0,0,4,0,7,85,167,134,63,78,10,558,6,0,0,0,0,4,16,54,57,44,58,3,240,15,3,9,18,5
LGA18350,10,0,4,4,3,3,3,0,0,0,0,3,38,20,6,6,11,4,0,3,0,0,0,0,9,61,92,24,42,38,16,21,3,0,0,0,4,9,248,69,36,68,101,42,22,8,0,0,0,3,14,370,10,3,31,25,20,8,14,8,0,0,0,6,119,44,19,88,164,90,71,32,3,0,0,3,9,527,22,3,43,82,48,58,24,3,0,0,0,6,292,22,3,39,82,60,62,24,7,0,0,0,0,301,35,4,25,93,102,75,54,15,4,0,3,10,427,12,0,13,44,28,68,42,12,4,0,0,4,225,17,3,13,36,42,64,43,17,7,0,0,3,243,8,0,0,3,16,20,30,21,0,0,0,3,105,6,0,4,12,9,9,28,18,3,3,3,3,91,0,0,0,0,3,3,4,7,4,0,0,0,35,3,0,0,0,0,0,3,5,0,0,3,0,13,21,10,20,45,30
LGA18400,6,0,3,4,3,0,3,0,0,0,0,4,27,20,4,5,8,4,0,0,3,3,0,0,4,48,31,9,24,19,12,12,0,0,0,0,0,10,112,32,11,26,53,37,25,5,0,0,0,4,3,193,12,7,11,7,9,3,3,0,0,0,0,4,60,32,4,29,72,61,57,13,14,3,0,0,8,293,10,7,26,51,42,52,6,3,3,0,0,6,202,17,0,14,42,60,31,7,0,0,0,0,0,181,36,3,14,50,45,70,28,10,0,0,3,3,280,14,0,10,32,23,37,22,8,4,0,0,3,156,9,0,6,18,24,45,14,11,3,0,0,7,138,12,0,3,17,11,23,10,14,0,0,0,0,86,9,0,3,6,4,11,6,3,3,0,0,0,45,0,0,0,0,3,4,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,13,17,24
LGA18450,34,18,62,94,43,68,37,13,0,3,10,36,428,172,56,95,62,28,31,23,0,0,0,8,37,517,1214,320,444,243,89,81,33,7,0,5,56,128,2609,465,379,600,445,141,179,62,11,0,6,32,71,2391,80,95,465,194,70,52,32,6,3,3,6,40,1050,170,178,683,697,364,394,148,26,7,10,21,62,2757,64,35,224,440,239,251,97,21,0,5,4,23,1407,49,21,197,361,258,356,142,32,8,0,7,23,1456,75,24,182,458,366,520,287,66,10,4,14,21,2029,44,5,70,203,192,336,208,59,12,3,4,6,1154,38,4,62,156,190,338,295,117,20,4,12,15,1247,24,0,18,46,60,132,148,54,11,4,3,15,511,30,3,22,40,48,80,137,79,27,11,7,12,478,12,0,3,13,11,34,48,45,23,0,8,0,193,0,0,3,3,0,10,5,4,11,0,0,3,50,67,50,148,204,185
LGA18500,10,0,0,11,4,8,13,18,11,13,21,6,109,6,0,3,7,6,4,5,10,5,3,5,3,60,45,3,12,24,9,20,14,14,5,4,6,14,167,45,11,16,37,18,23,47,22,5,4,3,13,257,6,0,3,3,0,0,9,4,3,0,6,0,36,40,3,16,43,28,44,94,57,19,10,22,14,394,18,0,11,45,40,66,100,61,28,13,13,12,399,19,0,3,28,54,72,107,78,22,15,31,4,428,31,4,4,26,34,99,171,172,59,24,34,18,684,20,0,4,11,21,56,138,131,63,34,40,16,529,27,0,3,9,13,49,148,215,100,41,68,19,681,8,0,0,3,9,8,95,156,81,47,69,5,481,27,0,0,9,10,34,131,240,174,107,302,23,1057,26,0,0,3,4,11,48,137,158,113,219,9,731,11,0,0,0,0,3,18,51,81,82,245,4,500,20,0,0,4,3
LGA18710,0,0,0,3,0,0,0,0,0,0,0,0,7,8,0,4,3,0,0,0,0,0,0,0,0,16,35,4,11,4,0,0,0,0,0,0,0,4,65,34,8,25,26,13,3,0,0,0,0,0,0,109,0,0,10,6,4,0,0,0,0,0,0,0,25,27,11,28,32,19,8,3,0,0,0,0,5,128,20,7,26,15,7,3,7,0,0,0,0,4,91,13,3,7,21,13,4,3,3,0,0,0,5,79,22,3,21,28,10,15,4,3,5,0,0,5,119,14,3,5,12,12,19,7,4,0,0,0,4,78,14,3,5,7,8,15,10,3,0,0,0,10,78,8,3,3,0,3,7,8,6,3,0,0,0,49,4,0,3,0,0,0,7,9,4,0,3,3,32,5,0,3,0,0,3,3,5,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,8,5,10
