SAL_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
SAL13952,176,114,82,69,52,51,22,21,3,600,963,555,528,425,407,388,241,166,34,3700
SAL13953,0,0,0,0,4,0,0,0,0,7,8,6,6,9,15,9,17,6,0,71
SAL13954,3,0,0,0,5,0,0,0,0,11,13,7,7,11,7,11,17,5,0,85
SAL13955,0,0,0,0,0,0,0,0,0,0,3,6,0,4,3,9,4,4,0,24
SAL13956,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,12
SAL13957,0,0,0,0,0,0,0,0,0,0,11,6,7,10,3,8,7,6,0,62
SAL13958,15,5,10,4,3,20,10,5,4,70,96,53,49,55,58,105,85,44,26,568
SAL13959,0,0,0,0,0,0,3,0,0,5,18,14,7,0,13,9,7,3,0,80
SAL13960,7,3,0,3,0,3,3,0,0,17,22,10,3,16,20,24,23,16,0,118
SAL13961,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,4,0,3,19
SAL13962,0,0,0,0,0,0,5,0,0,5,11,8,8,4,4,4,16,13,0,63
SAL13963,4,0,3,6,6,9,3,0,0,22,43,30,25,33,39,74,74,23,5,354
SAL13964,0,0,0,0,0,3,0,0,0,9,29,13,7,9,18,13,24,13,0,128
SAL13965,0,0,0,3,0,0,8,0,0,18,59,33,23,31,35,47,41,14,9,285
SAL13966,5,0,0,0,0,0,0,0,0,7,23,5,11,20,15,18,4,3,4,112
SAL13967,4,0,0,0,4,3,6,0,0,16,8,5,4,3,18,21,16,13,0,81
SAL13968,9,9,3,3,0,0,3,0,0,37,164,143,141,108,114,120,77,48,7,925
SAL13969,18,11,13,6,15,14,13,6,0,103,238,131,153,141,171,198,133,86,27,1285
SAL13970,0,0,0,0,0,3,4,0,0,13,13,6,5,7,13,15,17,9,0,81
SAL13971,0,0,0,0,0,0,0,0,0,0,14,3,12,10,3,16,0,3,5,68
SAL13972,11,9,6,5,5,7,3,4,0,56,68,27,31,37,46,62,49,35,16,369
SAL13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13974,3,3,0,0,11,0,11,0,0,34,51,28,22,22,48,36,54,3,7,271
SAL13975,11,6,6,3,10,3,5,4,0,42,64,30,28,30,36,30,20,16,7,263
SAL13976,42,11,17,16,11,3,9,0,0,109,470,214,333,299,196,132,146,48,9,1840
SAL13977,3,8,5,0,3,15,0,0,0,38,3,14,4,5,16,18,3,7,0,59
SAL13978,0,0,0,3,3,5,12,0,0,26,15,3,5,10,20,23,29,8,0,106
SAL13979,41,19,13,20,23,10,20,18,9,173,337,179,186,193,240,275,261,165,73,1915
SAL13980,74,53,34,46,58,39,27,25,8,377,970,648,494,554,721,625,664,497,200,5369
SAL13981,12,3,0,4,0,0,0,5,0,32,49,18,13,30,31,34,15,19,10,225
SAL13982,15,4,11,5,10,6,5,4,0,61,97,40,62,52,55,90,42,14,8,454
SAL13983,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,3,0,0,0,20
SAL13984,158,71,83,84,81,78,52,55,12,664,1288,723,753,745,753,867,760,530,199,6613
SAL13985,0,0,0,0,0,10,0,0,0,14,13,8,0,11,7,11,7,4,5,70
SAL13986,0,0,0,0,0,0,0,0,0,3,3,3,3,4,8,7,14,5,0,51
SAL13987,49,36,40,22,37,58,85,84,42,459,611,471,423,420,578,954,1378,1031,508,6376
SAL13988,0,0,0,0,0,0,0,0,0,0,5,0,4,4,5,5,9,3,0,42
SAL13989,9,0,0,6,3,8,0,3,0,34,42,12,17,33,33,37,34,5,0,215
SAL13990,0,0,0,0,0,0,0,0,0,3,0,0,8,5,0,4,3,3,0,19
SAL13991,28,19,12,13,35,26,40,44,34,237,408,268,199,268,396,540,734,454,145,3405
SAL13992,0,0,0,0,8,5,5,4,0,21,12,3,10,10,14,16,16,9,0,100
SAL13993,0,0,5,0,0,6,0,0,0,11,17,21,17,12,27,31,19,5,5,144
SAL13994,11,0,8,7,4,8,0,4,0,32,31,17,17,28,24,30,19,3,0,169
SAL13995,4,0,0,0,3,7,6,0,0,24,17,8,8,11,14,28,12,11,0,103
SAL13996,0,0,0,0,0,0,4,0,0,4,6,0,0,0,0,4,3,4,0,23
SAL13997,19,8,8,9,16,44,55,24,5,183,193,120,127,135,230,496,649,324,82,2353
SAL13998,77,61,42,50,80,66,44,36,35,494,2449,1610,1000,1755,1922,1590,1272,827,432,12850
SAL13999,0,0,0,0,0,0,0,0,0,6,12,4,14,5,0,19,16,0,5,83
SAL14000,31,18,59,29,26,18,8,9,0,200,428,353,716,407,280,228,162,77,23,2673
SAL14001,46,37,47,20,39,24,15,3,5,233,703,495,580,423,408,446,306,137,81,3572
SAL14002,114,67,113,111,99,117,156,129,82,987,1008,703,991,970,889,1325,1592,1153,551,9176
SAL14003,115,62,65,66,85,88,83,68,38,685,1083,753,771,765,831,1037,1206,978,514,7941
SAL14004,111,74,103,86,74,66,53,37,27,633,888,557,787,679,697,776,881,640,276,6176
SAL14005,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,4,0,0,0,25
SAL14006,9,0,0,0,5,0,3,4,0,28,27,5,12,23,25,24,21,13,5,159
SAL14007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14009,0,0,3,0,3,5,0,0,0,16,8,0,6,3,3,5,0,4,0,38
SAL14010,3,0,0,0,0,0,0,0,0,12,17,5,4,12,9,9,10,0,0,59
SAL14011,4,3,9,0,3,0,0,0,0,31,12,15,41,17,21,39,32,11,0,194
SAL14012,9,12,4,0,11,8,10,0,0,54,94,64,47,45,81,95,67,25,5,521
SAL14013,0,0,3,0,0,0,3,0,0,11,18,10,6,14,6,29,38,8,0,129
SAL14014,11,0,0,0,4,0,4,0,0,19,30,8,13,14,15,19,14,6,0,116
SAL14015,0,0,0,0,0,4,0,0,0,9,21,19,14,17,26,37,33,13,0,190
SAL14016,7,3,3,6,6,0,0,0,0,20,18,7,14,12,17,18,19,6,0,109
SAL14017,0,0,0,0,0,0,4,0,0,13,3,0,3,4,8,6,9,0,0,38
SAL14018,26,15,9,15,21,16,12,0,5,130,119,62,62,83,95,122,113,27,11,685
SAL14019,3,0,0,5,4,3,0,3,0,24,25,19,17,12,24,30,30,22,3,189
SAL14020,3,7,8,4,0,7,3,0,0,37,12,13,12,12,15,3,7,0,4,81
SAL14021,112,83,53,61,78,91,66,48,23,615,1112,662,644,703,832,1041,1205,786,283,7262
SAL14022,10,5,5,7,3,10,5,3,0,61,125,75,60,84,82,97,115,79,36,749
SAL14023,6,0,4,4,3,4,4,0,0,32,33,14,28,27,32,50,20,11,3,215
SAL14024,44,141,191,119,43,42,29,13,12,630,485,1528,2654,1281,600,389,292,122,56,7410
SAL14025,300,153,164,178,172,198,169,110,53,1490,3143,1743,1600,2259,2303,2300,2101,1344,580,17372
SAL14026,77,56,56,51,43,29,32,35,8,397,927,631,720,618,599,608,593,457,317,5476
SAL14027,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9,0,0,16
SAL14028,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,9,10,0,0,27
SAL14029,3,4,5,3,0,10,11,0,0,39,57,30,40,33,45,81,75,28,8,396
SAL14030,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,5,0,20
SAL14031,0,0,0,0,0,0,0,0,0,0,9,3,0,3,4,3,0,0,0,17
SAL14032,0,0,0,0,0,0,0,0,0,0,5,5,0,4,3,4,4,0,0,21
SAL14033,4,4,10,0,3,11,7,0,0,46,32,21,50,26,37,58,53,18,0,289
SAL14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL14035,0,0,0,0,0,0,0,0,0,3,14,11,5,4,3,9,0,3,0,48
SAL14036,11,0,0,7,0,0,0,0,0,24,15,8,0,9,13,20,14,0,0,78
SAL14037,4,6,0,0,0,0,0,0,0,13,15,10,9,9,12,25,12,5,0,99
SAL14038,0,0,0,9,0,5,6,0,0,19,24,12,15,20,11,35,35,4,0,158
SAL14039,9,5,5,0,8,8,3,0,0,40,32,21,15,21,36,44,32,10,6,212
SAL14040,0,0,0,0,0,6,0,0,0,7,37,8,18,18,19,29,14,9,3,152
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14042,0,0,0,0,3,0,0,0,0,10,17,11,4,9,21,26,21,10,4,118
SAL14043,0,0,0,0,0,0,3,0,0,7,3,5,6,4,8,12,13,0,0,45
SAL14044,3,3,0,3,0,0,0,0,0,9,8,13,0,5,7,12,6,0,0,46
SAL14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL14046,0,0,0,0,4,9,4,3,0,12,14,4,7,16,17,29,19,0,3,118
SAL14047,0,0,0,0,0,0,0,0,0,3,32,8,17,14,16,18,15,15,0,138
SAL14048,0,0,0,0,3,0,3,0,0,8,9,12,11,15,20,34,34,16,0,151
SAL14049,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SAL14051,11,6,3,7,6,16,8,9,0,58,76,37,37,43,71,116,111,32,4,533
SAL14052,0,0,0,0,0,0,0,0,0,3,0,6,0,5,8,7,7,9,0,42
SAL14053,4,4,14,5,15,9,3,0,0,56,43,28,42,26,53,40,32,11,3,283
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,0,3,0,3,0,7,3,0,0,21,13,4,11,16,14,24,20,9,0,105
SAL14056,0,0,0,3,0,0,0,0,0,5,0,0,0,4,4,6,7,5,3,24
SAL14057,0,0,0,0,0,6,0,0,0,4,3,0,0,0,7,12,0,6,0,38
SAL14058,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,12
SAL14059,18,15,6,12,13,12,3,4,0,87,170,87,80,94,117,144,122,48,3,863
SAL14060,0,0,0,0,0,0,4,0,0,9,13,3,4,3,3,10,8,0,0,48
SAL14061,3,4,0,0,0,6,5,0,0,16,34,19,8,16,15,18,28,8,3,150
SAL14062,0,0,0,0,0,0,0,0,0,10,10,4,10,7,15,12,3,4,0,73
SAL14063,5,0,0,0,0,5,0,0,0,9,25,14,8,14,14,24,17,11,3,126
SAL14064,0,0,0,0,0,0,3,0,0,7,8,12,4,4,16,8,9,7,0,57
SAL14065,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,4,0,0,13
SAL14066,0,0,0,0,0,3,5,3,0,10,9,3,10,16,9,15,18,7,0,79
SAL14067,0,3,3,0,3,3,0,4,0,15,17,15,9,12,17,19,16,10,0,116
SAL14068,0,0,0,0,0,6,0,0,0,8,38,22,8,26,31,64,45,19,8,266
SAL14069,49,12,22,19,27,33,26,10,0,200,506,253,267,296,319,416,414,203,65,2728
SAL14070,5,4,5,0,5,10,11,0,0,35,26,31,27,18,30,80,62,33,18,329
SAL14071,0,0,0,0,0,0,0,0,0,0,8,7,0,5,8,4,3,0,0,31
SAL14072,0,4,0,0,0,0,0,0,0,8,14,8,4,4,6,4,0,0,0,37
SAL14073,11,5,9,9,12,15,15,0,0,77,201,95,115,107,117,120,121,32,10,910
SAL14074,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
SAL14075,6,3,0,8,8,5,7,0,0,42,44,22,22,26,51,56,68,26,14,331
SAL14076,0,0,0,0,0,0,0,0,0,0,9,6,3,9,4,0,4,0,0,31
SAL14077,0,0,6,0,7,9,3,0,0,27,9,6,8,9,26,29,15,7,0,110
SAL14078,0,0,5,0,0,0,3,0,0,14,26,22,20,25,25,30,36,12,0,193
SAL14079,46,30,21,25,41,41,64,26,5,294,444,220,264,265,376,547,618,337,119,3185
SAL14080,12,0,0,0,4,6,6,0,0,30,35,20,8,22,23,39,38,10,4,194
SAL14081,8,5,5,5,0,3,3,3,0,32,147,66,73,89,107,103,92,36,9,719
SAL14082,8,3,6,5,0,3,0,0,0,39,82,54,73,52,59,59,53,28,8,465
SAL14083,65,28,18,33,48,49,29,23,9,308,1104,655,398,655,813,800,767,464,120,5773
SAL14084,0,3,0,0,0,0,0,0,0,8,6,3,3,5,4,13,6,3,0,53
SAL14085,23,9,8,5,15,11,15,3,0,89,179,106,78,108,149,223,147,55,11,1052
SAL14086,19,9,7,16,17,17,25,11,4,124,205,95,132,136,156,241,307,164,26,1455
SAL14087,10,4,7,7,8,8,3,5,0,59,214,128,127,135,189,146,152,85,17,1188
SAL14088,0,3,0,0,3,3,4,0,0,13,38,12,14,22,13,13,19,9,0,134
SAL14089,105,69,63,84,101,68,47,45,19,608,1798,1209,782,1176,1541,1194,911,570,330,9510
SAL14090,3,0,0,5,4,3,3,0,0,25,50,34,23,39,38,45,41,19,4,298
SAL14091,8,3,6,3,6,6,0,0,0,33,38,23,20,17,59,69,47,15,0,286
SAL14092,201,165,294,238,174,116,52,33,11,1287,1436,1060,1088,928,866,785,578,203,100,7051
SAL14093,43,27,30,40,33,40,42,22,9,281,597,276,367,448,464,603,696,304,116,3870
SAL14094,22,16,7,9,30,25,24,13,3,146,150,151,97,93,173,199,155,99,36,1143
SAL14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14096,4,0,0,5,0,0,0,0,0,7,11,0,4,6,5,15,12,5,0,59
SAL14097,5,11,9,10,17,7,6,0,0,74,322,264,199,207,296,234,117,38,8,1678
SAL14098,99,39,33,49,43,29,22,10,0,325,1104,546,599,688,492,351,280,111,35,4204
SAL14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14100,3,0,0,3,0,6,3,0,0,23,29,3,4,23,26,38,40,3,0,177
SAL14101,71,83,119,69,76,82,55,35,29,622,882,963,1367,845,705,849,724,534,335,7198
SAL14102,3,0,0,4,0,4,0,0,0,13,31,11,11,17,25,60,52,31,3,240
SAL14103,139,106,50,89,121,93,80,97,127,901,3332,2317,1184,2253,2704,2096,1660,1357,949,17853
SAL14104,101,30,64,108,39,29,29,42,37,476,1672,496,1273,2035,776,550,505,331,190,7837
SAL14105,0,0,0,0,0,0,0,0,0,6,13,8,7,5,17,22,16,8,0,89
SAL14106,0,0,0,0,0,0,0,0,0,10,42,11,7,24,22,21,10,3,0,144
SAL14107,60,41,37,47,44,41,28,18,14,330,831,638,606,592,596,666,587,297,84,4893
SAL14108,8,0,9,5,0,4,0,0,0,27,44,22,28,29,31,48,38,27,0,262
SAL14109,0,0,0,0,0,0,4,0,0,7,22,17,4,14,23,13,12,9,0,109
SAL14110,0,0,0,0,0,0,3,0,0,11,39,15,15,19,23,23,21,9,3,156
SAL14111,59,23,25,18,28,45,32,21,3,257,428,223,223,216,280,358,390,283,70,2475
SAL14112,7,0,0,5,0,4,8,4,4,18,8,6,5,4,5,8,23,4,7,72
SAL14113,0,0,0,0,0,0,0,0,0,0,8,11,0,4,0,5,0,0,0,33
SAL14114,176,83,86,82,77,85,66,19,6,687,416,204,276,198,223,261,176,60,14,1824
SAL14115,27,19,6,19,18,12,9,5,4,114,149,115,54,85,109,137,76,67,13,811
SAL14116,6,3,7,3,8,20,3,0,0,51,51,33,23,26,53,96,74,24,7,382
SAL14117,24,10,8,15,17,17,21,13,0,119,195,83,78,111,128,144,151,49,3,938
SAL14118,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL14119,30,21,17,15,21,13,24,7,0,151,340,224,189,212,225,223,196,86,15,1711
SAL14120,5,0,0,0,3,6,16,0,0,37,58,32,30,40,48,125,163,75,8,587
SAL14121,20,4,9,8,9,6,0,7,0,58,120,44,35,76,85,126,70,26,11,597
SAL14122,15,5,0,7,8,4,6,5,0,57,238,156,87,130,173,140,82,36,13,1049
SAL14123,0,0,0,4,0,0,0,0,0,6,20,7,16,13,10,7,9,8,0,84
SAL14124,0,0,0,3,0,0,0,0,0,9,10,4,0,7,6,15,13,6,0,70
SAL14125,0,0,5,0,3,0,0,0,0,11,24,3,5,17,7,13,12,9,5,93
SAL14126,0,0,0,0,0,0,0,0,0,3,6,3,10,6,3,16,7,3,0,50
SAL14127,7,6,0,5,0,0,3,0,0,33,64,46,35,30,49,66,24,17,4,344
SAL14128,0,0,0,0,0,0,0,0,0,3,5,0,5,0,4,0,0,0,0,14
SAL14129,0,0,0,0,0,0,0,3,0,12,22,20,13,18,35,30,13,17,3,174
SAL14130,10,0,0,5,4,5,3,5,0,39,115,60,54,82,86,72,58,50,0,576
SAL14131,11,4,3,0,0,4,4,0,3,26,48,30,20,26,35,61,56,27,7,299
SAL14132,33,21,16,16,21,21,21,5,0,156,433,226,238,226,242,284,241,96,26,2019
SAL14133,3,0,0,0,5,0,0,0,0,6,13,4,3,3,7,8,3,4,0,53
SAL14134,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4
SAL14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL14136,195,153,144,119,117,129,70,60,55,1042,2059,1754,2091,1580,1464,1538,1308,885,568,13244
SAL14137,0,0,0,0,0,0,0,0,0,7,11,7,3,8,4,5,11,3,0,52
SAL14138,4,0,0,0,0,5,0,0,0,18,19,12,3,14,21,22,18,8,0,120
SAL14139,5,3,0,0,3,6,0,0,0,15,9,7,10,0,11,18,8,5,3,68
SAL14140,96,63,50,63,58,71,51,18,13,490,1432,883,624,913,1039,900,714,355,131,6991
SAL14141,15,12,9,8,16,21,11,0,0,87,323,207,127,208,326,318,216,66,11,1805
SAL14142,0,0,0,0,0,0,0,0,0,6,7,6,0,3,4,7,4,0,0,38
SAL14143,0,0,0,0,5,0,0,0,0,9,6,3,4,3,12,3,10,5,0,48
SAL14144,4,0,0,0,0,0,0,0,0,5,22,14,5,7,6,11,10,0,0,81
SAL14145,6,4,0,6,5,5,8,0,0,31,62,37,31,50,54,56,55,19,3,359
SAL14146,0,0,0,0,0,6,0,0,0,8,15,15,9,4,15,29,34,10,7,141
SAL14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,15
SAL14148,0,0,0,0,0,0,0,0,0,3,8,6,3,3,7,11,3,0,0,36
SAL14149,9,5,3,0,0,0,0,0,0,19,10,15,4,12,14,23,8,13,4,107
SAL14150,0,0,0,0,0,0,0,0,0,6,15,6,6,7,17,17,22,13,0,98
SAL14151,7,0,0,0,0,0,0,0,0,8,19,0,4,8,5,10,7,4,0,61
SAL14152,4,0,0,3,0,0,0,0,0,3,9,4,0,3,10,10,10,0,0,51
SAL14153,52,26,16,27,26,36,40,22,9,256,422,234,231,302,319,482,560,304,79,2920
SAL14154,6,7,4,0,0,0,0,0,0,25,29,14,21,19,26,37,25,15,5,183
SAL14155,4,0,0,0,0,5,0,0,0,8,13,5,9,6,4,27,3,3,3,76
SAL14156,0,0,0,0,0,0,0,0,0,0,12,7,4,7,7,10,3,4,0,49
SAL14157,0,0,0,0,3,3,0,0,0,9,15,3,3,10,9,28,25,6,0,93
SAL14158,31,12,10,13,13,10,12,12,4,112,279,224,265,202,230,259,250,140,122,1982
SAL14159,37,52,50,40,37,32,53,88,166,568,598,622,838,558,559,505,446,363,436,4927
SAL14160,26,58,49,25,22,13,9,7,3,222,428,626,683,365,294,275,193,180,103,3142
SAL14161,0,0,0,0,0,0,0,0,0,3,11,11,11,11,10,7,4,5,0,62
SAL14162,28,7,9,11,13,18,18,7,0,101,138,84,79,80,119,151,113,53,15,830
SAL14163,0,0,0,0,0,0,0,0,0,0,18,4,16,12,15,12,8,0,0,80
SAL14164,0,0,0,0,0,0,0,0,0,3,9,0,0,6,5,5,4,0,0,27
SAL14165,4,0,3,4,5,0,9,4,0,26,19,8,14,17,28,34,37,16,0,178
SAL14166,13,10,8,20,10,13,5,4,0,83,280,146,162,205,230,186,145,111,57,1519
SAL14167,30,15,15,16,13,20,20,15,9,150,249,128,141,114,174,217,231,158,53,1480
SAL14168,6,4,0,8,3,5,0,0,0,24,37,19,15,29,26,31,18,8,0,182
SAL14169,152,110,65,76,92,83,65,85,49,781,1038,732,642,630,779,864,736,593,205,6226
SAL14170,3,0,0,0,0,0,0,0,0,4,10,4,7,4,8,10,0,5,0,42
SAL14171,88,60,43,56,74,66,80,35,20,529,1317,928,753,970,1128,1029,1094,764,260,8237
SAL14172,11,20,6,0,10,7,10,0,0,61,139,115,92,75,103,77,48,32,5,701
SAL14173,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,5
SAL14174,0,0,0,0,0,0,0,0,0,9,10,9,10,13,9,12,15,8,0,89
SAL14175,0,0,0,0,0,0,0,0,0,6,14,11,8,12,7,15,7,0,3,84
SAL14176,16,11,17,7,7,7,4,0,6,74,249,145,218,138,152,157,93,39,11,1202
SAL14177,0,3,0,0,3,0,3,0,0,9,16,10,3,10,17,11,8,12,0,98
SAL14178,0,0,3,0,0,0,0,7,0,7,5,3,0,9,3,0,6,6,0,46
SAL14179,0,0,0,0,0,0,0,0,0,4,23,8,5,8,16,3,7,7,0,78
SAL14180,0,3,0,0,6,0,0,0,0,11,21,8,15,12,16,9,5,4,0,84
SAL14181,4,10,0,3,7,5,0,0,0,38,74,53,35,51,64,72,58,31,6,445
SAL14182,3,0,0,0,0,0,0,4,0,8,11,0,3,5,3,9,4,8,0,46
SAL14183,31,20,18,20,22,31,11,5,7,161,576,482,227,430,476,431,291,188,71,3170
SAL14184,13,3,0,7,9,4,7,0,0,44,35,12,3,16,14,6,15,0,0,110
SAL14185,126,48,80,71,54,49,41,24,10,498,866,487,602,532,569,543,468,376,211,4659
SAL14186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,19
SAL14187,0,0,0,3,0,0,0,3,0,11,6,5,0,6,4,5,5,5,0,30
SAL14188,3,0,4,0,3,0,6,4,0,26,44,21,23,24,26,45,53,28,4,265
SAL14189,29,13,10,12,15,24,26,13,3,154,245,122,137,126,134,178,183,120,28,1272
SAL14190,5,0,0,0,0,0,0,0,0,13,41,5,12,27,20,25,7,6,0,144
SAL14191,129,56,28,81,73,56,50,51,67,596,1827,964,652,1197,1312,894,681,540,304,8379
SAL14192,31,11,17,22,15,14,11,5,8,136,522,281,282,368,355,277,249,80,31,2452
SAL14193,5,0,0,0,0,0,0,0,0,8,31,13,20,11,19,18,6,3,0,123
SAL14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14195,154,90,116,142,81,95,46,27,9,756,1130,692,1167,1055,689,685,421,230,77,6135
SAL14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14197,0,0,0,0,0,0,0,0,0,3,8,3,5,0,5,7,10,5,0,38
SAL14198,0,0,0,0,0,0,0,0,0,4,12,0,0,0,4,10,13,7,0,37
SAL14199,105,74,60,53,58,37,25,12,9,432,832,550,571,475,518,504,320,157,50,3980
SAL14200,5,6,3,3,6,0,0,0,0,32,112,80,42,63,97,52,54,24,7,522
SAL14201,116,175,535,269,176,168,121,92,39,1691,1270,1869,5839,3023,1449,1234,950,538,212,16379
SAL14202,0,0,0,0,0,0,0,0,0,0,4,7,3,0,6,3,6,0,0,40
SAL14203,0,0,0,0,0,0,0,0,0,4,10,0,10,13,9,14,20,19,0,90
SAL14204,23,11,10,11,19,21,15,5,0,107,229,143,94,128,200,228,218,105,25,1364
SAL14205,24,31,20,14,14,11,3,6,5,119,126,183,94,75,126,117,73,49,27,883
SAL14206,0,0,0,3,0,3,0,0,0,8,12,4,10,13,18,14,19,10,5,94
SAL14207,0,0,0,4,0,3,0,0,0,6,7,3,0,4,11,29,20,0,0,71
SAL14208,0,6,4,0,4,0,0,4,0,29,30,26,29,11,31,32,31,13,10,214
SAL14209,7,0,0,0,5,10,6,0,0,38,45,23,26,27,39,51,44,20,3,270
SAL14210,110,68,62,68,69,58,15,7,8,461,2031,1139,1252,1310,1305,1023,518,236,78,8886
SAL14211,13,19,7,9,12,8,4,0,0,70,266,177,82,172,199,155,107,25,8,1193
SAL14212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14213,0,0,0,0,0,0,0,0,0,6,15,3,3,11,11,11,9,0,0,63
SAL14214,154,80,83,61,59,54,57,42,27,611,1255,754,751,624,770,762,818,580,281,6589
SAL14215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
SAL14216,0,0,0,0,0,0,0,0,0,0,6,11,0,13,15,29,30,5,9,108
SAL14217,47,30,75,39,42,30,26,24,24,336,729,359,733,701,551,394,293,245,213,4216
SAL14218,0,4,0,0,0,0,0,0,0,4,7,14,7,7,9,6,9,4,4,77
SAL14219,15,15,31,27,16,21,12,12,4,156,368,259,636,471,348,323,326,195,52,2981
SAL14220,6,5,0,3,10,3,7,0,0,31,36,18,25,18,38,68,54,11,0,265
SAL14221,3,3,0,4,4,5,0,0,0,22,13,15,11,9,12,32,26,7,5,125
SAL14222,0,0,0,0,0,0,0,3,0,5,0,3,7,0,8,15,7,4,0,43
SAL14223,0,3,6,0,4,0,0,0,0,10,10,3,6,4,6,4,0,3,0,34
SAL14224,0,0,0,0,0,0,4,0,0,4,7,0,0,0,9,5,4,0,0,28
SAL14225,0,0,0,0,0,7,0,0,0,11,3,0,3,3,11,18,12,7,0,55
SAL14226,10,15,10,8,9,3,3,3,0,65,129,92,81,73,83,90,69,41,10,665
SAL14227,3,3,0,0,0,3,5,0,0,24,20,9,5,9,19,27,29,5,0,127
SAL14228,75,29,46,29,39,48,23,23,0,321,459,228,248,222,214,294,198,130,46,2034
SAL14229,0,0,0,0,0,0,0,0,0,5,4,6,0,0,5,10,0,0,0,29
SAL14230,5,0,6,3,5,3,0,0,0,22,23,8,12,11,14,16,6,3,0,86
SAL14231,5,0,0,0,4,0,6,3,0,16,18,4,11,7,4,8,7,5,0,67
SAL14232,14,8,3,13,4,6,3,6,0,57,47,30,29,38,30,40,27,26,3,268
SAL14233,0,3,0,0,0,3,0,0,0,15,9,11,4,9,8,15,5,0,5,72
SAL14234,0,0,0,0,0,0,5,0,0,5,9,0,4,3,0,0,7,5,0,26
SAL14235,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,8,10,0,0,32
SAL14236,10,9,6,7,13,4,7,9,0,61,142,108,74,82,108,109,88,44,16,764
SAL14237,0,0,0,0,4,0,4,0,0,10,6,3,12,5,16,27,19,12,3,95
SAL14238,202,92,99,80,80,61,50,25,18,718,832,455,511,371,446,562,480,301,140,4096
SAL14239,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,11,4,0,0,27
SAL14240,6,0,4,4,0,0,5,0,0,24,37,27,19,22,42,32,21,12,3,212
SAL14241,0,0,0,0,0,5,0,0,0,5,17,17,12,19,24,22,14,6,0,131
SAL14242,49,25,32,29,28,32,48,21,0,265,206,133,122,116,175,277,310,173,59,1577
SAL14243,96,57,42,48,76,58,55,38,25,493,1075,537,471,692,821,946,1090,568,229,6428
SAL14244,109,54,262,142,65,54,32,12,0,729,1806,951,4641,2826,1008,802,499,137,26,12703
SAL14245,250,171,336,243,145,132,51,28,15,1374,2952,1611,3447,2909,1418,1330,852,406,174,15098
SAL14246,0,0,3,0,0,0,0,0,0,5,12,5,9,7,11,18,27,15,3,98
SAL14247,0,0,0,5,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,9
