SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL12259,6,36,4,28,0,0,0,0,0,77,8,37,0,14,3,0,0,0,0,61,11,13,0,13,42,10,4,3,3,92,3,25,0,51,12,3,0,4,0,109,3,6,0,0,0,0,0,0,0,10,3,0,5,11,6,5,0,5,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,35,122,19,124,69,22,3,19,7,417,0,3,3,0,0,0,0,0,0,9,0,4,4,0,4,3,0,0,0,16,5,13,57,0,4,5,14,11,3,113,10,0,39,0,0,0,0,9,0,71,0,0,3,0,0,0,0,6,0,13,9,47,3,35,0,0,3,3,0,101,8,50,0,20,6,0,4,0,0,80,25,14,6,16,50,23,9,11,5,152,4,28,7,63,19,3,9,7,0,141,0,3,7,0,0,3,0,0,0,19
SAL12260,5,18,0,9,3,0,0,0,0,30,0,11,0,0,0,0,0,0,0,11,4,3,0,4,15,5,0,0,0,24,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,11,31,0,21,29,4,4,0,3,95,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,8,0,8,0,0,0,6,0,0,28,6,4,4,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,7,5,30,0,5,3,0,0,0,0,44,0,13,0,0,0,0,0,0,0,19,11,10,0,4,12,5,0,0,0,38,6,5,0,9,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SAL12261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12262,6,76,8,31,8,3,0,0,0,132,15,48,0,21,7,0,0,0,0,96,35,13,6,15,76,23,0,7,0,167,9,19,0,56,21,14,7,8,0,131,5,4,4,4,5,7,0,0,0,30,6,4,21,12,8,12,3,4,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,3,0,0,0,5,0,0,0,0,9,74,166,42,150,137,56,9,21,3,668,0,3,0,4,3,0,0,0,0,12,6,0,4,0,0,0,0,0,0,7,11,26,118,7,9,8,23,17,0,220,19,6,87,4,0,0,10,23,4,148,4,0,14,4,0,0,0,3,0,33,9,81,8,41,8,3,3,0,0,159,23,65,0,20,7,0,0,0,0,123,59,27,6,16,86,34,11,12,0,249,17,25,0,91,24,10,8,11,5,182,6,10,4,6,5,6,3,8,0,41
SAL12263,0,4,0,4,0,0,0,0,0,15,0,7,0,4,0,0,0,0,0,10,0,3,3,4,13,6,0,0,0,27,0,3,0,8,0,0,0,3,0,23,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,19,3,24,28,11,0,8,0,92,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,4,3,0,31,6,0,19,0,0,0,6,9,0,37,0,0,4,0,0,0,0,0,0,8,0,7,3,4,0,0,0,0,0,18,0,6,0,6,0,0,0,0,0,8,0,3,0,4,14,3,0,4,0,38,0,9,0,13,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,3
SAL12264,0,7,0,3,0,0,0,0,0,12,5,18,0,4,0,0,0,0,0,23,9,4,0,0,19,7,0,0,0,35,0,3,0,8,4,0,0,0,0,22,4,5,0,0,0,0,0,0,0,7,0,0,0,8,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,46,0,27,32,8,0,0,5,134,0,5,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,15,5,19,0,0,4,8,5,0,61,16,0,15,0,0,0,0,5,0,33,7,3,0,0,3,0,0,0,0,17,0,13,0,3,0,0,0,0,0,19,5,23,0,4,0,0,0,0,0,32,12,8,0,0,20,6,0,0,0,49,0,3,3,12,3,0,0,0,0,30,4,5,0,0,0,0,0,0,0,7
SAL12265,3,59,0,10,3,0,0,0,0,80,8,27,0,3,4,0,0,0,0,45,7,15,0,5,30,9,0,4,4,73,3,11,0,15,11,3,0,0,0,38,0,0,0,3,0,0,0,0,0,7,0,0,12,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,3,24,125,12,44,57,15,0,0,4,284,5,5,0,0,0,0,0,0,0,19,0,11,4,0,0,0,0,0,0,20,18,22,42,0,5,3,4,0,0,98,0,6,12,0,4,0,0,3,0,22,0,0,3,0,0,0,0,0,0,0,11,79,0,9,3,0,0,0,0,108,8,39,0,3,4,0,0,0,0,56,28,30,3,5,43,11,0,7,4,125,6,17,0,32,11,6,0,0,0,57,0,4,0,3,6,0,0,0,0,16
SAL12266,8,99,8,47,9,11,0,0,0,184,11,65,4,38,0,4,0,5,3,130,22,56,10,28,97,39,7,21,3,292,9,45,3,99,31,17,4,23,7,236,3,14,0,4,12,3,0,0,0,36,6,0,7,11,8,10,0,4,0,42,0,0,0,0,0,3,0,0,0,6,0,3,0,4,3,7,0,5,3,24,0,10,4,10,0,5,0,5,5,41,70,332,47,270,192,123,17,78,22,1158,18,36,22,18,23,21,11,4,5,153,29,133,45,40,30,51,52,40,21,442,29,123,91,32,30,31,65,36,5,441,6,5,34,0,0,3,7,10,0,68,0,0,0,6,0,0,0,5,0,21,9,149,16,57,15,17,15,3,4,285,11,82,6,45,5,5,0,8,3,159,97,185,68,112,180,141,119,77,18,998,23,86,5,128,47,27,19,45,3,381,7,29,6,12,21,10,5,8,0,86
SAL12267,0,9,4,5,0,0,0,0,0,19,5,7,0,0,0,0,0,0,0,10,4,0,4,0,10,0,0,0,0,17,0,3,0,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,25,9,6,18,9,0,3,0,82,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,19,0,0,0,8,0,0,37,7,0,9,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,8,0,14,4,5,0,0,0,0,0,22,0,7,0,0,0,0,0,0,0,14,3,4,4,0,10,3,3,0,0,25,5,8,0,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5
SAL12268,0,12,3,5,3,3,0,0,0,25,4,11,0,6,0,0,0,0,0,23,8,0,0,0,8,5,0,0,0,30,0,10,0,13,0,6,0,0,0,25,0,5,0,6,0,0,0,0,0,4,0,0,5,6,4,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,13,42,20,33,16,10,0,8,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,20,3,0,0,6,3,0,42,4,0,10,0,0,0,3,0,0,25,0,0,4,0,0,0,3,0,0,8,0,18,6,4,5,3,0,0,0,33,4,14,3,9,0,0,0,0,0,27,11,11,4,4,8,7,0,0,0,41,3,17,0,21,0,6,0,3,0,44,0,6,0,6,0,0,0,0,0,8
SAL12269,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL12270,3,88,8,42,13,5,0,7,0,174,14,72,0,41,8,7,0,0,0,138,34,66,8,25,117,34,8,19,7,315,18,53,0,69,18,9,0,6,3,180,4,16,0,4,8,11,0,4,3,40,7,3,9,15,11,4,3,5,4,71,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,6,8,28,96,335,53,208,201,64,14,54,24,1056,5,21,13,3,8,0,0,6,0,67,19,44,11,4,9,5,9,6,0,110,48,53,126,5,26,11,42,27,3,334,17,13,73,8,6,4,4,11,0,122,9,0,12,3,0,0,0,10,0,34,11,109,8,50,19,5,5,7,0,214,15,98,3,42,12,6,0,0,0,183,64,107,19,37,144,48,42,31,7,502,23,71,12,88,36,9,9,11,0,260,7,26,5,8,13,9,0,9,4,75
SAL12271,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12272,0,3,0,0,0,0,0,0,0,10,0,6,0,4,0,0,0,0,0,11,4,0,0,0,10,0,0,0,0,14,0,6,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,11,20,0,0,3,0,59,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,8,14,0,0,0,7,0,0,35,3,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,9,0,6,0,4,0,0,0,0,0,11,3,0,0,0,8,0,0,0,0,23,4,6,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL12273,6,191,4,22,7,0,0,4,0,240,13,94,0,21,10,4,0,0,0,135,40,49,7,13,85,16,5,3,4,217,13,71,4,50,23,3,0,7,0,165,11,16,3,7,8,3,0,0,0,49,8,5,12,10,14,7,0,3,0,54,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14,0,4,0,0,5,0,0,4,0,15,97,471,39,133,169,35,5,18,9,980,13,29,12,3,13,0,7,0,0,67,3,33,9,0,0,0,0,4,0,51,38,78,109,9,12,10,21,16,3,301,19,9,42,4,4,0,9,5,0,98,0,13,4,0,5,0,3,3,0,28,15,245,5,28,9,0,0,11,0,318,17,145,3,20,10,4,0,0,0,203,87,96,10,28,99,28,13,8,3,372,25,97,6,70,24,3,3,9,0,241,10,27,7,14,12,3,0,0,0,80
SAL12274,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12275,32,302,9,35,29,13,0,6,5,420,32,177,0,32,21,8,0,0,0,272,291,352,3,28,204,67,0,12,5,966,84,273,0,59,79,14,4,4,9,526,36,91,5,18,28,14,0,0,0,202,19,4,25,10,24,8,0,0,0,92,0,0,0,0,0,0,0,0,0,0,3,17,0,0,7,4,0,0,0,34,6,8,0,3,3,0,0,0,14,31,586,1434,88,193,460,141,3,32,35,2975,54,139,17,9,25,9,0,0,5,260,92,280,20,0,27,12,5,5,9,447,123,233,95,14,34,23,4,13,6,544,54,63,57,5,6,4,0,6,4,207,16,18,16,3,7,0,0,0,0,63,49,408,9,61,36,13,3,4,5,588,42,228,4,29,22,10,0,0,0,340,603,725,27,37,290,151,10,29,21,1895,147,441,6,83,115,27,7,7,14,845,54,174,23,30,33,19,0,7,0,345
SAL12276,34,310,8,31,18,3,0,4,0,412,30,177,0,38,10,9,0,0,0,262,276,363,20,27,230,52,7,16,20,1008,84,220,6,81,85,22,0,7,0,498,36,110,6,10,27,6,3,0,3,205,19,8,16,13,16,14,0,4,0,90,0,0,0,0,0,0,0,0,0,4,10,21,0,5,6,5,0,3,0,49,3,5,0,3,10,3,0,0,6,36,572,1455,103,231,454,125,22,41,35,3039,64,145,18,8,29,9,7,3,0,274,81,262,35,8,29,10,5,9,8,457,106,282,123,15,39,16,17,13,8,610,29,75,70,4,16,4,7,11,0,208,14,19,11,0,5,0,0,3,0,58,47,422,15,53,23,10,5,0,4,585,37,216,0,45,10,10,4,0,3,325,534,712,53,46,323,114,21,28,29,1864,135,358,14,114,114,34,5,13,6,796,63,195,20,20,39,17,7,0,0,365
SAL12277,10,77,5,12,7,0,0,0,3,116,13,32,0,10,5,3,0,0,0,63,49,73,4,11,53,14,0,4,0,207,24,54,4,6,15,3,0,5,4,111,6,30,0,3,0,0,0,0,0,54,7,0,3,4,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,0,9,9,136,319,22,52,105,28,4,12,15,695,16,20,5,3,4,0,0,0,0,54,25,62,8,0,9,0,0,0,3,103,35,57,27,5,10,3,4,7,0,146,7,19,19,0,0,0,0,4,3,51,0,4,4,0,5,0,0,0,0,20,14,100,0,13,7,0,4,0,3,148,10,37,0,10,4,3,0,0,0,69,142,178,12,15,79,32,4,11,3,467,35,103,3,18,31,8,5,5,6,206,11,51,6,8,6,5,5,0,4,85
SAL12278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12279,0,11,0,4,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,11,5,10,5,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,11,0,11,0,4,0,0,0,0,0,13,4,3,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,9,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL12280,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL12281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12282,0,5,0,13,0,0,0,0,0,20,0,5,0,4,0,0,0,0,0,6,4,0,0,0,3,0,0,0,0,9,4,3,0,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,3,23,10,0,0,0,0,63,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,17,0,0,3,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,0,6,0,7,0,13,0,0,0,0,0,22,0,3,0,4,0,0,0,0,0,9,3,3,0,0,3,0,0,0,0,15,4,3,0,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0
SAL12283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12284,3,15,0,4,0,0,4,0,0,27,3,11,0,4,4,0,0,4,0,22,8,26,0,10,27,5,3,0,0,78,0,12,0,22,9,0,0,0,0,48,6,0,0,6,4,0,0,0,0,9,0,0,0,5,3,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11,19,78,7,45,54,18,3,12,5,237,0,4,0,0,3,4,0,0,0,14,0,12,6,0,7,0,0,3,0,25,6,8,21,0,6,0,13,4,0,61,3,3,16,0,0,3,0,3,0,32,0,0,0,0,0,0,0,0,0,6,3,30,4,4,0,0,3,0,0,52,3,19,0,4,4,0,0,4,0,28,25,34,5,11,40,10,10,4,3,133,6,13,0,23,11,0,0,5,0,63,6,7,0,6,7,3,0,0,0,22
