SAL_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
SAL13383,15,124,16,41,3,265,70,29,221,77,97,16,510,4,5,10,5,8,0,25,7,5,25,13,85,0,131,9,3,37,18,41,11,123,378,87,925,435,966,84,2883
SAL13384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL13385,11,71,11,7,6,163,48,13,96,19,9,4,187,3,0,4,4,0,0,11,5,0,9,0,14,0,28,11,0,16,3,4,4,42,316,66,662,129,84,32,1288
SAL13386,14,104,32,22,0,231,87,31,199,74,101,20,508,3,0,10,15,11,0,44,13,0,24,29,48,0,113,32,3,71,31,28,29,195,522,94,1290,541,631,127,3216
SAL13387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL13388,0,5,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,3,16
SAL13389,10,35,14,10,0,90,3,5,39,25,24,8,101,3,0,5,0,7,0,16,3,0,0,4,13,0,23,3,3,0,3,10,6,22,73,27,189,139,294,32,741
SAL13390,14,24,6,7,0,62,5,3,17,9,15,0,49,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,3,0,3,4,10,42,21,99,41,129,9,347
SAL13391,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,6,0,20
SAL13392,0,8,0,0,0,10,0,4,7,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,21,4,53
SAL13393,0,0,0,0,0,9,0,0,7,3,6,0,19,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,9,3,16,12,43,3,83
SAL13394,21,154,37,24,8,359,189,28,464,183,143,34,1042,5,0,24,17,13,0,61,21,7,64,21,57,6,168,58,9,112,59,33,45,317,1184,143,2508,1022,852,242,5953
SAL13395,0,3,0,0,0,9,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,9,10,7,33,0,61
SAL13396,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,9,5,13,0,30
SAL13397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9
SAL13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
SAL13400,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,15
SAL13401,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,8
SAL13402,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,8,0,26
SAL13403,0,6,0,5,0,10,0,0,0,8,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,10,14,43,0,68
SAL13404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13405,0,0,0,0,0,7,3,0,8,4,12,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,11,0,13,15,47,0,80
SAL13406,11,30,7,8,0,65,19,5,39,9,3,0,77,0,0,0,6,0,0,11,3,0,7,0,13,0,24,6,0,10,5,4,0,20,93,26,254,77,85,11,560
SAL13407,0,5,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,16,4,55
SAL13408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12
SAL13409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13410,24,119,23,49,3,297,112,23,497,142,192,29,996,0,0,10,7,9,0,38,9,4,37,10,90,4,159,16,4,67,28,58,31,210,573,118,1811,686,1256,164,4609
SAL13411,9,70,21,24,0,179,69,18,201,65,96,14,458,0,0,4,3,7,0,14,7,0,8,7,32,4,59,18,0,32,21,39,17,120,400,74,778,377,624,73,2321
SAL13412,32,178,45,19,5,386,143,33,257,57,44,18,544,6,4,53,18,18,7,97,14,0,41,15,39,3,116,26,8,107,42,15,26,224,786,202,2095,566,481,123,4250
SAL13413,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,10,16,0,33
SAL13414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,12
SAL13415,4,10,0,0,0,23,8,4,9,7,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,13,24,7,57,23,37,5,148
SAL13416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
SAL13417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5
SAL13418,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,14
SAL13419,25,236,31,30,12,569,168,44,312,96,69,25,713,16,0,64,24,17,3,123,17,0,50,25,72,9,178,58,8,117,40,54,24,299,1399,218,2787,827,996,175,6398
SAL13420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,3,31
SAL13421,0,4,0,4,0,8,5,0,8,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,12,3,17,12,24,0,63
SAL13422,8,52,6,10,0,97,56,5,98,36,27,3,230,4,0,6,10,13,8,30,7,0,6,0,13,0,25,21,0,36,11,14,9,91,452,40,669,210,200,47,1611
SAL13423,20,147,47,34,9,348,69,17,202,99,92,24,508,0,0,14,6,12,0,36,18,0,22,24,88,0,150,16,3,39,24,42,27,150,380,94,1179,619,904,134,3313
SAL13424,12,68,34,37,4,204,20,17,125,74,119,18,374,0,0,7,5,11,0,18,0,0,12,8,53,0,79,0,0,17,11,48,19,96,113,58,429,330,894,83,1911
SAL13425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SAL13426,25,187,31,15,6,416,170,45,299,59,33,20,616,10,9,31,3,9,0,63,15,0,43,11,23,0,99,40,0,84,6,11,11,149,1209,208,2110,384,291,82,4277
SAL13427,4,23,7,0,0,50,20,10,29,5,3,4,76,0,0,3,0,0,0,12,0,0,6,0,4,0,12,8,0,10,3,3,4,29,129,38,324,79,62,19,651
SAL13428,0,4,4,5,0,9,0,0,5,3,8,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,11,17,40,0,74
SAL13429,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,31,3,51
SAL13430,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,18,4,32
SAL13431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL13432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13433,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,5,0,0,8,3,24,3,47
SAL13434,6,19,12,9,0,46,5,4,10,13,14,4,46,0,0,0,0,3,0,8,3,0,0,3,28,4,33,0,0,3,4,10,4,23,20,12,99,84,221,25,473
SAL13435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,3,3,0,25
SAL13436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
SAL13437,0,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,31,0,54
SAL13438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9
SAL13439,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,4,3,0,6,24,4,32
SAL13440,0,5,0,0,0,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,3,0,0,6,0,15,7,12,0,44
SAL13441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL13442,0,3,0,0,0,6,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,7,6,36,7,32,5,91
SAL13443,0,9,0,0,0,13,6,0,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,4,25,9,19,0,73
SAL13444,30,223,45,42,3,459,94,43,294,140,108,25,696,8,0,18,6,15,0,42,21,0,31,38,76,0,169,31,0,55,40,47,23,193,800,162,1777,758,1099,102,4703
SAL13445,0,3,0,3,0,9,0,5,4,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,29,0,47
SAL13446,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,27,5,50
SAL13447,0,0,0,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,19
SAL13448,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,3,0,4,3,4,0,16
SAL13449,3,20,11,9,0,45,5,0,16,3,3,0,36,0,0,0,0,0,0,0,0,0,0,5,15,0,19,0,0,3,3,8,5,11,35,17,100,70,138,13,374
SAL13450,35,150,22,24,4,354,146,37,207,51,19,12,475,18,8,49,7,13,4,98,25,5,40,21,28,4,117,32,0,73,26,16,17,158,954,248,1958,525,432,98,4212
SAL13451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,6,10
SAL13452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,7
SAL13453,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,14,0,26
SAL13454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13455,0,4,0,5,0,18,3,0,19,8,4,0,42,0,0,0,0,0,0,0,0,0,6,6,5,0,6,0,0,0,0,0,0,4,15,6,46,43,93,5,213
SAL13456,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,7,19,0,36
SAL13457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SAL13458,20,67,18,47,6,184,14,17,84,72,89,3,271,0,0,6,0,6,0,14,0,0,10,12,44,0,66,0,0,14,10,41,3,68,88,48,306,283,754,40,1514
SAL13459,9,37,3,3,0,90,40,10,52,17,4,7,127,9,0,17,0,3,0,38,0,0,11,8,4,0,28,15,0,35,5,9,4,65,294,69,644,146,124,34,1303
SAL13460,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,7,17,4,35
SAL13461,0,3,0,0,0,8,0,0,7,0,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,12,10,52,6,89
SAL13462,23,112,25,15,0,227,60,15,110,28,36,4,253,3,3,13,5,5,0,21,3,3,4,11,31,0,62,7,3,26,13,23,3,77,308,106,859,271,377,43,1964
SAL13463,8,28,3,11,0,66,6,0,30,13,29,0,90,0,0,6,0,5,0,8,0,0,0,3,16,0,22,0,0,0,4,8,0,19,37,28,129,68,242,10,514
SAL13464,24,89,33,94,0,265,26,28,142,146,349,19,707,0,0,4,0,8,0,18,0,0,8,33,177,4,223,5,0,9,18,83,28,137,112,77,502,540,2211,110,3551
SAL13465,0,3,0,0,0,4,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,0,6,0,0,11,5,20,0,34
SAL13466,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,18
SAL13467,0,3,4,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,8,26,3,56
SAL13468,18,109,27,24,3,241,69,21,155,49,69,6,370,0,0,7,4,9,4,20,13,0,23,16,37,3,97,13,3,35,17,19,20,103,389,81,1005,389,540,80,2483
SAL13469,71,514,122,94,18,1151,394,103,856,242,218,47,1866,22,5,74,25,30,6,166,57,17,103,60,181,11,424,147,12,230,70,79,68,606,2968,446,5760,1693,2004,361,13230
SAL13470,4,0,0,0,0,8,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,14,8,36,3,65
SAL13471,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7
SAL13472,0,24,11,6,0,48,0,0,6,11,12,3,34,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,11,0,12,17,4,49,42,132,14,256
SAL13473,0,3,0,4,0,10,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,4,0,0,21,8,65,0,99
SAL13474,0,3,0,3,0,15,0,0,10,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,3,4,7,0,26,20,70,6,132
SAL13475,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,26
SAL13476,0,3,3,7,0,30,0,0,19,19,26,11,73,0,0,4,0,0,0,4,0,0,4,0,17,0,19,0,0,3,4,12,3,30,21,5,67,84,155,34,364
SAL13477,13,36,8,10,0,69,8,3,21,20,13,0,66,0,0,3,0,0,0,4,0,0,3,0,8,0,13,0,0,3,0,6,0,4,26,21,105,62,131,4,354
SAL13478,10,49,20,25,3,121,10,10,57,44,73,5,198,0,0,4,7,15,0,28,0,0,6,10,54,0,70,0,0,11,5,29,3,43,54,31,255,221,606,41,1204
SAL13479,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,3,4,0,17
SAL13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,15,0,26
SAL13481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13482,0,8,6,8,0,30,4,0,16,7,27,3,53,0,0,0,0,4,0,3,0,0,0,3,17,0,16,0,0,0,4,10,5,15,5,4,44,41,209,16,325
SAL13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13484,0,13,0,9,0,26,3,0,6,4,13,0,31,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,14,6,27,15,56,5,131
SAL13485,10,27,11,25,5,86,4,4,38,47,138,16,248,0,0,0,0,8,0,13,0,0,6,0,51,0,62,0,0,0,3,26,6,37,21,24,128,151,681,43,1038
SAL13486,0,9,3,9,0,23,4,0,12,11,14,0,42,0,0,0,0,3,0,4,0,0,4,3,10,0,13,0,0,0,0,0,0,6,13,7,47,34,99,9,207
SAL13487,17,54,27,42,0,156,18,6,106,77,180,22,407,0,0,3,3,12,0,16,0,0,3,12,81,5,101,0,0,8,10,25,3,45,63,42,271,298,1069,68,1808
SAL13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13489,0,3,0,0,0,8,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,3,0,0,5,5,21,0,35
SAL13490,0,0,0,0,0,6,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,13,0,29
SAL13491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL13492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13493,3,11,10,0,0,35,8,5,23,5,7,0,44,0,0,0,0,3,0,3,0,0,0,0,8,0,12,0,0,6,0,9,6,20,44,12,164,81,110,12,424
SAL13494,5,61,13,16,0,112,13,10,63,56,73,8,212,0,0,0,3,6,0,6,0,0,3,9,36,0,48,0,0,7,4,22,11,32,37,22,228,164,432,45,930
SAL13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,19
SAL13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL13498,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,12,0,29
SAL13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5
SAL13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,8,0,16
SAL13501,0,0,0,0,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,26,8,49
SAL13502,3,12,3,0,0,28,5,0,15,11,0,4,38,0,0,0,0,0,0,3,0,0,0,0,9,0,16,0,0,3,0,5,0,11,28,4,86,52,87,8,256
SAL13503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13504,23,154,42,33,12,358,71,17,202,72,98,29,488,4,0,16,16,20,3,54,5,3,22,17,87,6,140,12,8,29,35,43,20,143,396,91,1254,640,971,151,3511
SAL13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
SAL13506,7,66,13,6,0,121,47,17,109,30,37,11,248,0,0,4,4,5,0,14,0,0,5,12,16,0,42,3,0,4,3,6,3,24,105,46,338,153,309,34,983
SAL13507,15,81,22,25,3,174,26,13,101,54,66,7,280,0,0,10,3,4,0,25,7,0,5,11,45,0,63,3,0,13,4,19,10,48,110,48,410,238,583,45,1428
SAL13508,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,5,0,9
SAL13509,0,0,0,7,0,6,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,13,0,24
SAL13510,4,18,7,0,0,38,5,5,7,3,9,0,31,0,0,0,5,0,0,0,0,0,0,0,5,0,12,0,0,0,0,3,0,3,21,7,57,26,61,6,175
SAL13511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,9,0,28
SAL13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL13513,21,83,27,15,0,183,49,18,131,49,79,5,332,0,0,7,0,3,0,11,0,0,5,12,26,0,48,5,0,10,0,15,4,39,137,69,413,207,418,24,1262
SAL13514,0,8,0,3,0,7,0,0,9,7,10,0,30,0,0,0,0,0,0,0,0,0,0,3,9,0,12,0,0,4,0,3,0,8,5,3,27,28,97,8,171
SAL13515,7,7,3,0,0,12,5,6,10,5,6,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,4,14,5,36,26,37,4,120
SAL13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL13517,22,202,42,44,6,445,154,45,470,123,142,26,961,12,0,14,6,12,0,51,16,9,17,16,86,0,148,50,4,100,27,43,47,277,1513,195,2716,707,1013,193,6332
SAL13518,18,109,25,47,8,217,18,4,62,49,74,10,212,0,3,0,6,30,0,49,0,4,3,9,62,0,84,0,0,6,0,23,9,39,75,48,385,271,941,83,1805
SAL13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13520,5,11,5,0,0,24,9,0,18,8,4,0,36,3,0,0,3,0,0,5,0,0,5,0,0,0,12,4,0,3,6,0,0,16,52,10,120,47,50,6,292
SAL13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9
SAL13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13
SAL13523,9,34,6,11,0,61,6,5,16,15,22,0,57,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,4,18,15,12,78,35,114,9,263
SAL13524,23,113,29,20,4,244,75,14,142,36,26,8,304,3,3,23,0,10,0,39,8,3,24,13,24,0,65,16,6,54,19,21,17,134,545,113,1352,368,358,86,2824
SAL13525,4,12,3,13,0,41,6,8,16,8,23,0,60,0,0,0,0,0,0,3,0,0,3,5,12,0,26,0,0,3,0,12,0,15,20,11,69,57,215,3,374
SAL13526,0,0,0,0,0,6,0,0,4,4,9,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,5,4,14,12,69,5,102
SAL13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,17
SAL13528,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,12,0,19
SAL13529,0,8,0,7,0,8,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,18,9,53,3,88
SAL13530,0,3,0,3,0,13,3,0,4,5,9,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,3,7,19,21,58,3,112
SAL13531,7,50,13,15,3,125,23,8,91,33,41,9,205,0,0,7,0,0,0,12,4,0,6,3,24,0,43,10,0,25,8,24,18,82,144,33,508,224,314,61,1281
SAL13532,0,0,0,6,0,10,0,0,4,0,3,0,9,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,23,12,29,4,80
SAL13533,33,206,69,74,10,564,171,50,456,181,226,38,1130,3,0,22,18,21,0,61,16,4,46,33,117,5,222,36,9,87,51,91,30,306,1090,191,2266,1017,1627,201,6397
SAL13534,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,18
