SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL12344,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,13,32,22,31,15,48,48,6,24,0,240
SAL12345,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,25,29,19,19,23,8,13,4,140
SAL12346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,4,4,4,16
SAL12347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,4,0,10
SAL12348,22,24,13,9,10,25,3,6,0,121,9,26,18,15,32,47,9,35,32,223,406,787,521,271,823,1269,296,829,51,5242
SAL12349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,3,11,0,21
SAL12350,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,19,27,23,7,28,43,13,32,0,192
SAL12351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL12352,16,13,11,7,20,16,6,5,0,96,8,6,12,11,4,18,0,11,15,82,234,414,329,194,517,521,134,253,27,2626
SAL12353,0,9,10,4,15,12,0,3,0,51,5,5,9,6,12,8,0,6,7,60,62,217,209,164,330,246,53,112,32,1423
SAL12354,5,6,7,4,5,5,3,4,0,42,0,0,3,4,4,8,0,0,4,22,48,155,149,125,236,176,53,74,14,1026
SAL12355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,5,4,5,0,8,0,51
SAL12356,4,22,3,5,11,12,13,3,3,73,3,6,8,0,14,10,0,11,11,75,133,272,221,145,426,374,109,162,36,1874
SAL12357,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,0,20
SAL12358,15,11,7,0,11,17,0,10,0,76,11,17,11,4,17,12,3,11,20,100,190,304,238,148,377,565,140,338,38,2333
SAL12359,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,8,8,5,12,7,6,26,4,82
SAL12360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,14,12,3,8,14,3,13,4,73
SAL12361,3,0,0,4,0,3,0,4,0,12,3,0,0,0,0,0,0,0,3,9,27,59,40,21,33,69,10,30,8,302
SAL12362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,15
SAL12363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,9,0,3,3,0,0,9,0,38
SAL12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,9,15,3,17,4,65
SAL12366,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,6,0,6,0,28
SAL12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,10
SAL12368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,12
SAL12369,0,5,0,4,8,5,0,0,0,14,0,0,0,0,6,3,3,0,3,16,15,42,37,27,84,67,27,24,7,328
SAL12370,75,26,28,14,68,33,11,11,11,274,65,72,53,25,151,97,20,31,146,653,1453,1215,1045,627,2651,1846,351,610,285,10090
SAL12371,0,3,4,0,3,4,0,5,0,26,0,3,3,0,10,8,3,4,0,22,55,169,111,83,249,241,85,210,3,1208
SAL12372,10,3,5,0,4,6,0,0,0,31,3,3,0,0,8,3,0,0,6,33,93,138,72,43,133,119,31,86,22,738
SAL12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,7,7,6,13,3,57
SAL12374,0,6,3,3,13,11,0,3,0,50,0,0,3,0,0,8,0,4,4,17,31,89,89,60,218,186,69,113,12,861
SAL12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,14
SAL12376,0,5,0,0,0,3,0,0,0,10,0,0,6,0,0,3,0,0,0,7,5,41,40,17,21,43,10,23,0,188
SAL12377,0,5,0,0,3,7,3,9,0,30,0,4,4,0,0,6,0,3,0,16,28,87,51,48,88,110,29,85,7,541
SAL12378,0,0,0,0,0,3,4,0,0,7,0,4,0,0,0,0,0,0,3,7,13,59,46,34,71,79,31,70,3,417
SAL12379,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,9,0,0,3,0,5,3,3,4,3,26
SAL12380,18,6,10,4,14,12,4,4,0,75,0,10,6,8,3,11,0,6,6,53,191,296,251,147,354,452,137,216,21,2072
SAL12381,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,3,14,10,12,20,12,0,5,4,76
SAL12382,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,17,5,8,10,11,4,4,0,56
SAL12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,8,3,17,0,37
SAL12384,19,14,15,4,17,20,8,16,0,121,17,16,3,3,16,16,4,17,19,107,246,308,184,134,349,397,87,247,40,1986
SAL12385,0,4,0,4,10,10,5,3,0,43,0,4,0,0,0,0,0,0,5,11,40,123,109,79,135,116,33,54,10,697
SAL12386,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,13,9,5,11,10,7,7,4,56
SAL12387,33,17,9,7,21,12,4,4,3,102,22,21,15,7,24,24,5,8,37,152,308,465,346,189,545,532,147,189,59,2783
SAL12388,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,23
SAL12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12390,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,3,0,0,0,17,22,13,6,4,19,20,3,8,3,85
SAL12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,4,0,14,0,25
SAL12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8
SAL12393,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,4,3,3,6,0,39
SAL12394,0,8,0,0,3,0,5,5,0,17,0,13,5,0,0,11,0,5,0,32,72,199,119,67,95,190,55,256,3,1052
SAL12395,0,0,4,0,3,5,0,5,0,16,0,3,0,0,0,0,0,0,0,10,11,52,25,23,43,71,8,73,3,316
SAL12396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,11,27,48,30,27,34,45,9,13,9,241
SAL12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,5,0,21
SAL12398,0,5,0,4,0,4,0,0,0,20,4,3,0,0,3,0,0,3,0,18,43,125,88,59,126,151,46,125,8,762
SAL12399,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,8,11,21,21,10,23,28,10,20,0,139
SAL12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,6,0,10,14,0,17,0,55
SAL12401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,18
SAL12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,0,3,0,0,0,0,4,22,9,37
SAL12404,0,5,0,5,3,3,0,0,0,18,0,5,0,0,3,9,0,7,0,22,30,81,47,36,88,101,32,97,3,524
SAL12405,0,0,0,0,0,4,0,0,0,9,6,0,0,0,0,0,0,3,0,12,26,42,49,22,28,46,12,49,4,257
SAL12406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,14,8,9,6,15,0,6,3,57
SAL12407,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,8,4,33,15,16,22,16,0,13,10,124
SAL12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,5,0,14
SAL12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12410,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,4,0,3,0,9,17,34,29,9,40,52,25,49,4,246
SAL12411,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,11,10,10,13,18,34,6,16,0,114
SAL12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,18
SAL12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,4,23
SAL12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12
SAL12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,11
SAL12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,0,0,22
SAL12417,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0,5,0,0,0,6,15,13,10,11,14,21,5,19,3,108
SAL12418,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,0,8,9,3,3,0,27
SAL12419,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,8,3,8,11,8,0,13,0,46
SAL12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12421,4,5,0,0,0,6,0,3,0,27,6,0,0,0,0,5,0,0,6,22,54,50,40,20,56,71,12,39,10,341
SAL12422,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,11,5,3,9,0,23,0,63
SAL12423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,4,3,13,0,45
SAL12424,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,7,3,6,6,0,4,0,31
SAL12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,24
SAL12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12427,0,3,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,10,7,31,20,9,28,22,8,27,8,157
SAL12428,13,4,0,0,9,17,0,6,0,53,10,13,0,0,5,11,0,8,6,58,110,142,106,57,167,212,45,167,13,1018
SAL12429,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,12,15,4,20,23,7,13,0,105
SAL12430,21,14,7,4,18,18,11,11,0,106,12,17,15,5,18,18,3,13,11,107,374,395,293,184,468,622,148,360,23,2866
SAL12431,18,4,3,5,6,18,0,7,0,74,24,15,18,4,39,28,7,10,55,205,425,318,287,151,612,459,90,149,98,2575
SAL12432,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,6,13,15,12,6,12,27,3,27,4,119
SAL12433,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,4,3,3,7,4,16,3,48
SAL12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,9,0,24
SAL12435,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4,8,28,9,9,25,38,9,30,0,163
SAL12436,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,23,15,13,24,15,0,9,4,109
SAL12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12439,3,6,4,0,6,8,4,6,0,32,6,4,5,0,0,4,0,0,11,41,50,175,139,90,180,137,41,85,22,916
SAL12440,0,11,0,4,9,5,0,0,0,34,4,7,8,4,4,9,0,4,10,45,50,161,135,70,175,141,36,95,18,883
SAL12441,5,4,0,0,0,0,0,0,0,10,0,5,3,3,4,6,0,4,0,29,70,127,78,38,71,151,27,89,3,662
SAL12442,36,12,14,7,35,24,6,6,0,138,22,30,32,12,79,52,11,5,63,304,600,630,534,337,1324,922,177,240,119,4870
SAL12443,0,13,10,12,17,19,0,6,0,84,0,0,3,3,11,12,0,5,4,42,104,221,252,168,454,417,120,186,16,1944
SAL12444,0,0,0,0,4,3,5,0,0,14,4,0,0,5,6,6,0,0,5,28,79,81,85,40,178,185,40,85,17,779
SAL12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,36,17,11,10,34,26,0,6,0,147,14,29,25,6,72,65,9,10,56,290,591,784,531,288,1638,1643,278,397,97,6242
SAL12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL12450,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,6,17,13,12,29,16,3,15,5,126
SAL12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,3,3,0,17
SAL12452,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,11,38,46,29,12,51,73,14,25,5,280
SAL12453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,10,15,12,3,23,0,87
SAL12454,0,0,0,0,3,0,0,3,0,7,5,6,0,0,0,5,0,0,5,21,13,52,52,32,35,35,6,20,4,254
SAL12455,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,6,4,7,7,4,0,4,3,4,0,43
SAL12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,0,7,0,29
SAL12457,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,9,10,4,20,11,10,21,3,83
SAL12458,4,8,3,5,11,10,0,4,0,45,0,0,5,4,5,3,5,0,8,35,59,147,98,70,172,162,35,95,13,859
SAL12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,10
SAL12460,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,4,11,10,17,11,9,17,26,13,38,5,144
SAL12461,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,14,12,23,12,11,27,3,22,4,118
SAL12462,7,15,10,4,7,12,4,7,0,73,0,8,3,3,10,15,5,3,8,53,143,207,172,99,223,344,102,228,22,1544
SAL12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6
SAL12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SAL12465,0,3,0,0,3,0,0,0,0,13,0,0,0,0,4,3,0,0,0,15,37,81,44,32,83,55,18,35,5,385
SAL12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,12,0,25
SAL12467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,3,0,4,0,10,0,37
SAL12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
SAL12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,10,7,4,21,0,54
SAL12470,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,4,6,9,25,19,8,27,23,3,10,4,131
SAL12471,5,3,9,0,6,6,4,3,0,33,4,4,0,0,3,3,0,3,7,31,60,147,98,74,141,124,37,89,34,809
SAL12472,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,0,6,9,3,15,17,4,3,4,58
SAL12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,13
SAL12474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,4,17,0,41
SAL12475,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,6,18,33,27,18,30,40,4,27,3,214
SAL12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,8,0,0,0,11,0,37
SAL12477,0,0,0,3,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,13,3,27,16,11,22,30,11,45,6,171
SAL12478,7,10,4,3,3,6,4,3,0,42,0,7,5,3,8,8,4,3,6,46,130,229,130,82,266,289,100,157,16,1402
SAL12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,0,7,0,28
SAL12480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,8,18,16,5,24,24,13,56,0,160
SAL12481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,0,0,3,0,10
SAL12482,6,0,0,0,6,9,0,0,0,16,0,7,0,3,0,3,0,3,3,18,30,47,37,20,55,81,13,57,13,355
SAL12483,0,0,0,3,3,3,0,3,5,11,0,0,0,0,4,0,0,3,5,19,11,38,42,29,48,88,28,73,17,378
SAL12484,0,0,4,5,8,6,0,9,0,32,0,5,3,0,4,6,0,5,10,34,28,145,106,69,159,132,50,135,15,845
SAL12485,36,40,24,15,31,46,15,28,0,222,16,52,40,19,78,122,34,71,55,481,577,1078,820,464,1417,2556,756,1690,89,9451
SAL12486,19,13,16,5,6,14,0,5,0,88,5,10,25,11,18,43,10,18,19,161,258,455,392,255,639,856,209,434,43,3527
SAL12487,8,10,6,0,8,15,4,4,3,60,8,6,0,4,4,12,0,0,14,47,109,162,133,81,217,202,40,87,28,1060
SAL12488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,19,7,8,0,5,5,0,62
SAL12489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,10,6,13,0,37
SAL12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,14,0,8,3,36
SAL12491,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,8,15,24,20,13,40,32,11,30,4,177
SAL12492,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,5,0,3,3,12,14,45,27,26,41,46,13,17,6,235
SAL12493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,5,6,5,11,0,44
SAL12494,5,6,3,0,4,13,0,7,0,39,0,0,6,3,6,5,0,4,5,23,68,103,95,38,102,134,27,119,9,695
SAL12495,23,11,9,9,29,19,11,4,4,109,13,21,20,10,46,29,6,4,45,195,398,377,360,236,749,615,137,205,97,3169
SAL12496,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,8,4,7,7,4,11,3,54
SAL12497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,18,11,29,36,8,17,3,131
SAL12498,13,14,8,3,14,13,3,5,0,70,6,8,6,0,11,17,0,8,6,73,193,265,190,90,404,326,86,159,29,1742
SAL12499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,4,6,4,30
SAL12502,0,11,8,0,0,10,0,0,0,35,0,5,0,3,3,6,0,5,8,32,61,116,96,65,134,147,29,65,16,738
SAL12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,6,18,13,0,11,0,70
SAL12504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,11,13,21,18,4,8,6,97
SAL12505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,5,4,0,6,0,0,0,24
SAL12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,9
SAL12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12508,0,6,3,0,0,4,6,6,0,23,0,0,0,0,0,0,0,3,0,0,23,46,56,22,85,84,18,50,3,378
SAL12509,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,4,6,7,13,11,16,13,3,15,5,95
SAL12510,0,4,0,0,0,0,0,5,0,11,0,0,0,0,0,3,0,3,0,10,32,45,30,26,33,56,17,44,10,296
SAL12511,87,85,54,28,58,77,19,45,10,450,45,79,74,29,108,148,34,80,133,725,1295,1918,1699,912,2685,3501,841,1921,292,15055
SAL12512,0,0,0,0,3,0,0,4,4,8,0,0,4,0,0,0,0,0,3,7,18,29,28,16,49,57,14,32,4,261
SAL12513,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,8,0,30,14,20,36,42,13,37,4,199
SAL12514,87,57,66,33,113,81,25,35,8,497,34,66,61,38,104,150,28,52,98,621,1261,1596,1323,937,3129,3446,899,1694,189,14477
SAL12515,25,21,11,5,42,26,6,12,0,153,21,16,10,14,99,59,8,19,69,311,706,551,583,382,2244,1690,283,477,130,7053
SAL12516,30,28,16,11,23,21,3,9,7,156,22,35,21,7,63,68,18,18,49,296,557,796,606,324,1395,1347,293,491,95,5899
SAL12517,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,14,10,4,20,19,6,9,0,96
SAL12518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,3,24
SAL12519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,3,0,26,3,49
SAL12520,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,5,12,12,4,11,22,6,20,4,104
SAL12521,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,7,20,32,19,24,35,5,14,7,153
SAL12522,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,10,18,32,27,9,18,48,11,25,0,192
SAL12523,0,0,0,4,9,7,0,4,0,29,0,6,0,3,7,4,0,9,9,32,33,79,61,50,116,126,40,97,24,620
SAL12524,20,20,20,15,42,37,8,16,4,180,5,7,8,7,29,30,12,13,17,123,215,586,459,332,894,819,229,314,47,3897
SAL12525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,4,4,3,5,6,37
SAL12526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,6,11,3,18,3,57
SAL12527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,25,4,3,21,15,6,19,3,103
SAL12528,0,4,3,4,0,11,0,9,0,35,0,7,6,0,8,10,4,3,4,36,56,137,126,82,188,179,49,123,7,952
SAL12529,61,40,55,19,71,60,4,23,3,334,42,64,76,26,152,119,21,44,139,693,1238,1521,1418,632,2787,2758,512,1141,272,12287
SAL12530,0,0,3,0,4,6,0,0,0,12,0,6,0,0,0,3,0,0,3,21,56,79,66,47,47,97,22,74,5,497
SAL12531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,6,5,3,10,0,24
SAL12532,0,0,4,3,0,0,0,0,0,7,0,0,0,3,0,8,0,0,4,18,19,48,42,20,78,61,20,59,15,358
SAL12533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,5,5,15,0,12,0,63
SAL12534,32,24,18,9,27,36,4,13,0,167,14,20,13,9,25,46,13,24,31,190,428,634,482,309,906,1005,275,509,60,4600
SAL12535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,6,7,0,22,4,49
SAL12536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,12,0,12,3,41
SAL12537,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,5,0,8,0,5,10,0,9,5,3,14,0,48
SAL12538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,3,0,8,0,27
SAL12539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,6,3,0,0,3,0,24
SAL12540,9,30,21,24,33,29,5,10,0,168,4,20,21,13,37,38,10,15,25,180,282,681,589,455,1095,1012,285,448,56,4901
SAL12541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,4,0,6,0,27
SAL12543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,12
SAL12544,4,3,6,5,8,11,3,0,0,37,0,3,0,0,8,7,0,0,6,29,68,129,121,80,235,202,58,89,6,991
SAL12545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12546,0,6,4,0,8,0,0,0,0,31,4,4,0,0,9,11,0,3,4,33,69,130,120,91,233,195,52,88,8,983
SAL12547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,9,6,5,32,0,80
SAL12548,3,7,3,6,3,6,0,0,0,20,9,3,6,0,9,16,0,0,15,61,94,70,92,41,262,245,35,54,32,923
