SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL12493,6,0,0,0,0,0,0,6
SAL12494,168,22,6,0,0,0,0,197
SAL12495,840,71,30,21,0,0,4,963
SAL12496,15,4,0,0,0,0,0,16
SAL12497,39,0,0,0,0,0,0,40
SAL12498,393,48,22,3,0,0,7,476
SAL12499,3,0,0,0,0,0,0,3
SAL12500,0,0,0,0,0,0,0,0
SAL12501,6,0,0,0,0,0,0,6
SAL12502,132,18,13,0,0,0,0,165
SAL12503,15,0,0,0,0,0,0,13
SAL12504,14,7,0,0,0,0,0,18
SAL12505,9,0,0,0,0,0,0,9
SAL12506,0,0,0,0,0,0,0,0
SAL12507,0,0,0,0,0,0,0,0
SAL12508,86,12,7,0,0,0,0,99
SAL12509,14,3,0,0,0,0,0,18
SAL12510,70,8,6,0,0,0,0,80
SAL12511,3332,215,62,25,3,0,3,3636
SAL12512,60,12,6,0,0,0,0,69
SAL12513,43,5,0,0,0,0,0,48
SAL12514,2308,147,37,24,0,0,9,2525
SAL12515,2506,141,57,33,3,0,0,2744
SAL12516,1389,72,19,8,0,0,4,1496
SAL12517,23,0,0,0,0,0,0,24
SAL12518,5,0,0,0,0,0,0,5
SAL12519,10,0,0,0,0,0,0,6
SAL12520,16,5,0,0,0,0,0,27
SAL12521,32,3,4,0,0,0,0,38
SAL12522,39,8,0,0,0,0,0,47
SAL12523,123,20,5,0,0,0,0,154
SAL12524,792,132,60,14,6,0,9,1011
SAL12525,9,0,0,0,0,0,0,9
SAL12526,10,0,0,0,0,0,0,17
SAL12527,19,0,3,0,0,0,0,22
SAL12528,143,25,5,0,0,0,0,171
SAL12529,1784,123,30,16,4,0,14,1960
SAL12530,129,8,9,0,0,0,0,147
SAL12531,0,3,0,0,0,0,0,9
SAL12532,64,7,5,4,0,0,3,80
SAL12533,12,0,0,0,0,0,0,11
SAL12534,1234,82,27,3,3,0,4,1354
SAL12535,4,0,0,0,0,0,0,10
SAL12536,14,0,0,0,0,0,0,14
SAL12537,10,0,0,0,0,0,0,14
SAL12538,7,0,0,0,0,0,0,5
SAL12539,3,0,0,0,0,0,0,0
SAL12540,714,78,36,8,0,0,7,844
SAL12541,0,0,0,0,0,0,0,0
SAL12542,7,0,0,0,0,0,0,7
SAL12543,0,0,0,0,0,0,0,0
SAL12544,148,20,8,0,0,0,0,178
SAL12545,0,0,0,0,0,0,0,0
SAL12546,161,23,3,0,0,0,0,187
SAL12547,19,0,0,0,0,0,0,20
SAL12548,241,11,9,0,0,0,0,255
SAL12549,0,0,0,0,0,0,0,0
SAL12550,29,0,4,0,0,0,0,34
SAL12551,11,0,0,0,0,0,0,11
SAL12552,306,36,20,4,0,0,0,367
SAL12553,32,5,0,0,0,0,0,38
SAL12554,17,0,0,0,0,0,0,19
SAL12555,100,8,0,0,0,0,0,105
SAL12556,8,0,0,0,0,0,0,8
SAL12557,144,12,3,0,0,0,0,154
SAL12558,3,0,0,0,0,0,0,7
SAL12559,29,7,5,0,0,0,0,38
SAL12560,438,23,5,0,0,0,0,459
SAL12561,0,0,0,0,0,0,0,0
SAL12562,10,0,0,0,0,0,0,10
SAL12563,33,5,0,0,0,0,0,39
SAL12564,1240,176,77,12,6,0,9,1525
SAL12565,16,0,0,0,0,0,0,15
SAL12566,42,3,4,0,0,0,0,46
SAL12567,18,0,0,0,0,0,0,18
SAL12568,10,0,0,0,0,0,0,12
SAL12569,3,0,0,0,0,0,0,3
SAL12570,8,0,0,0,0,0,0,9
SAL12571,0,0,0,0,0,0,0,0
SAL12572,4,0,0,0,0,0,0,4
SAL12573,258,14,4,4,0,0,0,278
SAL12574,287,9,0,0,0,0,0,307
SAL12575,3,0,0,0,0,0,0,6
SAL12576,9,0,0,0,0,0,0,12
SAL12577,23,0,0,0,0,0,0,25
SAL12578,1492,118,42,6,0,0,3,1667
SAL12579,131,10,3,5,0,0,0,142
SAL12580,17,5,0,0,0,0,0,19
SAL12581,55,6,5,0,0,0,0,63
SAL12582,22,4,0,3,0,0,0,30
SAL12583,14,0,0,0,0,0,0,9
SAL12584,1199,110,20,5,0,0,7,1345
SAL12585,214,14,8,0,0,0,0,229
SAL12586,191,40,4,0,0,0,3,247
SAL12587,16,0,0,0,0,0,0,16
SAL12588,0,0,0,0,0,0,0,0
SAL12589,8,0,0,0,0,0,0,8
SAL12590,46,10,3,0,0,0,0,55
SAL12591,0,0,0,0,0,0,0,7
SAL12592,0,0,0,0,0,0,0,0
SAL12593,0,0,0,0,0,0,0,0
SAL12594,0,0,0,0,0,0,0,0
SAL12595,6,0,0,0,0,0,0,6
SAL12596,144,4,12,5,3,0,0,170
SAL12597,15,0,0,0,0,0,0,15
SAL12598,5,0,0,0,0,0,0,4
SAL12599,3716,198,72,36,0,0,3,4031
SAL12600,731,32,21,11,0,0,4,805
SAL12601,25,3,0,0,0,0,0,27
SAL12602,0,0,0,0,0,0,0,0
SAL12603,370,76,32,4,0,0,4,487
SAL12604,4,0,0,0,0,0,0,4
SAL12605,12,0,0,0,0,0,0,14
SAL12606,0,0,0,0,0,0,0,0
SAL12607,5,0,0,0,0,0,0,5
SAL12608,0,0,0,0,0,0,0,4
SAL12609,72,11,0,0,0,0,0,79
SAL12610,35,4,0,0,0,0,0,45
SAL12611,27,4,4,0,0,0,0,39
SAL12612,4,0,4,0,0,0,0,3
SAL12613,200,16,3,0,0,0,0,224
SAL12614,140,5,3,4,0,0,0,153
SAL12615,5,0,0,0,0,0,0,14
SAL12616,9,0,0,0,0,0,0,9
SAL12617,15,0,0,0,0,0,0,15
SAL12618,1083,71,33,15,0,0,4,1204
SAL12619,0,0,0,0,0,0,0,0
SAL12620,7,0,0,0,0,0,0,9
SAL12621,0,0,0,0,0,0,0,0
SAL12622,7,0,0,0,0,0,0,7
SAL12623,14,0,4,0,0,0,0,13
SAL12624,12,0,0,0,0,0,0,10
SAL12625,0,0,0,0,0,0,0,0
SAL12626,4,0,0,0,0,0,0,3
SAL12627,6,0,0,0,0,0,0,6
SAL12628,249,27,7,10,0,0,0,296
SAL12629,32,0,6,0,0,0,0,40
SAL12630,96,15,0,0,0,0,0,102
SAL12631,127,15,8,4,0,0,4,158
SAL12632,3,0,0,0,0,0,0,3
SAL12633,33,0,0,0,0,0,0,41
SAL12634,131,28,4,4,3,0,0,172
SAL12635,12,0,0,0,0,0,0,11
SAL12636,548,34,23,4,0,0,0,607
SAL12637,12,0,0,0,0,0,0,15
SAL12638,9,0,0,0,0,0,0,11
SAL12639,0,0,0,0,0,0,0,4
SAL12640,129,23,0,0,0,0,0,156
SAL12641,138,12,10,4,0,0,3,166
SAL12642,8,0,0,0,0,0,0,8
SAL12643,7,0,0,0,0,0,0,7
SAL12644,763,54,22,14,0,0,3,858
SAL12645,11,0,0,0,0,0,0,15
SAL12646,0,0,0,0,0,0,0,0
SAL12647,17,4,0,0,0,0,0,21
SAL12648,7,0,0,0,0,0,0,7
SAL12649,81,8,9,0,0,0,0,96
SAL12650,80,19,0,0,0,0,0,96
SAL12651,13,3,0,0,0,0,0,18
SAL12652,21,9,0,0,0,0,0,28
SAL12653,1798,130,40,43,4,6,7,2031
SAL12654,48,0,4,3,0,0,0,50
SAL12655,48,4,5,0,0,0,0,55
SAL12656,1863,174,64,13,3,0,4,2124
SAL12657,6,0,0,0,0,0,0,6
SAL12658,80,5,3,0,0,0,0,84
SAL12659,4,0,0,0,0,0,0,9
SAL12660,20,4,0,0,0,0,3,32
SAL12661,9,3,0,0,0,0,0,12
SAL12662,32,0,0,0,0,0,0,36
SAL12663,30,6,4,0,0,0,0,37
SAL12664,490,48,14,3,0,0,4,564
SAL12665,620,87,28,6,0,0,7,752
SAL12666,71,9,0,0,0,0,3,75
SAL12667,3,0,0,0,0,0,0,6
SAL12668,18,5,0,0,0,0,0,20
SAL12669,3,0,0,0,0,0,0,3
SAL12670,6,0,0,0,0,0,0,10
SAL12671,23,0,0,0,0,0,0,31
SAL12672,0,0,0,0,0,0,0,0
SAL12673,0,0,0,0,0,0,0,0
SAL12674,3,0,0,0,0,0,0,3
SAL12675,3,0,0,0,0,0,0,3
SAL12676,15,8,0,0,0,0,0,17
SAL12677,4,0,0,0,0,0,0,5
SAL12678,9,0,0,0,0,0,0,9
SAL12679,5,0,0,0,0,0,0,5
SAL12680,89,11,0,0,0,0,0,103
SAL12681,179,16,7,3,0,0,3,204
SAL12682,229,36,21,4,0,0,0,291
SAL12683,1209,103,30,4,3,0,3,1360
SAL12684,8,3,0,0,0,0,0,10
SAL12685,11,4,0,0,0,0,0,20
SAL12686,0,0,0,0,0,0,0,0
SAL12687,17,0,0,0,0,0,0,16
SAL12688,0,0,0,0,0,0,0,0
SAL12689,6,0,0,0,0,0,0,6
SAL12690,5,0,0,0,0,0,0,4
SAL12691,3,0,0,0,0,0,0,3
SAL12692,5,0,0,0,0,0,0,5
SAL12693,8,0,0,0,0,0,0,10
SAL12694,20,0,0,0,0,0,0,22
SAL12695,4,0,0,0,0,0,0,7
SAL12696,49,3,4,3,0,0,0,62
SAL12697,525,41,11,0,0,0,4,583
SAL12698,16,3,0,0,0,0,0,23
SAL12699,18,0,0,0,0,0,0,25
SAL12700,0,0,0,0,0,0,0,0
SAL12701,0,0,0,0,0,0,0,0
SAL12702,4,0,0,0,0,0,0,4
SAL12703,0,0,0,0,0,0,0,0
SAL12704,0,0,0,0,0,0,0,0
SAL12705,0,0,0,0,0,0,0,0
SAL12706,0,0,0,0,0,0,0,4
SAL12707,0,0,0,0,0,0,0,0
SAL12708,14,0,0,0,0,0,0,16
SAL12709,73,5,0,0,0,0,0,74
SAL12710,91,14,0,0,0,0,0,111
SAL12711,0,0,0,0,0,0,0,0
SAL12712,8,0,0,0,0,0,0,10
SAL12713,0,0,0,0,0,0,0,0
SAL12714,247,25,7,0,0,0,0,282
SAL12715,35,5,0,0,0,0,0,35
SAL12716,5,0,0,0,0,0,0,5
SAL12717,0,0,0,0,0,0,0,0
SAL12718,9,0,0,0,0,0,0,13
SAL12719,0,0,0,0,0,0,0,0
SAL12720,30,0,4,0,0,0,0,32
SAL12721,411,45,14,0,0,0,0,476
SAL12722,0,0,0,0,0,0,0,0
SAL12723,1594,110,37,12,3,0,0,1764
SAL12724,5,0,0,0,0,0,0,5
SAL12725,33,4,5,0,0,0,0,45
SAL12726,24,0,0,0,0,0,0,31
SAL12727,5,0,0,0,0,0,0,10
SAL12728,10,0,0,0,0,0,0,8
SAL12729,0,0,0,0,0,0,0,0
SAL12730,8,0,0,0,0,0,0,10
SAL12731,5,0,0,0,0,0,0,5
SAL12732,8,0,0,0,0,0,0,8
SAL12733,633,73,29,7,0,0,8,750
SAL12734,221,38,13,9,4,0,3,280
SAL12735,99,10,12,0,0,0,0,127
SAL12736,0,0,0,0,0,0,0,0
SAL12737,12,0,0,0,0,0,0,19
SAL12738,126,16,0,3,0,0,0,146
SAL12739,1271,73,37,9,0,0,6,1392
SAL12740,180,10,5,0,0,0,0,198
SAL12741,28,0,0,0,0,0,0,28
SAL12742,32,5,0,0,0,0,0,39
SAL12743,38,3,0,0,0,0,0,49
SAL12744,0,4,0,0,0,0,0,6
SAL12745,262,45,26,5,0,0,5,346
SAL12746,83,14,0,0,0,0,0,102
SAL12747,0,0,0,0,0,0,0,0
SAL12748,9,3,0,0,0,0,0,11
SAL12749,3082,247,42,8,0,0,0,3388
SAL12750,817,106,50,4,0,0,4,988
SAL12751,0,0,0,0,0,0,0,0
SAL12752,44,7,6,0,0,0,0,56
SAL12753,10,6,0,0,0,0,0,9
SAL12754,27,5,0,0,0,0,0,36
SAL12755,6,0,0,0,0,0,0,3
SAL12756,1589,170,87,13,7,0,7,1875
SAL12757,0,0,0,0,0,0,0,0
SAL12758,7,0,0,0,0,0,0,7
SAL12759,255,27,20,0,0,0,0,318
SAL12760,8,5,0,0,0,0,0,13
SAL12761,1147,81,25,8,3,0,6,1273
SAL12762,0,0,0,0,0,0,0,0
SAL12763,0,0,0,0,0,0,0,0
SAL12764,0,0,0,0,0,0,0,0
SAL12765,0,0,0,0,0,0,0,0
SAL12766,0,0,0,0,0,0,0,0
SAL12767,2067,141,61,39,3,4,7,2317
SAL12768,22,0,0,0,0,0,0,21
SAL12769,24,4,0,0,0,0,0,26
SAL12770,0,0,0,0,0,0,0,0
SAL12771,12,0,0,0,0,0,0,16
SAL12772,30,9,0,0,0,0,0,32
SAL12773,3,0,0,0,0,0,0,3
SAL12774,3,0,0,0,0,0,0,3
SAL12775,0,0,0,0,0,0,0,6
SAL12776,91,11,5,4,0,0,0,112
SAL12777,273,36,21,3,0,0,4,346
SAL12778,0,0,0,0,0,0,0,0
SAL12779,212,15,8,0,0,0,0,241
SAL12780,147,11,6,0,0,0,0,167
SAL12781,0,0,0,0,0,0,0,0
SAL12782,3,0,0,0,0,0,0,4
SAL12783,255,12,3,6,0,0,0,278
SAL12784,3,0,0,0,0,0,0,3
SAL12785,169,8,3,3,0,0,0,190
SAL12786,0,0,0,0,0,0,0,0
SAL12787,5,0,0,0,0,0,0,7
SAL12788,0,0,0,0,0,0,0,0
SAL12789,6,0,0,0,0,0,0,3
SAL12790,7,0,0,0,0,0,0,7
SAL12791,3,0,0,0,0,0,0,3
SAL12792,19,5,0,0,0,0,0,20
SAL12793,186,15,12,0,0,0,0,212
SAL12794,7,0,3,0,0,0,0,10
SAL12795,179,14,9,0,0,0,0,208
SAL12796,1074,85,50,31,9,4,10,1254
SAL12797,50,8,0,0,0,0,0,57
SAL12798,4,0,0,0,0,0,0,7
SAL12799,363,43,16,3,0,0,0,423
SAL12800,0,0,0,0,0,0,0,4
SAL12801,13,0,0,0,0,0,0,14
SAL12802,163,21,0,0,0,0,4,182
SAL12803,0,0,0,0,0,0,0,0
SAL12804,0,0,0,0,0,0,0,3
SAL12805,7,3,0,0,0,0,0,12
SAL12806,3,0,0,0,0,0,0,3
SAL12807,184,4,0,5,0,0,0,191
SAL12808,70,8,0,0,0,0,0,81
SAL12809,15,0,0,0,0,0,0,14
SAL12810,37,3,0,0,0,0,0,44
SAL12811,7,6,0,0,0,0,0,7
SAL12812,402,69,29,6,3,0,5,515
SAL12813,0,0,0,0,0,0,0,0
SAL12814,8,0,0,0,0,0,0,12
SAL12815,3,0,0,0,0,0,0,3
SAL12816,6,0,0,0,0,0,0,6
SAL12817,13,0,0,0,0,0,0,13
SAL12818,4,0,0,0,0,0,0,4
SAL12819,21,7,0,0,0,0,0,27
SAL12820,4,0,0,0,0,0,0,4
SAL12821,12,0,0,0,0,0,0,12
SAL12822,3,0,0,0,0,0,0,5
SAL12823,970,136,75,15,4,0,12,1214
SAL12824,68,5,6,0,0,0,0,85
SAL12825,268,13,7,7,0,0,0,295
SAL12826,5,0,0,0,0,0,0,5
SAL12827,5,0,0,0,0,0,0,5
SAL12828,0,0,0,0,0,0,0,0
SAL12829,6,0,0,0,0,0,0,6
SAL12830,6,0,0,0,0,0,0,10
SAL12831,17,0,0,0,0,0,0,19
SAL12832,5,4,0,0,0,0,0,9
SAL12833,54,4,0,0,0,0,0,60
SAL12834,17,0,0,0,0,0,0,14
SAL12835,4,0,0,0,0,0,0,4
SAL12836,12,0,0,0,0,0,0,12
SAL12837,72,5,0,0,0,0,0,82
SAL12838,10,3,0,0,0,0,0,15
SAL12839,323,43,14,5,0,0,0,380
SAL12840,39,7,0,0,0,0,3,51
SAL12841,170,20,18,6,0,0,0,214
SAL12842,0,0,0,0,0,0,0,0
SAL12843,23,0,0,0,0,0,0,28
SAL12844,4,0,0,0,0,0,0,4
SAL12845,0,0,0,0,0,0,0,0
SAL12846,14,3,0,0,0,0,0,22
SAL12847,6,0,0,0,0,0,0,6
SAL12848,5,0,0,0,0,0,0,5
SAL12849,3,0,0,0,0,0,0,3
SAL12850,5,0,0,0,0,0,0,4
SAL12851,31,3,0,0,0,0,0,37
SAL12852,8,5,0,0,0,0,0,10
SAL12853,0,0,0,0,0,0,0,0
SAL12854,27,0,0,0,0,0,0,32
SAL12855,0,0,0,0,0,0,0,0
SAL12856,0,0,0,0,0,0,0,0
SAL12857,0,0,0,0,0,0,0,5
SAL12858,11,0,0,0,0,0,0,8
SAL12859,3,0,0,0,0,0,0,3
SAL12860,9,0,0,0,0,0,0,9
SAL12861,17,3,0,0,0,0,0,28
SAL12862,5,0,0,0,0,0,0,5
SAL12863,33,4,0,0,0,0,0,36
SAL12864,0,0,0,0,0,0,0,0
SAL12865,100,20,9,0,0,0,0,122
SAL12866,9,0,0,0,0,0,0,14
SAL12867,0,0,0,0,0,0,0,0
SAL12868,0,0,0,0,0,0,0,3
SAL12869,32,3,6,0,0,0,0,45
SAL12870,8,0,0,0,0,0,0,8
SAL12871,473,45,27,9,0,0,0,553
SAL12872,0,0,0,0,0,0,0,0
SAL12873,7,0,0,0,0,0,0,10
SAL12874,4,0,0,0,0,0,0,10
SAL12875,68,7,3,0,0,0,0,79
SAL12876,5,0,0,0,0,0,0,5
SAL12877,581,88,30,9,0,0,4,716
SAL12878,49,3,0,0,0,0,0,50
SAL12879,952,176,98,19,3,0,16,1266
SAL12880,3,0,0,0,0,0,0,3
SAL12881,16,0,0,0,0,0,0,14
SAL12882,5,0,0,0,0,0,0,5
SAL12883,0,0,0,0,0,0,0,0
SAL12884,32,0,0,0,0,0,0,37
SAL12885,0,0,0,0,0,0,0,0
SAL12886,22,3,0,0,0,0,0,23
SAL12887,9,0,0,0,0,0,0,9
SAL12888,87,18,6,0,0,0,0,107
SAL12889,3,0,0,0,0,0,0,3
SAL12890,5,3,0,0,0,0,0,8
SAL12891,6,0,0,0,0,0,0,8
SAL12892,9,0,0,0,0,0,0,9
SAL12893,12,0,0,0,0,0,0,15
SAL12894,6,5,0,0,0,0,0,10
SAL12895,0,0,0,0,0,0,0,0
SAL12896,109,12,10,3,0,0,5,134
SAL12897,0,0,0,0,0,0,0,0
SAL12898,316,41,38,4,0,0,3,403
SAL12899,4,0,0,0,0,0,0,9
SAL12900,115,16,7,0,0,0,0,137
SAL12901,23,0,0,0,0,0,0,29
SAL12902,37,0,0,5,0,0,0,39
SAL12903,12,0,0,0,0,0,0,12
SAL12904,10,0,0,0,0,0,0,10
SAL12905,957,85,59,8,0,3,3,1114
SAL12906,335,32,18,7,0,0,5,393
SAL12907,852,92,50,13,0,0,0,1009
SAL12908,749,52,9,0,0,0,0,819
SAL12909,138,14,10,0,0,0,6,167
SAL12910,0,0,0,0,0,0,0,0
SAL12911,611,82,16,4,0,0,5,716
SAL12912,608,55,37,7,0,0,16,720
SAL12913,11,0,0,0,0,0,0,8
SAL12914,0,0,0,0,0,0,0,0
SAL12915,299,39,21,4,0,0,9,363
SAL12916,0,0,0,0,0,0,0,0
SAL12917,13,0,0,0,0,0,0,13
SAL12918,106,20,5,0,0,0,0,129
SAL12919,840,60,26,13,0,0,8,956
SAL12920,344,46,17,4,0,0,4,426
SAL12921,611,41,16,8,3,0,7,686
SAL12922,50,4,0,0,0,0,0,50
SAL12923,25,0,0,0,0,0,0,25
SAL12924,11,0,0,0,0,0,0,11
SAL12925,14,0,0,0,0,0,0,14
SAL12926,25,4,0,0,0,0,0,27
SAL12927,4,0,0,0,0,0,0,4
SAL12928,8,0,0,0,0,0,0,10
SAL12929,27,5,0,0,0,0,0,30
SAL12930,0,0,0,0,0,0,0,0
SAL12931,61,0,0,5,0,0,0,67
SAL12932,402,63,15,6,0,0,4,488
SAL12933,32,7,0,0,0,0,0,33
SAL12934,6,0,0,0,0,0,0,3
SAL12935,65,0,10,0,0,0,0,76
SAL12936,23,5,0,0,0,0,0,28
SAL12937,0,0,0,0,0,0,0,0
SAL12938,8,0,0,0,0,0,0,15
SAL12939,0,0,0,0,0,0,0,0
SAL12940,6,0,0,0,0,0,0,6
SAL12941,29,7,0,0,0,0,0,36
SAL12942,14,0,0,0,0,0,0,14
SAL12943,781,60,21,0,0,0,0,859
SAL12944,0,0,0,0,0,0,0,0
SAL12945,12,0,0,0,0,0,0,15
SAL12946,19,3,0,0,0,0,0,28
SAL12947,61,4,0,0,0,0,0,67
SAL12948,33,3,0,0,0,0,0,33
SAL12949,0,0,0,0,0,0,0,0
SAL12950,26,3,0,0,0,0,0,28
SAL12951,1131,100,35,6,0,0,3,1274
SAL12952,336,31,8,0,0,0,3,384
SAL12953,3,0,0,0,0,0,0,3
SAL12954,3,0,3,0,0,0,0,11
SAL12955,0,0,0,0,0,0,0,0
SAL12956,0,0,0,0,0,0,0,0
SAL12957,11,5,0,0,0,0,0,19
SAL12958,130,31,5,0,0,0,0,163
SAL12959,60,9,4,0,0,0,0,67
SAL12960,50,11,0,0,0,0,0,68
SAL12961,44,4,0,0,0,0,0,49
SAL12962,884,53,14,3,0,0,3,961
SAL12963,0,0,0,0,0,0,0,0
SAL12964,0,0,0,0,0,0,0,0
SAL12965,1113,115,24,0,0,0,4,1257
SAL12966,48,5,0,0,0,0,0,51
SAL12967,4,0,0,0,0,0,0,4
SAL12968,5,0,0,0,0,0,0,5
SAL12969,901,85,16,3,0,0,0,1004
SAL12970,292,45,23,3,0,0,0,360
SAL12971,13,0,0,0,0,0,0,18
SAL12972,12,0,0,0,0,0,0,12
SAL12973,0,0,0,0,0,0,0,0
SAL12974,70,15,4,0,0,0,0,92
SAL12975,22,3,0,0,0,0,0,26
SAL12976,0,0,0,0,0,0,0,0
SAL12977,243,16,4,4,0,0,0,267
SAL12978,28,3,0,0,0,0,0,31
SAL12979,3,3,0,0,0,0,0,12
SAL12980,0,0,0,0,0,0,0,0
SAL12981,5,0,0,0,0,0,0,5
SAL12982,5,0,0,0,0,0,0,11
SAL12983,111,19,0,0,0,0,0,125
SAL12984,264,40,15,0,0,0,0,319
SAL12985,74,20,8,0,0,0,0,103
SAL12986,787,41,18,5,0,0,0,853
SAL12987,401,59,29,4,0,0,6,499
SAL12988,10,0,0,0,0,0,0,11
SAL12989,40,6,0,0,0,0,0,47
SAL12990,280,37,4,3,0,0,0,325
SAL12991,633,36,13,0,0,0,0,686
SAL12992,49,12,0,0,0,0,0,64
SAL12993,177,32,8,0,0,0,0,217
SAL12994,1095,66,21,6,0,0,0,1188
SAL12995,21,0,0,0,0,0,0,26
SAL12996,0,0,0,0,0,0,0,0
SAL12997,123,19,6,4,0,0,0,156
SAL12998,628,41,8,5,0,0,3,686
SAL12999,10,0,0,0,0,0,0,9
SAL13000,746,37,14,4,0,0,0,802
SAL13001,336,52,17,0,0,0,0,402
SAL13002,71,14,0,0,0,0,7,88
SAL13003,2818,204,63,21,0,0,11,3112
SAL13004,250,36,14,4,0,0,0,304
SAL13005,45,10,5,0,0,0,0,63
SAL13006,38,6,8,4,0,0,0,54
SAL13007,487,34,16,5,0,0,0,538
SAL13008,42,8,6,0,0,0,0,53
SAL13009,824,65,26,11,0,0,0,921
SAL13010,513,70,34,5,0,0,7,631
SAL13011,1211,82,29,3,0,0,0,1335
SAL13012,599,82,49,6,0,0,4,745
SAL13013,1313,62,25,8,0,0,3,1416
SAL13014,262,56,17,4,0,0,0,339
SAL13015,1787,100,34,9,0,0,0,1928
SAL13016,37,4,0,0,0,0,0,39
SAL13017,276,47,19,3,3,0,4,362
SAL13018,18,0,0,0,0,0,0,20
SAL13019,511,33,7,3,0,0,0,567
SAL13020,588,66,8,0,0,0,3,663
SAL13021,534,57,28,0,0,0,6,619
SAL13022,26,0,0,0,0,0,0,34
SAL13023,465,29,10,0,0,0,0,506
SAL13024,55,9,4,0,0,0,0,69
SAL13025,323,19,5,6,0,0,0,355
SAL13026,560,36,5,0,0,0,0,600
SAL13027,104,10,4,0,0,0,0,117
SAL13028,7,5,0,0,0,0,0,14
SAL13029,11,0,0,0,0,0,0,11
SAL13030,12,0,0,0,0,0,0,6
SAL13031,0,0,0,0,0,0,0,0
SAL13032,924,45,23,6,0,0,0,996
SAL13033,1349,82,28,6,0,0,6,1468
SAL13034,130,8,0,0,0,0,0,146
SAL13035,5,0,0,0,0,0,0,5
SAL13036,480,38,11,0,0,0,0,528
SAL13037,3,0,0,0,0,0,0,3
SAL13038,3,0,0,0,0,0,0,3
SAL13039,573,82,41,13,5,0,10,723
SAL13040,120,14,10,0,0,0,6,156
SAL13041,11,0,0,0,0,0,0,9
SAL13042,86,14,7,0,0,0,0,105
SAL13043,20,4,0,0,0,0,0,28
SAL13044,0,0,0,0,0,0,0,0
SAL13045,0,0,0,0,0,0,0,0
SAL13046,10,0,5,0,0,0,4,16
SAL13047,0,0,0,0,0,0,0,0
SAL13048,0,0,0,0,0,0,0,4
SAL13049,11,4,0,0,0,0,0,17
SAL13050,28,3,0,0,0,0,0,32
SAL13051,7,0,0,0,0,0,0,9
SAL13052,17,0,0,0,0,0,0,17
SAL13053,82,12,3,0,0,0,0,92
SAL13054,29,5,0,0,0,0,0,36
SAL13055,0,0,0,0,0,0,0,0
SAL13056,0,0,0,0,0,0,0,0
SAL13057,0,0,0,0,0,0,0,5
SAL13058,0,3,0,0,0,0,0,5
SAL13059,22,4,0,0,0,0,0,24
SAL13060,164,30,9,0,0,0,0,204
SAL13061,0,0,0,0,0,0,0,0
SAL13062,4,0,0,0,0,0,0,4
SAL13063,87,7,6,0,0,0,3,95
SAL13064,572,103,37,9,0,0,9,730
SAL13065,242,19,10,0,0,0,3,271
SAL13066,20,0,5,0,0,0,0,28
SAL13067,7,0,0,0,0,0,0,9
SAL13068,20,3,0,0,0,0,0,21
SAL13069,899,75,40,10,0,0,3,1024
SAL13070,24,3,0,0,0,0,0,30
SAL13071,258,20,7,4,0,0,0,291
SAL13072,14,5,3,0,0,0,0,16
SAL13073,7,0,0,0,0,0,0,13
SAL13074,777,51,6,9,0,0,0,842
SAL13075,1490,74,24,7,0,0,0,1592
SAL13076,0,0,0,0,0,0,0,0
SAL13077,0,0,0,0,0,0,0,0
SAL13078,9,0,0,0,0,0,0,9
SAL13079,217,31,17,3,0,0,4,271
SAL13080,9,0,0,0,0,0,0,9
SAL13081,453,56,22,0,6,0,3,545
SAL13082,13,0,0,0,0,0,0,20
SAL13083,3,0,0,0,0,0,0,3
SAL13084,360,50,23,5,4,0,0,443
SAL13085,0,0,0,0,0,0,0,3
SAL13086,72,10,7,0,0,0,3,92
SAL13087,3,0,0,0,0,0,0,5
SAL13088,339,18,11,6,0,0,0,371
SAL13089,25,6,0,0,0,0,0,27
SAL13090,0,0,0,0,0,0,0,0
SAL13091,4,0,0,0,0,0,0,4
SAL13092,459,24,13,0,0,0,4,498
SAL13093,3,0,0,0,0,0,0,6
SAL13094,0,0,0,0,0,0,0,0
SAL13095,0,0,0,0,0,0,0,0
SAL13096,50,3,4,0,0,0,0,57
SAL13097,0,0,0,0,0,0,0,0
SAL13098,3,0,0,0,0,0,0,9
SAL13099,9,0,0,0,0,0,0,9
SAL13100,3,0,0,0,0,0,0,3
SAL13101,12,5,0,0,0,0,0,16
SAL13102,2515,210,106,20,0,4,8,2866
SAL13103,3569,496,243,38,5,5,33,4382
SAL13104,7,0,0,0,0,0,0,7
SAL13105,190,11,5,0,0,0,0,212
SAL13106,213,28,6,5,0,0,0,252
SAL13107,46,3,0,0,0,0,0,54
SAL13108,3,0,0,0,0,0,0,3
SAL13109,4,0,0,0,0,0,0,4
SAL13110,19,0,0,0,0,0,0,22
SAL13111,11,0,0,0,0,0,0,16
SAL13112,57,0,0,0,0,0,0,61
SAL13113,24,3,0,0,0,0,0,31
SAL13114,438,45,18,7,0,0,0,514
SAL13115,3,0,0,0,0,0,0,3
SAL13116,14,0,0,0,0,0,0,14
SAL13117,15,0,6,0,0,0,0,17
