SAL_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL10966,0,0,3,4,4,6,0,0,0,16,0,0,4,5,3,0,6,0,0,24,46,45,87,130,181,145,40,0,0,676
SAL10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,4,0,0,23
SAL10968,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,5,3,0,10,13,15,22,8,0,0,68
SAL10969,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,8,21,35,29,28,37,27,11,0,198
SAL10970,4,13,41,30,28,22,5,0,0,149,3,21,37,47,48,32,8,6,0,196,206,367,869,832,918,714,242,35,0,4182
SAL10971,3,3,10,21,20,14,6,0,0,87,5,9,9,30,39,16,3,0,0,117,200,233,306,562,699,426,107,15,0,2551
SAL10972,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,5,10,34,60,58,32,8,0,0,214
SAL10973,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,3,5,15,12,16,5,0,0,64
SAL10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL10975,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,18,8,28,6,5,0,90
SAL10976,0,0,4,0,0,4,0,0,0,6,0,0,0,0,3,0,0,0,0,9,6,11,21,25,24,26,12,0,0,118
SAL10977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,0,0,0,30
SAL10978,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,12,14,19,15,3,0,64
SAL10979,0,0,0,5,0,0,0,0,0,14,5,0,4,4,0,0,0,0,0,9,15,15,32,38,55,73,13,3,0,258
SAL10980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12
SAL10982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,7,0,5,8,13,0,0,0,37
SAL10984,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,8,11,14,23,35,40,22,0,0,0,157
SAL10985,5,9,7,11,18,10,0,0,0,58,0,0,17,4,6,4,5,0,0,35,61,96,185,151,208,147,48,6,0,909
SAL10986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10987,6,19,35,25,26,15,3,0,0,117,8,25,45,45,56,34,3,5,0,222,185,369,760,801,731,514,119,10,0,3484
SAL10988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8
SAL10989,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,8,0,4,5,19,6,13,0,0,59
SAL10990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10
SAL10991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,14
SAL10992,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,12,3,8,40,21,27,48,37,7,0,195
SAL10993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,5,0,3,0,29
SAL10994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8
SAL10995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,16
SAL10996,3,8,14,3,13,8,0,3,0,60,3,10,7,20,9,13,6,0,0,72,141,166,268,518,571,336,77,11,0,2088
SAL10997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,4,0,3,5,0,21
SAL10998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,16,20,7,0,0,63
SAL10999,8,16,43,42,56,45,21,0,0,237,6,24,54,66,59,49,18,5,0,276,314,622,1180,1458,1703,1292,368,41,6,6986
SAL11000,4,3,14,12,20,18,6,0,0,83,6,11,27,23,26,15,4,0,0,115,144,253,540,562,731,496,145,12,0,2885
SAL11001,11,21,44,49,49,23,8,0,0,209,15,38,74,87,49,40,8,0,0,316,195,475,897,925,868,589,173,14,0,4136
SAL11002,5,0,10,4,6,23,5,0,0,53,8,12,17,8,19,10,5,0,0,78,64,92,286,223,233,256,101,28,6,1285
SAL11003,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,13,8,21,37,27,33,4,0,0,147
SAL11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SAL11005,4,4,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,12,12,24,23,27,37,16,0,0,153
SAL11006,0,0,0,0,0,4,9,0,0,12,0,0,0,3,6,4,0,0,0,13,12,12,14,30,43,44,14,6,0,174
SAL11007,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,10,12,26,37,10,4,0,104
SAL11008,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,4,0,0,0,10,6,14,21,24,30,26,4,0,0,125
SAL11009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,16
SAL11010,3,7,12,11,3,7,0,0,0,40,7,3,13,3,5,6,0,0,0,37,48,159,285,195,198,128,26,0,0,1033
SAL11011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,9,9,16,30,10,0,0,78
SAL11012,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,3,22,28,35,23,7,0,0,125
SAL11013,0,7,6,6,19,15,0,0,0,56,0,0,6,10,14,7,4,0,0,44,73,147,195,248,340,276,79,17,4,1384
SAL11014,0,3,16,13,15,15,3,0,0,69,4,5,14,23,12,4,4,0,0,68,66,160,373,361,370,264,76,12,0,1687
SAL11015,10,21,104,56,42,26,7,0,0,265,7,28,159,98,44,29,6,0,0,383,184,574,3482,2225,1448,953,298,30,5,9205
SAL11016,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,3,7,5,10,11,22,9,4,0,0,65
SAL11017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,8,4,12,4,5,0,49
SAL11018,0,0,6,0,8,5,0,0,0,16,0,4,3,0,0,0,0,0,0,5,17,15,46,41,67,56,9,0,0,248
SAL11019,4,6,17,8,14,8,0,0,0,53,0,12,24,7,9,0,4,0,0,66,88,397,694,360,341,236,81,5,0,2203
SAL11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,11,5,4,0,31
SAL11021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,13
SAL11022,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,7,13,25,31,15,16,3,0,128
SAL11023,0,0,0,0,0,0,0,0,0,4,0,0,3,7,0,7,0,0,0,18,3,11,22,21,27,32,10,3,0,137
SAL11024,0,3,0,0,3,0,4,0,0,9,0,0,7,3,0,8,3,0,0,28,23,31,82,81,103,101,44,19,7,491
SAL11025,4,4,6,11,0,7,7,0,0,40,7,3,6,11,6,0,0,5,3,38,83,77,209,197,206,187,66,14,9,1047
SAL11026,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,7,18,18,10,31,37,44,22,0,0,179
SAL11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,4,13,4,5,0,50
SAL11029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,7
SAL11031,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,7,6,3,16,13,12,0,0,0,56
SAL11032,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,8,11,11,21,14,24,29,6,0,0,125
SAL11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,3,10,14,4,4,0,49
SAL11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11036,7,7,22,13,22,21,9,0,0,104,3,11,28,16,21,16,4,4,0,108,193,238,619,553,592,609,189,36,0,3020
SAL11037,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,6,10,17,16,4,0,0,56
SAL11038,0,0,0,0,3,0,0,0,0,9,0,0,0,7,0,3,3,0,0,15,9,5,5,24,33,59,17,0,0,159
SAL11039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11041,0,0,0,4,6,0,0,0,0,11,5,0,3,0,0,0,0,0,0,12,29,34,28,45,77,51,19,4,0,288
SAL11042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,10
SAL11043,4,4,11,3,11,0,0,4,0,40,3,3,9,12,4,13,5,0,3,53,74,70,209,209,267,274,111,19,6,1232
SAL11044,0,3,8,5,7,9,4,0,0,27,8,3,6,10,11,3,4,0,0,49,45,56,197,154,178,184,73,16,0,916
SAL11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11046,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,9,5,7,20,24,36,27,8,0,0,129
SAL11047,3,0,0,0,5,0,3,0,0,8,0,0,5,0,0,0,0,0,0,13,14,10,42,46,53,54,24,4,0,247
SAL11048,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,4,7,3,13,18,18,21,9,0,0,84
SAL11049,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,10,0,0,0,15,3,10,41,35,39,38,17,3,0,181
SAL11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5
SAL11051,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10,10,5,35,36,47,54,22,0,0,214
SAL11052,7,12,37,40,39,13,9,0,0,161,5,11,24,20,20,19,8,0,0,109,189,259,766,631,615,489,135,11,0,3095
SAL11053,7,14,15,17,22,13,4,0,0,88,11,10,17,27,24,24,7,0,0,115,143,192,412,459,528,572,173,30,9,2509
SAL11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,8,17,12,5,6,0,55
SAL11055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,9,15,17,3,3,3,67
SAL11056,0,3,3,11,14,8,0,0,0,44,5,3,10,24,12,7,4,0,0,60,117,107,151,311,360,301,74,7,0,1422
SAL11057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,22,10,8,0,4,0,42
SAL11058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,9,8,11,0,4,0,38
SAL11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,13
SAL11060,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,6,17,9,24,17,3,0,0,80
SAL11061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7
SAL11062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SAL11063,0,0,0,6,0,0,5,0,0,17,0,0,4,3,4,5,0,0,0,22,21,47,91,70,102,98,36,9,0,472
SAL11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,13,6,4,0,0,44
SAL11065,0,0,7,5,0,0,0,0,0,15,3,0,6,0,3,3,4,0,0,25,15,30,65,75,93,98,26,0,0,405
SAL11066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6
SAL11068,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,6,8,13,23,26,3,3,0,96
SAL11069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11070,7,10,13,12,20,18,9,0,0,90,0,6,12,25,21,16,0,0,0,83,183,231,350,450,564,520,84,8,0,2382
SAL11071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,6,9,9,0,0,31
SAL11072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,9,7,15,15,6,4,0,60
SAL11073,4,0,9,3,7,0,0,0,0,22,0,3,16,7,10,3,5,0,0,38,57,60,200,175,202,141,26,0,0,857
SAL11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,8,9,6,0,0,40
SAL11075,3,6,13,16,25,13,5,0,0,81,10,5,3,20,16,16,5,5,0,71,196,162,275,455,582,509,132,24,0,2329
SAL11076,0,0,0,0,4,6,0,0,0,15,0,3,0,0,4,0,0,0,0,8,7,14,14,30,47,53,17,0,0,188
SAL11077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,23
SAL11078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,6,0,0,0,27
SAL11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,3,0,0,0,27
SAL11080,12,7,29,19,20,11,8,0,0,101,10,13,15,14,22,23,8,0,0,106,186,188,370,346,533,537,172,29,0,2371
SAL11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11082,9,13,28,28,24,17,0,0,0,127,0,11,23,30,15,21,3,0,0,109,151,287,761,706,651,511,107,10,0,3194
SAL11083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,15
SAL11085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,11,15,8,0,0,43
SAL11086,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,5,0,0,0,10,0,0,0,6,0,16,5,0,0,42
SAL11087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11
SAL11088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL11089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,7,3,0,0,25
SAL11090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,12,10,5,8,9,0,45
SAL11091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,15
SAL11092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11093,5,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,19,20,25,35,18,9,0,0,143
SAL11094,0,0,0,4,0,0,0,0,0,7,0,3,3,3,3,10,0,0,0,17,22,25,77,75,85,78,24,3,0,390
SAL11095,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,3,4,0,0,23
SAL11096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,9
SAL11097,0,0,0,3,4,3,0,0,0,20,0,5,5,3,0,4,0,0,0,17,26,30,39,64,82,64,22,0,0,323
SAL11098,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,6,11,10,4,14,6,0,0,49
SAL11099,9,16,26,25,46,29,13,0,0,168,18,16,38,41,36,23,22,8,0,194,284,370,752,724,855,758,293,75,6,4109
SAL11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,4,0,0,0,22
SAL11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL11102,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,15,10,3,34,24,41,48,9,0,0,167
SAL11103,0,0,3,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,9,9,3,39,11,24,30,11,3,0,131
SAL11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,0,0,19
SAL11105,18,40,89,68,59,39,13,0,0,325,16,43,69,72,76,49,9,3,0,345,485,773,1830,1682,1547,1212,231,18,0,7772
SAL11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,12,0,10,4,0,0,4,38
SAL11108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL11109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,7,8,4,3,0,24
SAL11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,20
SAL11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,0,0,12
SAL11113,5,6,46,33,27,27,7,0,0,160,4,16,73,58,42,33,11,5,0,245,119,403,1703,1627,1254,864,409,76,3,6453
SAL11114,0,3,7,0,8,5,0,0,0,24,0,6,17,14,4,6,0,6,0,52,22,65,268,233,253,239,131,23,0,1229
SAL11115,3,5,3,4,0,5,0,0,0,21,0,0,5,4,8,4,0,0,0,28,38,35,103,108,163,171,61,6,4,679
SAL11116,4,11,25,26,19,15,7,0,0,98,5,16,50,26,18,16,4,0,0,129,99,259,899,609,491,310,88,6,0,2762
SAL11117,4,5,9,4,5,6,0,0,0,35,0,12,14,9,12,7,0,0,0,61,35,73,161,153,141,84,15,0,0,674
SAL11118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,4,0,0,15
SAL11119,9,15,24,35,22,26,4,5,0,147,11,15,24,52,45,28,3,0,0,173,251,320,521,915,1114,628,176,21,0,3949
SAL11120,15,24,116,59,73,55,13,5,0,352,15,33,113,57,78,63,28,11,5,407,346,839,2816,1786,1767,1699,609,81,9,9955
SAL11121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,3,10,0,0,0,32
SAL11122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,18,16,21,16,4,0,87
SAL11123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,14,4,3,0,36
SAL11124,4,4,10,10,17,7,3,0,0,64,5,8,5,3,10,3,3,0,0,37,70,83,169,173,225,274,93,22,0,1116
SAL11125,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,13,3,9,9,0,0,43
SAL11126,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,7,3,11,16,16,9,4,0,0,55
SAL11127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,9
SAL11128,0,0,0,10,0,4,0,0,0,18,0,0,0,5,0,0,0,0,0,11,28,11,38,70,62,42,6,0,3,261
SAL11129,0,3,0,3,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,9,27,27,32,79,80,51,8,0,0,297
SAL11130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL11131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,11,0,0,0,31
SAL11132,0,6,28,21,15,13,4,0,0,83,7,10,46,32,16,21,3,0,0,127,61,212,1054,906,550,336,85,12,0,3216
SAL11133,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,4,0,4,13,7,6,8,0,0,42
SAL11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11135,4,16,36,23,32,32,11,0,0,150,4,21,54,58,49,31,14,0,0,227,154,443,1103,1090,1142,820,208,26,3,4995
SAL11136,0,11,52,39,39,32,16,0,0,183,5,12,40,45,38,24,5,0,0,173,205,423,958,1087,1222,829,223,15,0,4961
SAL11137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,13,0,0,19
SAL11138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,13
SAL11139,0,0,3,0,0,0,0,0,0,4,4,0,4,4,3,4,0,0,0,14,8,4,12,21,23,31,9,0,0,106
SAL11140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,18
SAL11141,0,3,0,3,0,0,0,0,0,11,0,0,4,7,3,0,0,0,0,15,19,16,42,65,53,59,23,5,0,277
SAL11142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,13,0,0,0,35
SAL11143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,13
SAL11144,0,3,0,4,0,5,0,0,0,13,0,0,6,0,9,0,7,0,0,24,40,36,81,97,95,94,33,4,0,475
SAL11145,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,9,7,16,34,46,30,11,0,0,150
SAL11146,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,4,8,29,15,18,27,7,0,0,108
SAL11147,0,0,5,10,9,9,5,0,0,38,0,3,8,8,10,7,4,0,0,41,56,90,227,210,242,279,57,12,0,1164
SAL11148,5,0,0,4,3,8,6,0,0,25,0,6,7,7,0,4,0,0,0,20,43,39,72,135,113,106,51,18,0,586
SAL11149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,7,13,18,16,4,0,0,59
SAL11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,0,0,0,22
SAL11151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10
SAL11152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,3,0,0,27
SAL11153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,4
SAL11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,12
SAL11155,4,3,13,15,14,13,0,0,0,58,5,5,5,14,8,0,0,0,0,42,87,96,218,291,262,157,47,5,0,1160
SAL11156,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9
SAL11157,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,10,15,16,23,20,27,0,4,0,103
SAL11158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL11159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,12,14,14,5,0,0,47
SAL11160,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,9,24,46,26,48,18,9,3,193
SAL11161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL11162,0,10,12,9,9,7,0,0,0,47,3,4,3,9,3,11,3,0,0,32,72,64,156,161,173,165,36,0,0,825
SAL11163,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,0,7,0,0,25
SAL11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,9,25,4,0,0,50
SAL11165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,8,4,15,28,10,4,0,75
SAL11166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12
SAL11167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,16,9,14,14,10,4,0,72
SAL11168,0,6,9,11,14,7,0,0,0,37,0,0,10,4,15,5,0,0,0,46,81,108,185,230,371,204,45,13,0,1234
SAL11169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,8
SAL11170,0,0,5,0,5,0,0,0,0,8,0,0,0,5,0,3,4,0,0,22,20,27,89,56,63,79,34,3,0,367
