SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL12628,43,54,100,89,73,48,123,112,26,673
SAL12629,29,26,29,24,27,8,22,13,4,180
SAL12630,285,423,34,57,105,54,5,17,26,1014
SAL12631,67,66,86,83,55,41,58,59,23,545
SAL12632,6,0,0,0,0,0,5,0,0,11
SAL12633,14,31,36,15,31,15,14,25,0,181
SAL12634,119,148,74,80,76,46,39,49,11,640
SAL12635,24,0,0,0,0,0,0,3,0,28
SAL12636,258,374,282,184,336,165,93,115,30,1831
SAL12637,13,6,9,0,6,0,9,7,0,54
SAL12638,7,3,8,0,6,3,4,0,0,35
SAL12639,4,3,0,0,4,0,0,0,0,12
SAL12640,432,675,35,43,175,91,6,12,26,1498
SAL12641,109,167,105,81,76,57,21,56,9,681
SAL12642,29,5,8,3,0,0,0,0,0,44
SAL12643,26,4,3,4,3,0,0,0,0,42
SAL12644,292,475,327,229,486,232,397,237,53,2729
SAL12645,12,14,4,4,7,3,0,0,0,52
SAL12646,0,0,0,0,6,0,0,0,0,4
SAL12647,13,7,13,6,7,10,5,7,0,85
SAL12648,6,0,3,5,0,0,7,5,0,24
SAL12649,30,58,72,51,48,36,34,34,4,368
SAL12650,54,91,47,34,43,18,17,22,7,334
SAL12651,7,16,11,8,11,7,0,14,0,70
SAL12652,20,11,24,14,10,4,3,9,3,108
SAL12653,436,973,568,738,737,491,670,652,144,5420
SAL12654,23,28,28,10,26,13,8,13,0,153
SAL12655,26,49,30,30,29,26,14,13,0,219
SAL12656,1325,2164,1106,936,1269,790,374,550,140,8650
SAL12657,8,0,7,5,0,4,3,3,0,29
SAL12658,42,71,62,43,47,33,31,45,4,381
SAL12659,16,0,5,3,5,0,8,5,0,36
SAL12660,20,18,11,11,5,3,9,13,0,92
SAL12661,9,24,24,88,12,44,17,32,3,240
SAL12662,14,11,35,12,19,9,20,11,0,133
SAL12663,32,28,24,25,12,13,14,26,3,177
SAL12664,412,640,396,325,267,235,102,282,49,2713
SAL12665,510,543,488,409,370,286,168,313,62,3143
SAL12666,38,56,45,37,45,23,14,39,3,296
SAL12667,0,12,3,3,3,3,0,0,0,24
SAL12668,24,19,15,12,8,9,7,4,4,102
SAL12669,10,0,0,0,0,0,0,0,0,16
SAL12670,19,8,0,4,0,5,4,4,0,50
SAL12671,15,9,27,19,17,9,12,9,3,115
SAL12672,0,0,0,0,0,0,0,0,0,0
SAL12673,0,0,0,0,0,0,0,0,0,0
SAL12674,3,0,4,3,0,4,0,0,0,8
SAL12675,9,0,4,0,3,4,0,4,0,21
SAL12676,11,3,19,8,9,5,13,9,0,75
SAL12677,18,5,0,0,3,0,0,8,0,43
SAL12678,9,8,3,0,0,0,3,5,0,23
SAL12679,10,3,0,0,0,0,0,7,0,21
SAL12680,95,103,63,77,49,50,16,58,7,512
SAL12681,123,216,154,129,108,89,41,66,18,951
SAL12682,204,182,193,131,143,83,79,138,19,1171
SAL12683,1014,1390,747,489,710,471,170,257,98,5337
SAL12684,8,6,0,0,0,0,7,5,0,28
SAL12685,12,19,17,13,5,9,3,21,4,102
SAL12686,0,4,0,0,0,0,0,0,0,0
SAL12687,5,4,8,9,7,6,4,13,3,65
SAL12688,6,4,5,0,0,0,0,0,0,15
SAL12689,4,19,12,3,7,6,0,5,0,64
SAL12690,6,4,0,10,5,3,4,3,0,32
SAL12691,3,0,0,0,0,0,0,0,0,11
SAL12692,4,0,0,0,0,0,0,0,0,14
SAL12693,18,3,3,3,5,3,3,0,3,46
SAL12694,24,19,11,7,10,13,10,14,0,103
SAL12695,10,11,5,0,4,0,0,0,0,28
SAL12696,30,34,44,44,43,32,15,26,3,283
SAL12697,364,547,222,175,359,166,119,115,44,2109
SAL12698,12,17,14,8,9,7,8,8,0,88
SAL12699,18,17,24,9,9,3,7,21,0,109
SAL12700,0,0,0,0,0,0,0,0,0,0
SAL12701,0,4,5,0,4,4,0,0,0,9
SAL12702,3,0,0,0,5,0,0,0,0,6
SAL12703,0,0,0,0,0,0,5,0,0,5
SAL12704,0,0,0,0,0,0,0,0,0,0
SAL12705,0,3,0,0,0,0,0,0,0,4
SAL12706,6,0,0,0,0,0,0,0,0,14
SAL12707,6,0,0,0,0,0,0,0,0,10
SAL12708,14,9,11,0,7,0,7,11,0,63
SAL12709,62,59,55,29,29,34,26,25,0,322
SAL12710,57,83,89,56,81,49,47,59,3,516
SAL12711,0,0,0,0,0,0,0,0,0,4
SAL12712,5,5,3,5,5,5,0,0,0,33
SAL12713,0,0,0,0,0,0,0,0,0,0
SAL12714,136,219,157,145,154,106,48,87,11,1057
SAL12715,41,33,27,11,30,10,4,16,5,172
SAL12716,0,0,5,0,0,0,0,0,0,14
SAL12717,5,4,0,0,0,0,0,0,0,12
SAL12718,6,11,0,5,0,0,4,6,4,37
SAL12719,0,0,0,0,0,0,0,0,0,0
SAL12720,12,20,20,16,8,8,15,18,4,115
SAL12721,228,366,231,172,210,139,93,109,19,1574
SAL12722,3,3,0,0,0,0,0,0,0,9
SAL12723,710,1142,621,421,871,363,395,313,97,4930
SAL12724,10,3,0,0,4,0,0,5,0,21
SAL12725,38,22,31,30,18,19,18,37,0,223
SAL12726,19,19,10,8,12,7,4,4,0,90
SAL12727,8,10,3,0,3,6,0,3,0,36
SAL12728,5,4,3,10,3,5,3,5,0,34
SAL12729,5,0,0,0,0,0,0,0,0,6
SAL12730,11,6,0,0,9,0,3,0,0,29
SAL12731,10,5,0,0,0,0,0,3,0,23
SAL12732,7,5,3,0,0,5,6,7,0,30
SAL12733,564,619,462,435,479,312,393,403,86,3746
SAL12734,116,218,165,190,116,106,116,153,28,1216
SAL12735,69,90,66,54,65,36,32,46,16,468
SAL12736,4,5,6,0,0,0,0,0,0,15
SAL12737,19,11,11,6,5,3,0,11,0,55
SAL12738,74,160,90,79,66,40,47,57,5,622
SAL12739,725,1555,567,550,883,444,238,367,99,5424
SAL12740,255,365,121,99,178,102,23,29,22,1195
SAL12741,18,16,17,18,4,15,8,10,5,99
SAL12742,23,20,24,11,23,20,9,11,0,147
SAL12743,16,27,32,31,33,24,25,33,4,223
SAL12744,13,0,0,5,0,0,4,6,0,35
SAL12745,167,246,285,217,217,190,126,196,37,1674
SAL12746,56,101,65,75,66,34,22,48,4,464
SAL12747,0,0,0,0,0,0,0,0,0,0
SAL12748,13,6,3,8,5,0,5,7,0,55
SAL12749,3508,5881,587,842,1556,1007,147,296,331,14153
SAL12750,568,814,747,465,475,367,276,505,72,4284
SAL12751,5,0,0,0,0,0,0,5,0,7
SAL12752,37,80,42,44,28,19,16,28,6,299
SAL12753,18,6,7,9,5,10,5,5,0,60
SAL12754,60,7,14,25,14,9,16,33,4,190
SAL12755,15,0,0,0,3,0,0,4,0,25
SAL12756,866,1162,866,659,996,594,500,466,95,6224
SAL12757,0,0,0,0,0,0,0,0,0,6
SAL12758,10,13,8,9,14,8,3,6,0,59
SAL12759,98,169,267,244,167,154,136,216,32,1487
SAL12760,14,21,13,8,3,5,0,18,3,91
SAL12761,666,1323,480,427,582,298,139,256,42,4216
SAL12762,3,0,0,0,0,0,0,0,0,3
SAL12763,3,0,0,0,0,0,0,0,0,7
SAL12764,7,0,0,0,0,0,0,0,0,9
SAL12765,7,0,0,4,0,0,5,4,0,23
SAL12766,0,0,4,0,0,0,0,0,0,8
SAL12767,387,1005,631,778,824,498,1029,748,137,6041
SAL12768,11,27,7,5,11,15,0,6,0,85
SAL12769,29,21,24,18,23,5,3,0,0,125
SAL12770,4,0,0,0,0,0,0,0,0,13
SAL12771,16,14,8,4,6,4,3,7,0,64
SAL12772,14,17,15,11,10,8,13,23,3,114
SAL12773,9,0,0,0,0,0,0,4,0,18
SAL12774,6,0,0,0,0,0,0,3,3,5
SAL12775,3,0,0,0,0,0,0,4,0,13
SAL12776,61,53,56,40,62,28,27,25,9,365
SAL12777,150,344,248,237,263,152,106,143,22,1678
SAL12778,0,0,0,0,0,0,0,0,0,5
SAL12779,127,293,79,99,99,80,35,46,9,872
SAL12780,99,163,72,45,65,20,25,35,7,533
SAL12781,0,0,4,0,0,0,0,0,0,6
SAL12782,3,5,4,0,0,0,0,4,0,18
SAL12783,146,277,109,82,121,60,29,55,3,890
SAL12784,9,0,6,4,3,0,4,3,0,28
SAL12785,61,108,41,22,70,47,23,31,7,409
SAL12786,0,0,0,0,0,0,0,0,0,0
SAL12787,3,4,4,0,0,0,0,0,0,21
SAL12788,0,0,0,0,0,0,0,0,0,0
SAL12789,21,7,0,0,3,5,0,7,0,38
SAL12790,3,8,11,3,3,3,0,0,0,25
SAL12791,5,5,4,0,0,0,0,0,0,14
SAL12792,3,10,18,4,5,0,18,8,0,71
SAL12793,112,242,88,86,97,70,42,47,10,800
SAL12794,12,14,5,11,8,3,3,5,0,56
SAL12795,125,267,64,69,75,54,16,24,8,707
SAL12796,271,500,427,365,491,302,482,456,118,3412
SAL12797,33,48,41,22,39,12,11,16,5,219
SAL12798,11,4,3,4,4,0,3,8,0,36
SAL12799,231,433,191,154,222,83,61,82,17,1462
SAL12800,0,0,0,0,0,0,0,0,0,7
SAL12801,14,4,16,4,6,6,4,4,3,62
SAL12802,79,205,93,87,99,27,47,54,9,691
SAL12803,7,4,0,0,0,0,0,4,0,17
SAL12804,5,4,0,0,3,0,0,5,0,17
SAL12805,7,3,3,0,5,3,12,3,0,41
SAL12806,7,11,6,4,3,0,0,4,6,39
SAL12807,115,107,87,27,116,53,35,49,9,595
SAL12808,56,116,55,57,44,25,21,24,3,405
SAL12809,14,9,11,0,12,0,3,4,4,52
SAL12810,49,37,33,18,23,12,11,20,3,204
SAL12811,4,11,9,0,0,0,0,6,0,33
SAL12812,165,271,337,247,237,176,193,236,37,1905
SAL12813,0,0,0,0,0,0,0,0,0,0
SAL12814,16,7,6,9,8,3,12,9,0,83
SAL12815,6,7,4,0,6,0,0,0,0,26
SAL12816,15,0,0,3,5,0,0,0,0,27
SAL12817,5,5,3,3,0,6,0,0,0,36
SAL12818,11,0,3,4,0,5,4,5,0,23
SAL12819,8,14,14,22,11,9,3,10,0,93
SAL12820,8,0,0,5,3,0,8,8,0,32
SAL12821,17,3,3,4,9,3,0,5,0,55
SAL12822,11,3,0,6,3,3,0,4,0,26
SAL12823,517,842,993,680,509,485,699,598,79,5397
SAL12824,33,59,62,32,46,28,20,29,9,317
SAL12825,188,167,166,73,172,76,92,82,21,1048
SAL12826,9,5,10,0,9,3,4,6,5,47
SAL12827,3,0,0,0,0,0,0,0,0,7
SAL12828,0,0,0,0,0,0,0,0,0,8
SAL12829,9,0,0,0,0,0,5,0,0,5
SAL12830,19,10,0,4,9,0,8,5,0,49
SAL12831,49,4,0,12,6,0,13,7,6,84
SAL12832,11,6,8,4,0,4,0,13,0,50
SAL12833,41,60,48,40,31,15,14,48,0,291
SAL12834,22,10,9,7,9,0,3,9,0,69
SAL12835,13,6,0,0,0,0,0,0,0,24
SAL12836,28,11,4,0,4,0,0,3,4,56
SAL12837,50,43,49,26,41,25,24,18,15,293
SAL12838,18,14,8,3,13,4,8,3,0,74
SAL12839,223,481,239,235,148,192,71,180,44,1800
SAL12840,44,59,18,23,22,15,10,19,3,226
SAL12841,154,130,193,131,122,91,62,118,27,1021
SAL12842,7,0,0,0,0,0,0,0,0,14
SAL12843,14,8,13,14,15,3,5,19,8,92
SAL12844,8,0,0,0,0,0,0,0,0,6
SAL12845,0,0,0,0,0,0,0,0,0,0
SAL12846,11,15,7,17,4,3,0,6,5,68
SAL12847,16,3,4,0,3,4,5,9,5,48
SAL12848,6,3,4,0,9,10,0,3,0,42
SAL12849,13,0,6,0,4,3,3,9,0,34
SAL12850,14,4,7,3,0,0,0,3,0,29
SAL12851,19,21,18,3,14,12,18,10,11,120
SAL12852,5,5,7,8,7,0,3,9,0,45
SAL12853,0,0,0,0,0,0,0,0,0,0
SAL12854,45,30,16,33,26,9,24,35,3,222
SAL12855,0,0,0,0,0,0,0,0,0,0
SAL12856,0,0,0,0,0,0,0,0,0,0
SAL12857,0,0,7,0,0,0,5,4,5,17
SAL12858,20,0,5,0,0,0,0,3,0,30
SAL12859,14,6,4,0,0,0,0,4,0,21
SAL12860,9,14,4,7,0,0,0,5,0,43
SAL12861,51,9,11,10,11,3,7,12,0,109
SAL12862,7,0,0,0,0,0,0,0,0,3
SAL12863,42,31,13,19,17,13,9,15,3,156
SAL12864,0,0,0,0,0,0,0,0,0,0
SAL12865,57,119,48,50,62,32,14,11,9,407
SAL12866,14,18,10,14,11,6,3,9,0,73
SAL12867,0,0,0,0,0,0,0,0,0,0
SAL12868,0,0,0,0,0,0,0,0,0,0
SAL12869,43,25,17,14,13,10,7,32,0,176
SAL12870,17,0,3,9,0,0,0,3,0,35
SAL12871,438,527,254,209,298,113,49,106,31,2027
SAL12872,0,0,0,0,0,0,0,0,0,4
SAL12873,10,13,5,0,5,3,4,4,0,37
SAL12874,13,7,6,3,4,0,0,14,0,52
SAL12875,45,45,59,54,29,18,44,57,6,358
SAL12876,6,6,0,0,0,0,0,3,0,15
SAL12877,276,545,471,472,341,278,209,378,43,3008
SAL12878,25,17,32,13,27,10,36,19,3,188
SAL12879,352,559,1057,572,492,456,978,727,106,5299
SAL12880,14,0,0,0,0,0,0,0,0,17
SAL12881,20,6,11,4,6,4,0,5,0,55
SAL12882,13,0,0,0,0,0,0,5,0,18
SAL12883,0,0,0,0,0,0,0,0,0,0
SAL12884,27,21,13,4,18,17,17,19,3,137
SAL12885,0,0,0,0,0,0,0,0,0,0
SAL12886,17,22,23,25,19,12,4,13,0,128
SAL12887,7,6,3,3,3,5,0,8,0,34
SAL12888,126,159,53,54,34,31,25,45,9,530
SAL12889,3,13,6,0,4,0,0,0,0,25
SAL12890,3,0,4,0,3,0,0,7,0,25
SAL12891,8,5,4,3,4,3,0,9,0,40
SAL12892,15,0,0,0,0,3,0,7,0,26
SAL12893,26,3,8,5,4,0,0,3,0,46
SAL12894,9,13,5,6,3,13,3,3,0,53
SAL12895,0,0,0,0,0,0,0,0,0,0
SAL12896,71,62,86,70,54,58,48,73,7,533
SAL12897,0,0,0,0,0,0,0,0,0,0
SAL12898,173,308,273,345,200,204,109,279,42,1937
SAL12899,9,4,8,0,4,5,0,6,0,31
SAL12900,59,88,96,65,60,51,40,68,13,544
SAL12901,39,5,11,8,8,6,7,22,0,110
SAL12902,32,40,26,17,17,5,6,5,3,155
SAL12903,7,13,12,9,11,0,4,4,0,62
SAL12904,23,4,0,0,3,0,0,7,3,45
SAL12905,448,951,604,458,578,370,257,414,50,4126
SAL12906,160,211,302,176,209,141,169,170,27,1563
SAL12907,418,605,548,440,611,336,348,294,55,3649
SAL12908,839,1456,160,199,344,182,35,64,45,3312
SAL12909,135,132,159,138,101,98,39,117,24,945
SAL12910,6,0,3,0,0,3,0,3,0,12
SAL12911,709,1131,560,381,473,300,123,171,58,3905
SAL12912,446,545,501,380,378,300,474,397,50,3481
SAL12913,14,6,9,4,3,0,0,7,0,39
SAL12914,3,3,0,0,0,0,0,0,0,11
SAL12915,201,221,254,245,171,125,147,311,38,1710
SAL12916,4,0,0,0,0,0,0,4,0,3
SAL12917,32,7,5,6,3,0,5,4,0,67
SAL12918,65,113,96,78,68,69,19,65,4,577
SAL12919,547,740,418,325,428,279,151,259,56,3198
SAL12920,323,256,263,250,191,128,201,237,40,1883
SAL12921,246,521,259,219,341,188,146,190,57,2161
SAL12922,58,47,27,10,29,17,10,20,9,222
SAL12923,39,32,10,16,9,9,0,10,3,126
SAL12924,6,6,8,9,5,3,3,3,0,31
SAL12925,11,4,15,3,16,14,4,8,0,64
SAL12926,15,10,20,17,18,9,21,20,0,129
SAL12927,5,6,0,0,0,0,0,0,0,9
SAL12928,20,3,4,0,6,4,0,9,0,51
SAL12929,28,20,33,14,18,18,20,28,3,176
SAL12930,0,0,0,0,0,0,0,3,0,6
SAL12931,47,32,41,20,45,18,18,15,3,239
SAL12932,337,422,416,375,294,236,119,262,55,2517
SAL12933,25,23,27,10,23,9,19,16,0,148
SAL12934,7,0,4,0,4,0,0,5,0,18
SAL12935,51,52,53,31,46,40,35,37,7,355
SAL12936,37,15,18,16,11,7,19,19,3,139
SAL12937,0,0,0,0,0,0,0,0,0,3
SAL12938,5,6,4,4,9,0,0,9,0,42
SAL12939,14,0,9,5,4,0,5,3,0,36
SAL12940,0,3,3,4,0,0,0,0,0,14
SAL12941,10,21,31,19,19,19,8,17,4,159
SAL12942,18,12,0,12,12,5,3,7,0,72
SAL12943,1369,2585,340,381,701,397,69,124,84,6066
SAL12944,0,0,0,0,0,0,0,0,0,0
SAL12945,25,5,3,12,6,3,4,13,0,77
SAL12946,29,15,19,11,10,5,8,12,0,108
SAL12947,33,25,55,33,25,37,32,53,5,304
SAL12948,35,36,20,21,11,13,4,16,4,159
SAL12949,0,3,0,9,0,0,0,3,0,19
SAL12950,20,15,19,15,11,4,14,16,4,108
SAL12951,675,1721,587,643,685,488,207,389,76,5487
SAL12952,188,552,131,136,146,96,34,77,14,1367
SAL12953,8,3,4,3,0,6,0,0,0,31
SAL12954,7,8,5,4,8,4,5,4,0,47
SAL12955,7,3,0,0,0,0,0,0,0,13
SAL12956,4,0,0,0,0,0,0,0,0,4
SAL12957,19,16,13,8,8,10,8,18,3,99
SAL12958,402,866,202,260,280,168,70,85,22,2350
SAL12959,86,197,42,56,61,31,14,26,6,521
SAL12960,136,268,74,89,84,61,28,32,12,780
SAL12961,25,41,27,21,15,17,8,24,4,184
SAL12962,590,970,202,220,401,197,66,105,45,2813
SAL12963,0,0,0,0,0,0,0,0,0,0
SAL12964,0,0,0,0,0,0,0,0,0,0
SAL12965,1096,1480,662,432,616,432,122,251,78,5166
SAL12966,70,60,15,24,15,15,9,16,8,239
SAL12967,8,0,0,0,3,0,0,0,0,15
SAL12968,3,0,0,0,0,0,0,6,0,12
SAL12969,1656,4277,666,757,1027,528,181,280,138,9513
SAL12970,129,308,201,153,157,134,92,140,21,1331
SAL12971,42,14,0,4,7,5,0,15,0,81
SAL12972,16,0,0,0,5,0,4,12,0,33
SAL12973,0,0,0,0,0,0,0,0,0,0
SAL12974,58,109,56,90,48,43,19,65,5,493
SAL12975,23,15,25,13,17,12,9,23,0,138
SAL12976,9,0,3,0,3,0,0,3,0,17
SAL12977,99,301,60,93,124,34,66,50,16,833
SAL12978,19,18,29,19,12,13,4,20,3,133
SAL12979,16,0,0,4,0,0,0,6,0,34
SAL12980,6,0,0,0,0,0,0,5,0,20
SAL12981,7,0,0,0,0,0,0,3,0,14
SAL12982,4,0,5,0,0,0,3,0,0,18
SAL12983,67,107,77,68,74,43,20,49,10,505
SAL12984,122,231,237,207,169,130,77,119,16,1309
SAL12985,58,87,82,49,52,27,23,34,0,411
SAL12986,453,1008,200,214,318,172,54,97,29,2543
SAL12987,229,395,413,426,301,257,222,348,42,2628
SAL12988,3,14,9,5,9,0,4,7,0,48
SAL12989,35,30,33,22,35,18,7,19,0,194
SAL12990,211,417,131,115,123,93,26,61,14,1197
SAL12991,467,659,137,140,203,156,33,51,22,1867
SAL12992,57,43,61,36,42,36,23,37,4,340
SAL12993,98,183,114,116,100,107,52,96,7,879
SAL12994,1203,2117,299,344,455,365,83,112,96,5063
SAL12995,38,17,7,20,10,5,4,12,3,118
SAL12996,0,0,0,0,0,0,0,0,0,0
SAL12997,71,67,77,77,65,47,34,76,7,532
SAL12998,474,686,215,229,278,194,40,93,16,2218
SAL12999,19,9,8,6,6,9,11,7,4,77
SAL13000,434,987,155,144,281,164,46,74,31,2312
SAL13001,198,452,226,240,249,161,91,191,31,1847
SAL13002,48,59,91,85,43,44,29,81,9,489
SAL13003,1696,2896,870,660,1315,727,254,343,138,8898
SAL13004,165,474,235,264,179,148,103,152,22,1742
SAL13005,28,55,41,53,31,24,26,48,5,318
SAL13006,32,24,36,29,27,20,12,32,9,220
SAL13007,351,550,161,146,230,159,52,81,16,1747
SAL13008,34,52,39,29,31,15,12,24,0,245
SAL13009,594,806,468,336,379,261,114,168,44,3172
SAL13010,268,496,420,416,269,232,146,295,40,2586
SAL13011,703,1863,490,490,892,376,316,318,92,5543
SAL13012,339,533,503,357,415,259,214,246,61,2929
SAL13013,724,1442,452,349,641,330,132,207,74,4349
SAL13014,128,206,213,150,137,108,202,122,30,1297
SAL13015,1158,2824,616,462,1007,518,164,282,121,7152
SAL13016,15,33,28,31,25,9,8,13,0,173
SAL13017,102,146,154,155,178,105,248,189,36,1316
SAL13018,38,6,0,7,8,0,7,25,6,94
SAL13019,318,819,284,255,403,146,84,151,36,2491
SAL13020,1089,2530,276,311,669,292,56,115,95,5439
SAL13021,266,727,359,383,298,249,161,318,30,2792
SAL13022,14,23,19,7,18,7,5,11,0,110
SAL13023,372,558,82,113,196,110,17,47,23,1527
SAL13024,42,45,69,39,37,28,34,46,4,339
SAL13025,230,387,41,60,127,57,12,26,12,951
SAL13026,411,766,126,117,268,164,41,69,29,1987
SAL13027,115,369,121,217,127,130,57,108,19,1262
SAL13028,13,10,8,19,5,0,7,3,6,65
SAL13029,22,5,4,0,3,0,4,0,0,42
SAL13030,10,6,6,0,3,4,0,10,3,46
SAL13031,12,6,0,0,3,0,0,0,0,22
SAL13032,737,1251,123,178,333,183,31,57,73,2954
SAL13033,779,1713,482,444,844,376,257,286,98,5295
SAL13034,103,204,24,29,44,25,0,11,7,432
SAL13035,17,4,4,3,0,0,3,0,0,27
SAL13036,428,842,157,177,330,203,65,86,35,2327
SAL13037,38,4,3,4,7,0,0,3,0,62
SAL13038,10,4,0,0,3,0,3,4,0,24
SAL13039,273,447,487,605,297,359,209,472,58,3208
SAL13040,124,101,173,91,68,63,42,72,8,744
SAL13041,15,6,3,0,7,7,4,4,0,45
SAL13042,71,60,62,29,46,38,30,30,3,375
SAL13043,24,8,15,10,5,12,0,9,0,85
SAL13044,0,0,0,0,0,0,0,0,0,8
SAL13045,5,6,0,0,0,0,0,4,0,14
SAL13046,29,3,5,4,4,0,4,3,0,51
SAL13047,0,0,0,0,0,0,0,0,0,4
SAL13048,10,3,6,3,3,0,0,3,0,31
SAL13049,17,11,9,0,7,3,7,12,0,63
SAL13050,18,21,17,14,17,14,10,19,8,124
SAL13051,0,6,11,3,0,7,0,5,0,37
SAL13052,31,25,10,8,13,12,7,11,5,111
SAL13053,29,75,53,54,34,33,26,34,5,332
SAL13054,47,15,10,27,15,8,8,34,7,158
SAL13055,0,0,0,0,0,0,0,0,0,0
SAL13056,0,0,0,0,0,0,0,0,0,0
SAL13057,0,0,0,0,0,0,0,0,0,8
SAL13058,23,5,3,0,0,0,0,3,0,39
SAL13059,9,14,7,10,6,3,5,15,0,82
SAL13060,127,140,135,120,81,43,139,136,24,956
SAL13061,4,4,0,0,0,0,0,0,0,7
SAL13062,3,4,0,0,0,0,0,0,0,12
SAL13063,60,76,53,37,45,22,19,28,8,340
SAL13064,275,441,560,448,402,289,257,322,55,3037
SAL13065,122,111,201,102,126,89,104,85,14,955
SAL13066,15,16,25,11,29,5,14,17,6,132
SAL13067,8,13,4,4,3,4,9,0,0,44
SAL13068,18,17,10,3,8,9,0,4,0,67
SAL13069,233,526,413,346,501,261,487,386,73,3219
SAL13070,52,3,8,7,22,3,23,24,4,158
SAL13071,171,134,200,73,175,80,90,77,16,1015
SAL13072,29,14,7,7,7,8,0,7,0,89
SAL13073,16,5,13,3,7,5,10,4,0,57
SAL13074,513,794,230,189,445,194,81,97,66,2597
SAL13075,943,1809,454,359,775,380,135,172,86,5109
SAL13076,0,0,0,0,0,0,0,0,0,0
SAL13077,0,0,5,0,0,4,0,0,0,12
SAL13078,18,0,6,0,0,0,0,0,0,33
SAL13079,162,161,226,144,134,98,246,195,43,1415
SAL13080,18,8,4,4,3,0,3,7,6,42
SAL13081,311,672,400,356,254,237,82,227,64,2607
SAL13082,20,22,12,8,5,8,8,6,3,85
SAL13083,9,0,3,0,3,0,0,3,0,24
SAL13084,176,445,274,316,194,184,94,175,39,1888
SAL13085,9,0,0,5,0,0,0,7,0,21
SAL13086,22,67,88,73,46,33,25,62,6,423
SAL13087,0,4,6,5,0,0,0,0,0,14
SAL13088,53,114,102,61,125,47,69,70,24,660
SAL13089,43,7,17,20,14,0,6,12,0,121
SAL13090,0,0,0,0,0,0,0,0,0,3
SAL13091,3,0,0,3,0,0,0,5,0,18
SAL13092,221,406,185,152,249,116,106,106,25,1569
SAL13093,4,0,3,0,0,0,0,3,0,17
SAL13094,0,0,0,0,0,0,0,0,0,0
SAL13095,0,0,0,0,0,0,0,0,0,0
SAL13096,36,41,33,33,26,23,4,21,0,218
SAL13097,11,0,0,0,0,0,0,4,0,15
SAL13098,13,4,5,0,6,0,4,0,0,28
SAL13099,14,4,0,0,0,0,0,0,0,23
SAL13100,6,3,0,0,0,0,0,3,0,21
SAL13101,7,12,9,6,11,0,7,5,0,67
SAL13102,1028,1788,1046,905,1205,702,774,633,157,8237
SAL13103,2087,4362,2807,2542,2392,1586,1325,1908,297,19299
SAL13104,13,6,0,0,4,0,3,0,6,33
SAL13105,115,119,136,55,138,35,57,55,19,726
SAL13106,150,148,126,67,159,66,77,79,13,887
SAL13107,24,37,36,41,22,14,13,21,5,206
SAL13108,0,4,3,0,0,0,4,3,0,19
SAL13109,15,3,0,0,0,0,0,0,0,22
SAL13110,9,9,9,10,15,12,6,8,0,71
SAL13111,14,6,10,6,0,3,0,4,3,48
SAL13112,36,71,25,13,23,4,8,3,6,209
SAL13113,12,16,29,13,21,11,3,16,4,122
SAL13114,297,451,277,280,300,183,123,166,36,2111
SAL13115,12,0,0,0,3,0,0,7,0,20
SAL13116,11,9,13,4,5,3,5,6,0,52
SAL13117,11,19,12,6,6,8,0,7,0,77
SAL13118,16,0,0,0,0,0,0,9,0,28
SAL13119,0,0,0,0,0,0,0,0,0,3
SAL13120,26,28,21,10,10,10,6,22,0,137
SAL13121,142,248,156,204,261,130,280,175,32,1641
SAL13122,126,253,213,262,180,151,117,301,24,1635
SAL13123,602,873,300,231,407,231,70,113,38,2870
SAL13124,9,5,3,5,9,6,4,0,0,36
SAL13125,27,0,0,0,0,4,0,3,0,36
SAL13126,1798,3731,306,348,721,484,60,107,120,7675
SAL13127,0,0,0,0,0,0,0,0,0,3
SAL13128,3,0,3,3,0,0,0,0,0,15
SAL13129,0,0,0,0,0,0,3,6,0,10
SAL13130,13,8,4,0,7,0,7,0,3,39
SAL13131,751,1530,693,597,1058,484,437,461,112,6121
SAL13132,230,397,200,129,279,120,85,98,33,1565
SAL13133,0,0,0,0,0,0,0,0,0,3
SAL13134,6,0,0,0,0,0,0,5,0,10
SAL13135,0,0,0,0,0,0,0,0,0,9
SAL13136,285,556,194,178,234,173,57,92,32,1787
SAL13137,8,3,0,0,0,0,0,4,0,13
SAL13138,0,0,0,0,0,0,0,0,0,0
SAL13139,3,0,3,0,6,0,0,0,0,7
SAL13140,3,0,0,0,0,0,0,0,0,5
SAL13141,20,10,5,0,4,0,0,0,0,36
SAL13142,50,15,23,19,19,6,19,34,6,187
SAL13143,193,249,67,46,80,70,9,21,23,753
SAL13144,3,6,8,4,7,0,0,0,0,29
SAL13145,4,14,4,0,7,3,0,5,0,37
SAL13146,20,3,4,5,6,5,8,9,0,60
SAL13147,48,28,33,26,27,21,8,28,4,221
SAL13148,9,0,3,0,4,0,0,0,0,19
SAL13149,15,5,3,5,3,0,0,6,3,43
SAL13150,8,5,5,3,0,0,0,0,0,29
SAL13151,49,51,69,53,35,35,24,70,4,394
SAL13152,55,61,50,40,21,22,16,30,4,303
SAL13153,30,17,19,17,22,19,9,21,0,158
SAL13154,12,0,0,0,0,0,0,4,0,15
