SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL10052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,8,5,0,0,10
SAL10053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,8,4,0,14
SAL10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10
SAL10055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,10,0,0,18
SAL10056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,4,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,24,15,4,0,45
SAL10057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5
SAL10058,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,20
SAL10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,7,0,0,0,7,5,0,0,0,10,4,0,0,0,4,3,5,0,0,5,5,3,0,0,12,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,10,0,0,0,0,5,0,0,0,0,0,42,22,8,0,62
SAL10060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,0,0,7,0,0,0,0,3,4,4,0,0,9,8,5,4,0,11,0,0,6,0,4,0,0,0,0,3,5,3,0,0,12,0,8,0,0,3,3,3,0,0,6,3,5,0,0,9,0,8,0,0,9,0,0,3,0,3,0,0,0,0,5,27,46,21,3,95
SAL10061,8,0,0,0,9,12,0,0,0,17,9,0,3,0,8,3,5,0,0,5,25,3,8,0,36,17,0,16,0,32,120,3,18,0,139,60,3,29,0,95,68,23,26,4,113,87,21,23,0,136,23,26,13,0,60,35,27,6,0,69,56,71,18,0,142,39,65,7,0,114,26,34,3,0,64,12,26,4,0,36,16,45,0,0,68,16,41,10,0,66,13,5,0,0,15,640,401,181,13,1232
SAL10062,12,0,0,0,17,0,0,4,0,6,4,0,3,0,10,0,0,0,0,0,10,0,13,0,23,6,4,7,0,15,25,4,10,0,39,25,5,9,6,47,24,12,15,3,55,42,15,21,8,82,26,13,16,0,56,51,20,13,3,83,120,53,53,0,227,88,64,15,9,170,89,81,20,3,189,78,56,6,3,142,372,696,43,6,1116,40,43,24,0,107,9,8,3,0,15,1021,1066,274,39,2402
SAL10063,11,0,0,0,14,5,0,0,0,5,3,0,0,0,3,0,0,4,0,5,7,0,0,0,5,0,0,0,0,0,13,0,0,0,11,14,0,3,0,18,9,5,3,0,19,13,4,7,0,25,6,11,3,0,17,11,8,3,0,18,24,17,3,0,39,5,17,8,0,24,7,18,4,0,27,0,19,0,0,25,17,84,9,0,108,11,20,0,0,33,0,7,0,0,4,150,218,34,0,413
SAL10064,4,0,5,0,12,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,4,0,9,3,0,13,0,12,18,0,10,0,23,16,0,10,0,30,16,14,11,0,41,20,18,11,0,57,13,25,12,0,52,6,22,5,0,30,31,76,19,0,135,24,79,3,0,109,26,67,5,0,92,13,43,0,0,62,23,110,4,0,142,9,37,4,0,52,3,10,5,0,17,239,510,125,6,879
SAL10065,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,3,0,0,12
SAL10066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11
SAL10067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,17,7,7,0,30
SAL10069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SAL10070,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,4,0,8,10,0,5,0,23,9,0,4,0,13,9,4,4,0,17,5,3,0,0,5,4,0,0,0,6,9,8,0,0,19,3,8,0,0,9,0,4,4,0,12,4,3,0,0,6,13,3,0,0,11,0,0,0,0,0,0,0,0,0,0,96,28,18,0,142
SAL10071,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,7,6,0,0,0,3,3,4,0,0,5,4,3,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,4,0,0,8,3,4,0,0,11,0,0,0,0,0,36,14,4,0,56
SAL10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10073,4,0,6,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,13,3,3,0,24,5,0,3,0,12,10,7,9,0,26,14,7,3,0,22,16,3,0,0,15,9,9,7,0,21,19,14,4,0,39,12,22,3,0,33,13,7,0,0,22,4,16,0,0,18,23,93,4,0,126,0,20,0,0,22,5,3,0,0,7,160,211,42,0,414
SAL10074,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,11,4,0,10,0,13,21,0,7,0,27,18,0,13,0,35,18,8,3,0,34,17,0,13,0,31,13,13,3,0,25,14,6,0,0,28,20,26,3,0,54,16,21,0,0,40,15,18,3,0,35,9,14,0,0,19,3,21,0,0,28,3,21,5,0,25,5,0,0,0,11,191,153,76,0,417
SAL10075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15
SAL10076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,7,0,0,4,9,0,0,0,9,0,0,0,0,0,4,0,0,0,3,3,4,0,0,5,0,0,0,0,0,0,5,0,0,5,0,5,0,0,5,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,30,20,10,0,56
SAL10077,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,20,0,4,0,26,4,4,5,6,14,6,5,0,0,13,5,4,0,0,14,4,5,0,0,6,0,4,0,0,6,0,4,0,0,10,4,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,0,9,3,0,0,0,4,75,27,16,6,122
SAL10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3
SAL10079,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,11,0,0,9,3,11,12,4,9,0,20,17,3,15,3,41,17,4,11,0,29,14,13,6,3,38,6,16,16,0,36,13,9,9,0,34,22,22,9,0,54,12,17,0,0,29,14,8,0,0,18,3,6,0,0,9,3,0,0,0,4,3,8,8,0,23,0,0,0,0,6,133,112,106,13,365
SAL10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,8,6,0,0,0,3,3,0,4,0,6,4,0,0,0,3,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,25,17,15,0,54
SAL10081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,4,0,0,10,7,0,3,0,16,7,5,0,0,11,12,0,0,0,16,0,8,0,0,10,3,7,0,0,11,4,7,0,0,13,9,0,0,0,4,5,4,0,0,4,3,0,0,0,3,0,3,0,0,3,3,6,0,0,16,6,0,0,0,6,70,45,5,0,125
SAL10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15
SAL10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL10085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,5,0,0,0,4,0,4,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,0,0,0,0,16,18,3,0,37
SAL10086,27,12,16,0,56,13,0,3,0,24,9,0,21,0,30,13,0,19,0,36,42,14,46,3,112,26,17,95,3,139,254,32,103,8,396,154,49,135,14,354,193,96,127,10,418,255,120,88,9,471,160,114,65,15,349,184,133,67,7,394,333,308,90,7,737,220,263,27,6,511,151,204,13,4,376,87,159,5,0,253,197,350,25,3,569,92,147,70,6,316,34,13,11,0,57,2445,2038,1028,88,5594
SAL10087,43,9,19,4,64,7,3,4,0,21,8,6,3,0,16,9,4,14,0,24,21,3,15,0,42,14,16,30,3,61,84,24,31,3,142,63,39,43,6,146,52,57,42,9,155,56,86,48,3,194,58,82,39,5,182,57,89,31,7,180,191,187,55,8,440,123,142,28,13,305,94,124,15,7,242,72,87,6,6,169,145,274,17,6,444,34,79,26,0,144,14,15,12,0,39,1150,1322,467,75,3012
SAL10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10089,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,3,0,11,36,0,0,0,36,19,0,7,0,27,8,0,6,0,12,10,0,0,0,13,3,0,3,0,8,6,3,0,0,11,0,5,0,0,12,3,0,0,0,7,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,7,0,0,0,4,7,0,0,0,7,114,11,18,5,156
SAL10090,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,8,6,3,0,11,0,0,3,0,8,6,0,0,0,11,12,0,4,0,19,9,4,4,0,16,3,6,0,0,12,10,12,3,0,23,5,6,0,0,13,4,3,0,0,8,0,0,0,0,7,5,19,0,0,20,4,6,3,0,13,0,0,0,0,0,80,66,26,9,174
SAL10091,22,6,10,0,36,6,0,7,0,13,4,0,0,0,11,0,0,6,0,12,15,3,17,0,29,7,9,18,0,38,31,9,19,5,59,21,26,24,0,72,33,33,30,0,103,54,38,18,5,117,30,50,21,0,96,48,46,22,0,119,107,142,40,8,294,85,83,15,7,194,83,117,12,0,214,75,87,0,4,177,202,600,40,10,851,27,69,14,0,110,0,11,5,0,22,868,1324,328,50,2568
SAL10092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,6,0,0,14
SAL10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,10
SAL10094,13,0,4,0,15,3,0,0,0,3,0,0,0,0,0,4,0,4,0,3,9,0,0,0,10,4,0,5,0,8,23,4,0,0,32,21,5,13,0,40,24,7,10,0,48,24,15,10,0,46,13,15,11,0,41,16,16,12,0,45,23,39,23,0,94,15,52,10,0,77,7,59,6,0,76,11,53,4,0,62,40,234,14,4,290,8,24,15,0,46,3,3,5,0,6,272,521,149,9,956
SAL10095,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,4,11,0,0,0,9,4,0,0,0,11,11,0,0,0,10,6,7,0,0,14,5,0,0,0,5,0,5,0,0,4,7,6,0,0,9,5,6,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,68,16,8,0,92
SAL10096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,6,10,0,0,0,6,4,0,0,0,3,8,0,0,0,9,4,3,0,0,8,4,0,0,0,4,5,4,0,0,9,5,4,0,0,12,6,0,0,0,8,0,0,0,0,5,3,3,0,0,3,5,0,0,0,5,4,5,5,0,7,0,0,0,0,0,52,30,8,0,87
SAL10097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8
SAL10098,6,8,13,0,25,0,0,0,0,0,0,4,10,0,9,0,0,18,0,27,9,6,28,0,40,7,9,23,0,43,27,20,18,0,69,13,23,24,3,71,16,36,19,0,73,11,51,26,3,97,6,28,14,0,49,5,31,5,3,45,20,52,20,8,98,7,33,4,0,48,3,12,4,0,17,0,12,0,0,20,7,20,8,0,32,3,29,11,0,49,5,0,0,0,13,152,389,251,23,817
SAL10099,80,7,25,7,122,18,3,3,0,27,19,6,13,4,39,11,6,20,0,39,56,3,25,0,90,35,19,33,0,80,171,29,55,11,257,87,56,73,15,234,142,81,69,13,311,205,116,83,21,428,123,106,68,21,315,160,119,54,15,350,354,288,105,34,782,253,199,39,11,497,217,184,39,15,453,181,157,21,10,364,328,621,41,6,991,87,107,47,3,253,30,10,9,3,54,2560,2127,823,171,5678
SAL10100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,0,0,5,0,10,21,0,4,0,32,12,7,4,0,18,12,9,7,0,21,8,7,0,0,16,3,7,0,0,10,3,0,0,0,11,7,3,0,0,9,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,15,4,0,0,0,3,89,48,29,0,170
SAL10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,6,6,5,0,0,8,3,0,0,0,0,3,0,0,0,5,4,11,0,0,14,0,3,0,0,7,6,6,0,0,7,0,5,0,0,5,0,7,0,0,10,6,6,0,0,7,0,0,0,0,4,26,39,8,0,79
SAL10102,0,0,3,0,7,4,0,0,0,7,0,0,12,0,10,0,0,9,0,11,5,4,36,3,55,10,0,43,0,62,42,9,39,4,88,23,13,46,4,82,31,21,37,4,94,45,29,18,5,96,19,13,15,0,50,10,26,16,0,51,59,41,13,6,109,11,25,5,0,42,15,17,3,0,32,0,8,0,0,9,3,17,0,0,26,23,25,24,0,68,4,3,17,0,27,301,256,334,24,919
SAL10103,7,0,4,0,9,3,0,0,0,4,0,0,0,0,3,4,0,0,0,5,4,0,9,0,18,12,0,7,0,20,46,0,9,0,59,31,0,11,0,47,41,15,24,0,81,49,18,18,0,86,23,35,23,0,84,22,34,17,0,71,79,88,29,0,193,50,76,6,0,139,28,83,4,0,113,17,81,0,0,100,34,170,6,0,209,13,42,9,0,67,7,9,0,0,9,466,661,183,5,1315
SAL10104,23,4,9,0,34,5,0,0,0,7,5,5,0,0,8,0,0,3,0,5,20,4,3,0,26,3,9,11,0,29,31,0,13,0,44,27,15,14,0,60,26,21,24,0,82,42,31,27,0,104,24,36,23,0,88,40,36,21,0,98,83,127,29,3,240,61,107,11,0,184,52,124,13,0,185,43,93,5,0,137,65,294,12,3,377,17,44,11,0,83,11,4,0,0,13,573,961,235,21,1783
SAL10105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,7,0,0,19
SAL10106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,10,0,3,0,15,3,3,6,0,9,0,7,0,0,11,5,0,0,0,15,5,6,0,0,14,6,3,0,0,10,4,8,0,0,21,5,10,0,0,10,6,3,0,0,7,0,0,0,0,4,4,5,0,0,12,4,7,0,0,10,6,0,0,0,3,71,62,18,0,152
SAL10107,148,88,60,7,305,30,6,12,0,49,21,29,28,6,91,31,33,52,3,120,126,90,72,9,292,102,105,87,6,294,334,246,99,15,690,197,306,141,18,663,238,393,111,26,772,310,433,120,58,917,180,375,82,36,678,195,308,55,23,580,327,548,93,37,1013,145,314,56,20,533,74,239,27,11,347,39,129,19,8,187,64,325,28,6,427,113,259,60,17,447,73,83,21,7,182,2750,4300,1220,315,8583
SAL10108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,5,0,0,5,0,0,0,0,0,26,17,0,0,40
SAL10109,7,0,0,0,7,0,0,0,0,0,0,0,4,0,4,5,0,0,0,3,0,0,6,0,3,4,0,3,0,4,16,0,11,0,29,14,0,11,0,29,12,3,7,0,24,41,8,4,3,54,21,8,4,0,33,11,11,3,0,31,39,32,18,0,91,25,34,0,0,62,21,40,5,0,63,16,30,0,0,50,53,185,11,0,246,10,25,5,0,43,0,0,0,0,8,298,388,91,9,788
SAL10110,26,7,15,0,50,6,0,0,0,8,0,0,4,0,12,0,3,0,0,3,9,6,4,0,25,3,10,18,0,35,32,24,24,0,81,14,22,17,0,52,20,55,30,4,103,33,69,19,0,122,21,56,16,3,95,26,81,17,0,126,97,197,28,3,325,84,128,20,5,240,51,79,8,0,137,38,70,7,0,117,45,125,8,0,175,17,43,8,0,71,9,13,0,0,22,533,999,243,22,1799
