SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL14053,69,58,121,16,10,23,17,6,22,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,24,15,41,5,5,14,4,6,6,52,38,89,23,26,51,148,122,262
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,27,24,53,8,11,14,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,10,15,26,16,8,24,52,46,99
SAL14056,9,3,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,4,7,17,8,22
SAL14057,12,8,15,0,0,5,4,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,0,0,0,0,0,3,6,6,0,0,9,16,19,34
SAL14058,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13
SAL14059,259,237,497,15,15,30,75,98,175,3,6,11,8,9,21,0,0,3,3,5,4,0,0,0,0,0,0,0,0,6,0,0,0,97,120,217,3,4,8,0,0,0,114,139,251,37,39,75,415,414,829
SAL14060,15,15,30,0,0,0,4,5,11,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,0,0,0,0,0,0,8,5,10,5,6,4,30,18,43
SAL14061,50,37,88,5,3,4,19,18,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,42,0,0,0,0,0,0,24,26,49,4,6,11,79,72,146
SAL14062,22,21,42,6,4,9,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,4,6,16,8,10,7,36,34,68
SAL14063,45,37,87,0,0,5,5,10,16,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,13,11,22,0,0,0,0,0,0,11,16,28,0,0,6,64,58,121
SAL14064,20,24,38,0,3,5,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,4,11,6,3,3,29,27,55
SAL14065,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,13
SAL14066,22,12,32,3,0,3,6,10,17,0,5,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,23,0,0,0,0,0,0,10,15,29,6,11,18,37,37,74
SAL14067,38,31,67,6,3,10,8,10,14,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,3,0,7,15,14,31,8,8,14,62,57,115
SAL14068,83,87,170,12,6,13,20,17,39,0,0,0,3,6,16,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,25,27,53,0,0,0,0,0,0,36,39,73,4,0,5,123,129,255
SAL14069,706,821,1527,149,175,326,200,244,440,8,18,28,24,28,50,0,0,0,0,4,8,0,0,0,0,4,0,6,4,9,0,0,0,238,299,533,6,8,19,10,7,16,402,493,894,86,72,157,1194,1385,2580
SAL14070,104,96,202,7,7,12,29,25,52,3,0,12,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,66,5,3,10,0,0,3,51,42,92,18,5,22,175,150,322
SAL14071,11,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,31
SAL14072,12,10,17,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,5,3,8,17,12,29
SAL14073,284,291,575,14,17,33,83,74,150,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,87,83,173,0,0,0,6,5,6,112,103,215,35,28,56,428,418,849
SAL14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,4,5,7,0,0,0,4,5,7
SAL14075,100,87,180,9,4,9,15,23,36,0,0,0,12,21,37,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,33,43,77,0,0,0,3,5,8,45,53,95,25,20,43,159,160,319
SAL14076,10,14,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,5,4,0,0,0,0,0,0,5,5,4,0,0,0,11,19,30
SAL14077,34,31,64,0,0,5,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,0,0,0,12,9,18,0,0,0,0,0,0,8,15,21,11,13,22,50,56,110
SAL14078,65,65,131,6,4,11,16,14,24,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,34,0,4,4,0,5,5,21,25,47,3,4,10,90,100,187
SAL14079,819,845,1658,140,155,297,313,326,636,21,11,37,21,22,47,4,4,6,0,4,5,0,0,0,4,10,10,3,0,3,0,0,0,369,377,752,23,22,40,15,3,21,543,560,1102,138,139,282,1504,1539,3047
SAL14080,58,53,105,9,8,18,19,20,40,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,46,0,0,0,0,0,0,33,27,64,9,12,22,92,94,192
SAL14081,225,211,440,19,17,31,83,83,167,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,90,87,176,0,0,0,0,0,0,106,102,207,12,12,23,340,329,668
SAL14082,109,112,226,27,32,58,51,59,118,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,69,121,0,3,3,0,0,0,92,101,192,23,15,33,224,227,452
SAL14083,1834,1884,3723,171,149,321,539,609,1143,18,18,32,13,19,31,0,3,4,3,5,7,0,0,0,5,0,9,3,0,4,0,0,0,583,651,1233,43,42,83,5,3,9,803,850,1653,61,72,136,2703,2803,5507
SAL14084,20,14,36,0,0,0,3,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,0,8,0,4,7,29,22,50
SAL14085,289,289,578,31,28,60,123,122,241,5,7,12,11,6,19,0,0,0,4,3,7,0,0,0,0,0,0,0,0,3,0,0,0,139,144,276,0,7,9,3,0,3,170,176,347,30,38,72,493,509,996
SAL14086,340,398,740,43,59,98,135,192,330,17,22,36,10,12,26,0,0,4,3,0,3,0,0,0,5,6,6,6,6,8,0,0,0,175,243,414,11,9,22,10,8,18,241,315,552,38,51,91,620,762,1381
SAL14087,438,410,847,24,33,59,85,87,171,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,87,89,178,8,6,7,0,0,0,118,137,254,10,21,30,568,557,1132
SAL14088,37,31,69,4,3,12,12,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,12,16,25,0,0,0,0,3,3,26,16,46,7,3,7,66,59,128
SAL14089,2530,2753,5286,346,397,738,912,1014,1926,33,37,63,17,22,41,8,10,16,7,10,12,0,0,4,0,5,8,8,11,18,0,0,0,986,1105,2092,199,257,452,10,19,30,1548,1773,3320,222,254,478,4299,4781,9080
SAL14090,76,75,150,21,20,42,30,29,63,0,4,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,70,3,5,4,3,0,5,60,60,115,13,12,25,146,138,291
SAL14091,92,100,184,12,5,13,16,26,36,3,0,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,26,34,56,0,0,0,0,0,0,32,36,68,14,13,29,134,147,283
SAL14092,1763,1748,3514,111,118,224,672,652,1328,11,6,13,7,3,13,0,0,4,6,0,9,0,0,0,4,0,4,0,0,3,0,0,0,699,671,1375,159,145,302,24,17,41,986,952,1939,774,343,1117,3530,3041,6566
SAL14093,849,996,1842,146,154,300,479,580,1058,10,24,34,24,29,55,4,0,3,7,9,16,4,3,8,5,15,21,30,33,61,6,4,10,563,701,1266,51,31,77,18,14,30,777,898,1679,91,79,170,1720,1971,3690
SAL14094,333,330,662,19,13,28,130,126,258,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,131,260,8,9,12,0,5,8,164,148,313,67,61,134,563,549,1111
SAL14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14096,8,17,32,0,0,0,8,6,19,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,18,0,0,0,0,0,0,8,10,22,0,0,7,25,30,54
SAL14097,571,548,1121,38,42,79,97,102,201,4,13,14,21,21,44,4,3,13,0,4,3,0,0,0,6,5,6,4,0,6,0,0,0,140,152,293,27,19,49,9,4,8,209,218,431,16,15,29,800,782,1584
SAL14098,761,759,1522,176,203,379,728,816,1545,0,3,8,17,20,31,7,3,5,5,5,8,0,0,0,0,0,0,5,5,6,0,0,0,759,851,1604,42,38,78,28,24,52,999,1117,2112,103,75,177,1864,1944,3811
SAL14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14100,63,45,105,0,0,0,13,12,26,0,0,3,4,4,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,40,0,6,0,0,0,0,27,22,47,8,8,16,94,75,170
SAL14101,1337,1481,2816,227,285,508,887,1075,1967,92,102,192,55,53,105,11,14,29,16,19,31,0,0,3,11,10,23,24,36,56,0,0,0,1105,1301,2409,265,259,527,39,43,81,1632,1882,3517,271,239,510,3249,3601,6849
SAL14102,65,73,134,3,6,10,33,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,66,7,5,10,0,3,7,46,48,88,3,0,7,112,122,236
SAL14103,4973,5256,10226,314,369,683,2032,2209,4241,31,45,76,28,38,67,20,28,42,6,20,27,0,3,9,3,5,5,19,13,31,0,0,0,2139,2362,4505,455,477,936,34,43,75,2947,3264,6201,248,367,616,8170,8883,17050
SAL14104,1093,1275,2369,236,240,472,1122,1158,2281,22,22,46,19,15,36,0,0,8,9,13,23,0,0,8,0,0,0,7,7,9,0,0,0,1186,1207,2402,760,875,1631,26,12,39,2212,2338,4550,147,170,318,3452,3783,7238
SAL14105,28,26,48,3,3,9,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,22,0,0,0,0,0,0,18,13,29,3,0,4,43,36,82
SAL14106,35,44,77,3,0,6,21,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,19,43,0,0,0,0,0,0,21,22,50,0,0,6,60,69,133
SAL14107,1613,1700,3308,61,58,118,355,356,714,7,9,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,365,731,151,142,290,14,16,28,588,579,1172,80,100,178,2277,2378,4654
SAL14108,82,75,161,5,10,12,8,10,21,17,18,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,26,57,0,4,3,0,0,0,38,36,73,9,9,16,133,119,248
SAL14109,32,30,62,0,0,0,15,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,0,0,0,0,0,0,17,16,32,4,4,3,49,52,103
SAL14110,55,47,99,15,14,29,0,3,11,5,6,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,13,8,23,0,0,0,0,0,0,24,24,48,5,0,5,83,76,153
SAL14111,719,705,1420,156,190,341,125,117,245,4,0,8,17,20,40,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,141,296,13,11,21,5,6,12,325,347,668,126,113,242,1164,1164,2333
SAL14112,18,12,31,0,0,0,10,8,11,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19,0,0,0,0,0,3,11,10,23,13,9,16,38,33,73
SAL14113,9,5,13,0,0,7,0,5,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,4,6,18,0,0,0,17,17,33
SAL14114,321,304,626,89,102,188,74,91,167,9,0,8,8,17,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,92,113,203,10,12,24,4,4,9,198,228,419,323,309,637,837,842,1683
SAL14115,242,231,479,27,26,54,55,43,105,9,14,22,0,0,0,5,0,14,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,81,66,145,9,3,12,0,0,0,115,98,216,50,41,94,410,376,787
SAL14116,138,107,244,10,9,15,35,38,70,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,74,0,0,0,0,0,0,48,44,93,21,18,39,206,165,377
SAL14117,227,227,454,51,64,122,83,94,182,3,6,9,3,4,10,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,98,107,199,4,4,3,0,0,0,154,175,325,54,44,96,435,442,878
SAL14118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,5
SAL14119,517,504,1022,24,28,51,183,209,392,0,0,0,7,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,218,406,7,15,27,3,3,6,225,262,487,37,51,92,778,817,1600
SAL14120,160,152,312,24,29,57,48,54,100,7,6,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,17,26,0,0,0,77,78,158,0,15,12,0,0,0,107,127,230,15,17,32,284,295,578
SAL14121,178,183,359,17,20,37,34,46,85,16,15,26,6,7,10,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,64,76,130,4,6,4,0,0,0,80,94,180,19,18,33,278,292,572
SAL14122,356,334,687,0,7,14,133,124,253,0,0,0,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,131,268,3,0,4,4,3,4,151,143,287,18,6,20,521,482,997
SAL14123,23,18,43,0,0,3,12,14,21,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,28,0,0,0,0,0,0,16,13,33,6,0,8,46,33,78
SAL14124,28,23,52,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,9,3,0,9,34,26,63
SAL14125,25,18,47,6,10,16,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,13,14,28,3,6,4,42,43,86
SAL14126,19,16,35,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,5,4,3,6,0,0,0,23,20,45
SAL14127,98,94,191,16,16,31,36,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,71,0,0,4,0,0,0,57,47,106,12,13,17,165,148,319
SAL14128,6,0,7,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,3,4,7,0,0,0,7,3,13
SAL14129,46,49,96,3,10,17,21,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,43,0,0,0,0,0,0,27,31,60,9,0,8,80,88,169
SAL14130,170,174,344,11,19,29,14,26,40,0,3,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,44,44,90,0,0,0,67,71,140,8,9,18,0,0,0,86,102,188,12,10,24,264,286,556
SAL14131,97,99,189,9,3,12,17,16,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,17,23,43,0,0,4,0,3,3,35,36,66,11,11,26,140,146,283
SAL14132,634,577,1213,81,103,183,176,186,365,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,4,3,0,0,0,0,0,0,190,191,377,3,3,9,5,8,19,283,308,592,55,45,99,968,932,1902
SAL14133,20,16,35,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,11,0,7,5,22,25,48
SAL14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL14135,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SAL14136,3293,3536,6824,292,288,584,1635,1808,3446,30,36,63,38,56,94,11,11,25,13,13,18,3,4,3,3,11,11,17,15,30,0,0,0,1751,1947,3695,220,239,457,80,85,167,2343,2566,4907,358,446,803,5992,6542,12534
SAL14137,7,11,15,9,5,16,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,0,0,0,0,0,0,13,14,32,3,0,3,25,24,51
SAL14138,30,33,67,0,0,3,13,10,22,0,0,3,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,31,3,0,4,0,0,0,14,17,32,6,8,17,55,62,118
SAL14139,21,17,38,4,0,4,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,4,8,12,11,8,16,37,31,63
SAL14140,1915,2018,3933,166,157,322,878,929,1813,13,8,20,19,17,35,0,0,0,3,4,4,0,4,8,0,0,4,0,4,8,0,0,0,915,963,1883,92,92,181,17,16,36,1191,1230,2425,123,124,240,3230,3374,6599
SAL14141,607,592,1203,27,35,59,67,72,138,5,9,10,6,4,13,3,6,9,0,0,4,0,0,0,0,0,0,116,110,223,0,0,0,201,198,398,11,14,23,6,0,7,239,247,485,27,21,46,878,859,1736
SAL14142,14,15,32,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,4,3,9,0,0,0,19,22,38
SAL14143,18,15,31,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,3,6,10,0,5,10,26,20,47
SAL14144,27,17,47,0,0,0,6,0,9,0,0,0,4,3,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,19,0,0,0,0,0,0,14,6,23,0,0,5,42,28,74
SAL14145,98,97,196,8,11,16,55,46,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,46,100,0,0,0,0,0,0,59,53,117,20,15,27,177,167,346
SAL14146,51,50,102,10,7,12,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,9,18,23,0,4,3,64,70,132
SAL14147,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,8,5,6,12,15
SAL14148,13,10,23,0,0,6,0,3,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,5,7,13,0,4,3,18,16,32
SAL14149,36,32,61,0,0,0,6,13,14,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,20,0,0,0,0,0,0,6,11,20,4,9,15,47,57,100
SAL14150,26,19,43,0,0,0,17,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,45,0,0,0,0,0,0,17,28,47,0,0,5,41,50,91
SAL14151,19,12,33,3,0,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,6,4,12,6,6,12,31,23,59
SAL14152,19,15,28,0,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,3,0,0,6,10,12,3,3,3,26,21,45
SAL14153,830,870,1703,86,88,174,312,306,623,8,4,5,10,15,27,4,0,8,3,6,5,0,0,0,4,0,3,3,4,7,0,0,0,343,334,679,16,15,28,10,8,18,455,449,901,102,80,181,1388,1397,2785
SAL14154,60,61,122,8,3,9,17,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,25,0,0,0,0,0,0,23,15,37,8,8,17,94,86,175
SAL14155,25,22,47,0,0,0,4,4,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,12,0,0,0,0,0,0,13,4,15,5,6,6,46,25,70
SAL14156,22,16,38,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,26,22,51
SAL14157,25,28,52,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,7,7,17,5,4,8,0,0,0,9,9,22,3,5,14,44,42,90
SAL14158,495,568,1061,68,70,135,200,205,406,7,6,9,3,5,10,6,0,6,4,4,6,0,0,0,3,3,7,0,0,3,0,0,0,216,223,442,35,40,73,20,23,38,342,353,692,57,85,144,899,1002,1899
SAL14159,977,1051,2030,65,98,159,728,790,1514,10,24,34,22,17,41,5,9,16,4,5,3,4,6,3,8,4,8,9,7,19,0,0,0,787,859,1643,92,107,204,22,30,55,966,1096,2058,240,404,644,2189,2543,4733
SAL14160,684,663,1347,36,25,62,577,529,1104,18,14,30,10,14,26,3,0,3,5,0,5,6,4,3,3,3,10,4,0,4,0,0,0,615,571,1187,111,90,200,12,20,30,779,699,1481,72,79,153,1535,1442,2982
SAL14161,27,22,47,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,9,5,9,0,0,0,34,27,64
SAL14162,223,192,418,39,41,75,73,62,135,0,0,0,20,21,41,5,3,8,9,0,9,0,0,0,0,7,5,0,0,0,0,0,0,100,90,195,7,0,9,3,7,8,147,140,287,43,35,83,414,368,783
SAL14163,29,19,47,4,0,4,9,10,14,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,23,0,0,0,0,0,0,18,10,29,0,0,0,47,30,73
SAL14164,12,10,19,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,5,4,3,12,12,28
SAL14165,45,48,92,3,0,3,30,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,26,54,0,0,3,0,0,0,35,34,66,10,10,16,88,83,173
SAL14166,390,489,880,57,45,103,162,176,341,0,0,0,3,0,4,3,0,6,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,172,189,359,24,21,42,0,0,0,253,250,506,18,26,43,661,770,1433
SAL14167,421,449,875,81,78,159,90,85,177,0,0,0,18,19,35,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,108,221,0,5,8,3,11,17,203,196,402,69,73,139,700,719,1417
SAL14168,64,41,108,7,9,19,12,7,24,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,28,0,0,0,0,0,0,26,21,45,16,6,21,108,71,176
