SAL_CODE_2021,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SAL13166,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,14,4,0,5,7,5,3,44,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,3,0,0,0,0,0,0,0,11,0,4,0,3,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,7,7,4,0,4,0,40
SAL13167,4,9,3,12,4,18,17,30,0,85,38,113,105,69,70,104,104,183,19,797,330,1896,316,179,263,223,257,249,84,3791,483,1647,238,65,224,81,128,106,58,3033,141,256,114,32,74,37,82,55,17,812,81,106,67,25,52,27,82,56,10,503,20,36,15,4,15,7,19,13,0,133,0,6,4,0,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,1097,4062,863,389,704,493,687,690,194,9182,3,9,0,21,15,32,3,6,3,93,29,139,28,215,85,120,21,88,13,748,225,1492,108,391,506,177,53,128,63,3138,233,756,64,145,340,63,29,61,36,1728,65,178,18,91,156,46,9,50,16,635,40,99,27,46,107,32,7,46,5,410,10,12,0,17,20,4,0,5,0,79,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,606,2698,247,928,1230,482,127,392,132,6833
SAL13168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,17
SAL13169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12
SAL13170,0,0,10,0,0,0,0,3,0,21,0,0,9,0,0,0,0,0,0,15,3,6,13,0,0,3,8,0,0,34,18,5,20,0,5,0,10,7,0,66,11,4,16,0,0,5,9,6,4,53,7,5,9,4,5,4,10,3,0,46,4,0,7,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,59,25,74,7,8,15,33,23,4,254,0,0,0,7,0,6,0,0,0,10,0,0,0,8,0,0,0,0,0,16,3,4,4,3,8,0,0,0,0,33,10,14,0,6,19,0,0,0,0,53,7,14,0,9,10,3,0,0,4,59,0,10,5,7,13,6,0,3,0,45,6,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,47,13,42,58,25,6,11,5,235
SAL13171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,12,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,12,5,4,0,0,4,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,5,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,5,0,0,0,0,41
SAL13172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13173,0,0,4,0,0,4,0,4,0,16,0,0,6,0,0,4,3,9,0,23,0,0,37,5,0,4,16,9,0,73,11,3,17,3,3,0,16,7,0,60,5,4,14,0,0,3,23,11,0,60,0,5,10,4,0,0,7,6,0,34,0,0,0,0,0,0,5,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,92,14,9,13,58,48,3,272,0,0,3,0,0,5,0,6,0,12,3,0,0,6,3,5,0,0,0,17,9,15,4,20,18,4,0,12,0,77,3,12,5,9,8,0,0,3,0,50,8,7,3,11,12,3,4,4,0,57,0,6,0,6,6,0,0,4,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,22,44,49,19,6,31,0,235
SAL13174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11
SAL13175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,6,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,3,0,4,0,0,3,0,28
SAL13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL13177,4,0,0,0,0,0,0,3,0,9,0,0,8,0,0,0,3,3,0,16,6,5,5,5,0,0,8,4,0,23,9,4,0,4,0,0,4,4,0,28,17,0,10,0,3,0,5,4,0,36,21,4,10,3,4,0,10,9,0,58,17,0,4,0,0,0,4,3,0,30,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,72,8,35,16,8,4,33,25,0,200,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,12,8,5,0,5,6,3,0,0,0,29,3,11,0,7,0,0,0,0,0,26,11,11,0,10,9,0,0,3,0,42,10,4,0,16,7,0,0,3,3,43,9,10,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,41,9,47,23,9,0,15,5,189
SAL13178,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15
SAL13179,0,10,36,11,0,17,7,30,0,111,11,48,48,22,16,21,13,13,3,199,79,153,109,35,49,34,35,34,14,538,137,164,106,30,48,29,52,22,14,603,140,100,111,11,52,37,52,37,8,550,74,58,93,20,49,18,57,50,11,422,11,30,19,12,15,6,18,13,0,125,4,3,0,4,5,0,0,4,0,19,0,0,0,0,0,0,0,0,0,0,452,563,521,139,236,167,228,208,55,2559,0,6,3,24,9,50,3,3,0,106,18,60,6,48,58,42,10,7,6,253,59,243,26,68,111,24,0,15,8,562,103,222,24,67,147,28,9,10,8,616,56,143,27,64,168,45,9,22,10,540,40,74,11,66,131,25,6,30,3,397,5,22,0,17,38,10,0,0,5,93,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,286,779,90,354,665,233,37,92,45,2576
SAL13180,0,0,9,4,0,10,0,8,0,34,5,16,12,4,4,5,5,5,0,55,19,23,12,4,11,8,8,7,0,92,29,37,26,9,7,7,11,4,0,125,40,28,25,3,10,4,9,13,6,143,29,26,21,5,5,6,16,3,0,110,3,0,6,0,5,3,0,0,3,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,136,135,109,32,46,38,50,41,12,592,0,0,0,10,3,16,0,0,0,38,0,18,0,9,12,8,0,0,0,42,3,29,3,9,14,10,0,0,0,70,16,59,6,6,40,4,0,3,3,138,24,48,5,19,41,4,0,4,0,142,7,17,0,15,31,4,0,5,0,86,5,4,0,4,6,0,0,5,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,60,175,18,72,151,50,0,12,6,541
SAL13181,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,4,3,4,0,0,0,0,3,0,0,11,7,4,0,0,0,0,0,0,0,7,6,0,4,4,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,11,6,0,3,9,8,0,56,0,0,0,0,0,4,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,11,0,3,0,0,4,0,0,0,0,14,3,5,0,0,0,0,0,0,0,19,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,3,11,7,10,0,3,0,61
SAL13182,0,0,0,0,0,0,0,4,0,7,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,10,8,6,0,0,3,0,0,0,0,24,4,14,3,0,5,0,0,0,0,24,4,9,0,0,3,4,4,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,41,10,4,9,4,4,9,0,91,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,12,6,5,0,0,0,4,0,0,0,13,5,9,0,3,3,0,0,0,0,17,8,13,0,0,3,4,0,0,0,22,5,6,0,0,6,0,0,0,0,20,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,36,0,13,17,10,0,0,0,89
SAL13183,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,3,0,0,8,18,0,5,0,0,0,3,3,0,27,4,0,3,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,43,5,8,4,0,0,10,17,6,83,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,3,0,7,0,4,0,4,4,0,0,3,0,12,4,4,4,4,0,0,0,0,0,19,0,0,0,3,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,5,7,12,13,4,0,9,5,73
SAL13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13185,0,0,3,4,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,11,0,3,0,0,0,0,4,0,19,4,3,3,0,0,0,3,0,0,15,0,0,11,0,0,0,3,0,0,10,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,25,3,0,9,7,5,0,81,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,5,5,4,0,0,0,19,0,5,0,3,0,0,0,0,0,18,0,9,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,5,9,8,8,0,0,0,71
SAL13186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13
SAL13187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,3,0,0,0,0,16
SAL13188,0,0,9,0,0,0,5,10,0,23,0,0,6,4,0,0,4,12,0,29,0,0,23,0,6,0,16,13,0,58,0,0,17,3,0,0,5,5,0,36,3,0,11,3,5,0,14,7,7,44,3,4,12,0,0,0,13,0,0,31,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,80,14,5,10,48,47,4,231,0,0,0,0,0,7,0,5,5,16,0,0,0,12,8,7,4,0,0,25,6,10,0,19,12,5,0,3,0,52,0,4,0,11,3,6,0,4,0,29,0,10,0,11,19,0,0,8,0,49,0,3,0,8,3,4,0,7,0,21,0,0,0,8,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,6,60,43,27,9,22,0,210
SAL13189,0,0,6,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,15,0,5,7,4,0,0,0,0,0,28,6,5,13,0,0,3,7,3,0,40,7,0,10,6,0,0,10,10,0,45,9,4,13,3,0,0,7,4,0,40,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,63,19,4,10,30,26,0,192,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,3,0,0,0,16,0,4,0,5,3,0,0,0,0,23,0,7,5,0,13,8,0,0,0,46,3,14,3,4,10,3,0,4,0,46,4,10,0,6,14,9,0,0,0,43,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,13,30,38,34,6,14,0,179
SAL13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,0,23
SAL13191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,3,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,7,0,0,0,0,28
SAL13192,0,8,6,3,3,11,8,13,4,55,0,16,20,10,10,10,10,4,4,83,40,74,34,15,19,13,17,13,5,224,131,119,48,17,32,22,33,9,9,410,99,84,39,17,37,14,23,17,8,341,30,49,25,6,21,0,21,14,0,166,12,3,4,0,8,3,11,3,0,40,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,315,350,174,71,122,85,109,77,33,1331,3,4,3,10,3,22,3,7,0,58,3,30,7,17,24,8,3,0,0,90,34,97,9,21,46,13,7,5,4,228,87,159,12,39,116,23,3,3,3,455,54,115,7,28,82,20,4,7,9,322,14,34,8,16,56,7,3,15,0,145,3,6,0,0,12,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,433,43,138,346,102,26,37,22,1325
