SAL_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SAL14220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,10,0,3,4,0,0,27,0,0,0,0,0,0,0,0,10,13,0,8,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,0,8,6,0,0,35
SAL14221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,3,0,0,15
SAL14222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10
SAL14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7
SAL14225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
SAL14226,0,3,0,0,3,3,0,5,4,3,0,0,0,0,0,16,3,3,0,0,6,5,0,19,14,30,20,4,11,6,4,94,0,0,0,0,0,0,0,0,19,39,28,11,21,8,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,3,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,3,3,4,5,0,0,0,23,26,38,30,15,23,11,4,158
SAL14227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,5,5,3,0,0,0,11,0,0,0,0,0,0,0,0,5,5,5,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,3,0,0,0,12
SAL14228,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,9,0,11,0,0,0,0,0,17,95,90,54,30,42,3,0,313,0,0,0,0,0,0,0,0,99,106,57,33,42,8,3,345,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,16,22,16,8,15,0,0,83,6,3,0,0,0,0,0,11,25,32,19,11,16,0,0,111,126,142,72,45,53,11,4,453
SAL14229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,11,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,9,8,5,0,0,0,0,12
SAL14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,14
SAL14232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,11,5,0,0,0,0,21,0,0,0,0,0,0,0,3,12,12,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,12,14,3,7,4,0,0,35
SAL14233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,0,10
SAL14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9
SAL14235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
SAL14236,7,4,0,0,0,0,0,12,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,28,16,22,9,14,0,0,95,0,0,0,0,0,0,0,0,32,27,25,12,22,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,10,3,12,0,0,41,0,0,0,0,0,0,0,0,7,12,7,3,12,0,0,44,42,32,33,20,30,0,0,165
SAL14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
SAL14238,11,3,3,3,0,0,0,26,0,3,0,0,0,0,0,7,3,8,0,0,0,0,0,12,111,103,58,36,32,12,0,347,0,3,0,0,0,0,0,9,126,117,63,38,39,16,0,402,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,89,119,54,38,39,6,0,343,0,5,0,3,0,0,0,9,92,127,61,38,40,4,5,370,219,248,120,75,76,21,5,770
SAL14239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL14240,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,6,7,4,7,0,0,32,0,0,0,0,0,0,0,0,8,6,9,4,10,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,7,14,4,10,0,0,49
SAL14241,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,12,4,0,0,0,0,0,0,4,6,0,3,3,4,0,0,9,0,0,0,0,0,0,0,0,7,8,4,3,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,4,3,8,3,0,32
SAL14242,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,5,38,20,20,10,15,4,0,108,0,0,0,0,0,0,0,0,41,30,25,10,19,4,0,122,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,12,11,6,7,0,0,52,0,4,3,0,0,0,0,8,17,20,12,6,7,0,0,67,60,49,32,21,27,8,0,189
SAL14243,22,29,15,11,8,7,6,94,16,26,27,13,21,3,7,116,30,33,21,13,10,3,6,113,194,168,114,66,95,24,15,676,5,0,0,0,0,0,0,10,259,265,185,110,133,43,24,1014,0,0,3,3,5,0,5,12,0,7,5,9,6,0,0,31,0,3,8,9,4,0,0,26,18,47,37,30,21,8,0,164,0,0,0,0,0,0,0,0,19,59,51,44,40,10,10,237,280,317,236,150,173,53,36,1246
SAL14244,673,334,109,47,38,28,18,1255,66,14,10,0,9,0,5,97,62,30,10,0,4,0,0,114,98,25,6,5,3,6,4,150,4,0,0,0,0,0,0,7,915,404,138,61,54,40,27,1623,35,64,21,14,17,13,9,182,5,7,3,4,0,0,3,20,3,5,5,0,4,3,0,17,17,10,10,0,7,7,3,43,0,0,0,0,0,0,0,6,57,84,42,24,25,16,14,270,970,489,178,83,82,54,44,1894
SAL14245,948,778,357,143,218,141,101,2681,15,19,11,10,8,5,5,75,27,21,13,3,4,11,0,77,66,65,37,26,36,8,7,248,0,0,0,0,0,0,0,0,1060,885,413,182,266,164,110,3087,32,39,31,9,33,18,24,186,5,9,7,0,3,3,0,34,0,9,3,4,6,0,4,27,12,11,4,6,15,8,5,66,0,7,0,0,0,0,0,7,52,71,47,26,63,28,30,323,1111,962,463,208,326,199,144,3409
SAL14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,4,0,0,0,4,0,9
SAL14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
SAL14249,0,0,0,0,4,5,5,13,4,7,5,7,0,0,0,21,0,4,5,3,5,0,0,12,32,46,32,20,24,15,5,171,0,0,0,0,0,0,0,0,35,52,41,32,29,16,4,217,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,12,0,0,0,0,0,0,0,0,3,8,3,6,3,0,0,23,41,62,45,34,38,16,9,240
SAL14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,10,19,8,8,14,3,4,70,0,0,0,0,0,0,0,0,21,19,10,8,18,4,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,11,24,24,7,8,18,11,4,94
SAL14251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14252,192,159,69,42,42,27,11,539,20,17,13,9,0,0,0,61,18,16,8,7,9,0,0,52,126,92,34,35,25,0,5,325,0,0,0,0,0,0,0,0,352,288,118,87,69,33,21,975,4,24,12,9,16,12,3,82,14,9,5,0,5,0,0,34,5,6,4,0,4,0,0,22,57,64,36,21,17,9,0,208,0,3,3,0,0,0,0,4,80,118,63,31,39,20,9,353,436,401,182,118,109,53,24,1328
SAL14253,19,24,14,6,9,12,3,88,16,6,8,0,8,0,0,39,17,11,4,4,10,0,0,48,143,156,90,54,47,16,8,509,0,0,0,0,0,0,0,0,192,207,115,67,65,30,14,687,3,0,0,0,0,3,0,17,10,4,0,0,0,0,0,16,5,8,4,3,4,3,0,17,33,31,16,4,15,4,0,97,0,0,0,0,0,0,0,8,45,40,23,11,18,8,3,150,236,248,144,74,83,34,15,842
SAL14254,16,14,8,8,9,0,0,69,23,19,15,11,5,0,0,81,13,9,4,7,4,3,0,38,146,135,67,53,43,5,3,445,0,0,0,0,0,0,0,0,193,181,99,74,62,16,6,628,0,3,5,0,0,0,0,9,3,8,5,6,3,3,0,25,0,0,3,5,5,0,0,8,24,35,21,12,17,3,0,118,0,0,0,0,0,0,0,0,29,46,35,19,25,7,0,163,225,228,130,94,83,22,8,793
SAL14255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,31,40,27,18,17,3,0,137,0,0,0,0,0,0,0,0,30,42,27,15,17,3,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,29,14,13,8,0,0,103,0,0,0,0,0,0,0,3,36,32,19,17,9,0,0,112,67,73,41,34,26,3,3,253
SAL14256,14,12,9,9,8,0,0,49,21,13,7,3,10,0,0,58,16,12,3,5,5,3,0,41,92,109,64,40,44,14,12,374,0,0,0,0,0,0,0,3,150,150,86,48,65,17,12,522,4,0,5,0,0,0,0,3,0,0,4,0,0,0,0,13,0,0,0,3,4,0,0,9,33,51,31,19,29,4,5,171,0,5,5,0,0,0,0,11,39,58,40,29,32,4,4,204,187,209,124,80,103,17,12,731
SAL14257,9,0,0,3,0,0,0,11,17,7,12,0,4,0,0,38,14,12,4,5,3,0,0,30,68,48,33,23,27,10,5,215,0,0,3,0,0,0,0,4,104,74,52,32,27,9,5,298,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,17,0,0,0,3,0,0,0,8,15,34,36,28,24,3,5,143,0,0,0,0,0,0,0,4,21,41,39,32,31,3,5,182,129,114,89,66,63,11,4,481
SAL14258,16,8,3,6,3,4,0,35,6,3,6,4,8,0,0,25,7,15,4,0,4,0,0,29,121,99,63,36,55,8,0,372,0,0,0,0,0,0,0,0,150,118,79,40,63,6,0,460,0,0,0,0,0,4,3,9,4,8,9,0,4,0,0,18,0,0,0,0,7,0,0,8,63,89,39,30,35,0,0,257,6,3,3,0,0,0,0,16,68,102,48,36,47,4,3,307,220,218,124,74,113,15,4,771
SAL14259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL14260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,21
SAL14261,15,13,10,4,4,0,0,43,3,4,4,0,0,0,0,15,3,7,0,0,0,0,0,12,29,14,6,4,10,5,0,73,0,0,0,5,0,0,0,6,56,40,21,14,14,7,0,150,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,5,0,5,0,0,10,3,19,11,6,5,0,0,52,0,0,0,0,0,0,0,0,9,24,11,6,11,0,0,75,65,61,39,21,30,9,0,215
SAL14262,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,16,28,22,8,13,0,0,98,0,0,0,0,0,0,0,0,23,38,25,12,15,5,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,4,3,0,0,20,0,0,0,0,0,0,0,0,5,3,8,4,3,0,0,22,26,45,28,18,17,4,0,138
SAL14263,182,287,189,146,207,160,84,1254,58,66,28,28,32,16,18,252,50,60,27,24,22,10,3,206,187,200,140,111,134,62,25,863,4,4,0,4,5,0,0,13,479,616,393,318,406,254,133,2592,28,45,37,38,50,29,23,248,15,25,17,14,19,0,4,96,5,5,6,10,11,4,4,37,32,38,14,12,18,10,6,119,3,5,4,0,0,0,3,13,82,113,76,72,95,42,34,511,555,724,470,389,498,295,167,3104
SAL14264,12,6,5,0,4,0,0,28,3,5,0,0,5,0,0,12,9,4,0,3,6,0,0,18,137,121,78,46,46,7,3,442,0,0,0,0,0,0,0,0,165,140,86,50,55,11,3,501,0,3,0,0,0,0,0,3,5,7,8,3,0,0,0,27,0,0,0,0,4,0,0,6,98,139,88,73,71,13,6,487,4,10,8,0,0,0,0,22,108,158,109,79,73,11,4,546,270,293,194,131,132,18,11,1046
SAL14265,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,5,4,0,0,0,0,0,0,7,74,55,28,17,25,0,3,199,0,4,0,0,0,0,0,4,81,62,32,22,24,0,3,221,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,43,19,12,10,3,0,110,0,0,0,0,0,0,0,0,30,45,19,12,10,3,0,122,108,104,57,32,30,8,3,347
SAL14266,311,500,263,179,238,203,135,1827,68,89,62,40,51,30,8,357,92,97,65,27,53,37,24,393,248,314,211,177,232,140,85,1410,3,0,5,0,3,0,0,8,733,1002,600,422,567,416,258,3997,11,29,33,22,16,22,16,144,0,4,6,5,6,5,6,37,0,8,7,0,6,5,9,33,8,18,18,21,27,15,7,118,0,0,0,0,0,0,0,5,27,57,63,49,58,50,36,333,756,1064,660,471,624,464,297,4336
SAL14267,82,148,76,39,57,47,21,465,41,54,37,26,33,25,10,230,32,58,46,31,33,15,10,225,100,161,95,73,120,86,46,669,0,0,0,0,0,0,0,5,253,423,256,166,240,174,83,1596,0,6,11,9,0,6,5,46,0,0,5,0,0,0,4,19,0,4,0,0,0,6,4,8,3,12,6,9,12,10,9,56,0,0,0,0,0,0,0,0,11,22,23,18,14,24,16,133,263,448,279,187,256,192,100,1726
SAL14268,402,456,179,94,113,75,53,1372,58,41,27,18,26,6,4,189,67,56,23,13,25,10,8,208,149,132,99,55,88,45,14,586,4,3,0,0,0,0,0,8,676,688,326,184,255,140,85,2360,28,44,23,25,24,29,25,192,6,9,9,3,4,0,0,36,9,11,4,0,6,8,0,36,10,13,22,9,15,9,4,77,0,0,0,0,3,0,0,4,49,81,53,33,49,43,32,349,729,768,383,223,305,189,112,2707
SAL14269,24,21,9,12,12,0,0,80,0,4,0,0,0,0,0,4,3,4,4,3,12,0,0,24,136,105,61,47,39,8,3,400,0,0,0,0,0,0,0,0,165,133,81,65,58,10,4,515,0,5,0,0,0,0,0,10,6,8,10,0,3,0,0,29,0,5,0,3,0,0,0,6,140,146,79,49,55,14,0,476,3,8,4,0,5,0,0,15,151,163,91,52,62,11,0,540,317,300,166,119,123,22,7,1052
SAL14270,3,9,3,5,3,0,0,20,13,16,6,6,3,3,0,48,3,4,5,0,3,0,0,14,153,126,68,41,53,19,7,460,0,0,0,0,0,0,0,0,171,149,78,52,59,27,6,545,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,3,18,46,22,11,19,7,5,122,0,0,0,0,0,0,0,0,17,48,25,20,28,7,5,143,189,198,107,70,83,30,13,691
SAL14271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,0,0,0,14
SAL14272,60,62,28,12,22,18,3,207,28,28,22,10,24,11,3,125,28,21,8,3,15,5,3,83,159,154,85,62,82,27,13,580,0,7,0,0,0,0,0,3,277,268,141,92,147,66,20,1001,3,6,0,3,4,4,0,24,4,7,7,3,7,3,3,38,0,7,0,0,0,5,0,14,12,22,18,19,23,7,9,110,0,0,0,0,0,0,0,7,21,44,27,29,40,15,10,188,295,309,169,119,183,79,33,1193
SAL14273,11,0,4,0,7,0,0,29,6,3,0,0,0,0,0,14,3,0,3,0,0,0,0,6,158,126,84,47,44,7,4,456,0,0,0,0,0,0,0,4,174,138,102,44,53,9,4,516,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,12,0,0,0,0,0,0,0,0,14,33,22,14,21,0,0,105,0,0,0,0,0,0,0,0,19,36,26,16,20,3,0,119,188,170,125,66,72,5,4,628
SAL14274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,4,12,4,0,31,0,0,0,0,0,0,0,0,4,9,7,4,12,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,4,12,4,0,31
SAL14275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14276,17,26,12,7,16,3,4,78,0,0,3,0,0,0,0,8,11,10,0,7,5,0,0,19,134,137,97,56,48,3,0,476,0,0,0,0,0,0,0,3,156,173,113,69,67,8,0,594,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,9,71,84,43,37,30,3,0,275,0,0,0,0,0,0,0,0,76,92,48,33,39,3,0,292,235,262,161,105,103,12,5,885
