SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL12471,11,16,27,41,35,73,24,20,45,12,11,19,73,65,136,15,28,44,27,17,36,15,15,31,59,56,121,0,0,0,0,0,3,10,9,13,5,12,17,0,0,0,14,23,36,0,6,11,5,0,5,5,0,4,0,17,16,3,0,3,11,22,34,27,50,75,0,0,0,0,4,7,0,0,0,3,4,9,80,70,148,258,252,509
SAL12472,0,0,0,3,4,6,0,0,0,0,0,0,3,4,6,0,0,0,3,0,3,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,0,5,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,18,20,37
SAL12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12474,0,0,0,3,0,9,0,0,0,0,0,0,6,0,9,0,3,7,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,13,16,32
SAL12475,0,4,4,6,5,15,0,3,3,5,4,9,13,13,31,0,7,14,0,0,3,8,9,12,16,18,31,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,6,5,8,3,4,5,0,5,5,0,3,5,0,0,0,9,14,25,12,17,31,0,0,0,0,0,0,0,0,0,0,0,0,14,13,32,53,65,124
SAL12476,0,0,0,0,4,4,0,0,6,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,13,14,23
SAL12477,0,0,3,12,7,19,4,0,0,0,0,4,17,9,22,5,11,16,0,0,0,4,0,5,10,9,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,42,33,79
SAL12478,51,25,78,81,73,152,27,27,49,17,14,27,119,113,235,41,50,88,35,42,74,33,20,50,110,109,215,8,7,14,0,3,4,10,5,19,14,15,31,0,0,0,30,31,64,40,64,96,16,10,25,11,7,14,20,31,50,0,0,0,81,110,187,116,141,253,4,0,4,4,3,3,0,0,0,6,8,10,77,69,147,472,461,933
SAL12479,3,0,3,0,0,0,0,0,5,0,0,0,0,0,9,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,19
SAL12480,0,4,4,6,6,5,0,6,8,0,0,3,5,7,13,0,5,9,8,9,11,0,0,0,6,11,19,0,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,3,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,25,11,38,42,44,87
SAL12481,3,0,0,4,0,4,0,0,3,0,0,4,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,16,8,20
SAL12482,10,13,19,18,16,31,6,9,22,5,3,11,33,30,66,12,8,19,3,3,8,9,0,11,22,18,38,6,5,3,0,0,0,4,3,7,0,7,8,0,0,0,14,11,25,8,13,18,0,0,3,0,0,6,3,8,5,0,0,0,10,21,32,24,33,54,0,0,0,0,7,8,0,0,0,0,7,8,22,29,50,112,126,232
SAL12483,8,10,19,42,36,75,5,5,13,5,0,4,50,38,86,13,14,32,0,5,10,3,0,0,19,21,44,0,0,0,0,0,0,0,3,3,5,7,15,0,0,0,11,13,17,0,7,7,0,0,0,0,0,0,0,3,5,0,0,0,0,11,6,8,20,27,0,0,0,0,4,4,0,0,0,0,4,4,33,29,60,119,117,240
SAL12484,25,30,54,68,48,116,27,18,56,8,7,15,100,71,179,37,51,84,11,14,23,4,8,10,51,68,121,0,0,0,0,0,0,7,6,12,6,11,13,0,0,0,19,16,36,0,4,8,5,0,6,0,4,4,0,3,3,0,0,0,0,17,22,23,34,50,0,6,4,0,3,5,0,0,0,3,9,14,105,104,204,311,312,622
SAL12485,134,144,281,334,299,629,80,97,175,50,63,110,463,458,919,155,125,282,72,87,159,89,138,224,316,350,664,11,7,24,27,45,70,35,15,55,76,125,206,0,0,0,152,202,351,180,184,363,63,83,147,19,36,51,125,144,268,0,5,4,379,451,835,530,653,1182,14,25,42,45,52,101,0,0,0,58,77,139,362,338,703,1869,2018,3887
SAL12486,91,77,168,243,229,474,30,32,56,18,6,27,285,268,559,139,128,263,37,44,86,18,23,45,191,201,392,6,6,10,10,24,32,25,15,38,38,61,99,0,0,0,78,100,176,49,66,117,26,29,48,8,0,13,36,70,104,0,0,0,123,158,285,199,265,464,0,3,5,24,29,47,0,0,0,26,33,55,121,103,224,916,938,1858
SAL12487,24,32,60,88,74,166,27,22,45,7,5,10,123,102,228,61,70,136,13,13,28,7,4,8,79,88,171,5,6,11,4,4,5,7,9,23,11,16,29,0,0,0,28,34,65,4,11,18,5,7,8,0,0,3,9,10,18,0,0,0,18,29,49,49,64,114,0,5,0,0,5,5,0,0,0,4,4,11,54,54,113,336,353,681
SAL12488,0,4,4,5,0,5,0,0,0,0,0,0,5,0,5,0,5,5,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,12,11,22,35
SAL12489,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,5,161,160,14,176
SAL12490,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,14,4,24
SAL12491,11,5,16,3,9,10,5,6,8,0,0,0,10,14,23,7,4,11,0,0,9,5,4,11,9,17,24,0,0,0,0,0,0,4,0,5,4,4,3,0,0,0,0,4,12,6,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,13,8,16,21,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,42,60,97
SAL12492,6,8,17,19,11,26,0,0,0,0,0,4,14,15,31,3,6,10,0,0,0,0,0,0,5,6,13,0,0,0,0,0,0,4,0,4,0,5,4,0,0,0,7,5,10,3,3,3,0,3,6,0,0,0,0,6,6,0,0,0,4,6,10,14,10,20,0,6,6,0,0,5,0,0,0,0,3,7,25,19,38,60,60,122
SAL12493,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,3,16
SAL12494,16,7,23,46,42,80,6,21,31,10,6,16,63,71,133,8,11,15,33,35,70,27,15,44,73,64,132,3,8,9,0,0,0,16,3,19,0,4,6,0,0,0,15,16,37,14,13,26,0,4,4,0,0,0,4,7,14,0,0,0,19,26,48,33,45,81,0,3,0,0,6,6,0,0,0,0,8,9,10,19,28,190,204,400
SAL12495,84,77,158,187,210,397,106,109,217,22,17,39,311,337,651,115,126,245,141,92,234,19,7,23,280,231,510,27,16,44,21,26,50,28,11,38,32,50,83,0,0,0,109,103,216,85,97,179,46,51,98,11,15,27,25,38,60,0,0,0,161,205,363,275,309,582,40,28,68,23,43,60,0,0,0,63,67,127,203,180,383,1209,1209,2418
SAL12496,0,0,0,7,0,10,0,0,0,0,3,5,9,9,10,0,0,5,0,6,4,0,0,0,6,7,8,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,20,22,38
SAL12497,3,0,3,12,15,20,6,15,18,0,0,0,13,31,43,12,8,16,4,3,8,0,3,3,13,14,23,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,5,9,21,46,64,103
SAL12498,50,41,89,142,134,280,21,30,50,23,29,51,184,195,377,80,69,147,56,43,96,18,16,32,151,126,280,5,17,17,3,9,17,16,22,39,11,21,35,0,0,0,43,69,113,27,50,74,7,6,17,8,9,16,8,26,34,0,0,0,51,87,141,95,158,251,0,4,9,8,14,18,0,0,0,9,17,23,76,76,147,564,610,1173
SAL12499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL12502,21,22,43,65,55,118,4,0,4,4,4,9,71,67,136,35,26,58,3,7,7,8,6,15,44,35,78,3,0,0,0,0,0,6,4,11,12,12,16,0,0,0,18,17,35,5,15,21,3,6,12,0,4,5,4,10,14,0,0,0,17,31,52,36,48,85,0,0,0,0,3,3,0,0,0,0,5,5,56,49,102,224,223,446
SAL12503,4,0,4,0,4,6,0,0,5,0,0,0,6,4,9,9,5,10,0,4,4,0,0,0,9,4,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,31
SAL12504,0,0,0,4,4,9,3,0,3,0,0,0,3,8,12,4,6,12,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,10,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,8,7,22,24,27,53
SAL12505,0,0,0,5,0,10,0,0,0,0,0,0,5,0,10,0,3,3,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,6,5,0,7,0,0,0,0,0,0,6,0,7,0,0,0,13,10,24
SAL12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,15,10,7,17
SAL12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12508,3,6,11,22,14,35,0,4,4,10,10,13,34,30,59,15,5,20,6,9,11,11,6,15,33,25,52,0,0,0,0,3,3,8,0,8,0,4,4,0,0,0,9,7,13,5,6,13,3,4,3,0,0,0,0,0,4,0,0,0,12,13,28,16,22,38,0,0,0,4,0,5,0,0,0,4,0,5,12,10,24,104,94,194
SAL12509,0,0,0,9,5,10,0,3,3,0,0,0,3,4,14,3,3,6,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,6,6,4,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,19,22,40
SAL12510,5,4,11,23,30,51,0,6,4,5,3,10,32,38,71,8,5,15,5,0,9,3,9,13,15,12,31,0,3,3,0,0,0,4,3,8,0,4,3,0,0,0,3,6,16,0,0,0,0,0,0,0,4,4,0,10,10,0,0,0,0,11,12,4,23,27,0,0,0,0,0,0,0,0,0,6,0,0,30,19,50,93,96,192
SAL12511,306,261,562,556,552,1099,298,295,594,253,238,499,1102,1085,2192,285,248,531,381,335,715,284,273,564,949,858,1808,56,39,92,72,96,168,114,60,178,229,297,531,0,4,4,478,495,972,409,529,943,159,196,352,63,62,124,161,230,391,7,4,8,792,1018,1809,1273,1515,2787,48,52,96,135,182,316,3,3,4,188,234,421,780,815,1594,4597,4773,9369
SAL12512,9,9,16,13,10,18,8,3,6,0,0,0,16,13,29,7,6,15,12,7,22,4,0,4,24,18,36,0,3,3,0,0,0,4,0,6,0,5,12,0,0,0,9,11,19,8,7,12,0,0,0,0,0,0,0,5,5,0,0,0,5,7,17,20,18,33,0,0,0,0,4,4,0,0,0,0,4,4,287,20,304,352,71,422
SAL12513,7,7,12,9,11,19,5,4,8,0,0,5,14,15,33,8,3,12,3,0,5,5,7,11,13,10,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,3,7,9,3,9,16,0,0,0,0,0,0,0,0,0,0,0,0,6,13,16,50,58,100
SAL12514,231,210,440,623,565,1183,111,101,209,41,29,70,773,689,1465,421,369,788,138,135,274,74,72,152,641,578,1217,41,56,92,81,93,175,66,46,113,150,185,335,0,8,4,336,387,724,258,348,603,208,221,430,56,72,127,211,332,546,0,0,0,735,976,1712,1074,1364,2434,36,44,80,72,94,166,3,0,3,113,142,252,677,595,1275,3511,3580,7088
SAL12515,252,223,480,599,515,1110,324,356,685,72,78,156,999,949,1946,173,186,363,203,186,392,75,57,127,452,433,887,18,10,27,20,35,58,33,10,42,61,111,171,0,0,0,139,166,302,141,156,299,58,83,136,23,18,45,75,94,174,0,5,0,298,362,656,434,527,965,37,32,68,44,49,96,0,4,0,83,88,167,297,307,603,2518,2533,5049
SAL12516,110,114,223,372,352,725,57,64,120,18,30,43,445,448,898,274,195,464,52,44,99,31,38,67,358,275,632,10,15,23,22,36,57,20,10,30,58,94,152,0,0,0,112,158,263,318,277,598,172,183,353,22,28,54,83,101,183,4,0,4,601,589,1188,717,743,1458,21,28,46,33,43,71,0,0,0,47,67,121,235,258,490,1908,1910,3820
SAL12517,8,9,13,9,0,9,0,0,4,3,0,3,6,7,15,0,5,9,0,5,5,0,3,7,4,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,27,47
SAL12518,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL12519,0,5,5,3,3,5,0,0,0,0,0,0,6,3,9,0,0,5,0,4,4,0,0,0,0,4,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22
SAL12520,3,3,4,0,9,9,6,3,5,0,0,0,6,8,13,4,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,3,0,8,0,4,6,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,18,25,46
SAL12521,6,9,10,11,11,27,0,0,0,0,0,0,12,18,28,11,6,18,4,0,5,0,0,0,16,12,23,0,0,0,0,0,0,4,0,3,3,3,6,0,0,0,6,5,8,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,4,9,16,0,0,0,0,0,0,0,0,0,0,0,0,16,12,28,55,56,108
SAL12522,3,4,5,3,5,7,0,3,3,5,6,12,12,5,20,0,3,0,0,0,0,8,7,13,8,9,18,0,0,0,0,0,0,4,0,4,3,6,5,0,0,0,4,6,9,3,5,9,3,0,3,0,6,4,0,3,3,0,0,0,7,6,15,15,13,29,0,0,0,0,0,0,0,0,0,0,0,0,10,8,14,53,32,83
SAL12523,17,22,41,44,56,100,4,4,11,0,0,0,51,59,114,25,34,60,10,5,14,0,0,3,39,43,78,0,0,0,0,0,0,11,3,15,10,14,21,0,0,0,20,14,32,6,7,11,0,3,3,0,0,0,0,3,5,0,0,0,5,16,17,22,32,53,0,4,0,5,3,11,0,0,0,4,4,7,66,73,144,201,240,437
SAL12524,90,119,203,271,243,516,51,39,86,31,17,53,353,303,653,213,242,457,29,30,59,36,22,56,278,298,573,16,15,31,4,11,15,50,28,80,33,50,81,0,0,0,94,103,206,74,107,178,24,52,78,19,19,40,38,69,107,0,0,0,158,255,408,254,357,611,8,0,9,14,8,22,0,0,0,16,16,38,123,106,227,1118,1194,2310
SAL12525,0,0,0,0,0,4,0,0,3,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,9,13,21
SAL12526,3,0,5,0,4,7,0,0,0,5,0,4,9,6,12,3,5,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,5,5,0,0,0,0,0,0,0,5,5,3,0,3,22,13,30
SAL12527,4,0,3,8,3,8,4,3,5,0,8,3,10,9,15,9,3,11,0,0,5,0,0,0,8,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,6,4,12,32,32,65
SAL12528,22,18,41,65,37,102,0,5,9,5,0,7,69,42,115,25,21,43,7,9,13,11,8,17,36,39,75,0,4,6,0,4,4,4,3,7,17,22,37,0,0,0,26,32,57,15,24,40,19,10,35,3,6,13,16,25,42,0,0,0,58,68,127,84,101,179,0,0,0,0,4,6,0,0,0,6,3,9,20,24,48,239,225,462
SAL12529,149,155,310,233,239,477,194,187,377,42,40,86,473,467,937,158,152,314,140,125,271,43,40,86,346,324,670,78,83,157,165,182,341,80,75,154,249,243,487,0,0,0,566,578,1142,586,576,1165,263,271,536,57,67,130,137,153,290,0,4,4,1050,1072,2123,1619,1656,3278,157,171,329,254,253,503,4,0,4,418,422,835,646,558,1207,3648,3580,7227
SAL12530,12,5,22,21,26,49,6,4,7,25,27,53,53,58,111,12,10,22,11,10,18,27,32,64,49,54,106,0,0,0,0,0,0,6,4,6,4,3,13,0,0,0,10,6,20,11,14,28,6,5,7,4,5,11,3,10,10,0,0,0,19,38,56,32,43,76,0,0,0,0,3,3,0,0,0,0,3,9,9,14,23,161,184,346
SAL12531,0,0,0,0,0,0,0,6,6,0,0,0,0,3,3,5,0,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,14,19
SAL12532,9,7,17,23,25,50,5,5,6,3,3,3,30,31,61,18,26,46,10,0,8,6,3,7,30,33,64,0,0,0,0,0,0,3,0,6,0,8,6,0,0,0,7,7,17,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,11,17,0,0,0,0,4,4,0,0,0,0,4,4,53,45,94,128,132,265
SAL12533,0,0,0,0,8,9,0,0,0,0,0,0,0,8,9,3,4,9,0,0,0,0,0,0,10,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,15,30,51
SAL12534,113,109,225,179,183,364,171,159,328,43,57,98,389,397,790,126,114,244,180,154,335,64,57,121,370,332,699,16,4,23,10,19,24,51,23,77,33,51,84,0,0,0,111,102,213,132,142,271,27,23,53,15,24,41,39,67,101,0,0,0,213,257,470,322,357,682,14,14,23,27,31,51,0,0,0,37,41,80,240,299,538,1472,1542,3016
SAL12535,0,0,6,7,5,11,3,0,3,0,0,0,12,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,24,19,17,40
SAL12536,0,0,3,4,5,8,0,0,0,0,0,0,4,5,8,0,0,6,0,0,4,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,10,10,20
SAL12537,5,4,0,0,3,4,0,0,3,3,0,5,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,19,23,38
SAL12538,0,0,5,0,4,4,0,6,6,0,0,0,0,6,9,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,14
SAL12539,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8
SAL12540,107,113,215,213,249,452,63,49,109,20,22,41,299,307,606,140,130,272,41,35,79,23,22,51,206,196,404,22,24,43,27,32,59,23,23,43,62,75,141,0,0,0,130,162,286,90,131,221,62,97,165,17,23,35,84,132,209,0,0,0,250,383,632,379,541,922,6,9,12,19,38,56,0,0,3,26,49,69,241,219,464,1254,1425,2678
SAL12541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5
