SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10165,11,57,404,606,581,320,82,12,0,2072,29,50,72,87,76,99,87,23,0,518,15,32,35,19,18,18,12,4,0,156,0,0,4,8,9,10,3,0,0,33,56,143,526,717,675,441,183,35,0,2784,0,0,5,17,17,21,0,0,0,74,7,6,8,4,7,3,4,0,0,49,12,8,14,22,27,27,5,0,0,125,63,150,537,739,708,473,189,36,0,2905,153,25,36,42,85,160,283,188,52,1020,3,4,27,48,22,22,19,18,10,177,231,188,601,831,811,656,491,243,57,4103,3,75,413,506,505,267,49,4,0,1815,42,53,108,183,177,160,111,20,0,850,20,19,58,70,37,33,11,0,0,244,0,0,3,5,0,5,0,4,0,16,60,149,574,772,717,460,161,27,0,2929,0,3,12,11,17,13,0,0,0,63,6,9,4,6,15,10,3,0,0,51,6,13,17,20,31,27,3,0,0,113
SAL10166,0,10,76,98,117,64,19,5,0,376,8,13,11,12,16,23,21,6,0,109,3,0,7,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,5,11,20,95,111,131,92,44,10,0,509,0,0,0,9,3,5,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,4,0,9,3,5,3,0,0,21,11,26,94,115,132,93,46,10,0,535,43,8,12,5,8,35,52,45,12,221,4,0,8,7,15,12,4,6,6,48,57,29,113,130,155,140,97,62,17,800,0,13,66,69,95,37,10,0,0,290,4,9,9,23,29,38,17,5,0,139,0,5,3,7,3,8,6,0,0,32,0,0,0,0,0,0,0,0,0,3,11,28,85,100,131,81,31,4,0,470,0,0,6,0,3,3,0,0,0,11,0,0,0,0,0,0,3,0,0,12,0,0,6,3,3,5,3,0,0,20
SAL10167,6,5,30,29,31,32,4,0,0,147,3,5,3,0,10,10,3,0,0,44,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,14,12,34,35,49,48,12,0,0,201,0,4,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,12,14,13,40,36,49,53,12,0,0,212,15,0,4,0,3,12,27,18,5,94,0,0,0,0,5,0,0,0,0,15,29,22,45,34,60,64,39,18,8,317,3,0,8,13,17,12,4,0,0,63,9,3,15,15,25,11,9,0,0,89,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,12,29,30,51,21,12,0,0,165,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,8
SAL10168,5,10,11,15,24,26,6,0,0,97,0,0,0,3,0,8,0,0,0,22,3,0,0,6,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,15,13,20,26,41,10,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,11,11,19,17,31,41,10,0,0,137,3,0,4,0,3,9,17,3,0,41,0,0,0,7,3,4,4,0,0,18,12,17,22,24,38,51,23,7,0,191,0,8,9,11,14,9,8,0,0,56,10,3,6,4,8,13,0,0,0,51,0,0,3,4,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,12,16,15,21,27,26,9,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
SAL10169,10,21,35,30,46,56,23,0,0,217,11,8,9,3,9,14,11,0,0,54,0,0,0,0,0,0,6,0,0,13,0,0,0,5,0,0,0,0,0,3,16,24,44,38,55,65,33,0,0,286,0,0,4,0,3,5,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,4,0,3,5,0,0,0,12,16,29,51,40,61,70,36,0,0,300,12,3,5,8,8,16,45,29,10,139,0,6,11,12,12,9,11,3,3,62,29,36,64,61,79,98,88,34,13,501,5,3,22,18,26,32,8,0,0,120,7,5,25,11,23,19,9,4,0,103,0,0,4,3,3,4,0,0,0,8,0,0,0,0,4,0,0,0,0,3,13,16,44,36,50,54,18,4,0,236,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,5,0,0,0,8
SAL10170,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,4,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10172,0,0,0,4,5,6,0,0,0,21,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,5,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,5,4,0,35,5,0,0,0,0,3,7,4,0,23,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,18,12,4,0,56,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,5,0,0,0,15,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,5,9,9,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10173,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10174,13,10,21,46,36,28,8,0,0,153,13,9,4,0,4,13,4,0,0,48,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,26,12,27,44,43,46,18,0,0,211,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,26,13,27,47,43,50,15,0,0,219,4,0,5,5,0,19,44,23,10,110,3,0,6,3,3,0,0,0,0,18,33,20,29,49,41,71,58,30,10,350,0,7,8,19,26,24,4,0,0,85,5,8,14,24,20,14,0,0,0,82,0,0,6,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,5,14,16,25,42,47,40,8,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3
SAL10175,9,20,64,120,107,55,10,3,0,393,24,9,27,31,35,46,18,9,0,205,0,3,8,10,3,0,0,0,0,26,0,0,3,0,0,0,0,0,0,7,37,32,100,165,153,103,30,13,0,626,0,0,0,3,5,9,0,0,0,12,0,0,3,0,0,0,0,0,0,12,0,0,6,3,5,8,0,0,0,22,38,34,106,164,160,117,33,13,0,648,20,6,11,9,15,38,88,37,18,248,4,5,14,23,14,15,13,0,4,91,58,45,130,196,188,160,131,53,22,988,4,13,46,50,78,35,3,0,0,226,35,27,59,105,96,56,33,0,0,417,8,6,9,8,3,9,0,0,0,36,0,0,3,3,3,0,0,0,0,12,39,41,117,175,183,95,44,0,0,691,0,0,3,0,0,0,0,0,0,7,0,0,0,3,4,0,4,0,0,14,0,0,7,3,4,0,4,0,0,23
SAL10176,0,0,0,6,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,0,0,18,0,0,5,4,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10177,0,0,3,3,10,4,5,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,10,5,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,6,10,5,0,0,34,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,10,8,3,0,44,0,0,0,7,7,0,0,0,0,17,3,0,0,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,11,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10178,21,69,128,275,240,172,53,0,0,973,54,40,18,37,41,44,47,5,0,284,20,17,15,15,10,20,13,0,0,118,0,0,4,3,0,4,0,0,0,17,92,131,166,334,301,244,107,10,0,1387,0,4,5,3,5,7,0,0,0,22,7,4,0,0,0,3,0,0,0,17,5,8,5,3,7,5,3,0,0,36,103,139,170,339,301,249,111,11,0,1431,81,29,20,19,28,56,290,109,40,665,0,4,4,5,7,5,9,8,11,51,185,170,191,366,337,316,405,130,53,2150,7,46,108,138,171,112,26,0,0,595,72,60,46,156,115,129,59,0,0,628,16,18,35,23,26,18,19,0,0,154,0,0,6,0,3,0,0,0,0,10,98,125,189,317,308,257,94,0,0,1378,0,0,3,4,0,0,0,0,0,16,0,0,0,3,6,8,0,0,0,20,3,3,8,5,8,8,0,0,0,36
SAL10179,5,24,119,141,124,75,23,4,0,508,11,28,42,35,36,16,14,4,0,187,0,8,20,12,10,8,3,0,0,65,3,3,8,0,5,7,0,0,0,23,19,68,188,187,177,103,40,7,0,787,0,8,11,7,5,9,0,0,0,35,5,5,6,0,0,3,0,0,0,20,3,11,16,7,10,4,0,0,0,53,25,87,203,193,180,110,40,13,0,844,46,22,24,37,38,68,111,102,26,463,0,0,11,14,8,8,10,4,7,57,71,113,234,241,230,182,151,116,27,1363,0,31,77,92,91,57,9,0,0,363,26,16,41,53,55,39,7,0,0,241,6,6,23,16,8,7,0,0,0,76,6,0,0,0,4,0,0,0,0,12,30,55,147,163,162,107,20,5,0,689,3,0,5,3,6,0,0,0,0,19,7,4,3,0,4,0,0,0,0,20,5,3,8,5,14,5,0,0,0,41
SAL10180,0,0,48,34,15,4,0,0,0,99,0,0,10,6,3,0,4,0,0,21,0,5,3,4,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,3,0,9,61,37,14,3,6,0,0,128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,64,37,19,3,6,0,0,135,3,3,8,3,4,0,3,5,0,27,0,4,17,7,4,0,4,0,0,39,0,16,85,51,24,3,10,4,0,195,0,11,45,23,12,5,0,0,0,99,0,5,9,8,0,3,0,0,0,36,0,4,10,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,15,68,32,20,5,0,0,0,147,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6
SAL10181,23,211,1043,922,606,491,85,4,0,3379,96,271,518,360,217,200,60,6,0,1735,55,118,294,198,176,162,47,3,0,1058,3,28,67,62,27,23,5,6,0,219,175,638,1921,1539,1026,868,191,22,0,6383,17,65,134,135,84,67,7,0,0,513,42,50,49,26,25,25,13,0,0,235,61,120,184,162,104,94,17,0,0,747,237,753,2105,1700,1134,970,209,19,0,7126,660,423,731,583,576,793,870,517,199,5349,76,122,278,253,154,125,79,61,41,1197,971,1295,3114,2538,1865,1883,1164,600,240,13667,16,229,790,500,455,265,58,0,0,2312,90,229,452,384,285,235,55,3,0,1734,40,154,253,158,145,116,33,0,0,908,6,21,56,15,18,19,5,0,0,134,153,633,1542,1057,911,639,144,4,0,5086,6,33,90,53,45,37,0,0,0,265,31,53,87,62,43,36,6,0,0,314,39,86,177,112,89,73,5,0,0,579
SAL10182,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10183,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,3,0,0,19,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,5,3,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10184,0,0,0,3,4,6,3,0,0,33,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,13,5,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,3,4,13,5,6,0,39,5,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0,0,3,6,0,8,3,9,13,9,6,5,61,0,0,8,5,3,7,3,0,0,22,3,0,0,7,0,3,3,3,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,8,5,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10185,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10186,53,141,393,460,505,401,80,4,0,2035,163,136,121,127,145,165,84,22,8,962,23,16,27,20,34,45,14,0,0,174,9,5,14,8,5,10,3,0,0,50,246,296,554,618,690,610,179,26,3,3232,13,16,24,12,14,25,0,0,0,104,35,6,7,13,12,5,3,0,0,79,47,23,28,27,23,28,5,0,0,185,288,320,589,645,715,641,183,28,3,3419,135,40,84,68,110,236,825,817,314,2629,24,22,45,41,55,30,23,45,39,322,447,382,715,753,880,906,1038,890,356,6363,27,91,267,273,381,289,44,3,0,1381,233,170,248,329,385,355,111,12,0,1846,21,15,81,43,39,44,17,0,0,257,3,3,11,10,14,10,4,4,0,55,284,277,605,658,814,701,174,19,0,3540,4,16,6,10,4,9,0,0,0,51,17,4,12,11,3,16,4,0,0,66,22,22,20,17,10,26,4,0,0,116
SAL10187,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10188,0,25,64,47,61,38,16,3,0,246,19,26,12,3,20,20,14,0,0,106,0,3,4,0,0,7,0,0,0,15,0,3,3,0,0,0,0,0,0,4,15,50,79,53,76,57,29,7,0,367,0,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,0,22,19,52,85,51,80,63,31,7,0,387,18,6,9,14,16,31,32,23,0,154,4,3,0,3,10,9,7,4,0,38,39,65,96,74,106,102,63,29,0,582,0,12,54,24,44,29,0,0,0,169,20,34,29,27,34,25,8,0,0,170,0,8,0,3,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,3,20,54,83,52,78,56,9,0,0,354,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,3,0,4,0,3,0,0,0,19
SAL10189,0,0,0,4,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,5,9,0,0,0,25,0,0,0,3,3,6,10,3,0,20,0,0,0,4,0,4,0,0,0,12,0,0,0,11,13,13,8,3,0,54,0,0,3,4,0,0,0,0,0,9,0,0,0,3,3,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
