SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13484,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,13,0,0,0,0,13,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,57,0,0,0,0,57
SAL13485,28,0,0,0,0,28,12,0,0,0,0,12,12,0,0,0,0,12,23,0,0,0,0,23,24,0,0,0,0,21,99,3,0,0,0,103,162,5,0,0,0,164,131,0,0,0,0,135,42,0,0,0,0,40,21,0,0,0,0,21,6,0,0,0,0,6,38,0,0,0,0,38,581,10,0,0,0,596
SAL13486,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,15,0,0,0,0,15,14,0,0,0,0,14,20,0,0,0,0,20,6,0,0,0,0,6,12,0,0,0,0,12,3,0,0,0,0,3,3,0,0,0,0,3,86,0,0,0,0,86
SAL13487,51,0,0,0,0,56,29,0,0,0,0,29,21,0,0,0,0,21,33,0,0,0,0,32,53,0,0,0,0,57,145,5,0,0,0,149,179,3,0,0,0,185,184,4,0,0,0,190,48,3,0,0,0,52,33,0,0,0,0,33,20,0,0,0,0,20,63,0,0,0,0,63,859,17,8,0,0,884
SAL13488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL13490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13493,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,6,3,3,4,0,0,5,4,0,8,0,0,15,7,0,8,0,0,13,13,0,3,0,0,21,37,3,0,0,0,38,10,5,0,0,0,18,96,9,25,0,0,136
SAL13494,18,0,0,0,0,18,12,0,0,0,0,12,11,0,0,0,0,11,17,0,0,0,0,17,20,0,0,0,0,19,52,0,0,0,0,52,85,0,0,0,0,85,134,0,0,0,0,137,45,0,0,0,0,45,14,0,0,0,0,14,9,0,0,0,0,9,29,0,0,0,0,29,437,0,0,0,0,441
SAL13495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL13497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL13499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,30,0,0,0,0,30
SAL13502,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,9,0,0,0,0,9,27,0,0,0,0,27,15,0,0,0,0,15,6,0,0,0,0,6,94,0,0,0,0,94
SAL13503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13504,46,21,11,0,0,80,10,5,0,0,0,15,9,4,4,0,0,19,13,5,5,0,0,23,10,14,9,0,0,35,44,20,15,0,0,82,26,22,29,0,0,73,71,50,49,0,0,171,51,49,36,0,0,134,102,74,26,0,0,197,252,66,10,0,0,339,60,17,13,0,0,91,694,342,214,3,0,1249
SAL13505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13506,18,0,0,0,0,21,8,0,0,0,0,9,5,0,0,0,0,5,6,3,0,0,0,5,14,3,7,0,0,19,27,0,5,0,0,26,26,0,0,0,0,31,60,4,5,0,0,71,59,0,0,0,0,61,56,0,0,0,0,56,26,4,0,0,0,38,19,0,0,0,0,14,317,28,9,0,0,356
SAL13507,34,0,0,0,0,34,7,0,0,0,0,7,10,0,0,0,0,13,12,0,0,0,0,12,16,3,0,0,0,23,47,0,0,0,0,46,63,0,0,0,0,66,149,6,0,0,0,155,97,5,0,0,0,102,84,0,0,0,0,88,61,0,0,0,0,61,38,0,0,0,0,38,627,7,5,0,0,641
SAL13508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL13510,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,13,0,0,0,0,13,16,0,0,0,0,16,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,70,0,0,0,0,70
SAL13511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL13512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13513,17,0,0,0,0,21,7,0,0,0,0,7,7,0,0,0,0,8,6,3,0,0,0,13,11,0,3,0,0,13,38,0,7,0,0,44,62,8,0,0,0,67,62,3,6,0,0,74,39,3,0,0,0,44,30,0,0,0,0,30,17,0,0,0,0,18,14,0,3,0,0,20,317,21,22,0,0,358
SAL13514,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,13,0,0,0,0,13,12,0,0,0,0,12,14,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,71,0,0,0,0,71
SAL13515,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,6,7,0,0,0,0,7,7,0,0,0,0,7,11,0,0,0,0,11,6,0,0,0,0,6,42,0,0,0,0,42
SAL13516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13517,46,9,4,0,0,57,11,0,0,0,0,14,4,0,0,0,0,4,5,0,0,0,0,10,19,3,0,0,0,21,47,8,15,0,3,67,86,11,43,0,0,143,372,53,131,0,5,561,637,54,29,0,5,724,633,21,15,0,3,670,242,11,11,0,0,265,133,14,14,0,0,157,2247,177,261,0,18,2693
SAL13518,33,0,0,0,0,36,12,0,0,0,0,12,11,0,0,0,0,11,16,0,0,0,0,16,38,8,0,0,0,41,151,6,0,0,0,153,170,3,0,0,0,175,154,4,0,0,0,159,65,0,0,0,0,65,43,0,0,0,0,43,24,0,0,0,0,24,37,5,0,0,0,40,742,22,3,0,0,771
SAL13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13520,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,7,0,0,0,0,7,11,0,0,0,0,11,18,0,0,0,0,18,26,0,0,0,0,26,21,0,0,0,0,21,6,0,0,0,0,6,125,0,0,0,0,125
SAL13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13523,11,0,0,0,0,14,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,17,0,0,0,0,17,15,0,0,0,0,18,21,0,0,0,0,21,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,90,0,0,0,0,91
SAL13524,49,0,4,0,0,57,3,0,0,0,0,3,3,0,0,0,0,3,13,0,0,0,0,13,7,0,0,0,0,7,22,0,0,0,0,24,29,0,0,0,0,31,66,9,6,0,0,85,50,0,3,0,0,54,91,13,5,0,0,111,492,21,11,0,0,525,66,3,3,0,0,72,900,56,25,0,0,988
SAL13525,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,20,0,0,0,0,20,26,0,0,0,0,26,41,0,0,0,0,41,27,0,0,0,0,27,22,0,0,0,0,22,7,0,0,0,0,7,16,0,0,0,0,16,168,0,0,0,0,168
SAL13526,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,0,0,14,22,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,64
SAL13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL13528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,18,0,0,0,0,18,6,0,0,0,0,6,4,0,0,0,0,4,7,0,0,0,0,7,51,0,0,0,0,51
SAL13530,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,49,0,0,0,0,49
SAL13531,25,6,0,0,0,25,4,0,3,0,0,5,5,0,8,0,0,7,15,0,0,0,0,13,12,0,0,0,0,11,39,11,7,0,0,58,39,12,13,0,0,58,76,19,17,0,0,114,57,11,0,0,0,67,58,6,3,0,0,78,37,6,3,0,0,45,39,0,10,0,0,54,403,80,64,0,0,547
SAL13532,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL13533,115,5,0,0,0,120,9,0,0,0,0,6,31,0,0,0,0,31,49,11,0,0,0,55,46,0,0,0,0,53,186,6,11,0,0,198,207,14,21,0,0,244,413,43,52,0,0,510,387,34,24,0,0,441,343,16,6,0,0,367,127,8,6,0,0,140,146,12,7,0,0,172,2064,145,124,5,0,2341
SAL13534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL13537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL13538,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,11,0,0,0,0,11,26,0,0,0,0,26,51,0,0,0,0,51,82,0,0,0,0,82,23,0,0,0,0,23,25,0,0,0,0,25,7,0,0,0,0,7,19,0,0,0,0,17,270,0,0,0,0,273
SAL13539,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,0,0,0,0,24
SAL13540,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22
SAL13541,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,22
SAL13542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,9
SAL13543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL13544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL13547,42,4,4,0,0,51,12,0,0,0,0,12,11,0,0,0,0,14,14,0,0,0,0,14,19,0,0,0,0,24,68,4,0,0,0,73,86,10,0,0,0,93,189,24,0,0,0,210,151,18,0,0,0,176,182,9,0,0,0,191,115,5,5,0,0,125,45,0,0,0,0,48,943,67,13,0,0,1028
SAL13548,20,3,0,0,0,26,3,0,0,0,0,3,5,0,0,0,0,3,4,0,0,0,0,4,11,3,0,0,0,14,25,0,6,0,0,32,35,9,5,0,0,46,77,5,4,0,0,85,38,3,0,0,0,45,35,8,6,0,0,46,30,0,7,0,0,30,24,0,0,0,0,24,310,38,27,0,0,375
SAL13549,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,8,0,0,7,0,3,6,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,21,0,0,31
SAL13550,7,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,10,3,0,0,0,12,16,0,0,0,0,13,30,9,0,0,0,41,24,0,0,0,0,24,18,0,0,0,0,18,25,0,0,0,0,25,14,0,0,0,0,16,154,12,0,0,0,167
SAL13551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL13554,12,4,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,7,5,0,0,0,0,9,4,0,0,0,0,6,16,3,0,0,0,17,16,5,0,0,0,23,20,9,0,0,0,26,20,0,0,0,0,19,7,0,0,0,0,7,3,0,0,0,0,3,6,0,0,0,0,8,107,27,3,0,0,135
SAL13555,14,0,0,0,0,18,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,7,11,0,0,0,0,12,30,0,0,0,0,35,46,6,0,0,0,57,84,4,4,0,0,91,52,0,0,0,0,52,30,0,0,0,0,33,15,0,0,0,0,15,15,5,0,0,0,15,316,25,0,3,0,344
SAL13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL13557,22,0,0,0,0,20,10,0,0,0,0,12,11,0,0,0,0,6,14,7,0,0,0,22,31,0,0,0,0,32,73,9,0,0,0,76,143,27,0,0,0,167,139,16,0,0,0,151,28,8,0,0,0,30,10,0,0,0,0,12,9,0,0,0,0,9,29,3,0,0,0,33,510,68,0,0,0,577
SAL13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13559,25,0,0,0,0,25,6,0,0,0,0,6,9,0,0,0,0,9,13,0,0,0,0,13,14,0,0,0,0,14,54,0,0,0,0,54,56,0,0,0,0,56,142,0,0,0,0,142,149,0,0,0,0,149,171,0,0,0,0,167,109,0,0,0,0,109,58,0,0,0,0,56,797,0,0,0,0,802
SAL13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
