SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL14028,14,9,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,18,12,27
SAL14029,174,154,333,4,4,7,11,4,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14,9,24,0,0,0,0,0,0,17,13,33,19,13,35,214,185,396
SAL14030,10,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,13,5,20
SAL14031,8,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,15
SAL14032,6,11,12,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,3,8,15,21
SAL14033,113,100,211,10,4,12,8,7,16,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,22,0,0,0,0,5,5,20,15,34,18,19,40,154,132,281
SAL14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL14035,25,25,46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,22,24,49
SAL14036,23,19,39,4,0,4,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,6,0,0,11,5,12,12,10,24,42,33,78
SAL14037,40,52,93,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,3,0,0,0,50,53,99
SAL14038,62,56,115,7,3,11,5,6,6,0,0,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,14,0,0,0,0,0,0,11,14,25,15,4,21,87,74,158
SAL14039,75,75,149,0,5,5,9,8,12,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,20,0,0,3,0,0,0,13,14,25,23,10,39,105,102,207
SAL14040,75,63,133,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,6,4,9,4,0,8,80,70,152
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14042,53,54,108,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,5,4,6,3,0,8,60,59,118
SAL14043,20,22,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,26,18,43
SAL14044,18,11,30,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,7,7,3,12,26,19,46
SAL14045,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL14046,45,42,88,0,0,0,3,3,4,0,6,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,12,0,0,0,0,0,0,8,5,12,3,4,10,60,57,118
SAL14047,61,60,123,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,6,9,72,68,135
SAL14048,61,57,117,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,4,3,0,0,0,5,5,13,19,9,3,10,76,72,151
SAL14049,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL14050,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3
SAL14051,224,216,441,4,5,9,18,15,32,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,36,0,0,0,0,0,0,26,19,45,20,20,40,271,254,527
SAL14052,17,13,31,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,4,5,3,0,3,24,18,42
SAL14053,103,84,183,5,7,11,8,11,19,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,24,0,0,0,0,0,0,20,17,39,25,31,55,154,120,276
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,32,35,74,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,6,3,13,9,8,24,53,46,105
SAL14056,9,3,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,3,5,17,11,24
SAL14057,13,11,29,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,5,4,16,20,38
SAL14058,9,4,10,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,0,0,0,4,4,14
SAL14059,351,325,675,9,10,18,35,42,76,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,43,46,87,0,4,8,0,0,0,51,57,111,32,35,73,437,426,861
SAL14060,21,11,39,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,5,6,4,28,21,48
SAL14061,61,50,110,0,0,3,9,13,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,18,0,0,0,0,0,0,10,9,22,4,6,11,81,72,149
SAL14062,28,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,36,36,73
SAL14063,63,53,114,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,11,0,0,6,67,62,125
SAL14064,26,24,46,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,3,29,32,57
SAL14065,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,13
SAL14066,31,24,59,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,8,7,5,10,43,37,79
SAL14067,47,44,90,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,8,8,15,62,58,120
SAL14068,117,120,233,7,3,6,8,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,18,0,0,0,0,0,0,14,13,29,3,0,3,130,137,263
SAL14069,1001,1160,2160,87,102,187,90,99,187,0,0,3,3,4,11,0,0,0,0,4,8,0,0,0,0,4,4,0,0,0,0,0,0,93,112,207,0,0,3,6,0,5,187,215,404,72,57,130,1260,1436,2699
SAL14070,142,132,270,0,0,5,15,7,21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,20,0,0,0,0,0,0,19,11,26,19,9,30,179,151,325
SAL14071,16,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,31
SAL14072,17,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,23,15,33
SAL14073,388,385,769,9,11,8,27,32,56,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,28,33,61,0,0,0,0,0,0,38,41,76,33,20,55,454,442,898
SAL14074,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SAL14075,138,128,267,0,0,4,5,8,16,0,0,0,5,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,29,0,0,0,0,0,3,14,24,33,16,12,32,163,167,331
SAL14076,10,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,3,3,0,0,0,0,0,0,4,3,3,0,0,0,14,19,31
SAL14077,34,42,75,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,3,4,12,0,0,0,0,0,0,3,4,12,11,13,26,50,56,110
SAL14078,83,85,171,0,0,0,4,7,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,0,4,0,0,6,4,11,12,20,3,4,10,91,102,193
SAL14079,1271,1265,2535,46,63,106,90,113,209,9,8,20,10,8,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,116,135,249,0,3,7,5,5,9,165,206,372,130,132,257,1564,1600,3162
SAL14080,76,73,146,0,5,8,5,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,18,0,0,0,0,0,0,12,13,26,10,15,22,95,98,194
SAL14081,328,293,617,7,4,11,29,38,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,61,0,0,0,0,0,0,29,41,70,10,13,20,364,349,716
SAL14082,175,185,356,15,10,28,20,23,38,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,26,45,0,0,0,0,0,0,38,39,76,18,7,27,233,237,468
SAL14083,2458,2530,4989,51,48,102,219,229,445,5,5,12,5,3,8,0,0,0,0,4,3,0,0,0,3,4,6,0,0,3,0,0,0,232,248,479,12,10,22,0,3,7,298,313,612,61,73,133,2816,2912,5729
SAL14084,22,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,4,0,0,6,29,25,53
SAL14085,438,441,878,5,6,12,35,40,73,0,3,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,81,0,0,0,0,0,0,48,49,94,28,37,68,519,527,1045
SAL14086,517,623,1139,21,18,39,50,77,124,4,7,10,4,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,63,95,157,0,4,4,6,0,8,86,122,206,38,56,92,640,801,1441
SAL14087,544,517,1061,8,11,17,27,30,61,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,33,39,68,0,0,0,0,0,0,37,46,86,16,15,35,596,580,1176
SAL14088,66,48,109,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,3,3,0,11,18,8,0,10,72,66,139
SAL14089,3708,4111,7818,140,137,280,361,389,745,10,10,23,0,6,11,0,3,5,0,4,5,0,0,0,0,0,0,0,3,8,0,0,0,379,414,793,44,61,105,3,4,4,572,617,1185,200,230,427,4479,4957,9429
SAL14090,112,115,224,14,13,25,10,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,23,0,0,5,0,0,0,24,22,46,12,10,19,148,147,298
SAL14091,112,114,229,3,3,10,6,15,23,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,25,0,0,0,0,0,0,13,20,37,11,13,25,135,151,286
SAL14092,2644,2567,5208,41,51,95,247,240,487,12,7,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,247,503,21,15,34,3,9,8,329,322,647,770,346,1112,3739,3229,6974
SAL14093,1453,1685,3139,66,71,132,151,174,317,0,6,7,9,12,22,0,6,6,5,4,5,0,0,0,0,0,3,11,11,17,0,0,0,174,202,377,4,7,4,0,5,4,243,279,522,85,79,170,1784,2044,3827
SAL14094,454,443,900,8,4,12,50,45,91,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,91,4,5,3,0,5,5,55,57,108,62,65,128,580,559,1133
SAL14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14096,21,26,45,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,7,8,25,36,59
SAL14097,740,733,1472,11,18,32,42,39,80,3,0,3,4,3,11,6,0,9,0,0,3,0,0,0,5,5,14,0,0,0,0,0,0,61,56,121,6,5,11,0,0,0,81,80,165,9,12,19,832,824,1659
SAL14098,1619,1702,3322,79,66,149,229,234,457,4,0,3,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,237,468,5,3,10,12,6,13,322,317,638,93,72,168,2038,2085,4126
SAL14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14100,78,54,130,4,0,0,10,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,26,0,0,0,0,0,0,19,18,28,8,8,16,100,77,175
SAL14101,2397,2652,5049,135,177,312,440,526,963,49,52,97,25,32,57,5,5,10,0,3,3,0,0,0,6,3,6,7,14,21,0,0,0,531,636,1167,43,37,84,11,8,26,731,858,1584,257,221,475,3382,3726,7108
SAL14102,102,107,207,0,0,6,3,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,0,3,4,0,0,0,9,11,21,3,3,10,112,120,243
SAL14103,7181,7659,14846,145,180,322,837,887,1726,18,14,33,15,15,29,8,9,11,0,3,3,0,7,8,0,0,0,0,3,5,0,0,0,868,937,1815,94,83,177,16,10,26,1120,1214,2336,234,317,552,8537,9197,17732
SAL14104,2695,2939,5629,269,281,552,505,491,998,9,6,16,13,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,511,1036,79,102,178,4,6,5,878,896,1772,156,162,323,3725,3993,7722
SAL14105,36,34,71,0,0,3,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,6,5,12,3,0,4,47,40,86
SAL14106,63,69,131,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,4,5,6,0,0,0,60,73,139
SAL14107,2152,2192,4343,19,18,40,120,143,257,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,143,269,15,12,20,0,4,5,157,178,336,74,91,167,2384,2456,4848
SAL14108,117,102,225,4,5,8,8,5,11,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,0,0,0,0,0,0,12,14,21,9,12,17,139,125,261
SAL14109,42,44,82,3,3,5,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,5,0,0,0,12,9,20,3,4,8,50,56,109
SAL14110,72,67,144,3,5,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,8,5,10,5,0,5,81,72,158
SAL14111,992,989,1980,51,68,125,43,38,82,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,39,92,4,0,3,3,0,5,110,116,229,122,122,243,1223,1230,2447
SAL14112,25,19,42,0,0,0,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,3,6,10,14,9,23,39,33,73
SAL14113,11,7,22,0,0,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,3,5,6,0,0,0,17,17,33
SAL14114,468,473,943,45,36,83,30,40,69,0,0,3,7,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,89,0,4,3,5,5,9,91,92,184,339,340,673,896,902,1795
SAL14115,329,299,632,12,12,19,22,20,40,3,3,10,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,26,28,56,0,0,0,0,0,0,40,35,78,53,46,95,420,378,804
SAL14116,163,130,292,9,0,14,22,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,20,14,31,0,0,0,0,0,3,26,18,47,23,20,41,208,173,381
SAL14117,365,354,713,24,34,62,23,25,49,0,0,0,0,6,8,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,22,32,56,0,0,0,0,0,0,51,66,120,54,43,100,465,460,928
SAL14118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,5
SAL14119,720,710,1431,11,10,27,53,80,136,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,81,137,4,0,3,0,0,0,69,99,167,41,54,92,830,862,1694
SAL14120,248,245,492,9,10,24,10,11,22,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,13,17,30,0,3,0,0,4,7,23,35,63,15,17,32,288,298,583
SAL14121,241,247,480,17,15,31,15,18,30,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,21,23,43,0,0,0,0,0,0,36,38,74,21,22,45,292,306,595
SAL14122,495,454,947,5,0,3,34,34,69,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,69,0,3,0,0,0,0,39,39,75,11,10,16,543,498,1044
SAL14123,32,23,60,0,0,4,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,0,0,0,0,0,0,10,4,15,6,0,8,45,37,81
SAL14124,33,26,54,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,6,4,7,38,31,70
SAL14125,39,33,66,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,4,5,10,3,6,4,50,44,88
SAL14126,29,21,45,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,0,7,0,0,0,28,18,50
SAL14127,144,140,284,6,3,11,13,3,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,24,0,0,0,0,0,0,26,12,38,7,12,16,175,164,334
SAL14128,12,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14
SAL14129,65,75,147,0,3,3,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,0,0,0,0,0,0,8,11,17,9,0,8,81,90,171
SAL14130,228,236,464,3,9,12,11,11,20,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,41,0,0,0,31,41,68,3,3,7,0,0,0,40,54,89,12,10,21,279,300,579
SAL14131,115,124,236,5,5,10,8,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,24,0,0,0,0,0,0,18,17,36,9,13,21,148,150,297
SAL14132,881,825,1707,30,47,77,52,51,101,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,51,57,113,0,3,3,3,0,3,86,106,193,55,41,95,1021,971,1988
SAL14133,24,20,43,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,5,0,9,0,7,5,31,25,53
SAL14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL14135,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SAL14136,5070,5405,10476,86,149,232,683,788,1474,10,19,29,22,26,50,3,3,8,4,0,4,0,4,6,0,5,4,5,5,9,0,0,0,733,840,1574,26,27,53,36,31,68,882,1052,1926,316,361,673,6264,6813,13082
SAL14137,14,22,37,0,0,0,11,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,0,0,0,0,0,0,11,4,13,3,0,3,25,24,52
SAL14138,47,48,93,0,0,0,5,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,10,9,15,58,62,118
SAL14139,21,21,44,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,4,0,7,11,3,16,37,31,68
SAL14140,2810,2891,5701,66,74,141,361,398,759,5,6,14,6,3,9,0,0,0,5,3,9,0,0,5,0,0,0,3,0,4,0,0,0,381,417,798,22,24,45,7,9,16,476,519,998,110,121,232,3397,3538,6934
SAL14141,797,790,1581,7,10,11,28,31,55,0,5,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,45,33,77,0,0,0,70,68,139,10,3,11,0,0,0,83,78,168,25,18,40,908,892,1793
SAL14142,15,19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,19,22,38
SAL14143,21,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,26,24,48
