SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,6,3,13,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0
SAL10227,0,4,10,8,5,9,5,0,39,7,8,19,13,10,3,0,0,61,20,84,112,117,133,157,83,33,731,24,108,132,87,78,62,29,10,523,9,20,29,17,20,10,0,0,103,5,20,30,24,19,13,9,4,124,3,37,43,18,28,49,13,8,208,6,43,91,55,71,59,32,4,364,7,41,42,35,28,16,15,3,196,12,21,29,11,3,3,0,3,86,5,25,18,30,16,11,5,3,122,0,4,0,0,0,0,0,0,0,0,3,10,10,3,6,5,0,47,34,50,49,39,44,38,43,44,345,142,464,615,467,467,442,246,114,2954,6,8,16,9,16,10,3,0,52,0,4,4,10,5,8,0,0,26,0,6,0,8,5,10,5,0,36,4,0,4,3,0,0,0,0,20,8,5,7,0,7,0,0,0,26,27,95,105,74,106,56,31,11,507,9,84,115,77,83,78,29,17,488,42,112
SAL10228,0,0,0,0,0,0,4,0,5,0,3,0,3,0,6,0,0,17,3,6,12,7,13,25,17,0,87,3,9,11,14,17,13,5,3,70,0,0,5,0,4,0,0,0,15,0,3,3,0,9,4,0,0,23,0,0,0,0,6,0,6,0,11,0,6,8,12,13,16,3,0,66,0,4,6,4,9,8,3,0,35,0,0,4,0,3,0,0,0,8,0,14,0,0,9,0,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,0,15,9,15,7,24,14,17,7,0,86,17,59,61,77,99,107,48,7,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,5,11,10,15,19,14,14,0,81,3,3,5,0,13,13,12,0,52,8,16
SAL10229,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,12,0,12,9,6,16,26,12,0,80,4,3,9,9,6,13,6,0,56,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,3,4,5,5,0,5,6,10,4,0,40,0,0,6,0,3,3,5,0,31,0,0,0,0,0,0,0,0,4,0,7,8,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,5,11,8,4,20,9,13,13,0,81,23,48,39,54,52,80,48,15,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,18,0,9,19,10,5,8,64,0,6,3,0,9,9,0,0,24,5,8
SAL10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10231,10,11,5,0,6,6,7,0,43,9,29,19,10,0,6,0,0,75,21,66,56,53,92,58,44,7,401,17,34,20,19,23,16,6,0,145,0,9,10,10,12,3,4,5,44,13,26,22,18,17,12,9,0,110,0,11,21,11,16,27,10,3,106,20,71,38,36,41,28,14,5,253,14,36,25,27,35,16,13,12,175,13,18,5,15,5,8,3,0,70,9,45,26,11,10,8,0,3,115,3,0,4,0,0,0,0,0,11,3,3,0,4,4,0,0,0,20,40,43,46,31,36,26,23,15,260,179,406,296,248,294,224,133,43,1822,7,10,5,3,9,6,0,0,42,0,14,4,5,3,0,0,0,23,0,10,13,0,0,0,0,4,36,0,4,0,3,0,0,0,0,9,0,5,6,4,6,9,0,0,23,52,98,47,46,51,51,21,10,376,19,54,30,49,52,49,27,4,279,29,93
SAL10232,0,0,0,0,0,4,0,0,8,0,4,0,0,7,0,0,0,8,4,11,6,19,19,10,9,0,82,0,0,0,6,9,6,5,0,24,0,0,6,7,3,4,0,0,21,0,0,0,0,0,0,0,0,6,0,6,0,0,0,5,0,0,8,0,0,3,3,6,4,4,0,20,0,0,0,0,0,4,0,0,11,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,10,8,7,11,9,15,4,5,60,13,37,26,48,66,45,24,9,266,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,5,11,11,13,0,4,40,0,4,4,8,5,7,0,0,30,0,16
SAL10233,19,54,65,81,66,58,32,5,381,44,139,609,281,110,33,5,0,1216,54,261,566,526,504,393,265,58,2628,80,136,158,181,127,75,50,17,820,10,31,25,31,17,12,12,0,133,22,112,112,92,48,48,20,11,467,7,33,49,67,47,48,37,14,292,108,317,804,545,336,262,116,19,2509,53,130,134,133,102,70,31,4,669,32,59,83,42,28,14,11,0,279,15,27,56,42,36,20,9,0,217,0,0,0,0,3,5,0,0,16,10,15,32,28,12,9,12,0,120,61,77,123,88,79,57,46,31,561,524,1391,2815,2149,1518,1101,647,164,10305,22,66,138,123,75,38,14,4,476,8,71,266,100,29,12,0,0,494,4,74,176,75,46,27,17,5,418,13,28,50,28,4,7,4,0,140,7,6,21,7,6,5,0,0,59,81,259,325,284,198,150,75,25,1391,42,178,253,280,192,208,98,24,1285,85,463
SAL10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,7,4,5,0,22,0,3,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,7,0,0,0,0,3,5,4,0,10,0,0,0,0,4,0,0,0,5,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,15,14,19,12,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,11,0,0,0,0,3,0,0,0,16,0,3
SAL10235,0,0,0,0,4,0,0,0,9,0,0,0,0,5,0,0,0,7,0,9,4,8,23,13,8,0,61,0,0,8,0,12,9,5,0,48,0,0,3,8,9,3,0,0,16,0,0,0,0,0,3,6,0,9,0,3,0,0,3,12,3,0,30,0,0,0,0,6,10,4,0,21,0,0,6,0,5,4,3,0,25,0,5,0,3,4,0,3,0,13,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,8,4,7,0,30,0,21,35,35,82,61,43,4,275,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,3,0,3,0,3,8,9,3,0,41,0,6,6,13,13,10,5,0,46,0,6
SAL10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10237,3,0,0,6,11,15,5,3,51,0,8,0,7,13,3,6,0,34,4,19,16,35,56,51,54,14,256,3,14,9,22,15,16,14,4,110,0,6,3,4,0,3,6,0,18,0,0,6,9,3,10,16,6,39,0,0,6,0,4,3,8,3,25,8,20,25,50,63,56,44,9,275,0,12,5,12,20,16,10,4,91,5,9,4,3,6,3,6,3,41,4,10,3,4,3,0,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,20,4,3,10,14,13,14,20,18,93,35,92,88,187,211,207,202,63,1085,0,0,5,8,9,9,7,0,40,0,0,0,0,8,3,0,0,18,0,0,3,9,6,6,4,5,28,0,0,4,7,5,0,4,0,17,0,0,0,0,3,9,0,0,15,7,13,14,30,36,37,39,12,185,0,10,7,23,24,38,31,9,140,10,12
SAL10238,0,14,13,10,6,9,7,0,58,8,19,29,39,18,0,0,0,126,12,40,73,102,127,77,51,9,493,19,35,48,64,39,19,11,11,247,7,3,7,8,8,0,3,0,33,10,13,14,17,9,5,3,3,81,0,4,7,11,13,16,4,0,61,22,66,111,118,97,61,21,3,497,10,16,36,39,39,21,12,6,168,7,12,15,21,20,8,7,3,99,0,17,9,17,3,3,0,0,57,0,0,0,0,0,0,0,0,0,3,5,9,12,4,3,4,0,28,19,10,21,25,10,16,10,12,124,115,249,394,491,397,242,133,41,2061,0,5,16,19,13,9,7,0,63,6,0,10,14,12,0,0,0,44,0,0,8,14,17,0,3,0,40,7,8,4,5,9,4,0,0,28,6,0,3,4,0,0,0,0,18,16,37,56,51,58,25,9,5,245,9,30,57,57,42,36,18,4,258,20,86
SAL10239,0,3,6,3,0,0,0,0,13,0,12,15,3,6,0,0,0,38,4,24,10,13,9,0,0,0,56,3,9,0,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,13,0,4,5,5,0,0,0,0,12,3,34,29,11,7,4,0,0,95,0,21,14,8,8,0,0,0,48,0,23,8,0,0,0,0,0,35,0,7,0,5,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,14,5,0,0,0,0,0,21,19,155,102,59,34,13,5,0,393,0,8,4,0,6,0,0,0,23,0,0,0,0,0,0,0,0,7,5,6,5,0,3,0,0,0,17,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,3,16,8,4,3,7,0,0,40,0,6,8,3,3,0,0,0,22,7,39
SAL10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,10,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SAL10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,7,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,3,14,19,10,0,53,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,5,3,0,0,11,0,0
SAL10243,10,6,12,24,20,0,3,3,71,13,31,107,86,34,10,0,0,281,29,52,114,174,137,66,38,3,617,24,27,37,36,23,7,6,0,160,0,3,0,8,4,3,0,0,26,8,14,20,20,14,7,3,0,94,0,10,13,13,14,6,7,0,64,18,88,151,221,109,39,14,0,647,21,21,29,55,22,14,8,0,167,8,16,19,9,8,3,5,0,73,9,0,20,11,14,11,0,0,58,0,0,0,0,0,0,0,0,0,0,5,3,20,7,3,0,0,37,10,17,15,18,15,4,3,4,82,152,296,549,694,413,181,80,16,2384,7,10,28,23,23,4,6,0,92,4,12,49,28,6,0,0,0,95,0,9,25,23,10,6,0,0,76,8,6,4,10,6,0,0,0,35,0,0,0,7,0,0,0,0,13,26,57,93,88,51,31,9,3,354,13,40,66,92,39,30,5,4,287,26,106
SAL10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0
SAL10245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,3,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,6,7,11,14,4,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,5,0,0,0,8,0,0,4,0,0,0,0,0,13,0,0
SAL10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SAL10247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,15,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SAL10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,16,11,9,3,0,65,0,8,7,7,8,3,0,0,33,0,0,0,0,4,0,0,0,11,0,3,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,9,0,3,3,5,9,3,0,0,21,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,5,7,0,0,30,17,39,39,34,32,35,9,5,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,13,5,9,8,3,0,0,50,0,12,9,3,3,9,0,0,40,3,9
SAL10249,3,22,17,36,31,34,21,9,177,14,23,89,87,38,8,3,0,259,13,45,91,124,124,111,81,28,614,11,12,24,45,27,22,15,9,171,4,0,7,10,4,4,3,0,36,10,27,34,36,48,32,32,14,222,0,9,13,16,13,18,12,7,86,21,63,163,210,162,126,56,20,827,15,36,45,56,55,58,36,3,293,13,15,19,16,7,9,0,4,77,0,12,7,9,6,3,5,0,47,0,0,0,0,0,0,0,0,0,0,5,0,10,9,3,0,0,27,19,11,31,35,20,23,31,25,188,120,273,553,683,543,448,289,108,3019,5,8,27,36,30,22,17,3,158,9,11,44,37,22,0,0,0,115,6,18,34,20,20,9,5,7,113,6,3,4,13,7,4,0,0,43,5,3,6,5,5,0,3,0,30,19,71,90,90,117,84,48,19,534,8,29,50,85,76,109,59,11,433,27,84
SAL10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,7,5,0,0,31,0,4,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,9,6,9,16,16,11,10,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,8,0,5,0,4,0,0,0,0,13,0,5
