SAL_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SAL12202,..,8,136,217,185,191,212,139,34,1129,..,46,141,53,35,17,5,4,0,302,..,0,9,18,26,15,7,0,0,75,764,..,..,..,..,..,..,..,..,764,..,137,..,..,..,..,..,..,..,137,..,153,56,26,15,4,0,0,0,257,..,17,19,13,11,9,4,8,0,86,..,15,13,3,0,4,0,0,0,39,..,24,55,20,20,9,5,0,0,139,..,19,75,54,66,81,62,33,15,404,10,14,9,4,4,8,5,0,0,55,774,439,514,412,352,341,316,188,57,3393,..,19,195,220,194,205,200,112,15,1156,..,66,140,59,32,14,8,3,0,319,..,26,81,114,78,29,20,9,6,374,727,..,..,..,..,..,..,..,..,727,..,149,..,..,..,..,..,..,..,149,..,82,27,14,6,9,0,0,0,147,..,34,7,8,8,12,10,13,7,93,..,17,5,3,0,0,0,0,0,27
SAL12203,..,0,35,53,83,76,79,36,9,372,..,20,34,23,17,14,11,0,0,126,..,0,0,3,0,3,0,0,0,20,244,..,..,..,..,..,..,..,..,244,..,49,..,..,..,..,..,..,..,49,..,39,19,3,4,0,0,0,0,68,..,8,4,0,0,0,3,0,0,15,..,0,4,0,0,0,0,0,0,3,..,7,3,0,0,3,5,0,0,22,..,3,18,13,11,18,26,9,0,98,8,0,0,0,5,0,5,0,5,22,249,126,116,100,135,129,126,55,15,1038,..,8,39,65,87,86,69,35,4,385,..,26,43,26,21,13,9,3,0,142,..,8,26,31,20,5,3,6,0,105,218,..,..,..,..,..,..,..,..,218,..,39,..,..,..,..,..,..,..,39,..,29,11,3,0,3,0,0,0,50,..,9,0,3,0,4,3,3,0,26,..,3,0,0,0,0,0,0,0,8
SAL12204,..,0,4,5,7,16,17,11,0,61,..,0,3,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,29,..,..,..,..,..,..,..,..,29,..,3,..,..,..,..,..,..,..,3,..,0,0,6,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,5,..,0,0,0,0,3,3,4,0,15,0,3,0,0,0,0,0,0,0,5,29,16,10,7,20,25,26,14,0,140,..,0,3,11,14,19,12,4,0,59,..,0,4,5,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,7,25,..,..,..,..,..,..,..,..,25,..,5,..,..,..,..,..,..,..,5,..,4,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12205,..,0,0,4,3,4,4,3,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,6,0,0,8,6,0,14,0,0,0,3,0,0,0,0,0,7,0,4,5,7,6,4,9,3,0,43,..,0,0,0,0,3,0,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12206,..,0,36,93,98,109,134,55,12,544,..,6,39,30,17,24,17,3,0,137,..,0,0,9,7,4,0,3,0,18,258,..,..,..,..,..,..,..,..,258,..,57,..,..,..,..,..,..,..,57,..,28,8,7,11,5,4,0,0,58,..,8,0,3,0,0,0,0,0,19,..,12,9,0,8,3,3,0,0,38,..,4,4,0,4,0,4,6,0,24,..,0,13,8,17,18,14,13,3,81,3,10,0,7,4,0,3,5,0,29,259,126,109,155,159,173,190,78,16,1269,..,0,52,97,107,110,132,36,3,545,..,12,43,26,21,15,10,0,0,132,..,0,23,30,23,11,4,7,3,92,204,..,..,..,..,..,..,..,..,204,..,56,..,..,..,..,..,..,..,56,..,24,8,8,4,5,0,0,0,45,..,10,0,0,0,3,11,3,5,29,..,8,4,0,6,0,0,0,0,21
SAL12207,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12208,..,3,69,163,183,119,87,89,29,739,..,11,65,40,24,17,8,3,0,167,..,0,0,11,11,11,3,0,0,37,371,..,..,..,..,..,..,..,..,371,..,116,..,..,..,..,..,..,..,116,..,82,31,18,9,9,0,0,0,145,..,13,8,0,3,4,5,0,9,37,..,8,11,0,0,0,0,0,0,18,..,27,34,9,11,8,0,4,0,94,..,4,13,21,23,20,22,11,9,126,5,9,14,4,0,3,0,0,0,30,373,269,240,263,258,194,120,110,45,1873,..,0,87,177,191,121,85,69,15,746,..,15,71,40,20,15,5,0,0,164,..,3,15,44,49,15,8,8,6,148,367,..,..,..,..,..,..,..,..,367,..,114,..,..,..,..,..,..,..,114,..,52,22,3,9,3,0,0,0,96,..,11,3,0,7,5,7,4,0,36,..,6,10,3,0,0,0,0,0,18
SAL12209,..,0,22,67,56,26,18,22,8,233,..,6,11,19,9,0,4,0,0,53,..,0,0,0,3,3,0,0,0,9,160,..,..,..,..,..,..,..,..,160,..,32,..,..,..,..,..,..,..,32,..,21,9,6,4,0,0,0,0,35,..,5,3,0,0,0,0,0,0,3,..,0,5,7,0,0,0,0,0,7,..,3,3,0,0,0,0,0,0,9,..,0,3,9,12,13,11,6,4,44,5,4,0,4,0,5,0,0,0,9,158,68,58,98,92,51,36,33,10,609,..,0,30,74,53,31,23,24,0,234,..,0,18,21,5,10,0,0,0,56,..,0,0,9,16,3,0,0,5,35,145,..,..,..,..,..,..,..,..,145,..,33,..,..,..,..,..,..,..,33,..,14,5,5,0,0,0,0,0,25,..,0,0,0,0,0,0,6,0,13,..,4,0,0,0,0,0,0,0,8
SAL12210,..,0,0,8,20,12,17,7,0,70,..,0,6,0,3,5,0,0,0,24,..,0,0,0,0,0,0,0,0,3,28,..,..,..,..,..,..,..,..,28,..,6,..,..,..,..,..,..,..,6,..,4,3,0,0,3,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,9,7,3,7,0,29,0,0,0,0,0,0,0,0,0,3,28,14,8,13,37,30,30,11,5,178,..,0,9,11,14,18,22,5,0,70,..,0,3,9,3,6,4,0,0,21,..,0,0,0,3,0,0,3,0,8,19,..,..,..,..,..,..,..,..,19,..,5,..,..,..,..,..,..,..,5,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,3,0,7,..,0,0,0,0,0,0,0,0,0
SAL12211,..,0,4,0,8,3,0,0,3,20,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,11,0,3,0,8,4,7,0,3,41,..,0,4,4,3,4,3,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12212,..,0,0,0,7,9,3,0,0,26,..,0,0,0,4,6,4,0,0,11,..,0,0,0,0,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,4,..,..,..,..,..,..,..,4,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,4,0,0,7,5,3,0,19,0,0,0,0,0,0,0,0,0,8,11,4,9,5,12,23,17,3,0,85,..,0,0,0,12,12,3,0,0,30,..,0,6,0,0,4,0,0,0,13,..,0,0,0,0,0,0,0,0,5,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,7,4,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
SAL12213,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12214,..,0,4,12,32,22,27,15,6,126,..,4,6,3,5,7,0,0,0,24,..,0,0,0,0,0,0,0,0,4,42,..,..,..,..,..,..,..,..,42,..,10,..,..,..,..,..,..,..,10,..,20,0,12,0,0,0,0,0,31,..,0,0,0,0,0,0,0,0,6,..,0,3,3,0,0,0,0,0,8,..,0,0,0,0,0,3,0,0,4,..,0,3,3,0,6,3,3,0,16,0,4,0,0,0,0,0,0,0,4,42,33,18,37,47,37,38,23,10,275,..,0,8,16,28,30,24,16,3,125,..,0,8,4,9,6,4,0,0,27,..,0,5,0,5,3,0,0,0,18,36,..,..,..,..,..,..,..,..,36,..,11,..,..,..,..,..,..,..,11,..,10,4,0,0,0,0,0,0,20,..,0,0,0,0,0,8,0,4,11,..,4,0,0,0,0,0,0,0,8
SAL12215,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12216,..,0,0,0,5,7,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,12,9,0,4,27,..,0,3,0,4,6,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12217,..,0,10,13,26,33,23,10,0,114,..,3,5,9,10,9,3,4,0,34,..,0,0,0,3,0,5,0,0,11,53,..,..,..,..,..,..,..,..,53,..,11,..,..,..,..,..,..,..,11,..,17,8,3,0,0,0,0,0,37,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,3,0,6,8,5,0,20,4,0,3,0,0,0,0,0,0,11,53,37,22,34,40,51,39,15,0,300,..,0,8,17,27,35,17,7,0,123,..,4,6,11,9,3,5,0,0,37,..,0,0,3,9,0,0,0,0,13,53,..,..,..,..,..,..,..,..,53,..,21,..,..,..,..,..,..,..,21,..,9,0,0,0,0,0,0,0,14,..,0,0,0,0,0,0,0,3,3,..,6,0,0,0,0,0,0,0,7
SAL12218,..,0,0,5,0,3,7,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,4,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,7,7,6,0,0,37,..,0,0,3,6,9,8,0,0,21,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,5,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12219,..,0,3,5,8,8,12,0,0,47,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,28,..,..,..,..,..,..,..,..,28,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,0,0,0,28,10,10,6,16,15,15,0,5,111,..,0,0,7,8,11,9,5,0,49,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,26,..,..,..,..,..,..,..,..,26,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12220,..,0,0,3,10,0,14,5,0,28,..,0,0,4,0,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,4,0,0,3,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,5,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,10,5,10,22,6,14,6,0,71,..,0,0,9,4,6,10,0,0,30,..,0,0,0,6,6,0,0,0,7,..,0,0,0,3,0,0,0,0,3,9,..,..,..,..,..,..,..,..,9,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0
SAL12221,..,0,0,6,6,3,6,0,0,14,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,4,0,0,0,4,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,9,10,12,8,3,9,8,8,3,0,62,..,0,0,3,4,5,0,0,0,16,..,3,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,4,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4
SAL12222,..,0,0,0,0,6,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,8,0,0,0,23,..,0,0,0,6,3,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SAL12223,..,0,14,23,42,38,43,19,3,178,..,5,10,0,5,3,0,0,0,30,..,0,0,4,0,5,0,0,0,6,74,..,..,..,..,..,..,..,..,74,..,15,..,..,..,..,..,..,..,15,..,25,17,4,0,3,0,0,0,47,..,0,0,0,0,0,0,0,0,4,..,0,6,0,0,5,0,0,0,10,..,0,0,0,0,0,0,0,0,5,..,0,3,0,4,3,6,3,0,21,0,0,0,0,0,0,0,0,0,4,74,50,48,34,59,57,47,28,5,399,..,0,12,32,37,45,33,15,0,177,..,5,12,0,7,0,0,0,0,33,..,0,0,4,7,8,0,0,0,22,66,..,..,..,..,..,..,..,..,66,..,27,..,..,..,..,..,..,..,27,..,19,8,0,0,0,0,0,0,29,..,0,0,0,0,0,3,4,9,15,..,0,0,0,0,0,0,0,0,7
SAL12224,..,0,39,101,115,86,66,34,12,456,..,3,20,23,20,14,8,0,0,94,..,0,0,6,9,13,3,0,0,32,293,..,..,..,..,..,..,..,..,293,..,74,..,..,..,..,..,..,..,74,..,62,33,11,13,8,0,0,0,126,..,3,4,0,0,4,3,6,0,19,..,5,3,6,0,4,4,3,0,23,..,0,4,0,3,0,5,4,0,23,..,0,6,4,12,9,15,10,4,67,8,3,3,0,4,0,0,0,0,19,297,150,117,164,175,140,102,52,19,1219,..,0,60,121,112,82,60,29,3,463,..,3,28,38,17,13,3,3,0,103,..,0,5,23,26,11,3,5,3,80,274,..,..,..,..,..,..,..,..,274,..,73,..,..,..,..,..,..,..,73,..,56,18,0,0,0,0,0,0,73,..,8,0,0,0,10,11,10,5,40,..,4,6,0,5,3,0,6,0,20
SAL12225,..,0,13,45,40,53,29,24,10,220,..,0,44,34,13,20,4,4,0,118,..,0,0,0,4,0,0,0,0,4,60,..,..,..,..,..,..,..,..,60,..,35,..,..,..,..,..,..,..,35,..,8,4,0,0,0,0,0,0,18,..,8,3,0,0,0,0,0,0,11,..,0,3,0,0,0,0,0,0,3,..,8,21,4,3,0,0,0,0,33,..,3,20,16,20,16,15,8,0,98,0,0,5,0,8,5,0,0,0,22,66,63,119,102,72,97,54,38,12,618,..,0,22,47,46,49,22,28,0,219,..,0,53,23,12,15,10,0,0,106,..,0,0,4,16,3,0,4,0,31,69,..,..,..,..,..,..,..,..,69,..,26,..,..,..,..,..,..,..,26,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,4,0,3,0,8,..,3,0,0,0,0,0,0,0,10
SAL12226,..,0,53,113,136,175,158,67,13,711,..,8,30,21,24,12,11,5,0,104,..,0,0,0,5,5,0,0,0,13,278,..,..,..,..,..,..,..,..,278,..,65,..,..,..,..,..,..,..,65,..,96,49,14,8,4,0,0,0,176,..,3,0,0,3,3,0,3,0,18,..,5,4,0,5,3,5,0,0,24,..,0,0,0,0,0,9,4,0,18,..,0,0,6,12,18,18,15,6,69,0,9,0,0,5,3,0,0,0,26,277,190,150,152,200,228,198,88,15,1500,..,3,63,122,192,168,127,45,8,718,..,14,28,18,18,15,9,5,0,106,..,0,8,10,21,21,8,10,0,76,233,..,..,..,..,..,..,..,..,233,..,89,..,..,..,..,..,..,..,89,..,55,31,4,3,0,0,0,0,93,..,0,0,0,0,8,5,10,8,34,..,0,0,0,0,0,4,0,0,15
SAL12227,..,0,30,42,74,55,44,20,3,256,..,0,17,24,10,10,3,0,0,68,..,0,0,0,6,3,0,4,0,12,105,..,..,..,..,..,..,..,..,105,..,29,..,..,..,..,..,..,..,29,..,36,15,3,0,0,0,0,0,61,..,3,3,0,0,3,0,0,0,7,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,..,0,7,3,5,8,17,10,0,47,7,0,0,0,0,0,0,0,0,10,107,72,68,73,101,83,67,26,3,601,..,0,32,54,75,51,42,10,0,263,..,6,20,13,10,11,3,0,0,66,..,0,6,4,13,3,0,0,0,30,113,..,..,..,..,..,..,..,..,113,..,36,..,..,..,..,..,..,..,36,..,23,8,0,0,0,0,0,0,37,..,3,0,0,0,0,6,4,0,13,..,0,0,0,0,0,0,0,0,3
SAL12228,..,0,9,22,38,45,35,7,0,159,..,0,4,3,3,8,4,0,0,27,..,0,0,0,0,0,0,0,0,6,67,..,..,..,..,..,..,..,..,67,..,20,..,..,..,..,..,..,..,20,..,18,17,0,0,0,0,0,0,36,..,0,0,0,0,0,0,0,0,3,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,6,3,0,3,14,0,0,0,5,0,0,0,0,0,6,68,39,32,32,51,56,46,8,3,338,..,0,15,28,54,34,27,8,0,163,..,3,5,3,12,3,0,0,0,25,..,0,0,0,0,3,0,0,0,10,68,..,..,..,..,..,..,..,..,68,..,29,..,..,..,..,..,..,..,29,..,17,6,0,0,0,0,0,0,26,..,0,0,0,0,0,3,0,0,7,..,0,3,0,0,0,0,0,0,6
SAL12229,..,7,99,119,147,152,176,82,19,804,..,35,136,55,60,28,12,4,0,338,..,0,14,21,20,15,10,0,4,85,506,..,..,..,..,..,..,..,..,506,..,114,..,..,..,..,..,..,..,114,..,168,79,35,33,12,3,0,0,325,..,21,13,5,8,13,10,5,3,84,..,9,16,0,6,4,10,0,0,45,..,11,14,0,12,17,7,0,0,66,..,14,54,46,62,77,74,40,12,384,8,6,11,14,5,6,4,0,0,51,511,378,441,298,365,326,309,136,40,2800,..,11,124,133,152,177,144,69,10,817,..,65,140,48,57,23,8,4,0,353,..,23,87,75,75,40,25,20,13,359,525,..,..,..,..,..,..,..,..,525,..,88,..,..,..,..,..,..,..,88,..,95,48,11,10,7,0,0,0,175,..,12,6,0,8,15,20,12,4,80,..,5,4,0,4,6,0,0,0,25
